issues_priorityMinor_mean;blamemerge_priorityMinor_max;NumberOfMathOperations_std;Maximum Depth_min;blamemerge_priorityMajor_std;Maximum Depth_mean;Md;NumberOfModifiers_min;blame_merge_priorityMajor_max;MaxNumberOfNestedBlocks_50%;issues_priorityMajor_count;Maximum Depth_count;Maximum Depth_25%;MaxNumberOfNestedBlocks_25%;Maximum Complexity*;NumberOfModifiers_mean;NumberOfMathOperations_max;blame_merge_priorityMajor_mean;NumberOfModifiers_50%;issues_priorityMinor_count;NM;NumberOfMathOperations_25%;blamemerge_priorityMinor_std;Maximum Depth_max;issues_priorityMinor_std;Average Block Depth;blame_merge_priorityMinor_std;Mo;issues_priorityMajor_mean;NOPa;blame_merge_priorityMajor_min;HMi;NumberOfMathOperations_min;blamemerge_priorityMajor_min;NMI;Average Statements per Method;PMi;MaxNumberOfNestedBlocks_mean;MaxNumberOfNestedBlocks_std;Ad;Mi;blame_merge_priorityMinor_count;blamemerge_priorityMajor_mean;Mit;issues_priorityMajor_std;NumberOfMathOperations_count;NumberOfModifiers_max;blame_merge_priorityMinor_min;issues_priorityMinor_max;blamemerge_priorityMinor_count;Av;NumberOfModifiers_25%;NMA;Maximum Depth_50%;Maximum Depth_std;MaxNumberOfNestedBlocks_max;PMR;Ait;NumberOfMathOperations_mean;blamemerge_priorityMajor_count;Ao;blame_merge_priorityMinor_mean;Maximum Block Depth;NMIR;NumberOfMathOperations_75%;NumberOfModifiers_75%;MaxNumberOfNestedBlocks_min;blame_merge_priorityMajor_std;SIX;PMd;MaxNumberOfNestedBlocks_count;HMd;NumberOfModifiers_count;blamemerge_priorityMinor_min;NumberOfMathOperations_50%;blamemerge_priorityMajor_max;blame_merge_priorityMinor_max;issues_priorityMajor_min;NumberOfMethods_Mood;NF;Maximum Depth_75%;Bugged;MaxNumberOfNestedBlocks_75%;issues_priorityMajor_max;NumberOfModifiers_std;issues_priorityMinor_min;Ai;blamemerge_priorityMinor_mean;Average Complexity*;Ma;blame_merge_priorityMajor_count
0.0;0.0;0.0;3.0;0.2709518827227623;3.0;0.0;1.0;0.0;0.0;1474.0;3.0;3.0;0.0;9.0;1.0;0.0;0.0;1.0;1474.0;0.0;0.0;0.0;3.0;0.0;2.36;0.0;0.0;0.5902306648575305;0.0;0.0;0.0;0.0;0.0;0.0;11.27;0.0;0.0;0.0;0.0;0.0;0.0;0.920221320723013;0.0;0.4919579469537093;5.0;1.0;0.0;0.0;83318.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;83318.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;11.0;0.0;3.0;False;0.0;1.0;0.0;0.0;0.0;0.0;2.32;0.0;0.0
0.0;0.0;0.0;3.0;0.2709518827227623;3.0;0.0;0.0;0.0;0.0;1474.0;1.0;3.0;0.0;9.0;0.0;0.0;0.0;0.0;1474.0;0.0;0.0;0.0;3.0;0.0;2.36;0.0;0.0;0.5902306648575305;0.0;0.0;0.0;0.0;0.0;0.0;11.27;0.0;0.0;0.0;0.0;0.0;0.0;0.920221320723013;0.0;0.4919579469537093;0.0;0.0;0.0;0.0;83318.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;83318.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;11.0;0.0;3.0;False;0.0;1.0;0.0;0.0;0.0;0.0;2.32;0.0;0.0
0.0;0.0;0.9639329160614171;2.0;0.2709518827227623;3.272727272727273;0.0;1.0;0.0;1.0;1474.0;11.0;3.0;0.0;9.0;1.0;3.0;0.0;1.0;1474.0;0.0;0.0;0.0;4.0;0.0;2.36;0.0;0.0;0.5902306648575305;0.0;0.0;0.0;0.0;0.0;0.0;11.27;0.0;0.875;0.8062257748298549;0.0;0.0;0.0;0.920221320723013;0.0;0.4919579469537093;16.0;1.0;0.0;0.0;83318.0;0.0;1.0;0.0;3.0;0.6466697906828632;2.0;0.0;0.0;0.4375;83318.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;16.0;0.0;16.0;0.0;0.0;1.0;0.0;0.0;11.0;0.0;4.0;False;1.25;1.0;0.0;0.0;0.0;0.0;2.32;0.0;0.0
0.0;0.0;0.0;4.0;0.2709518827227623;4.0;0.0;0.0;0.0;0.0;1474.0;1.0;4.0;0.0;9.0;0.0;0.0;0.0;0.0;1474.0;0.0;0.0;0.0;4.0;0.0;2.36;0.0;0.0;0.5902306648575305;0.0;0.0;0.0;0.0;0.0;0.0;11.27;0.0;0.0;0.0;0.0;0.0;0.0;0.920221320723013;0.0;0.4919579469537093;0.0;0.0;0.0;0.0;83318.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;83318.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;11.0;0.0;4.0;False;0.0;1.0;0.0;0.0;0.0;0.0;2.32;0.0;0.0
0.0;0.0;0.0;0.0;0.2709518827227623;2.0;0.0;1.0;0.0;0.0;1474.0;3.0;1.5;0.0;9.0;1.0;0.0;0.0;1.0;1474.0;0.0;0.0;0.0;3.0;0.0;2.36;0.0;0.0;0.5902306648575305;0.0;0.0;0.0;0.0;0.0;0.0;11.27;0.0;0.25;0.5;0.0;0.0;0.0;0.920221320723013;0.0;0.4919579469537093;4.0;1.0;0.0;0.0;83318.0;0.0;1.0;0.0;3.0;1.7320508075688772;1.0;0.0;0.0;0.0;83318.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;11.0;0.0;3.0;False;0.25;1.0;0.0;0.0;0.0;0.0;2.32;0.0;0.0
0.0;0.0;0.0;3.0;0.2709518827227623;3.0;0.0;1.0;0.0;0.0;1474.0;2.0;3.0;0.0;9.0;1.0;0.0;0.0;1.0;1474.0;0.0;0.0;0.0;3.0;0.0;2.36;0.0;0.0;0.5902306648575305;0.0;0.0;0.0;0.0;0.0;0.0;11.27;0.0;0.0;0.0;0.0;0.0;0.0;0.920221320723013;0.0;0.4919579469537093;1.0;1.0;0.0;0.0;83318.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;83318.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;11.0;0.0;3.0;False;0.0;1.0;0.0;0.0;0.0;0.0;2.32;0.0;0.0
0.0;0.0;0.0;0.0;0.2709518827227623;2.0;0.0;1.0;0.0;0.0;1474.0;3.0;1.5;0.0;9.0;1.0;0.0;0.0;1.0;1474.0;0.0;0.0;0.0;3.0;0.0;2.36;0.0;0.0;0.5902306648575305;0.0;0.0;0.0;0.0;0.0;0.0;11.27;0.0;0.0;0.0;0.0;0.0;0.0;0.920221320723013;0.0;0.4919579469537093;4.0;1.0;0.0;0.0;83318.0;0.0;1.0;0.0;3.0;1.7320508075688772;0.0;0.0;0.0;0.0;83318.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;11.0;0.0;3.0;False;0.0;1.0;0.0;0.0;0.0;0.0;2.32;0.0;0.0
0.0;0.0;0.0;5.0;0.2709518827227623;5.0;0.0;1.0;0.0;0.0;1474.0;1.0;5.0;0.0;9.0;1.0;0.0;0.0;1.0;1474.0;0.0;0.0;0.0;5.0;0.0;2.36;0.0;0.0;0.5902306648575305;0.0;0.0;0.0;0.0;0.0;0.0;11.27;0.0;0.0;0.0;0.0;0.0;0.0;0.920221320723013;0.0;0.4919579469537093;2.0;1.0;0.0;0.0;83318.0;0.0;1.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;83318.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;11.0;0.0;5.0;False;0.0;1.0;0.0;0.0;0.0;0.0;2.32;0.0;0.0
0.0;0.0;0.0;0.0;0.4993342738345517;0.0;0.0;0.0;0.0;0.0;1388.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1388.0;0.0;0.0;0.0;0.0;0.0;1.91;0.0;0.0;0.5648414985590778;0.0;0.0;0.0;0.0;0.0;0.0;10.11;0.0;0.0;0.0;0.0;0.0;0.0;0.4738668555240793;0.0;0.4959564435442555;0.0;0.0;0.0;0.0;14120.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14120.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
0.0;0.0;0.0;0.0;0.4993342738345517;0.0;0.0;0.0;0.0;0.0;1388.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1388.0;0.0;0.0;0.0;0.0;0.0;1.91;0.0;0.0;0.5648414985590778;0.0;0.0;0.0;0.0;0.0;0.0;10.11;0.0;0.0;0.0;0.0;0.0;0.0;0.4738668555240793;0.0;0.4959564435442555;0.0;0.0;0.0;0.0;14120.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14120.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0
0.0;0.0;4.3094580368566735;3.0;0.4993342738345517;3.0;0.0;1.0;0.0;1.0;1388.0;4.0;3.0;0.0;3.0;1.1428571428571428;12.0;0.0;1.0;1388.0;0.0;1.0;0.0;3.0;0.0;1.91;0.0;0.0;0.5648414985590778;0.0;0.0;0.0;0.0;0.0;0.0;10.11;0.0;0.5714285714285714;0.5345224838248488;0.0;0.0;0.0;0.4738668555240793;0.0;0.4959564435442555;7.0;2.0;0.0;0.0;14120.0;0.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;3.2857142857142856;14120.0;0.0;0.0;4.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;7.0;0.0;7.0;0.0;1.0;1.0;0.0;0.0;5.0;0.0;3.0;False;1.0;1.0;0.3779644730092273;0.0;0.0;0.0;2.0;0.0;0.0
0.0;0.0;0.0;2.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;2.0;2.0;0.0;4.0;1.75;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;1.65;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;31.25;0.0;1.25;1.5;0.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;0.0;0.0;0.0;0.0;1.75;0.0;2.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;2.0;False;2.25;0.0;0.5;0.0;0.0;0.0;2.25;0.0;0.0
0.0;0.0;0.3779644730092273;2.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;4.0;2.0;0.0;4.0;1.7142857142857142;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;1.58;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.86;0.0;0.8571428571428571;1.2149857925879115;0.0;0.0;0.0;0.0;0.0;0.0;7.0;2.0;0.0;0.0;0.0;0.0;1.5;0.0;2.0;0.0;3.0;0.0;0.0;0.14285714285714285;0.0;0.0;0.0;5.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;7.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;2.0;False;1.5;0.0;0.4879500364742666;0.0;0.0;0.0;2.0;0.0;0.0
0.0;0.0;0.612686392361227;2.0;0.0;2.0;0.0;1.0;0.0;0.0;56.0;2.0;2.0;0.0;6.0;1.0;3.0;0.0;1.0;56.0;0.0;0.0;0.0;2.0;0.0;1.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.32;0.0;0.6153846153846154;0.9829312519977408;0.0;0.0;0.0;0.0;0.0;0.0;26.0;1.0;0.0;0.0;2490.0;0.0;1.0;0.0;2.0;0.0;4.0;0.0;0.0;0.15384615384615385;2490.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;26.0;0.0;26.0;0.0;0.0;0.0;0.0;0.0;24.0;0.0;2.0;False;1.0;0.0;0.0;0.0;0.0;0.0;1.68;0.0;0.0
0.0;0.0;0.0;3.0;0.0;3.0;0.0;1.0;0.0;0.0;56.0;2.0;3.0;0.0;6.0;1.0;0.0;0.0;1.0;56.0;0.0;0.0;0.0;3.0;0.0;1.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;2490.0;0.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;2490.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;24.0;0.0;3.0;False;0.0;0.0;0.0;0.0;0.0;0.0;1.68;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.88;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;61.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;1.03;0.0;0.0
0.0;0.0;0.2234037956221125;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;0.5;0.0;2.0;1.0172413793103448;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1;0.0;0.03448275862068965;0.18405922400991945;0.0;0.0;0.0;0.0;0.0;0.0;58.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.4142135623730951;1.0;0.0;0.0;0.05172413793103448;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.0;0.0;58.0;0.0;0.0;0.0;0.0;0.0;61.0;0.0;1.5;False;0.0;0.0;0.13130643285972254;0.0;0.0;0.0;1.03;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;61.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;1.03;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;61.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;1.03;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;48.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;48.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;1.6363636363636365;0.0;1.0;0.0;0.0;0.0;22.0;2.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.7895420339517228;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;38.0;0.0;38.0;0.0;0.0;0.0;0.0;0.0;48.0;0.0;2.0;False;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.54;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;48.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.6;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;2.2;0.0;0.0
0.0;0.0;0.5773502691896258;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.6;0.0;0.6666666666666666;1.1547005383792517;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;4.0;0.0;0.5;1.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;2.2;0.0;0.0
0.0;0.0;0.3333333333333333;2.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;2.0;1.2222222222222223;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4;0.0;0.3333333333333333;0.5;0.0;0.0;0.0;0.0;0.0;0.0;9.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;0.1111111111111111;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;9.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;2.0;False;1.0;0.0;0.4409585518440984;0.0;0.0;0.0;1.4;0.0;0.0
0.0;0.0;2.8867513459481287;0.0;0.4791966155641599;0.0;0.0;1.0;0.0;0.0;1202.0;0.0;0.0;0.0;4.0;1.0;5.0;0.0;1.0;1202.0;0.0;0.0;0.0;0.0;0.0;1.38;0.0;0.0;0.49750415973377704;0.0;0.0;0.0;0.0;0.0;0.0;11.5;0.0;0.6666666666666666;1.1547005383792517;0.0;0.0;0.0;0.6427688504326329;0.0;0.5002018847040162;3.0;1.0;0.0;0.0;18607.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;1.6666666666666667;18607.0;0.0;0.0;4.0;0.0;2.5;1.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;False;1.0;1.0;0.0;0.0;0.0;0.0;1.75;0.0;0.0
0.0;0.0;0.0;0.0;0.4944533863725672;0.0;0.0;9.0;0.0;0.0;1202.0;0.0;0.0;0.0;1.0;9.0;0.0;0.0;9.0;1202.0;0.0;0.0;0.0;0.0;0.0;1.48;0.0;0.0;0.49750415973377704;0.0;0.0;0.0;0.0;0.0;0.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5743740795287187;0.0;0.5002018847040162;1.0;9.0;0.0;0.0;15617.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15617.0;0.0;0.0;2.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.40824829046386296;0.0;0.2855940836983113;0.0;0.0;1.0;0.0;0.0;811.0;0.0;0.0;0.0;7.0;1.0;1.0;0.0;1.0;811.0;0.0;0.0;0.0;0.0;0.0;2.09;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.21;0.0;0.0;0.0;0.0;0.0;0.0;0.9104109981383359;0.0;0.0;6.0;1.0;0.0;0.0;69830.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.16666666666666666;69830.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;6.0;0.0;0.0;1.0;0.0;1.0;6.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;1.52;0.0;0.0
0.0;0.0;0.0;0.0;0.2855940836983113;0.0;0.0;0.0;0.0;0.0;811.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;811.0;0.0;0.0;0.0;0.0;0.0;2.09;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.21;0.0;0.0;0.0;0.0;0.0;0.0;0.9104109981383359;0.0;0.0;0.0;0.0;0.0;0.0;69830.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;69830.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;6.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;1.52;0.0;0.0
0.0;0.0;0.5773502691896258;0.0;0.2855940836983113;0.0;0.0;1.0;0.0;0.0;811.0;0.0;0.0;0.0;7.0;1.0;1.0;0.0;1.0;811.0;0.0;0.0;0.0;0.0;0.0;2.09;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.21;0.0;0.0;0.0;0.0;0.0;0.0;0.9104109981383359;0.0;0.0;3.0;1.0;0.0;0.0;69830.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;69830.0;0.0;0.0;6.0;0.0;0.5;1.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;1.0;0.0;1.0;6.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;1.52;0.0;0.0
0.0;0.0;0.0;0.0;0.2855940836983113;0.0;0.0;1.0;0.0;0.0;811.0;0.0;0.0;0.0;7.0;1.0;0.0;0.0;1.0;811.0;0.0;0.0;0.0;0.0;0.0;2.09;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.21;0.0;0.0;0.0;0.0;0.0;0.0;0.9104109981383359;0.0;0.0;1.0;1.0;0.0;0.0;69830.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;69830.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;6.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;1.52;0.0;0.0
0.0;0.0;0.5;0.0;0.2855940836983113;0.0;0.0;1.0;0.0;0.0;811.0;0.0;0.0;0.0;7.0;1.0;1.0;0.0;1.0;811.0;0.0;0.0;0.0;0.0;0.0;2.09;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.21;0.0;0.0;0.0;0.0;0.0;0.0;0.9104109981383359;0.0;0.0;4.0;1.0;0.0;0.0;69830.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.25;69830.0;0.0;0.0;6.0;0.0;0.25;1.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0;1.0;0.0;1.0;6.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;0.0;1.52;0.0;0.0
