NumberOfLogStatements_min;NumberOfInnerClasses_max;MaxNumberOfNestedBlocks_mean;LOCMethod_CK_25%;NumberOfParameters_CK_std;NumberOfParameters_CK_50%;Returns_min;NumberOfParameters_CK_min;NumberOfTryCatch_max;NumberOfStringLiterals_25%;NumberOfInnerClasses_75%;NumberOfParameters_CK_75%;NumberOfAnonymousClasses_min;NumberOfParenthesizedExps_75%;MaxNumberOfNestedBlocks_min;LOCMethod_CK_50%;NumberOfAnonymousClasses_std;LOCMethod_CK_count;MaxNumberOfNestedBlocks_75%;NumberOfVariables_max;CBO_25%;NumberOfInnerClasses_std;NumberOfVariables_mean;IsConstructor_count;NumberOfLogStatements_75%;RFC_std;NumberOfComparisons_max;NumberOfLambdas_75%;NumberOfUniqueWords_min;NumberOfModifiers_count;NumberOfComparisons_50%;NumberOfParenthesizedExps_max;NumberOfNumbers_mean;NumberOfTryCatch_75%;NumberOfParenthesizedExps_mean;NumberOfNumbers_std;NumberOfModifiers_25%;NumberOfAssignments_mean;NumberOfAnonymousClasses_25%;NumberOfModifiers_min;NumberOfParenthesizedExps_min;MaxNumberOfNestedBlocks_50%;NumberOfVariables_50%;NumberOfLambdas_25%;NumberOfMathOperations_75%;NumberOfNumbers_25%;NumberOfComparisons_std;NumberOfUniqueWords_count;LOCMethod_CK_min;NumberOfAssignments_50%;NumberOfParameters_CK_mean;NumberOfMathOperations_count;NumberOfParenthesizedExps_25%;NumberOfLogStatements_std;MaxNumberOfNestedBlocks_std;NumberOfLoops_std;CBO_std;NumberOfParameters_CK_count;NumberOfLoops_50%;NumberOfStringLiterals_count;NumberOfComparisons_min;Returns_mean;NumberOfLogStatements_mean;NumberOfInnerClasses_25%;NumberOfTryCatch_std;NumberOfStringLiterals_50%;CBO_max;NumberOfParameters_CK_25%;NumberOfVariables_count;NumberOfNumbers_min;NumberOfLoops_max;NumberOfLambdas_mean;NumberOfNumbers_max;Bugged;NumberOfStringLiterals_max;CBO_min;NumberOfLoops_75%;Returns_std;NumberOfStringLiterals_75%;NumberOfModifiers_75%;WMC_CK_count;NumberOfTryCatch_50%;NumberOfStringLiterals_std;Returns_max;NumberOfVariables_std;NumberOfMathOperations_25%;CBO_50%;NumberOfInnerClasses_mean;NumberOfStringLiterals_mean;CBO_mean;NumberOfLambdas_max;NumberOfParenthesizedExps_count;NumberOfStringLiterals_min;WMC_CK_min;NumberOfMathOperations_max;NumberOfLoops_25%;NumberOfTryCatch_min;RFC_75%;NumberOfUniqueWords_std;NumberOfLogStatements_25%;NumberOfAnonymousClasses_50%;NumberOfLogStatements_50%;RFC_max;NumberOfParenthesizedExps_std;WMC_CK_50%;RFC_min;IsConstructor_top;NumberOfAssignments_std;NumberOfVariables_25%;NumberOfUniqueWords_mean;MaxNumberOfNestedBlocks_count;NumberOfAnonymousClasses_75%;WMC_CK_75%;NumberOfMathOperations_mean;NumberOfVariables_min;MaxNumberOfNestedBlocks_max;NumberOfTryCatch_25%;WMC_CK_std;WMC_CK_mean;Returns_25%;NumberOfNumbers_75%;Returns_75%;NumberOfLambdas_count;NumberOfVariables_75%;NumberOfUniqueWords_max;CBO_count;NumberOfInnerClasses_50%;NumberOfLambdas_min;RFC_50%;NumberOfUniqueWords_50%;NumberOfUniqueWords_25%;NumberOfAssignments_count;NumberOfComparisons_mean;NumberOfModifiers_mean;NumberOfParameters_CK_max;NumberOfUniqueWords_75%;RFC_mean;NumberOfMathOperations_std;NumberOfLambdas_std;NumberOfLoops_min;NumberOfLoops_mean;NumberOfModifiers_max;LOCMethod_CK_75%;NumberOfTryCatch_count;LOCMethod_CK_max;NumberOfModifiers_std;NumberOfAnonymousClasses_count;NumberOfParenthesizedExps_50%;NumberOfAssignments_25%;NumberOfAssignments_max;NumberOfNumbers_count;NumberOfModifiers_50%;NumberOfInnerClasses_count;CBO_75%;NumberOfLoops_count;NumberOfNumbers_50%;NumberOfMathOperations_50%;MaxNumberOfNestedBlocks_25%;LOCMethod_CK_std;RFC_count;NumberOfComparisons_count;LOCMethod_CK_mean;NumberOfLogStatements_max;NumberOfTryCatch_mean;NumberOfMathOperations_min;NumberOfAnonymousClasses_max;WMC_CK_25%;NumberOfInnerClasses_min;RFC_25%;IsConstructor_freq;NumberOfAssignments_min;NumberOfComparisons_25%;IsConstructor_unique;Returns_50%;NumberOfComparisons_75%;NumberOfAnonymousClasses_mean;NumberOfLogStatements_count;WMC_CK_max;NumberOfAssignments_75%;NumberOfLambdas_50%;Returns_count
0.0;0.0;1.0;28.0;0.0;0.0;0.0;0.0;1.0;6.0;0.0;0.0;0.0;0.0;1.0;28.0;0.0;1.0;1.0;7.0;8.0;0.0;7.0;1.0;0.0;0.0;1.0;0.0;33.0;1.0;1.0;0.0;2.0;1.0;0.0;0.0;1.0;14.0;0.0;1.0;0.0;1.0;7.0;0.0;0.0;2.0;0.0;1.0;28.0;14.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;6.0;8.0;0.0;1.0;2.0;0.0;0.0;2.0;False;6.0;8.0;0.0;0.0;6.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;8.0;0.0;6.0;8.0;0.0;1.0;6.0;3.0;0.0;0.0;1.0;13.0;0.0;0.0;0.0;0.0;13.0;0.0;3.0;13.0;False;0.0;7.0;33.0;1.0;0.0;3.0;0.0;7.0;1.0;1.0;0.0;3.0;0.0;2.0;0.0;1.0;7.0;33.0;1.0;0.0;0.0;13.0;33.0;33.0;1.0;1.0;1.0;0.0;33.0;13.0;0.0;0.0;0.0;0.0;1.0;28.0;1.0;28.0;0.0;1.0;0.0;14.0;14.0;1.0;1.0;1.0;8.0;1.0;2.0;0.0;1.0;0.0;1.0;1.0;28.0;0.0;1.0;0.0;0.0;3.0;0.0;13.0;1.0;14.0;1.0;1.0;0.0;1.0;0.0;1.0;3.0;14.0;0.0;1.0
0.0;0.0;1.0;29.0;0.0;0.0;0.0;0.0;1.0;7.0;0.0;0.0;0.0;0.0;1.0;29.0;0.0;1.0;1.0;7.0;8.0;0.0;7.0;1.0;0.0;0.0;1.0;0.0;35.0;1.0;1.0;0.0;2.0;1.0;0.0;0.0;1.0;14.0;0.0;1.0;0.0;1.0;7.0;0.0;0.0;2.0;0.0;1.0;29.0;14.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;7.0;8.0;0.0;1.0;2.0;0.0;0.0;2.0;False;7.0;8.0;0.0;0.0;7.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;8.0;0.0;7.0;8.0;0.0;1.0;7.0;3.0;0.0;0.0;1.0;13.0;0.0;0.0;0.0;0.0;13.0;0.0;3.0;13.0;False;0.0;7.0;35.0;1.0;0.0;3.0;0.0;7.0;1.0;1.0;0.0;3.0;0.0;2.0;0.0;1.0;7.0;35.0;1.0;0.0;0.0;13.0;35.0;35.0;1.0;1.0;1.0;0.0;35.0;13.0;0.0;0.0;0.0;0.0;1.0;29.0;1.0;29.0;0.0;1.0;0.0;14.0;14.0;1.0;1.0;1.0;8.0;1.0;2.0;0.0;1.0;0.0;1.0;1.0;29.0;0.0;1.0;0.0;0.0;3.0;0.0;13.0;1.0;14.0;1.0;1.0;0.0;1.0;0.0;1.0;3.0;14.0;0.0;1.0
0.0;0.0;1.0;29.0;0.0;0.0;0.0;0.0;1.0;7.0;0.0;0.0;0.0;0.0;1.0;29.0;0.0;1.0;1.0;7.0;8.0;0.0;7.0;1.0;0.0;0.0;1.0;0.0;37.0;1.0;1.0;0.0;2.0;1.0;0.0;0.0;1.0;14.0;0.0;1.0;0.0;1.0;7.0;0.0;0.0;2.0;0.0;1.0;29.0;14.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;7.0;8.0;0.0;1.0;2.0;0.0;0.0;2.0;False;7.0;8.0;0.0;0.0;7.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;8.0;0.0;7.0;8.0;0.0;1.0;7.0;3.0;0.0;0.0;1.0;13.0;0.0;0.0;0.0;0.0;13.0;0.0;3.0;13.0;False;0.0;7.0;37.0;1.0;0.0;3.0;0.0;7.0;1.0;1.0;0.0;3.0;0.0;2.0;0.0;1.0;7.0;37.0;1.0;0.0;0.0;13.0;37.0;37.0;1.0;1.0;1.0;0.0;37.0;13.0;0.0;0.0;0.0;0.0;1.0;29.0;1.0;29.0;0.0;1.0;0.0;14.0;14.0;1.0;1.0;1.0;8.0;1.0;2.0;0.0;1.0;0.0;1.0;1.0;29.0;0.0;1.0;0.0;0.0;3.0;0.0;13.0;1.0;14.0;1.0;1.0;0.0;1.0;0.0;1.0;3.0;14.0;0.0;1.0
0.0;0.0;1.0;24.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;1.0;24.0;0.0;1.0;1.0;6.0;7.0;0.0;6.0;1.0;0.0;0.0;1.0;0.0;37.0;1.0;1.0;0.0;4.0;0.0;0.0;0.0;1.0;15.0;0.0;1.0;0.0;1.0;6.0;0.0;0.0;4.0;0.0;1.0;24.0;15.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;7.0;7.0;0.0;1.0;4.0;0.0;0.0;4.0;False;7.0;7.0;0.0;0.0;7.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;7.0;7.0;0.0;1.0;7.0;2.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;9.0;0.0;2.0;9.0;False;0.0;6.0;37.0;1.0;0.0;2.0;0.0;6.0;1.0;0.0;0.0;2.0;0.0;4.0;0.0;1.0;6.0;37.0;1.0;0.0;0.0;9.0;37.0;37.0;1.0;1.0;1.0;0.0;37.0;9.0;0.0;0.0;0.0;0.0;1.0;24.0;1.0;24.0;0.0;1.0;0.0;15.0;15.0;1.0;1.0;1.0;7.0;1.0;4.0;0.0;1.0;0.0;1.0;1.0;24.0;0.0;0.0;0.0;0.0;2.0;0.0;9.0;1.0;15.0;1.0;1.0;0.0;1.0;0.0;1.0;2.0;15.0;0.0;1.0
0.0;0.0;0.2222222222222222;3.0;0.6859943405700353;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;18.0;0.0;7.0;1.0;0.0;0.8333333333333334;18.0;0.0;2.9355829163598037;2.0;0.0;4.0;18.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.1111111111111112;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5483188805533162;18.0;3.0;0.0;0.6666666666666666;18.0;0.0;0.0;0.5483188805533162;0.2357022603955159;1.5811388300841898;18.0;0.0;18.0;0.0;0.7777777777777778;0.0;0.0;0.0;0.0;6.0;0.0;18.0;0.0;1.0;0.0;0.0;False;2.0;1.0;0.0;0.6467616667635546;0.0;1.0;18.0;0.0;0.4714045207910317;2.0;1.917412472118426;0.0;1.0;0.0;0.1111111111111111;1.8333333333333333;0.0;18.0;0.0;1.0;0.0;0.0;0.0;1.0;5.370276462254597;0.0;0.0;0.0;11.0;0.0;1.0;0.0;False;2.2980525998405668;0.0;7.611111111111112;18.0;0.0;1.0;0.0;0.0;2.0;0.0;0.970142500145332;1.3333333333333333;0.0;0.0;1.0;18.0;0.0;22.0;18.0;0.0;0.0;0.0;5.0;4.25;18.0;0.2222222222222222;1.1666666666666667;2.0;8.75;1.5;0.0;0.0;0.0;0.05555555555555555;2.0;3.0;18.0;19.0;0.3834824944236852;18.0;0.0;0.0;8.0;18.0;1.0;18.0;1.75;18.0;0.0;0.0;0.0;4.909641042214664;18.0;18.0;5.111111111111111;0.0;0.0;0.0;0.0;1.0;0.0;0.0;18.0;0.0;0.0;1.0;1.0;0.0;0.0;18.0;5.0;1.0;0.0;18.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.1551724137931034;3.0;0.9582955225450788;1.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;9.0;0.0;58.0;2.0;9.0;0.0;0.0;1.5344827586206895;58.0;0.0;4.500184845299501;6.0;0.0;3.0;58.0;1.0;2.0;0.2241379310344828;0.0;0.06896551724137931;0.6765003714493311;1.0;1.9827586206896552;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.235319112268124;58.0;3.0;1.0;1.4482758620689655;58.0;0.0;0.5521776720297584;1.2814701554174606;0.5217588570404736;3.0100155460423816;58.0;0.0;58.0;0.0;1.3965517241379308;0.10344827586206896;0.0;0.3877276471605498;0.0;17.0;1.0;58.0;0.0;2.0;0.0;3.0;False;8.0;0.0;0.0;2.8466025004421134;1.0;1.0;58.0;0.0;1.496517433347223;17.0;2.194215019620706;0.0;2.0;0.0;0.6206896551724138;2.534482758620689;0.0;58.0;0.0;1.0;4.0;0.0;0.0;5.75;11.991540171832805;0.0;0.0;0.0;17.0;0.3168966274264988;3.0;0.0;False;2.5921025761484167;0.0;13.465517241379311;58.0;0.0;4.0;0.29310344827586204;0.0;5.0;0.0;4.46116536010894;3.689655172413793;0.0;0.0;1.0;58.0;2.0;46.0;58.0;0.0;0.0;3.0;8.0;4.0;58.0;1.0172413793103448;1.1724137931034482;4.0;19.75;4.448275862068964;0.7949096978318978;0.0;0.0;0.20689655172413796;2.0;14.75;58.0;63.0;0.4245919004310796;58.0;0.0;0.0;12.0;58.0;1.0;58.0;3.0;58.0;0.0;0.0;0.0;11.966491327893255;58.0;58.0;11.56896551724138;3.0;0.08620689655172414;0.0;0.0;1.0;0.0;1.0;57.0;0.0;0.0;2.0;0.0;2.0;0.0;58.0;29.0;3.0;0.0;58.0
0.0;0.0;0.55;3.0;0.7880689256524124;1.0;0.0;0.0;0.0;0.0;0.0;1.25;0.0;0.0;0.0;3.0;0.0;20.0;1.0;6.0;1.0;0.0;0.85;20.0;0.0;2.17884566251321;5.0;0.0;3.0;20.0;0.0;0.0;0.25;0.0;0.0;0.7163503994113789;1.0;1.15;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.1367080817685316;20.0;3.0;0.0;0.9;20.0;0.0;0.0;0.998683343734455;0.4442616583193193;0.7677718959499145;20.0;0.0;20.0;0.0;0.9;0.0;0.0;0.0;0.0;3.0;0.0;20.0;0.0;1.0;0.0;3.0;False;1.0;0.0;0.25;1.2523661815266247;0.0;1.0;20.0;0.0;0.30779350562554625;5.0;1.6311119875071345;0.0;1.0;0.0;0.1;1.2;0.0;20.0;0.0;1.0;1.0;0.0;0.0;3.0;3.8040836783092655;0.0;0.0;0.0;8.0;0.0;1.0;0.0;False;1.9808291724745763;0.0;6.55;20.0;0.0;2.0;0.15;0.0;3.0;0.0;1.6415653633362466;1.8;0.0;0.0;1.0;20.0;1.0;14.0;20.0;0.0;0.0;1.0;4.0;4.0;20.0;0.35;1.0;2.0;11.0;1.7;0.3663475485325232;0.0;0.0;0.25;1.0;6.0;20.0;25.0;0.0;20.0;0.0;0.0;6.0;20.0;1.0;20.0;2.0;20.0;0.0;0.0;0.0;5.809248524641775;20.0;20.0;6.2;0.0;0.0;0.0;0.0;1.0;0.0;0.0;19.0;0.0;0.0;2.0;1.0;0.0;0.0;20.0;7.0;1.0;0.0;20.0
0.0;0.0;0.3461538461538461;3.0;2.079940827560689;2.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;3.0;0.0;26.0;0.0;11.0;2.0;0.0;1.1923076923076923;26.0;0.0;2.942526387045924;3.0;0.0;4.0;26.0;0.0;0.0;0.07692307692307693;0.0;0.0;0.3922322702763681;1.0;1.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9021342216356466;26.0;3.0;0.0;2.3846153846153846;26.0;0.0;0.0;0.8458041235325204;0.8009609613073921;3.283525310019471;26.0;0.0;26.0;0.0;0.9615384615384616;0.0;0.0;0.0;0.0;12.0;0.25;26.0;0.0;4.0;0.0;2.0;False;2.0;1.0;0.0;0.34418242032610913;0.0;9.0;26.0;0.0;0.4914656259988704;2.0;2.6384727517142297;0.0;4.0;0.0;0.19230769230769232;4.6923076923076925;0.0;26.0;0.0;1.0;1.0;0.0;0.0;2.0;7.798619207171327;0.0;0.0;0.0;11.0;0.0;1.0;0.0;False;3.07571129984594;0.0;10.461538461538463;26.0;0.0;1.75;0.1153846153846154;0.0;3.0;0.0;1.7563073149695028;1.7307692307692308;1.0;0.0;1.0;26.0;1.0;31.0;26.0;0.0;0.0;0.0;7.0;6.0;26.0;0.4230769230769231;3.4615384615384617;6.0;12.0;1.5384615384615383;0.32581259360842113;0.0;0.0;0.19230769230769232;9.0;4.75;26.0;46.0;3.765429794653133;26.0;0.0;0.0;13.0;26.0;1.0;26.0;6.75;26.0;0.0;0.0;0.0;9.065573086386507;26.0;26.0;6.769230769230768;0.0;0.0;0.0;0.0;1.0;0.0;0.0;25.0;0.0;0.0;2.0;1.0;0.0;0.0;26.0;9.0;1.0;0.0;26.0
0.0;0.0;0.0;1.0;0.957427107756338;0.5;0.0;0.0;0.0;0.0;0.0;1.25;0.0;0.0;0.0;2.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.25;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.75;4.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;4.0;0.0;0.25;0.0;0.0;0.0;0.0;3.0;0.0;4.0;0.0;0.0;0.0;0.0;False;0.0;1.0;0.0;0.5;0.0;1025.0;4.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.5;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;1.2583057392117916;0.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.5;0.0;4.75;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.25;4.0;0.0;6.0;4.0;0.0;0.0;0.0;5.0;4.5;4.0;0.0;513.0;2.0;5.25;0.0;0.0;0.0;0.0;0.0;1025.0;3.0;4.0;3.0;591.2066756501767;4.0;0.0;0.0;1.0;4.0;513.0;4.0;1.5;4.0;0.0;0.0;0.0;1.1547005383792517;4.0;4.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;1.0;0.25;0.0;4.0
0.0;0.0;0.8275862068965517;3.0;1.1019896467309809;1.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;4.0;0.0;87.0;1.0;61.0;1.0;0.0;2.1379310344827585;87.0;0.0;7.618527901661768;8.0;0.0;2.0;87.0;0.0;7.0;0.2298850574712644;0.0;0.1724137931034483;0.7579217212033175;1.0;2.5747126436781613;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3352699114539008;87.0;3.0;1.0;1.2528735632183907;87.0;0.0;0.0;1.1433009792306938;1.0452218134928248;3.8443381892516526;87.0;0.0;87.0;0.0;1.1034482758620692;0.0;0.0;0.15073552182801675;0.0;32.0;0.0;87.0;0.0;8.0;0.0;5.0;True;3.0;0.0;0.0;1.220317179114652;0.0;1.0;87.0;0.0;0.3529385557921689;6.0;6.913371630218792;0.0;2.0;0.0;0.057471264367816084;2.67816091954023;0.0;87.0;0.0;1.0;1.0;0.0;0.0;5.5;9.61322320617048;0.0;0.0;0.0;56.0;0.838144358878091;1.0;0.0;False;7.45159914772169;0.0;11.126436781609195;87.0;0.0;3.0;0.045977011494252866;0.0;5.0;0.0;6.819649425291692;3.655172413793104;0.0;0.0;2.0;87.0;2.0;63.0;87.0;0.0;0.0;2.0;8.0;6.0;87.0;0.6666666666666666;1.1149425287356325;4.0;14.0;4.540229885057472;0.2106493822826957;0.0;0.0;0.3563218390804598;2.0;13.5;87.0;207.0;0.3208015889133736;87.0;0.0;0.0;65.0;87.0;1.0;87.0;3.0;87.0;0.0;0.0;0.0;24.52827334997597;87.0;87.0;12.390804597701152;0.0;0.02298850574712644;0.0;0.0;1.0;0.0;1.0;87.0;0.0;0.0;1.0;1.0;1.0;0.0;87.0;55.0;2.5;0.0;87.0
0.0;0.0;0.0;4.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;True;0.0;0.0;5.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;5.0;1.0;0.0;0.0;0.0;5.0;5.0;1.0;0.0;1.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;1.0;4.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0
0.0;0.0;0.625;3.0;1.1259916264596033;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;4.0;0.0;8.0;1.0;2.0;0.0;0.0;0.375;8.0;0.0;2.356601669474803;1.0;0.0;4.0;8.0;0.0;0.0;0.125;0.0;0.0;0.3535533905932738;1.0;0.625;0.0;1.0;0.0;0.5;0.0;0.0;0.0;0.0;0.4629100498862757;8.0;3.0;0.0;1.125;8.0;0.0;0.0;0.7440238091428449;0.5175491695067657;1.9226098333849675;8.0;0.0;8.0;0.0;0.375;0.0;0.0;0.0;0.0;4.0;0.0;8.0;0.0;1.0;0.0;1.0;False;0.0;0.0;1.0;0.5175491695067657;0.0;1.25;8.0;0.0;0.0;1.0;0.7440238091428449;0.0;0.0;0.0;0.0;1.375;0.0;8.0;0.0;1.0;0.0;0.0;0.0;2.75;3.5757117173668083;0.0;0.0;0.0;6.0;0.0;1.5;0.0;False;0.9161253813129044;0.0;7.25;8.0;0.0;2.25;0.0;0.0;2.0;0.0;0.8864052604279183;1.75;0.0;0.0;1.0;8.0;0.25;14.0;8.0;0.0;0.0;1.0;6.5;4.0;8.0;0.25;1.25;3.0;9.25;1.875;0.0;0.0;0.0;0.375;2.0;7.25;8.0;11.0;0.4629100498862757;8.0;0.0;0.0;2.0;8.0;1.0;8.0;3.25;8.0;0.0;0.0;0.0;3.50255009141299;8.0;8.0;5.625;0.0;0.0;0.0;0.0;1.0;0.0;0.0;8.0;0.0;0.0;1.0;0.0;0.25;0.0;8.0;3.0;1.25;0.0;8.0
