NORM;DIT;NPM;Bugged;WMC;WMC_CK_max;NOCh;WMC_CK_50%;WMC_CK_std;WMC_CK_mean;NMI;WMC_CK_75%;WMC_CK_min;WMC_CK_25%;WMC_CK_count
0.0;1.0;7.0;False;45.0;13.0;0.0;4.0;4.077035960378841;5.2;0.0;4.75;1.0;4.0;10.0
0.0;1.0;8.0;False;29.0;6.0;0.0;3.0;1.6414763002993509;3.2222222222222223;0.0;4.0;1.0;3.0;9.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;2.0;False;13.0;6.0;0.0;5.0;1.5275252316519463;4.666666666666667;0.0;5.5;3.0;4.0;3.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;11.0;False;13.0;2.0;0.0;1.0;0.4045199174779453;1.181818181818182;0.0;1.0;1.0;1.0;11.0
0.0;1.0;10.0;False;13.0;3.0;0.0;1.5;0.8232726023485646;1.7;0.0;2.0;1.0;1.0;10.0
0.0;1.0;7.0;False;28.0;6.0;0.0;5.0;2.052872551885702;4.25;0.0;5.25;1.0;4.0;8.0
0.0;1.0;15.0;False;55.0;4.0;0.0;4.0;1.0555973258234952;3.6;0.0;4.0;1.0;4.0;15.0
0.0;1.0;4.0;False;15.0;13.0;0.0;1.0;6.0;4.0;0.0;4.0;1.0;1.0;4.0
0.0;1.0;12.0;False;45.0;9.0;0.0;2.0;2.4101501051618683;2.9411764705882355;0.0;4.0;1.0;1.0;17.0
0.0;1.0;1.0;False;5.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;0.0;0.0;False;0.0;2.0;0.0;1.0;0.5;1.25;0.0;1.25;1.0;1.0;4.0
0.0;1.0;2.0;False;8.0;7.0;0.0;6.0;1.4142135623730951;6.0;0.0;6.5;5.0;5.5;2.0
0.0;1.0;10.0;False;46.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;10.0;False;46.0;14.0;0.0;2.0;3.567250303143126;3.4285714285714284;0.0;5.0;1.0;1.0;14.0
0.0;1.0;7.0;False;34.0;11.0;0.0;2.0;3.257470047615344;3.888888888888889;0.0;5.0;1.0;2.0;9.0
0.0;1.0;7.0;False;164.0;25.0;0.0;5.0;4.839767676102364;6.029411764705883;0.0;6.0;1.0;3.25;34.0
0.0;1.0;7.0;False;164.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;2.0
0.0;1.0;3.0;False;16.0;7.0;0.0;2.0;2.449489742783178;3.0;0.0;4.25;1.0;1.25;6.0
0.0;1.0;1.0;False;37.0;24.0;0.0;6.0;11.193748255164575;11.4;0.0;23.0;1.0;3.0;5.0
0.0;1.0;8.0;False;29.0;9.0;0.0;1.0;2.2303271003059115;2.1538461538461537;0.0;3.0;1.0;1.0;13.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;4.0;0.0;4.0;0.0;4.0;0.0;4.0;4.0;4.0;2.0
0.0;1.0;8.0;False;107.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;8.0;False;107.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;8.0;False;107.0;16.0;0.0;4.5;3.890817592545497;5.461538461538462;0.0;8.0;1.0;2.25;26.0
0.0;0.0;0.0;False;0.0;4.0;0.0;1.0;1.0606601717798212;1.625;0.0;2.0;1.0;1.0;8.0
0.0;0.0;0.0;False;0.0;6.0;0.0;1.0;2.16794833886788;2.2;0.0;2.0;1.0;1.0;5.0
0.0;0.0;0.0;False;0.0;3.0;0.0;1.0;0.6324555320336759;1.2;0.0;1.0;1.0;1.0;10.0
0.0;1.0;3.0;False;7.0;2.0;0.0;1.0;0.40824829046386296;1.1666666666666667;0.0;1.0;1.0;1.0;6.0
0.0;1.0;0.0;False;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;0.0;False;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;2.0
0.0;1.0;0.0;False;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;0.0;False;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;2.0
0.0;1.0;1.0;False;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;0.0;False;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;2.0
0.0;1.0;0.0;False;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;8.0;False;26.0;4.0;0.0;2.0;0.9944903161976938;2.2857142857142856;0.0;3.0;1.0;2.0;14.0
0.0;1.0;5.0;False;15.0;5.0;0.0;2.0;1.5059406173077154;2.625;0.0;4.0;1.0;1.75;8.0
0.0;1.0;2.0;False;3.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;2.0
0.0;1.0;3.0;False;17.0;13.0;0.0;4.0;6.2449979983983965;6.0;0.0;8.5;1.0;2.5;3.0
0.0;1.0;2.0;False;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;2.0
0.0;1.0;2.0;False;4.0;2.0;0.0;1.5;0.7071067811865476;1.5;0.0;1.75;1.0;1.25;2.0
0.0;1.0;1.0;False;5.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;0.0;False;8.0;2.0;0.0;2.0;0.0;2.0;0.0;2.0;2.0;2.0;4.0
0.0;1.0;16.0;False;35.0;7.0;0.0;2.0;1.9345922202943773;2.3529411764705883;0.0;2.0;1.0;1.0;17.0
0.0;1.0;16.0;False;47.0;7.0;0.0;2.0;2.3577157439801275;3.0588235294117645;0.0;4.0;1.0;1.0;17.0
0.0;1.0;2.0;False;7.0;6.0;0.0;5.0;1.4142135623730951;5.0;0.0;5.5;4.0;4.5;2.0
0.0;1.0;2.0;False;10.0;3.0;0.0;2.0;0.7071067811865476;2.0;0.0;2.0;1.0;2.0;5.0
0.0;1.0;1.0;False;6.0;4.0;0.0;3.0;1.4142135623730951;3.0;0.0;3.5;2.0;2.5;2.0
0.0;1.0;28.0;True;55.0;5.0;0.0;1.5;1.0854312136382618;1.8333333333333333;0.0;2.0;1.0;1.0;30.0
0.0;1.0;2.0;False;6.0;2.0;0.0;2.0;0.5773502691896257;1.6666666666666667;0.0;2.0;1.0;1.5;3.0
0.0;1.0;6.0;True;59.0;19.0;0.0;4.0;4.81583925108674;5.230769230769232;0.0;6.0;1.0;3.0;13.0
0.0;1.0;1.0;False;6.0;2.0;0.0;1.5;0.7071067811865476;1.5;0.0;1.75;1.0;1.25;2.0
0.0;1.0;22.0;False;126.0;17.0;0.0;3.0;3.9082876869133054;4.366666666666666;0.0;5.75;1.0;2.0;30.0
0.0;1.0;12.0;False;24.0;4.0;0.0;2.0;1.0919284281983377;2.230769230769231;0.0;2.0;1.0;2.0;13.0
0.0;1.0;16.0;False;35.0;7.0;0.0;2.0;1.759428383110298;2.294117647058824;0.0;2.0;1.0;1.0;17.0
0.0;1.0;2.0;False;10.0;9.0;0.0;5.0;5.656854249492381;5.0;0.0;7.0;1.0;3.0;2.0
0.0;1.0;2.0;False;4.0;2.0;0.0;1.5;0.7071067811865476;1.5;0.0;1.75;1.0;1.25;2.0
0.0;1.0;16.0;False;32.0;6.0;0.0;2.0;1.629236558853834;2.176470588235294;0.0;2.0;1.0;1.0;17.0
0.0;1.0;2.0;False;8.0;5.0;0.0;4.5;0.7071067811865476;4.5;0.0;4.75;4.0;4.25;2.0
0.0;1.0;2.0;False;6.0;3.0;0.0;3.0;0.0;3.0;0.0;3.0;3.0;3.0;2.0
0.0;1.0;2.0;False;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;2.0
0.0;0.0;0.0;False;0.0;3.0;0.0;2.0;0.7071067811865476;1.75;0.0;2.0;1.0;1.0;8.0
0.0;0.0;0.0;False;0.0;3.0;0.0;1.5;0.7440238091428449;1.625;0.0;2.0;1.0;1.0;8.0
0.0;0.0;0.0;False;0.0;46.0;0.0;3.0;14.065207618783207;10.222222222222221;0.0;13.0;1.0;2.0;18.0
0.0;0.0;0.0;False;0.0;2.0;0.0;1.5;0.5773502691896257;1.5;0.0;2.0;1.0;1.0;4.0
0.0;0.0;0.0;False;0.0;3.0;0.0;1.5;0.7267314002700916;1.6363636363636365;0.0;2.0;1.0;1.0;22.0
0.0;0.0;0.0;False;0.0;4.0;0.0;3.0;1.5275252316519463;2.6666666666666665;0.0;3.5;1.0;2.0;3.0
0.0;0.0;0.0;False;0.0;3.0;0.0;1.5;0.825420305855557;1.7142857142857142;0.0;2.0;1.0;1.0;14.0
0.0;0.0;0.0;True;0.0;16.0;0.0;1.0;3.5392292650871986;2.055555555555556;0.0;1.0;1.0;1.0;18.0
0.0;0.0;0.0;False;0.0;5.0;0.0;2.0;1.2933395813657265;2.4545454545454546;0.0;3.0;1.0;1.5;11.0
0.0;0.0;0.0;False;0.0;7.0;0.0;2.0;1.5718104959867512;2.333333333333333;0.0;3.0;1.0;1.0;18.0
0.0;0.0;0.0;False;0.0;2.0;0.0;1.0;0.4629100498862757;1.25;0.0;1.25;1.0;1.0;8.0
0.0;0.0;0.0;False;0.0;2.0;0.0;1.0;0.4629100498862757;1.25;0.0;1.25;1.0;1.0;8.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;5.0
0.0;0.0;0.0;False;0.0;3.0;0.0;1.0;0.7867957924694431;1.4285714285714286;0.0;1.5;1.0;1.0;7.0
0.0;0.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;12.0
0.0;0.0;0.0;False;0.0;3.0;0.0;2.0;0.7071067811865476;1.75;0.0;2.0;1.0;1.0;8.0
0.0;0.0;0.0;False;0.0;3.0;0.0;1.0;0.6324555320336759;1.2;0.0;1.0;1.0;1.0;10.0
0.0;0.0;0.0;False;0.0;2.0;0.0;1.5;0.5773502691896257;1.5;0.0;2.0;1.0;1.0;4.0
0.0;0.0;0.0;False;0.0;3.0;0.0;1.0;1.0;1.5;0.0;1.5;1.0;1.0;4.0
0.0;1.0;6.0;False;7.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;6.0
0.0;1.0;3.0;False;4.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;3.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;1.0;False;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;3.0;False;9.0;5.0;0.0;2.0;1.3416407864998738;2.6;0.0;2.0;2.0;2.0;5.0
0.0;1.0;16.0;False;17.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;16.0
0.0;1.0;4.0;False;39.0;23.0;0.0;1.0;6.774282920790148;4.909090909090909;0.0;6.5;1.0;1.0;11.0
0.0;1.0;0.0;False;10.0;4.0;0.0;2.5;1.2909944487358056;2.5;0.0;3.25;1.0;1.75;4.0
0.0;1.0;3.0;False;7.0;4.0;0.0;1.0;1.7320508075688772;2.0;0.0;2.5;1.0;1.0;3.0
0.0;1.0;3.0;False;4.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;3.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;7.0;False;8.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;7.0
0.0;1.0;3.0;False;4.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;3.0
0.0;1.0;28.0;False;31.0;2.0;0.0;1.0;0.18569533817705186;1.0344827586206895;0.0;1.0;1.0;1.0;29.0
0.0;1.0;1.0;False;49.0;11.0;0.0;2.0;2.6421491973301547;3.1333333333333333;0.0;3.5;1.0;1.5;15.0
0.0;1.0;1.0;False;28.0;7.0;0.0;2.0;1.721521525754576;2.8181818181818183;0.0;3.5;1.0;2.0;11.0
0.0;1.0;17.0;False;23.0;3.0;0.0;1.0;0.4714045207910317;1.1111111111111112;0.0;1.0;1.0;1.0;18.0
0.0;1.0;13.0;False;16.0;4.0;0.0;1.0;0.8320502943378436;1.2307692307692308;0.0;1.0;1.0;1.0;13.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;5.0;False;5.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;5.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;5.0;0.0;5.0;0.0;5.0;0.0;5.0;5.0;5.0;1.0
0.0;0.0;0.0;False;0.0;3.0;0.0;2.0;0.7071067811865476;2.0;0.0;2.0;1.0;2.0;5.0
0.0;0.0;0.0;False;0.0;4.0;0.0;1.0;1.2018504251546631;1.7777777777777777;0.0;3.0;1.0;1.0;9.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;1.0;False;3.0;4.0;0.0;3.0;1.4142135623730951;3.0;0.0;3.5;2.0;2.5;2.0
0.0;1.0;1.0;False;2.0;2.0;0.0;2.0;0.0;2.0;0.0;2.0;2.0;2.0;1.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;3.0;False;4.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;3.0
0.0;1.0;6.0;False;8.0;2.0;0.0;1.0;0.40824829046386296;1.1666666666666667;0.0;1.0;1.0;1.0;6.0
0.0;1.0;5.0;False;7.0;2.0;0.0;1.0;0.4472135954999579;1.2;0.0;1.0;1.0;1.0;5.0
0.0;1.0;5.0;False;7.0;2.0;0.0;1.0;0.4472135954999579;1.2;0.0;1.0;1.0;1.0;5.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;17.0;False;22.0;7.0;0.0;2.0;1.2126781251816647;2.294117647058824;0.0;2.0;2.0;2.0;17.0
0.0;1.0;1.0;False;3.0;4.0;0.0;4.0;0.0;4.0;0.0;4.0;4.0;4.0;1.0
0.0;1.0;0.0;False;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;2.0;False;8.0;4.0;0.0;4.0;1.7320508075688772;3.0;0.0;4.0;1.0;2.5;3.0
0.0;1.0;2.0;False;4.0;2.0;0.0;1.0;0.5773502691896257;1.3333333333333333;0.0;1.5;1.0;1.0;3.0
0.0;1.0;2.0;False;2.0;2.0;0.0;1.5;0.7071067811865476;1.5;0.0;1.75;1.0;1.25;2.0
0.0;1.0;2.0;False;2.0;2.0;0.0;1.5;0.7071067811865476;1.5;0.0;1.75;1.0;1.25;2.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;3.0;False;3.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;3.0
0.0;1.0;3.0;False;3.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;3.0
0.0;1.0;8.0;False;14.0;3.0;0.0;1.0;0.6513389472789296;1.3333333333333333;0.0;1.25;1.0;1.0;12.0
0.0;1.0;8.0;False;10.0;3.0;0.0;1.0;0.7071067811865476;1.3333333333333333;0.0;1.0;1.0;1.0;9.0
0.0;1.0;3.0;False;5.0;4.0;0.0;2.0;1.5;2.25;0.0;3.25;1.0;1.0;4.0
0.0;1.0;10.0;False;24.0;5.0;0.0;1.0;1.1474609652039005;1.625;0.0;2.0;1.0;1.0;16.0
0.0;1.0;8.0;False;15.0;3.0;0.0;1.0;0.8432740427115678;1.6;0.0;2.0;1.0;1.0;10.0
0.0;1.0;8.0;False;13.0;3.0;0.0;1.0;0.8660254037844386;1.6666666666666667;0.0;2.0;1.0;1.0;9.0
0.0;1.0;2.0;False;27.0;9.0;0.0;1.0;2.540579747724021;2.636363636363636;0.0;3.5;1.0;1.0;11.0
0.0;1.0;0.0;False;27.0;4.0;0.0;1.0;0.8127277008872491;1.35;0.0;1.0;1.0;1.0;20.0
0.0;1.0;3.0;False;3.0;3.0;0.0;1.0;1.1547005383792517;1.6666666666666667;0.0;2.0;1.0;1.0;3.0
0.0;1.0;4.0;False;7.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;4.0
0.0;1.0;1.0;False;19.0;7.0;0.0;2.5;2.401388487243717;3.1666666666666665;0.0;4.5;1.0;1.25;6.0
0.0;1.0;8.0;False;8.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;8.0
0.0;1.0;3.0;False;6.0;5.0;0.0;2.0;2.081665999466133;2.6666666666666665;0.0;3.5;1.0;1.5;3.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;7.0;False;16.0;5.0;0.0;1.0;1.1547005383792517;1.3333333333333333;0.0;1.0;1.0;1.0;12.0
0.0;1.0;0.0;False;10.0;3.0;0.0;1.0;0.7867957924694432;1.5714285714285714;0.0;2.0;1.0;1.0;7.0
0.0;1.0;1.0;False;15.0;6.0;0.0;2.0;1.6761634196950517;2.8571428571428568;0.0;3.5;1.0;2.0;7.0
0.0;1.0;5.0;False;6.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;5.0
0.0;1.0;0.0;False;3.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;2.0
0.0;1.0;4.0;False;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;4.0;False;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;4.0;False;11.0;5.0;0.0;1.0;1.5365907428821484;1.8888888888888888;0.0;2.0;1.0;1.0;9.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;False;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;17.0;False;18.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;17.0
0.0;1.0;19.0;False;20.0;3.0;0.0;1.0;0.4588314677411235;1.1052631578947372;0.0;1.0;1.0;1.0;19.0
0.0;1.0;2.0;False;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;2.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;14.0;False;24.0;4.0;0.0;1.0;1.0327955589886444;1.7333333333333334;0.0;2.0;1.0;1.0;15.0
0.0;1.0;11.0;False;53.0;18.0;0.0;3.0;5.349596416383372;5.2727272727272725;0.0;5.0;1.0;2.5;11.0
0.0;1.0;2.0;False;3.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;2.0
0.0;1.0;1.0;False;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;1.0;False;4.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;0.0;False;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;0.0;False;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;0.0;False;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;0.0;False;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;0.0;False;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;0.0;False;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;1.0;False;4.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;1.0;False;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;0.0;False;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;0.0;False;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;0.0;False;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;0.0;False;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;9.0;False;10.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;9.0
0.0;1.0;1.0;False;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;1.0;False;2.0;23.0;0.0;12.0;15.556349186104045;12.0;0.0;17.5;1.0;6.5;2.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;1.0;False;5.0;4.0;0.0;2.5;2.1213203435596424;2.5;0.0;3.25;1.0;1.75;2.0
0.0;1.0;1.0;False;5.0;4.0;0.0;2.5;2.1213203435596424;2.5;0.0;3.25;1.0;1.75;2.0
0.0;1.0;1.0;False;5.0;4.0;0.0;2.5;2.1213203435596424;2.5;0.0;3.25;1.0;1.75;2.0
0.0;1.0;1.0;False;5.0;4.0;0.0;2.5;2.1213203435596424;2.5;0.0;3.25;1.0;1.75;2.0
0.0;1.0;1.0;False;5.0;4.0;0.0;2.5;2.1213203435596424;2.5;0.0;3.25;1.0;1.75;2.0
0.0;1.0;1.0;False;5.0;4.0;0.0;2.5;2.1213203435596424;2.5;0.0;3.25;1.0;1.75;2.0
0.0;1.0;1.0;False;5.0;4.0;0.0;2.5;2.1213203435596424;2.5;0.0;3.25;1.0;1.75;2.0
0.0;1.0;1.0;False;10.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;1.0;False;5.0;4.0;0.0;2.5;2.1213203435596424;2.5;0.0;3.25;1.0;1.75;2.0
0.0;1.0;1.0;False;6.0;5.0;0.0;3.0;2.8284271247461903;3.0;0.0;4.0;1.0;2.0;2.0
0.0;1.0;1.0;False;5.0;3.0;0.0;2.0;1.4142135623730951;2.0;0.0;2.5;1.0;1.5;2.0
0.0;1.0;2.0;False;3.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;2.0
0.0;1.0;1.0;False;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;1.0;False;4.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;0.0;False;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;0.0;False;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;1.0;False;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;1.0;False;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;2.0;False;3.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;2.0
0.0;1.0;1.0;False;4.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;0.0;False;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;0.0;False;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;0.0;False;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;0.0;False;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;1.0;False;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;2.0;False;3.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;2.0
0.0;1.0;1.0;False;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;1.0;False;3.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;False;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;0.0;False;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;2.0;False;3.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0;2.0
