PMi;Ait;Average Complexity*;blame_merge_priorityMajor_min;Ao;blamemerge_priorityMajor_max;Ai;Av;issues_priorityMinor_min;blame_merge_priorityMinor_count;MaxNumberOfNestedBlocks_std;NumberOfMathOperations_25%;Ad;PMR;Average Statements per Method;SIX;Maximum Depth_25%;NumberOfMathOperations_mean;blame_merge_priorityMinor_std;NumberOfModifiers_25%;NumberOfMathOperations_max;issues_priorityMajor_min;Average Block Depth;Maximum Depth_max;blamemerge_priorityMinor_count;NumberOfModifiers_std;Ma;blamemerge_priorityMajor_min;NMIR;NumberOfMethods_Mood;NumberOfMathOperations_75%;blame_merge_priorityMajor_std;issues_priorityMinor_count;NumberOfModifiers_75%;Maximum Depth_75%;MaxNumberOfNestedBlocks_75%;blame_merge_priorityMinor_mean;Bugged;blamemerge_priorityMajor_std;NumberOfModifiers_min;issues_priorityMajor_std;Mi;blamemerge_priorityMinor_std;Mo;issues_priorityMinor_mean;NMI;NumberOfMathOperations_std;NumberOfModifiers_max;NMA;NumberOfModifiers_50%;Mit;blame_merge_priorityMajor_max;blamemerge_priorityMajor_count;MaxNumberOfNestedBlocks_mean;NumberOfMathOperations_50%;blamemerge_priorityMinor_max;blame_merge_priorityMinor_min;NF;Maximum Depth_std;Maximum Depth_mean;MaxNumberOfNestedBlocks_count;MaxNumberOfNestedBlocks_max;NOPa;issues_priorityMinor_std;NumberOfModifiers_mean;Maximum Block Depth;blame_merge_priorityMajor_mean;Maximum Complexity*;MaxNumberOfNestedBlocks_50%;issues_priorityMajor_max;blamemerge_priorityMinor_min;issues_priorityMajor_mean;blamemerge_priorityMajor_mean;MaxNumberOfNestedBlocks_min;Md;blame_merge_priorityMinor_max;issues_priorityMajor_count;HMd;NumberOfModifiers_count;Maximum Depth_count;issues_priorityMinor_max;Maximum Depth_50%;NM;PMd;MaxNumberOfNestedBlocks_25%;NumberOfMathOperations_count;Maximum Depth_min;blamemerge_priorityMinor_mean;HMi;blame_merge_priorityMajor_count;NumberOfMathOperations_min
0.0;0.0;1.33;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.7071067811865476;0.0;5.0;1.0;4.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.37;2.0;1821.0;0.0;3.0;0.0;0.0;2.0;0.0;0.0;2243.0;1.0;2.0;0.75;0.0;False;0.2403197014536499;1.0;0.2411558640881508;0.0;0.3007404371607805;0.0;0.4913062862238074;0.0;0.0;1.0;3.0;1.0;0.0;0.0;1821.0;0.5;0.0;1.0;0.0;5.0;0.0;2.0;2.0;1.0;0.0;0.5000358919237967;1.0;3.0;0.0;2.0;0.5;1.0;0.0;0.06197057512260365;0.06150466776496431;0.0;3.0;0.0;2243.0;0.0;2.0;1.0;1.0;2.0;2.0;3.0;0.25;2.0;2.0;0.10049423393739704;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;230.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;159.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;230.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;159.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.666666667;2.33;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.18;2.0;3438.0;0.0;3.0;0.0;0.0;2.0;0.0;0.0;1662.0;1.0;2.0;0.0;0.0;False;0.3589106199858177;1.0;0.08469002658212861;0.0;0.3392294425106461;0.0;0.6967509025270758;0.0;0.0;1.0;3.0;1.0;0.0;0.0;3438.0;0.0;0.0;1.0;0.0;2.0;0.0;2.0;2.0;0.0;0.0;0.4598002700134296;1.0;2.0;0.0;1.0;0.0;1.0;0.0;0.007220216606498195;0.1518324607329843;0.0;3.0;0.0;1662.0;1.0;2.0;1.0;1.0;2.0;2.0;2.0;0.0;2.0;2.0;0.13263525305410126;0.0;0.0;0.0
0.0;0.0;2.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.48;0.0;22974.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;4890.0;1.0;0.0;0.0;0.0;False;0.2891791644772128;1.0;0.35417678545448755;0.0;0.0;0.0;0.00245398773006135;0.0;0.0;1.0;2.0;1.0;0.0;0.0;22974.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.04948198038835823;1.0;4.0;0.0;4.0;0.0;1.0;0.0;0.8529652351738242;0.9078958823017323;0.0;2.0;0.0;4890.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.2;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.48;2.0;892.0;0.0;5.0;0.0;0.0;4.0;0.0;0.0;227.0;1.0;2.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.372216864409413;0.0;0.05286343612334802;0.0;0.0;1.0;5.0;1.0;0.0;0.0;892.0;0.0;0.0;1.0;0.0;0.0;1.1547005383792517;1.3333333333333333;4.0;0.0;0.0;0.2242552942964764;1.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;227.0;0.0;4.0;3.0;1.0;2.0;4.0;5.0;0.0;4.0;0.0;0.8340807174887892;0.0;0.0;0.0
0.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.3779644730092273;0.0;5.0;0.8;4.4;0.0;2.0;0.14285714285714285;0.0;1.0;1.0;0.0;1.49;2.0;53374.0;3.0237157840738185;10.0;0.0;0.0;7.0;0.0;0.0;6082.0;1.0;2.0;0.0;0.0;True;0.4026379888351487;1.0;0.3831526280306273;0.0;0.10367656457217184;0.0;0.043735613285103586;0.0;0.3779644730092273;9.0;10.0;1.0;0.0;0.0;53374.0;0.14285714285714285;0.0;1.0;0.0;5.0;0.0;2.0;7.0;1.0;0.0;0.2045230721362276;2.142857142857143;3.0;0.0;7.0;0.0;1.0;0.0;0.8212758960868135;0.7964552029077828;0.0;10.0;0.0;6082.0;2.0;7.0;1.0;1.0;2.0;7.0;8.0;0.0;7.0;2.0;0.010866714130475512;0.0;0.0;0.0
0.0;0.0;1.58;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.8944271909999157;0.0;2.0;0.833333333;2.75;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.45;4.0;32191.0;1.3416407864998738;12.0;0.0;0.0;5.0;0.0;0.0;5335.0;1.0;3.0;1.0;0.0;False;0.4147762027961013;1.0;0.3260412587238725;0.0;0.0822014043476592;0.0;0.028678537956888468;0.0;0.0;4.0;12.0;1.0;0.0;0.0;32191.0;0.6;0.0;1.0;0.0;2.0;0.8366600265340756;2.8;5.0;2.0;0.0;0.16691705059591516;1.6;4.0;0.0;5.0;0.0;1.0;0.0;0.8791002811621368;0.77922400670995;0.0;12.0;0.0;5335.0;2.0;5.0;5.0;1.0;3.0;5.0;10.0;0.0;5.0;2.0;0.006803143735826784;0.0;0.0;0.0
0.0;0.0;3.67;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.7071067811865476;13.25;0.0;1.0;12.0;0.0;0.0;26.5;0.0;1.0;53.0;0.0;2.32;0.0;63010.0;0.0;3.0;0.0;0.0;2.0;39.75;0.0;3964.0;1.0;0.0;0.75;0.0;False;0.06459352011252205;1.0;0.1902223515978248;0.0;0.06459352011252205;0.0;0.0375882946518668;0.0;37.476659402887016;1.0;3.0;1.0;0.0;0.0;63010.0;0.5;26.5;1.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.1902223515978248;1.0;3.0;0.0;9.0;0.5;1.0;0.0;0.9624117053481333;0.9958101888589111;0.0;3.0;0.0;3964.0;0.0;2.0;0.0;1.0;0.0;2.0;3.0;0.25;2.0;0.0;0.004189811141088715;0.0;0.0;0.0
0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.5275252316519468;0.0;0.0;0.333333333;4.67;0.0;0.0;0.3333333333333333;0.0;1.5;1.0;0.0;2.3;0.0;21454.0;1.5275252316519463;3.0;0.0;0.0;3.0;0.5;0.0;4224.0;3.0;0.0;2.0;0.0;False;0.20919837948203684;1.0;0.3208343601806869;0.0;0.0;0.0;0.0;0.0;0.5773502691896258;4.0;3.0;2.0;0.0;0.0;21454.0;1.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;2.333333333333333;5.0;0.0;6.0;1.0;1.0;0.0;0.8835227272727273;0.9541344271464528;0.0;3.0;0.0;4224.0;2.0;3.0;0.0;0.0;0.0;3.0;1.0;0.5;3.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;8900.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3732.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8900.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;3732.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;3.83;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.4142135623730951;0.0;0.0;0.666666667;7.17;0.0;4.25;1.0;0.0;1.0;3.0;0.0;2.52;5.0;22648.0;1.30384048104053;6.0;0.0;0.0;5.0;1.0;0.0;4407.0;2.0;4.75;2.0;0.0;False;0.05225107602155038;1.0;0.12147113487896233;0.0;0.05225107602155038;0.0;0.014976174268209666;0.0;1.224744871391589;4.0;6.0;1.0;0.0;0.0;22648.0;1.0;1.0;1.0;0.0;0.0;0.7071067811865476;4.5;5.0;3.0;0.0;0.12147113487896236;1.8;5.0;0.0;9.0;0.0;1.0;0.0;0.9850238257317904;0.99726245143059;0.0;6.0;0.0;4407.0;2.0;5.0;2.0;1.0;4.5;5.0;4.0;0.0;5.0;4.0;0.0027375485694101018;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.75;0.0;1020.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;220.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.343956903089709;0.0;0.0;0.0;0.13636363636363635;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1020.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.343956903089709;0.0;2.0;0.0;1.0;0.0;1.0;1.0;0.8636363636363636;0.0;0.0;0.0;0.0;220.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.5;3.5;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.27;0.0;1627.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;410.0;1.0;0.0;0.0;0.0;False;0.2368522613110427;1.0;0.26073470600657234;0.0;0.2368522613110427;0.0;0.07317073170731707;0.0;0.0;1.0;2.0;1.0;0.0;0.0;1627.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.26073470600657234;1.0;2.0;0.0;1.0;0.0;1.0;0.0;0.9268292682926828;0.05961893054701905;0.0;2.0;0.0;410.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.9403810694529808;0.0;0.0;0.0
0.0;0.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;2.0;0.0;0.0;2.0;0.0;4.0;2.0;0.0;1.0;0.0;1410.0;0.0;2.0;0.0;0.0;1.0;2.0;0.0;425.0;4.0;0.0;1.0;0.0;False;0.0;4.0;0.3080496089889163;0.0;0.0;0.0;0.10588235294117647;0.0;0.0;4.0;2.0;4.0;0.0;0.0;1410.0;1.0;2.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.3080496089889164;4.0;3.0;0.0;2.0;1.0;1.0;1.0;0.8941176470588236;0.0;1.0;2.0;0.0;425.0;2.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;2.0
0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.5;4.5;0.0;0.0;0.0;0.0;4.0;0.0;0.0;1.87;0.0;1023.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;388.0;4.0;0.0;0.0;0.0;False;0.12413992019267453;4.0;0.14228707330951204;0.0;0.12413992019267453;0.0;0.020618556701030927;0.0;0.0;4.0;2.0;4.0;0.0;0.0;1023.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.142287073309512;4.0;4.0;0.0;5.0;0.0;1.0;0.0;0.9793814432989691;0.9843597262952102;0.0;2.0;0.0;388.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.015640273704789834;0.0;0.0;0.0
0.0;0.0;1.89;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.7142857140000001;3.55;0.0;3.0;0.0;0.0;1.0;0.0;0.0;3.0;3.0;81290.0;0.0;14.0;0.0;0.0;11.0;0.0;0.0;5278.0;1.0;3.0;0.0;0.0;False;0.4912871365601394;1.0;0.40957080031155774;0.0;0.17690518921117618;0.0;0.07919666540356196;0.0;0.0;1.0;14.0;1.0;0.0;0.0;81290.0;0.0;0.0;1.0;0.0;1.0;0.0;3.0;4.0;0.0;0.0;0.2700710516010337;1.0;7.0;0.0;9.0;0.0;1.0;0.0;0.7868510799545282;0.5929511625046131;0.0;14.0;0.0;5278.0;4.0;4.0;4.0;1.0;3.0;11.0;10.0;0.0;4.0;3.0;0.032341001353179966;0.0;0.0;0.0
0.0;0.0;1.89;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.9057460827371864;0.0;1.0;0.7142857140000001;3.55;0.0;0.0;0.5;0.0;3.5;2.0;0.0;3.0;0.0;81290.0;3.6622517543292834;14.0;0.0;0.0;11.0;1.0;0.0;5278.0;9.0;0.0;2.75;0.0;False;0.4912871365601394;1.0;0.40957080031155774;0.0;0.17690518921117618;0.0;0.07919666540356196;0.0;0.7595545253127499;10.0;14.0;9.0;0.0;0.0;81290.0;1.3571428571428572;0.0;1.0;0.0;1.0;0.0;0.0;14.0;5.0;0.0;0.2700710516010337;6.7857142857142865;7.0;0.0;9.0;0.0;1.0;0.0;0.7868510799545282;0.5929511625046131;0.0;14.0;0.0;5278.0;4.0;14.0;0.0;1.0;0.0;11.0;10.0;0.0;14.0;0.0;0.032341001353179966;0.0;0.0;0.0
0.0;0.0;1.89;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.7142857140000001;3.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;81290.0;0.0;14.0;0.0;0.0;11.0;0.0;0.0;5278.0;0.0;0.0;0.0;0.0;False;0.4912871365601394;0.0;0.40957080031155774;0.0;0.17690518921117618;0.0;0.07919666540356196;0.0;0.0;0.0;14.0;0.0;0.0;0.0;81290.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2700710516010337;0.0;7.0;0.0;9.0;0.0;1.0;0.0;0.7868510799545282;0.5929511625046131;0.0;14.0;0.0;5278.0;4.0;0.0;0.0;1.0;0.0;11.0;10.0;0.0;0.0;0.0;0.032341001353179966;0.0;0.0;0.0
0.0;0.0;1.89;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.7142857140000001;3.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;81290.0;0.0;14.0;0.0;0.0;11.0;0.0;0.0;5278.0;0.0;0.0;0.0;0.0;False;0.4912871365601394;0.0;0.40957080031155774;0.0;0.17690518921117618;0.0;0.07919666540356196;0.0;0.0;0.0;14.0;0.0;0.0;0.0;81290.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2700710516010337;0.0;7.0;0.0;9.0;0.0;1.0;0.0;0.7868510799545282;0.5929511625046131;0.0;14.0;0.0;5278.0;4.0;0.0;0.0;1.0;0.0;11.0;10.0;0.0;0.0;0.0;0.032341001353179966;0.0;0.0;0.0
0.0;0.0;1.89;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.7142857140000001;3.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;81290.0;0.0;14.0;0.0;0.0;11.0;0.0;0.0;5278.0;0.0;0.0;0.0;0.0;False;0.4912871365601394;0.0;0.40957080031155774;0.0;0.17690518921117618;0.0;0.07919666540356196;0.0;0.0;0.0;14.0;0.0;0.0;0.0;81290.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2700710516010337;0.0;7.0;0.0;9.0;0.0;1.0;0.0;0.7868510799545282;0.5929511625046131;0.0;14.0;0.0;5278.0;4.0;0.0;0.0;1.0;0.0;11.0;10.0;0.0;0.0;0.0;0.032341001353179966;0.0;0.0;0.0
0.0;0.0;1.89;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.7142857140000001;3.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;81290.0;0.0;14.0;0.0;0.0;11.0;0.0;0.0;5278.0;0.0;0.0;0.0;0.0;False;0.4912871365601394;0.0;0.40957080031155774;0.0;0.17690518921117618;0.0;0.07919666540356196;0.0;0.0;0.0;14.0;0.0;0.0;0.0;81290.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2700710516010337;0.0;7.0;0.0;9.0;0.0;1.0;0.0;0.7868510799545282;0.5929511625046131;0.0;14.0;0.0;5278.0;4.0;0.0;0.0;1.0;0.0;11.0;10.0;0.0;0.0;0.0;0.032341001353179966;0.0;0.0;0.0
0.0;0.0;1.89;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.7142857140000001;3.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;81290.0;0.0;14.0;0.0;0.0;11.0;0.0;0.0;5278.0;0.0;0.0;0.0;0.0;False;0.4912871365601394;0.0;0.40957080031155774;0.0;0.17690518921117618;0.0;0.07919666540356196;0.0;0.0;0.0;14.0;0.0;0.0;0.0;81290.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2700710516010337;0.0;7.0;0.0;9.0;0.0;1.0;0.0;0.7868510799545282;0.5929511625046131;0.0;14.0;0.0;5278.0;4.0;0.0;0.0;1.0;0.0;11.0;10.0;0.0;0.0;0.0;0.032341001353179966;0.0;0.0;0.0
0.0;0.0;1.89;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.7142857140000001;3.55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;81290.0;0.0;14.0;0.0;0.0;11.0;0.0;0.0;5278.0;0.0;0.0;0.0;0.0;False;0.4912871365601394;0.0;0.40957080031155774;0.0;0.17690518921117618;0.0;0.07919666540356196;0.0;0.0;0.0;14.0;0.0;0.0;0.0;81290.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.2700710516010337;0.0;7.0;0.0;9.0;0.0;1.0;0.0;0.7868510799545282;0.5929511625046131;0.0;14.0;0.0;5278.0;4.0;0.0;0.0;1.0;0.0;11.0;10.0;0.0;0.0;0.0;0.032341001353179966;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1025.0;0.0;0.0;0.0;0.0;1303.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;872.0;1025.0;0.0;0.0;0.0;False;0.4849704515000437;1025.0;0.4961431843586086;0.0;0.0;0.0;0.0;0.0;0.0;1025.0;1.0;1025.0;0.0;0.0;1303.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1025.0;0.0;0.0;0.0;0.0;1.0;0.0;0.4357798165137615;0.6224098234842671;0.0;0.0;0.0;872.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;6.25;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.2909944487358056;0.0;2.0;0.75;14.25;0.0;2.0;3.0;0.0;8.75;7.0;0.0;1.65;4.0;75453.0;0.8164965809277259;4.0;0.0;0.0;4.0;5.5;0.0;5263.0;9.25;3.0;2.25;0.0;False;0.4044300799720813;8.0;0.3814553513662083;0.0;0.08007980665223335;0.0;0.04237127113813415;0.0;3.559026084010437;10.0;4.0;9.0;0.0;0.0;75453.0;1.5;2.5;1.0;0.0;2.0;1.1547005383792517;2.6666666666666665;4.0;3.0;0.0;0.20145385984527447;9.0;5.0;0.0;18.0;1.5;1.0;0.0;0.8232946988409652;0.7940042145441533;0.0;4.0;0.0;5263.0;1.0;4.0;3.0;1.0;2.0;4.0;3.0;0.75;4.0;2.0;0.00645434906498085;0.0;0.0;0.0
0.0;0.0;1.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.4472135954999579;0.0;0.0;0.428571429;1.83;0.0;2.0;0.2;0.0;1.0;1.0;0.0;1.62;3.0;1383.0;457.27836161358;7.0;0.0;0.0;7.0;0.0;0.0;4801.0;4.0;2.5;0.0;0.0;False;0.4808261111832179;1.0;0.30412571329910537;0.0;0.08043582295101806;0.0;0.0006248698187877528;0.0;0.4472135954999579;1025.0;8.0;4.0;0.0;0.0;1383.0;0.2;0.0;1.0;0.0;0.0;0.5773502691896258;2.333333333333333;5.0;1.0;0.0;0.024992187906689108;207.0;3.0;0.0;3.0;0.0;1.0;0.0;0.8968964799000209;0.6377440347071583;0.0;7.0;0.0;4801.0;4.0;5.0;3.0;1.0;2.0;7.0;3.0;0.0;5.0;2.0;0.006507592190889371;0.0;0.0;0.0
0.0;0.0;3.19;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.8997354108424375;0.0;1.0;0.9375;6.0;0.0;0.0;1.6;0.0;9.0;7.0;0.0;2.06;0.0;80606.0;0.0;16.0;0.0;0.0;15.0;1.5;0.0;6256.0;9.0;0.0;2.0;0.0;True;0.14151810254900427;9.0;0.3486919945645735;0.0;0.08916367813112744;0.0;0.044757033248081834;0.0;2.261478656606273;9.0;16.0;9.0;0.0;0.0;80606.0;1.3333333333333333;1.0;1.0;0.0;1.0;0.0;0.0;15.0;3.0;0.0;0.2067865478443664;9.0;5.0;0.0;12.0;1.0;1.0;0.0;0.8583759590792839;0.9795548718457684;0.0;16.0;0.0;6256.0;1.0;15.0;0.0;1.0;0.0;15.0;15.0;1.0;15.0;0.0;0.008014291740068978;0.0;0.0;0.0
0.0;0.0;1.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6324555320336759;0.0;6.0;0.5;3.95;0.0;2.0;0.5333333333333333;0.0;1.0;7.0;0.0;2.03;2.0;5864.0;265.0784789453871;10.0;0.0;0.0;11.0;0.0;0.0;1017.0;2.0;2.0;1.0;0.0;False;0.0;1.0;0.0;0.0;0.4890282197497452;0.0;0.3048180924287119;0.0;1.807392228230128;1028.0;11.0;1.0;0.0;0.0;5864.0;0.4;0.0;1.0;0.0;6.0;0.0;2.0;15.0;2.0;0.0;0.4605568259276616;69.8;4.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;1017.0;5.0;15.0;2.0;1.0;2.0;11.0;5.0;0.0;15.0;2.0;0.3956343792633015;0.0;0.0;0.0
0.0;0.0;1.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;0.5;3.95;0.0;0.0;1.0;0.0;1.0;1.0;0.0;2.03;0.0;5864.0;0.0;10.0;0.0;0.0;11.0;1.0;0.0;1017.0;1.0;0.0;2.0;0.0;False;0.0;1.0;0.0;0.0;0.4890282197497452;0.0;0.3048180924287119;0.0;0.0;1.0;11.0;1.0;0.0;0.0;5864.0;2.0;1.0;1.0;0.0;6.0;0.0;0.0;1.0;2.0;0.0;0.4605568259276616;1.0;4.0;0.0;6.0;2.0;0.0;0.0;0.0;0.0;2.0;10.0;0.0;1017.0;5.0;1.0;0.0;1.0;0.0;11.0;5.0;2.0;1.0;0.0;0.3956343792633015;0.0;0.0;1.0
0.0;0.0;1.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4472135954999581;0.0;6.0;0.5;3.95;0.0;3.0;1.4;0.0;1.0;5.0;0.0;2.03;4.0;5864.0;0.0;10.0;0.0;0.0;11.0;2.0;0.0;1017.0;1.0;3.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.4890282197497452;0.0;0.3048180924287119;0.0;2.1908902300206643;1.0;11.0;1.0;0.0;0.0;5864.0;0.2;0.0;1.0;0.0;6.0;0.33333333333333337;3.111111111111111;5.0;1.0;0.0;0.4605568259276616;1.0;4.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;1017.0;5.0;5.0;9.0;1.0;3.0;11.0;5.0;0.0;5.0;3.0;0.3956343792633015;0.0;0.0;0.0
0.0;0.0;1.92;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.031553471276484;0.0;1.0;0.076923077;4.46;0.0;0.0;0.3076923076923077;0.0;2.0;2.0;0.0;1.95;0.0;11935.0;283.5232319880032;13.0;0.0;0.0;13.0;0.0;0.0;1099.0;4.0;0.0;1.0;0.0;False;0.0;1.0;0.0;0.0;0.4930143146099949;0.0;0.35668789808917195;0.0;0.6304251719561152;1025.0;14.0;2.0;0.0;0.0;11935.0;0.6923076923076923;0.0;1.0;0.0;1.0;0.0;0.0;13.0;3.0;0.0;0.4792396299393574;81.38461538461539;5.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;1099.0;12.0;13.0;0.0;1.0;0.0;13.0;1.0;0.0;13.0;0.0;0.5834101382488479;0.0;0.0;0.0
