WMC_CK_std;WMC_CK_50%;Bugged;NMI;NORM;DIT;WMC_CK_min;WMC_CK_75%;WMC_CK_count;WMC;WMC_CK_max;NOCh;NPM;WMC_CK_mean;WMC_CK_25%
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;8.0;5.0;1.0;0.0;4.0;1.0;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.8929694486000912;1.5;False;0.0;0.0;1.0;1.0;2.75;4.0;8.0;5.0;0.0;2.0;2.25;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;24.0;25.0;1.0;0.0;24.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;3.0;4.0;1.0;0.0;0.0;1.0;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.8898223650461363;1.0;False;0.0;0.0;1.0;1.0;1.0;7.0;12.0;6.0;0.0;7.0;1.7142857142857142;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;11.0;22.0;1.0;0.0;11.0;1.0;1.0
1.0690449676496976;2.0;False;0.0;0.0;1.0;1.0;2.5;7.0;13.0;4.0;0.0;2.0;2.142857142857143;1.5
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;6.0;7.0;1.0;0.0;7.0;1.0;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.7071067811865476;1.5;False;0.0;0.0;1.0;1.0;1.75;2.0;3.0;2.0;0.0;1.0;1.5;1.25
0.5773502691896257;1.0;False;0.0;0.0;1.0;1.0;1.5;3.0;5.0;2.0;0.0;3.0;1.3333333333333333;1.0
3.5355339059327378;3.5;False;0.0;0.0;1.0;1.0;4.75;2.0;13.0;6.0;0.0;2.0;3.5;2.25
0.0;1.0;True;0.0;0.0;1.0;1.0;1.0;2.0;3.0;1.0;0.0;2.0;1.0;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.7071067811865476;1.5;False;0.0;0.0;1.0;1.0;1.75;2.0;3.0;2.0;0.0;2.0;1.5;1.25
0.5773502691896257;2.0;False;0.0;0.0;1.0;1.0;2.0;3.0;5.0;2.0;0.0;3.0;1.6666666666666667;1.5
0.0;0.0;False;0.0;0.0;1.0;0.0;0.0;0.0;7.0;0.0;0.0;4.0;0.0;0.0
0.4472135954999581;1.0;False;0.0;0.0;1.0;1.0;1.0;5.0;7.0;2.0;0.0;4.0;1.2;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;2.0;3.0;1.0;0.0;3.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;7.0;8.0;1.0;0.0;7.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;3.0;5.0;1.0;0.0;3.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0
0.0;2.0;False;0.0;0.0;1.0;2.0;2.0;1.0;2.0;2.0;0.0;1.0;2.0;2.0
0.0;4.0;False;0.0;0.0;1.0;4.0;4.0;1.0;3.0;4.0;0.0;1.0;4.0;4.0
3.544949458972112;1.5;False;0.0;0.0;1.0;1.0;2.0;6.0;11.0;10.0;0.0;6.0;2.833333333333333;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;3.0;1.0;0.0;1.0;1.0;1.0
1.2909944487358056;2.5;False;0.0;0.0;1.0;1.0;3.25;4.0;9.0;4.0;0.0;3.0;2.5;1.75
0.8201995322647243;1.0;False;0.0;0.0;1.0;1.0;1.5;11.0;14.0;3.0;0.0;9.0;1.4545454545454546;1.0
0.8366600265340756;2.0;False;0.0;0.0;1.0;1.0;2.0;5.0;9.0;3.0;0.0;5.0;1.8;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;1.0;False;0.0;0.0;1.0;1.0;1.5;4.0;6.0;3.0;0.0;3.0;1.5;1.0
0.5773502691896257;1.0;False;0.0;0.0;1.0;1.0;1.5;3.0;6.0;2.0;0.0;3.0;1.3333333333333333;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;1.0
0.8944271909999161;1.0;False;0.0;0.0;1.0;1.0;1.0;5.0;6.0;3.0;0.0;5.0;1.4;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.5165750888103102;3.0;False;0.0;0.0;1.0;1.0;4.0;5.0;19.0;4.0;0.0;5.0;2.6;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;30.0;31.0;1.0;0.0;30.0;1.0;1.0
0.7071067811865476;1.5;False;0.0;0.0;1.0;1.0;1.75;2.0;7.0;2.0;0.0;1.0;1.5;1.25
0.0;1.0;False;0.0;0.0;1.0;1.0;1.0;1.0;3.0;1.0;0.0;1.0;1.0;1.0
1.1547005383792517;3.0;False;0.0;0.0;1.0;3.0;4.0;3.0;9.0;5.0;0.0;1.0;3.6666666666666665;3.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;7.0;0.0;1.0;0.0;0.0;1.0;1.0
0.0;4.0;False;0.0;0.0;0.0;4.0;4.0;1.0;0.0;4.0;0.0;0.0;4.0;4.0
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;5.0;0.0;1.0;0.0;0.0;1.0;1.0
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0
2.309401076758504;1.0;False;0.0;0.0;0.0;1.0;3.0;3.0;0.0;5.0;0.0;0.0;2.333333333333333;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.7527726527090809;2.0;False;0.0;0.0;0.0;1.0;2.0;6.0;0.0;3.0;0.0;0.0;1.8333333333333333;1.25
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0670576365276494;1.0;False;0.0;0.0;0.0;1.0;3.5;11.0;0.0;7.0;0.0;0.0;2.4545454545454546;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;3.0;False;0.0;0.0;0.0;3.0;3.0;1.0;0.0;3.0;0.0;0.0;3.0;3.0
0.0;3.0;False;0.0;0.0;0.0;3.0;3.0;1.0;0.0;3.0;0.0;0.0;3.0;3.0
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0
0.0;5.0;False;0.0;0.0;0.0;5.0;5.0;1.0;0.0;5.0;0.0;0.0;5.0;5.0
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.9962049198956221;2.0;False;0.0;0.0;0.0;1.0;3.0;12.0;0.0;4.0;0.0;0.0;2.4166666666666665;2.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;2.0;False;0.0;0.0;0.0;2.0;2.0;1.0;0.0;2.0;0.0;0.0;2.0;2.0
1.6431676725154984;2.0;False;0.0;0.0;0.0;1.0;2.0;5.0;0.0;5.0;0.0;0.0;2.2;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0
0.0;2.0;False;0.0;0.0;0.0;2.0;2.0;1.0;0.0;2.0;0.0;0.0;2.0;2.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.7071067811865476;3.5;False;0.0;0.0;0.0;3.0;3.75;2.0;0.0;4.0;0.0;0.0;3.5;3.25
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;5.0;0.0;1.0;0.0;0.0;1.0;1.0
0.8006407690254357;2.0;False;0.0;0.0;0.0;1.0;2.0;13.0;0.0;3.0;0.0;0.0;1.8461538461538465;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;6.0;False;0.0;0.0;0.0;6.0;6.0;1.0;0.0;6.0;0.0;0.0;6.0;6.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.7071067811865476;2.5;False;0.0;0.0;0.0;2.0;2.75;2.0;0.0;3.0;0.0;0.0;2.5;2.25
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0
2.4348657927227593;2.5;False;0.0;0.0;0.0;1.0;4.0;8.0;0.0;7.0;0.0;0.0;3.25;1.75
2.4083189157584592;3.0;False;0.0;0.0;0.0;1.0;5.0;5.0;0.0;7.0;0.0;0.0;3.6;2.0
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;2.0;0.0;1.0;0.0;0.0;1.0;1.0
0.5773502691896257;1.5;False;0.0;0.0;0.0;1.0;2.0;4.0;0.0;2.0;0.0;0.0;1.5;1.0
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0
2.1213203435596424;2.5;False;0.0;0.0;0.0;1.0;3.25;2.0;0.0;4.0;0.0;0.0;2.5;1.75
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;3.0;0.0;1.0;0.0;0.0;1.0;1.0
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;3.0;0.0;1.0;0.0;0.0;1.0;1.0
1.1547005383792517;1.0;False;0.0;0.0;0.0;1.0;2.0;3.0;0.0;3.0;0.0;0.0;1.6666666666666667;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;11.0;0.0;1.0;0.0;0.0;1.0;1.0
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;2.0;0.0;1.0;0.0;0.0;1.0;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;3.0;0.0;1.0;0.0;0.0;1.0;1.0
1.4142135623730951;2.0;False;0.0;0.0;0.0;1.0;2.5;2.0;0.0;3.0;0.0;0.0;2.0;1.5
1.3887301496588271;1.0;False;0.0;0.0;0.0;1.0;2.0;8.0;0.0;5.0;0.0;0.0;1.75;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.5477225575051661;1.0;False;0.0;0.0;0.0;1.0;2.0;5.0;0.0;2.0;0.0;0.0;1.4;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;3.0;False;0.0;0.0;0.0;3.0;3.0;1.0;0.0;3.0;0.0;0.0;3.0;3.0
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0
0.0;5.0;False;0.0;0.0;0.0;5.0;5.0;1.0;0.0;5.0;0.0;0.0;5.0;5.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.1952286093343936;1.5;False;0.0;0.0;0.0;1.0;3.0;8.0;0.0;4.0;0.0;0.0;2.0;1.0
0.5477225575051661;2.0;False;0.0;0.0;0.0;1.0;2.0;5.0;0.0;2.0;0.0;0.0;1.6;1.0
0.3779644730092273;1.0;False;0.0;0.0;0.0;1.0;1.0;7.0;0.0;2.0;0.0;0.0;1.1428571428571428;1.0
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;6.0;0.0;1.0;0.0;0.0;1.0;1.0
1.4142135623730951;2.0;False;0.0;0.0;0.0;1.0;2.5;2.0;0.0;3.0;0.0;0.0;2.0;1.5
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;5.0;0.0;1.0;0.0;0.0;1.0;1.0
0.0;3.0;False;0.0;0.0;0.0;3.0;3.0;2.0;0.0;3.0;0.0;0.0;3.0;3.0
1.4142135623730951;2.5;False;0.0;0.0;0.0;2.0;3.5;4.0;0.0;5.0;0.0;0.0;3.0;2.0
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;2.0;0.0;1.0;0.0;0.0;1.0;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;3.0;0.0;1.0;0.0;0.0;1.0;1.0
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;2.0;0.0;1.0;0.0;0.0;1.0;1.0
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;2.0;0.0;1.0;0.0;0.0;1.0;1.0
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;2.0;0.0;1.0;0.0;0.0;1.0;1.0
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;4.0;0.0;1.0;0.0;0.0;1.0;1.0
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.302172886644268;1.0;False;0.0;0.0;0.0;1.0;4.0;5.0;0.0;6.0;0.0;0.0;2.6;1.0
0.0;4.0;False;0.0;0.0;0.0;4.0;4.0;1.0;0.0;4.0;0.0;0.0;4.0;4.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0
0.0;3.0;False;0.0;0.0;0.0;3.0;3.0;1.0;0.0;3.0;0.0;0.0;3.0;3.0
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0
0.0;2.0;False;0.0;0.0;0.0;2.0;2.0;1.0;0.0;2.0;0.0;0.0;2.0;2.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.7071067811865476;2.0;False;0.0;0.0;0.0;1.0;3.0;8.0;0.0;3.0;0.0;0.0;2.25;2.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;2.0;False;0.0;0.0;0.0;2.0;2.0;1.0;0.0;2.0;0.0;0.0;2.0;2.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.3145502494313788;1.5;False;0.0;0.0;0.0;1.0;4.25;8.0;0.0;7.0;0.0;0.0;2.75;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.957427107756338;1.5;False;0.0;0.0;0.0;1.0;2.25;4.0;0.0;3.0;0.0;0.0;1.75;1.0
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0
2.0027758514399734;1.0;False;0.0;0.0;0.0;1.0;3.0;10.0;0.0;7.0;0.0;0.0;2.3;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0
0.0;4.0;False;0.0;0.0;0.0;4.0;4.0;1.0;0.0;4.0;0.0;0.0;4.0;4.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;3.0;False;0.0;0.0;0.0;3.0;3.0;1.0;0.0;3.0;0.0;0.0;3.0;3.0
0.0;1.0;False;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0
0.0;2.0;False;0.0;0.0;0.0;2.0;2.0;1.0;0.0;2.0;0.0;0.0;2.0;2.0
0.7071067811865476;2.0;False;0.0;0.0;0.0;1.0;3.0;8.0;0.0;3.0;0.0;0.0;2.25;2.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;2.0;False;0.0;0.0;0.0;2.0;2.0;1.0;0.0;2.0;0.0;0.0;2.0;2.0
0.5477225575051661;1.0;False;0.0;0.0;0.0;1.0;2.0;5.0;0.0;2.0;0.0;0.0;1.4;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.540579747724021;1.0;False;0.0;0.0;0.0;1.0;3.5;11.0;0.0;9.0;0.0;0.0;2.636363636363636;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;2.0;False;0.0;0.0;0.0;2.0;2.0;1.0;0.0;2.0;0.0;0.0;2.0;2.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.2608503439122305;2.0;False;0.0;0.0;0.0;1.0;3.0;13.0;0.0;5.0;0.0;0.0;2.3846153846153846;1.0
0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
