WMC_CK_25%;Bugged;WMC_CK_max;WMC;WMC_CK_75%;NOCh;NPM;NMI;WMC_CK_50%;WMC_CK_min;NORM;NMIR;WMC_CK_std;WMC_CK_count;WMC_CK_mean;DIT
1.0;False;5.0;0.0;3.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1.3887301496588271;8.0;2.25;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;8.0;1.0;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0
1.0;False;4.0;0.0;1.75;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.5;4.0;1.75;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0
1.5;False;3.0;0.0;2.5;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1.4142135623730951;2.0;2.0;0.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;False;2.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.4472135954999579;5.0;1.2;0.0
1.0;False;14.0;0.0;2.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;3.601346549514081;12.0;2.6666666666666665;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;False;2.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.5477225575051661;5.0;1.4;0.0
1.0;False;3.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.9759000729485332;7.0;1.5714285714285714;0.0
1.0;False;1.0;2.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
1.0;True;6.0;13.0;3.5;0.0;2.0;0.0;1.0;1.0;0.0;0.0;2.8867513459481287;3.0;2.6666666666666665;1.0
1.0;True;7.0;72.0;3.0;0.0;13.0;0.0;2.0;1.0;0.0;0.0;1.4680950344930097;33.0;2.303030303030303;1.0
2.0;True;4.0;72.0;3.0;0.0;13.0;0.0;2.0;2.0;0.0;0.0;1.1547005383792517;3.0;2.6666666666666665;1.0
1.0;True;8.0;76.0;3.0;0.0;17.0;0.0;2.0;1.0;0.0;0.0;1.9658413007423647;29.0;2.689655172413793;1.0
1.0;True;1.0;76.0;1.0;0.0;17.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
4.0;False;4.0;5.0;4.0;0.0;1.0;0.0;4.0;4.0;0.0;0.0;0.0;1.0;4.0;1.0
2.0;False;2.0;5.0;2.0;0.0;1.0;0.0;2.0;2.0;0.0;0.0;0.0;1.0;2.0;1.0
1.5;False;15.0;26.0;3.5;0.0;7.0;0.0;3.0;1.0;0.0;0.0;4.913538149119954;7.0;4.142857142857143;1.0
0.0;False;0.0;26.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
3.0;False;3.0;26.0;3.0;0.0;7.0;0.0;3.0;3.0;0.0;0.0;0.0;1.0;3.0;1.0
1.0;False;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
1.0;False;6.0;15.0;3.5;0.0;5.0;0.0;1.0;1.0;0.0;0.0;2.14919697074224;7.0;2.4285714285714284;1.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;6.0;1.0;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;14.0;1.0;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0
1.0;False;6.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.7677669529663689;8.0;1.625;0.0
1.0;True;9.0;0.0;3.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1.893157569787994;27.0;2.2592592592592595;0.0
1.0;True;12.0;0.0;6.5;0.0;0.0;0.0;1.0;1.0;0.0;0.0;6.3508529610858835;3.0;4.666666666666667;0.0
1.0;False;2.0;0.0;1.5;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.5773502691896257;3.0;1.3333333333333333;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0
1.0;False;4.0;0.0;2.5;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.1464230084422218;15.0;1.8;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;7.0;1.0;0.0
1.0;False;1.0;5.0;1.0;0.0;5.0;0.0;1.0;1.0;0.0;0.0;0.0;5.0;1.0;1.0
1.0;False;3.0;11.0;1.0;0.0;9.0;0.0;1.0;1.0;0.0;0.0;0.6749485577105528;10.0;1.3;1.0
1.0;False;2.0;7.0;1.0;0.0;6.0;0.0;1.0;1.0;0.0;0.0;0.40824829046386296;6.0;1.1666666666666667;1.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;False;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;False;1.0;3.0;1.0;0.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0
1.0;False;3.0;9.0;2.0;0.0;5.0;0.0;1.0;1.0;0.0;0.0;0.8944271909999159;5.0;1.6;1.0
1.0;False;2.0;8.0;1.0;0.0;5.0;0.0;1.0;1.0;0.0;0.0;0.4472135954999581;5.0;1.2;1.0
1.0;False;1.0;10.0;1.0;0.0;10.0;0.0;1.0;1.0;0.0;0.0;0.0;10.0;1.0;1.0
1.25;False;5.0;14.0;4.75;0.0;4.0;0.0;3.0;1.0;0.0;0.0;1.8973665961010275;6.0;3.0;1.0
1.0;False;1.0;3.0;1.0;0.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;3.0;1.0;1.0
1.25;False;2.0;3.0;1.75;0.0;2.0;0.0;1.5;1.0;0.0;0.0;0.7071067811865476;2.0;1.5;1.0
1.0;False;11.0;18.0;2.25;0.0;8.0;0.0;1.5;1.0;0.0;0.0;3.4121631178560534;8.0;2.75;1.0
1.0;False;1.0;6.0;1.0;0.0;6.0;0.0;1.0;1.0;0.0;0.0;0.0;6.0;1.0;1.0
1.0;False;16.0;26.0;1.5;0.0;10.0;0.0;1.0;1.0;0.0;0.0;4.478230169893622;11.0;2.636363636363636;1.0
1.0;False;7.0;16.0;3.0;0.0;8.0;0.0;2.0;1.0;0.0;0.0;2.0;8.0;2.5;1.0
1.0;False;1.0;16.0;1.0;0.0;16.0;0.0;1.0;1.0;0.0;0.0;0.0;16.0;1.0;1.0
1.0;False;7.0;20.0;1.75;0.0;8.0;0.0;1.0;1.0;0.0;0.0;2.2320714274285347;8.0;2.125;1.0
3.0;False;6.0;15.0;5.0;0.0;4.0;0.0;4.0;1.0;0.0;0.0;1.9235384061671343;5.0;3.8;1.0
1.0;False;4.0;20.0;3.0;0.0;9.0;0.0;1.5;1.0;0.0;0.0;1.1281521496355325;12.0;2.0;1.0
1.0;False;16.0;32.0;1.0;0.0;10.0;0.0;1.0;1.0;0.0;0.0;4.2107919956665185;13.0;2.6923076923076925;1.0
1.0;False;7.0;16.0;2.5;0.0;8.0;0.0;1.0;1.0;0.0;0.0;1.9436506316151;10.0;2.0;1.0
0.0;False;0.0;16.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1.0;False;6.0;16.0;1.0;0.0;11.0;0.0;1.0;1.0;0.0;0.0;1.4459976109624424;12.0;1.5;1.0
1.0;False;16.0;26.0;2.0;0.0;4.0;0.0;2.0;1.0;0.0;0.0;5.503245795502349;7.0;3.571428571428572;1.0
2.0;False;3.0;8.0;3.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;1.1547005383792517;3.0;2.333333333333333;1.0
1.5;False;3.0;9.0;2.5;0.0;3.0;0.0;2.0;1.0;0.0;0.0;1.4142135623730951;2.0;2.0;1.0
2.0;False;2.0;9.0;2.0;0.0;3.0;0.0;2.0;2.0;0.0;0.0;0.0;1.0;2.0;1.0
1.0;False;6.0;9.0;2.5;0.0;3.0;0.0;2.0;1.0;0.0;0.0;1.7677669529663689;8.0;2.375;1.0
0.0;False;0.0;9.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1.0;False;1.0;8.0;1.0;0.0;6.0;0.0;1.0;1.0;0.0;0.0;0.0;6.0;1.0;1.0
1.0;False;3.0;10.0;2.5;0.0;6.0;0.0;1.0;1.0;0.0;0.0;0.951189731211342;7.0;1.7142857142857142;1.0
1.0;False;1.0;2.0;1.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;False;6.0;18.0;2.25;0.0;7.0;0.0;1.5;1.0;0.0;0.0;1.7268882005337975;8.0;2.125;1.0
1.0;False;5.0;16.0;2.0;0.0;8.0;0.0;1.5;1.0;0.0;0.0;1.3562026818605375;8.0;1.875;1.0
3.0;False;3.0;16.0;3.0;0.0;8.0;0.0;3.0;3.0;0.0;0.0;0.0;1.0;3.0;1.0
1.0;False;1.0;5.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5.0;1.0;1.0
1.0;False;1.0;7.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;7.0;1.0;1.0
1.0;False;3.0;5.0;2.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;0.7559289460184544;8.0;1.5;1.0
1.5;False;3.0;5.0;2.5;0.0;2.0;0.0;2.0;1.0;0.0;0.0;1.4142135623730951;2.0;2.0;1.0
0.0;False;0.0;5.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1.0;False;3.0;15.0;2.0;0.0;11.0;0.0;1.0;1.0;0.0;0.0;0.8201995322647243;11.0;1.5454545454545454;1.0
1.0;False;6.0;14.0;3.0;0.0;5.0;0.0;1.0;1.0;0.0;0.0;2.1908902300206643;5.0;2.4;1.0
1.0;False;1.0;4.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4.0;1.0;1.0
1.0;False;1.0;3.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
1.0;False;1.0;3.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0
1.0;False;1.0;8.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;8.0;1.0;1.0
1.0;False;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;False;3.0;20.0;2.25;0.0;8.0;0.0;1.0;1.0;0.0;0.0;0.9003366373785201;12.0;1.5833333333333333;1.0
0.0;False;0.0;20.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1.0;False;1.0;8.0;1.0;0.0;8.0;0.0;1.0;1.0;0.0;0.0;0.0;8.0;1.0;1.0
0.0;False;0.0;16.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1.0;False;2.0;16.0;2.0;0.0;9.0;0.0;1.0;1.0;0.0;0.0;0.5149286505444373;12.0;1.4166666666666667;1.0
1.0;False;1.0;16.0;1.0;0.0;9.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
0.0;False;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1.0;False;1.0;2.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;6.0;1.0;1.0
1.0;False;1.0;4.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4.0;1.0;1.0
1.0;False;1.0;3.0;1.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0
1.0;False;14.0;0.0;4.25;0.0;0.0;0.0;1.0;1.0;0.0;0.0;6.5;4.0;4.25;1.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2.5;False;7.0;0.0;5.5;0.0;0.0;0.0;4.0;1.0;0.0;0.0;4.242640687119285;2.0;4.0;1.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
1.0;False;5.0;0.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;2.309401076758504;3.0;2.333333333333333;1.0
1.75;False;4.0;0.0;3.25;0.0;0.0;0.0;2.5;1.0;0.0;0.0;2.1213203435596424;2.0;2.5;1.0
1.0;False;7.0;0.0;4.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;3.4641016151377544;3.0;3.0;1.0
1.0;False;4.0;0.0;2.5;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.7320508075688772;3.0;2.0;1.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
2.5;False;7.0;7.0;5.5;0.0;0.0;0.0;4.0;1.0;0.0;0.0;4.242640687119285;2.0;4.0;1.0
1.0;False;1.0;7.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
2.0;False;10.0;7.0;3.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;2.9486343354923554;9.0;3.2222222222222223;1.0
0.0;False;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1.0;False;9.0;12.0;4.25;0.0;4.0;0.0;1.5;1.0;0.0;0.0;3.2506409624359733;6.0;3.1666666666666665;1.0
0.0;False;0.0;12.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1.0;False;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
1.0;False;1.0;59.0;1.0;0.0;7.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
2.0;False;2.0;59.0;2.0;0.0;7.0;0.0;2.0;2.0;0.0;0.0;0.0;1.0;2.0;1.0
2.0;False;10.0;59.0;4.75;0.0;7.0;0.0;2.0;1.0;0.0;0.0;2.7037857748608465;18.0;3.611111111111111;1.0
1.0;False;1.0;7.0;1.0;0.0;4.0;0.0;1.0;1.0;0.0;0.0;0.0;5.0;1.0;1.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;10.0;1.0;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0
1.5;False;2.0;0.0;2.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.5773502691896257;3.0;1.6666666666666667;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;6.0;1.0;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0
1.0;False;2.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.5175491695067657;8.0;1.375;0.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0
1.25;True;4.0;0.0;2.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1.095445115010332;6.0;2.0;0.0
0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0
1.5;False;3.0;0.0;2.5;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1.4142135623730951;2.0;2.0;0.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;False;5.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.6329931618554518;6.0;1.6666666666666667;0.0
1.0;False;3.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.7559289460184544;8.0;1.5;0.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;False;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.7071067811865476;8.0;1.25;0.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;False;8.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;2.857738033247041;6.0;2.1666666666666665;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0
1.0;True;6.0;0.0;3.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1.7895849739771976;18.0;2.4444444444444446;0.0
0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;False;11.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0860917180523213;23.0;1.4782608695652173;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0
1.75;False;2.0;0.0;2.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.5;4.0;1.75;0.0
3.0;False;3.0;0.0;3.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;1.0;3.0;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;10.0;1.0;0.0
1.0;False;3.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.5144957554275265;18.0;1.1666666666666667;0.0
1.0;False;2.0;0.0;1.25;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.4629100498862757;8.0;1.25;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;9.0;1.0;0.0
1.0;False;1.0;3.0;1.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0
1.0;False;9.0;14.0;2.0;0.0;3.0;0.0;1.0;1.0;0.0;0.0;3.492849839314596;5.0;2.8;1.0
1.0;False;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
1.0;False;1.0;12.0;1.0;0.0;10.0;0.0;1.0;1.0;0.0;0.0;0.0;10.0;1.0;1.0
1.25;False;2.0;3.0;1.75;0.0;0.0;0.0;1.5;1.0;0.0;0.0;0.7071067811865476;2.0;1.5;1.0
1.0;False;7.0;21.0;2.5;0.0;11.0;0.0;1.0;1.0;0.0;0.0;2.0404990476930798;11.0;2.1818181818181817;1.0
1.0;False;2.0;15.0;2.0;0.0;8.0;0.0;2.0;1.0;0.0;0.0;0.5175491695067657;8.0;1.625;1.0
1.0;True;4.0;21.0;2.0;0.0;10.0;0.0;1.0;1.0;0.0;0.0;1.1821319289469756;13.0;1.6923076923076923;1.0
0.0;False;0.0;16.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
0.0;False;0.0;16.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1.0;False;2.0;16.0;1.5;0.0;9.0;0.0;1.0;1.0;0.0;0.0;0.4577377082170634;15.0;1.2666666666666666;1.0
1.0;False;1.0;16.0;1.0;0.0;9.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
1.0;False;1.0;3.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;1.0
0.0;False;0.0;6.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
1.0;False;1.0;6.0;1.0;0.0;4.0;0.0;1.0;1.0;0.0;0.0;0.0;6.0;1.0;1.0
1.0;False;1.0;4.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4.0;1.0;1.0
1.0;False;1.0;3.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3.0;1.0;1.0
1.0;False;4.0;22.0;2.0;0.0;8.0;0.0;1.0;1.0;0.0;0.0;0.9473309334313418;13.0;1.6923076923076923;1.0
1.0;False;3.0;9.0;1.5;0.0;7.0;0.0;1.0;1.0;0.0;0.0;0.7867957924694431;7.0;1.4285714285714286;1.0
1.0;False;6.0;0.0;1.5;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.8644544714716087;7.0;1.8571428571428568;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;9.0;1.0;0.0
1.0;False;3.0;0.0;2.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.7071067811865476;9.0;1.6666666666666667;0.0
1.0;False;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0
1.0;True;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0
1.0;True;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0
1.0;True;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0
1.0;True;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0
1.0;True;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0
1.0;True;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0
1.0;True;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0
1.0;True;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0
1.0;True;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0
1.0;True;30.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;4.9114263873325905;47.0;2.5531914893617023;0.0
1.0;False;1.0;10.0;1.0;0.0;10.0;0.0;1.0;1.0;0.0;0.0;0.0;10.0;1.0;1.0
1.0;True;6.0;24.0;2.75;0.0;9.0;0.0;1.0;1.0;0.0;0.0;1.800508279725333;18.0;2.2222222222222223;1.0
3.0;True;3.0;24.0;3.0;0.0;9.0;0.0;3.0;3.0;0.0;0.0;0.0;1.0;3.0;1.0
1.0;True;4.0;16.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.966091783079296;10.0;1.4;1.0
1.5;False;3.0;5.0;2.5;0.0;3.0;0.0;2.0;1.0;0.0;0.0;1.0;3.0;2.0;1.0
1.0;False;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
1.0;False;1.0;7.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5.0;1.0;1.0
1.0;False;1.0;30.0;1.0;0.0;9.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
1.0;False;1.0;30.0;1.0;0.0;9.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
1.0;False;8.0;30.0;3.5;0.0;9.0;0.0;3.0;1.0;0.0;0.0;2.4271195048676715;11.0;3.0909090909090913;1.0
1.0;False;1.0;4.0;1.0;0.0;4.0;0.0;1.0;1.0;0.0;0.0;0.0;4.0;1.0;1.0
1.0;False;1.0;5.0;1.0;0.0;4.0;0.0;1.0;1.0;0.0;0.0;0.0;4.0;1.0;1.0
1.0;False;1.0;4.0;1.0;0.0;4.0;0.0;1.0;1.0;0.0;0.0;0.0;4.0;1.0;1.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;False;1.0;2.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;False;2.0;11.0;1.0;0.0;7.0;0.0;1.0;1.0;0.0;0.0;0.3779644730092273;7.0;1.1428571428571428;1.0
1.0;False;1.0;5.0;1.0;0.0;4.0;0.0;1.0;1.0;0.0;0.0;0.0;4.0;1.0;1.0
1.0;False;1.0;4.0;1.0;0.0;4.0;0.0;1.0;1.0;0.0;0.0;0.0;4.0;1.0;1.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;False;2.0;9.0;1.0;0.0;8.0;0.0;1.0;1.0;0.0;0.0;0.3535533905932738;8.0;1.125;1.0
