MethodLength;FileLength;AnonymousInnerClassLength;BuggedMethods
6.0;0.0;9.0;False
3.0;0.0;6.0;False
0.0;0.0;0.0;False
8.0;0.0;0.0;False
21.0;0.0;0.0;False
12.0;0.0;0.0;False
6.0;0.0;9.0;False
0.0;0.0;0.0;False
4.0;187.0;0.0;False
4.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
20.0;0.0;23.0;False
0.0;0.0;0.0;False
20.0;0.0;0.0;False
4.0;346.0;0.0;False
21.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
6.0;0.0;9.0;False
3.0;0.0;6.0;False
6.0;0.0;9.0;False
15.0;0.0;0.0;False
21.0;0.0;24.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
9.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
9.0;82.0;0.0;False
21.0;0.0;0.0;False
0.0;0.0;0.0;False
4.0;73.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
4.0;73.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
12.0;78.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
20.0;0.0;0.0;False
4.0;347.0;0.0;False
21.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
6.0;0.0;9.0;False
3.0;0.0;6.0;False
6.0;0.0;9.0;False
16.0;0.0;0.0;False
21.0;0.0;24.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
9.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
9.0;81.0;0.0;False
20.0;0.0;0.0;False
0.0;0.0;0.0;False
15.0;0.0;0.0;False
4.0;191.0;0.0;False
6.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;6.0;False
3.0;0.0;6.0;False
3.0;0.0;0.0;False
4.0;0.0;7.0;False
6.0;0.0;9.0;False
0.0;0.0;0.0;False
4.0;54.0;0.0;False
0.0;0.0;0.0;False
4.0;54.0;0.0;False
0.0;0.0;0.0;False
4.0;73.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
4.0;73.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
5.0;0.0;0.0;False
3.0;376.0;0.0;False
8.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
27.0;0.0;0.0;False
3.0;0.0;26.0;False
17.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
8.0;0.0;0.0;False
10.0;0.0;0.0;False
3.0;91.0;0.0;False
0.0;0.0;0.0;False
8.0;0.0;0.0;False
10.0;0.0;0.0;False
3.0;92.0;0.0;False
0.0;0.0;0.0;False
8.0;0.0;0.0;False
10.0;0.0;0.0;False
3.0;91.0;0.0;False
0.0;0.0;0.0;False
8.0;0.0;0.0;False
3.0;92.0;0.0;False
10.0;0.0;0.0;False
0.0;0.0;0.0;False
31.0;91.0;0.0;False
8.0;70.0;0.0;False
8.0;0.0;0.0;False
24.0;64.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
35.0;149.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
8.0;0.0;0.0;False
3.0;99.0;0.0;False
8.0;0.0;0.0;False
24.0;67.0;0.0;False
0.0;0.0;0.0;False
30.0;90.0;0.0;False
8.0;70.0;0.0;False
8.0;0.0;0.0;False
44.0;84.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;82.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
15.0;0.0;51.0;False
6.0;0.0;0.0;False
6.0;0.0;0.0;False
17.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
4.0;0.0;0.0;False
21.0;324.0;24.0;False
6.0;0.0;0.0;False
12.0;0.0;0.0;False
4.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
14.0;0.0;0.0;False
3.0;148.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
11.0;0.0;0.0;False
3.0;0.0;0.0;False
4.0;0.0;0.0;False
0.0;0.0;0.0;False
23.0;0.0;0.0;False
3.0;1211.0;96.0;False
3.0;0.0;0.0;False
6.0;0.0;0.0;False
25.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
5.0;0.0;0.0;False
29.0;0.0;0.0;False
67.0;0.0;0.0;False
19.0;0.0;0.0;False
30.0;0.0;0.0;False
29.0;0.0;0.0;False
29.0;0.0;0.0;False
29.0;0.0;0.0;False
7.0;0.0;10.0;False
6.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
12.0;0.0;15.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
23.0;0.0;0.0;False
3.0;0.0;0.0;False
6.0;0.0;0.0;False
3.0;0.0;0.0;False
23.0;0.0;26.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
6.0;0.0;9.0;False
4.0;0.0;7.0;False
0.0;0.0;0.0;False
6.0;0.0;0.0;False
3.0;0.0;0.0;False
37.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
6.0;0.0;0.0;False
18.0;0.0;0.0;False
0.0;0.0;0.0;False
4.0;0.0;0.0;False
3.0;395.0;72.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
25.0;0.0;0.0;False
5.0;0.0;0.0;False
6.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
10.0;0.0;0.0;False
4.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;82.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
6.0;0.0;0.0;False
17.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
4.0;0.0;0.0;False
14.0;0.0;49.0;False
6.0;0.0;0.0;False
21.0;315.0;24.0;False
6.0;0.0;0.0;False
11.0;0.0;0.0;False
4.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
8.0;0.0;0.0;False
3.0;143.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
11.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
4.0;0.0;0.0;False
0.0;0.0;0.0;False
21.0;0.0;0.0;False
3.0;1248.0;96.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
31.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
5.0;0.0;0.0;False
16.0;0.0;0.0;False
6.0;0.0;0.0;False
6.0;0.0;0.0;False
6.0;0.0;0.0;False
44.0;0.0;0.0;False
7.0;0.0;10.0;False
5.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
17.0;0.0;20.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
6.0;0.0;0.0;False
21.0;0.0;0.0;False
3.0;0.0;0.0;False
6.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
6.0;0.0;9.0;False
39.0;0.0;42.0;False
0.0;0.0;0.0;False
6.0;0.0;0.0;False
3.0;0.0;0.0;False
35.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
6.0;0.0;0.0;False
12.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
5.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
6.0;169.0;21.0;False
9.0;0.0;0.0;False
0.0;0.0;0.0;False
8.0;0.0;0.0;False
3.0;126.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
4.0;0.0;0.0;False
3.0;397.0;93.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
23.0;0.0;0.0;False
0.0;0.0;0.0;False
7.0;0.0;0.0;False
0.0;0.0;0.0;False
10.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
5.0;0.0;0.0;False
4.0;0.0;0.0;False
3.0;0.0;0.0;False
6.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;262.0;108.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
32.0;0.0;0.0;False
5.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
6.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
28.0;0.0;0.0;False
0.0;0.0;0.0;False
31.0;0.0;0.0;False
50.0;0.0;0.0;False
10.0;0.0;13.0;False
3.0;0.0;6.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;12.0;False
9.0;0.0;12.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
31.0;0.0;0.0;False
0.0;0.0;0.0;False
34.0;0.0;0.0;False
53.0;0.0;0.0;False
10.0;0.0;13.0;False
3.0;0.0;6.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
31.0;0.0;0.0;False
0.0;0.0;0.0;False
34.0;0.0;0.0;False
53.0;0.0;0.0;False
10.0;0.0;13.0;False
3.0;0.0;6.0;False
0.0;0.0;0.0;False
22.0;0.0;0.0;False
4.0;0.0;0.0;False
0.0;0.0;0.0;False
40.0;0.0;0.0;False
23.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
12.0;0.0;0.0;False
66.0;0.0;0.0;False
9.0;0.0;0.0;False
3.0;0.0;6.0;False
0.0;0.0;0.0;False
15.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
4.0;0.0;0.0;False
3.0;0.0;0.0;False
28.0;207.0;0.0;False
5.0;0.0;0.0;False
3.0;0.0;0.0;False
8.0;0.0;0.0;False
4.0;0.0;0.0;False
3.0;0.0;0.0;False
23.0;0.0;0.0;False
17.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
75.0;0.0;0.0;False
32.0;0.0;0.0;False
25.0;0.0;0.0;False
22.0;0.0;0.0;False
3.0;373.0;0.0;False
9.0;0.0;0.0;False
9.0;0.0;0.0;False
0.0;0.0;0.0;False
28.0;0.0;0.0;False
201.0;304.0;0.0;False
0.0;0.0;0.0;False
30.0;214.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
16.0;0.0;0.0;False
14.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
60.0;0.0;0.0;False
3.0;169.0;0.0;False
9.0;0.0;0.0;False
9.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
24.0;0.0;0.0;False
73.0;0.0;0.0;False
22.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
5.0;0.0;0.0;False
5.0;0.0;0.0;False
5.0;0.0;0.0;False
4.0;0.0;0.0;False
4.0;0.0;0.0;False
4.0;0.0;0.0;False
3.0;0.0;0.0;False
4.0;0.0;0.0;False
16.0;0.0;0.0;False
4.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
4.0;0.0;0.0;False
4.0;0.0;0.0;False
3.0;0.0;0.0;False
4.0;0.0;0.0;False
4.0;0.0;0.0;False
4.0;0.0;0.0;False
5.0;0.0;0.0;False
4.0;0.0;0.0;False
4.0;0.0;0.0;False
3.0;0.0;0.0;False
16.0;0.0;0.0;False
23.0;0.0;0.0;False
9.0;95.0;0.0;False
3.0;0.0;0.0;False
6.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
23.0;0.0;0.0;False
3.0;150.0;0.0;False
9.0;0.0;0.0;False
9.0;0.0;0.0;False
31.0;91.0;0.0;False
10.0;0.0;0.0;False
12.0;130.0;0.0;False
3.0;0.0;0.0;False
7.0;0.0;0.0;False
3.0;0.0;0.0;False
4.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
45.0;0.0;0.0;False
11.0;0.0;0.0;False
27.0;0.0;0.0;False
65.0;0.0;0.0;False
11.0;0.0;0.0;False
57.0;0.0;0.0;False
11.0;0.0;0.0;False
8.0;0.0;0.0;False
51.0;0.0;0.0;False
173.0;0.0;0.0;False
3.0;1375.0;0.0;False
9.0;0.0;0.0;False
3.0;0.0;0.0;False
10.0;0.0;0.0;False
3.0;0.0;0.0;False
9.0;0.0;0.0;False
11.0;0.0;0.0;False
27.0;0.0;0.0;False
126.0;0.0;0.0;False
11.0;0.0;0.0;False
57.0;0.0;0.0;False
11.0;0.0;0.0;False
8.0;0.0;0.0;False
52.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
21.0;0.0;0.0;False
11.0;0.0;0.0;False
3.0;0.0;0.0;False
11.0;0.0;0.0;False
11.0;0.0;0.0;False
9.0;0.0;0.0;False
11.0;0.0;0.0;False
0.0;0.0;0.0;False
33.0;0.0;0.0;False
249.0;352.0;0.0;False
0.0;0.0;0.0;False
42.0;0.0;0.0;False
4.0;229.0;0.0;False
59.0;0.0;0.0;False
34.0;0.0;0.0;False
0.0;0.0;0.0;True
0.0;0.0;0.0;False
52.0;977.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;6.0;False
3.0;0.0;0.0;False
14.0;0.0;0.0;False
6.0;0.0;9.0;False
10.0;0.0;13.0;False
3.0;0.0;6.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
7.0;0.0;0.0;False
6.0;0.0;0.0;False
0.0;0.0;0.0;False
10.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
6.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;6.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
113.0;0.0;0.0;False
3.0;0.0;0.0;False
10.0;0.0;0.0;False
9.0;0.0;0.0;False
0.0;0.0;0.0;False
13.0;0.0;0.0;False
213.0;292.0;0.0;False
0.0;0.0;0.0;False
50.0;0.0;0.0;False
4.0;248.0;0.0;False
65.0;0.0;0.0;False
38.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;6.0;False
8.0;0.0;0.0;False
15.0;0.0;0.0;False
17.0;0.0;0.0;False
4.0;0.0;0.0;False
4.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;6.0;False
0.0;0.0;0.0;False
5.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
8.0;0.0;11.0;False
13.0;0.0;0.0;False
3.0;0.0;0.0;False
6.0;383.0;12.0;False
25.0;0.0;28.0;False
0.0;0.0;0.0;False
18.0;0.0;0.0;False
3.0;0.0;6.0;False
0.0;0.0;0.0;False
21.0;108.0;0.0;False
21.0;404.0;0.0;False
318.0;0.0;0.0;False
0.0;0.0;0.0;False
74.0;0.0;0.0;False
3.0;205.0;0.0;False
4.0;0.0;0.0;False
13.0;0.0;0.0;False
0.0;0.0;0.0;False
66.0;0.0;0.0;False
295.0;430.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
11.0;0.0;0.0;False
8.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;162.0;0.0;False
8.0;0.0;0.0;False
6.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
210.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;159.0;12.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
11.0;54.0;0.0;False
0.0;0.0;0.0;False
8.0;80.0;0.0;False
0.0;0.0;0.0;False
210.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
5.0;90.0;0.0;False
5.0;0.0;0.0;False
0.0;0.0;0.0;False
12.0;99.0;0.0;False
5.0;0.0;0.0;False
6.0;0.0;0.0;False
0.0;0.0;0.0;False
19.0;81.0;0.0;False
9.0;157.0;0.0;False
10.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
24.0;0.0;0.0;False
8.0;174.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;12.0;False
20.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
37.0;0.0;0.0;False
3.0;0.0;0.0;False
16.0;0.0;0.0;False
11.0;0.0;0.0;False
9.0;0.0;31.0;False
0.0;0.0;0.0;False
3.0;0.0;6.0;False
4.0;0.0;0.0;False
0.0;0.0;0.0;False
4.0;0.0;7.0;False
8.0;149.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;12.0;False
20.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
47.0;0.0;0.0;False
3.0;0.0;0.0;False
9.0;0.0;0.0;False
11.0;0.0;0.0;False
9.0;0.0;24.0;False
0.0;0.0;0.0;False
3.0;0.0;6.0;False
4.0;0.0;0.0;False
0.0;0.0;0.0;False
4.0;0.0;7.0;False
8.0;190.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;12.0;False
20.0;0.0;0.0;False
25.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
69.0;0.0;0.0;False
11.0;0.0;0.0;False
11.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
13.0;0.0;0.0;False
9.0;0.0;0.0;False
11.0;0.0;0.0;False
9.0;0.0;24.0;False
0.0;0.0;0.0;False
3.0;0.0;6.0;False
12.0;0.0;0.0;False
0.0;0.0;0.0;False
4.0;0.0;10.0;False
8.0;521.0;0.0;False
84.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;12.0;False
20.0;0.0;0.0;False
25.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
69.0;0.0;0.0;False
11.0;0.0;0.0;False
11.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
13.0;0.0;0.0;False
9.0;0.0;0.0;False
11.0;0.0;0.0;False
9.0;0.0;24.0;False
0.0;0.0;0.0;False
3.0;0.0;6.0;False
12.0;0.0;0.0;False
0.0;0.0;0.0;False
4.0;0.0;10.0;False
7.0;95.0;0.0;False
24.0;0.0;0.0;False
0.0;0.0;0.0;False
22.0;127.0;0.0;False
10.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
7.0;181.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;12.0;False
21.0;0.0;0.0;False
0.0;0.0;0.0;False
37.0;0.0;0.0;False
17.0;0.0;0.0;False
9.0;0.0;0.0;False
11.0;0.0;0.0;False
9.0;0.0;24.0;False
4.0;0.0;0.0;False
3.0;0.0;6.0;False
4.0;0.0;0.0;False
4.0;0.0;7.0;False
7.0;159.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;12.0;False
21.0;0.0;0.0;False
0.0;0.0;0.0;False
47.0;0.0;0.0;False
17.0;0.0;0.0;False
9.0;0.0;0.0;False
11.0;0.0;0.0;False
9.0;0.0;24.0;False
4.0;0.0;0.0;False
3.0;0.0;6.0;False
4.0;0.0;0.0;False
4.0;0.0;7.0;False
7.0;178.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;12.0;False
21.0;0.0;0.0;False
0.0;0.0;0.0;False
47.0;0.0;0.0;False
17.0;0.0;0.0;False
9.0;0.0;0.0;False
11.0;0.0;0.0;False
9.0;0.0;24.0;False
4.0;0.0;0.0;False
3.0;0.0;6.0;False
4.0;0.0;0.0;False
4.0;0.0;7.0;False
0.0;0.0;0.0;False
26.0;108.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;12.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
10.0;0.0;0.0;False
41.0;0.0;0.0;False
3.0;0.0;0.0;False
36.0;0.0;0.0;False
3.0;0.0;0.0;False
4.0;0.0;0.0;False
47.0;0.0;89.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
9.0;570.0;0.0;False
0.0;0.0;0.0;False
15.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
23.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
11.0;0.0;0.0;False
10.0;0.0;0.0;False
3.0;0.0;0.0;False
36.0;0.0;39.0;False
32.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;6.0;False
14.0;0.0;0.0;False
16.0;0.0;19.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
50.0;0.0;0.0;False
14.0;0.0;0.0;False
10.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
13.0;0.0;0.0;False
9.0;0.0;15.0;False
0.0;0.0;0.0;False
3.0;0.0;9.0;False
3.0;0.0;9.0;False
3.0;0.0;0.0;False
6.0;0.0;0.0;False
29.0;0.0;35.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
42.0;0.0;0.0;False
20.0;0.0;0.0;False
20.0;0.0;0.0;False
20.0;0.0;0.0;False
22.0;312.0;28.0;False
0.0;0.0;0.0;False
12.0;121.0;0.0;False
26.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
9.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
9.0;0.0;37.0;False
3.0;0.0;0.0;False
18.0;0.0;0.0;False
22.0;0.0;0.0;False
8.0;0.0;0.0;False
3.0;0.0;6.0;False
0.0;0.0;0.0;False
3.0;0.0;6.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
50.0;0.0;0.0;False
14.0;0.0;0.0;False
10.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
13.0;0.0;0.0;False
9.0;0.0;15.0;False
0.0;0.0;0.0;False
3.0;0.0;9.0;False
3.0;0.0;9.0;False
3.0;0.0;0.0;False
6.0;0.0;0.0;False
29.0;0.0;35.0;False
0.0;0.0;0.0;False
11.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
9.0;0.0;37.0;False
3.0;0.0;0.0;False
8.0;0.0;0.0;False
22.0;0.0;0.0;False
8.0;0.0;0.0;False
3.0;0.0;6.0;False
0.0;0.0;0.0;False
3.0;0.0;6.0;False
0.0;0.0;0.0;False
11.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
9.0;0.0;37.0;False
3.0;0.0;0.0;False
8.0;0.0;0.0;False
22.0;0.0;0.0;False
8.0;0.0;0.0;False
3.0;0.0;6.0;False
0.0;0.0;0.0;False
3.0;0.0;6.0;False
14.0;118.0;0.0;False
20.0;0.0;0.0;False
3.0;0.0;0.0;False
11.0;301.0;0.0;False
20.0;0.0;0.0;False
3.0;0.0;0.0;False
0.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
3.0;0.0;0.0;False
16.0;0.0;0.0;False
9.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
43.0;0.0;71.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
15.0;0.0;0.0;False
3.0;0.0;0.0;False
4.0;0.0;0.0;False
3.0;0.0;6.0;False
11.0;0.0;0.0;False
0.0;0.0;0.0;False
0.0;0.0;0.0;False
