Length;blame_merge_blame_getDifficulty_mean;blame_merge_blame_getVolume_min;blame_merge_blame_getLength_max;AnonymousInnerClassLength_min;blamemerge_blamegetVocabulary_count;blamemerge_blamegetLength_mean;MethodLength_count;AnonymousInnerClassLength_75%;blame_merge_blame_getDifficulty_std;MethodLength_25%;blamemerge_blamegetVolume_max;blame_merge_blame_getEffort_count;blame_merge_blame_getDifficulty_count;blamemerge_blamegetLength_max;AnonymousInnerClassLength_count;AnonymousInnerClassLength_std;AnonymousInnerClassLength_max;NumberOfDistinctOperands;blame_merge_blame_getEffort_std;MethodLength_75%;FileLength_std;FileLength_count;NumberOfDistinctOperators;blamemerge_blamegetDifficulty_std;blame_merge_blame_getLength_count;blame_merge_blame_getVocabulary_min;blamemerge_blamegetLength_count;blamemerge_blamegetVolume_mean;FileLength_75%;MethodLength_min;TotalNumberOfOperands;blamemerge_blamegetEffort_mean;Vocabulary;TotalNumberOfOperators;FileLength_max;blame_merge_blame_getVocabulary_mean;blamemerge_blamegetVocabulary_max;Volume;blame_merge_blame_getLength_mean;AnonymousInnerClassLength_25%;blame_merge_blame_getDifficulty_min;Effort;blame_merge_blame_getVolume_std;MethodLength_std;AnonymousInnerClassLength_50%;FileLength_25%;blamemerge_blamegetVocabulary_mean;blame_merge_blame_getVolume_mean;blamemerge_blamegetVolume_std;blame_merge_blame_getVocabulary_max;blamemerge_blamegetVolume_count;Difficulty;MethodLength_mean;blame_merge_blame_getVocabulary_count;blamemerge_blamegetDifficulty_max;blame_merge_blame_getLength_min;blamemerge_blamegetEffort_max;blamemerge_blamegetLength_std;blame_merge_blame_getDifficulty_max;blame_merge_blame_getEffort_min;MethodLength_50%;blame_merge_blame_getEffort_mean;blame_merge_blame_getVocabulary_std;blamemerge_blamegetDifficulty_count;blamemerge_blamegetEffort_count;AnonymousInnerClassLength_mean;MethodLength_max;blame_merge_blame_getLength_std;blame_merge_blame_getEffort_max;blame_merge_blame_getVolume_max;FileLength_mean;Bugged;FileLength_50%;blamemerge_blamegetEffort_std;blamemerge_blamegetVocabulary_std;blamemerge_blamegetDifficulty_mean;FileLength_min;blame_merge_blame_getVolume_count
1344.0;0.0;0.0;0.0;0.0;506.0;2.656126482213439;7.0;0.0;0.0;17.5;138.24238017775622;0.0;0.0;31.0;7.0;0.0;0.0;70.0;0.0;31.5;89.19961563017763;7.0;21.0;1.3067933275325834;0.0;0.0;506.0;9.89170215754136;0.0;2.0;574.0;37.851398407874655;91.0;770.0;236.0;0.0;22.0;8746.475996427049;0.0;0.0;0.0;753071.5832923688;0.0;13.986387940388598;0.0;0.0;2.1897233201581026;0.0;27.002359692446593;0.0;506.0;86.1;23.42857142857143;0.0;5.416666666666668;0.0;748.8128926295129;6.565762683772094;0.0;0.0;31.0;0.0;0.0;506.0;506.0;0.0;33.0;0.0;0.0;0.0;33.714285714285715;False;0.0;120.893947062863;5.045100860792964;0.582944065157504;0.0;0.0
1568.0;0.0;0.0;0.0;0.0;537.0;2.919925512104283;8.0;0.0;0.0;23.5;138.24238017775622;0.0;0.0;31.0;8.0;0.0;0.0;70.0;0.0;31.0;94.39875528840409;8.0;21.0;1.3796925816482797;0.0;0.0;537.0;10.97983679342773;0.0;2.0;671.0;43.267451542292264;91.0;897.0;267.0;0.0;22.0;10204.221995831556;0.0;0.0;0.0;1027054.9438804464;0.0;12.933207534979756;0.0;0.0;2.4022346368715084;0.0;28.731788197861434;0.0;537.0;100.65;23.875;0.0;5.416666666666668;0.0;748.8128926295129;6.929489869044291;0.0;0.0;30.0;0.0;0.0;537.0;537.0;0.0;33.0;0.0;0.0;0.0;33.375;False;0.0;133.32436759311685;5.313162569470178;0.6400316009254556;0.0;0.0
45.0;0.0;0.0;0.0;0.0;305.0;0.18688524590163927;0.0;0.0;0.0;0.0;33.219280948873624;0.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;11.0;0.4014909658833386;0.0;0.0;305.0;0.4404872537247227;0.0;0.0;19.0;0.9303834269681832;21.0;26.0;0.0;0.0;10.0;197.65428402504426;0.0;0.0;0.0;2065.4872680617127;0.0;0.0;0.0;0.0;0.1737704918032787;0.0;2.8417120693010327;0.0;305.0;10.45;0.0;0.0;4.0;0.0;83.04820237218406;1.0580946458381393;0.0;0.0;0.0;0.0;0.0;305.0;305.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;6.831190011119982;0.9729738798328188;0.06393442622950819;0.0;0.0
755.0;0.0;0.0;0.0;0.0;232.0;3.2543103448275863;8.0;0.0;0.0;12.75;85.95159310338741;0.0;0.0;23.0;8.0;0.0;0.0;78.0;0.0;23.0;82.02438661763951;8.0;28.0;1.3910677465686614;0.0;0.0;232.0;10.501177272128333;0.0;7.0;275.0;33.35452173419663;106.0;480.0;232.0;0.0;15.0;5079.579943195216;0.0;0.0;0.0;250722.85617053308;0.0;6.7188434378884825;0.0;0.0;2.7974137931034484;0.0;18.601871403052133;0.0;232.0;49.35897435897437;18.5;0.0;7.5;0.0;485.4377525623444;5.346842613098238;0.0;0.0;23.0;0.0;0.0;232.0;232.0;0.0;24.0;0.0;0.0;0.0;29.0;False;0.0;74.35742608197715;4.407529197736509;0.8222701149425288;0.0;0.0
197.0;0.0;0.0;0.0;0.0;346.0;0.5693641618497111;4.0;0.0;0.0;7.0;56.472777613085185;0.0;0.0;17.0;4.0;0.0;0.0;29.0;0.0;7.0;38.0;4.0;17.0;0.6566799320310297;0.0;0.0;346.0;1.6393997225564454;19.0;7.0;70.0;4.43953336283604;46.0;127.0;76.0;0.0;11.0;1088.1417053432317;0.0;0.0;0.0;22325.66602342147;0.0;0.0;0.0;0.0;0.4942196531791908;0.0;7.050109867004673;0.0;346.0;20.51724137931034;7.0;0.0;3.75;0.0;169.4183328392555;2.271968603143192;0.0;0.0;7.0;0.0;0.0;346.0;346.0;0.0;7.0;0.0;0.0;0.0;19.0;False;0.0;20.405950476672448;1.8808635384214767;0.16329479768786126;0.0;0.0
262.0;0.0;0.0;0.0;0.0;370.0;0.7081081081081081;16.0;0.0;0.0;3.0;25.266194298518442;0.0;0.0;9.0;16.0;0.0;0.0;32.0;0.0;3.0;25.0;16.0;13.0;0.7670627983131942;0.0;0.0;370.0;1.6835520079450017;0.0;3.0;94.0;3.879430239609064;45.0;168.0;100.0;0.0;8.0;1438.865511238375;0.0;0.0;0.0;27473.33835520772;0.0;0.0;0.0;0.0;0.6810810810810811;0.0;5.165054152902036;0.0;370.0;19.09375;3.0;0.0;4.0;0.0;60.0;1.931394932152645;0.0;0.0;3.0;0.0;0.0;370.0;370.0;0.0;3.0;0.0;0.0;0.0;6.25;False;0.0;12.864286100218036;1.8554596560996583;0.2445945945945946;0.0;0.0
1747.0;0.0;0.0;0.0;0.0;552.0;3.164855072463768;10.0;0.0;0.0;5.0;80.0;0.0;0.0;20.0;10.0;0.0;0.0;128.0;0.0;19.75;89.17623001674832;10.0;39.0;1.7589564069192951;0.0;0.0;552.0;9.791212564812918;0.0;3.0;503.0;38.24165957904393;167.0;1244.0;282.0;0.0;16.0;12899.33139895217;0.0;0.0;0.0;988461.6564579871;0.0;12.36662174295524;0.0;0.0;2.697463768115942;0.0;17.388809155854794;0.0;552.0;76.62890625;13.6;0.0;12.0;0.0;677.673331357022;5.060433004508012;0.0;0.0;8.5;0.0;0.0;552.0;552.0;0.0;42.0;0.0;0.0;0.0;28.2;False;0.0;92.88700449200995;4.142313295258029;0.980072463768116;0.0;0.0
79.0;0.0;0.0;0.0;0.0;205.0;1.5414634146341464;1.0;0.0;0.0;11.0;25.266194298518442;0.0;0.0;9.0;1.0;0.0;0.0;26.0;0.0;11.0;0.0;1.0;13.0;0.7189449733471261;0.0;0.0;205.0;3.933718777973934;52.0;11.0;32.0;6.751542242371383;39.0;47.0;52.0;0.0;8.0;417.54677529011764;0.0;0.0;0.0;3340.374202320941;0.0;0.0;0.0;52.0;1.4048780487804875;0.0;8.129646026368118;0.0;205.0;8.0;11.0;0.0;2.5;0.0;60.0;2.914549002356169;0.0;0.0;11.0;0.0;0.0;205.0;205.0;0.0;11.0;0.0;0.0;0.0;52.0;False;52.0;15.295171663791573;2.615372280656723;0.33170731707317075;52.0;0.0
585.0;0.0;0.0;0.0;0.0;161.0;3.633540372670808;8.0;0.0;0.0;6.75;97.67226489021296;0.0;0.0;25.0;8.0;0.0;0.0;72.0;0.0;16.25;56.922095885517074;8.0;25.0;1.3911164740693682;0.0;0.0;161.0;11.353848277295404;0.0;2.0;219.0;35.662837811892594;97.0;366.0;161.0;0.0;16.0;3860.9490126794703;0.0;0.0;0.0;146796.49891958403;0.0;6.3231434316440165;0.0;0.0;3.0993788819875783;0.0;19.074527169535028;0.0;161.0;38.020833333333336;10.625;0.0;6.0;0.0;586.0335893412778;5.420665827407402;0.0;0.0;8.5;0.0;0.0;161.0;161.0;0.0;20.0;0.0;0.0;0.0;20.125;False;0.0;84.0200266990301;4.320308103804779;0.9189958592132504;0.0;0.0
1478.0;0.0;0.0;0.0;0.0;556.0;2.658273381294964;0.0;0.0;0.0;0.0;122.13617281353935;0.0;0.0;29.0;0.0;0.0;0.0;140.0;0.0;0.0;0.0;0.0;34.0;1.2500384497294719;0.0;0.0;556.0;8.458849565009423;0.0;0.0;589.0;25.580876078622136;174.0;889.0;0.0;0.0;23.0;11000.670486864421;0.0;0.0;0.0;786783.6684640959;0.0;0.0;0.0;0.0;2.2895683453237408;0.0;18.661888578482426;0.0;556.0;71.52142857142857;0.0;0.0;8.0;0.0;875.1434934163083;5.110856126594607;0.0;0.0;0.0;0.0;0.0;556.0;556.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;74.57511167354757;4.109400231638307;0.6599820143884891;0.0;0.0
1478.0;0.0;0.0;0.0;0.0;556.0;2.658273381294964;11.0;0.0;0.0;3.0;122.13617281353935;0.0;0.0;29.0;11.0;0.0;0.0;140.0;0.0;25.0;86.23224454924039;11.0;34.0;1.2500384497294719;0.0;0.0;556.0;8.458849565009423;0.0;3.0;589.0;25.580876078622136;174.0;889.0;286.0;0.0;23.0;11000.670486864421;0.0;0.0;0.0;786783.6684640959;0.0;17.08268661007928;0.0;0.0;2.2895683453237408;0.0;18.661888578482426;0.0;556.0;71.52142857142857;19.272727272727273;0.0;8.0;0.0;875.1434934163083;5.110856126594607;0.0;0.0;17.0;0.0;0.0;556.0;556.0;0.0;50.0;0.0;0.0;0.0;26.0;False;0.0;74.57511167354757;4.109400231638307;0.6599820143884891;0.0;0.0
45.0;0.0;0.0;0.0;0.0;312.0;0.14423076923076922;2.0;0.0;0.0;3.0;25.266194298518442;0.0;0.0;9.0;2.0;0.0;0.0;11.0;0.0;3.0;29.698484809834994;2.0;13.0;0.32160102594087464;0.0;0.0;312.0;0.3428596165982691;31.5;3.0;17.0;0.6795883608753938;24.0;28.0;42.0;0.0;8.0;206.3233125324521;0.0;0.0;0.0;2072.6114577123594;0.0;0.0;0.0;10.5;0.1346153846153846;0.0;2.497270488121268;0.0;312.0;10.045454545454543;3.0;0.0;4.0;0.0;60.0;0.9395038975884944;0.0;0.0;3.0;0.0;0.0;312.0;312.0;0.0;3.0;0.0;0.0;0.0;21.0;False;21.0;5.340427019200488;0.8643458464472372;0.04326923076923077;0.0;0.0
705.0;0.0;0.0;0.0;0.0;107.0;6.588785046728972;3.0;0.0;0.0;3.0;112.0;0.0;0.0;28.0;3.0;0.0;0.0;67.0;0.0;23.0;61.776478803289955;3.0;18.0;1.9266483560746688;0.0;0.0;107.0;24.425532291499074;53.5;2.0;297.0;103.27390316271924;85.0;408.0;107.0;0.0;16.0;4518.620609977082;0.0;0.0;0.0;180272.72970848862;0.0;22.538855339169288;0.0;0.0;4.710280373831775;0.0;37.854078432824345;0.0;107.0;39.8955223880597;16.0;0.0;5.25;0.0;574.3129175544523;9.65338270072034;0.0;0.0;4.0;0.0;0.0;107.0;107.0;0.0;42.0;0.0;0.0;0.0;35.666666666666664;False;0.0;180.42247183710882;6.34393090714355;1.3681575433911886;0.0;0.0
77.0;0.0;0.0;0.0;0.0;167.0;1.7005988023952097;0.0;0.0;0.0;0.0;38.05374780501028;0.0;0.0;11.0;0.0;0.0;0.0;23.0;0.0;0.0;0.0;0.0;13.0;0.5879933999345913;0.0;0.0;167.0;4.757576828560208;0.0;0.0;39.0;6.665129629683496;36.0;38.0;0.0;0.0;11.0;398.08422511105806;0.0;0.0;0.0;4387.5804811153575;0.0;0.0;0.0;0.0;1.4610778443113772;0.0;10.405805016010497;0.0;167.0;11.021739130434783;0.0;0.0;2.5;0.0;95.13436951252571;3.4719443010562703;0.0;0.0;0.0;0.0;0.0;167.0;167.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;17.29375945255167;2.94476972117876;0.26646706586826346;0.0;0.0
1635.0;0.0;0.0;0.0;0.0;261.0;6.318007662835249;10.0;0.0;0.0;5.0;129.2676750447117;0.0;0.0;31.0;10.0;0.0;0.0;146.0;0.0;12.0;81.90299139836101;10.0;31.0;1.7890114375372237;0.0;0.0;261.0;20.329020799163988;0.0;3.0;617.0;72.1947885783924;177.0;1018.0;259.0;0.0;20.0;12209.535074385703;0.0;0.0;0.0;799766.3608485457;0.0;6.908931417616861;0.0;0.0;4.950191570881227;0.0;27.172850940107164;0.0;261.0;65.50342465753424;10.2;0.0;7.5;0.0;684.3883216103552;6.9621519009749235;0.0;0.0;8.0;0.0;0.0;261.0;261.0;0.0;25.0;0.0;0.0;0.0;25.9;False;0.0;131.95776825015344;5.08858167122214;1.5433791942412631;0.0;0.0
1767.0;0.0;0.0;0.0;0.0;246.0;7.239837398373983;12.0;0.0;0.0;6.0;143.0611994437619;0.0;0.0;35.0;12.0;0.0;0.0;144.0;0.0;10.0;70.43673284113434;12.0;27.0;1.7969771398190877;0.0;0.0;246.0;25.859275490247878;0.0;4.0;666.0;98.10341132412138;171.0;1101.0;244.0;0.0;20.0;13107.345393803384;0.0;0.0;0.0;818389.8780255987;0.0;7.0726746901527475;0.0;0.0;5.288617886178862;0.0;39.28632766068358;0.0;246.0;62.4375;10.75;0.0;7.5;0.0;678.9356134513966;9.617766212184009;0.0;0.0;9.0;0.0;0.0;246.0;246.0;0.0;25.0;0.0;0.0;0.0;20.33333333333333;False;0.0;172.15616413093463;6.157294704816759;1.4723854397634886;0.0;0.0
1181.0;0.0;0.0;0.0;0.0;143.0;8.258741258741258;3.0;0.0;0.0;29.0;166.79700005769251;0.0;0.0;40.0;3.0;0.0;0.0;108.0;0.0;34.5;82.56108849411649;3.0;22.0;1.9430455717083024;0.0;0.0;143.0;29.36926309585481;71.5;29.0;441.0;118.62554534088085;130.0;740.0;143.0;0.0;19.0;8293.416387186604;0.0;0.0;0.0;372512.61939113156;0.0;6.350852961085884;0.0;0.0;5.573426573426573;0.0;39.53250196213944;0.0;143.0;44.91666666666666;32.666666666666664;0.0;8.125;0.0;1355.2256254687516;10.04266482136448;0.0;0.0;29.0;0.0;0.0;143.0;143.0;0.0;40.0;0.0;0.0;0.0;47.66666666666666;False;0.0;198.6619302046249;5.882044186310692;1.7521097589279404;0.0;0.0
1127.0;0.0;0.0;0.0;0.0;138.0;8.166666666666666;3.0;0.0;0.0;27.5;148.67746297052548;0.0;0.0;35.0;3.0;0.0;0.0;102.0;0.0;33.5;79.67433714816836;3.0;20.0;1.7949441899096563;0.0;0.0;138.0;29.121577367169728;69.0;26.0;414.0;108.37100210852616;122.0;713.0;138.0;0.0;19.0;7810.9409794333715;0.0;0.0;0.0;317032.3103417075;0.0;6.2449979983983965;0.0;0.0;5.586956521739131;0.0;38.17663298020084;0.0;138.0;40.588235294117645;31.0;0.0;7.0;0.0;886.1090628064912;9.78497532405971;0.0;0.0;29.0;0.0;0.0;138.0;138.0;0.0;38.0;0.0;0.0;0.0;46.0;False;0.0;164.69694209093427;5.960610683539362;1.6203423991467467;0.0;0.0
1158.0;0.0;0.0;0.0;0.0;139.0;8.330935251798559;3.0;0.0;0.0;28.5;148.67746297052548;0.0;0.0;35.0;3.0;0.0;0.0;101.0;0.0;33.5;80.25168741735797;3.0;22.0;1.913219962285312;0.0;0.0;139.0;29.511175214694372;69.5;28.0;421.0;115.03244468532236;123.0;737.0;139.0;0.0;19.0;8039.4317971828405;0.0;0.0;0.0;368619.8876510271;0.0;5.507570547286101;0.0;0.0;5.64748201438849;0.0;37.39705402908272;0.0;139.0;45.851485148514854;31.66666666666667;0.0;7.0;0.0;853.3333333333335;9.700880349419238;0.0;0.0;29.0;0.0;0.0;139.0;139.0;0.0;38.0;0.0;0.0;0.0;46.33333333333334;False;0.0;167.768158707736;5.846915834286048;1.7674382571864586;0.0;0.0
2846.0;0.0;0.0;0.0;0.0;276.0;10.31159420289855;7.0;0.0;0.0;12.0;153.73110979725664;0.0;0.0;36.0;7.0;2.6457513110645907;7.0;203.0;0.0;42.0;104.3181945505467;7.0;28.0;1.6274354605728931;0.0;0.0;276.0;38.42469946447803;0.0;3.0;1164.0;128.91534573463778;231.0;1682.0;276.0;0.0;21.0;22346.0777718701;0.0;0.0;0.0;1793850.6569970206;0.0;26.196146572312788;0.0;0.0;7.449275362318841;0.0;42.08824069853792;0.0;276.0;80.27586206896551;30.285714285714285;0.0;5.833333333333332;0.0;610.8879134119637;10.333564534792915;0.0;0.0;23.0;0.0;0.0;276.0;276.0;1.0;78.0;0.0;0.0;0.0;39.42857142857143;False;0.0;156.87400320563015;6.660682426154372;1.8208941219810784;0.0;0.0
2735.0;0.0;0.0;0.0;0.0;724.0;9.966850828729283;9.0;0.0;0.0;4.0;219.615871138938;0.0;0.0;50.0;9.0;0.0;0.0;111.0;0.0;43.0;86.66666666666666;9.0;26.0;2.0175203181740886;0.0;0.0;724.0;37.11948668520024;0.0;3.0;1074.0;151.26778182193766;137.0;1661.0;260.0;0.0;24.0;19413.11774689704;0.0;0.0;0.0;2441855.4052448333;0.0;21.485136981436984;0.0;0.0;7.2569060773480665;0.0;39.49369651830181;0.0;724.0;125.7837837837838;21.11111111111111;0.0;12.0;0.0;2635.390453667257;9.823279743740137;0.0;0.0;7.0;0.0;0.0;724.0;724.0;0.0;56.0;0.0;0.0;0.0;28.88888888888889;False;0.0;231.82891322396992;6.814090789775598;2.021647263877927;0.0;0.0
4880.0;0.0;0.0;0.0;0.0;971.0;9.903192584963957;14.0;0.0;0.0;13.5;298.78191844869895;0.0;0.0;67.0;14.0;0.0;0.0;300.0;0.0;41.0;132.82883723047493;14.0;23.0;1.5621953470239924;0.0;0.0;971.0;34.69122899778898;0.0;9.0;1772.0;114.03227236071085;323.0;3108.0;497.0;0.0;22.0;40676.70493090634;0.0;0.0;0.0;2763032.976940032;0.0;16.661464389554588;0.0;0.0;7.406797116374872;0.0;30.58239212365679;0.0;971.0;67.92666666666666;28.285714285714285;0.0;12.277777777777779;0.0;3668.377998731248;7.976957802086887;0.0;0.0;24.5;0.0;0.0;971.0;971.0;0.0;59.0;0.0;0.0;0.0;35.5;False;0.0;187.9408504552483;5.4629318002947915;2.0370866231834306;0.0;0.0
1613.0;0.0;0.0;0.0;0.0;195.0;8.271794871794873;8.0;0.0;0.0;4.75;151.26748332105768;0.0;0.0;35.0;8.0;0.0;0.0;88.0;0.0;22.5;68.94291116568839;8.0;26.0;1.8136888854511448;0.0;0.0;195.0;31.54197518687643;0.0;3.0;622.0;119.812717113589;114.0;991.0;195.0;0.0;22.0;11021.451592847727;0.0;0.0;0.0;1012721.1088609856;0.0;11.084094137869043;0.0;0.0;5.676923076923077;0.0;46.90662202215882;0.0;195.0;91.88636363636364;15.0;0.0;6.0;0.0;742.585827212465;11.275965424138427;0.0;0.0;14.0;0.0;0.0;195.0;195.0;0.0;30.0;0.0;0.0;0.0;24.375;False;0.0;192.50711348206642;7.025962954086555;1.50983682983683;0.0;0.0
1740.0;0.0;0.0;0.0;0.0;168.0;10.357142857142858;3.0;0.0;0.0;23.5;133.43760004615402;0.0;0.0;32.0;3.0;0.0;0.0;132.0;0.0;55.5;96.99484522385711;3.0;22.0;1.6037415479844557;0.0;0.0;168.0;38.726128793701655;84.0;5.0;725.0;127.90840506705177;154.0;1015.0;168.0;0.0;18.0;12644.208580809129;0.0;0.0;0.0;763920.9350905516;0.0;32.129944496269104;0.0;0.0;7.3690476190476195;0.0;41.303188315544794;0.0;168.0;60.41666666666666;38.66666666666666;0.0;6.666666666666668;0.0;640.0;10.32773471593375;0.0;0.0;42.0;0.0;0.0;168.0;168.0;0.0;69.0;0.0;0.0;0.0;56.0;True;0.0;153.1243425287188;6.746531176825209;1.7356169045901189;0.0;0.0
4427.0;0.0;0.0;0.0;0.0;903.0;9.218161683277964;27.0;0.0;0.0;4.0;174.228575027404;0.0;0.0;38.0;27.0;0.0;0.0;359.0;0.0;17.5;99.88159656980528;27.0;46.0;1.8015916950314563;0.0;0.0;903.0;33.24763003988961;0.0;3.0;1718.0;124.72675254677587;405.0;2709.0;519.0;0.0;24.0;38345.69163883658;0.0;0.0;0.0;4220589.580548715;0.0;18.172801442009767;0.0;0.0;6.724252491694353;0.0;39.802303615182225;0.0;903.0;110.06685236768804;15.592592592592592;0.0;9.333333333333334;0.0;1341.5600277110104;9.750093646056287;0.0;0.0;11.0;0.0;0.0;903.0;903.0;0.0;91.0;0.0;0.0;0.0;19.222222222222218;True;0.0;181.3008386180341;6.387378323844616;1.8197699986736533;0.0;0.0
1128.0;0.0;0.0;0.0;0.0;137.0;8.233576642335766;3.0;0.0;0.0;27.5;166.79700005769251;0.0;0.0;40.0;3.0;0.0;0.0;100.0;0.0;33.5;79.09698687897874;3.0;20.0;1.85892905845554;0.0;0.0;137.0;29.43695047736342;68.5;26.0;418.0;113.16891973452695;120.0;710.0;137.0;0.0;18.0;7790.972591846407;0.0;0.0;0.0;325662.65433917986;0.0;6.2449979983983965;0.0;0.0;5.613138686131387;0.0;38.50275966780472;0.0;137.0;41.8;31.0;0.0;8.125;0.0;1355.2256254687516;9.890773161447749;0.0;0.0;29.0;0.0;0.0;137.0;137.0;0.0;38.0;0.0;0.0;0.0;45.66666666666666;False;0.0;183.5316922776828;5.978205730207312;1.6620185167630424;0.0;0.0
3569.0;0.0;0.0;0.0;0.0;1251.0;6.768185451638689;19.0;0.0;0.0;4.0;227.5489532989615;0.0;0.0;49.0;19.0;0.0;0.0;275.0;0.0;14.0;108.51364212077571;19.0;43.0;1.970456385018052;0.0;0.0;1251.0;24.445436389031464;0.0;2.0;1182.0;98.9748136641926;318.0;2387.0;473.0;0.0;25.0;29668.67926740987;0.0;0.0;0.0;2741709.6226279526;0.0;24.905552587878923;0.0;0.0;5.068745003996803;0.0;35.58940211793458;0.0;1251.0;92.41090909090909;14.789473684210524;0.0;10.0;0.0;1172.0671786825556;8.939206845396306;0.0;0.0;8.0;0.0;0.0;1251.0;1251.0;0.0;114.0;0.0;0.0;0.0;24.894736842105264;True;0.0;172.71484384933174;6.2092890368966565;1.5045141664446222;0.0;0.0
1391.0;0.0;0.0;0.0;0.0;167.0;8.32934131736527;4.0;0.0;0.0;25.5;166.79700005769251;0.0;0.0;40.0;4.0;0.0;0.0;122.0;0.0;31.25;83.5;4.0;25.0;1.8993011325545912;0.0;0.0;167.0;29.92815259787324;41.75;24.0;521.0;114.76066284366344;147.0;870.0;167.0;0.0;18.0;10014.744231667382;0.0;0.0;0.0;534598.539415851;0.0;6.1846584384264895;0.0;0.0;5.8562874251497;0.0;37.528061819836736;0.0;167.0;53.38114754098361;29.25;0.0;8.125;0.0;1355.2256254687516;9.65516474173432;0.0;0.0;27.5;0.0;0.0;167.0;167.0;0.0;38.0;0.0;0.0;0.0;41.75;False;0.0;174.98042107559863;6.055243121980048;1.755268683412396;0.0;0.0
3062.0;0.0;0.0;0.0;0.0;1761.0;10.185689948892676;12.0;0.0;0.0;9.0;138.97373660251156;0.0;0.0;34.0;12.0;0.0;0.0;123.0;0.0;16.0;94.108093877909;12.0;28.0;2.1221855647642216;0.0;0.0;1761.0;35.66451502709224;0.0;6.0;1106.0;151.03285080979185;151.0;1956.0;326.0;0.0;17.0;22163.9953118134;0.0;0.0;0.0;2790140.6781147853;0.0;8.127767593909539;0.0;0.0;6.905735377626349;0.0;39.02786704719615;0.0;1761.0;125.88617886178862;14.333333333333336;0.0;9.0;0.0;1054.8604608142998;9.661318120906646;0.0;0.0;13.0;0.0;0.0;1761.0;1761.0;0.0;32.0;0.0;0.0;0.0;27.16666666666667;False;0.0;218.38415063620312;5.805872422535082;2.1739609529217705;0.0;0.0
13561.0;0.0;0.0;0.0;0.0;603.0;22.48922056384743;7.0;0.0;0.0;3.5;172.8771237954945;0.0;0.0;40.0;7.0;0.0;0.0;370.0;0.0;11.0;227.91257722456402;7.0;17.0;1.7120064275732532;0.0;0.0;603.0;90.86669499540513;0.0;3.0;6091.0;402.0407272799601;387.0;7470.0;603.0;0.0;21.0;116572.92928307435;0.0;0.0;0.0;16311860.957397973;0.0;186.64264301192318;0.0;0.0;13.538971807628524;0.0;48.934930300466355;0.0;603.0;139.92837837837834;76.85714285714286;0.0;6.6111111111111125;0.0;952.0;11.586499757648768;0.0;0.0;6.0;0.0;0.0;603.0;603.0;0.0;500.0;0.0;0.0;0.0;86.14285714285714;False;0.0;255.88848224498832;6.247901197438867;3.5662940270527326;0.0;0.0
1146.0;0.0;0.0;0.0;0.0;136.0;8.426470588235292;3.0;0.0;0.0;27.5;148.67746297052548;0.0;0.0;35.0;3.0;0.0;0.0;105.0;0.0;33.0;78.51963660978909;3.0;22.0;1.824238810918784;0.0;0.0;136.0;30.214652310063983;68.0;26.0;420.0;113.16435057726187;127.0;726.0;136.0;0.0;19.0;8009.032651040902;0.0;0.0;0.0;352397.43664579967;0.0;5.686240703077327;0.0;0.0;5.794117647058822;0.0;38.26480644843844;0.0;136.0;44.0;30.66666666666667;0.0;7.0;0.0;886.1090628064912;9.82486064584326;0.0;0.0;29.0;0.0;0.0;136.0;136.0;0.0;37.0;0.0;0.0;0.0;45.33333333333334;False;0.0;164.7951079263497;6.029701358686477;1.7054454736440032;0.0;0.0
1114.0;0.0;0.0;0.0;0.0;137.0;8.13138686131387;3.0;0.0;0.0;27.5;148.67746297052548;0.0;0.0;35.0;3.0;0.0;0.0;101.0;0.0;33.5;79.09698687897874;3.0;20.0;1.790517122351231;0.0;0.0;137.0;29.03222820525301;68.5;26.0;410.0;108.1564332359238;121.0;704.0;137.0;0.0;19.0;7707.613646323899;0.0;0.0;0.0;312883.3262369107;0.0;6.2449979983983965;0.0;0.0;5.562043795620439;0.0;38.305978886016334;0.0;137.0;40.5940594059406;31.0;0.0;7.0;0.0;886.1090628064912;9.815067587079763;0.0;0.0;29.0;0.0;0.0;137.0;137.0;0.0;38.0;0.0;0.0;0.0;45.66666666666666;False;0.0;165.202133356009;5.971576442108918;1.6127049957341926;0.0;0.0
620.0;0.0;0.0;0.0;0.0;115.0;5.391304347826088;5.0;0.0;0.0;4.0;97.67226489021296;0.0;0.0;25.0;5.0;0.0;0.0;66.0;0.0;17.0;51.429563482495155;5.0;16.0;1.5979342893873558;0.0;0.0;115.0;18.744107740658876;0.0;4.0;234.0;65.85592776760559;82.0;386.0;115.0;0.0;15.0;3941.682242863213;0.0;0.0;0.0;111800.44179757476;0.0;10.85357084097211;0.0;0.0;3.9043478260869566;0.0;31.246409362929395;0.0;115.0;28.363636363636363;11.4;0.0;5.142857142857143;0.0;502.31450514966673;8.213911661016382;0.0;0.0;4.0;0.0;0.0;115.0;115.0;0.0;28.0;0.0;0.0;0.0;23.0;False;0.0;123.65834799448784;5.391634054040816;1.1171946169772256;0.0;0.0
