MethodLength_75%;blame_merge_blame_getEffort_min;blamemerge_blamegetVolume_std;blame_merge_blame_getVolume_std;blame_merge_blame_getDifficulty_min;blame_merge_blame_getDifficulty_std;AnonymousInnerClassLength_50%;AnonymousInnerClassLength_25%;FileLength_max;blame_merge_blame_getVocabulary_min;blame_merge_blame_getEffort_std;blamemerge_blamegetLength_std;blame_merge_blame_getVolume_max;blamemerge_blamegetVocabulary_std;MethodLength_min;blamemerge_blamegetVolume_mean;blamemerge_blamegetVocabulary_max;FileLength_count;blame_merge_blame_getDifficulty_max;blame_merge_blame_getEffort_max;blame_merge_blame_getVolume_min;blame_merge_blame_getVocabulary_max;Volume;blame_merge_blame_getLength_std;Effort;MethodLength_25%;blamemerge_blamegetLength_max;AnonymousInnerClassLength_75%;AnonymousInnerClassLength_min;Difficulty;blamemerge_blamegetLength_mean;MethodLength_50%;MethodLength_max;FileLength_25%;blamemerge_blamegetDifficulty_count;FileLength_min;AnonymousInnerClassLength_max;blame_merge_blame_getLength_min;FileLength_75%;Bugged;blame_merge_blame_getLength_mean;Vocabulary;blame_merge_blame_getVocabulary_mean;MethodLength_mean;blamemerge_blamegetVocabulary_mean;TotalNumberOfOperands;blamemerge_blamegetDifficulty_mean;MethodLength_std;blame_merge_blame_getVocabulary_std;blame_merge_blame_getEffort_count;FileLength_50%;blamemerge_blamegetEffort_max;blamemerge_blamegetLength_count;blame_merge_blame_getVolume_mean;NumberOfDistinctOperands;blamemerge_blamegetVolume_max;blamemerge_blamegetDifficulty_max;blame_merge_blame_getLength_count;blame_merge_blame_getLength_max;NumberOfDistinctOperators;TotalNumberOfOperators;blamemerge_blamegetVocabulary_count;blamemerge_blamegetDifficulty_std;AnonymousInnerClassLength_mean;MethodLength_count;AnonymousInnerClassLength_count;blamemerge_blamegetVolume_count;blamemerge_blamegetEffort_mean;blame_merge_blame_getDifficulty_mean;blame_merge_blame_getVocabulary_count;FileLength_mean;AnonymousInnerClassLength_std;Length;FileLength_std;blamemerge_blamegetEffort_std;blamemerge_blamegetEffort_count;blame_merge_blame_getDifficulty_count;blame_merge_blame_getEffort_mean;blame_merge_blame_getVolume_count
5.0;0.0;20.535543884298576;0.0;0.0;0.0;0.0;0.0;133.0;0.0;0.0;5.79485093158407;0.0;4.638035493747836;3.0;18.726443517418215;16.0;5.0;0.0;0.0;0.0;0.0;5080.773767283365;0.0;256919.5394693289;3.0;23.0;0.0;0.0;50.56701030927835;5.987058823529412;3.0;30.0;0.0;3400.0;0.0;0.0;0.0;0.0;False;0.0;127.0;0.0;8.8;5.056470588235294;327.0;1.2635686274509803;11.882760622010355;0.0;0.0;0.0;670.2421439483054;3400.0;0.0;97.0;85.11011351724513;7.875;0.0;0.0;30.0;400.0;3400.0;1.5212669898533226;0.0;5.0;5.0;3400.0;50.35022298348152;0.0;0.0;26.6;0.0;727.0;59.47940820149441;91.77997442500109;3400.0;0.0;0.0;0.0
0.0;0.0;20.535543884298576;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.79485093158407;0.0;4.638035493747836;0.0;18.726443517418215;16.0;0.0;0.0;0.0;0.0;0.0;5080.773767283365;0.0;256919.5394693289;0.0;23.0;0.0;0.0;50.56701030927835;5.987058823529412;0.0;0.0;0.0;3400.0;0.0;0.0;0.0;0.0;False;0.0;127.0;0.0;0.0;5.056470588235294;327.0;1.2635686274509803;0.0;0.0;0.0;0.0;670.2421439483054;3400.0;0.0;97.0;85.11011351724513;7.875;0.0;0.0;30.0;400.0;3400.0;1.5212669898533226;0.0;0.0;0.0;3400.0;50.35022298348152;0.0;0.0;0.0;0.0;727.0;0.0;91.77997442500109;3400.0;0.0;0.0;0.0
3.0;0.0;10.36021955967653;0.0;0.0;0.0;0.0;0.0;39.0;0.0;0.0;3.478060917151879;0.0;2.9987304580148946;3.0;5.074242520580163;9.0;3.0;0.0;0.0;0.0;0.0;422.64434657609877;0.0;4649.087812337087;3.0;11.0;0.0;0.0;11.0;1.8428571428571427;3.0;3.0;0.0;560.0;0.0;0.0;0.0;19.5;False;0.0;29.0;0.0;3.0;1.6285714285714286;36.0;0.4238095238095238;0.0;0.0;0.0;0.0;90.0;560.0;0.0;18.0;33.0;3.333333333333333;0.0;0.0;11.0;51.0;560.0;0.9004010742125005;0.0;3.0;3.0;560.0;9.895626545799617;0.0;0.0;13.0;0.0;87.0;22.516660498395403;22.060470567198553;560.0;0.0;0.0;0.0
3.0;0.0;13.507899649937407;0.0;0.0;0.0;0.0;0.0;45.0;0.0;0.0;4.260558784051824;0.0;3.2473401877872745;1.0;11.782193648522885;12.0;3.0;0.0;0.0;0.0;0.0;798.0957350481996;0.0;12414.822545194216;2.0;14.0;0.0;0.0;15.555555555555555;4.5769230769230775;3.0;3.0;0.0;260.0;0.0;0.0;0.0;22.5;False;0.0;39.0;0.0;2.333333333333333;3.6730769230769234;70.0;0.4988461538461538;1.1547005383792517;0.0;0.0;0.0;200.75790004038475;260.0;0.0;27.0;50.18947501009619;4.0;0.0;0.0;12.0;81.0;260.0;0.6633530534619355;0.0;3.0;3.0;260.0;13.998602645113714;0.0;0.0;15.0;0.0;151.0;25.980762113533157;24.179533846827574;260.0;0.0;0.0;0.0
11.0;0.0;18.944321622468667;0.0;0.0;0.0;0.0;0.0;311.0;0.0;0.0;5.201933447353373;0.0;3.9589162926795285;1.0;24.471661760284405;15.0;15.0;0.0;0.0;0.0;0.0;18634.85438682156;0.0;1881268.9545436916;4.0;24.0;0.0;0.0;100.9543147208122;7.927536231884058;8.0;112.0;0.0;414.0;0.0;0.0;0.0;0.0;False;0.0;241.0;0.0;14.4;6.4637681159420275;904.0;1.6335720036806989;27.30201457768272;0.0;0.0;0.0;678.413948325867;414.0;0.0;197.0;93.76537429460444;8.333333333333334;0.0;0.0;44.0;1451.0;414.0;1.4493294088065742;0.0;15.0;15.0;414.0;63.309389980984754;0.0;0.0;20.733333333333334;0.0;2355.0;80.29985471136709;83.9826686116936;414.0;0.0;0.0;0.0
17.0;0.0;23.512989368305806;0.0;0.0;0.0;0.0;0.0;114.0;0.0;0.0;6.243017228314677;0.0;4.134394039927344;3.0;26.15836001553693;15.0;6.0;0.0;0.0;0.0;0.0;4415.660876092751;0.0;174285.60277204643;3.0;22.0;0.0;0.0;39.46987951807229;8.444244604316546;5.5;25.0;0.0;556.0;0.0;0.0;0.0;0.0;False;0.0;107.0;0.0;10.333333333333334;6.244604316546763;273.0;1.3503597122302158;9.750213672872338;0.0;0.0;0.0;451.2458637927839;556.0;0.0;83.0;85.95159310338741;5.333333333333333;0.0;0.0;24.0;382.0;556.0;1.2339494526743602;0.0;6.0;6.0;556.0;61.941763479329396;0.0;0.0;19.0;0.0;655.0;46.54030511288038;82.94279590933176;556.0;0.0;0.0;0.0
6.0;0.0;13.687617279099666;0.0;0.0;0.0;0.0;0.0;69.0;0.0;0.0;4.256482004999849;0.0;3.254431328114612;6.0;20.388818429559073;14.0;4.0;0.0;0.0;0.0;0.0;1742.532725704513;0.0;45554.78411484655;6.0;19.0;0.0;0.0;26.142857142857146;7.104651162790698;6.0;6.0;0.0;172.0;0.0;0.0;0.0;17.25;False;0.0;60.0;0.0;6.0;5.604651162790698;122.0;0.9488856589147284;0.0;0.0;0.0;0.0;345.2001795998893;172.0;0.0;42.0;68.11428751370197;5.333333333333333;0.0;0.0;18.0;173.0;172.0;0.8107700567764698;0.0;4.0;4.0;172.0;28.698318095131174;0.0;0.0;17.25;0.0;295.0;34.5;39.339629226364224;172.0;0.0;0.0;0.0
0.0;0.0;27.633296966293763;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.1993690257306735;0.0;5.119188977855911;0.0;17.803476973793106;18.0;0.0;0.0;0.0;0.0;0.0;1853.7720526058404;0.0;36785.789168897136;0.0;27.0;0.0;0.0;19.84375;5.471698113207546;0.0;0.0;0.0;53.0;0.0;0.0;0.0;0.0;False;0.0;84.0;0.0;0.0;4.2075471698113205;127.0;0.9802410901467506;0.0;0.0;0.0;0.0;495.3870901713468;53.0;0.0;64.0;112.58797503894243;4.5;0.0;0.0;20.0;163.0;53.0;1.4015817085437885;0.0;0.0;0.0;53.0;49.44690311438548;0.0;0.0;0.0;0.0;290.0;0.0;108.25709940054294;53.0;0.0;0.0;0.0
8.25;0.0;27.633296966293763;0.0;0.0;0.0;0.0;0.0;53.0;0.0;0.0;7.1993690257306735;0.0;5.119188977855911;3.0;17.803476973793106;18.0;2.0;0.0;0.0;0.0;0.0;1853.7720526058404;0.0;36785.789168897136;4.75;27.0;0.0;0.0;19.84375;5.471698113207546;6.5;10.0;13.25;53.0;0.0;0.0;0.0;39.75;False;0.0;84.0;0.0;6.5;4.2075471698113205;127.0;0.9802410901467506;4.949747468305833;0.0;0.0;26.5;495.3870901713468;53.0;0.0;64.0;112.58797503894243;4.5;0.0;0.0;20.0;163.0;53.0;1.4015817085437885;0.0;2.0;2.0;53.0;49.44690311438548;0.0;0.0;26.5;0.0;290.0;37.476659402887016;108.25709940054294;53.0;0.0;0.0;0.0
0.0;0.0;52.97192699600589;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.927350931896374;0.0;6.530537726633757;0.0;40.88334684130921;19.0;0.0;0.0;0.0;0.0;0.0;15406.34515605483;0.0;1103898.122486015;0.0;67.0;0.0;0.0;71.65217391304348;11.105820105820102;0.0;0.0;0.0;189.0;0.0;0.0;0.0;0.0;False;0.0;162.0;0.0;0.0;7.0317460317460325;824.0;2.317633630332044;0.0;0.0;0.0;0.0;3543.0638840813112;189.0;0.0;138.0;273.8600103637728;12.9375;0.0;0.0;24.0;1275.0;189.0;2.8192495923468144;0.0;0.0;0.0;189.0;236.4835763849343;0.0;0.0;0.0;0.0;2099.0;0.0;494.0405095260466;189.0;0.0;0.0;0.0
7.0;0.0;52.97192699600589;0.0;0.0;0.0;0.0;0.0;189.0;0.0;0.0;12.927350931896374;0.0;6.530537726633757;3.0;40.88334684130921;19.0;13.0;0.0;0.0;0.0;0.0;15406.34515605483;0.0;1103898.122486015;3.0;67.0;0.0;0.0;71.65217391304348;11.105820105820102;3.0;28.0;0.0;189.0;0.0;0.0;0.0;0.0;False;0.0;162.0;0.0;8.692307692307693;7.0317460317460325;824.0;2.317633630332044;9.961464211187492;0.0;0.0;0.0;3543.0638840813112;189.0;0.0;138.0;273.8600103637728;12.9375;0.0;0.0;24.0;1275.0;189.0;2.8192495923468144;0.0;13.0;13.0;189.0;236.4835763849343;0.0;0.0;14.538461538461537;0.0;2099.0;52.41916854328414;494.0405095260466;189.0;0.0;0.0;0.0
11.25;0.0;27.258603704709053;0.0;0.0;0.0;0.0;0.0;83.0;0.0;0.0;7.587108016347142;0.0;4.596246024728816;5.0;21.515635803114282;15.0;4.0;0.0;0.0;0.0;0.0;3772.103916825298;0.0;112220.09152555259;8.0;27.0;0.0;0.0;29.75;6.855421686746987;10.0;12.0;0.0;83.0;0.0;0.0;0.0;20.75;False;0.0;99.0;0.0;9.25;4.819277108433735;221.0;1.155813731114936;3.0956959368344514;0.0;0.0;0.0;321.4812832957866;83.0;0.0;78.0;99.91187238980947;4.571428571428571;0.0;0.0;21.0;348.0;83.0;1.3153000990935746;0.0;4.0;4.0;83.0;53.42713034931508;0.0;0.0;20.75;0.0;569.0;41.5;87.70602847750533;83.0;0.0;0.0;0.0
0.0;0.0;27.258603704709053;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.587108016347142;0.0;4.596246024728816;0.0;21.515635803114282;15.0;0.0;0.0;0.0;0.0;0.0;3772.103916825298;0.0;112220.09152555259;0.0;27.0;0.0;0.0;29.75;6.855421686746987;0.0;0.0;0.0;83.0;0.0;0.0;0.0;0.0;False;0.0;99.0;0.0;0.0;4.819277108433735;221.0;1.155813731114936;0.0;0.0;0.0;0.0;321.4812832957866;83.0;0.0;78.0;99.91187238980947;4.571428571428571;0.0;0.0;21.0;348.0;83.0;1.3153000990935746;0.0;0.0;0.0;83.0;53.42713034931508;0.0;0.0;0.0;0.0;569.0;0.0;87.70602847750533;83.0;0.0;0.0;0.0
0.0;0.0;42.068315971987225;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.042598992087262;0.0;6.768736401120784;0.0;32.933563364399284;20.0;0.0;0.0;0.0;0.0;0.0;12656.438527670327;0.0;828215.9692376476;0.0;34.0;0.0;0.0;65.43831168831169;8.957446808510639;0.0;0.0;0.0;188.0;0.0;0.0;0.0;0.0;False;0.0;183.0;0.0;0.0;6.670212765957447;695.0;1.835988302477664;0.0;0.0;0.0;0.0;1028.6188865831925;188.0;0.0;154.0;146.94555522617034;7.2;0.0;0.0;29.0;989.0;188.0;2.07555559261402;0.0;0.0;0.0;188.0;137.9825057026753;0.0;0.0;0.0;0.0;1684.0;0.0;214.74200259032585;188.0;0.0;0.0;0.0
0.0;0.0;42.068315971987225;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.042598992087262;0.0;6.768736401120784;0.0;32.933563364399284;20.0;0.0;0.0;0.0;0.0;0.0;12656.438527670327;0.0;828215.9692376476;0.0;34.0;0.0;0.0;65.43831168831169;8.957446808510639;0.0;0.0;0.0;188.0;0.0;0.0;0.0;0.0;False;0.0;183.0;0.0;0.0;6.670212765957447;695.0;1.835988302477664;0.0;0.0;0.0;0.0;1028.6188865831925;188.0;0.0;154.0;146.94555522617034;7.2;0.0;0.0;29.0;989.0;188.0;2.07555559261402;0.0;0.0;0.0;188.0;137.9825057026753;0.0;0.0;0.0;0.0;1684.0;0.0;214.74200259032585;188.0;0.0;0.0;0.0
0.0;0.0;42.068315971987225;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.042598992087262;0.0;6.768736401120784;0.0;32.933563364399284;20.0;0.0;0.0;0.0;0.0;0.0;12656.438527670327;0.0;828215.9692376476;0.0;34.0;0.0;0.0;65.43831168831169;8.957446808510639;0.0;0.0;0.0;188.0;0.0;0.0;0.0;0.0;False;0.0;183.0;0.0;0.0;6.670212765957447;695.0;1.835988302477664;0.0;0.0;0.0;0.0;1028.6188865831925;188.0;0.0;154.0;146.94555522617034;7.2;0.0;0.0;29.0;989.0;188.0;2.07555559261402;0.0;0.0;0.0;188.0;137.9825057026753;0.0;0.0;0.0;0.0;1684.0;0.0;214.74200259032585;188.0;0.0;0.0;0.0
11.75;0.0;42.068315971987225;0.0;0.0;0.0;0.0;0.0;188.0;0.0;0.0;10.042598992087262;0.0;6.768736401120784;3.0;32.933563364399284;20.0;12.0;0.0;0.0;0.0;0.0;12656.438527670327;0.0;828215.9692376476;3.0;34.0;0.0;0.0;65.43831168831169;8.957446808510639;3.0;26.0;0.0;188.0;0.0;0.0;0.0;0.0;False;0.0;183.0;0.0;9.0;6.670212765957447;695.0;1.835988302477664;8.852323783258063;0.0;0.0;0.0;1028.6188865831925;188.0;0.0;154.0;146.94555522617034;7.2;0.0;0.0;29.0;989.0;188.0;2.07555559261402;0.0;12.0;12.0;188.0;137.9825057026753;0.0;0.0;15.666666666666664;0.0;1684.0;54.27092530382482;214.74200259032585;188.0;0.0;0.0;0.0
0.0;0.0;25.57224936409639;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.710035280514548;0.0;5.04997938865311;0.0;21.975012248951888;19.0;0.0;0.0;0.0;0.0;0.0;7627.816123148775;0.0;393195.75968135946;0.0;31.0;0.0;0.0;51.54761904761904;6.798701298701298;0.0;0.0;0.0;154.0;0.0;0.0;0.0;0.0;True;0.0;156.0;0.0;0.0;5.5649350649350655;433.0;1.5990311276025562;0.0;0.0;0.0;0.0;951.0637710654248;154.0;0.0;126.0;131.68575291675114;7.222222222222222;0.0;0.0;30.0;614.0;154.0;1.7732633268231888;0.0;0.0;0.0;154.0;75.31632854585001;0.0;0.0;0.0;0.0;1047.0;0.0;132.73908079905615;154.0;0.0;0.0;0.0
7.0;0.0;25.57224936409639;0.0;0.0;0.0;0.0;0.0;154.0;0.0;0.0;6.710035280514548;0.0;5.04997938865311;3.0;21.975012248951888;19.0;13.0;0.0;0.0;0.0;0.0;7627.816123148775;0.0;393195.75968135946;3.0;31.0;7.0;0.0;51.54761904761904;6.798701298701298;4.0;29.0;0.0;154.0;0.0;12.0;0.0;0.0;True;0.0;156.0;0.0;8.23076923076923;5.5649350649350655;433.0;1.5990311276025562;8.795395065542785;0.0;0.0;0.0;951.0637710654248;154.0;0.0;126.0;131.68575291675114;7.222222222222222;0.0;0.0;30.0;614.0;154.0;1.7732633268231888;3.1538461538461537;13.0;13.0;154.0;75.31632854585001;0.0;0.0;11.846153846153848;4.375045787306191;1047.0;42.71191510934264;132.73908079905615;154.0;0.0;0.0;0.0
7.0;0.0;24.618997383209404;0.0;0.0;0.0;11.0;0.0;99.0;0.0;0.0;6.440697237966736;0.0;4.8005574128347765;3.0;16.65914270424343;18.0;5.0;0.0;0.0;0.0;0.0;3594.1001474506543;0.0;101462.65865696367;4.0;30.0;12.0;0.0;28.23033707865169;5.313131313131313;4.0;53.0;0.0;99.0;0.0;15.0;0.0;0.0;False;0.0;114.0;0.0;14.2;4.4444444444444455;201.0;1.1496212121212122;21.741665069630702;0.0;0.0;0.0;516.0282189284861;99.0;0.0;89.0;120.0;5.625;0.0;0.0;25.0;325.0;99.0;1.4146311520612675;7.6;5.0;5.0;99.0;49.04744545191795;0.0;0.0;19.8;7.092249290598858;526.0;44.27414595449584;95.10629613454272;99.0;0.0;0.0;0.0
14.5;0.0;47.50615036144043;0.0;0.0;0.0;7.0;3.5;61.0;0.0;0.0;11.319044351327653;0.0;5.902439988191973;4.0;30.035067278909626;23.0;3.0;0.0;0.0;0.0;0.0;3532.852702531068;0.0;96152.47438722057;4.5;64.0;7.5;0.0;27.216666666666665;8.491803278688524;5.0;24.0;0.0;61.0;0.0;8.0;0.0;30.5;False;0.0;113.0;0.0;11.0;5.6229508196721305;213.0;1.5426684881602917;11.269427669584644;0.0;0.0;0.0;1544.0424810007935;61.0;0.0;90.0;289.50796518764884;7.777777777777778;0.0;0.0;23.0;305.0;61.0;2.0643291261189742;5.0;3.0;3.0;61.0;121.78179029568848;0.0;0.0;20.33333333333333;4.358898943540674;518.0;35.21836642056717;272.2604458346495;61.0;0.0;0.0;0.0
21.5;0.0;40.74154043889991;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.921616774787292;0.0;6.174325306754624;18.0;35.641041434170646;24.0;3.0;0.0;0.0;0.0;0.0;24069.15477996145;0.0;2422319.7370553208;19.5;41.0;0.0;0.0;100.64;9.968253968253967;21.0;22.0;0.0;315.0;0.0;0.0;0.0;0.0;False;0.0;203.0;0.0;20.33333333333333;7.2;1258.0;2.0344534918344443;2.081665999466133;0.0;0.0;0.0;1221.8925064421885;315.0;0.0;175.0;187.98346252956745;10.0;0.0;0.0;28.0;1882.0;315.0;2.0701092979671603;0.0;3.0;3.0;315.0;139.39838314245875;0.0;0.0;0.0;0.0;3140.0;0.0;204.04006856539803;315.0;0.0;0.0;0.0
17.0;0.0;40.74154043889991;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.921616774787292;0.0;6.174325306754624;17.0;35.641041434170646;24.0;1.0;0.0;0.0;0.0;0.0;24069.15477996145;0.0;2422319.7370553208;17.0;41.0;0.0;0.0;100.64;9.968253968253967;17.0;17.0;0.0;315.0;0.0;0.0;0.0;0.0;False;0.0;203.0;0.0;17.0;7.2;1258.0;2.0344534918344443;0.0;0.0;0.0;0.0;1221.8925064421885;315.0;0.0;175.0;187.98346252956745;10.0;0.0;0.0;28.0;1882.0;315.0;2.0701092979671603;0.0;1.0;1.0;315.0;139.39838314245875;0.0;0.0;0.0;0.0;3140.0;0.0;204.04006856539803;315.0;0.0;0.0;0.0
22.0;0.0;40.74154043889991;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.921616774787292;0.0;6.174325306754624;22.0;35.641041434170646;24.0;1.0;0.0;0.0;0.0;0.0;24069.15477996145;0.0;2422319.7370553208;22.0;41.0;0.0;0.0;100.64;9.968253968253967;22.0;22.0;0.0;315.0;0.0;0.0;0.0;0.0;False;0.0;203.0;0.0;22.0;7.2;1258.0;2.0344534918344443;0.0;0.0;0.0;0.0;1221.8925064421885;315.0;0.0;175.0;187.98346252956745;10.0;0.0;0.0;28.0;1882.0;315.0;2.0701092979671603;0.0;1.0;1.0;315.0;139.39838314245875;0.0;0.0;0.0;0.0;3140.0;0.0;204.04006856539803;315.0;0.0;0.0;0.0
4.0;0.0;40.74154043889991;0.0;0.0;0.0;0.0;0.0;315.0;0.0;0.0;9.921616774787292;0.0;6.174325306754624;3.0;35.641041434170646;24.0;25.0;0.0;0.0;0.0;0.0;24069.15477996145;0.0;2422319.7370553208;4.0;41.0;0.0;0.0;100.64;9.968253968253967;4.0;22.0;0.0;315.0;0.0;8.0;0.0;0.0;False;0.0;203.0;0.0;5.8;7.2;1258.0;2.0344534918344443;5.537749241945384;0.0;0.0;0.0;1221.8925064421885;315.0;0.0;175.0;187.98346252956745;10.0;0.0;0.0;28.0;1882.0;315.0;2.0701092979671603;1.72;25.0;25.0;315.0;139.39838314245875;0.0;0.0;12.6;3.142716447067197;3140.0;62.99999999999999;204.04006856539803;315.0;0.0;0.0;0.0
10.25;0.0;31.059222603392463;0.0;0.0;0.0;0.0;0.0;228.0;0.0;0.0;8.030069224323679;0.0;5.450879869500642;3.0;22.08633626412148;22.0;12.0;0.0;0.0;0.0;0.0;11619.94194658812;0.0;704337.2632429112;3.0;36.0;8.0;0.0;60.61452513966481;6.583333333333332;5.0;105.0;0.0;228.0;0.0;28.0;0.0;0.0;False;0.0;214.0;0.0;17.416666666666668;5.039473684210527;620.0;1.4419616750208857;30.42862985991179;0.0;0.0;0.0;1101.250860118789;228.0;0.0;179.0;129.05865002596164;9.6;0.0;0.0;35.0;881.0;228.0;1.8646214785431183;5.75;12.0;12.0;228.0;84.22075431940047;0.0;0.0;19.0;8.945542312947117;1501.0;65.81793068761733;165.42563170555113;228.0;0.0;0.0;0.0
30.5;0.0;33.3623012216567;0.0;0.0;0.0;0.0;0.0;137.0;0.0;0.0;8.417240378810375;0.0;6.1775296072207775;4.0;30.43190106611332;21.0;4.0;0.0;0.0;0.0;0.0;8333.089665395659;0.0;323366.250659718;13.0;32.0;0.0;0.0;38.80508474576271;8.569343065693433;22.5;35.0;0.0;137.0;0.0;0.0;0.0;34.25;False;0.0;137.0;0.0;21.0;6.627737226277372;482.0;1.6292492179353493;13.832329280830953;0.0;0.0;0.0;562.2166301156814;137.0;0.0;118.0;140.55415752892034;4.5;0.0;0.0;19.0;692.0;137.0;1.6060906647191742;0.0;4.0;4.0;137.0;97.2370941643683;0.0;0.0;34.25;0.0;1174.0;68.5;129.39614055373576;137.0;0.0;0.0;0.0
0.0;0.0;33.3623012216567;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.417240378810375;0.0;6.1775296072207775;0.0;30.43190106611332;21.0;0.0;0.0;0.0;0.0;0.0;8333.089665395659;0.0;323366.250659718;0.0;32.0;0.0;0.0;38.80508474576271;8.569343065693433;0.0;0.0;0.0;137.0;0.0;0.0;0.0;0.0;False;0.0;137.0;0.0;0.0;6.627737226277372;482.0;1.6292492179353493;0.0;0.0;0.0;0.0;562.2166301156814;137.0;0.0;118.0;140.55415752892034;4.5;0.0;0.0;19.0;692.0;137.0;1.6060906647191742;0.0;0.0;0.0;137.0;97.2370941643683;0.0;0.0;0.0;0.0;1174.0;0.0;129.39614055373576;137.0;0.0;0.0;0.0
0.0;0.0;14.637765330796931;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.291323025599085;0.0;3.6233565752334016;0.0;8.992563440242606;16.0;0.0;0.0;0.0;0.0;0.0;2071.697659727399;0.0;90118.84819814183;0.0;22.0;0.0;0.0;43.5;3.313725490196078;0.0;0.0;0.0;102.0;0.0;0.0;0.0;0.0;False;0.0;70.0;0.0;0.0;3.0;116.0;0.9158496732026143;0.0;0.0;0.0;0.0;440.0;102.0;0.0;40.0;88.0;5.25;0.0;0.0;30.0;222.0;102.0;1.422091878364912;0.0;0.0;0.0;102.0;26.6796685575798;0.0;0.0;0.0;0.0;338.0;0.0;61.70110796223342;102.0;0.0;0.0;0.0
3.75;0.0;14.637765330796931;0.0;0.0;0.0;0.0;0.0;102.0;0.0;0.0;4.291323025599085;0.0;3.6233565752334016;3.0;8.992563440242606;16.0;8.0;0.0;0.0;0.0;0.0;2071.697659727399;0.0;90118.84819814183;3.0;22.0;0.0;0.0;43.5;3.313725490196078;3.0;15.0;0.0;102.0;0.0;0.0;0.0;0.0;False;0.0;70.0;0.0;4.875;3.0;116.0;0.9158496732026143;4.223657859520077;0.0;0.0;0.0;440.0;102.0;0.0;40.0;88.0;5.25;0.0;0.0;30.0;222.0;102.0;1.422091878364912;0.0;8.0;8.0;102.0;26.6796685575798;0.0;0.0;12.75;0.0;338.0;36.062445840513924;61.70110796223342;102.0;0.0;0.0;0.0
3.0;0.0;14.637765330796931;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.291323025599085;0.0;3.6233565752334016;3.0;8.992563440242606;16.0;1.0;0.0;0.0;0.0;0.0;2071.697659727399;0.0;90118.84819814183;3.0;22.0;0.0;0.0;43.5;3.313725490196078;3.0;3.0;0.0;102.0;0.0;0.0;0.0;0.0;False;0.0;70.0;0.0;3.0;3.0;116.0;0.9158496732026143;0.0;0.0;0.0;0.0;440.0;102.0;0.0;40.0;88.0;5.25;0.0;0.0;30.0;222.0;102.0;1.422091878364912;0.0;1.0;1.0;102.0;26.6796685575798;0.0;0.0;0.0;0.0;338.0;0.0;61.70110796223342;102.0;0.0;0.0;0.0
8.0;0.0;22.2619225772168;0.0;0.0;0.0;0.0;0.0;38.0;0.0;0.0;5.865733362548293;0.0;3.6733634263464734;8.0;7.0659381052490176;16.0;1.0;0.0;0.0;0.0;0.0;427.1751759815739;0.0;4223.209126181469;8.0;31.0;0.0;0.0;9.886363636363637;2.1578947368421053;8.0;8.0;38.0;38.0;38.0;0.0;0.0;38.0;False;0.0;37.0;0.0;8.0;1.5789473684210529;29.0;0.4105263157894737;0.0;0.0;0.0;38.0;620.0;38.0;0.0;22.0;124.0;5.0;0.0;0.0;15.0;53.0;38.0;1.0597780169614337;0.0;1.0;1.0;38.0;23.98165925367355;0.0;0.0;38.0;0.0;82.0;0.0;102.81647428916138;38.0;0.0;0.0;0.0
4.5;0.0;19.25948583447717;0.0;0.0;0.0;0.0;0.0;50.0;0.0;0.0;5.425149297296729;0.0;4.311777889853393;3.0;10.937794445483712;14.0;3.0;0.0;0.0;0.0;0.0;1065.8011395592507;0.0;22627.77803987333;3.0;21.0;0.0;0.0;21.23076923076923;3.58;3.0;6.0;0.0;50.0;0.0;0.0;0.0;25.0;True;0.0;62.0;0.0;4.0;3.02;72.0;0.9761666666666668;1.7320508075688772;0.0;0.0;0.0;732.9158224960887;50.0;0.0;39.0;79.95445336320968;9.166666666666666;0.0;0.0;23.0;107.0;50.0;1.849748718915424;0.0;3.0;3.0;50.0;42.819516601951726;0.0;0.0;16.666666666666668;0.0;179.0;28.867513459481287;120.13377228884448;50.0;0.0;0.0;0.0
