Returns_min;RFC_max;NumberOfMathOperations_std;WMC_CK_min;NumberOfAnonymousClasses_std;NumberOfUniqueWords_min;NumberOfModifiers_min;MaxNumberOfNestedBlocks_50%;NumberOfLogStatements_count;LOCMethod_CK_50%;NumberOfParenthesizedExps_50%;CBO_std;NumberOfUniqueWords_50%;NumberOfTryCatch_50%;NumberOfVariables_std;NumberOfComparisons_75%;RFC_mean;RFC_50%;NumberOfAnonymousClasses_75%;NumberOfInnerClasses_75%;NumberOfParameters_CK_max;Returns_std;MaxNumberOfNestedBlocks_25%;Returns_count;NumberOfLogStatements_75%;NumberOfParenthesizedExps_min;NumberOfNumbers_std;NumberOfLambdas_max;NumberOfLogStatements_max;LOCMethod_CK_max;NumberOfComparisons_std;NumberOfModifiers_mean;NumberOfNumbers_25%;LOCMethod_CK_min;NumberOfMathOperations_max;IsConstructor_top;NumberOfAnonymousClasses_25%;NumberOfAssignments_max;NumberOfAssignments_25%;NumberOfVariables_50%;NumberOfNumbers_mean;NumberOfAnonymousClasses_max;CBO_50%;NumberOfAssignments_std;NumberOfLambdas_mean;NumberOfLambdas_50%;NumberOfStringLiterals_50%;Returns_max;NumberOfInnerClasses_min;NumberOfLoops_25%;NumberOfModifiers_50%;NumberOfNumbers_75%;NumberOfLoops_count;NumberOfMathOperations_25%;NumberOfComparisons_min;NumberOfTryCatch_count;WMC_CK_max;Returns_mean;NumberOfParameters_CK_mean;NumberOfComparisons_50%;NumberOfParameters_CK_75%;NumberOfLogStatements_min;IsConstructor_unique;NumberOfInnerClasses_count;NumberOfParameters_CK_min;NumberOfLambdas_std;NumberOfInnerClasses_50%;NumberOfStringLiterals_mean;NumberOfTryCatch_min;NumberOfComparisons_mean;NumberOfLambdas_count;NumberOfLogStatements_std;WMC_CK_mean;NumberOfParenthesizedExps_25%;NumberOfInnerClasses_max;CBO_count;NumberOfAssignments_75%;NumberOfLambdas_min;NumberOfUniqueWords_count;WMC_CK_25%;NumberOfLambdas_25%;LOCMethod_CK_count;NumberOfAnonymousClasses_count;NumberOfUniqueWords_mean;NumberOfTryCatch_75%;NumberOfTryCatch_25%;RFC_std;WMC_CK_50%;NumberOfLogStatements_mean;NumberOfMathOperations_min;CBO_25%;NumberOfTryCatch_std;NumberOfLoops_std;NumberOfAnonymousClasses_mean;NumberOfParenthesizedExps_std;RFC_min;NumberOfParameters_CK_std;NumberOfUniqueWords_75%;LOCMethod_CK_mean;IsConstructor_freq;MaxNumberOfNestedBlocks_mean;MaxNumberOfNestedBlocks_std;NumberOfParenthesizedExps_75%;NumberOfLoops_min;NumberOfVariables_max;NumberOfStringLiterals_min;LOCMethod_CK_75%;NumberOfVariables_25%;RFC_count;NumberOfMathOperations_count;NumberOfModifiers_max;CBO_max;NumberOfStringLiterals_25%;RFC_25%;NumberOfUniqueWords_std;NumberOfNumbers_min;NumberOfInnerClasses_25%;NumberOfVariables_min;NumberOfAssignments_min;NumberOfAssignments_count;CBO_75%;NumberOfAssignments_mean;NumberOfModifiers_25%;NumberOfParameters_CK_50%;NumberOfParenthesizedExps_max;NumberOfLogStatements_50%;NumberOfStringLiterals_max;NumberOfUniqueWords_25%;WMC_CK_std;MaxNumberOfNestedBlocks_max;NumberOfMathOperations_mean;NumberOfLoops_mean;WMC_CK_75%;LOCMethod_CK_25%;NumberOfVariables_count;NumberOfComparisons_25%;NumberOfMathOperations_75%;NumberOfParenthesizedExps_mean;NumberOfModifiers_75%;NumberOfInnerClasses_std;NumberOfInnerClasses_mean;WMC_CK_count;NumberOfStringLiterals_std;Returns_50%;NumberOfComparisons_max;NumberOfAnonymousClasses_50%;NumberOfVariables_mean;NumberOfLambdas_75%;MaxNumberOfNestedBlocks_min;NumberOfStringLiterals_count;NumberOfTryCatch_max;MaxNumberOfNestedBlocks_count;NumberOfParameters_CK_25%;NumberOfLoops_max;NumberOfNumbers_count;Returns_25%;NumberOfModifiers_count;IsConstructor_count;NumberOfLoops_75%;NumberOfLoops_50%;NumberOfStringLiterals_75%;NumberOfMathOperations_50%;NumberOfUniqueWords_max;CBO_mean;NumberOfParameters_CK_count;NumberOfParenthesizedExps_count;NumberOfComparisons_count;Returns_75%;NumberOfAnonymousClasses_min;NumberOfNumbers_50%;Bugged;MaxNumberOfNestedBlocks_75%;NumberOfAssignments_50%;NumberOfModifiers_std;RFC_75%;NumberOfNumbers_max;NumberOfLogStatements_25%;CBO_min;NumberOfVariables_75%;NumberOfTryCatch_mean;LOCMethod_CK_std
0.0;5.0;0.0;1.0;0.0;9.0;0.0;0.0;2.0;6.5;0.0;1.4142135623730951;14.0;0.0;2.8284271247461903;0.0;4.0;4.0;0.0;0.0;2.0;0.7071067811865476;0.0;2.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.5;0.0;5.0;0.0;True;0.0;4.0;1.0;2.0;0.0;0.0;2.0;2.8284271247461903;0.0;0.0;0.0;1.0;0.0;0.0;0.5;0.0;2.0;0.0;0.0;2.0;1.0;0.5;1.0;0.0;1.5;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;3.0;0.0;2.0;1.0;0.0;2.0;2.0;14.0;0.0;0.0;1.4142135623730951;1.0;0.0;0.0;1.5;0.0;0.0;0.0;0.0;3.0;1.4142135623730951;16.5;6.5;1.0;0.0;0.0;0.0;0.0;4.0;0.0;7.25;1.0;2.0;2.0;1.0;3.0;0.0;3.5;7.071067811865476;0.0;0.0;0.0;0.0;2.0;2.5;2.0;0.25;1.0;0.0;0.0;0.0;11.5;0.0;0.0;0.0;0.0;1.0;5.75;2.0;0.0;0.0;0.0;0.75;0.0;0.0;2.0;0.0;0.5;0.0;0.0;2.0;0.0;0.0;2.0;0.0;2.0;0.5;0.0;2.0;0.25;2.0;2.0;0.0;0.0;0.0;0.0;19.0;2.0;2.0;2.0;2.0;0.75;0.0;0.0;False;0.0;2.0;0.7071067811865476;4.5;0.0;0.0;1.0;3.0;0.0;2.1213203435596424
0.0;6.0;0.0;1.0;0.0;8.0;0.0;0.0;2.0;6.5;0.0;2.1213203435596424;15.5;0.0;3.5355339059327378;0.0;4.5;4.5;0.0;0.0;3.0;0.7071067811865476;0.0;2.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.5;0.0;5.0;0.0;True;0.0;5.0;1.25;2.5;0.0;0.0;2.5;3.5355339059327378;0.0;0.0;0.0;1.0;0.0;0.0;0.5;0.0;2.0;0.0;0.0;2.0;1.0;0.5;1.5;0.0;2.25;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;3.75;0.0;2.0;1.0;0.0;2.0;2.0;15.5;0.0;0.0;2.1213203435596424;1.0;0.0;0.0;1.75;0.0;0.0;0.0;0.0;3.0;2.1213203435596424;19.25;6.5;1.0;0.0;0.0;0.0;0.0;5.0;0.0;7.25;1.25;2.0;2.0;1.0;4.0;0.0;3.75;10.606601717798213;0.0;0.0;0.0;0.0;2.0;3.25;2.5;0.25;1.5;0.0;0.0;0.0;11.75;0.0;0.0;0.0;0.0;1.0;5.75;2.0;0.0;0.0;0.0;0.75;0.0;0.0;2.0;0.0;0.5;0.0;0.0;2.5;0.0;0.0;2.0;0.0;2.0;0.75;0.0;2.0;0.25;2.0;2.0;0.0;0.0;0.0;0.0;23.0;2.5;2.0;2.0;2.0;0.75;0.0;0.0;False;0.0;2.5;0.7071067811865476;5.25;0.0;0.0;1.0;3.75;0.0;2.1213203435596424
0.0;5.0;0.0;1.0;0.0;8.0;0.0;0.0;2.0;6.5;0.0;1.4142135623730951;13.0;0.0;2.8284271247461903;0.0;4.0;4.0;0.0;0.0;2.0;0.7071067811865476;0.0;2.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.5;0.0;5.0;0.0;True;0.0;4.0;1.0;2.0;0.0;0.0;2.0;2.8284271247461903;0.0;0.0;0.0;1.0;0.0;0.0;0.5;0.0;2.0;0.0;0.0;2.0;1.0;0.5;1.0;0.0;1.5;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;3.0;0.0;2.0;1.0;0.0;2.0;2.0;13.0;0.0;0.0;1.4142135623730951;1.0;0.0;0.0;1.5;0.0;0.0;0.0;0.0;3.0;1.4142135623730951;15.5;6.5;1.0;0.0;0.0;0.0;0.0;4.0;0.0;7.25;1.0;2.0;2.0;1.0;3.0;0.0;3.5;7.071067811865476;0.0;0.0;0.0;0.0;2.0;2.5;2.0;0.25;1.0;0.0;0.0;0.0;10.5;0.0;0.0;0.0;0.0;1.0;5.75;2.0;0.0;0.0;0.0;0.75;0.0;0.0;2.0;0.0;0.5;0.0;0.0;2.0;0.0;0.0;2.0;0.0;2.0;0.5;0.0;2.0;0.25;2.0;2.0;0.0;0.0;0.0;0.0;18.0;2.0;2.0;2.0;2.0;0.75;0.0;0.0;False;0.0;2.0;0.7071067811865476;4.5;0.0;0.0;1.0;3.0;0.0;2.1213203435596424
0.0;4.0;0.0;1.0;0.0;9.0;0.0;0.0;2.0;6.0;0.0;2.1213203435596424;14.5;0.0;2.8284271247461903;0.0;3.5;3.5;0.0;0.0;2.0;0.7071067811865476;0.0;2.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.5;0.0;5.0;0.0;True;0.0;4.0;1.0;2.0;0.0;0.0;2.5;2.8284271247461903;0.0;0.0;0.0;1.0;0.0;0.0;0.5;0.0;2.0;0.0;0.0;2.0;1.0;0.5;1.0;0.0;1.5;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;3.0;0.0;2.0;1.0;0.0;2.0;2.0;14.5;0.0;0.0;0.7071067811865476;1.0;0.0;0.0;1.75;0.0;0.0;0.0;0.0;3.0;1.4142135623730951;17.25;6.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;6.5;1.0;2.0;2.0;1.0;4.0;0.0;3.25;7.7781745930520225;0.0;0.0;0.0;0.0;2.0;3.25;2.0;0.25;1.0;0.0;0.0;0.0;11.75;0.0;0.0;0.0;0.0;1.0;5.5;2.0;0.0;0.0;0.0;0.75;0.0;0.0;2.0;0.0;0.5;0.0;0.0;2.0;0.0;0.0;2.0;0.0;2.0;0.5;0.0;2.0;0.25;2.0;2.0;0.0;0.0;0.0;0.0;20.0;2.5;2.0;2.0;2.0;0.75;0.0;0.0;False;0.0;2.0;0.7071067811865476;3.75;0.0;0.0;1.0;3.0;0.0;1.4142135623730951
1.0;27.0;1.1547005383792517;1.0;0.0;20.0;0.0;1.0;3.0;14.0;0.0;4.358898943540674;21.0;1.0;4.618802153517007;0.0;12.0;5.0;0.0;0.0;2.0;0.0;0.5;3.0;1.0;0.0;0.0;0.0;1.0;42.0;0.0;0.6666666666666666;0.0;7.0;2.0;False;0.0;12.0;5.0;4.0;0.0;0.0;5.0;4.163331998932266;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;3.0;7.0;1.0;1.0;0.0;1.5;0.0;1.0;3.0;0.0;0.0;0.0;2.6666666666666665;0.0;0.0;3.0;0.5773502691896258;3.333333333333333;0.0;0.0;3.0;9.0;0.0;3.0;1.5;0.0;3.0;3.0;40.333333333333336;1.0;0.5;13.0;2.0;0.6666666666666666;0.0;4.5;0.5773502691896258;0.5773502691896258;0.0;0.0;4.0;1.0;50.5;21.0;3.0;1.3333333333333333;1.5275252316519468;0.0;0.0;12.0;0.0;28.0;4.0;3.0;3.0;1.0;12.0;0.5;4.5;34.35597958628648;0.0;0.0;4.0;4.0;3.0;8.5;7.333333333333332;0.5;1.0;0.0;1.0;7.0;20.5;3.2145502536643185;3.0;0.6666666666666666;0.3333333333333333;4.5;10.5;3.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;3.7859388972001833;1.0;0.0;0.0;6.666666666666668;0.0;0.0;3.0;1.0;3.0;0.5;1.0;3.0;1.0;3.0;3.0;0.5;0.0;4.0;0.0;80.0;7.0;3.0;3.0;3.0;1.0;0.0;0.0;False;2.0;6.0;0.5773502691896258;16.0;0.0;0.5;4.0;8.0;0.6666666666666666;18.520259177452136
0.0;25.0;0.5;1.0;0.0;8.0;0.0;0.5;4.0;12.5;0.0;3.304037933599835;20.0;0.5;5.887840577551898;0.0;11.0;8.0;0.0;0.0;1.0;0.5;0.0;4.0;1.0;0.0;0.0;0.0;1.0;53.0;0.0;0.75;0.0;5.0;1.0;False;0.0;14.0;3.0;5.0;0.0;0.0;4.5;5.887840577551898;0.0;0.0;0.5;1.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;4.0;8.0;0.75;0.25;0.0;0.25;0.0;2.0;4.0;0.0;0.0;0.0;2.25;0.0;0.0;4.0;0.5773502691896257;3.0;0.0;0.0;4.0;8.0;0.0;4.0;1.0;0.0;4.0;4.0;21.25;1.0;0.0;9.763879010584539;1.5;0.5;0.0;3.25;0.5773502691896257;0.0;0.0;0.0;3.0;0.5;24.25;20.75;3.0;0.75;0.957427107756338;0.0;0.0;14.0;0.0;25.25;3.0;4.0;4.0;1.0;9.0;0.0;5.25;11.926860441876563;0.0;0.0;0.0;0.0;4.0;6.0;6.0;0.75;0.0;0.0;0.5;8.0;17.0;3.366501646120693;2.0;0.25;0.0;3.5;8.0;4.0;0.0;0.25;0.0;1.0;0.0;0.0;4.0;3.8622100754188224;1.0;0.0;0.0;6.0;0.0;0.0;4.0;1.0;4.0;0.0;0.0;4.0;0.75;4.0;4.0;0.0;0.0;2.75;0.0;37.0;4.75;4.0;4.0;4.0;1.0;0.0;0.0;False;1.25;5.0;0.5;13.75;0.0;0.0;1.0;8.0;0.5;21.975364995072702
1.0;23.0;1.5275252316519468;2.0;0.0;12.0;0.0;3.0;3.0;29.0;0.0;3.0;30.0;1.0;3.6055512754639887;2.0;16.333333333333332;20.0;0.0;0.0;1.0;0.0;2.0;3.0;1.0;0.0;0.0;0.0;1.0;37.0;2.309401076758504;0.6666666666666666;0.0;13.0;3.0;False;0.0;12.0;5.0;5.0;0.0;0.0;7.0;4.0414518843273814;0.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;3.0;0.5;0.0;3.0;9.0;1.0;0.6666666666666666;0.0;1.0;0.0;1.0;3.0;0.0;0.0;0.0;5.666666666666668;0.0;1.3333333333333333;3.0;0.5773502691896258;5.666666666666668;0.0;0.0;3.0;8.5;0.0;3.0;4.0;0.0;3.0;3.0;25.0;1.0;0.5;9.073771725877465;6.0;0.6666666666666666;0.0;5.5;0.5773502691896258;1.7320508075688772;0.0;0.0;6.0;0.5773502691896258;31.5;26.33333333333333;3.0;2.333333333333333;1.1547005383792517;0.0;0.0;10.0;2.0;33.0;4.0;3.0;3.0;1.0;10.0;2.0;13.0;11.357816691600547;0.0;0.0;3.0;5.0;3.0;8.5;7.333333333333332;0.5;1.0;0.0;1.0;13.0;21.0;3.511884584284246;3.0;1.3333333333333333;1.0;7.5;21.0;3.0;0.0;2.0;0.0;1.0;0.0;0.0;3.0;6.3508529610858835;1.0;4.0;0.0;6.0;0.0;1.0;3.0;1.0;3.0;0.5;3.0;3.0;1.0;3.0;3.0;1.5;0.0;7.5;1.0;33.0;7.0;3.0;3.0;3.0;1.0;0.0;0.0;False;3.0;5.0;0.5773502691896258;21.5;0.0;0.5;4.0;7.5;0.6666666666666666;12.220201853215572
0.0;30.0;1.1547005383792517;1.0;0.0;9.0;0.0;1.0;3.0;17.0;0.0;6.429100507328637;32.0;0.0;5.686240703077327;2.0;14.333333333333336;10.0;0.0;0.0;2.0;0.5773502691896258;0.5;3.0;0.5;0.0;0.0;0.0;1.0;65.0;1.1547005383792517;0.6666666666666666;0.0;5.0;2.0;False;0.0;11.0;4.0;8.0;0.0;0.0;11.0;5.686240703077327;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;3.0;12.0;0.6666666666666666;1.0;2.0;1.5;0.0;2.0;3.0;0.0;0.0;0.0;1.0;0.0;1.3333333333333333;3.0;0.5773502691896258;5.333333333333333;0.0;0.0;3.0;9.5;0.0;3.0;2.0;0.0;3.0;3.0;33.666666666666664;0.5;0.0;14.0118997046558;3.0;0.3333333333333333;0.0;6.0;0.5773502691896258;0.5773502691896258;0.0;0.0;3.0;1.0;46.0;29.0;2.0;1.6666666666666667;2.0816659994661326;0.0;0.0;11.0;0.0;41.0;4.0;3.0;3.0;1.0;13.0;0.0;6.5;25.540817005987364;0.0;0.0;0.0;0.0;3.0;12.0;6.333333333333332;0.5;1.0;0.0;0.0;3.0;20.5;5.859465277082316;4.0;0.6666666666666666;0.3333333333333333;7.5;11.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;3.0;1.7320508075688772;1.0;2.0;0.0;6.333333333333332;0.0;0.0;3.0;1.0;3.0;0.5;1.0;3.0;0.5;3.0;3.0;0.5;0.0;1.5;0.0;60.0;8.333333333333334;3.0;3.0;3.0;1.0;0.0;0.0;False;2.5;8.0;0.5773502691896258;20.0;0.0;0.0;1.0;9.5;0.3333333333333333;31.749015732775092
1.0;21.0;0.5773502691896258;2.0;0.0;21.0;0.0;2.0;3.0;21.0;0.0;3.511884584284246;37.0;1.0;4.509249752822893;0.5;15.666666666666664;21.0;0.0;0.0;1.0;0.0;1.5;3.0;1.0;0.0;1.1547005383792517;0.0;1.0;28.0;0.5773502691896258;0.6666666666666666;0.0;13.0;1.0;False;0.0;12.0;6.5;8.0;0.6666666666666666;0.0;8.0;3.511884584284246;0.0;0.0;2.0;1.0;0.0;0.0;1.0;1.0;3.0;0.0;0.0;3.0;5.0;1.0;0.6666666666666666;0.0;1.0;0.0;1.0;3.0;0.0;0.0;0.0;2.0;0.0;0.3333333333333333;3.0;0.5773502691896258;3.6666666666666665;0.0;0.0;3.0;10.0;0.0;3.0;3.0;0.0;3.0;3.0;35.666666666666664;1.0;0.5;9.237604307034012;4.0;0.6666666666666666;0.0;6.5;0.5773502691896258;0.5773502691896258;0.0;0.0;5.0;0.5773502691896258;43.0;20.666666666666668;3.0;1.6666666666666667;0.5773502691896257;0.0;0.0;12.0;1.0;24.5;5.5;3.0;3.0;1.0;12.0;1.5;13.0;14.047538337136984;0.0;0.0;3.0;5.0;3.0;10.0;8.333333333333334;0.5;1.0;0.0;1.0;3.0;29.0;1.5275252316519468;2.0;0.3333333333333333;0.3333333333333333;4.5;17.0;3.0;0.0;0.5;0.0;1.0;0.0;0.0;3.0;1.0;1.0;1.0;0.0;7.666666666666668;0.0;1.0;3.0;1.0;3.0;0.5;1.0;3.0;1.0;3.0;3.0;0.5;0.0;2.5;0.0;49.0;8.333333333333334;3.0;3.0;3.0;1.0;0.0;0.0;False;2.0;8.0;0.5773502691896258;21.0;2.0;0.5;5.0;10.0;0.6666666666666666;7.505553499465135
1.0;11.0;0.5773502691896258;2.0;0.0;20.0;0.0;1.0;3.0;18.0;0.0;3.2145502536643185;23.0;1.0;2.0;1.0;8.333333333333334;9.0;0.0;0.0;3.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0;1.0;18.0;1.1547005383792517;0.6666666666666666;0.0;15.0;1.0;False;0.0;9.0;7.0;7.0;0.0;0.0;6.0;1.5275252316519463;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;3.0;0.5;0.0;3.0;3.0;1.0;1.0;0.0;1.5;0.0;1.0;3.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.6666666666666666;3.0;0.5773502691896258;2.333333333333333;0.0;0.0;3.0;8.5;0.0;3.0;2.0;0.0;3.0;3.0;25.0;1.0;0.5;3.055050463303893;2.0;0.6666666666666666;0.0;5.5;0.5773502691896258;0.0;0.0;0.0;5.0;1.7320508075688772;27.5;17.0;3.0;1.0;0.0;0.0;0.0;9.0;0.0;18.0;6.0;3.0;3.0;1.0;11.0;0.5;7.0;6.2449979983983965;0.0;0.0;5.0;6.0;3.0;8.5;7.666666666666668;0.5;0.0;0.0;1.0;1.0;21.5;0.5773502691896258;1.0;0.6666666666666666;0.0;2.5;16.5;3.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;0.5773502691896258;1.0;2.0;0.0;7.0;0.0;1.0;3.0;1.0;3.0;0.0;0.0;3.0;1.0;3.0;3.0;0.0;0.0;1.0;1.0;32.0;7.333333333333332;3.0;3.0;3.0;1.0;0.0;0.0;False;1.0;8.0;0.5773502691896258;10.0;0.0;0.5;5.0;8.0;0.6666666666666666;1.7320508075688772
0.0;6.0;8.497058314499201;1.0;0.0;5.0;1.0;0.0;5.0;5.0;0.0;1.6431676725154982;13.0;0.0;2.5099800796022267;1.0;3.0;1.0;0.0;0.0;1.0;0.5477225575051662;0.0;5.0;0.0;0.0;0.0;0.0;0.0;83.0;1.30384048104053;1.0;0.0;3.0;19.0;False;0.0;8.0;0.0;1.0;0.0;0.0;1.0;3.3911649915626336;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;5.0;0.0;0.0;5.0;34.0;0.6;0.6;0.0;1.0;0.0;2.0;5.0;0.0;0.0;0.0;7.6;0.0;0.8;5.0;0.0;8.4;0.0;0.0;5.0;1.0;0.0;5.0;1.0;0.0;5.0;5.0;16.2;0.0;0.0;2.7386127875258306;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4472135954999579;1.0;0.5477225575051662;22.0;23.0;4.0;0.6;0.8944271909999159;0.0;0.0;6.0;0.0;20.0;0.0;5.0;5.0;1.0;4.0;0.0;1.0;11.945710527214361;0.0;0.0;0.0;0.0;5.0;1.0;2.0;1.0;1.0;1.0;0.0;38.0;7.0;14.415269681833914;2.0;3.8;0.0;5.0;4.0;5.0;0.0;0.0;0.2;1.0;0.0;0.0;5.0;16.994116628998402;1.0;3.0;0.0;1.6;0.0;0.0;5.0;0.0;5.0;0.0;0.0;5.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;34.0;1.2;5.0;5.0;5.0;1.0;0.0;0.0;False;1.0;1.0;0.0;6.0;0.0;0.0;0.0;1.0;0.0;34.256386265921286
0.0;18.0;0.5;1.0;0.0;8.0;0.0;0.5;4.0;11.5;0.0;2.8867513459481287;19.5;0.5;2.8722813232690143;0.0;8.75;7.0;0.0;0.0;2.0;0.5;0.0;4.0;1.0;0.0;0.0;0.0;1.0;27.0;0.0;0.75;0.0;5.0;1.0;False;0.0;7.0;3.0;4.0;0.0;0.0;4.5;2.8722813232690143;0.0;0.0;0.5;1.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;4.0;4.0;0.75;0.75;0.0;1.25;0.0;2.0;4.0;0.0;0.0;0.0;1.25;0.0;0.0;4.0;0.5773502691896257;2.0;0.0;0.0;4.0;4.75;0.0;4.0;1.0;0.0;4.0;4.0;19.25;1.0;0.0;6.898067362191626;1.5;0.5;0.0;3.25;0.5773502691896257;0.0;0.0;0.0;3.0;0.957427107756338;22.5;13.75;3.0;0.75;0.957427107756338;0.0;0.0;7.0;0.0;18.75;3.0;4.0;4.0;1.0;8.0;0.0;3.75;8.995369179009089;0.0;0.0;0.0;0.0;4.0;5.75;3.75;0.75;0.5;0.0;0.5;4.0;16.25;1.4142135623730951;2.0;0.25;0.0;2.5;6.5;4.0;0.0;0.25;0.0;1.0;0.0;0.0;4.0;1.8929694486000912;1.0;0.0;0.0;3.75;0.0;0.0;4.0;1.0;4.0;0.0;0.0;4.0;0.75;4.0;4.0;0.0;0.0;1.75;0.0;30.0;4.5;4.0;4.0;4.0;1.0;0.0;0.0;False;1.25;4.0;0.5;12.0;0.0;0.0;1.0;4.75;0.5;10.04572877727976
1.0;20.0;1.1547005383792517;2.0;0.0;14.0;0.0;2.0;3.0;21.0;0.0;1.5275252316519463;30.0;1.0;4.163331998932266;2.0;13.333333333333336;15.0;0.0;0.0;1.0;0.0;1.5;3.0;1.0;0.0;1.1547005383792517;0.0;1.0;47.0;1.5275252316519468;0.6666666666666666;0.0;13.0;2.0;False;0.0;14.0;7.0;9.0;0.6666666666666666;0.0;6.0;4.509249752822893;0.0;0.0;3.0;1.0;0.0;0.0;1.0;1.0;3.0;0.0;0.0;3.0;9.0;1.0;0.6666666666666666;1.0;1.0;0.0;1.0;3.0;0.0;0.0;0.0;2.6666666666666665;0.0;1.3333333333333333;3.0;0.5773502691896258;5.0;0.0;0.0;3.0;11.5;0.0;3.0;3.0;0.0;3.0;3.0;29.33333333333333;2.0;0.5;7.6376261582597325;4.0;0.6666666666666666;0.0;5.5;1.5275252316519468;0.5773502691896258;0.0;0.0;5.0;0.5773502691896258;37.0;27.0;3.0;2.333333333333333;1.5275252316519463;0.0;0.0;11.0;1.0;34.0;6.0;3.0;3.0;1.0;8.0;2.0;10.0;15.01110699893027;0.0;0.0;3.0;5.0;3.0;7.0;9.333333333333334;0.5;1.0;0.0;1.0;4.0;22.0;3.6055512754639887;4.0;0.6666666666666666;0.3333333333333333;6.5;17.0;3.0;0.5;1.0;0.0;1.0;0.0;0.0;3.0;1.5275252316519463;1.0;3.0;0.0;7.666666666666668;0.0;1.0;3.0;3.0;3.0;0.5;1.0;3.0;1.0;3.0;3.0;0.5;0.0;3.5;0.0;44.0;6.333333333333332;3.0;3.0;3.0;1.0;0.0;0.0;False;3.0;9.0;0.5773502691896258;17.5;2.0;0.5;5.0;10.0;1.3333333333333333;17.776388834631177
0.0;8.0;1.0690449676496976;1.0;0.0;5.0;0.0;0.0;8.0;3.5;0.0;1.7525491637693282;9.5;0.0;2.4458419526091335;1.0;3.25;3.0;0.0;0.0;2.0;0.6408699444616557;0.0;8.0;0.0;0.0;2.2320714274285347;0.0;0.0;18.0;1.0606601717798212;7.875;0.0;3.0;3.0;False;0.0;7.0;0.0;0.5;1.125;0.0;2.0;2.416461403433896;0.0;0.0;0.0;2.0;0.0;0.0;9.0;0.75;8.0;0.0;0.0;8.0;4.0;1.125;1.75;0.0;2.0;0.0;2.0;8.0;1.0;0.0;0.0;0.125;0.0;0.625;8.0;0.0;2.25;0.0;0.0;8.0;3.0;0.0;8.0;1.0;0.0;8.0;8.0;12.25;0.0;0.0;2.3145502494313788;1.5;0.0;0.0;1.5;0.3535533905932738;0.7071067811865476;0.0;0.0;0.0;0.4629100498862757;19.0;7.875;7.0;0.625;1.0606601717798212;0.0;0.0;7.0;0.0;13.75;0.0;8.0;8.0;10.0;5.0;0.0;2.0;7.959720023791218;0.0;0.0;0.0;0.0;8.0;3.25;1.875;8.75;2.0;0.0;0.0;1.0;5.0;1.48804761828569;3.0;0.5;0.25;4.0;3.0;8.0;0.0;0.25;0.0;9.0;0.0;0.0;8.0;0.3535533905932738;1.0;3.0;0.0;1.625;0.0;0.0;8.0;1.0;8.0;1.75;2.0;8.0;1.0;8.0;8.0;0.0;0.0;0.0;0.0;24.0;2.25;8.0;8.0;8.0;1.25;0.0;0.0;False;1.0;1.0;3.2265638511757815;4.0;6.0;0.0;0.0;2.25;0.125;6.599512969043355
