WMC_CK_max;NumberOfParameters_CK_25%;MaxNumberOfNestedBlocks_max;IsConstructor_freq;NumberOfModifiers_max;NumberOfParenthesizedExps_count;NumberOfParenthesizedExps_25%;WMC_CK_std;NumberOfParameters_CK_std;NumberOfAnonymousClasses_min;NumberOfParameters_CK_min;CBO_50%;NumberOfAnonymousClasses_max;NumberOfLogStatements_max;Returns_std;NumberOfInnerClasses_max;CBO_min;NumberOfNumbers_count;NumberOfLogStatements_count;NumberOfTryCatch_std;MaxNumberOfNestedBlocks_min;LOCMethod_CK_50%;NumberOfMathOperations_max;NumberOfParenthesizedExps_std;NumberOfNumbers_max;NumberOfTryCatch_25%;CBO_count;NumberOfParenthesizedExps_min;NumberOfLoops_mean;NumberOfAssignments_std;NumberOfAssignments_25%;NumberOfStringLiterals_max;MaxNumberOfNestedBlocks_count;NumberOfAnonymousClasses_50%;NumberOfTryCatch_min;WMC_CK_count;NumberOfLoops_50%;NumberOfAnonymousClasses_75%;NumberOfStringLiterals_50%;WMC_CK_75%;NumberOfAnonymousClasses_mean;NumberOfAssignments_50%;NumberOfVariables_mean;NumberOfStringLiterals_mean;NumberOfVariables_max;NumberOfMathOperations_50%;NumberOfUniqueWords_mean;NumberOfTryCatch_75%;NumberOfLambdas_75%;NumberOfMathOperations_count;NumberOfParameters_CK_75%;NumberOfParenthesizedExps_50%;LOCMethod_CK_mean;RFC_50%;NumberOfAssignments_75%;NumberOfLogStatements_75%;NumberOfLoops_75%;NumberOfAssignments_min;NumberOfMathOperations_min;NumberOfMathOperations_std;NumberOfModifiers_25%;NumberOfModifiers_75%;NumberOfLogStatements_mean;NumberOfVariables_50%;LOCMethod_CK_25%;IsConstructor_unique;NumberOfStringLiterals_std;NumberOfParameters_CK_50%;RFC_25%;NumberOfVariables_75%;NumberOfUniqueWords_min;Returns_max;NumberOfUniqueWords_75%;NumberOfParenthesizedExps_75%;NumberOfVariables_count;RFC_count;NumberOfStringLiterals_count;NumberOfParameters_CK_max;NumberOfComparisons_max;NumberOfLogStatements_25%;NumberOfModifiers_std;NumberOfVariables_25%;NumberOfComparisons_mean;MaxNumberOfNestedBlocks_50%;NumberOfNumbers_75%;NumberOfModifiers_min;CBO_75%;NumberOfComparisons_75%;CBO_std;RFC_mean;NumberOfParameters_CK_mean;NumberOfInnerClasses_75%;NumberOfLambdas_50%;Returns_mean;IsConstructor_top;WMC_CK_50%;LOCMethod_CK_max;NumberOfInnerClasses_min;NumberOfLambdas_min;NumberOfStringLiterals_75%;NumberOfParameters_CK_count;NumberOfLoops_max;NumberOfNumbers_25%;NumberOfStringLiterals_min;MaxNumberOfNestedBlocks_mean;CBO_25%;NumberOfLambdas_count;NumberOfAssignments_mean;NumberOfMathOperations_mean;NumberOfParenthesizedExps_mean;RFC_75%;CBO_max;NumberOfInnerClasses_std;Returns_75%;NumberOfNumbers_50%;RFC_std;NumberOfUniqueWords_50%;NumberOfAnonymousClasses_std;NumberOfLogStatements_50%;NumberOfUniqueWords_count;NumberOfTryCatch_50%;NumberOfLoops_min;WMC_CK_25%;RFC_min;NumberOfStringLiterals_25%;WMC_CK_min;NumberOfUniqueWords_25%;IsConstructor_count;NumberOfNumbers_min;NumberOfInnerClasses_25%;NumberOfMathOperations_25%;Returns_25%;LOCMethod_CK_75%;NumberOfModifiers_50%;LOCMethod_CK_std;NumberOfLoops_std;NumberOfInnerClasses_mean;NumberOfParenthesizedExps_max;NumberOfLambdas_25%;NumberOfUniqueWords_max;RFC_max;NumberOfComparisons_count;NumberOfModifiers_mean;NumberOfVariables_std;NumberOfModifiers_count;Returns_min;Bugged;NumberOfComparisons_min;NumberOfLogStatements_min;NumberOfMathOperations_75%;MaxNumberOfNestedBlocks_75%;MaxNumberOfNestedBlocks_std;Returns_count;NumberOfTryCatch_max;NumberOfAnonymousClasses_25%;NumberOfUniqueWords_std;WMC_CK_mean;CBO_mean;NumberOfLambdas_std;NumberOfVariables_min;MaxNumberOfNestedBlocks_25%;NumberOfNumbers_std;LOCMethod_CK_min;NumberOfAssignments_count;NumberOfInnerClasses_50%;NumberOfInnerClasses_count;NumberOfNumbers_mean;NumberOfLoops_count;NumberOfLambdas_mean;NumberOfTryCatch_mean;NumberOfAssignments_max;NumberOfAnonymousClasses_count;Returns_50%;NumberOfComparisons_50%;NumberOfTryCatch_count;NumberOfLambdas_max;NumberOfLogStatements_std;NumberOfComparisons_25%;LOCMethod_CK_count;NumberOfComparisons_std;NumberOfLoops_25%
2.0;0.0;1.0;7.0;0.0;7.0;0.0;0.5345224838248488;0.5345224838248488;0.0;0.0;8.0;0.0;0.0;0.5345224838248488;0.0;5.0;7.0;7.0;0.0;0.0;3.0;0.0;0.0;2.0;0.0;7.0;0.0;0.0;0.4879500364742666;0.0;6.0;7.0;0.0;0.0;7.0;0.0;0.0;5.0;2.0;0.0;0.0;0.2857142857142857;4.285714285714286;1.0;0.0;16.0;0.0;0.0;7.0;1.0;0.0;5.142857142857143;1.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;1.6035674514745464;1.0;1.0;0.5;12.0;2.0;17.5;0.0;7.0;7.0;7.0;1.0;1.0;0.0;0.0;0.0;0.2857142857142857;0.0;2.0;0.0;9.0;0.5;1.889822365046136;1.2857142857142858;0.5714285714285714;0.0;0.0;1.4285714285714286;False;1.0;9.0;0.0;0.0;5.5;7.0;0.0;1.0;2.0;0.42857142857142855;5.5;7.0;0.2857142857142857;0.0;0.0;1.0;9.0;0.0;2.0;1.0;0.7559289460184545;16.0;0.0;0.0;7.0;0.0;0.0;1.0;1.0;3.0;1.0;15.0;7.0;1.0;0.0;0.0;1.0;7.5;0.0;2.7342623276105886;0.0;0.0;0.0;0.0;19.0;3.0;7.0;0.0;0.4879500364742666;7.0;1.0;True;0.0;0.0;0.0;1.0;0.5345224838248487;7.0;0.0;0.0;2.3804761428476167;1.4285714285714286;7.2857142857142865;0.0;0.0;0.0;0.5345224838248488;3.0;7.0;0.0;7.0;1.4285714285714286;7.0;0.0;0.0;1.0;7.0;1.0;0.0;7.0;0.0;0.0;0.0;7.0;0.4879500364742666;0.0
1.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.5477225575051662;0.0;0.0;6.0;0.0;0.0;0.0;0.0;6.0;5.0;5.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;5.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;3.8;0.0;0.0;16.2;0.0;0.0;5.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;1.095445115010332;0.0;1.0;0.0;7.0;1.0;20.0;0.0;5.0;5.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;7.0;0.0;0.8944271909999159;1.0;0.4;0.0;0.0;1.0;False;1.0;3.0;0.0;0.0;5.0;5.0;0.0;1.0;3.0;0.0;6.0;5.0;0.0;0.0;0.0;1.0;8.0;0.0;1.0;1.0;0.0;17.0;0.0;0.0;5.0;0.0;0.0;1.0;1.0;3.0;1.0;16.0;5.0;1.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;1.0;5.0;0.0;0.0;5.0;1.0;False;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.540758070878027;1.0;6.6;0.0;0.0;0.0;0.0;3.0;5.0;0.0;5.0;1.0;5.0;0.0;0.0;0.0;5.0;1.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0
2.0;0.0;1.0;18.0;0.0;18.0;0.0;0.3834824944236852;0.6156987634551992;0.0;0.0;6.5;0.0;0.0;0.3834824944236852;0.0;5.0;18.0;18.0;0.0;0.0;3.0;0.0;0.0;2.0;0.0;18.0;0.0;0.0;0.3834824944236852;0.0;8.0;18.0;0.0;0.0;18.0;0.0;0.0;3.5;1.0;0.0;0.0;0.16666666666666666;4.166666666666667;1.0;0.0;13.055555555555555;0.0;0.0;18.0;1.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;1.5811388300841898;0.0;1.0;0.0;10.0;2.0;16.0;0.0;18.0;18.0;18.0;2.0;1.0;0.0;0.0;0.0;0.16666666666666666;0.0;1.0;0.0;8.0;0.0;1.2113299556429322;1.0;0.4444444444444444;0.0;0.0;1.1666666666666667;False;1.0;9.0;0.0;0.0;5.0;18.0;0.0;1.0;2.0;0.16666666666666666;6.0;18.0;0.16666666666666666;0.0;0.0;1.0;9.0;0.0;1.0;1.0;0.0;12.0;0.0;0.0;18.0;0.0;0.0;1.0;1.0;3.0;1.0;10.0;18.0;1.0;0.0;0.0;1.0;3.0;0.0;2.3008949665421112;0.0;0.0;0.0;0.0;18.0;1.0;18.0;0.0;0.3834824944236852;18.0;1.0;True;0.0;0.0;0.0;0.0;0.3834824944236852;18.0;0.0;0.0;2.979779348763976;1.1666666666666667;6.9444444444444455;0.0;0.0;0.0;0.3834824944236852;3.0;18.0;0.0;18.0;1.1666666666666667;18.0;0.0;0.0;1.0;18.0;1.0;0.0;18.0;0.0;0.0;0.0;18.0;0.3834824944236852;0.0
2.0;1.0;1.0;2.0;0.0;2.0;0.0;0.7071067811865476;0.0;0.0;1.0;8.0;0.0;0.0;0.7071067811865476;0.0;8.0;2.0;2.0;0.7071067811865476;0.0;6.5;0.0;0.0;1.0;0.25;2.0;0.0;0.0;0.0;0.0;5.0;2.0;0.0;0.0;2.0;0.0;0.0;5.0;1.75;0.0;0.0;0.0;5.0;0.0;0.0;15.5;0.75;0.0;2.0;1.0;0.0;6.5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.25;1.0;0.0;1.0;1.0;0.0;14.0;2.0;16.25;0.0;2.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5;1.0;0.0;8.0;0.0;0.0;1.0;1.0;0.0;0.0;1.5;False;1.5;9.0;0.0;0.0;5.0;2.0;0.0;1.0;5.0;0.5;8.0;2.0;0.0;0.0;0.0;1.0;8.0;0.0;1.75;1.0;0.0;15.5;0.0;0.0;2.0;0.5;0.0;1.25;1.0;5.0;1.0;14.75;2.0;1.0;0.0;0.0;1.25;7.75;0.0;3.5355339059327378;0.0;0.0;0.0;0.0;17.0;1.0;2.0;0.0;0.0;2.0;1.0;False;0.0;0.0;0.0;0.75;0.7071067811865476;2.0;1.0;0.0;2.1213203435596424;1.5;8.0;0.0;0.0;0.25;0.0;4.0;2.0;0.0;2.0;1.0;2.0;0.0;0.5;0.0;2.0;1.5;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0
1.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;8.0;0.0;0.0;1.0;1.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;3.0;1.0;0.0;1.0;1.0;0.0;8.0;1.0;8.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;False;1.0;3.0;0.0;0.0;3.0;1.0;0.0;1.0;3.0;0.0;3.0;1.0;0.0;0.0;0.0;1.0;3.0;0.0;1.0;1.0;0.0;8.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;3.0;1.0;8.0;1.0;1.0;0.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;8.0;1.0;1.0;1.0;0.0;1.0;1.0;True;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;1.0;1.0;9.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;11.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;3.0;2.0;0.0;2.0;0.0;14.0;0.0;0.0;1.0;0.0;1.0;11.0;5.0;3.0;0.0;0.0;3.0;0.0;0.0;9.0;9.0;0.0;2.0;11.0;1.0;0.0;0.0;5.0;2.0;14.0;1.0;14.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;9.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;False;2.0;11.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;3.0;0.0;1.0;5.0;1.0;0.0;1.0;0.0;0.0;14.0;0.0;0.0;1.0;0.0;0.0;2.0;5.0;0.0;2.0;14.0;1.0;0.0;0.0;0.0;1.0;11.0;9.0;0.0;0.0;0.0;1.0;0.0;14.0;5.0;1.0;9.0;0.0;1.0;1.0;False;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;2.0;1.0;0.0;11.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0
1.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.5477225575051662;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.6;0.0;0.0;5.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;3.0;0.0;4.0;0.0;5.0;5.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.5477225575051662;0.0;0.6;0.0;0.0;0.0;False;1.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;1.0;3.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;5.0;0.0;True;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.8944271909999159;1.0;0.6;0.0;0.0;0.0;0.0;1.0;5.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0
1.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0;0.5773502691896257;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.75;0.0;0.0;4.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.5;0.0;0.0;2.0;0.0;3.25;0.0;4.0;4.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.0;0.5;0.0;0.0;0.0;False;1.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.75;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.5;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0;4.0;0.0;True;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.957427107756338;1.0;0.75;0.0;0.0;0.0;0.0;1.0;4.0;0.0;4.0;0.0;4.0;0.0;0.0;0.0;4.0;0.0;0.0;4.0;0.0;0.0;0.0;4.0;0.0;0.0
1.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;0.5773502691896258;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.6666666666666665;0.0;0.0;3.0;0.5;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;4.0;0.0;3.0;3.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;False;1.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;1.0;3.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;3.0;0.0;0.0;3.0;0.0;False;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.1547005383792517;1.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0
1.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0;0.8366600265340756;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.6;0.0;0.0;5.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;4.0;0.0;7.0;0.0;5.0;5.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.5477225575051662;0.0;0.8;0.0;0.0;0.0;False;1.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;1.0;4.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;5.0;0.0;0.0;5.0;0.0;False;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;1.51657508881031;1.0;0.4;0.0;0.0;0.0;0.0;1.0;5.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0
1.0;1.0;0.0;5.0;0.0;5.0;0.0;0.0;1.7320508075688772;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;5.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;5.2;0.0;0.0;5.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;5.0;0.0;5.0;0.0;5.0;5.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.4472135954999581;0.0;2.0;0.0;0.0;0.0;False;1.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;1.0;5.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;1.0;5.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;5.0;0.0;0.0;5.0;0.0;False;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.44721359549995787;1.0;1.2;0.0;0.0;0.0;0.0;1.0;5.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0
1.0;1.0;0.0;5.0;0.0;5.0;0.0;0.0;0.7071067811865476;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;14.2;0.0;0.0;5.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;5.0;0.0;16.0;0.0;5.0;5.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4472135954999581;0.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;1.0;10.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;25.0;0.0;5.0;0.0;0.0;5.0;0.0;True;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;7.463243262818116;1.0;0.2;0.0;0.0;0.0;0.0;1.0;5.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0
1.0;1.0;0.0;5.0;0.0;5.0;0.0;0.0;0.4472135954999579;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;5.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9.6;0.0;0.0;5.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;7.0;0.0;11.0;0.0;5.0;5.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.4472135954999581;0.0;1.2;0.0;0.0;0.0;False;1.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;1.0;5.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;1.0;8.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;5.0;0.0;0.0;5.0;0.0;False;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;1.949358868961793;1.0;1.2;0.0;0.0;0.0;0.0;1.0;5.0;0.0;5.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;0.0;5.0;0.0;0.0
1.0;1.0;0.0;4.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;1.5;0.0;0.0;0.0;0.0;1.0;4.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.25;0.0;0.0;4.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;6.0;0.0;6.25;0.0;4.0;4.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.5773502691896257;0.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;1.0;6.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;4.0;0.0;0.0;4.0;0.0;False;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.5;1.0;1.5;0.0;0.0;0.0;0.0;1.0;4.0;0.0;4.0;0.0;4.0;0.0;0.0;0.0;4.0;0.0;0.0;4.0;0.0;0.0;0.0;4.0;0.0;0.0
