NOCh;WMC_CK_min;NMI;WMC_CK_75%;WMC_CK_count;Bugged;NMIR;WMC;NPM;DIT;NORM;WMC_CK_max;WMC_CK_25%;WMC_CK_std;WMC_CK_mean;WMC_CK_50%
0.0;1.0;0.0;1.0;5.0;False;0.0;24.0;5.0;1.0;0.0;8.0;1.0;3.130495168499705;2.4;1.0
0.0;1.0;0.0;1.0;17.0;False;0.0;30.0;18.0;1.0;0.0;12.0;1.0;2.667891875399662;1.6470588235294117;1.0
0.0;1.0;0.0;1.0;1.0;False;0.0;30.0;18.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;2.0;False;0.0;4.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;5.0;7.0;False;0.0;19.0;3.0;1.0;0.0;9.0;2.0;3.0394235042348474;3.7142857142857135;2.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;12.75;6.0;False;0.0;47.0;2.0;1.0;0.0;13.0;6.75;4.774934554525329;9.0;10.5
0.0;1.0;0.0;1.0;1.0;False;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;9.0;False;0.0;12.0;9.0;1.0;0.0;2.0;1.0;0.4409585518440984;1.2222222222222223;1.0
0.0;1.0;0.0;1.0;7.0;False;0.0;11.0;7.0;1.0;0.0;2.0;1.0;0.3779644730092273;1.1428571428571428;1.0
0.0;1.0;0.0;1.0;3.0;False;0.0;4.0;3.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;7.0;3.0;False;0.0;14.0;1.0;1.0;0.0;8.0;3.5;3.6055512754639887;5.0;6.0
0.0;1.0;0.0;1.0;4.0;False;0.0;8.0;3.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.25;4.0;False;0.0;9.0;4.0;1.0;0.0;2.0;1.0;0.5;1.25;1.0
0.0;1.0;0.0;2.0;71.0;True;0.0;114.0;51.0;1.0;0.0;10.0;1.0;1.9768275297797149;2.323943661971831;2.0
0.0;2.0;0.0;2.0;1.0;True;0.0;114.0;51.0;1.0;0.0;2.0;2.0;0.0;2.0;2.0
0.0;1.0;0.0;1.0;19.0;False;0.0;20.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;5.0;False;0.0;7.0;5.0;1.0;0.0;2.0;1.0;0.4472135954999579;1.2;1.0
0.0;1.0;0.0;1.75;10.0;False;0.0;18.0;9.0;1.0;0.0;7.0;1.0;1.8737959096740264;1.8;1.0
0.0;1.0;0.0;1.0;3.0;False;0.0;4.0;4.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;14.0;False;0.0;24.0;14.0;1.0;0.0;6.0;1.0;1.499083969380217;1.6428571428571428;1.0
0.0;1.0;0.0;1.0;7.0;False;0.0;8.0;8.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;5.0;4.0;False;0.0;12.0;4.0;1.0;0.0;5.0;3.25;1.8929694486000912;3.75;4.5
0.0;1.0;0.0;1.0;3.0;False;0.0;4.0;3.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;2.0;10.0;False;0.0;13.0;6.0;1.0;0.0;4.0;1.0;1.0593499054713802;1.7;1.0
0.0;1.0;0.0;1.0;1.0;False;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;13.0;False;0.0;14.0;13.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;5.0;False;0.0;5.0;5.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;4.5;7.0;False;0.0;27.0;6.0;1.0;0.0;8.0;3.0;2.160246899469287;4.0;4.0
0.0;5.0;0.0;5.0;1.0;False;0.0;27.0;6.0;1.0;0.0;5.0;5.0;0.0;5.0;5.0
0.0;0.0;0.0;0.0;0.0;False;0.0;12.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;2.0;11.0;False;0.0;12.0;5.0;1.0;0.0;6.0;1.0;1.60113596038449;1.818181818181818;1.0
0.0;1.0;0.0;1.0;1.0;False;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;28.0;True;0.0;54.0;27.0;1.0;0.0;26.0;1.0;4.73350659195534;2.0357142857142856;1.0
0.0;1.0;0.0;1.0;5.0;False;0.0;7.0;4.0;1.0;0.0;2.0;1.0;0.4472135954999581;1.2;1.0
0.0;1.0;0.0;1.0;17.0;False;0.0;19.0;16.0;1.0;0.0;2.0;1.0;0.3321055820775357;1.1176470588235294;1.0
0.0;1.0;0.0;1.0;12.0;False;0.0;12.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;6.0;False;0.0;7.0;6.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;4.0;False;0.0;4.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;14.0;False;0.0;23.0;14.0;1.0;0.0;5.0;1.0;1.283881477532739;1.5714285714285714;1.0
0.0;1.0;0.0;1.0;7.0;False;0.0;8.0;8.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;2.0;14.0;False;0.0;31.0;12.0;1.0;0.0;4.0;1.0;0.9492622930986468;1.8571428571428568;2.0
0.0;1.0;0.0;1.0;5.0;False;0.0;5.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;2.0;8.0;False;0.0;15.0;2.0;1.0;0.0;3.0;1.0;0.7071067811865476;1.75;2.0
0.0;1.0;0.0;2.25;12.0;False;0.0;19.0;8.0;1.0;0.0;5.0;1.0;1.2673044646258476;1.8333333333333333;1.0
0.0;1.0;0.0;1.0;5.0;False;0.0;9.0;3.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;2.25;4.0;False;0.0;10.0;2.0;1.0;0.0;3.0;1.0;0.957427107756338;1.75;1.5
0.0;1.0;0.0;1.0;3.0;False;0.0;5.0;3.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;2.0;11.0;False;0.0;20.0;9.0;1.0;0.0;5.0;1.0;1.3483997249264843;1.7272727272727273;1.0
0.0;1.0;0.0;1.0;1.0;False;0.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;2.25;4.0;False;0.0;9.0;3.0;1.0;0.0;6.0;1.0;2.5;2.25;1.0
0.0;1.0;0.0;2.0;7.0;False;0.0;13.0;7.0;1.0;0.0;3.0;1.0;0.7559289460184545;1.7142857142857142;2.0
0.0;1.0;0.0;1.0;1.0;False;0.0;2.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;6.0;4.0;False;0.0;13.0;4.0;1.0;0.0;6.0;1.0;2.8867513459481287;3.5;3.5
0.0;4.0;0.0;4.0;1.0;False;0.0;5.0;1.0;1.0;0.0;4.0;4.0;0.0;4.0;4.0
0.0;1.0;0.0;1.0;6.0;False;0.0;15.0;6.0;1.0;0.0;9.0;1.0;3.2659863237109037;2.333333333333333;1.0
0.0;1.0;0.0;5.5;11.0;False;0.0;36.0;10.0;1.0;0.0;14.0;1.0;4.129714936232942;3.636363636363636;1.0
0.0;1.0;0.0;1.0;5.0;False;0.0;6.0;6.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;7.0;False;0.0;11.0;6.0;1.0;0.0;2.0;1.0;0.3779644730092273;1.1428571428571428;1.0
0.0;1.0;0.0;1.0;1.0;False;0.0;2.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;8.0;False;0.0;8.0;8.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;2.0;16.0;False;0.0;23.0;16.0;1.0;0.0;3.0;1.0;0.8062257748298549;1.625;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;2.0;0.0;7.25;4.0;False;0.0;19.0;4.0;1.0;0.0;8.0;2.0;3.2015621187164243;4.75;4.5
0.0;1.0;0.0;1.0;2.0;False;0.0;3.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;3.0;False;0.0;9.0;3.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;2.0;False;0.0;50.0;6.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;2.0;3.0;False;0.0;50.0;6.0;1.0;0.0;2.0;1.5;0.5773502691896257;1.6666666666666667;2.0
0.0;1.0;0.0;1.0;3.0;False;0.0;50.0;6.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;4.0;19.0;False;0.0;50.0;6.0;1.0;0.0;10.0;1.0;2.719864117692913;3.2105263157894735;3.0
0.0;1.0;0.0;1.0;1.0;False;0.0;61.0;20.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;4.0;0.0;4.0;1.0;False;0.0;61.0;20.0;1.0;0.0;4.0;4.0;0.0;4.0;4.0
0.0;7.0;0.0;7.0;1.0;False;0.0;61.0;20.0;1.0;0.0;7.0;7.0;0.0;7.0;7.0
0.0;1.0;0.0;2.0;28.0;False;0.0;61.0;20.0;1.0;0.0;9.0;1.0;2.0246496855521325;1.8928571428571428;1.0
0.0;1.0;0.0;1.0;10.0;False;0.0;11.0;10.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;2.0;False;0.0;3.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;3.0;False;0.0;4.0;4.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;1.0;False;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;1.0;False;0.0;8.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;2.0;0.0;2.75;2.0;False;0.0;4.0;2.0;1.0;0.0;3.0;2.25;0.7071067811865476;2.5;2.5
0.0;1.0;0.0;1.0;1.0;False;0.0;2.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;4.0;False;0.0;6.0;4.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;2.0;False;0.0;2.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;2.0;0.0;6.0;14.0;False;0.0;61.0;14.0;1.0;0.0;11.0;2.0;2.7305757554120262;4.071428571428571;3.0
0.0;1.0;0.0;1.0;3.0;False;0.0;4.0;3.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;2.0;11.0;False;0.0;20.0;11.0;1.0;0.0;4.0;1.0;1.1908743922772955;1.7272727272727273;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;3.0;False;0.0;3.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;6.5;31.0;False;0.0;166.0;3.0;1.0;0.0;45.0;2.0;8.721990499855517;6.161290322580645;3.0
0.0;0.0;0.0;0.0;0.0;False;0.0;166.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;8.0;5.0;False;0.0;20.0;5.0;1.0;0.0;14.0;1.0;5.873670062235365;5.0;1.0
0.0;1.0;0.0;4.5;35.0;False;0.0;148.0;6.0;1.0;0.0;36.0;1.0;7.268557819341416;5.142857142857143;3.0
0.0;0.0;0.0;0.0;0.0;False;0.0;148.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;1.0;False;0.0;148.0;6.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;9.25;6.0;False;0.0;34.0;2.0;1.0;0.0;20.0;1.25;7.60920495189872;6.5;3.0
0.0;1.0;0.0;1.0;2.0;False;0.0;2.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;6.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;6.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;3.5;7.0;False;0.0;6.0;2.0;1.0;0.0;9.0;2.0;2.6903708365381966;3.2857142857142856;2.0
0.0;1.0;0.0;1.0;2.0;False;0.0;2.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;12.0;False;0.0;50.0;26.0;1.0;0.0;10.0;1.0;2.598076211353316;1.75;1.0
0.0;1.0;0.0;1.0;44.0;False;0.0;50.0;26.0;1.0;0.0;22.0;1.0;4.229352281238353;2.2045454545454546;1.0
0.0;1.0;0.0;2.25;32.0;False;0.0;56.0;31.0;1.0;0.0;4.0;1.0;0.8957786304878621;1.8125;2.0
0.0;1.0;0.0;3.0;15.0;False;0.0;38.0;13.0;1.0;0.0;10.0;1.0;2.737743248596934;2.933333333333333;2.0
0.0;1.0;0.0;1.0;3.0;False;0.0;3.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;4.0;0.0;4.0;1.0;False;0.0;3.0;1.0;1.0;0.0;4.0;4.0;0.0;4.0;4.0
0.0;1.0;0.0;1.0;5.0;False;0.0;3.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;6.0;9.0;False;0.0;66.0;1.0;1.0;0.0;29.0;2.0;10.27131929208707;8.333333333333334;5.0
0.0;1.0;0.0;2.0;9.0;False;0.0;21.0;9.0;1.0;0.0;10.0;1.0;2.958039891549808;2.333333333333333;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;1.0;False;0.0;2.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;4.0;2.0;False;0.0;7.0;2.0;1.0;0.0;5.0;2.0;2.8284271247461903;3.0;3.0
0.0;1.0;0.0;1.0;6.0;False;0.0;6.0;3.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;10.0;False;0.0;14.0;6.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;9.0;False;0.0;14.0;6.0;1.0;0.0;2.0;1.0;0.4409585518440984;1.2222222222222223;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;1.0;True;0.0;150.0;31.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;13.0;0.0;13.0;1.0;True;0.0;150.0;31.0;1.0;0.0;13.0;13.0;0.0;13.0;13.0
0.0;1.0;0.0;1.0;1.0;True;0.0;150.0;31.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;6.0;39.0;True;0.0;150.0;31.0;1.0;0.0;15.0;1.0;3.774693774389964;3.58974358974359;1.0
0.0;1.0;0.0;1.0;1.0;False;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;4.0;7.0;False;0.0;27.0;3.0;1.0;0.0;18.0;1.0;6.1062029351892875;4.571428571428571;3.0
0.0;1.0;0.0;1.0;3.0;False;0.0;4.0;3.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;3.0;8.0;False;0.0;20.0;5.0;1.0;0.0;10.0;2.0;2.8504385627478452;3.125;2.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;2.0;27.0;False;0.0;53.0;25.0;1.0;0.0;10.0;1.0;1.8795647189611568;1.9259259259259256;1.0
0.0;1.0;0.0;1.0;5.0;False;0.0;9.0;4.0;1.0;0.0;3.0;1.0;0.8944271909999159;1.4;1.0
0.0;4.0;0.0;4.0;1.0;True;0.0;100.0;13.0;1.0;0.0;4.0;4.0;0.0;4.0;4.0
0.0;1.0;0.0;3.0;52.0;True;0.0;100.0;13.0;1.0;0.0;8.0;1.0;1.5392060792660196;2.0576923076923075;1.0
0.0;1.0;0.0;4.0;3.0;False;0.0;9.0;2.0;1.0;0.0;6.0;1.5;2.6457513110645907;3.0;2.0
0.0;1.0;0.0;2.5;3.0;False;0.0;6.0;3.0;1.0;0.0;4.0;1.0;1.7320508075688772;2.0;1.0
0.0;2.0;0.0;2.0;1.0;False;0.0;21.0;8.0;1.0;0.0;2.0;2.0;0.0;2.0;2.0
0.0;1.0;0.0;1.0;1.0;False;0.0;21.0;8.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;2.25;8.0;False;0.0;21.0;8.0;1.0;0.0;3.0;1.0;0.8864052604279183;1.75;1.5
0.0;1.0;0.0;2.5;15.0;False;0.0;21.0;8.0;1.0;0.0;7.0;1.0;1.8695555876298773;2.066666666666667;1.0
0.0;1.0;0.0;1.0;16.0;False;0.0;49.0;21.0;1.0;0.0;4.0;1.0;0.7745966692414834;1.25;1.0
0.0;1.0;0.0;1.75;34.0;False;0.0;49.0;21.0;1.0;0.0;20.0;1.0;3.334714508862037;1.9705882352941175;1.0
0.0;1.0;0.0;2.0;21.0;False;0.0;40.0;17.0;1.0;0.0;5.0;1.0;1.095445115010332;2.0;2.0
0.0;1.0;0.0;13.5;10.0;False;0.0;78.0;3.0;1.0;0.0;18.0;3.5;6.221825384170718;8.6;8.0
0.0;1.0;0.0;7.5;10.0;False;0.0;48.0;9.0;1.0;0.0;12.0;1.0;4.315347288715269;4.8;3.5
0.0;1.0;0.0;1.0;10.0;False;0.0;14.0;10.0;1.0;0.0;3.0;1.0;0.6749485577105528;1.3;1.0
0.0;1.0;0.0;1.0;1.0;False;0.0;2.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;15.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;2.75;6.0;False;0.0;15.0;2.0;1.0;0.0;12.0;1.25;4.230839160261237;3.5;2.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;2.0;False;0.0;7.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;2.0;6.0;False;0.0;9.0;1.0;1.0;0.0;4.0;1.0;1.1690451944500122;1.8333333333333333;1.5
0.0;1.0;0.0;1.0;1.0;False;0.0;2.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;3.0;48.0;False;0.0;147.0;43.0;1.0;0.0;67.0;1.0;9.541598918896037;3.3541666666666665;1.0
0.0;1.0;0.0;1.0;5.0;False;0.0;32.0;9.0;1.0;0.0;2.0;1.0;0.4472135954999579;1.2;1.0
0.0;1.0;0.0;3.5;19.0;False;0.0;32.0;9.0;1.0;0.0;24.0;1.0;5.811865258054231;4.0;1.0
0.0;4.0;0.0;4.0;1.0;False;0.0;32.0;9.0;1.0;0.0;4.0;4.0;0.0;4.0;4.0
0.0;1.0;0.0;5.0;4.0;False;0.0;32.0;9.0;1.0;0.0;11.0;1.0;4.760952285695233;4.0;2.0
0.0;1.0;0.0;2.75;6.0;False;0.0;15.0;6.0;1.0;0.0;4.0;1.0;1.2649110640673518;2.0;1.5
0.0;0.0;0.0;0.0;0.0;False;0.0;15.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;2.0;14.0;False;0.0;38.0;3.0;1.0;0.0;23.0;1.0;5.8106571283923;3.071428571428572;1.0
0.0;1.0;0.0;1.0;6.0;False;0.0;38.0;3.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;5.0;0.0;5.0;1.0;False;0.0;38.0;3.0;1.0;0.0;5.0;5.0;0.0;5.0;5.0
0.0;1.0;0.0;1.0;2.0;False;0.0;3.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;1.0;False;0.0;2.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;5.0;False;0.0;33.0;3.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;3.0;11.0;False;0.0;33.0;3.0;1.0;0.0;16.0;1.0;5.041644753270685;3.727272727272727;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;31.0;11.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;3.0;0.0;3.0;1.0;False;0.0;31.0;11.0;1.0;0.0;3.0;3.0;0.0;3.0;3.0
0.0;1.0;0.0;2.75;18.0;False;0.0;31.0;11.0;1.0;0.0;5.0;1.0;1.4337208778404378;1.9444444444444444;1.0
0.0;1.0;0.0;10.5;11.0;False;0.0;55.0;7.0;1.0;0.0;17.0;3.0;5.408747124292784;7.636363636363638;7.0
0.0;0.0;0.0;0.0;0.0;False;0.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;5.0;19.0;False;0.0;3.0;1.0;1.0;0.0;10.0;2.5;2.2826577307580465;3.8947368421052633;3.0
0.0;3.0;0.0;3.0;1.0;False;0.0;3.0;1.0;1.0;0.0;3.0;3.0;0.0;3.0;3.0
0.0;1.0;0.0;5.75;6.0;False;0.0;24.0;5.0;1.0;0.0;17.0;3.0;5.741660619251776;5.833333333333332;4.0
0.0;1.0;0.0;3.5;3.0;False;0.0;8.0;3.0;1.0;0.0;6.0;1.0;2.8867513459481287;2.6666666666666665;1.0
0.0;3.0;0.0;6.0;2.0;False;0.0;9.0;1.0;1.0;0.0;7.0;4.0;2.8284271247461903;5.0;5.0
0.0;1.0;0.0;4.0;4.0;False;0.0;12.0;4.0;1.0;0.0;7.0;1.0;2.8284271247461903;3.0;2.0
0.0;1.0;0.0;3.25;8.0;False;0.0;26.0;8.0;1.0;0.0;4.0;1.0;1.3562026818605375;2.125;1.5
0.0;1.0;0.0;1.0;7.0;False;0.0;7.0;7.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;10.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;1.0;1.0;False;0.0;10.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;1.0;False;0.0;141.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;7.25;24.0;False;0.0;141.0;2.0;1.0;0.0;22.0;1.0;7.2411865470167;6.5;3.0
0.0;1.0;0.0;1.0;1.0;False;0.0;8.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;16.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;16.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;16.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;2.75;6.0;False;0.0;16.0;1.0;1.0;0.0;13.0;1.0;4.722287581247039;3.5;1.5
0.0;1.0;0.0;1.0;1.0;False;0.0;9.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;1.0;1.0;False;0.0;10.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0
0.0;1.0;0.0;3.0;5.0;False;0.0;6.0;3.0;1.0;0.0;4.0;1.0;1.4142135623730951;2.0;1.0
0.0;1.0;0.0;1.0;6.0;False;0.0;9.0;5.0;1.0;0.0;5.0;1.0;1.6329931618554518;1.6666666666666667;1.0
0.0;1.0;0.0;6.0;8.0;False;0.0;31.0;5.0;1.0;0.0;10.0;1.0;3.295017884191656;4.0;3.5
0.0;1.0;0.0;4.0;11.0;False;0.0;24.0;4.0;1.0;0.0;7.0;1.0;2.114882330704778;2.5454545454545454;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;24.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;1.0;0.0;2.5;3.0;False;0.0;5.0;2.0;1.0;0.0;4.0;1.0;1.7320508075688772;2.0;1.0
0.0;1.0;0.0;8.25;8.0;False;0.0;34.0;1.0;1.0;0.0;13.0;1.0;5.139135558215436;4.875;2.0
0.0;2.0;0.0;2.0;1.0;False;0.0;1.0;1.0;1.0;0.0;2.0;2.0;0.0;2.0;2.0
0.0;1.0;0.0;10.0;4.0;False;0.0;49.0;2.0;1.0;0.0;25.0;2.5;11.120551545074852;8.5;4.0
0.0;1.0;0.0;6.0;9.0;False;0.0;27.0;7.0;1.0;0.0;9.0;1.0;3.4197140881138655;3.2222222222222223;1.0
0.0;0.0;0.0;0.0;0.0;False;0.0;49.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;3.0;0.0;9.5;7.0;False;0.0;49.0;1.0;1.0;0.0;15.0;4.5;4.3149794459588815;7.571428571428571;7.0
