NumberOfMethods_Checkstyle_std;CyclomaticComplexity_count;NCSSForThisMethod_50%;NestedIfElseDepth_25%;FileLength_75%;NumberOfPublicMethods_Checkstyle_75%;NestedTryDepth_mean;AnonymousInnerClassLength_min;NCSSForThisClass_std;NumberOfProtectedMethod_count;NumberOfPackageMethod_count;NestedIfElseDepth_75%;NCSSForThisFile_min;NCSSForThisFile_50%;ThrowsCount_25%;BooleanExpressionComplexity_std;ClassDataAbstractionCoupling_std;NumberOfPublicMethods_Checkstyle_count;ClassDataAbstractionCoupling_min;AnonymousInnerClassLength_25%;ClassFanOutComplexity_mean;NumberOfProtectedMethod_25%;CyclomaticComplexity_max;ThrowsCount_std;NumberOfProtectedMethod_75%;NCSSForThisMethod_25%;NumberOfPackageMethod_min;MethodLength_max;ThrowsCount_mean;MethodLength_min;NumberOfPrivateMethod_mean;MethodLength_75%;NumberOfPrivateMethod_min;NCSSForThisClass_min;ThrowsCount_50%;NumberOfPrivateMethod_std;ExecutableStatementCount_count;ClassDataAbstractionCoupling_mean;NCSSForThisFile_std;NumberOfProtectedMethod_50%;BooleanExpressionComplexity_75%;BooleanExpressionComplexity_min;ClassFanOutComplexity_25%;NCSSForThisClass_75%;NestedTryDepth_75%;NumberOfProtectedMethod_mean;NCSSForThisMethod_count;FileLength_count;NestedForDepth_min;NestedTryDepth_min;NestedIfElseDepth_count;NumberOfPublicMethods_Checkstyle_25%;ClassDataAbstractionCoupling_max;BooleanExpressionComplexity_50%;NumberOfPackageMethod_mean;MethodLength_std;NumberOfMethods_Checkstyle_mean;NCSSForThisFile_25%;NPathComplexity_50%;ThrowsCount_max;MethodLength_25%;ExecutableStatementCount_25%;FileLength_min;NCSSForThisFile_max;NestedForDepth_mean;ClassFanOutComplexity_max;CyclomaticComplexity_std;ThrowsCount_min;Bugged;ClassFanOutComplexity_min;MethodLength_mean;FileLength_50%;NumberOfPackageMethod_25%;NestedIfElseDepth_max;NCSSForThisFile_count;NumberOfProtectedMethod_std;NPathComplexity_max;NestedTryDepth_count;NumberOfPackageMethod_std;NPathComplexity_count;AnonymousInnerClassLength_count;NestedForDepth_50%;AnonymousInnerClassLength_max;ExecutableStatementCount_std;CyclomaticComplexity_25%;NumberOfMethods_Checkstyle_count;NPathComplexity_mean;NestedTryDepth_std;ThrowsCount_count;ClassFanOutComplexity_std;ClassDataAbstractionCoupling_count;NPathComplexity_25%;AnonymousInnerClassLength_75%;NumberOfPrivateMethod_25%;AnonymousInnerClassLength_std;ClassDataAbstractionCoupling_50%;NestedTryDepth_25%;NPathComplexity_min;NestedIfElseDepth_50%;ClassFanOutComplexity_75%;ExecutableStatementCount_min;NumberOfPrivateMethod_count;NumberOfProtectedMethod_max;CyclomaticComplexity_min;NumberOfPublicMethods_Checkstyle_50%;NestedForDepth_std;NCSSForThisMethod_std;NCSSForThisMethod_mean;FileLength_25%;NCSSForThisClass_mean;NCSSForThisClass_25%;NCSSForThisClass_count;NestedIfElseDepth_mean;BooleanExpressionComplexity_count;NumberOfPackageMethod_50%;ClassFanOutComplexity_50%;NestedForDepth_75%;NestedTryDepth_50%;NumberOfPackageMethod_75%;ClassDataAbstractionCoupling_25%;NCSSForThisMethod_min;NestedTryDepth_max;NumberOfMethods_Checkstyle_50%;NumberOfPackageMethod_max;AnonymousInnerClassLength_mean;ClassFanOutComplexity_count;NumberOfMethods_Checkstyle_25%;ExecutableStatementCount_mean;MethodLength_count;BooleanExpressionComplexity_max;BooleanExpressionComplexity_25%;FileLength_std;NestedForDepth_max;NestedForDepth_25%;ExecutableStatementCount_50%;MethodLength_50%;ExecutableStatementCount_max;NCSSForThisFile_75%;NumberOfPublicMethods_Checkstyle_max;NumberOfPrivateMethod_50%;NCSSForThisMethod_max;NestedIfElseDepth_min;FileLength_mean;NPathComplexity_75%;NumberOfMethods_Checkstyle_75%;NumberOfPublicMethods_Checkstyle_min;NumberOfMethods_Checkstyle_min;AnonymousInnerClassLength_50%;BooleanExpressionComplexity_mean;NumberOfPublicMethods_Checkstyle_std;ClassDataAbstractionCoupling_75%;NumberOfPrivateMethod_max;NumberOfMethods_Checkstyle_max;NCSSForThisClass_max;NPathComplexity_std;NCSSForThisFile_mean;CyclomaticComplexity_75%;CyclomaticComplexity_mean;CyclomaticComplexity_50%;NCSSForThisMethod_75%;NestedForDepth_count;NCSSForThisClass_50%;NumberOfPrivateMethod_75%;NumberOfProtectedMethod_min;NumberOfPublicMethods_Checkstyle_mean;FileLength_max;NestedIfElseDepth_std;ExecutableStatementCount_75%;ThrowsCount_75%
1.1547005383792517;3.0;9.0;0.0;45.0;1.0;0.0;0.0;11.547005383792515;3.0;3.0;0.0;0.0;0.0;0.0;0.0;1.1547005383792517;3.0;0.0;0.0;2.0;0.0;2.0;0.5773502691896258;0.0;6.0;0.0;20.0;0.3333333333333333;6.0;0.0;19.0;0.0;0.0;0.0;0.0;3.0;0.6666666666666666;15.01110699893027;0.0;0.0;0.0;0.0;10.0;0.0;0.0;3.0;3.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;7.571877794400366;0.6666666666666666;0.0;2.0;1.0;12.0;3.5;0.0;26.0;0.0;6.0;0.0;0.0;False;0.0;14.666666666666664;0.0;0.0;0.0;3.0;0.0;3.0;3.0;0.0;3.0;3.0;0.0;9.0;2.516611478423583;2.0;3.0;1.6666666666666667;0.0;3.0;3.4641016151377544;3.0;1.0;4.5;0.0;5.196152422706632;0.0;0.0;0.0;0.0;3.0;2.0;3.0;0.0;2.0;0.0;0.0;3.4641016151377544;7.0;0.0;6.666666666666668;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;3.0;0.0;4.666666666666667;3.0;0.0;0.0;51.96152422706631;0.0;0.0;5.0;18.0;7.0;13.0;2.0;0.0;9.0;0.0;30.0;2.5;1.0;0.0;0.0;0.0;0.0;1.1547005383792517;1.0;0.0;2.0;20.0;1.5275252316519468;8.666666666666666;2.0;2.0;2.0;9.0;3.0;0.0;0.0;0.0;0.6666666666666666;90.0;0.0;6.0;0.5
1.7320508075688772;3.0;80.0;0.0;206.5;0.0;0.0;0.0;133.36791218280356;3.0;3.0;0.0;0.0;0.0;0.0;0.0;4.618802153517007;3.0;0.0;0.0;5.333333333333333;0.0;4.0;0.0;1.5;46.5;0.0;133.0;0.0;20.0;0.0;130.5;0.0;0.0;0.0;0.0;3.0;2.6666666666666665;147.22431864335456;0.0;0.0;0.0;0.0;115.5;0.0;1.0;3.0;3.0;0.0;0.0;3.0;0.0;8.0;0.0;0.0;63.846169292552965;1.0;0.0;0.0;0.0;74.0;45.5;0.0;255.0;0.0;16.0;1.7320508075688772;0.0;False;0.0;93.66666666666669;0.0;0.0;0.0;3.0;1.7320508075688772;8.0;3.0;0.0;3.0;3.0;0.0;0.0;42.21768981521056;1.0;3.0;2.6666666666666665;0.0;3.0;9.237604307034012;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;12.0;3.0;3.0;1.0;0.0;0.0;43.66157731156002;62.66666666666666;0.0;77.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;3.0;0.0;60.33333333333334;3.0;0.0;0.0;238.44566117531545;0.0;0.0;79.0;128.0;90.0;127.5;0.0;0.0;95.0;0.0;137.66666666666666;4.0;1.5;0.0;0.0;0.0;0.0;0.0;4.0;0.0;3.0;231.0;4.618802153517007;85.0;2.5;2.0;1.0;87.5;3.0;0.0;0.0;0.0;0.0;413.0;0.0;84.5;0.0
2.449489742783178;6.0;2.5;0.0;0.0;0.0;0.0;0.0;8.981462390204983;6.0;6.0;0.0;0.0;0.0;0.0;0.0;0.40824829046386296;6.0;0.0;0.0;1.5;0.0;3.0;0.0;0.0;2.0;0.0;13.0;0.0;3.0;0.16666666666666666;9.25;0.0;0.0;0.0;0.40824829046386296;6.0;0.16666666666666666;15.921683328090658;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0;6.0;0.0;1.0;0.0;0.0;4.5789372857319925;1.0;0.0;1.0;0.0;3.0;1.0;0.0;39.0;0.0;9.0;0.8164965809277259;0.0;False;0.0;6.166666666666668;0.0;0.0;1.0;6.0;0.0;3.0;6.0;0.0;6.0;6.0;0.0;0.0;1.9748417658131496;1.0;6.0;1.0;0.0;6.0;3.6742346141747673;6.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;0.0;1.0;0.0;0.0;1.9748417658131496;3.5;0.0;3.6666666666666665;0.0;6.0;0.16666666666666666;6.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;6.0;0.0;2.5;6.0;0.0;0.0;62.46198844097104;0.0;0.0;1.5;3.5;5.0;0.0;5.0;0.0;6.0;0.0;25.5;1.0;0.0;0.0;0.0;0.0;0.0;2.0412414523193148;0.0;1.0;6.0;22.0;1.095445115010332;6.5;1.0;1.3333333333333333;1.0;5.25;6.0;0.0;0.0;0.0;0.8333333333333334;153.0;0.40824829046386296;4.25;0.0
1.3093073414159544;21.0;2.0;0.0;0.0;0.0;0.0;0.0;24.87683948690313;21.0;21.0;0.0;0.0;0.0;0.0;0.7171371656006361;1.3093073414159544;21.0;0.0;0.0;0.8571428571428571;0.0;10.0;0.0;0.0;2.0;0.0;103.0;0.0;3.0;0.19047619047619047;9.0;0.0;0.0;0.0;0.8728715609439696;21.0;0.2857142857142857;29.45941518185897;0.0;0.0;0.0;0.0;0.0;0.0;0.0;21.0;21.0;0.0;0.0;21.0;0.0;6.0;0.0;0.0;23.86539634820974;0.2857142857142857;0.0;0.0;0.0;3.0;1.0;0.0;135.0;0.0;18.0;2.5523098781859765;0.0;False;0.0;13.571428571428573;0.0;0.0;2.0;21.0;0.0;200.0;21.0;0.0;21.0;21.0;0.0;60.0;6.075712774176026;1.0;21.0;14.142857142857142;0.0;21.0;3.9279220242478634;21.0;0.0;0.0;0.0;14.023110177404265;0.0;0.0;0.0;0.0;0.0;0.0;21.0;0.0;1.0;0.0;0.0;9.095786570348565;6.333333333333332;0.0;5.428571428571429;0.0;21.0;0.19047619047619047;21.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.3809523809523805;21.0;0.0;3.7142857142857135;21.0;3.0;0.0;81.61349094826113;0.0;0.0;1.0;3.0;21.0;0.0;2.0;0.0;32.0;0.0;17.80952380952381;2.0;0.0;0.0;0.0;0.0;0.2857142857142857;0.4364357804719848;0.0;4.0;6.0;114.0;45.960075842284795;6.428571428571429;2.0;2.2857142857142856;1.0;6.0;21.0;0.0;0.0;0.0;0.09523809523809523;374.0;0.511766315719159;3.0;0.0
0.0;1.0;4.0;0.0;64.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;11.0;11.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;4.0;0.0;10.0;0.0;10.0;0.0;10.0;0.0;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;8.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;11.0;4.0;0.0;10.0;3.0;64.0;11.0;0.0;2.0;0.0;0.0;False;2.0;10.0;64.0;0.0;0.0;1.0;0.0;4.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;4.0;0.0;1.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;2.0;3.0;1.0;0.0;2.0;1.0;0.0;0.0;4.0;64.0;8.0;8.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;1.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;10.0;3.0;11.0;1.0;0.0;4.0;0.0;64.0;4.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;8.0;0.0;11.0;2.0;2.0;2.0;4.0;1.0;8.0;0.0;0.0;1.0;64.0;0.0;3.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.23606797749979;5.0;3.0;0.0;0.0;0.0;0.0;0.0;20.12461179749811;5.0;5.0;0.0;0.0;0.0;0.0;0.4472135954999581;0.8944271909999159;5.0;0.0;0.0;2.2;0.0;9.0;0.0;0.0;2.0;0.0;50.0;0.0;2.0;0.0;4.0;0.0;0.0;0.0;0.0;5.0;0.4;28.621670111997307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;5.0;0.0;2.0;0.0;0.0;20.923670806051213;1.0;0.0;0.0;0.0;3.0;1.0;0.0;64.0;0.0;11.0;3.5777087639996643;0.0;False;0.0;12.6;0.0;0.0;1.0;5.0;0.0;19.0;5.0;0.0;5.0;5.0;0.0;0.0;9.316651759081694;1.0;5.0;3.8;0.0;5.0;4.919349550499538;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0;0.0;10.207840124139876;6.8;0.0;9.0;0.0;5.0;0.2;5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;5.4;5.0;1.0;0.0;76.92073842599277;0.0;0.0;2.0;4.0;22.0;0.0;5.0;0.0;25.0;0.0;34.4;0.0;0.0;0.0;0.0;0.0;0.2;2.23606797749979;0.0;0.0;5.0;45.0;8.497058314499201;12.8;1.0;2.6;1.0;3.0;5.0;0.0;0.0;0.0;1.0;172.0;0.4472135954999581;2.0;0.0
2.23606797749979;5.0;2.0;0.0;0.0;0.0;0.0;0.0;9.391485505499118;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.4472135954999579;5.0;0.0;0.0;1.6;0.0;3.0;0.0;0.0;2.0;0.0;13.0;0.0;2.0;0.0;3.0;0.0;0.0;0.0;0.0;5.0;0.2;14.310835055998654;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;5.0;0.0;1.0;0.0;0.0;4.604345773288535;1.0;0.0;0.0;0.0;3.0;1.0;0.0;32.0;0.0;8.0;0.8944271909999159;0.0;False;0.0;4.8;0.0;0.0;0.0;5.0;0.0;3.0;5.0;0.0;5.0;5.0;0.0;0.0;0.7071067811865476;1.0;5.0;0.6;0.0;5.0;3.5777087639996634;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0;0.0;1.095445115010332;2.2;0.0;4.2;0.0;5.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;1.0;5.0;0.0;0.0;56.3489130329947;0.0;0.0;1.0;3.0;2.0;0.0;5.0;0.0;4.0;0.0;25.2;0.0;0.0;0.0;0.0;0.0;0.0;2.23606797749979;0.0;0.0;5.0;21.0;1.3416407864998738;6.4;1.0;1.4;1.0;2.0;5.0;0.0;0.0;0.0;1.0;126.0;0.0;1.0;0.0
0.0;1.0;3.0;0.0;45.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;9.0;9.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;3.0;0.0;4.0;0.0;4.0;0.0;4.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;4.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;9.0;0.0;0.0;4.0;2.0;45.0;9.0;0.0;2.0;0.0;0.0;False;2.0;4.0;45.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0;3.0;45.0;4.0;4.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;1.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;4.0;2.0;9.0;1.0;0.0;3.0;0.0;45.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;9.0;1.0;1.0;1.0;3.0;1.0;4.0;0.0;0.0;1.0;45.0;0.0;2.0;0.0
2.449489742783178;6.0;3.0;0.0;0.0;0.0;0.0;0.0;15.105186747162929;6.0;6.0;0.0;0.0;0.0;0.0;0.0;1.6329931618554518;6.0;0.0;0.0;1.6666666666666667;0.0;5.0;0.0;0.0;2.25;0.0;35.0;0.0;2.0;0.16666666666666666;12.75;0.0;0.0;0.0;0.40824829046386296;6.0;0.6666666666666666;22.0454076850486;0.0;0.0;0.0;0.0;0.0;0.0;0.3333333333333333;6.0;6.0;0.0;0.0;6.0;0.0;4.0;0.0;0.0;12.420413304985736;1.0;0.0;0.5;0.0;4.5;2.0;0.0;54.0;0.0;10.0;1.6329931618554518;0.0;False;0.0;11.333333333333336;0.0;0.0;1.0;6.0;0.8164965809277259;10.0;6.0;0.0;6.0;6.0;0.0;0.0;4.033195589934446;1.0;6.0;2.0;0.0;6.0;4.08248290463863;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;2.0;1.0;0.0;0.0;4.926120853842979;5.333333333333333;0.0;6.166666666666668;0.0;6.0;0.16666666666666666;6.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;4.333333333333333;6.0;0.0;0.0;68.17746450746512;0.0;0.0;2.0;6.0;10.0;0.0;3.0;0.0;13.0;0.0;27.83333333333333;1.0;0.0;0.0;0.0;0.0;0.0;1.224744871391589;0.0;1.0;6.0;37.0;3.9496835316263;9.0;1.0;1.6666666666666667;1.0;8.25;6.0;0.0;0.0;0.0;0.5;167.0;0.40824829046386296;7.25;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3.0983866769659327;15.0;4.0;0.0;0.0;0.0;0.0;0.0;20.139513400278567;15.0;15.0;0.0;0.0;0.0;0.0;0.5163977794943223;1.807392228230128;15.0;0.0;0.0;1.2;0.0;6.0;0.3518657752744984;0.0;2.0;0.0;39.0;0.13333333333333333;3.0;0.13333333333333333;15.0;0.0;0.0;0.0;0.5163977794943223;15.0;0.4666666666666667;26.59448564395759;0.0;0.0;0.0;0.0;0.0;0.0;0.0;15.0;15.0;0.0;0.0;15.0;0.0;7.0;0.0;0.0;10.169983846032963;0.8;0.0;1.0;1.0;3.0;1.0;0.0;103.0;0.0;18.0;1.3870146083619754;0.0;False;0.0;11.0;0.0;0.0;1.0;15.0;0.0;10.0;15.0;0.0;15.0;15.0;0.0;31.0;1.869555587629877;1.0;15.0;1.9333333333333331;0.0;15.0;4.6475800154489;15.0;0.5;0.0;0.0;8.004165582161995;0.0;0.0;0.0;0.0;0.0;1.0;15.0;0.0;1.0;0.0;0.0;3.9315573068623655;5.2;0.0;5.2;0.0;15.0;0.13333333333333333;15.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.066666666666667;15.0;0.0;2.7333333333333334;15.0;2.0;0.0;87.27122473454044;0.0;0.0;2.0;8.0;6.0;0.0;10.0;0.0;16.0;0.0;22.53333333333333;2.5;0.0;0.0;0.0;0.0;0.13333333333333333;2.5819888974716108;0.0;2.0;12.0;78.0;2.491891612715892;6.866666666666666;2.5;1.9333333333333331;1.0;7.5;15.0;0.0;0.0;0.0;0.6666666666666666;338.0;0.3518657752744984;4.0;0.0
0.0;1.0;4.0;0.0;55.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;9.0;9.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;4.0;0.0;10.0;0.0;10.0;0.0;10.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;6.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;9.0;4.0;0.0;10.0;3.0;55.0;9.0;0.0;2.0;0.0;0.0;False;2.0;10.0;55.0;0.0;0.0;1.0;0.0;4.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;4.0;0.0;1.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;2.0;3.0;1.0;0.0;2.0;1.0;0.0;0.0;4.0;55.0;6.0;6.0;1.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;1.0;1.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;10.0;3.0;9.0;1.0;0.0;4.0;0.0;55.0;4.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;0.0;9.0;2.0;2.0;2.0;4.0;1.0;6.0;0.0;0.0;1.0;55.0;0.0;3.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4.123105625617661;17.0;6.0;0.0;0.0;0.0;0.05882352941176471;0.0;36.13780813041362;17.0;17.0;0.0;0.0;0.0;0.0;0.24253562503633302;1.697749375254331;17.0;0.0;0.0;1.4117647058823528;0.0;10.0;0.0;0.0;2.0;0.0;76.0;0.0;3.0;0.2352941176470588;22.0;0.0;0.0;0.0;0.9701425001453321;17.0;0.4117647058823529;45.11162625675794;0.0;0.0;0.0;0.0;0.0;0.0;0.0;17.0;17.0;0.0;0.0;17.0;0.0;7.0;0.0;0.0;19.188116727011327;1.0;0.0;2.0;0.0;5.0;1.0;0.0;186.0;0.0;24.0;2.3701576021065622;0.0;False;0.0;18.058823529411768;0.0;0.0;2.0;17.0;0.0;40.0;17.0;0.0;17.0;17.0;0.0;0.0;6.51863843596372;1.0;17.0;4.647058823529412;0.24253562503633302;17.0;5.820855000871991;17.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;17.0;0.0;1.0;0.0;0.0;7.514691493021793;8.705882352941176;0.0;8.764705882352942;0.0;17.0;0.1176470588235294;17.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;17.0;0.0;6.647058823529411;17.0;1.0;0.0;133.39459376998312;0.0;0.0;3.0;11.0;22.0;0.0;13.0;0.0;29.0;0.0;32.35294117647059;4.0;0.0;0.0;0.0;0.0;0.05882352941176471;3.1529631254723287;0.0;4.0;17.0;149.0;9.42033157902754;10.941176470588236;3.0;2.647058823529412;2.0;14.0;17.0;0.0;0.0;0.0;0.7647058823529411;550.0;0.48507125007266605;10.0;0.0
