NumberOfPrivateMethod_mean;NestedIfElseDepth_std;NCSSForThisMethod_std;BooleanExpressionComplexity_mean;NCSSForThisClass_count;BooleanExpressionComplexity_25%;NumberOfPrivateMethod_50%;NCSSForThisFile_std;ThrowsCount_50%;NestedIfElseDepth_75%;CyclomaticComplexity_75%;FileLength_75%;NCSSForThisFile_25%;ClassFanOutComplexity_min;ClassDataAbstractionCoupling_min;NPathComplexity_min;ExecutableStatementCount_max;FileLength_mean;NumberOfPrivateMethod_75%;NestedTryDepth_25%;ThrowsCount_max;AnonymousInnerClassLength_50%;NCSSForThisClass_75%;NumberOfMethods_Checkstyle_std;NumberOfPrivateMethod_std;NestedTryDepth_count;NestedForDepth_25%;NumberOfProtectedMethod_50%;ExecutableStatementCount_min;ThrowsCount_min;ClassDataAbstractionCoupling_std;NestedForDepth_count;NumberOfMethods_Checkstyle_count;CyclomaticComplexity_25%;NumberOfPrivateMethod_count;FileLength_count;NumberOfPublicMethods_Checkstyle_std;NCSSForThisFile_max;ExecutableStatementCount_mean;AnonymousInnerClassLength_max;NumberOfMethods_Checkstyle_mean;NumberOfProtectedMethod_mean;MethodLength_mean;ExecutableStatementCount_25%;AnonymousInnerClassLength_25%;MethodLength_min;NestedIfElseDepth_25%;NumberOfPackageMethod_count;ThrowsCount_std;NestedIfElseDepth_max;NumberOfPrivateMethod_min;BooleanExpressionComplexity_75%;ExecutableStatementCount_count;ClassFanOutComplexity_25%;MethodLength_75%;AnonymousInnerClassLength_min;ThrowsCount_25%;NestedTryDepth_max;NestedForDepth_50%;NumberOfPublicMethods_Checkstyle_min;FileLength_max;NumberOfPublicMethods_Checkstyle_50%;ClassFanOutComplexity_std;NumberOfPackageMethod_25%;ClassDataAbstractionCoupling_50%;NCSSForThisFile_50%;NumberOfProtectedMethod_25%;NumberOfPublicMethods_Checkstyle_count;NestedForDepth_mean;NestedForDepth_75%;CyclomaticComplexity_std;NCSSForThisMethod_75%;NestedIfElseDepth_count;NCSSForThisClass_min;FileLength_std;NPathComplexity_25%;FileLength_min;NumberOfMethods_Checkstyle_75%;ThrowsCount_count;NumberOfPackageMethod_75%;NestedIfElseDepth_50%;NumberOfPublicMethods_Checkstyle_75%;NCSSForThisMethod_mean;NCSSForThisFile_min;MethodLength_25%;NestedForDepth_max;NPathComplexity_max;CyclomaticComplexity_min;ClassDataAbstractionCoupling_count;NPathComplexity_count;ExecutableStatementCount_std;ClassFanOutComplexity_75%;NCSSForThisMethod_max;NumberOfPublicMethods_Checkstyle_25%;NestedForDepth_min;NumberOfProtectedMethod_75%;NumberOfPackageMethod_min;NPathComplexity_75%;NCSSForThisFile_75%;NumberOfProtectedMethod_max;NPathComplexity_50%;AnonymousInnerClassLength_mean;Bugged;NCSSForThisClass_max;NCSSForThisMethod_count;NCSSForThisMethod_min;NumberOfPackageMethod_std;BooleanExpressionComplexity_std;NCSSForThisFile_count;NumberOfPrivateMethod_max;NumberOfProtectedMethod_min;NPathComplexity_std;NumberOfProtectedMethod_std;NCSSForThisMethod_25%;CyclomaticComplexity_count;NumberOfPublicMethods_Checkstyle_mean;NumberOfMethods_Checkstyle_25%;NumberOfPackageMethod_50%;NCSSForThisClass_50%;AnonymousInnerClassLength_75%;NCSSForThisFile_mean;ClassFanOutComplexity_count;BooleanExpressionComplexity_count;NestedTryDepth_std;NestedTryDepth_50%;ClassDataAbstractionCoupling_75%;ClassDataAbstractionCoupling_25%;ExecutableStatementCount_75%;ClassFanOutComplexity_50%;NCSSForThisClass_std;ThrowsCount_mean;ThrowsCount_75%;ExecutableStatementCount_50%;FileLength_25%;CyclomaticComplexity_50%;NCSSForThisClass_25%;NumberOfMethods_Checkstyle_50%;AnonymousInnerClassLength_count;ClassDataAbstractionCoupling_mean;NumberOfProtectedMethod_count;NumberOfPackageMethod_mean;ClassFanOutComplexity_max;FileLength_50%;MethodLength_50%;NestedIfElseDepth_min;ClassFanOutComplexity_mean;CyclomaticComplexity_mean;NumberOfPrivateMethod_25%;MethodLength_count;NumberOfPackageMethod_max;AnonymousInnerClassLength_std;NCSSForThisClass_mean;NumberOfPublicMethods_Checkstyle_max;NCSSForThisMethod_50%;MethodLength_std;NumberOfMethods_Checkstyle_max;NPathComplexity_mean;BooleanExpressionComplexity_max;NestedIfElseDepth_mean;NestedTryDepth_mean;NumberOfMethods_Checkstyle_min;BooleanExpressionComplexity_50%;BooleanExpressionComplexity_min;NestedTryDepth_75%;MethodLength_max;NestedForDepth_std;CyclomaticComplexity_max;ClassDataAbstractionCoupling_max;NestedTryDepth_min
0.2;0.0;0.4472135954999579;0.4;5.0;0.0;0.0;8.94427190999916;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;2.0;11.4;0.0;0.0;0.0;0.0;0.0;2.23606797749979;0.4472135954999579;5.0;0.0;0.0;1.0;0.0;0.0;5.0;5.0;1.0;5.0;5.0;0.0;20.0;1.2;0.0;1.0;0.8;3.2;1.0;0.0;3.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;57.0;0.0;0.8944271909999159;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.8944271909999159;2.0;5.0;0.0;25.491174943497604;1.0;0.0;0.0;5.0;0.0;0.0;0.0;2.2;0.0;3.0;0.0;2.0;1.0;5.0;5.0;0.4472135954999579;0.0;3.0;0.0;0.0;0.0;0.0;2.0;0.0;4.0;1.0;0.0;True;16.0;5.0;2.0;0.0;0.8944271909999159;5.0;1.0;0.0;0.5477225575051661;1.7888543819998317;2.0;5.0;0.0;0.0;0.0;0.0;0.0;4.0;5.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;7.155417527999327;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0;0.0;5.0;0.0;2.0;0.0;3.0;0.0;0.4;1.6;0.0;5.0;0.0;0.0;3.2;0.0;2.0;0.4472135954999579;5.0;1.4;2.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;3.0;0.0;0.0
0.0;0.0;0.0;0.0;2.0;0.0;0.0;7.7781745930520225;0.0;0.0;1.75;30.0;2.75;0.0;0.0;1.0;1.0;20.0;0.0;0.0;0.0;0.0;6.75;1.4142135623730951;0.0;2.0;0.0;0.5;1.0;0.0;0.0;2.0;2.0;1.25;2.0;2.0;0.7071067811865476;11.0;1.0;0.0;1.0;0.5;3.0;1.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.25;3.0;0.0;0.0;0.0;0.0;0.0;40.0;0.5;0.7071067811865476;0.0;0.0;5.5;0.25;2.0;0.0;0.0;0.7071067811865476;2.0;2.0;0.0;28.284271247461906;1.25;0.0;1.5;2.0;0.0;0.0;0.75;2.0;0.0;3.0;0.0;2.0;1.0;2.0;2.0;0.0;0.75;2.0;0.25;0.0;0.75;0.0;1.75;8.25;1.0;1.5;0.0;False;9.0;2.0;2.0;0.0;0.0;2.0;0.0;0.0;0.7071067811865476;0.7071067811865476;2.0;2.0;0.5;0.5;0.0;4.5;0.0;5.5;2.0;2.0;0.0;0.0;0.0;0.0;1.0;0.5;6.363961030678928;0.0;0.0;1.0;10.0;1.5;2.25;1.0;2.0;0.0;2.0;0.0;1.0;20.0;3.0;0.0;0.5;1.5;0.0;2.0;0.0;0.0;4.5;1.0;2.0;0.0;2.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0
0.0;0.0;0.0;0.0;2.0;0.0;0.0;7.7781745930520225;0.0;0.0;1.75;30.0;2.75;0.0;0.0;1.0;1.0;20.0;0.0;0.0;0.0;0.0;6.75;1.4142135623730951;0.0;2.0;0.0;0.5;1.0;0.0;0.0;2.0;2.0;1.25;2.0;2.0;0.7071067811865476;11.0;1.0;0.0;1.0;0.5;3.0;1.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.25;3.0;0.0;0.0;0.0;0.0;0.0;40.0;0.5;0.7071067811865476;0.0;0.0;5.5;0.25;2.0;0.0;0.0;0.7071067811865476;2.0;2.0;0.0;28.284271247461906;1.25;0.0;1.5;2.0;0.0;0.0;0.75;2.0;0.0;3.0;0.0;2.0;1.0;2.0;2.0;0.0;0.75;2.0;0.25;0.0;0.75;0.0;1.75;8.25;1.0;1.5;0.0;False;9.0;2.0;2.0;0.0;0.0;2.0;0.0;0.0;0.7071067811865476;0.7071067811865476;2.0;2.0;0.5;0.5;0.0;4.5;0.0;5.5;2.0;2.0;0.0;0.0;0.0;0.0;1.0;0.5;6.363961030678928;0.0;0.0;1.0;10.0;1.5;2.25;1.0;2.0;0.0;2.0;0.0;1.0;20.0;3.0;0.0;0.5;1.5;0.0;2.0;0.0;0.0;4.5;1.0;2.0;0.0;2.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0
0.0;0.0;2.3804761428476167;0.0;4.0;0.0;0.0;13.0;0.0;0.0;1.5;15.5;0.0;0.0;0.0;1.0;4.0;15.5;0.0;0.0;0.0;0.0;5.5;2.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;4.0;4.0;1.0;4.0;4.0;0.0;26.0;2.0;0.0;1.0;1.0;4.5;1.0;0.0;3.0;0.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;62.0;0.0;1.5;0.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;4.0;4.0;0.0;31.0;1.0;0.0;1.0;4.0;0.0;0.0;0.0;3.5;0.0;3.0;0.0;3.0;1.0;4.0;4.0;1.4142135623730951;0.75;7.0;0.0;0.0;1.0;0.0;1.5;6.5;4.0;1.0;0.0;False;22.0;4.0;2.0;0.0;0.0;4.0;0.0;0.0;1.0;2.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;6.5;4.0;4.0;0.0;0.0;0.0;0.0;2.5;0.0;11.0;0.0;0.0;1.5;0.0;1.0;0.0;0.0;4.0;0.0;4.0;0.0;3.0;0.0;3.5;0.0;0.75;1.5;0.0;4.0;0.0;0.0;5.5;0.0;2.5;2.3804761428476167;4.0;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;3.0;0.0;0.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;35.0;9.0;1.0;0.0;4.0;1.0;35.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;3.0;1.0;1.0;0.0;9.0;1.0;0.0;1.0;1.0;3.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;35.0;0.0;0.0;0.0;0.0;9.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;7.0;0.0;4.0;35.0;1.0;1.0;0.0;0.0;0.0;2.0;9.0;3.0;0.0;4.0;3.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;1.0;0.0;4.0;9.0;1.0;4.0;0.0;True;7.0;1.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;7.0;0.0;9.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;35.0;3.0;7.0;1.0;1.0;0.0;1.0;0.0;1.0;35.0;3.0;0.0;1.0;3.0;0.0;1.0;0.0;0.0;7.0;0.0;2.0;0.0;1.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;35.0;9.0;1.0;0.0;4.0;1.0;35.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;3.0;1.0;1.0;0.0;9.0;1.0;0.0;1.0;1.0;3.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;35.0;0.0;0.0;0.0;0.0;9.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;7.0;0.0;4.0;35.0;1.0;1.0;0.0;0.0;0.0;2.0;9.0;3.0;0.0;4.0;3.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;1.0;0.0;4.0;9.0;1.0;4.0;0.0;True;7.0;1.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;7.0;0.0;9.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;35.0;3.0;7.0;1.0;1.0;0.0;1.0;0.0;1.0;35.0;3.0;0.0;1.0;3.0;0.0;1.0;0.0;0.0;7.0;0.0;2.0;0.0;1.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0
0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;35.0;9.0;1.0;0.0;4.0;1.0;35.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;3.0;1.0;1.0;0.0;9.0;1.0;0.0;1.0;1.0;3.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;35.0;0.0;0.0;0.0;0.0;9.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;7.0;0.0;4.0;35.0;1.0;1.0;0.0;0.0;0.0;2.0;9.0;3.0;0.0;4.0;3.0;1.0;1.0;0.0;1.0;2.0;0.0;0.0;1.0;0.0;4.0;9.0;1.0;4.0;0.0;True;7.0;1.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;1.0;0.0;7.0;0.0;9.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;35.0;3.0;7.0;1.0;1.0;0.0;1.0;0.0;1.0;35.0;3.0;0.0;1.0;3.0;0.0;1.0;0.0;0.0;7.0;0.0;2.0;0.0;1.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0
0.0;0.0;0.7071067811865476;1.0;2.0;0.5;0.0;9.899494936611664;0.0;0.0;3.0;32.25;3.5;0.0;0.0;2.0;2.0;21.5;0.0;0.0;0.0;0.0;7.5;1.4142135623730951;0.0;2.0;0.0;1.0;1.0;0.0;0.0;2.0;2.0;3.0;2.0;2.0;0.0;14.0;1.5;0.0;1.0;1.0;3.5;1.25;0.0;3.0;0.0;2.0;0.0;0.0;0.0;1.5;2.0;0.5;3.75;0.0;0.0;0.0;0.0;0.0;43.0;0.0;1.4142135623730951;0.0;0.0;7.0;0.5;2.0;0.0;0.0;0.0;2.75;2.0;0.0;30.405591591021548;2.5;0.0;1.5;2.0;0.0;0.0;0.0;2.5;0.0;3.25;0.0;4.0;3.0;2.0;2.0;0.7071067811865476;1.5;3.0;0.0;0.0;1.5;0.0;3.5;10.5;2.0;3.0;0.0;True;10.0;2.0;2.0;0.0;1.4142135623730951;2.0;0.0;0.0;1.4142135623730951;1.4142135623730951;2.25;2.0;0.0;0.5;0.0;5.0;0.0;7.0;2.0;2.0;0.0;0.0;0.0;0.0;1.75;1.0;7.071067811865476;0.0;0.0;1.5;10.75;3.0;2.5;1.0;2.0;0.0;2.0;0.0;2.0;21.5;3.5;0.0;1.0;3.0;0.0;2.0;0.0;0.0;5.0;0.0;2.5;0.7071067811865476;2.0;3.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;3.0;0.0;0.0
0.0;0.0;0.0;0.5;2.0;0.25;0.0;7.7781745930520225;0.0;0.0;2.75;30.0;2.75;0.0;0.0;1.0;1.0;20.0;0.0;0.0;0.0;0.0;6.75;1.4142135623730951;0.0;2.0;0.0;1.0;1.0;0.0;0.0;2.0;2.0;2.25;2.0;2.0;0.0;11.0;1.0;0.0;1.0;1.0;3.0;1.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;0.75;2.0;0.25;3.0;0.0;0.0;0.0;0.0;0.0;40.0;0.0;0.7071067811865476;0.0;0.0;5.5;0.5;2.0;0.0;0.0;0.7071067811865476;2.0;2.0;0.0;28.284271247461906;1.75;0.0;1.5;2.0;0.0;0.0;0.0;2.0;0.0;3.0;0.0;4.0;2.0;2.0;2.0;0.0;0.75;2.0;0.0;0.0;1.5;0.0;3.25;8.25;2.0;2.5;0.0;True;9.0;2.0;2.0;0.0;0.7071067811865476;2.0;0.0;0.0;2.1213203435596424;1.4142135623730951;2.0;2.0;0.0;0.5;0.0;4.5;0.0;5.5;2.0;2.0;0.0;0.0;0.0;0.0;1.0;0.5;6.363961030678928;0.0;0.0;1.0;10.0;2.5;2.25;1.0;2.0;0.0;2.0;0.0;1.0;20.0;3.0;0.0;0.5;2.5;0.0;2.0;0.0;0.0;4.5;0.0;2.0;0.0;2.0;2.5;1.0;0.0;0.0;0.0;0.5;0.0;0.0;3.0;0.0;3.0;0.0;0.0
0.0;0.0;0.8944271909999159;1.6;5.0;0.0;0.0;9.838699100999076;0.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;3.0;12.8;0.0;0.0;0.0;0.0;0.0;2.23606797749979;0.0;5.0;0.0;0.0;1.0;0.0;0.0;5.0;5.0;1.0;5.0;5.0;0.4472135954999579;22.0;1.4;0.0;1.0;0.8;4.2;1.0;0.0;3.0;0.0;5.0;0.0;0.0;0.0;3.0;5.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;64.0;0.0;0.8944271909999159;0.0;0.0;0.0;0.0;5.0;0.0;0.0;2.16794833886788;2.0;5.0;0.0;28.621670111997307;1.0;0.0;0.0;5.0;0.0;0.0;0.0;2.4;0.0;3.0;0.0;5.0;1.0;5.0;5.0;0.8944271909999159;0.0;4.0;0.0;0.0;0.0;0.0;3.0;0.0;4.0;2.0;0.0;True;19.0;5.0;2.0;0.0;2.3021728866442674;5.0;0.0;0.0;1.6733200530681511;1.7888543819998317;2.0;5.0;0.2;0.0;0.0;0.0;0.0;4.4;5.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;8.497058314499201;0.0;0.0;1.0;0.0;2.0;0.0;0.0;5.0;0.0;5.0;0.0;2.0;0.0;3.0;0.0;0.4;2.8;0.0;5.0;0.0;0.0;3.8;1.0;2.0;1.6431676725154984;5.0;2.4;5.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;6.0;0.0;0.0
0.0;0.0;0.0;0.5;2.0;0.25;0.0;7.7781745930520225;0.0;0.0;2.75;30.0;2.75;0.0;0.0;1.0;1.0;20.0;0.0;0.0;0.0;0.0;6.75;1.4142135623730951;0.0;2.0;0.0;1.0;1.0;0.0;0.0;2.0;2.0;2.25;2.0;2.0;0.0;11.0;1.0;0.0;1.0;1.0;3.0;1.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;0.75;2.0;0.25;3.0;0.0;0.0;0.0;0.0;0.0;40.0;0.0;0.7071067811865476;0.0;0.0;5.5;0.5;2.0;0.0;0.0;0.7071067811865476;2.0;2.0;0.0;28.284271247461906;1.75;0.0;1.5;2.0;0.0;0.0;0.0;2.0;0.0;3.0;0.0;4.0;2.0;2.0;2.0;0.0;0.75;2.0;0.0;0.0;1.5;0.0;3.25;8.25;2.0;2.5;0.0;True;9.0;2.0;2.0;0.0;0.7071067811865476;2.0;0.0;0.0;2.1213203435596424;1.4142135623730951;2.0;2.0;0.0;0.5;0.0;4.5;0.0;5.5;2.0;2.0;0.0;0.0;0.0;0.0;1.0;0.5;6.363961030678928;0.0;0.0;1.0;10.0;2.5;2.25;1.0;2.0;0.0;2.0;0.0;1.0;20.0;3.0;0.0;0.5;2.5;0.0;2.0;0.0;0.0;4.5;0.0;2.0;0.0;2.0;2.5;1.0;0.0;0.0;0.0;0.5;0.0;0.0;3.0;0.0;3.0;0.0;0.0
0.0;0.0;0.0;0.5;2.0;0.25;0.0;7.7781745930520225;0.0;0.0;2.75;30.0;2.75;0.0;0.0;1.0;1.0;20.0;0.0;0.0;0.0;0.0;6.75;1.4142135623730951;0.0;2.0;0.0;1.0;1.0;0.0;0.0;2.0;2.0;2.25;2.0;2.0;0.0;11.0;1.0;0.0;1.0;1.0;3.0;1.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;0.75;2.0;0.25;3.0;0.0;0.0;0.0;0.0;0.0;40.0;0.0;0.7071067811865476;0.0;0.0;5.5;0.5;2.0;0.0;0.0;0.7071067811865476;2.0;2.0;0.0;28.284271247461906;1.75;0.0;1.5;2.0;0.0;0.0;0.0;2.0;0.0;3.0;0.0;4.0;2.0;2.0;2.0;0.0;0.75;2.0;0.0;0.0;1.5;0.0;3.25;8.25;2.0;2.5;0.0;True;9.0;2.0;2.0;0.0;0.7071067811865476;2.0;0.0;0.0;2.1213203435596424;1.4142135623730951;2.0;2.0;0.0;0.5;0.0;4.5;0.0;5.5;2.0;2.0;0.0;0.0;0.0;0.0;1.0;0.5;6.363961030678928;0.0;0.0;1.0;10.0;2.5;2.25;1.0;2.0;0.0;2.0;0.0;1.0;20.0;3.0;0.0;0.5;2.5;0.0;2.0;0.0;0.0;4.5;0.0;2.0;0.0;2.0;2.5;1.0;0.0;0.0;0.0;0.5;0.0;0.0;3.0;0.0;3.0;0.0;0.0
0.0;0.0;0.5773502691896258;1.3333333333333333;3.0;1.0;0.0;10.392304845413264;0.0;0.0;3.0;25.0;0.0;0.0;0.0;2.0;2.0;16.666666666666668;0.0;0.0;0.0;0.0;6.5;1.7320508075688772;0.0;3.0;0.0;0.0;1.0;0.0;0.0;3.0;3.0;3.0;3.0;3.0;0.0;18.0;1.6666666666666667;0.0;1.0;1.0;3.6666666666666665;1.5;0.0;3.0;0.0;3.0;0.0;0.0;0.0;2.0;3.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;50.0;0.0;1.7320508075688772;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;3.0;0.0;28.867513459481287;2.0;0.0;1.5;3.0;0.0;0.0;0.0;2.6666666666666665;0.0;3.5;0.0;4.0;3.0;3.0;3.0;0.5773502691896257;1.5;3.0;0.0;0.0;1.5;0.0;3.0;9.0;3.0;2.0;0.0;True;13.0;3.0;2.0;0.0;1.1547005383792517;3.0;0.0;0.0;1.1547005383792517;1.7320508075688772;2.5;3.0;0.0;0.0;0.0;0.0;0.0;6.0;3.0;3.0;0.0;0.0;0.0;0.0;2.0;0.0;7.505553499465135;0.0;0.0;2.0;0.0;3.0;0.0;0.0;3.0;0.0;3.0;0.0;3.0;0.0;4.0;0.0;1.0;3.0;0.0;3.0;0.0;0.0;4.333333333333333;0.0;3.0;0.5773502691896258;3.0;2.6666666666666665;2.0;0.0;0.0;0.0;2.0;0.0;0.0;4.0;0.0;3.0;0.0;0.0
0.0;0.0;1.7320508075688772;0.14285714285714285;7.0;0.0;0.0;11.338934190276813;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;11.142857142857142;0.0;0.0;1.0;0.0;0.0;2.6457513110645907;0.0;7.0;0.0;0.0;0.0;0.0;0.0;7.0;7.0;1.0;7.0;7.0;1.889822365046136;30.0;0.8571428571428571;0.0;1.0;0.14285714285714285;2.4285714285714284;0.0;0.0;0.0;0.0;7.0;0.3779644730092273;0.0;0.0;0.0;7.0;0.0;4.5;0.0;0.0;0.0;0.0;0.0;78.0;0.0;3.0237157840738185;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.7559289460184545;2.5;7.0;0.0;29.481228894719724;0.0;0.0;0.0;7.0;0.0;0.0;0.0;2.0;0.0;0.5;0.0;3.0;1.0;7.0;7.0;1.5735915849388862;0.0;5.0;0.0;0.0;0.0;0.0;0.5;0.0;1.0;0.0;0.0;True;23.0;7.0;1.0;0.3779644730092273;0.3779644730092273;7.0;0.0;0.0;1.1338934190276817;0.3779644730092273;1.0;7.0;0.7142857142857143;0.0;0.0;0.0;0.0;4.285714285714286;7.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;8.693182879212229;0.14285714285714285;0.0;0.0;0.0;1.0;0.0;0.0;7.0;0.0;7.0;0.14285714285714285;8.0;0.0;1.0;0.0;1.1428571428571428;1.2857142857142858;0.0;7.0;1.0;0.0;3.2857142857142856;5.0;1.0;2.63673679998231;7.0;0.5714285714285714;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;3.0;0.0;0.0
0.0;0.0;4.932882862316247;0.0;3.0;0.0;0.0;17.897858344878394;0.0;0.0;2.5;34.5;0.0;0.0;0.0;0.0;4.0;23.0;0.0;0.0;0.0;0.0;9.5;1.7320508075688772;0.0;3.0;0.0;0.0;0.0;0.0;0.5773502691896258;3.0;3.0;1.5;3.0;3.0;1.1547005383792517;31.0;1.6666666666666667;0.0;1.0;0.3333333333333333;6.333333333333332;0.5;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;69.0;0.0;6.92820323027551;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;6.0;3.0;0.0;39.83716857408418;1.0;0.0;1.5;3.0;0.0;0.0;1.0;4.333333333333333;0.0;3.0;0.0;3.0;1.0;3.0;3.0;2.0816659994661326;6.0;10.0;0.0;0.0;0.5;0.0;2.5;15.5;1.0;2.0;0.0;True;19.0;3.0;1.0;0.0;0.0;3.0;0.0;0.0;1.5275252316519468;0.5773502691896258;1.5;3.0;0.6666666666666666;0.0;0.0;0.0;0.0;10.333333333333334;3.0;3.0;0.0;0.0;0.5;0.0;2.5;0.0;10.96965511460289;0.0;0.0;1.0;0.0;2.0;0.0;0.0;3.0;0.3333333333333333;3.0;0.0;12.0;0.0;3.0;0.0;4.0;2.0;0.0;3.0;0.0;0.0;6.333333333333332;2.0;2.0;5.773502691896257;3.0;1.6666666666666667;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;3.0;1.0;0.0
0.0;0.0;0.0;0.0;3.0;0.0;0.0;12.124355652982139;0.0;0.0;1.0;30.5;0.0;0.0;0.0;1.0;1.0;20.33333333333333;0.0;0.0;0.0;0.0;8.0;1.7320508075688772;0.0;3.0;0.0;0.0;1.0;0.0;0.5773502691896258;3.0;3.0;1.0;3.0;3.0;1.7320508075688772;21.0;1.0;0.0;1.0;0.0;3.0;1.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;61.0;0.0;2.8867513459481287;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;2.0;3.0;0.0;35.21836642056717;1.0;0.0;1.5;3.0;0.0;0.0;1.5;2.0;0.0;3.0;0.0;1.0;1.0;3.0;3.0;0.0;2.5;2.0;0.0;0.0;0.0;0.0;1.0;10.5;0.0;1.0;0.0;False;16.0;3.0;2.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;2.0;3.0;1.0;0.0;0.0;0.0;0.0;7.0;3.0;3.0;0.0;0.0;0.5;0.0;1.0;0.0;9.237604307034012;0.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;0.3333333333333333;3.0;0.0;5.0;0.0;3.0;0.0;1.6666666666666667;1.0;0.0;3.0;0.0;0.0;5.333333333333333;3.0;2.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;1.0;0.0
