NCSSForThisFile_max;NCSSForThisMethod_mean;ClassFanOutComplexity_max;FileLength_max;NestedIfElseDepth_75%;CyclomaticComplexity_count;ExecutableStatementCount_max;NumberOfPrivateMethod_max;ClassFanOutComplexity_50%;ClassDataAbstractionCoupling_50%;MethodLength_count;NCSSForThisFile_50%;BooleanExpressionComplexity_min;NCSSForThisFile_75%;CyclomaticComplexity_min;NCSSForThisFile_25%;ClassFanOutComplexity_count;ClassFanOutComplexity_min;NumberOfPackageMethod_max;NumberOfPrivateMethod_75%;AnonymousInnerClassLength_max;NumberOfPackageMethod_min;CyclomaticComplexity_max;FileLength_std;NestedIfElseDepth_mean;NestedTryDepth_std;NestedForDepth_50%;NumberOfProtectedMethod_max;ClassFanOutComplexity_std;MethodLength_min;NCSSForThisClass_25%;ExecutableStatementCount_25%;ExecutableStatementCount_min;AnonymousInnerClassLength_mean;NCSSForThisClass_min;ClassDataAbstractionCoupling_std;ClassDataAbstractionCoupling_25%;AnonymousInnerClassLength_50%;NumberOfPublicMethods_Checkstyle_count;NestedIfElseDepth_max;MethodLength_75%;NumberOfProtectedMethod_25%;NumberOfPackageMethod_50%;NestedForDepth_max;AnonymousInnerClassLength_25%;BooleanExpressionComplexity_50%;NumberOfPublicMethods_Checkstyle_25%;ClassDataAbstractionCoupling_mean;FileLength_count;NestedTryDepth_mean;FileLength_75%;CyclomaticComplexity_mean;NumberOfMethods_Checkstyle_25%;FileLength_25%;BooleanExpressionComplexity_75%;NCSSForThisClass_50%;NumberOfMethods_Checkstyle_max;NPathComplexity_50%;NumberOfPrivateMethod_mean;NumberOfPublicMethods_Checkstyle_min;NumberOfPublicMethods_Checkstyle_std;ThrowsCount_50%;BooleanExpressionComplexity_count;NumberOfProtectedMethod_mean;NCSSForThisClass_75%;NestedIfElseDepth_25%;NestedForDepth_mean;NumberOfPackageMethod_25%;MethodLength_25%;NestedTryDepth_75%;BooleanExpressionComplexity_std;ThrowsCount_max;NumberOfProtectedMethod_std;NestedTryDepth_min;NumberOfPublicMethods_Checkstyle_75%;NPathComplexity_75%;NCSSForThisFile_min;CyclomaticComplexity_std;NumberOfProtectedMethod_50%;NumberOfPrivateMethod_min;ThrowsCount_75%;NestedTryDepth_25%;AnonymousInnerClassLength_std;NPathComplexity_count;CyclomaticComplexity_75%;NCSSForThisMethod_25%;ClassDataAbstractionCoupling_max;ExecutableStatementCount_50%;NumberOfPrivateMethod_std;MethodLength_mean;NCSSForThisFile_count;NestedForDepth_75%;NestedForDepth_25%;ClassFanOutComplexity_75%;NestedForDepth_min;ExecutableStatementCount_75%;BooleanExpressionComplexity_25%;NumberOfProtectedMethod_count;NPathComplexity_min;NCSSForThisClass_max;NPathComplexity_std;AnonymousInnerClassLength_count;NCSSForThisMethod_75%;NumberOfMethods_Checkstyle_min;FileLength_min;BooleanExpressionComplexity_mean;FileLength_50%;NumberOfMethods_Checkstyle_50%;Bugged;NestedTryDepth_max;CyclomaticComplexity_25%;NCSSForThisFile_std;CyclomaticComplexity_50%;ClassDataAbstractionCoupling_75%;NumberOfMethods_Checkstyle_75%;NestedTryDepth_count;ExecutableStatementCount_mean;ThrowsCount_count;NumberOfPrivateMethod_50%;AnonymousInnerClassLength_75%;NumberOfMethods_Checkstyle_std;NCSSForThisMethod_count;NumberOfPrivateMethod_25%;MethodLength_50%;NumberOfPublicMethods_Checkstyle_mean;MethodLength_max;NumberOfMethods_Checkstyle_count;ThrowsCount_min;NCSSForThisMethod_std;ThrowsCount_mean;NPathComplexity_max;ExecutableStatementCount_std;ExecutableStatementCount_count;NumberOfPackageMethod_75%;NestedForDepth_count;NumberOfMethods_Checkstyle_mean;ClassFanOutComplexity_25%;NumberOfPackageMethod_mean;ThrowsCount_25%;ClassFanOutComplexity_mean;NPathComplexity_25%;NestedIfElseDepth_std;NCSSForThisClass_count;NCSSForThisMethod_50%;NumberOfPackageMethod_count;NestedForDepth_std;NCSSForThisClass_mean;NestedIfElseDepth_50%;NumberOfPublicMethods_Checkstyle_max;NestedTryDepth_50%;NestedIfElseDepth_min;NumberOfPrivateMethod_count;NCSSForThisMethod_max;MethodLength_std;NumberOfPublicMethods_Checkstyle_50%;ClassDataAbstractionCoupling_count;NumberOfProtectedMethod_min;BooleanExpressionComplexity_max;NCSSForThisMethod_min;ThrowsCount_std;NCSSForThisFile_mean;ClassDataAbstractionCoupling_min;NumberOfProtectedMethod_75%;NPathComplexity_mean;NumberOfPackageMethod_std;FileLength_mean;AnonymousInnerClassLength_min;NCSSForThisClass_std;NestedIfElseDepth_count
1509.0;17.69135802469136;47.0;4510.0;0.0;81.0;82.0;34.0;0.0;0.0;81.0;0.0;0.0;0.0;1.0;0.0;81.0;0.0;2.0;0.0;0.0;0.0;10.0;501.1111111111111;0.04938271604938271;0.0;0.0;0.0;5.222222222222222;3.0;0.0;6.0;1.0;0.0;0.0;2.555555555555556;0.0;0.0;81.0;2.0;63.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2839506172839506;81.0;0.0;0.0;2.1481481481481484;0.0;0.0;0.0;0.0;81.0;2.0;0.41975308641975306;0.0;4.999999999999999;1.0;81.0;0.0;0.0;0.0;0.0;0.0;22.0;0.0;0.2180157430038732;1.0;0.0;0.0;0.0;2.0;0.0;1.7183648558376006;0.0;0.0;1.0;0.0;0.0;81.0;2.0;7.0;23.0;11.0;3.7777777777777786;50.54320987654321;81.0;0.0;0.0;0.0;0.0;20.0;0.0;81.0;0.0;1440.0;11.169375017054666;81.0;24.0;0.0;0.0;0.04938271604938271;0.0;0.0;True;0.0;1.0;167.66666666666669;2.0;0.0;0.0;81.0;15.530864197530866;81.0;0.0;0.0;9.0;81.0;0.0;37.0;0.5555555555555556;399.0;81.0;0.0;15.719130045352895;0.5308641975308642;90.0;15.48796824938078;81.0;0.0;81.0;1.0;0.0;0.02469135802469136;0.0;0.5802469135802469;0.0;0.2693155476342405;81.0;12.0;81.0;0.0;17.777777777777782;0.0;45.0;0.0;0.0;81.0;83.0;57.63658763813054;0.0;81.0;0.0;1.0;2.0;0.5021558461545186;18.62962962962963;0.0;0.0;3.91358024691358;0.22222222222222227;55.679012345679006;0.0;159.99999999999997;81.0
106.0;13.6;18.0;213.0;0.0;5.0;26.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;4.0;95.25649584149104;0.0;0.0;0.0;0.0;8.049844718999244;7.0;0.0;5.0;1.0;0.0;0.0;2.683281572999748;0.0;0.0;5.0;0.0;38.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2;5.0;0.0;0.0;1.8;0.0;0.0;0.0;0.0;5.0;1.0;0.2;0.0;1.7888543819998322;1.0;5.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;1.30384048104053;0.0;0.0;1.0;0.0;0.0;5.0;2.0;6.0;6.0;7.0;0.4472135954999581;27.4;5.0;0.0;0.0;0.0;0.0;24.0;0.0;5.0;0.0;75.0;2.4899799195977463;5.0;26.0;0.0;0.0;0.0;0.0;0.0;False;0.0;1.0;47.404641122995535;1.0;0.0;0.0;5.0;12.6;5.0;0.0;0.0;2.23606797749979;5.0;0.0;33.0;0.8;50.0;5.0;0.0;11.92895636675732;0.8;6.0;11.545561917897285;5.0;0.0;5.0;1.0;0.0;0.0;1.0;3.6;0.0;0.0;5.0;7.0;5.0;0.0;15.0;0.0;4.0;0.0;0.0;5.0;27.0;18.76965636339675;0.0;5.0;0.0;0.0;2.0;0.4472135954999581;21.2;0.0;0.0;1.8;0.0;42.6;0.0;33.541019662496836;5.0
162.0;9.916666666666666;21.0;313.0;0.0;12.0;50.0;5.0;0.0;0.0;12.0;0.0;0.0;0.0;1.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;4.0;90.35531712817644;0.0;0.0;0.0;0.0;6.045283661289562;3.0;0.0;2.0;1.0;0.0;0.0;1.7320508075688772;0.0;0.0;12.0;0.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5;12.0;0.0;0.0;1.5833333333333333;0.0;0.0;0.0;0.0;11.0;1.0;0.4166666666666667;0.0;1.7298624923456325;0.5;12.0;0.0;0.0;0.0;0.0;0.0;4.75;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.9962049198956221;0.0;0.0;1.0;0.0;0.0;12.0;2.0;3.0;6.0;3.0;1.443375672974064;17.666666666666668;12.0;0.0;0.0;0.0;0.0;7.0;0.0;12.0;0.0;132.0;1.337115846843043;12.0;8.25;0.0;0.0;0.0;0.0;0.0;False;0.0;1.0;46.76537180435968;1.0;0.0;0.0;12.0;8.916666666666666;12.0;0.0;0.0;3.1622776601683795;12.0;0.0;8.5;0.5833333333333334;81.0;12.0;0.0;14.002975874196649;0.5833333333333334;4.0;14.273040915295415;12.0;0.0;12.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;12.0;4.0;12.0;0.0;11.5;0.0;6.0;0.0;0.0;12.0;50.0;22.836706231747858;0.0;12.0;0.0;0.0;2.0;0.6685579234215214;13.5;0.0;0.0;1.1666666666666667;0.0;26.08333333333333;0.0;37.986839826445156;12.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
103.0;9.571428571428571;15.0;205.0;0.0;7.0;26.0;1.0;0.0;0.0;7.0;0.0;0.0;0.0;1.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;2.0;77.48271696689159;0.0;0.0;0.0;0.0;5.6694670951384065;6.0;0.0;4.0;2.0;0.0;0.0;2.2677868380553634;0.0;0.0;7.0;0.0;26.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8571428571428571;7.0;0.0;0.0;1.2857142857142858;0.0;0.0;0.0;0.0;7.0;0.0;0.14285714285714285;0.0;2.2677868380553634;1.0;7.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;1.0;0.0;0.0;0.0;1.5;0.0;0.4879500364742666;0.0;0.0;1.0;0.0;0.0;7.0;1.5;5.0;6.0;7.0;0.3779644730092273;18.714285714285715;7.0;0.0;0.0;0.0;0.0;8.5;0.0;7.0;0.0;75.0;0.9511897312113418;7.0;9.5;0.0;0.0;0.0;0.0;0.0;False;0.0;1.0;38.9303407199504;1.0;0.0;0.0;7.0;8.571428571428571;7.0;0.0;0.0;2.6457513110645907;7.0;0.0;15.0;0.8571428571428571;38.0;7.0;0.0;8.079957567073869;0.5714285714285714;2.0;8.079957567073869;7.0;0.0;7.0;1.0;0.0;0.0;0.0;2.142857142857143;0.0;0.0;7.0;8.0;7.0;0.0;10.714285714285714;0.0;6.0;0.0;0.0;7.0;27.0;12.684824078589418;0.0;7.0;0.0;0.0;3.0;0.5345224838248488;14.714285714285715;0.0;0.0;0.7142857142857143;0.0;29.285714285714285;0.0;28.347335475692038;7.0
101.0;9.285714285714286;20.0;287.0;0.0;7.0;30.0;1.0;0.0;0.0;7.0;0.0;0.0;0.0;1.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;2.0;108.47580375364821;0.0;0.0;0.0;0.0;7.559289460184544;3.0;0.0;3.0;1.0;0.0;0.0;2.2677868380553634;0.0;0.0;7.0;0.0;43.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8571428571428571;7.0;0.0;0.0;1.2857142857142858;0.0;0.0;0.0;0.0;7.0;0.0;0.14285714285714285;0.0;2.2677868380553634;1.0;7.0;0.0;0.0;0.0;0.0;0.0;10.5;0.0;0.0;2.0;0.0;0.0;0.0;1.5;0.0;0.4879500364742666;0.0;0.0;1.5;0.0;0.0;7.0;1.5;4.0;6.0;6.0;0.3779644730092273;29.0;7.0;0.0;0.0;0.0;0.0;7.5;0.0;7.0;0.0;74.0;0.9511897312113418;7.0;8.5;0.0;0.0;0.0;0.0;0.0;False;0.0;1.0;38.17441177393195;1.0;0.0;0.0;7.0;8.285714285714286;7.0;0.0;0.0;2.6457513110645907;7.0;0.0;14.0;0.8571428571428571;79.0;7.0;0.0;9.94508732514511;1.1428571428571428;2.0;9.94508732514511;7.0;0.0;7.0;1.0;0.0;0.0;1.0;2.8571428571428568;0.0;0.0;7.0;7.0;7.0;0.0;10.571428571428571;0.0;6.0;0.0;0.0;7.0;31.0;31.48544637341725;0.0;7.0;0.0;0.0;2.0;0.6900655593423543;14.428571428571427;0.0;0.0;0.7142857142857143;0.0;41.0;0.0;27.969371002682813;7.0
96.0;8.714285714285714;20.0;282.0;0.0;7.0;30.0;1.0;0.0;0.0;7.0;0.0;0.0;0.0;1.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;2.0;106.58598138860208;0.0;0.0;0.0;0.0;7.559289460184544;3.0;0.0;3.0;1.0;0.0;0.0;2.2677868380553634;0.0;0.0;7.0;0.0;43.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8571428571428571;7.0;0.0;0.0;1.1428571428571428;0.0;0.0;0.0;0.0;7.0;0.0;0.14285714285714285;0.0;2.2677868380553634;1.0;7.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;2.0;0.0;0.0;0.0;0.5;0.0;0.3779644730092273;0.0;0.0;1.0;0.0;0.0;7.0;1.0;4.0;6.0;5.0;0.3779644730092273;28.142857142857146;7.0;0.0;0.0;0.0;0.0;6.0;0.0;7.0;0.0;70.0;0.7867957924694431;7.0;7.0;0.0;0.0;0.0;0.0;0.0;False;0.0;1.0;36.284589408885815;1.0;0.0;0.0;7.0;7.7142857142857135;7.0;0.0;0.0;2.6457513110645907;7.0;0.0;14.0;0.8571428571428571;78.0;7.0;0.0;10.011897684160342;1.0;2.0;10.011897684160344;7.0;0.0;7.0;1.0;0.0;0.0;1.0;2.8571428571428568;0.0;0.0;7.0;6.0;7.0;0.0;10.0;0.0;6.0;0.0;0.0;7.0;31.0;31.69873063404155;0.0;7.0;0.0;0.0;2.0;0.5773502691896257;13.714285714285715;0.0;0.0;0.42857142857142855;0.0;40.285714285714285;0.0;26.457513110645905;7.0
99.0;8.714285714285714;22.0;261.0;0.0;7.0;31.0;1.0;0.0;0.0;7.0;0.0;0.0;0.0;1.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;2.0;98.6487274554083;0.0;0.0;0.0;0.0;8.315218406203;3.0;0.0;3.0;1.0;0.0;0.0;2.2677868380553634;0.0;0.0;7.0;0.0;31.5;0.0;0.0;0.0;0.0;0.0;0.0;0.8571428571428571;7.0;0.0;0.0;1.1428571428571428;0.0;0.0;0.0;0.0;7.0;0.0;0.14285714285714285;0.0;2.2677868380553634;1.0;7.0;0.0;0.0;0.0;0.0;0.0;8.5;0.0;0.0;2.0;0.0;0.0;0.0;0.5;0.0;0.3779644730092273;0.0;0.0;1.0;0.0;0.0;7.0;1.0;4.0;6.0;5.0;0.3779644730092273;24.857142857142854;7.0;0.0;0.0;0.0;0.0;5.5;0.0;7.0;0.0;70.0;0.7867957924694431;7.0;6.5;0.0;0.0;0.0;0.0;0.0;False;0.0;1.0;37.4184828279135;1.0;0.0;0.0;7.0;7.7142857142857135;7.0;0.0;0.0;2.6457513110645907;7.0;0.0;13.0;0.8571428571428571;78.0;7.0;0.0;10.419761445034553;1.0;2.0;10.419761445034553;7.0;0.0;7.0;1.0;0.0;0.0;1.0;3.1428571428571432;0.0;0.0;7.0;6.0;7.0;0.0;10.0;0.0;6.0;0.0;0.0;7.0;32.0;27.72140311160657;0.0;7.0;0.0;0.0;2.0;0.5773502691896257;14.142857142857142;0.0;0.0;0.42857142857142855;0.0;37.285714285714285;0.0;26.457513110645905;7.0
86.0;11.0;15.0;183.0;0.0;5.0;26.0;1.0;0.0;0.0;5.0;0.0;0.0;0.0;1.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;2.0;81.84008797649231;0.0;0.0;0.0;0.0;6.708203932499369;7.0;0.0;5.0;2.0;0.0;0.0;2.23606797749979;0.0;0.0;5.0;0.0;35.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;0.0;0.0;1.2;0.0;0.0;0.0;0.0;5.0;0.0;0.2;0.0;1.7888543819998322;1.0;5.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.4472135954999579;0.0;0.0;1.0;0.0;0.0;5.0;1.0;6.0;5.0;7.0;0.4472135954999581;22.6;5.0;0.0;0.0;0.0;0.0;10.0;0.0;5.0;0.0;63.0;0.8944271909999159;5.0;11.0;0.0;0.0;0.0;0.0;0.0;False;0.0;1.0;38.46036921299638;1.0;0.0;0.0;5.0;10.0;5.0;0.0;0.0;2.23606797749979;5.0;0.0;24.0;0.8;38.0;5.0;0.0;9.407443861113391;0.8;2.0;9.407443861113391;5.0;0.0;5.0;1.0;0.0;0.0;1.0;3.0;0.0;0.0;5.0;8.0;5.0;0.0;12.6;0.0;4.0;0.0;0.0;5.0;27.0;14.328293687665674;0.0;5.0;0.0;0.0;3.0;0.4472135954999581;17.2;0.0;0.0;0.6;0.0;36.6;0.0;28.17445651649735;5.0
220.0;23.714285714285715;29.0;442.0;0.0;7.0;48.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;1.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;2.0;167.06029707007843;0.0;0.0;0.0;0.0;10.96096971726759;7.0;0.0;10.0;4.0;0.0;0.0;4.913538149119954;0.0;0.0;7.0;0.0;65.5;0.0;0.0;0.0;0.0;0.0;0.0;1.8571428571428568;7.0;0.0;0.0;1.1428571428571428;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;2.6457513110645907;1.0;7.0;0.0;0.0;0.0;0.0;0.0;15.5;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.3779644730092273;0.0;0.0;1.0;0.0;0.0;7.0;1.0;11.0;13.0;18.0;0.0;48.28571428571429;7.0;0.0;0.0;0.0;0.0;34.5;0.0;7.0;0.0;179.0;0.7559289460184545;7.0;35.5;0.0;0.0;0.0;0.0;0.0;False;0.0;1.0;83.15218406202999;1.0;0.0;0.0;7.0;22.714285714285715;7.0;0.0;0.0;2.6457513110645907;7.0;0.0;27.0;1.0;142.0;7.0;1.0;18.382185993639656;1.0;2.0;18.382185993639656;7.0;0.0;7.0;1.0;0.0;0.0;1.0;4.142857142857143;0.0;0.0;7.0;19.0;7.0;0.0;25.57142857142857;0.0;7.0;0.0;0.0;7.0;49.0;49.00242948301742;0.0;7.0;0.0;0.0;5.0;0.0;31.42857142857143;0.0;0.0;0.2857142857142857;0.0;63.14285714285714;0.0;67.65564066865167;7.0
70.0;6.428571428571429;12.0;242.0;0.0;7.0;14.0;2.0;0.0;0.0;7.0;0.0;0.0;0.0;1.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;3.0;91.46740246823299;0.0;0.0;0.0;0.0;4.535573676110727;5.0;0.0;3.0;2.0;0.0;0.0;1.5118578920369092;0.0;0.0;7.0;0.0;24.5;0.0;0.0;0.0;0.0;0.0;0.0;0.5714285714285714;7.0;0.0;0.0;1.2857142857142858;0.0;0.0;0.0;0.0;7.0;0.0;0.2857142857142857;0.0;1.889822365046136;1.0;7.0;0.0;0.0;0.0;0.0;0.0;7.5;0.0;0.0;1.0;0.0;0.0;0.0;0.5;0.0;0.7559289460184545;0.0;0.0;1.0;0.0;0.0;7.0;1.0;4.5;4.0;5.0;0.7559289460184546;19.0;7.0;0.0;0.0;0.0;0.0;5.0;0.0;7.0;0.0;54.0;1.1338934190276817;7.0;6.0;0.0;0.0;0.0;0.0;0.0;False;0.0;1.0;26.457513110645905;1.0;0.0;0.0;7.0;5.285714285714286;7.0;0.0;0.0;2.6457513110645907;7.0;0.0;9.0;0.7142857142857143;55.0;7.0;0.0;3.952094080237415;0.5714285714285714;3.0;4.0296519996266715;7.0;0.0;7.0;1.0;0.0;0.0;0.0;1.7142857142857142;0.0;0.0;7.0;6.0;7.0;0.0;7.7142857142857135;0.0;5.0;0.0;0.0;7.0;15.0;17.879224442538515;0.0;7.0;0.0;0.0;3.0;0.5345224838248488;10.0;0.0;0.0;0.5714285714285714;0.0;34.57142857142857;0.0;20.410081542498276;7.0
48.0;9.666666666666666;9.0;146.0;0.0;3.0;13.0;0.0;0.0;0.0;3.0;0.0;0.0;24.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;84.29313930168537;0.0;0.0;0.0;0.0;5.196152422706632;7.0;0.0;6.5;5.0;0.0;0.0;2.309401076758504;0.0;0.0;3.0;0.0;26.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3333333333333333;3.0;0.0;73.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.7320508075688772;1.0;3.0;0.0;18.5;0.0;0.0;0.0;14.5;0.0;0.0;1.0;0.0;0.0;1.5;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;7.5;4.0;8.0;0.0;19.666666666666668;3.0;0.0;0.0;4.5;0.0;10.5;0.0;3.0;0.0;37.0;0.0;3.0;11.5;0.0;0.0;0.0;0.0;0.0;False;0.0;1.0;27.71281292110204;1.0;2.0;1.5;3.0;8.666666666666666;3.0;0.0;0.0;1.7320508075688772;3.0;0.0;22.0;1.0;30.0;3.0;1.0;4.0414518843273814;1.0;0.0;4.0414518843273814;3.0;0.0;3.0;1.0;0.0;0.0;1.0;3.0;0.0;0.0;3.0;9.0;3.0;0.0;12.333333333333336;0.0;3.0;0.0;0.0;3.0;14.0;11.676186592091328;0.0;3.0;0.0;0.0;6.0;0.0;16.0;0.0;0.0;0.0;0.0;48.66666666666666;0.0;21.361959960016147;3.0
72.0;5.666666666666668;10.0;267.0;0.0;9.0;14.0;1.0;0.0;0.0;9.0;0.0;0.0;0.0;1.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;3.0;89.0;0.0;0.0;0.0;0.0;3.333333333333334;5.0;0.0;3.0;2.0;0.0;0.0;1.3333333333333337;0.0;0.0;9.0;0.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4444444444444444;9.0;0.0;0.0;1.2222222222222223;0.0;0.0;0.0;0.0;9.0;0.0;0.1111111111111111;0.0;2.666666666666667;1.0;9.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666667;0.0;0.0;1.0;0.0;0.0;9.0;1.0;4.0;4.0;3.0;0.33333333333333337;15.888888888888891;9.0;0.0;0.0;0.0;0.0;5.0;0.0;9.0;0.0;59.0;1.0137937550497031;9.0;6.0;0.0;0.0;0.0;0.0;0.0;False;0.0;1.0;24.0;1.0;0.0;0.0;9.0;4.5555555555555545;9.0;0.0;0.0;3.0;9.0;0.0;7.0;0.8888888888888888;55.0;9.0;0.0;3.6400549446402586;0.6666666666666666;3.0;3.678012748452318;9.0;0.0;9.0;1.0;0.0;0.0;0.0;1.1111111111111112;0.0;0.0;9.0;4.0;9.0;0.0;6.5555555555555545;0.0;8.0;0.0;0.0;9.0;15.0;16.855595839694043;0.0;9.0;0.0;0.0;3.0;0.5;8.0;0.0;0.0;0.4444444444444444;0.0;29.66666666666667;0.0;19.666666666666668;9.0
79.0;8.166666666666666;16.0;178.0;0.0;6.0;26.0;1.0;0.0;0.0;6.0;0.0;0.0;0.0;1.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;2.0;72.66819570256763;0.0;0.0;0.0;0.0;6.531972647421807;3.0;0.0;2.5;1.0;0.0;0.0;2.0412414523193148;0.0;0.0;6.0;0.0;30.25;0.0;0.0;0.0;0.0;0.0;0.0;0.8333333333333334;6.0;0.0;0.0;1.1666666666666667;0.0;0.0;0.0;0.0;6.0;0.0;0.16666666666666666;0.0;2.0412414523193148;1.0;6.0;0.0;0.0;0.0;0.0;0.0;7.25;0.0;0.0;1.0;0.0;0.0;0.0;0.75;0.0;0.40824829046386296;0.0;0.0;1.0;0.0;0.0;6.0;1.0;3.5;5.0;4.0;0.40824829046386296;18.0;6.0;0.0;0.0;0.0;0.0;5.5;0.0;6.0;0.0;57.0;0.8366600265340756;6.0;6.5;0.0;0.0;0.0;0.0;0.0;False;0.0;1.0;32.25161494664518;1.0;0.0;0.0;6.0;7.166666666666668;6.0;0.0;0.0;2.449489742783178;6.0;0.0;12.0;0.8333333333333334;39.0;6.0;0.0;9.38971068066885;0.8333333333333334;2.0;9.389710680668848;6.0;0.0;6.0;1.0;0.0;0.0;1.0;2.6666666666666665;0.0;0.0;6.0;5.0;6.0;0.0;9.5;0.0;5.0;0.0;0.0;6.0;27.0;15.362291495737214;0.0;6.0;0.0;0.0;2.0;0.40824829046386296;13.166666666666664;0.0;0.0;0.5;0.0;29.66666666666667;0.0;23.27015255644019;6.0
178.0;9.545454545454543;41.0;303.0;0.0;11.0;41.0;1.0;0.0;0.0;11.0;0.0;0.0;0.0;1.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;3.0;91.35793740706237;0.0;0.0;0.0;0.0;12.316286335211158;3.0;0.0;1.5;0.0;0.0;0.0;5.7287155469775115;0.0;0.0;11.0;0.0;15.5;0.0;0.0;0.0;0.0;0.0;0.0;1.7272727272727273;11.0;0.0;0.0;1.3636363636363635;0.0;0.0;0.0;0.0;9.0;0.0;0.09090909090909093;0.0;2.4007574562284217;1.0;11.0;0.0;0.0;0.0;0.0;0.0;4.5;0.0;0.0;2.0;0.0;0.0;0.0;1.5;0.0;0.6741998624632421;0.0;0.0;1.0;0.0;0.0;11.0;1.5;2.5;19.0;4.0;0.3015113445777636;15.636363636363635;11.0;0.0;0.0;0.0;0.0;9.5;0.0;11.0;0.0;124.0;1.300349603340998;11.0;10.5;0.0;0.0;0.0;0.0;0.0;False;0.0;1.0;53.66901933484192;1.0;0.0;0.0;11.0;8.454545454545455;11.0;0.0;0.0;2.7001683449202;11.0;0.0;7.0;0.8181818181818182;79.0;11.0;0.0;12.16029305866957;0.9090909090909092;4.0;12.193142633165875;11.0;0.0;11.0;0.9090909090909092;0.0;0.0;1.0;3.9090909090909087;0.0;0.0;11.0;5.0;11.0;0.0;11.545454545454545;0.0;8.0;0.0;0.0;11.0;42.0;22.424418508727165;0.0;11.0;0.0;0.0;1.0;0.5393598899705937;16.181818181818183;0.0;0.0;0.9090909090909092;0.0;27.54545454545455;0.0;37.30781053978814;11.0
