WMC;NOCh;WMC_CK_count;WMC_CK_min;DIT;WMC_CK_25%;NPM;NORM;WMC_CK_std;Bugged;WMC_CK_50%;WMC_CK_mean;NMI;WMC_CK_max;WMC_CK_75%
20.0;0.0;4.0;1.0;1.0;1.0;2.0;0.0;8.0;False;1.0;5.0;0.0;17.0;5.0
40.0;0.0;6.0;1.0;1.0;2.0;5.0;0.0;3.488074922742725;False;5.0;4.833333333333333;0.0;10.0;6.5
15.0;0.0;5.0;1.0;1.0;1.0;5.0;0.0;3.4641016151377544;False;1.0;3.0;0.0;9.0;3.0
41.0;0.0;6.0;1.0;1.0;1.5;5.0;0.0;6.801960501698511;False;3.5;5.666666666666668;0.0;19.0;5.5
12.0;0.0;6.0;1.0;1.0;1.0;3.0;0.0;1.6020819787597222;False;1.0;1.8333333333333333;0.0;5.0;1.75
6.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
6.0;0.0;5.0;1.0;1.0;1.0;5.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
12.0;0.0;6.0;1.0;1.0;1.0;4.0;0.0;1.329160135825126;False;1.0;1.8333333333333333;0.0;4.0;2.5
14.0;0.0;6.0;1.0;1.0;1.25;3.0;0.0;1.3784048752090219;False;2.5;2.5;0.0;4.0;3.75
6.0;0.0;5.0;1.0;1.0;1.0;5.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
51.0;0.0;9.0;1.0;1.0;2.0;5.0;0.0;4.949747468305833;False;5.0;5.666666666666668;0.0;17.0;8.0
15.0;0.0;3.0;1.0;1.0;1.0;2.0;0.0;7.505553499465137;False;1.0;5.333333333333333;0.0;14.0;7.5
16.0;0.0;3.0;5.0;1.0;5.0;2.0;0.0;0.0;False;5.0;5.0;0.0;5.0;5.0
10.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
10.0;0.0;4.0;1.0;1.0;1.0;3.0;0.0;2.8722813232690143;False;1.5;2.75;0.0;7.0;3.25
1.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
32.0;0.0;9.0;1.0;1.0;2.0;5.0;0.0;2.345207879911715;False;4.0;3.6666666666666665;0.0;8.0;5.0
8.0;0.0;5.0;1.0;1.0;1.0;5.0;0.0;1.3416407864998738;False;1.0;1.6;0.0;4.0;1.0
6.0;0.0;5.0;1.0;1.0;1.0;5.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
5.0;0.0;3.0;1.0;1.0;1.0;2.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
10.0;0.0;8.0;1.0;1.0;1.0;7.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
6.0;0.0;5.0;1.0;1.0;1.0;5.0;0.0;0.4472135954999579;False;1.0;1.2;0.0;2.0;1.0
6.0;0.0;5.0;1.0;1.0;1.0;5.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
6.0;0.0;5.0;1.0;1.0;1.0;5.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
11.0;0.0;5.0;1.0;1.0;1.0;5.0;0.0;1.7888543819998317;False;1.0;2.2;0.0;5.0;3.0
2.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
78.0;0.0;12.0;1.0;1.0;5.0;5.0;0.0;2.4984843890695503;False;6.0;6.333333333333332;0.0;11.0;8.0
6.0;0.0;5.0;1.0;1.0;1.0;5.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
9.0;0.0;5.0;1.0;1.0;1.0;5.0;0.0;1.7320508075688772;False;1.0;2.0;0.0;5.0;2.0
10.0;0.0;6.0;1.0;1.0;1.0;5.0;0.0;0.8164965809277259;False;1.5;1.6666666666666667;0.0;3.0;2.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
6.0;0.0;3.0;1.0;1.0;1.0;0.0;0.0;1.1547005383792517;False;1.0;1.6666666666666667;0.0;3.0;2.0
1.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
30.0;0.0;14.0;1.0;1.0;1.0;2.0;0.0;2.027286390693261;False;2.0;2.571428571428572;0.0;7.0;3.0
1.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
11.0;0.0;5.0;1.0;1.0;1.0;2.0;0.0;1.3416407864998738;False;1.0;1.6;0.0;4.0;1.0
11.0;0.0;5.0;1.0;1.0;1.0;2.0;0.0;1.3416407864998738;False;1.0;1.6;0.0;4.0;1.0
6.0;0.0;5.0;1.0;1.0;1.0;2.0;0.0;0.5477225575051661;False;1.0;1.4;0.0;2.0;2.0
11.0;0.0;3.0;1.0;1.0;1.5;0.0;0.0;3.7859388972001833;False;2.0;3.6666666666666665;0.0;8.0;5.0
14.0;0.0;5.0;1.0;1.0;1.0;1.0;0.0;2.549509756796392;False;2.0;3.0;0.0;7.0;4.0
20.0;0.0;9.0;1.0;1.0;1.0;1.0;0.0;2.958039891549808;False;1.0;2.333333333333333;0.0;10.0;2.0
1.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
28.0;0.0;4.0;1.0;1.0;3.25;0.0;0.0;8.616843969807043;False;4.0;7.25;0.0;20.0;8.0
16.0;0.0;5.0;1.0;1.0;1.0;1.0;0.0;4.919349550499538;False;1.0;3.2;0.0;12.0;1.0
8.0;0.0;4.0;1.0;1.0;1.0;3.0;0.0;0.957427107756338;False;1.5;1.75;0.0;3.0;2.25
12.0;0.0;2.0;2.0;1.0;3.75;0.0;0.0;4.949747468305833;False;5.5;5.5;0.0;9.0;7.25
39.0;0.0;23.0;1.0;1.0;1.0;21.0;0.0;1.3959285801180925;False;1.0;1.6956521739130437;0.0;6.0;2.0
39.0;0.0;1.0;4.0;1.0;4.0;21.0;0.0;0.0;False;4.0;4.0;0.0;4.0;4.0
11.0;0.0;7.0;1.0;1.0;1.0;5.0;0.0;0.5345224838248488;False;2.0;1.5714285714285714;0.0;2.0;2.0
3.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
26.0;0.0;8.0;1.0;1.0;1.0;7.0;0.0;2.659215781283755;False;2.0;3.25;0.0;7.0;5.5
41.0;0.0;5.0;1.0;1.0;1.0;5.0;0.0;1.3416407864998738;False;1.0;1.6;0.0;4.0;1.0
41.0;0.0;1.0;6.0;1.0;6.0;5.0;0.0;0.0;False;6.0;6.0;0.0;6.0;6.0
41.0;0.0;14.0;1.0;1.0;1.25;5.0;0.0;3.6047892441175375;False;3.0;3.928571428571429;0.0;13.0;4.75
41.0;0.0;1.0;7.0;1.0;7.0;5.0;0.0;0.0;False;7.0;7.0;0.0;7.0;7.0
9.0;0.0;3.0;1.0;1.0;2.0;2.0;0.0;1.1547005383792517;False;3.0;2.333333333333333;0.0;3.0;3.0
9.0;0.0;10.0;1.0;1.0;1.0;2.0;0.0;1.5951314818673863;False;1.0;1.9;0.0;6.0;2.0
32.0;0.0;23.0;1.0;1.0;1.0;14.0;0.0;2.00985713216129;False;1.0;1.6956521739130437;0.0;10.0;1.0
32.0;0.0;9.0;1.0;1.0;2.0;4.0;0.0;2.4720661623652207;False;2.0;3.111111111111111;0.0;9.0;3.0
12.0;0.0;3.0;2.0;1.0;2.0;2.0;0.0;2.8867513459481287;False;2.0;3.6666666666666665;0.0;7.0;4.5
11.0;0.0;5.0;1.0;1.0;1.0;4.0;0.0;1.6431676725154984;False;1.0;2.2;0.0;4.0;4.0
11.0;0.0;3.0;2.0;1.0;3.0;3.0;0.0;1.1547005383792517;False;4.0;3.333333333333333;0.0;4.0;4.0
1.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
2.0;0.0;2.0;1.0;1.0;1.0;2.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
12.0;0.0;7.0;1.0;1.0;1.0;7.0;0.0;1.5118578920369092;False;1.0;1.5714285714285714;0.0;5.0;1.0
2.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
2.0;0.0;2.0;1.0;1.0;1.0;2.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
5.0;0.0;3.0;1.0;1.0;1.0;2.0;0.0;0.5773502691896257;False;1.0;1.3333333333333333;0.0;2.0;1.5
59.0;0.0;9.0;1.0;1.0;3.0;1.0;0.0;10.775486583496411;False;6.0;7.888888888888888;0.0;36.0;6.0
8.0;0.0;2.0;1.0;1.0;1.5;0.0;0.0;1.4142135623730951;False;2.0;2.0;0.0;3.0;2.5
8.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
8.0;0.0;1.0;2.0;1.0;2.0;0.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
8.0;0.0;10.0;1.0;1.0;1.0;0.0;0.0;0.6749485577105528;False;1.0;1.3;0.0;3.0;1.0
21.0;0.0;17.0;1.0;1.0;1.0;15.0;0.0;0.6642111641550714;False;1.0;1.2352941176470589;0.0;3.0;1.0
13.0;0.0;5.0;1.0;1.0;1.0;2.0;0.0;2.4899799195977463;False;2.0;2.8;0.0;7.0;3.0
8.0;0.0;10.0;1.0;1.0;1.0;0.0;0.0;0.6749485577105528;False;1.0;1.3;0.0;3.0;1.0
8.0;0.0;2.0;1.0;1.0;1.75;0.0;0.0;2.1213203435596424;False;2.5;2.5;0.0;4.0;3.25
8.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
8.0;0.0;1.0;2.0;1.0;2.0;0.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
18.0;0.0;5.0;1.0;1.0;1.0;2.0;0.0;3.8340579025361623;False;3.0;4.2;0.0;10.0;6.0
8.0;0.0;10.0;1.0;1.0;1.0;0.0;0.0;0.6749485577105528;False;1.0;1.3;0.0;3.0;1.0
8.0;0.0;2.0;1.0;1.0;1.75;0.0;0.0;2.1213203435596424;False;2.5;2.5;0.0;4.0;3.25
8.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
8.0;0.0;1.0;2.0;1.0;2.0;0.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
16.0;0.0;5.0;1.0;1.0;1.0;2.0;0.0;2.6076809620810595;False;3.0;3.4;0.0;7.0;5.0
8.0;0.0;10.0;1.0;1.0;1.0;0.0;0.0;0.6749485577105528;False;1.0;1.3;0.0;3.0;1.0
8.0;0.0;2.0;1.0;1.0;1.75;0.0;0.0;2.1213203435596424;False;2.5;2.5;0.0;4.0;3.25
8.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
8.0;0.0;1.0;2.0;1.0;2.0;0.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
1.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
34.0;0.0;8.0;1.0;1.0;1.75;2.0;0.0;2.8660575211055535;False;6.5;4.75;0.0;7.0;7.0
8.0;0.0;10.0;1.0;1.0;1.0;0.0;0.0;0.6749485577105528;False;1.0;1.3;0.0;3.0;1.0
8.0;0.0;2.0;1.0;1.0;1.5;0.0;0.0;1.4142135623730951;False;2.0;2.0;0.0;3.0;2.5
8.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
8.0;0.0;1.0;2.0;1.0;2.0;0.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
6.0;0.0;3.0;1.0;1.0;1.0;3.0;0.0;0.5773502691896257;False;1.0;1.3333333333333333;0.0;2.0;1.5
24.0;0.0;15.0;1.0;1.0;1.0;15.0;0.0;2.32379000772445;False;1.0;1.6;0.0;10.0;1.0
23.0;0.0;11.0;1.0;1.0;1.0;11.0;0.0;3.3166247903554;False;1.0;2.0;0.0;12.0;1.0
6.0;0.0;2.0;1.0;1.0;2.25;1.0;0.0;3.5355339059327378;False;3.5;3.5;0.0;6.0;4.75
34.0;0.0;9.0;1.0;1.0;1.0;7.0;0.0;2.39791576165636;False;2.0;3.0;0.0;7.0;5.0
19.0;0.0;11.0;1.0;1.0;1.0;5.0;0.0;1.026910636104941;False;1.0;1.6363636363636365;0.0;4.0;2.0
27.0;0.0;19.0;1.0;1.0;1.0;8.0;0.0;1.0173926082384543;False;1.0;1.4210526315789471;0.0;4.0;1.0
3.0;0.0;2.0;1.0;1.0;1.0;2.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
19.0;0.0;9.0;1.0;1.0;1.0;7.0;0.0;1.7320508075688772;False;1.0;2.0;0.0;6.0;3.0
7.0;0.0;6.0;1.0;1.0;1.0;6.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
1.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
26.0;0.0;7.0;1.0;1.0;1.0;7.0;0.0;4.3915503282684;False;2.0;3.571428571428572;0.0;13.0;3.5
9.0;0.0;6.0;1.0;1.0;1.0;6.0;0.0;0.5163977794943223;False;1.0;1.3333333333333333;0.0;2.0;1.75
13.0;0.0;7.0;1.0;1.0;1.0;7.0;0.0;1.5118578920369092;False;1.0;1.5714285714285714;0.0;5.0;1.0
10.0;0.0;7.0;1.0;1.0;1.0;7.0;0.0;0.7559289460184545;False;1.0;1.2857142857142858;0.0;3.0;1.0
2.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
28.0;0.0;24.0;1.0;1.0;1.0;20.0;0.0;2.664854456694084;False;1.0;1.8333333333333333;0.0;14.0;1.25
27.0;0.0;11.0;1.0;1.0;1.0;11.0;0.0;1.6124515496597098;False;1.0;2.0;0.0;6.0;2.0
24.0;0.0;4.0;1.0;1.0;4.0;4.0;0.0;5.5;False;5.0;6.25;0.0;14.0;7.25
25.0;0.0;9.0;2.0;1.0;2.0;9.0;0.0;2.0;False;2.0;2.6666666666666665;0.0;8.0;2.0
31.0;0.0;7.0;1.0;1.0;1.0;6.0;0.0;6.229729031789732;False;1.0;4.142857142857143;0.0;18.0;3.5
42.0;0.0;17.0;1.0;1.0;1.0;12.0;0.0;2.2928918293666785;False;2.0;2.588235294117647;0.0;9.0;4.0
27.0;0.0;9.0;1.0;1.0;1.0;8.0;0.0;2.619372274250285;False;2.0;2.888888888888889;0.0;9.0;4.0
24.0;0.0;9.0;1.0;1.0;1.0;9.0;0.0;2.650995620097811;False;1.0;2.4444444444444446;0.0;9.0;2.0
32.0;0.0;7.0;1.0;1.0;1.0;6.0;0.0;5.8268671644701975;False;1.0;4.571428571428571;0.0;16.0;6.0
20.0;0.0;8.0;1.0;1.0;1.0;7.0;0.0;2.1001700611413083;False;1.0;2.125;0.0;7.0;2.25
15.0;0.0;4.0;1.0;1.0;1.75;3.0;0.0;2.160246899469287;False;2.5;3.0;0.0;6.0;3.75
22.0;0.0;8.0;1.0;1.0;1.0;4.0;0.0;2.2320714274285347;False;2.0;2.875;0.0;7.0;4.25
43.0;0.0;15.0;1.0;1.0;1.5;8.0;0.0;3.348062694981056;False;2.0;3.2666666666666666;0.0;13.0;3.0
34.0;0.0;30.0;1.0;1.0;1.0;3.0;0.0;3.0066975047479367;False;1.5;2.833333333333333;0.0;13.0;3.0
9.0;0.0;6.0;1.0;1.0;1.0;5.0;0.0;0.8164965809277259;False;1.0;1.3333333333333333;0.0;3.0;1.0
3.0;0.0;2.0;1.0;1.0;1.0;2.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
3.0;0.0;2.0;1.0;1.0;1.0;2.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
6.0;0.0;3.0;1.0;1.0;1.0;3.0;0.0;0.5773502691896257;False;1.0;1.3333333333333333;0.0;2.0;1.5
2.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
5.0;0.0;4.0;1.0;1.0;1.0;2.0;0.0;0.5;False;1.0;1.25;0.0;2.0;1.25
12.0;0.0;7.0;1.0;1.0;1.0;7.0;0.0;0.4879500364742666;False;1.0;1.2857142857142858;0.0;2.0;1.5
24.0;0.0;11.0;1.0;1.0;1.0;10.0;0.0;2.7236339361562187;False;1.0;2.272727272727273;0.0;10.0;2.0
15.0;0.0;6.0;1.0;1.0;1.0;6.0;0.0;1.940790217067952;False;1.5;2.1666666666666665;0.0;6.0;2.0
6.0;0.0;1.0;6.0;1.0;6.0;1.0;0.0;0.0;False;6.0;6.0;0.0;6.0;6.0
56.0;0.0;21.0;1.0;1.0;1.0;6.0;0.0;3.8253540141186066;False;2.0;3.6666666666666665;0.0;14.0;5.0
56.0;0.0;1.0;2.0;1.0;2.0;6.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
16.0;0.0;11.0;1.0;1.0;1.0;2.0;0.0;2.6628760937957843;False;1.0;2.090909090909091;0.0;10.0;2.0
1.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
2.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
2.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
2.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
2.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
2.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
12.0;0.0;9.0;1.0;1.0;1.0;9.0;0.0;0.4409585518440984;False;1.0;1.2222222222222223;0.0;2.0;1.0
6.0;0.0;2.0;1.0;1.0;1.5;2.0;0.0;1.4142135623730951;False;2.0;2.0;0.0;3.0;2.5
6.0;0.0;5.0;1.0;1.0;2.0;1.0;0.0;2.8284271247461903;False;2.0;3.0;0.0;8.0;2.0
18.0;0.0;12.0;1.0;1.0;1.0;2.0;0.0;3.1285585799020588;False;1.0;2.1666666666666665;0.0;12.0;2.0
1.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
8.0;0.0;6.0;1.0;1.0;1.0;6.0;0.0;0.40824829046386296;False;1.0;1.1666666666666667;0.0;2.0;1.0
2.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
8.0;0.0;5.0;1.0;1.0;1.0;5.0;0.0;0.5477225575051661;False;1.0;1.4;0.0;2.0;2.0
1.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
9.0;0.0;7.0;1.0;1.0;1.0;7.0;0.0;0.3779644730092273;False;1.0;1.1428571428571428;0.0;2.0;1.0
8.0;0.0;6.0;1.0;1.0;1.0;6.0;0.0;0.8366600265340756;False;1.0;1.5;0.0;3.0;1.75
3.0;0.0;2.0;1.0;1.0;1.0;2.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
29.0;0.0;8.0;1.0;1.0;1.75;5.0;0.0;4.342481186734475;False;3.0;4.5;0.0;14.0;5.5
8.0;0.0;6.0;1.0;1.0;1.0;6.0;0.0;0.40824829046386296;False;1.0;1.1666666666666667;0.0;2.0;1.0
14.0;0.0;6.0;1.0;1.0;1.0;6.0;0.0;2.857738033247041;False;1.0;2.1666666666666665;0.0;8.0;1.0
2.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
7.0;0.0;6.0;1.0;1.0;1.0;6.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
8.0;0.0;6.0;1.0;1.0;1.0;6.0;0.0;0.40824829046386296;False;1.0;1.1666666666666667;0.0;2.0;1.0
2.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
2.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
8.0;0.0;5.0;1.0;1.0;1.0;5.0;0.0;0.5477225575051661;False;1.0;1.4;0.0;2.0;2.0
1.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
8.0;0.0;6.0;1.0;1.0;1.0;6.0;0.0;0.40824829046386296;False;1.0;1.1666666666666667;0.0;2.0;1.0
14.0;0.0;6.0;1.0;1.0;1.0;6.0;0.0;2.857738033247041;False;1.0;2.1666666666666665;0.0;8.0;1.0
2.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
7.0;0.0;6.0;1.0;1.0;1.0;6.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
9.0;0.0;7.0;1.0;1.0;1.0;7.0;0.0;0.3779644730092273;False;1.0;1.1428571428571428;0.0;2.0;1.0
8.0;0.0;6.0;1.0;1.0;1.0;6.0;0.0;0.40824829046386296;False;1.0;1.1666666666666667;0.0;2.0;1.0
3.0;0.0;2.0;1.0;1.0;1.0;2.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
36.0;0.0;11.0;1.0;1.0;1.5;7.0;0.0;3.8423477671387793;False;3.0;3.8181818181818175;0.0;14.0;4.0
28.0;0.0;12.0;1.0;1.0;1.0;4.0;0.0;4.575130400526108;False;1.0;2.75;0.0;17.0;2.0
19.0;0.0;8.0;1.0;1.0;1.0;4.0;0.0;2.774243783705493;False;1.0;2.625;0.0;8.0;3.0
12.0;0.0;7.0;1.0;1.0;1.0;5.0;0.0;1.2149857925879115;False;1.0;1.8571428571428568;0.0;4.0;2.5
8.0;0.0;4.0;1.0;1.0;1.0;3.0;0.0;1.5;False;1.0;1.75;0.0;4.0;1.75
7.0;0.0;5.0;1.0;1.0;1.0;2.0;0.0;0.8366600265340756;False;2.0;1.8;0.0;3.0;2.0
59.0;0.0;11.0;1.0;1.0;1.0;10.0;0.0;8.869764781138633;False;1.0;5.545454545454546;0.0;30.0;6.5
59.0;0.0;0.0;0.0;1.0;0.0;10.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
5.0;0.0;4.0;1.0;1.0;1.0;3.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
16.0;0.0;6.0;1.0;1.0;1.0;2.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
6.0;0.0;5.0;1.0;1.0;1.0;5.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
5.0;0.0;4.0;1.0;1.0;1.0;4.0;0.0;2.5;False;1.0;2.25;0.0;6.0;2.25
13.0;0.0;6.0;1.0;1.0;1.0;3.0;0.0;3.2659863237109037;False;1.0;2.333333333333333;0.0;9.0;1.0
2.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
4.0;0.0;4.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
5.0;0.0;4.0;1.0;1.0;1.0;4.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
6.0;0.0;4.0;1.0;1.0;1.0;1.0;0.0;0.5;False;1.0;1.25;0.0;2.0;1.25
9.0;0.0;6.0;1.0;1.0;1.0;6.0;0.0;0.8164965809277259;False;1.0;1.3333333333333333;0.0;3.0;1.0
4.0;0.0;1.0;3.0;1.0;3.0;1.0;0.0;0.0;False;3.0;3.0;0.0;3.0;3.0
4.0;0.0;4.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
5.0;0.0;4.0;1.0;1.0;1.0;4.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
4.0;0.0;4.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
5.0;0.0;4.0;1.0;1.0;1.0;4.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
4.0;0.0;3.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
8.0;0.0;2.0;1.0;1.0;2.5;2.0;0.0;4.242640687119285;False;4.0;4.0;0.0;7.0;5.5
4.0;0.0;1.0;3.0;1.0;3.0;1.0;0.0;0.0;False;3.0;3.0;0.0;3.0;3.0
4.0;0.0;4.0;1.0;1.0;1.0;1.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
5.0;0.0;4.0;1.0;1.0;1.0;4.0;0.0;0.0;False;1.0;1.0;0.0;1.0;1.0
8.0;0.0;2.0;1.0;1.0;2.5;2.0;0.0;4.242640687119285;False;4.0;4.0;0.0;7.0;5.5
13.0;0.0;4.0;1.0;1.0;1.0;4.0;0.0;7.5;False;1.0;4.75;0.0;16.0;4.75
11.0;0.0;5.0;1.0;1.0;1.0;3.0;0.0;2.683281572999748;False;1.0;2.2;0.0;7.0;1.0
25.0;0.0;5.0;1.0;1.0;1.0;2.0;0.0;7.842193570679061;False;2.0;5.0;0.0;19.0;2.0
23.0;0.0;10.0;1.0;1.0;1.0;10.0;0.0;2.601281735350223;False;1.0;2.1;0.0;9.0;1.0
26.0;0.0;5.0;1.0;1.0;1.0;2.0;0.0;0.8944271909999159;False;1.0;1.6;0.0;3.0;2.0
25.0;0.0;12.0;1.0;1.0;1.0;12.0;0.0;2.3915887961137816;False;1.0;1.9166666666666667;0.0;9.0;1.0
1.0;0.0;1.0;2.0;1.0;2.0;1.0;0.0;0.0;False;2.0;2.0;0.0;2.0;2.0
13.0;0.0;9.0;1.0;1.0;1.0;7.0;0.0;0.7071067811865476;False;1.0;1.3333333333333333;0.0;3.0;1.0
