Maximum Depth;ClassDataAbstractionCoupling;Di;NPathComplexity;NumberOfPublicMethods_Checkstyle;NCSSForThisMethod;BooleanExpressionComplexity;NOP;NestedIfElseDepth;Fin;NumberOfModifiers;Fout;NumberOfPrivateMethod;NestedForDepth;MaxNumberOfNestedBlocks;NumberOfMethods_Checkstyle;NestedTryDepth;CyclomaticComplexity;NCOMP;FileLength;MCLC;Ci;ClassFanOutComplexity;BuggedMethods;NumberOfMathOperations;VG;MethodLength;NCSSForThisClass;NumberOfPackageMethod;NVAR;AnonymousInnerClassLength;NBD;WMC_CK;ThrowsCount;IOVars;NCSSForThisFile;Si;ExecutableStatementCount;NumberOfProtectedMethod
2.0;1.0;1.0;1.0;6.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;1.0;0.0;55.0;0.0;1.0;3.0;False;0.0;1.0;3.0;19.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;24.0;0.0;1.0;0.0
2.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
0.0;0.0;2.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;False;0.0;1.0;4.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;2.0;0.0
0.0;0.0;2.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;False;0.0;1.0;4.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;2.0;0.0
0.0;0.0;2.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;False;0.0;1.0;4.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;2.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;3.0;2.0;1.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;205.0;0.0;2.0;3.0;False;0.0;1.0;3.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;104.0;0.0;1.0;0.0
0.0;0.0;2.0;4.0;0.0;17.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;3.0;1.0;0.0;3.0;2.0;0.0;False;0.0;3.0;27.0;0.0;0.0;2.0;0.0;2.0;3.0;0.0;2.0;0.0;0.0;15.0;0.0
0.0;0.0;2.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;False;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;2.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;False;0.0;1.0;4.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;2.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;2.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;False;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;3.0;1.0;0.0;False;0.0;2.0;3.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0
0.0;0.0;1.0;3.0;0.0;5.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;1.0;0.0;2.0;1.0;0.0;False;0.0;2.0;8.0;0.0;0.0;1.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;4.0;0.0
0.0;6.0;2.0;1.0;8.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;0.0;1.0;0.0;156.0;0.0;2.0;12.0;False;0.0;1.0;4.0;58.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;78.0;0.0;2.0;0.0
2.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
2.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
2.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
2.0;1.0;1.0;1.0;16.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;16.0;0.0;1.0;0.0;107.0;0.0;1.0;3.0;False;0.0;1.0;3.0;50.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;55.0;0.0;1.0;0.0
2.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
2.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
2.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
2.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
0.0;0.0;2.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;False;0.0;1.0;4.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;2.0;0.0
0.0;0.0;2.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;False;0.0;1.0;4.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;2.0;0.0
0.0;0.0;2.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;False;0.0;1.0;4.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;2.0;0.0
0.0;0.0;2.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;False;0.0;1.0;4.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;2.0;0.0
0.0;0.0;2.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;False;0.0;1.0;4.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;2.0;0.0
0.0;0.0;2.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;False;0.0;1.0;4.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;2.0;0.0
0.0;0.0;2.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;False;0.0;1.0;4.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;2.0;0.0
0.0;0.0;2.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;False;0.0;1.0;4.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;2.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.222222222;192.0;0.0;11.0;0.0;1.0;0.0;0.0;1.0;8.0;0.0;0.0;1.0;0.0;0.0;9.0;10.0;0.0;12.0;64.222222222;0.0;False;0.0;9.0;11.0;0.0;0.0;2.0;0.0;1.0;7.0;0.0;2.0;0.0;64.0;4.0;0.0
2.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
2.0;0.0;1.0;1.0;8.0;2.0;0.0;0.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;8.0;0.0;1.0;0.0;81.0;0.0;1.0;2.0;False;0.0;1.0;3.0;36.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;39.0;0.0;1.0;0.0
2.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.2;8.0;0.0;5.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0;7.0;0.0;7.0;16.2;0.0;False;4.0;4.0;6.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;1.0;0.0;16.0;4.0;0.0
2.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;7.0;0.0;7.0;1.0;0.0;False;2.0;1.0;6.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;2.0;4.0;0.0;10.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;4.0;4.0;0.0;6.0;2.0;0.0;False;0.0;4.0;15.0;0.0;0.0;2.0;0.0;3.0;4.0;0.0;2.0;0.0;0.0;6.0;0.0
0.0;0.0;2.0;3.0;0.0;10.0;0.0;1.0;1.0;0.0;4.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;2.0;0.0;4.0;2.0;0.0;False;0.0;3.0;13.0;0.0;0.0;2.0;0.0;3.0;3.0;0.0;2.0;0.0;0.0;6.0;0.0
0.0;0.0;2.0;8.0;0.0;16.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;5.0;3.0;0.0;5.0;2.0;0.0;False;1.0;3.0;21.0;0.0;0.0;2.0;0.0;2.0;5.0;0.0;2.0;0.0;0.0;14.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;2.0;3.0;0.0;10.0;0.0;1.0;1.0;0.0;4.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;2.0;0.0;4.0;2.0;0.0;False;0.0;3.0;13.0;0.0;0.0;2.0;0.0;3.0;3.0;0.0;2.0;0.0;0.0;6.0;0.0
0.0;0.0;2.0;3.0;0.0;10.0;0.0;1.0;1.0;0.0;4.0;0.0;0.0;1.0;2.0;0.0;0.0;3.0;2.0;0.0;4.0;2.0;0.0;False;0.0;3.0;13.0;0.0;0.0;2.0;0.0;3.0;3.0;0.0;2.0;0.0;0.0;6.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3.0;0.0;1.0;2.0;0.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;7.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;3.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;2.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;False;0.0;1.0;4.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;2.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;1.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;4.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;0.0;1.0;8.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0
0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;3.0;0.0;0.0;0.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;2.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;False;0.0;1.0;4.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;2.0;0.0
0.0;8.0;2.0;1.0;10.0;4.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;12.0;0.0;1.0;0.0;293.0;0.0;2.0;20.0;False;0.0;1.0;5.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;159.0;0.0;3.0;2.0
0.0;0.0;2.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;False;0.0;1.0;4.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;2.0;0.0
0.0;0.0;2.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;False;0.0;1.0;4.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;2.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1.0;0.0;0.0;3.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;False;0.0;1.0;4.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;3.0;0.0;0.0;0.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;6.0;2.0;1.0;8.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;0.0;1.0;0.0;191.0;0.0;2.0;15.0;False;0.0;1.0;4.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;117.0;0.0;2.0;0.0
0.0;0.0;2.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;False;0.0;1.0;4.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;2.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.5;2.0;0.0;6.0;0.0;1.0;0.0;0.0;17.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;1.5;0.0;False;0.0;1.0;8.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;1.0;5.0;0.0
