MethodLength_min;FileLength_min;AnonymousInnerClassLength_mean;Bugged;blame_merge_blame_getEffort_min;TotalNumberOfOperands;FileLength_std;blame_merge_blame_getVolume_max;blame_merge_blame_getDifficulty_std;blamemerge_blamegetVocabulary_max;blamemerge_blamegetDifficulty_max;AnonymousInnerClassLength_count;MethodLength_std;blame_merge_blame_getLength_min;blamemerge_blamegetLength_mean;blame_merge_blame_getEffort_std;blame_merge_blame_getVocabulary_std;blamemerge_blamegetEffort_max;blamemerge_blamegetDifficulty_mean;blame_merge_blame_getVolume_std;blame_merge_blame_getLength_mean;blamemerge_blamegetEffort_std;blame_merge_blame_getVolume_min;blame_merge_blame_getDifficulty_max;blamemerge_blamegetVolume_max;FileLength_25%;FileLength_mean;AnonymousInnerClassLength_75%;AnonymousInnerClassLength_50%;blamemerge_blamegetVolume_count;blame_merge_blame_getVocabulary_count;blamemerge_blamegetVolume_std;blame_merge_blame_getVocabulary_max;blamemerge_blamegetVolume_mean;MethodLength_mean;blame_merge_blame_getVolume_count;NumberOfDistinctOperands;blamemerge_blamegetDifficulty_count;blame_merge_blame_getDifficulty_mean;TotalNumberOfOperators;FileLength_50%;blamemerge_blamegetLength_max;MethodLength_max;MethodLength_25%;Difficulty;blame_merge_blame_getEffort_max;blamemerge_blamegetVocabulary_std;AnonymousInnerClassLength_25%;blame_merge_blame_getVolume_mean;MethodLength_50%;blame_merge_blame_getEffort_count;blamemerge_blamegetVocabulary_count;AnonymousInnerClassLength_min;blamemerge_blamegetLength_count;blamemerge_blamegetEffort_count;blame_merge_blame_getVocabulary_mean;AnonymousInnerClassLength_max;FileLength_75%;blamemerge_blamegetVocabulary_mean;blame_merge_blame_getLength_max;AnonymousInnerClassLength_std;blamemerge_blamegetEffort_mean;blame_merge_blame_getLength_count;blamemerge_blamegetDifficulty_std;blame_merge_blame_getDifficulty_min;Effort;MethodLength_count;NumberOfDistinctOperators;Volume;MethodLength_75%;Length;blame_merge_blame_getEffort_mean;Vocabulary;FileLength_max;blame_merge_blame_getVocabulary_min;blame_merge_blame_getLength_std;blame_merge_blame_getDifficulty_count;blamemerge_blamegetLength_std;FileLength_count
0.0;0.0;0.0;False;0.0;100.0;73.90083445627211;0.0;0.0;10.0;3.5;3.0;8.504900548115383;0.0;2.015625;0.0;0.0;110.94737505048094;0.41796875;0.0;0.0;28.183959426345965;0.0;0.0;44.378950020192384;0.0;42.66666666666666;0.0;0.0;128.0;0.0;12.01095220564583;0.0;5.636238378333273;6.333333333333332;0.0;42.0;128.0;0.0;158.0;0.0;14.0;16.0;1.5;25.0;0.0;3.1703500731960466;0.0;0.0;3.0;0.0;128.0;0.0;128.0;128.0;0.0;0.0;64.0;1.7421875;0.0;0.0;11.957655189012387;0.0;0.91095118530461;0.0;38553.455506574464;3.0;21.0;1542.1382202629786;9.5;258.0;0.0;63.0;128.0;0.0;0.0;0.0;3.845407067114095;3.0
3.0;0.0;0.0;True;0.0;321.0;83.71578903249574;0.0;0.0;17.0;6.416666666666668;12.0;21.943971354061667;0.0;3.6707818930041154;0.0;0.0;629.4692775525523;0.8680727023319615;0.0;0.0;76.18411941917299;0.0;0.0;98.09910819000817;0.0;24.16666666666667;0.0;0.0;486.0;0.0;19.73790872125168;0.0;11.310787398527665;11.583333333333336;0.0;95.0;486.0;0.0;611.0;0.0;24.0;80.0;3.0;57.44210526315789;0.0;4.372643095028735;0.0;0.0;3.0;0.0;486.0;0.0;486.0;486.0;0.0;0.0;0.0;3.1419753086419755;0.0;0.0;35.150441945730854;0.0;1.3789614476842575;0.0;375353.3575559079;12.0;34.0;6534.463802054473;8.0;932.0;0.0;129.0;290.0;0.0;0.0;0.0;5.501888167529521;12.0
78.0;166.0;0.0;False;0.0;262.0;0.0;0.0;0.0;17.0;22.5;1.0;0.0;0.0;4.855491329479769;0.0;0.0;5370.767587934404;1.1115469309110928;0.0;0.0;544.2479050847918;0.0;0.0;238.70078168597354;166.0;166.0;0.0;0.0;173.0;0.0;33.426525226553395;0.0;15.043868138958096;78.0;0.0;102.0;173.0;0.0;538.0;166.0;69.0;78.0;78.0;41.098039215686285;0.0;4.212025812650128;0.0;0.0;78.0;0.0;173.0;0.0;173.0;173.0;0.0;0.0;166.0;3.398843930635838;0.0;0.0;93.79365751073543;0.0;2.519327599152956;0.0;232321.92852077642;1.0;32.0;5652.871352366217;78.0;800.0;0.0;134.0;166.0;0.0;0.0;0.0;9.414050385991278;1.0
0.0;0.0;0.0;False;0.0;35.0;48.08326112068522;0.0;0.0;9.0;1.5;2.0;0.0;0.0;0.9411764705882352;0.0;0.0;41.20902501875006;0.11029411764705882;0.0;0.0;9.712307312678496;0.0;0.0;41.20902501875006;17.0;34.0;0.0;0.0;68.0;0.0;9.038066274042864;0.0;2.605804506934516;0.0;0.0;18.0;68.0;0.0;29.0;34.0;13.0;0.0;0.0;6.8055555555555545;0.0;2.2201092285810065;0.0;0.0;0.0;0.0;68.0;0.0;68.0;68.0;0.0;0.0;51.0;0.7647058823529411;0.0;0.0;2.789909701069192;0.0;0.3328482715971047;0.0;2022.657362657436;2.0;7.0;297.2067961455824;0.0;64.0;0.0;25.0;68.0;0.0;0.0;0.0;2.9263718708671123;2.0
0.0;52.0;0.0;False;0.0;33.0;0.0;0.0;0.0;10.0;2.5;1.0;0.0;0.0;1.1923076923076923;0.0;0.0;83.04820237218406;0.21153846153846154;0.0;0.0;19.13893193501255;0.0;0.0;41.20902501875006;52.0;52.0;0.0;0.0;52.0;0.0;9.969571976208536;0.0;3.558775824528214;0.0;0.0;25.0;52.0;0.0;29.0;52.0;13.0;0.0;0.0;5.94;0.0;2.8342869480295643;0.0;0.0;0.0;0.0;52.0;0.0;52.0;52.0;0.0;0.0;52.0;1.0769230769230769;0.0;0.0;6.114105128287723;0.0;0.5969378875804076;0.0;1873.6108151756753;1.0;9.0;315.42269615752116;0.0;62.0;0.0;34.0;52.0;0.0;0.0;0.0;3.162516133654648;1.0
3.0;0.0;0.0;False;0.0;472.0;98.46946376475121;0.0;0.0;15.0;6.75;17.0;15.214157493443205;0.0;3.5389221556886232;0.0;0.0;399.64748955923795;0.9289896397680828;0.0;0.0;60.692596235230816;0.0;0.0;82.04470250777891;0.0;23.882352941176467;0.0;0.0;501.0;0.0;16.60106757447399;0.0;10.530201354848023;11.294117647058822;0.0;135.0;501.0;0.0;837.0;0.0;21.0;62.0;3.0;66.42962962962963;0.0;4.105098334428707;0.0;0.0;4.0;0.0;501.0;0.0;501.0;501.0;0.0;0.0;0.0;3.1676646706586813;0.0;0.0;29.84453257377461;0.0;1.3262386716168388;0.0;646488.3958710297;17.0;38.0;9731.928349976472;13.0;1309.0;0.0;173.0;406.0;0.0;0.0;0.0;4.809675876390023;17.0
3.0;0.0;0.0;False;0.0;497.0;120.30045718948868;0.0;0.0;18.0;8.0;5.0;34.26806093142709;0.0;5.2677304964539005;0.0;0.0;677.6;1.2612293144208035;0.0;0.0;98.93670812135383;0.0;0.0;104.2481250360578;0.0;53.8;0.0;0.0;564.0;0.0;21.844591568328863;0.0;16.151468965608846;31.6;0.0;135.0;564.0;0.0;902.0;0.0;25.0;86.0;3.0;71.78888888888889;0.0;4.563201207548508;0.0;0.0;26.0;0.0;564.0;0.0;564.0;564.0;0.0;0.0;0.0;4.398936170212767;0.0;0.0;51.45635777691495;0.0;1.5986768587346365;0.0;747514.580438038;5.0;39.0;10412.677950692372;40.0;1399.0;0.0;174.0;269.0;0.0;0.0;0.0;5.901586729320044;5.0
3.0;0.0;0.0;False;0.0;457.0;175.19018237332818;0.0;0.0;16.0;8.8;10.0;9.953223933312596;0.0;2.6738738738738737;0.0;0.0;1056.0;0.6243693693693694;0.0;0.0;79.18319826125213;0.0;0.0;120.0;0.0;55.4;0.0;0.0;555.0;0.0;15.879682739825896;0.0;7.764491863409318;15.2;0.0;107.0;555.0;0.0;1006.0;0.0;30.0;33.0;7.75;79.01401869158879;0.0;3.5587263346853386;0.0;0.0;13.0;0.0;555.0;0.0;555.0;555.0;0.0;0.0;0.0;2.118918918918919;0.0;0.0;23.51988534758513;0.0;1.2362491156540327;0.0;828825.4723628728;10.0;37.0;10489.600277110103;23.0;1463.0;0.0;144.0;554.0;0.0;0.0;0.0;4.813483463423919;10.0
7.0;0.0;0.0;False;0.0;303.0;197.28279195104682;0.0;0.0;20.0;18.666666666666668;2.0;89.80256121069155;0.0;3.3863361547763;0.0;0.0;6131.375323946872;0.7240024183796856;0.0;0.0;401.1289563209375;0.0;0.0;328.46653521143963;69.75;139.5;0.0;0.0;1654.0;0.0;28.647841023086194;0.0;9.748994628453415;70.5;0.0;106.0;1654.0;0.0;638.0;139.5;76.0;134.0;38.75;62.88679245283018;0.0;3.536791962242781;0.0;0.0;70.5;0.0;1654.0;0.0;1654.0;1654.0;0.0;0.0;209.25;2.4866989117291416;0.0;0.0;51.20754737178122;0.0;1.6440989524940552;0.0;427775.98464892135;2.0;44.0;6802.318387756623;102.25;941.0;0.0;150.0;279.0;0.0;0.0;0.0;7.415510436751258;2.0
6.0;0.0;0.0;False;0.0;188.0;118.08683245815344;0.0;0.0;16.0;7.0;2.0;31.819805153394643;0.0;3.413612565445026;0.0;0.0;627.8444099337115;0.8054973821989528;0.0;0.0;71.18881522858327;0.0;0.0;96.0;41.75;83.5;0.0;0.0;191.0;0.0;16.003981163441935;0.0;9.2936866294881;28.5;0.0;75.0;191.0;0.0;327.0;83.5;27.0;51.0;17.25;40.10666666666667;0.0;3.4912953204512176;0.0;0.0;28.5;0.0;191.0;0.0;191.0;191.0;0.0;0.0;125.25;2.74869109947644;0.0;0.0;25.00232321239407;0.0;1.350870533647589;0.0;139244.55117298328;2.0;32.0;3471.855497996591;39.75;515.0;0.0;107.0;167.0;0.0;0.0;0.0;4.9152419265457175;2.0
5.0;0.0;0.0;False;0.0;171.0;125.86500705120544;0.0;0.0;18.0;7.2;2.0;31.11269837220809;0.0;2.787128712871287;0.0;0.0;1145.656136736482;0.5757425742574257;0.0;0.0;103.1219778571296;0.0;0.0;159.11890788006696;44.5;89.0;0.0;0.0;202.0;0.0;20.492448400223942;0.0;8.564993397626274;27.0;0.0;75.0;202.0;0.0;326.0;89.0;43.0;49.0;16.0;34.2;0.0;3.700797438353012;0.0;0.0;27.0;0.0;202.0;0.0;202.0;202.0;0.0;0.0;133.5;2.0247524752475248;0.0;0.0;27.99994904060031;0.0;1.2298964365441365;0.0;114124.71676197814;2.0;30.0;3336.9800222800627;38.0;497.0;0.0;105.0;178.0;0.0;0.0;0.0;5.953320297150575;2.0
6.0;0.0;0.0;False;0.0;141.0;103.23759005323593;0.0;0.0;13.0;6.666666666666668;2.0;25.45584412271571;0.0;2.6209150326797386;0.0;0.0;493.39196241881234;0.6082788671023965;0.0;0.0;74.38245779964649;0.0;0.0;100.32351694048164;36.5;73.0;0.0;0.0;153.0;0.0;16.422639462953267;0.0;7.3335100254077625;24.0;0.0;66.0;153.0;0.0;260.0;73.0;29.0;42.0;15.0;29.90909090909091;0.0;3.2847072450351664;0.0;0.0;24.0;0.0;153.0;0.0;153.0;153.0;0.0;0.0;109.5;1.986928104575164;0.0;0.0;22.919758061996934;0.0;1.3052499203103032;0.0;78612.75932845265;2.0;28.0;2628.390129522733;33.0;401.0;0.0;94.0;146.0;0.0;0.0;0.0;5.032795780451761;2.0
6.0;0.0;0.0;False;0.0;242.0;251.14736709748718;0.0;0.0;13.0;6.0;3.0;67.54998149518622;0.0;1.1060259344012204;0.0;0.0;427.9398751947122;0.2428871090770404;0.0;0.0;44.93967493454704;0.0;0.0;100.37895002019238;0.0;145.0;0.0;0.0;1311.0;0.0;11.55790583277966;0.0;3.036392464288333;45.0;0.0;88.0;1311.0;0.0;508.0;0.0;28.0;123.0;6.0;49.5;0.0;2.296069228151973;0.0;0.0;6.0;0.0;1311.0;0.0;1311.0;1311.0;0.0;0.0;217.5;0.8215102974828375;0.0;0.0;9.464693898017797;0.0;0.8180737696500374;0.0;258174.5380231127;3.0;36.0;5215.6472327901565;64.5;750.0;0.0;124.0;435.0;0.0;0.0;0.0;3.551825935654714;3.0
3.0;62.0;0.0;False;0.0;31.0;0.0;0.0;0.0;10.0;2.5;1.0;0.0;0.0;1.4477611940298507;0.0;0.0;83.04820237218406;0.3656716417910448;0.0;0.0;18.60154710455707;0.0;0.0;41.20902501875006;62.0;62.0;0.0;0.0;67.0;0.0;9.100159512303293;0.0;3.9300734137720967;3.0;0.0;21.0;67.0;0.0;43.0;62.0;13.0;3.0;3.0;10.333333333333334;0.0;2.8281872547440843;0.0;0.0;3.0;0.0;67.0;0.0;67.0;67.0;0.0;0.0;62.0;1.3880597014925369;0.0;0.0;7.942122830092074;0.0;0.8145555097266557;0.0;3922.191746957251;1.0;14.0;379.5669432539276;3.0;74.0;0.0;35.0;62.0;0.0;0.0;0.0;3.0265671226933413;1.0
4.0;0.0;0.0;False;0.0;157.0;76.3488235478639;0.0;0.0;15.0;8.25;7.0;1.6761634196950517;0.0;2.1923076923076925;0.0;0.0;709.1006431029463;0.5292067307692307;0.0;0.0;64.13945490366349;0.0;0.0;93.01398665684616;0.0;28.857142857142854;0.0;0.0;208.0;0.0;13.941124624207433;0.0;6.352550390960905;6.142857142857142;0.0;55.0;208.0;0.0;263.0;0.0;28.0;8.0;5.0;41.3909090909091;0.0;3.390575939649036;0.0;0.0;6.0;0.0;208.0;0.0;208.0;208.0;0.0;0.0;0.0;1.8942307692307687;0.0;0.0;17.92985299267388;0.0;1.1544980173355746;0.0;111125.20831711736;7.0;29.0;2684.7733175670787;7.5;420.0;0.0;84.0;202.0;0.0;0.0;0.0;4.264394601288217;7.0
7.0;0.0;0.0;True;0.0;371.0;204.38199529312752;0.0;0.0;20.0;17.5;3.0;69.00966115938647;0.0;3.1318944844124705;0.0;0.0;5445.629399558076;0.7584332533972822;0.0;0.0;303.55227479241745;0.0;0.0;311.1788228318901;0.0;118.0;0.0;0.0;417.0;0.0;24.34803464331717;0.0;9.046247962093068;48.33333333333334;0.0;124.0;417.0;0.0;766.0;0.0;72.0;128.0;8.5;70.31048387096774;0.0;3.5906145592010743;0.0;0.0;10.0;0.0;417.0;0.0;417.0;417.0;0.0;0.0;177.0;2.390887290167865;0.0;0.0;43.06165328740504;0.0;1.6154354110214846;0.0;593005.5331510017;3.0;47.0;8434.098309425268;69.0;1137.0;0.0;171.0;354.0;0.0;0.0;0.0;6.5032805706925645;3.0
5.0;0.0;0.0;False;0.0;340.0;0.0;0.0;0.0;20.0;22.0;1.0;0.0;0.0;3.8854489164086687;0.0;0.0;4271.852222548631;0.9705046931053124;0.0;0.0;377.89069863540567;0.0;0.0;233.38411712391758;0.0;0.0;0.0;0.0;323.0;0.0;30.644623341928053;0.0;12.541458098637525;5.0;0.0;128.0;323.0;0.0;602.0;0.0;54.0;5.0;5.0;58.4375;0.0;4.492085911510827;0.0;0.0;5.0;0.0;323.0;0.0;323.0;323.0;0.0;0.0;0.0;2.8204334365325083;0.0;0.0;73.94748581884524;0.0;2.3070146263003672;0.0;408801.9504999353;1.0;44.0;6995.5413989293775;5.0;942.0;0.0;172.0;0.0;0.0;0.0;0.0;7.8914927088368145;1.0
3.0;0.0;0.0;False;0.0;340.0;137.5;0.0;0.0;20.0;22.0;4.0;40.43410276816671;0.0;3.8854489164086687;0.0;0.0;4271.852222548631;0.9705046931053124;0.0;0.0;377.89069863540567;0.0;0.0;233.38411712391758;0.0;68.75;0.0;0.0;323.0;0.0;30.644623341928053;0.0;12.541458098637525;29.25;0.0;128.0;323.0;0.0;602.0;0.0;54.0;89.0;5.25;58.4375;0.0;4.492085911510827;0.0;0.0;12.5;0.0;323.0;0.0;323.0;323.0;0.0;0.0;68.75;2.8204334365325083;0.0;0.0;73.94748581884524;0.0;2.3070146263003672;0.0;408801.9504999353;4.0;44.0;6995.5413989293775;36.5;942.0;0.0;172.0;275.0;0.0;0.0;0.0;7.8914927088368145;4.0
3.0;0.0;0.0;False;0.0;201.0;118.08683245815344;0.0;0.0;15.0;7.0;2.0;31.11269837220809;0.0;3.637362637362637;0.0;0.0;494.22166034447764;0.8502747252747253;0.0;0.0;85.01720091048662;0.0;0.0;89.85848369899594;41.75;83.5;0.0;0.0;182.0;0.0;18.290702496788054;0.0;10.862984411365488;25.0;0.0;71.0;182.0;0.0;308.0;83.5;23.0;47.0;14.0;46.71126760563379;0.0;4.0772398019849065;0.0;0.0;25.0;0.0;182.0;0.0;182.0;182.0;0.0;0.0;125.25;3.0769230769230766;0.0;0.0;32.52364190068109;0.0;1.3709722248229943;0.0;159309.89066949856;2.0;33.0;3410.5238165338155;36.0;509.0;0.0;104.0;167.0;0.0;0.0;0.0;5.234852356440863;2.0
0.0;0.0;0.0;False;0.0;7.0;0.0;0.0;0.0;9.0;1.0;0.0;0.0;0.0;0.6190476190476191;0.0;0.0;41.20902501875006;0.047619047619047616;0.0;0.0;8.992546498273864;0.0;0.0;41.20902501875006;0.0;0.0;0.0;0.0;21.0;0.0;8.992546498273864;0.0;1.9623345247023842;0.0;0.0;7.0;21.0;0.0;6.0;0.0;13.0;0.0;0.0;1.0;0.0;1.963961012123932;0.0;0.0;0.0;0.0;21.0;0.0;21.0;21.0;0.0;0.0;0.0;0.42857142857142855;0.0;0.0;1.9623345247023842;0.0;0.2182178902359924;0.0;41.20902501875006;0.0;2.0;41.20902501875006;0.0;13.0;0.0;9.0;0.0;0.0;0.0;0.0;2.836832573067901;0.0
69.0;0.0;0.0;False;0.0;318.0;0.0;0.0;0.0;15.0;4.666666666666667;1.0;0.0;0.0;2.249700598802395;0.0;0.0;328.10565500851015;0.47337325349301396;0.0;0.0;35.56548697732098;0.0;0.0;91.37651812938248;0.0;0.0;0.0;0.0;1670.0;0.0;12.692857293412905;0.0;6.090959935350696;69.0;0.0;104.0;1670.0;0.0;510.0;0.0;24.0;69.0;69.0;51.98076923076921;0.0;3.2754508930680357;0.0;0.0;69.0;0.0;1670.0;0.0;1670.0;1670.0;0.0;0.0;0.0;1.9988023952095808;0.0;0.0;13.523005714490585;0.0;0.9524560655608428;0.0;305951.439429306;1.0;34.0;5885.858250212325;69.0;828.0;0.0;138.0;0.0;0.0;0.0;0.0;3.8742110931063256;1.0
3.0;268.0;0.0;False;0.0;318.0;0.0;0.0;0.0;15.0;4.666666666666667;1.0;0.0;0.0;2.249700598802395;0.0;0.0;328.10565500851015;0.47337325349301396;0.0;0.0;35.56548697732098;0.0;0.0;91.37651812938248;268.0;268.0;0.0;0.0;1670.0;0.0;12.692857293412905;0.0;6.090959935350696;3.0;0.0;104.0;1670.0;0.0;510.0;268.0;24.0;3.0;3.0;51.98076923076921;0.0;3.2754508930680357;0.0;0.0;3.0;0.0;1670.0;0.0;1670.0;1670.0;0.0;0.0;268.0;1.9988023952095808;0.0;0.0;13.523005714490585;0.0;0.9524560655608428;0.0;305951.439429306;1.0;34.0;5885.858250212325;3.0;828.0;0.0;138.0;268.0;0.0;0.0;0.0;3.8742110931063256;1.0
3.0;0.0;0.0;False;0.0;318.0;0.0;0.0;0.0;15.0;4.666666666666667;2.0;5.656854249492381;0.0;2.249700598802395;0.0;0.0;328.10565500851015;0.47337325349301396;0.0;0.0;35.56548697732098;0.0;0.0;91.37651812938248;0.0;0.0;0.0;0.0;1670.0;0.0;12.692857293412905;0.0;6.090959935350696;7.0;0.0;104.0;1670.0;0.0;510.0;0.0;24.0;11.0;5.0;51.98076923076921;0.0;3.2754508930680357;0.0;0.0;7.0;0.0;1670.0;0.0;1670.0;1670.0;0.0;0.0;0.0;1.9988023952095808;0.0;0.0;13.523005714490585;0.0;0.9524560655608428;0.0;305951.439429306;2.0;34.0;5885.858250212325;9.0;828.0;0.0;138.0;0.0;0.0;0.0;0.0;3.8742110931063256;2.0
3.0;0.0;0.3684210526315789;False;0.0;455.0;108.05481065303458;0.0;0.0;17.0;10.0;19.0;11.067839718002418;0.0;2.020345489443378;0.0;0.0;925.1099295352733;0.4896398866648387;0.0;0.0;34.786420246502146;0.0;0.0;92.51099295352728;0.0;24.78947368421053;0.0;0.0;2605.0;0.0;10.471068501643314;0.0;5.150046988766112;8.947368421052632;0.0;125.0;2605.0;0.0;739.0;0.0;25.0;46.0;3.0;74.62;0.0;3.009314560684262;0.0;0.0;3.0;0.0;2605.0;0.0;2605.0;2605.0;0.0;7.0;0.0;1.8836852207293664;0.0;1.6059101370939324;11.614093623153698;0.0;0.9298477070432752;0.0;657088.5781863264;19.0;41.0;8805.79708102823;9.0;1194.0;0.0;166.0;471.0;0.0;0.0;0.0;3.3341735705053415;19.0
3.0;0.0;0.0;False;0.0;455.0;0.0;0.0;0.0;17.0;10.0;1.0;0.0;0.0;2.020345489443378;0.0;0.0;925.1099295352733;0.4896398866648387;0.0;0.0;34.786420246502146;0.0;0.0;92.51099295352728;0.0;0.0;0.0;0.0;2605.0;0.0;10.471068501643314;0.0;5.150046988766112;3.0;0.0;125.0;2605.0;0.0;739.0;0.0;25.0;3.0;3.0;74.62;0.0;3.009314560684262;0.0;0.0;3.0;0.0;2605.0;0.0;2605.0;2605.0;0.0;0.0;0.0;1.8836852207293664;0.0;0.0;11.614093623153698;0.0;0.9298477070432752;0.0;657088.5781863264;1.0;41.0;8805.79708102823;3.0;1194.0;0.0;166.0;0.0;0.0;0.0;0.0;3.3341735705053415;1.0
3.0;0.0;0.0;False;0.0;487.0;120.2191908397068;0.0;0.0;16.0;6.75;26.0;5.8393887983642205;0.0;1.355357142857143;0.0;0.0;454.0503999461453;0.2696337463556852;0.0;0.0;30.94784366149273;0.0;0.0;86.48579046593244;0.0;23.57692307692308;0.0;0.0;3920.0;0.0;10.333818256780905;0.0;3.3647040814288887;5.538461538461538;0.0;161.0;3920.0;0.0;727.0;0.0;25.0;24.0;3.0;55.95962732919254;0.0;2.6764062987881543;0.0;0.0;3.0;0.0;3920.0;0.0;3920.0;3920.0;0.0;0.0;0.0;1.2446428571428572;0.0;0.0;7.77496250390611;0.0;0.7069272663929679;0.0;518300.24721049186;26.0;37.0;9262.038936776646;3.0;1214.0;0.0;198.0;613.0;0.0;0.0;0.0;3.094496571805592;26.0
0.0;0.0;0.0;False;0.0;126.0;0.0;0.0;0.0;11.0;3.75;0.0;0.0;0.0;1.35752688172043;0.0;0.0;149.44744592513123;0.3201612903225806;0.0;0.0;17.12518149441156;0.0;0.0;41.51317942364757;0.0;0.0;0.0;0.0;372.0;0.0;8.062852486362884;0.0;3.363462565307853;0.0;0.0;57.0;372.0;0.0;204.0;0.0;12.0;0.0;0.0;18.789473684210527;0.0;2.4718028424503498;0.0;0.0;0.0;0.0;372.0;0.0;372.0;372.0;0.0;0.0;0.0;1.2553763440860215;0.0;0.0;6.059337102862814;0.0;0.7127143179301908;0.0;38501.879000249835;0.0;17.0;2049.119610657554;0.0;330.0;0.0;74.0;0.0;0.0;0.0;0.0;2.7752510994581407;0.0
3.0;0.0;0.0;False;0.0;189.0;62.22539674441618;0.0;0.0;18.0;7.0;8.0;5.974648824109128;0.0;1.835144927536232;0.0;0.0;788.115825272597;0.4563405797101449;0.0;0.0;70.7216098299398;0.0;0.0;112.58797503894243;0.0;22.0;0.0;0.0;552.0;0.0;14.189660262165052;0.0;5.478461776355831;5.625;0.0;70.0;552.0;0.0;331.0;0.0;27.0;20.0;3.0;33.75;0.0;3.4013699174048533;0.0;0.0;3.0;0.0;552.0;0.0;552.0;552.0;0.0;0.0;0.0;1.6431159420289856;0.0;0.0;16.73084221305669;0.0;1.0659537348021646;0.0;115300.96592620814;8.0;25.0;3416.324916332093;4.0;520.0;0.0;95.0;176.0;0.0;0.0;0.0;4.03523460399348;8.0
3.0;0.0;0.0;False;0.0;356.0;97.0;0.0;0.0;15.0;5.25;16.0;8.60789366415114;0.0;2.279337166046669;0.0;0.0;471.75703941972864;0.5015922669372112;0.0;0.0;39.36113889226488;0.0;0.0;89.85848369899594;0.0;24.25;0.0;0.0;2957.0;0.0;12.657870784043435;0.0;6.065827440095854;6.6875;0.0;119.0;2957.0;0.0;559.0;0.0;23.0;38.0;3.0;43.37815126050421;0.0;3.1830388329109516;0.0;0.0;3.5;0.0;2957.0;0.0;2957.0;2957.0;0.0;0.0;0.0;2.034832600608725;0.0;0.0;13.355288115766108;0.0;0.915442952471102;0.0;286150.4741188204;16.0;29.0;6596.64982955049;7.0;915.0;0.0;148.0;388.0;0.0;0.0;0.0;3.854740131580608;16.0
0.0;0.0;0.0;False;0.0;6.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;0.5238095238095238;0.0;0.0;33.0;0.047619047619047616;0.0;0.0;7.201190377787747;0.0;0.0;33.0;0.0;0.0;0.0;0.0;21.0;0.0;7.201190377787747;0.0;1.5714285714285714;0.0;0.0;6.0;21.0;0.0;5.0;0.0;11.0;0.0;0.0;1.0;0.0;1.745743121887939;0.0;0.0;0.0;0.0;21.0;0.0;21.0;21.0;0.0;0.0;0.0;0.3809523809523809;0.0;0.0;1.5714285714285714;0.0;0.2182178902359924;0.0;33.0;0.0;2.0;33.0;0.0;11.0;0.0;8.0;0.0;0.0;0.0;0.0;2.400396792595916;0.0
24.0;77.0;0.0;False;0.0;74.0;0.0;0.0;0.0;12.0;4.2;1.0;0.0;0.0;2.6753246753246747;0.0;0.0;240.9094800484617;0.6551948051948052;0.0;0.0;41.45295695764559;0.0;0.0;57.3594000115385;77.0;77.0;0.0;0.0;77.0;0.0;12.833929219507613;0.0;7.197156830508424;24.0;0.0;40.0;77.0;0.0;132.0;77.0;16.0;24.0;24.0;24.975;0.0;3.3601337733354457;0.0;0.0;24.0;0.0;77.0;0.0;77.0;77.0;0.0;0.0;77.0;2.3766233766233764;0.0;0.0;17.84129135719269;0.0;1.1144854965758513;0.0;31209.118971526666;1.0;27.0;1249.614373234301;24.0;206.0;0.0;67.0;77.0;0.0;0.0;0.0;4.001452231251597;1.0
3.0;0.0;0.0;False;0.0;65.0;59.0;0.0;0.0;9.0;2.5;4.0;2.0615528128088303;0.0;1.653225806451613;0.0;0.0;84.0;0.3064516129032258;0.0;0.0;16.39309843721224;0.0;0.0;42.0;0.0;29.5;0.0;0.0;124.0;0.0;9.555719539040206;0.0;4.133921879411231;4.75;0.0;28.0;124.0;0.0;99.0;0.0;14.0;7.0;3.0;18.571428571428573;0.0;2.5877087469689832;0.0;0.0;4.5;0.0;124.0;0.0;124.0;124.0;0.0;0.0;29.5;1.3951612903225807;0.0;0.0;6.849471898234928;0.0;0.6738726732502772;0.0;16627.868872763884;4.0;16.0;895.3467854565167;6.25;164.0;0.0;44.0;118.0;0.0;0.0;0.0;3.305684571338027;4.0
3.0;0.0;0.0;False;0.0;58.0;55.5;0.0;0.0;11.0;5.333333333333333;4.0;2.0;0.0;1.6306306306306306;0.0;0.0;295.2048314570493;0.4804804804804805;0.0;0.0;32.30980883205657;0.0;0.0;55.35090589819677;0.0;27.75;0.0;0.0;111.0;0.0;8.875599963879205;0.0;3.9864814005867166;4.0;0.0;34.0;111.0;0.0;123.0;0.0;16.0;7.0;3.0;17.91176470588235;0.0;2.5645794932245667;0.0;0.0;3.0;0.0;111.0;0.0;111.0;111.0;0.0;0.0;27.75;1.4504504504504503;0.0;0.0;9.819474149531214;0.0;1.0436771480021922;0.0;18743.338231238522;4.0;21.0;1046.4261081479635;4.0;181.0;0.0;55.0;111.0;0.0;0.0;0.0;3.0299352766202414;4.0
