Maximum Depth;NBD;NumberOfPackageMethod;MaxNumberOfNestedBlocks;FileLength;NCSSForThisFile;MethodLength;ClassFanOutComplexity;NumberOfPrivateMethod;NumberOfMethods_Checkstyle;NVAR;BuggedMethods;NCSSForThisClass;AnonymousInnerClassLength;NCSSForThisMethod;Di;NCOMP;NumberOfModifiers;BooleanExpressionComplexity;NOP;NumberOfPublicMethods_Checkstyle;ClassDataAbstractionCoupling;NumberOfProtectedMethod;NumberOfMathOperations;NestedIfElseDepth;IOVars;CyclomaticComplexity;VG;NPathComplexity;Si;ExecutableStatementCount;WMC_CK;Ci;Fin;NestedForDepth;MCLC;ThrowsCount;Fout
2.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;False;0.0;0.0;12.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;11.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;29.0;0.0;0.0;0.0;0.0;False;0.0;0.0;24.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;23.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;False;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;162.0;86.0;9.0;8.0;0.0;9.0;0.0;False;82.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;9.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;False;0.0;0.0;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;138.0;49.0;12.0;8.0;0.0;6.0;0.0;False;47.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;6.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;False;0.0;0.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;False;0.0;0.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;306.0;143.0;6.0;6.0;0.0;20.0;0.0;False;139.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;20.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;False;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;False;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;False;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;False;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;False;0.0;0.0;11.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;10.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;False;0.0;0.0;11.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;10.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;False;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;False;0.0;0.0;15.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;14.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;False;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;False;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;False;0.0;0.0;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;False;0.0;0.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;False;0.0;0.0;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;7.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;False;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;False;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;False;0.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;False;0.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;False;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;False;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;False;0.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;False;0.0;0.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;False;0.0;0.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;False;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;False;0.0;0.0;10.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;9.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;188.0;76.0;4.0;8.0;0.0;9.0;0.0;False;75.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;9.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;False;0.0;0.0;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;63.0;0.0;0.0;0.0;0.0;False;0.0;0.0;29.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;28.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;False;0.0;0.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;False;0.0;0.0;11.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;10.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;False;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;39.0;10.0;6.0;1.0;0.0;2.0;0.0;False;8.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;276.0;159.0;23.0;6.0;0.0;17.0;0.0;False;155.0;0.0;15.0;0.0;0.0;1.0;0.0;0.0;17.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;14.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;False;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;False;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;False;0.0;0.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;False;0.0;0.0;10.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;9.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;False;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;False;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;45.0;0.0;0.0;0.0;0.0;False;0.0;0.0;33.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;32.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;False;0.0;0.0;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;False;0.0;0.0;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;19.0;0.0;0.0;0.0;0.0;False;0.0;0.0;11.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;10.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;False;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;False;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;False;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;False;0.0;0.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;False;0.0;0.0;11.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;10.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;False;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;183.0;79.0;37.0;5.0;0.0;8.0;0.0;False;76.0;0.0;17.0;0.0;0.0;1.0;0.0;0.0;8.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;16.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;27.0;0.0;0.0;0.0;0.0;False;0.0;0.0;22.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;21.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;False;0.0;0.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;False;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;False;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;False;0.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;False;0.0;0.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;False;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;40.0;15.0;8.0;6.0;0.0;1.0;0.0;False;8.0;0.0;7.0;0.0;0.0;1.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;52.0;19.0;17.0;6.0;0.0;1.0;0.0;False;11.0;0.0;10.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;9.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;False;0.0;0.0;7.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;66.0;30.0;8.0;6.0;1.0;3.0;0.0;False;22.0;0.0;7.0;0.0;0.0;1.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;False;0.0;0.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;285.0;118.0;7.0;9.0;0.0;4.0;0.0;False;106.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;4.0;6.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;31.0;0.0;0.0;0.0;0.0;False;0.0;0.0;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;7.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;18.0;0.0;0.0;0.0;0.0;False;0.0;0.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;186.0;0.0;0.0;0.0;0.0;False;0.0;0.0;81.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;1.0;0.0;0.0;0.0;80.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0
2.0;0.0;0.0;0.0;46.0;16.0;11.0;6.0;0.0;1.0;0.0;False;9.0;0.0;8.0;0.0;0.0;1.0;0.0;0.0;1.0;5.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;7.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;84.0;44.0;13.0;7.0;0.0;5.0;0.0;False;36.0;0.0;9.0;0.0;0.0;1.0;0.0;0.0;5.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;False;0.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;False;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;False;0.0;0.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0
