blame_merge_priorityMinor_max;Maximum Depth_75%;blame_merge_priorityMajor_max;Maximum Depth_std;Mit;issues_priorityMajor_mean;NumberOfModifiers_max;PMi;MaxNumberOfNestedBlocks_mean;blamemerge_priorityMinor_min;Average Complexity*;MaxNumberOfNestedBlocks_25%;HMi;Maximum Depth_max;blamemerge_priorityMajor_std;issues_priorityMajor_min;issues_priorityMinor_max;issues_priorityMinor_min;blamemerge_priorityMinor_std;NumberOfMathOperations_count;Ait;blamemerge_priorityMajor_count;NumberOfMathOperations_min;NOPa;blamemerge_priorityMinor_max;MaxNumberOfNestedBlocks_max;Maximum Depth_mean;blamemerge_priorityMajor_min;Bugged;blamemerge_priorityMinor_count;MaxNumberOfNestedBlocks_count;Ai;blame_merge_priorityMajor_min;NM;NumberOfMathOperations_std;NumberOfMathOperations_75%;HMd;issues_priorityMajor_std;Maximum Block Depth;NMIR;issues_priorityMajor_max;NF;blamemerge_priorityMinor_mean;PMd;NMI;issues_priorityMinor_std;NMA;NumberOfModifiers_mean;MaxNumberOfNestedBlocks_50%;Mo;NumberOfModifiers_std;Average Statements per Method;NumberOfModifiers_25%;Ao;Maximum Depth_25%;issues_priorityMinor_count;NumberOfModifiers_count;NumberOfModifiers_75%;blame_merge_priorityMinor_min;NumberOfMathOperations_max;NumberOfMethods_Mood;blamemerge_priorityMajor_max;Md;Ma;Mi;Maximum Depth_count;blame_merge_priorityMajor_std;SIX;Maximum Depth_min;issues_priorityMinor_mean;blame_merge_priorityMinor_std;MaxNumberOfNestedBlocks_std;Maximum Depth_50%;blame_merge_priorityMajor_mean;NumberOfMathOperations_mean;NumberOfModifiers_50%;NumberOfModifiers_min;NumberOfMathOperations_25%;NumberOfMathOperations_50%;blamemerge_priorityMajor_mean;Ad;MaxNumberOfNestedBlocks_75%;blame_merge_priorityMinor_mean;Av;Average Block Depth;blame_merge_priorityMinor_count;MaxNumberOfNestedBlocks_min;issues_priorityMajor_count;blame_merge_priorityMajor_count;Maximum Complexity*;PMR
0.0;3.0;0.0;0.6399404734221844;0.0;0.986784140969163;8.0;0.0;0.9411764705882352;0.0;2.0;1.0;0.0;4.0;0.4470567609885595;0.0;1.0;0.0;0.4470567609885595;17.0;0.0;621.0;0.0;0.0;1.0;2.0;2.8666666666666667;0.0;False;621.0;17.0;0.0;0.0;0.0;0.39295262399668784;0.0;0.0;0.11432405093464858;4.0;0.0;1.0;0.0;0.2753623188405797;0.0;0.0;0.11432405093464858;0.0;1.4705882352941178;1.0;0.0;1.6999134926086508;3.82;1.0;0.0;2.5;454.0;17.0;1.0;0.0;1.0;17.0;1.0;0.0;0.0;0.0;15.0;0.0;0.0;2.0;0.013215859030837005;0.0;0.5557189302262113;3.0;0.0;0.17647058823529413;1.0;1.0;0.0;0.0;0.7246376811594203;0.0;1.0;0.0;0.0;1.84;0.0;0.0;454.0;0.0;4.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;10.0;0.0;1.0;0.0;2.33;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;0.0;19.0;0.0;0.0;0.0;2.0;0.0;1.0;False;19.0;6.0;0.0;0.0;0.0;2.0;0.75;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;8.666666666666666;1.0;0.0;1.0327955589886446;6.33;8.0;0.0;0.0;435.0;6.0;9.5;0.0;5.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.095445115010332;0.0;0.0;1.0;8.0;8.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;2.15;0.0;0.0;435.0;0.0;5.0;0.0
0.0;4.0;0.0;0.9341987329938276;0.0;1.0;10.0;0.0;1.3333333333333333;0.0;2.33;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;12.0;0.0;1334.0;0.0;0.0;0.0;2.0;3.4545454545454546;1.0;False;1334.0;12.0;0.0;0.0;0.0;0.492365963917331;1.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.8333333333333335;2.0;0.0;4.217567875906538;28.92;1.0;0.0;3.0;435.0;12.0;8.5;0.0;1.0;12.0;1.0;0.0;0.0;0.0;11.0;0.0;0.0;2.0;0.0;0.0;0.984731927834662;4.0;0.0;0.6666666666666666;1.0;1.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;2.06;0.0;0.0;435.0;0.0;3.0;0.0
0.0;2.5;0.0;0.6741998624632421;0.0;0.9415584415584416;2.0;0.0;0.3636363636363637;0.0;1.57;0.0;0.0;4.0;0.4706604314126638;0.0;1.0;0.0;0.3821449756507536;22.0;0.0;1122.0;0.0;0.0;1.0;2.0;2.363636363636364;0.0;False;1122.0;22.0;0.0;0.0;0.0;0.5884898863364997;0.0;0.0;0.2348308013314377;4.0;0.0;1.0;0.0;0.17736185383244207;0.0;0.0;0.2348308013314377;0.0;1.1363636363636365;0.0;0.0;0.35125008665710444;10.09;1.0;0.0;2.0;462.0;22.0;1.0;0.0;2.0;22.0;1.0;0.0;0.0;0.0;11.0;0.0;0.0;2.0;0.05844155844155844;0.0;0.5810872031479765;2.0;0.0;0.18181818181818185;1.0;1.0;0.0;0.0;0.6693404634581105;0.0;1.0;0.0;0.0;1.4;0.0;0.0;462.0;0.0;5.0;0.0
0.0;3.0;0.0;0.5477225575051661;0.0;0.9908883826879272;2.0;0.0;0.6;0.0;2.3;0.0;0.0;3.0;0.4640210904367526;0.0;1.0;0.0;0.20172532642962532;10.0;0.0;754.0;0.0;0.0;1.0;1.0;2.4;0.0;False;754.0;10.0;0.0;0.0;0.0;0.6324555320336759;0.0;0.0;0.09512733032267316;3.0;0.0;1.0;0.0;0.042440318302387266;0.0;0.0;0.09512733032267316;0.0;1.3;1.0;0.0;0.4830458915396479;13.3;1.0;0.0;2.0;439.0;10.0;1.75;0.0;2.0;10.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;2.0;0.009111617312072893;0.0;0.5163977794943223;2.0;0.0;0.2;1.0;1.0;0.0;0.0;0.6870026525198939;0.0;1.0;0.0;0.0;1.94;0.0;0.0;439.0;0.0;6.0;0.0
0.0;2.0;0.0;0.5547001962252291;0.0;0.9977777777777778;2.0;0.0;0.2419354838709677;0.0;1.18;0.0;0.0;2.0;0.21060735914459072;0.0;0.0;0.0;0.0;62.0;0.0;302.0;0.0;0.0;0.0;2.0;1.8461538461538465;0.0;False;302.0;62.0;0.0;0.0;0.0;1.1689622601831149;0.0;0.0;0.047140452079103175;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0806451612903225;0.0;0.0;0.2745122110081745;12.56;1.0;0.0;2.0;450.0;62.0;1.0;0.0;7.0;62.0;1.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.4681839301927669;2.0;0.0;0.4516129032258064;1.0;1.0;0.0;0.0;0.9536423841059604;0.0;0.0;0.0;0.0;0.99;0.0;0.0;450.0;0.0;3.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;10.0;0.0;1.0;0.0;2.5;0.0;0.0;0.0;0.4631119046730042;1.0;0.0;0.0;0.0;6.0;0.0;188.0;0.0;0.0;0.0;2.0;0.0;0.0;False;188.0;6.0;0.0;0.0;0.0;2.0;0.75;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;8.666666666666666;1.0;0.0;1.0327955589886446;6.33;8.0;0.0;0.0;435.0;6.0;9.5;0.0;5.0;6.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.095445115010332;0.0;0.0;1.0;8.0;8.0;0.0;0.0;0.6914893617021277;0.0;2.0;0.0;0.0;2.07;0.0;0.0;435.0;0.0;5.0;0.0
0.0;2.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;1.29;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;11.0;0.0;986.0;0.0;0.0;0.0;0.0;2.0;1.0;False;986.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0909090909090908;0.0;0.0;1.044465935734187;3.07;1.0;0.0;2.0;444.0;11.0;1.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.75;0.0;0.0;444.0;0.0;2.0;0.0
0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.1875;0.0;1.38;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;16.0;0.0;787.0;0.0;0.0;0.0;1.0;2.0;1.0;False;787.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9375;0.0;0.0;0.25;60.38;1.0;0.0;2.0;435.0;16.0;1.0;0.0;0.0;16.0;1.0;0.0;0.0;0.0;13.0;0.0;0.0;2.0;0.0;0.0;0.4031128874149275;2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.95;0.0;0.0;435.0;0.0;5.0;0.0
0.0;3.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;2.0;1.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;176.0;0.0;0.0;0.0;1.0;3.0;1.0;False;176.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;3.5;1.0;0.0;3.0;435.0;2.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.35;0.0;1.0;435.0;0.0;2.0;0.0
0.0;2.0;0.0;0.22924343513512566;0.0;1.0;2.0;0.0;0.32;0.0;1.38;0.0;0.0;3.0;0.11609475003584395;1.0;0.0;0.0;0.11609475003584395;50.0;0.0;1611.0;0.0;0.0;1.0;2.0;2.054054054054054;0.0;False;1611.0;50.0;0.0;0.0;0.0;0.5205962045225313;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.01365611421477343;0.0;0.0;0.0;0.0;1.12;0.0;0.0;0.32826072265931605;3.62;1.0;0.0;2.0;461.0;50.0;1.0;0.0;3.0;50.0;1.0;0.0;0.0;0.0;37.0;0.0;0.0;2.0;0.0;0.0;0.5126959555693247;2.0;0.0;0.12;1.0;1.0;0.0;0.0;0.9863438857852266;0.0;1.0;0.0;0.0;1.76;0.0;0.0;461.0;0.0;6.0;0.0
0.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;0.08695652173913042;0.0;1.09;0.0;0.0;2.0;0.13327080304178598;1.0;0.0;0.0;0.0;23.0;0.0;775.0;0.0;0.0;0.0;1.0;2.0;0.0;False;775.0;23.0;0.0;0.0;0.0;0.2881040655200304;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0869565217391304;0.0;0.0;0.28810406552003043;4.35;1.0;0.0;2.0;441.0;23.0;1.0;0.0;1.0;23.0;1.0;0.0;0.0;0.0;19.0;0.0;0.0;2.0;0.0;0.0;0.2881040655200304;2.0;0.0;0.08695652173913042;1.0;1.0;0.0;0.0;0.9819354838709676;0.0;0.0;0.0;0.0;1.64;0.0;0.0;441.0;0.0;2.0;0.0
0.0;2.0;0.0;0.0;0.0;0.5172413793103449;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.44233559652614207;0.0;1.0;0.0;0.44233559652614207;8.0;0.0;1268.0;0.0;0.0;1.0;0.0;2.0;0.0;False;1268.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5085476277156078;2.0;0.0;1.0;0.0;0.2665615141955836;0.0;0.0;0.5085476277156078;0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;2.0;29.0;8.0;1.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;8.0;0.0;0.0;2.0;0.4827586206896552;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.7334384858044164;0.0;0.0;0.0;0.0;1.36;0.0;0.0;29.0;0.0;1.0;0.0
0.0;2.0;0.0;0.0;0.0;0.5172413793103449;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.3743962072786605;0.0;1.0;0.0;0.3743962072786605;2.0;0.0;541.0;0.0;0.0;1.0;0.0;2.0;0.0;False;541.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5085476277156078;2.0;0.0;1.0;0.0;0.16820702402957485;0.0;0.0;0.5085476277156078;0.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;2.0;29.0;2.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.4827586206896552;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.8317929759704251;0.0;0.0;0.0;0.0;1.07;0.0;0.0;29.0;0.0;1.0;0.0
0.0;2.0;0.0;0.0;0.0;0.5172413793103449;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.4200370090186745;0.0;1.0;0.0;0.4200370090186747;4.0;0.0;797.0;0.0;0.0;1.0;0.0;2.0;0.0;False;797.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5085476277156078;2.0;0.0;1.0;0.0;0.2283563362609787;0.0;0.0;0.5085476277156078;0.0;1.0;0.0;0.0;0.0;1.75;1.0;0.0;2.0;29.0;4.0;1.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;2.0;0.4827586206896552;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.7716436637390214;0.0;0.0;0.0;0.0;1.05;0.0;0.0;29.0;0.0;1.0;0.0
0.0;2.0;0.0;0.20412414523193148;0.0;0.9608938547486032;2.0;0.0;0.04166666666666666;0.0;1.04;0.0;0.0;3.0;0.4564897539990783;0.0;1.0;0.0;0.3733055978872044;24.0;0.0;772.0;0.0;0.0;1.0;1.0;2.0416666666666665;0.0;False;772.0;24.0;0.0;0.0;0.0;1.212853862900895;0.25;0.0;0.19402824724016554;3.0;0.0;1.0;0.0;0.16709844559585493;0.0;0.0;0.18015668990965306;0.0;0.9583333333333334;0.0;0.0;0.3586407511783862;5.38;1.0;0.0;2.0;537.0;24.0;1.0;0.0;4.0;24.0;1.0;0.0;0.0;0.0;24.0;0.0;0.0;2.0;0.0335195530726257;0.0;0.20412414523193154;2.0;0.0;0.5833333333333334;1.0;0.0;0.0;0.0;0.7046632124352331;0.0;0.0;0.0;0.0;1.56;0.0;0.0;537.0;0.0;2.0;0.0
0.0;2.0;0.0;0.2294157338705617;0.0;1.0;9.0;0.0;0.05263157894736842;0.0;1.05;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;19.0;0.0;972.0;0.0;0.0;0.0;1.0;2.0526315789473686;1.0;False;972.0;19.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4210526315789471;0.0;0.0;1.8353258709644944;1.76;1.0;0.0;2.0;14.0;19.0;1.0;0.0;0.0;19.0;1.0;0.0;0.0;0.0;19.0;0.0;0.0;2.0;0.0;0.0;0.22941573387056174;2.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.15;0.0;0.0;14.0;0.0;2.0;0.0
0.0;2.0;0.0;0.5163977794943223;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;23.0;0.0;460.0;0.0;0.0;0.0;0.0;1.8666666666666667;1.0;False;460.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.7;1.0;0.0;2.0;9.0;23.0;1.0;0.0;0.0;23.0;1.0;0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.12;0.0;0.0;9.0;0.0;1.0;0.0
0.0;2.0;0.0;0.0;0.0;0.5172413793103449;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.3969043275990243;0.0;1.0;0.0;0.3969043275990243;7.0;0.0;1063.0;0.0;0.0;1.0;0.0;2.0;0.0;False;1063.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5085476277156078;2.0;0.0;1.0;0.0;0.19567262464722485;0.0;0.0;0.5085476277156078;0.0;1.0;0.0;0.0;0.0;2.14;1.0;0.0;2.0;29.0;7.0;1.0;0.0;0.0;7.0;1.0;0.0;0.0;0.0;7.0;0.0;0.0;2.0;0.4827586206896552;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.8043273753527752;0.0;0.0;0.0;0.0;1.22;0.0;0.0;29.0;0.0;1.0;0.0
0.0;2.0;0.0;0.8320502943378437;0.0;0.0;10.0;0.0;0.35714285714285715;0.0;1.6;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;700.0;0.0;0.0;0.0;3.0;2.230769230769231;1.0;False;700.0;14.0;0.0;0.0;0.0;0.26726124191242434;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.4641016151377544;3.13;1.0;0.0;2.0;0.0;14.0;2.0;0.0;1.0;14.0;1.0;0.0;0.0;0.0;13.0;0.0;0.0;2.0;0.0;0.0;0.9287827316640648;2.0;0.0;0.07142857142857142;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.47;0.0;0.0;0.0;0.0;8.0;0.0
0.0;3.0;0.0;0.0;0.0;1.0;2.0;0.0;0.8;0.0;1.8;1.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;150.0;0.0;0.0;0.0;1.0;3.0;1.0;False;150.0;5.0;0.0;0.0;0.0;0.4472135954999581;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2;1.0;0.0;0.4472135954999581;3.2;1.0;0.0;3.0;3.0;5.0;1.0;0.0;1.0;5.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;3.0;0.0;0.0;0.4472135954999581;3.0;0.0;0.2;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.52;0.0;0.0;3.0;0.0;2.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.4;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1071.0;0.0;0.0;0.0;0.0;0.0;1.0;False;1071.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.4;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.22;0.0;0.0;3.0;0.0;9.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;10.0;0.0;1.2;0.0;3.4;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;1071.0;0.0;0.0;0.0;3.0;0.0;1.0;False;1071.0;5.0;0.0;0.0;0.0;2.949576240750525;6.0;0.0;0.0;8.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9.6;1.0;0.0;0.8944271909999157;11.4;10.0;0.0;0.0;3.0;5.0;10.0;0.0;6.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3038404810405295;0.0;0.0;2.8;10.0;8.0;1.0;1.0;1.0;0.0;2.0;0.0;0.0;3.22;0.0;0.0;3.0;0.0;9.0;0.0
0.0;2.75;0.0;0.7071067811865476;0.0;1.0;10.0;0.0;1.5714285714285714;0.0;3.4;1.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;7.0;0.0;1071.0;0.0;0.0;0.0;3.0;2.5;1.0;False;1071.0;7.0;0.0;0.0;0.0;1.5735915849388862;3.0;0.0;0.0;8.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4285714285714284;1.0;0.0;3.4086724129853865;11.4;1.0;0.0;2.25;3.0;7.0;2.0;0.0;4.0;3.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.9759000729485332;2.5;0.0;1.8571428571428568;1.0;0.0;0.5;2.0;1.0;0.0;2.0;0.0;0.0;3.22;0.0;1.0;3.0;0.0;9.0;0.0
0.0;4.0;0.0;0.0;0.0;1.0;9.0;0.0;1.0;0.0;3.4;1.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1071.0;2.0;0.0;0.0;1.0;4.0;1.0;False;1071.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;8.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;1.0;0.0;0.0;11.4;9.0;0.0;4.0;3.0;1.0;9.0;0.0;2.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;4.0;0.0;2.0;9.0;9.0;2.0;2.0;1.0;0.0;1.0;0.0;0.0;3.22;0.0;1.0;3.0;0.0;9.0;0.0
0.0;2.0;0.0;0.0;0.0;0.5172413793103449;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.4270553216219309;0.0;1.0;0.0;0.4270553216219309;7.0;0.0;1085.0;0.0;0.0;1.0;0.0;2.0;0.0;False;1085.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5085476277156078;2.0;0.0;1.0;0.0;0.23963133640552994;0.0;0.0;0.5085476277156078;0.0;1.0;0.0;0.0;0.0;2.71;1.0;0.0;2.0;29.0;7.0;1.0;0.0;0.0;7.0;1.0;0.0;0.0;0.0;7.0;0.0;0.0;2.0;0.4827586206896552;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.7603686635944701;0.0;0.0;0.0;0.0;1.3;0.0;0.0;29.0;0.0;1.0;0.0
0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;169.0;0.0;0.0;1.0;0.0;2.0;0.0;False;169.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.57;0.0;0.0;0.0;0.0;1.0;0.0
0.0;2.0;0.0;0.6666666666666667;0.0;0.5172413793103449;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.4722553714004629;0.0;1.0;0.0;0.4722553714004629;9.0;0.0;1241.0;0.0;0.0;1.0;0.0;1.7777777777777777;0.0;False;1241.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5085476277156078;2.0;0.0;1.0;0.0;0.33521353746978244;0.0;0.0;0.5085476277156078;0.0;1.0;0.0;0.0;0.0;2.22;1.0;0.0;2.0;29.0;9.0;1.0;0.0;0.0;9.0;1.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.4827586206896552;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.6647864625302176;0.0;0.0;0.0;0.0;1.26;0.0;0.0;29.0;0.0;1.0;0.0
0.0;2.0;0.0;0.0;0.0;0.5172413793103449;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.4250026270847978;0.0;1.0;0.0;0.42500262708479786;9.0;0.0;1375.0;0.0;0.0;1.0;0.0;2.0;0.0;False;1375.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5085476277156078;2.0;0.0;1.0;0.0;0.2363636363636364;0.0;0.0;0.5085476277156078;0.0;1.0;0.0;0.0;0.0;2.11;1.0;0.0;2.0;29.0;9.0;1.0;0.0;0.0;9.0;1.0;0.0;0.0;0.0;9.0;0.0;0.0;2.0;0.4827586206896552;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.7636363636363637;0.0;0.0;0.0;0.0;1.24;0.0;0.0;29.0;0.0;1.0;0.0
0.0;4.0;0.0;0.0;0.0;1.0;10.0;0.0;0.5;0.0;1.8;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;470.0;0.0;0.0;0.0;1.0;4.0;1.0;False;470.0;4.0;0.0;0.0;0.0;0.5;0.25;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;7.5;0.5;0.0;4.358898943540674;6.6;7.0;0.0;4.0;5.0;4.0;10.0;0.0;1.0;4.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;0.5773502691896257;4.0;0.0;0.25;9.5;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.72;0.0;0.0;5.0;0.0;3.0;0.0
0.0;2.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;6.0;0.0;204.0;0.0;0.0;0.0;0.0;2.0;1.0;False;204.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5;0.0;0.0;1.224744871391589;1.83;1.0;0.0;2.0;435.0;6.0;1.0;0.0;0.0;6.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.17;0.0;0.0;435.0;0.0;1.0;0.0
0.0;2.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;10.0;0.0;3487.0;0.0;0.0;0.0;0.0;2.0;1.0;False;3487.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3;0.0;0.0;0.948683298050514;1.7;1.0;0.0;2.0;435.0;10.0;1.0;0.0;0.0;10.0;1.0;0.0;0.0;0.0;10.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.26;0.0;0.0;435.0;0.0;1.0;0.0
0.0;2.0;0.0;0.31622776601683794;0.0;1.0;4.0;0.0;0.1;0.0;1.1;0.0;0.0;3.0;0.1001213941602761;1.0;0.0;0.0;0.0;10.0;0.0;396.0;0.0;0.0;0.0;1.0;2.1;0.0;True;396.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.3;0.0;0.0;0.948683298050514;1.7;1.0;0.0;2.0;435.0;10.0;1.0;0.0;0.0;10.0;1.0;0.0;0.0;0.0;10.0;0.0;0.0;2.0;0.0;0.0;0.31622776601683794;2.0;0.0;0.0;1.0;1.0;0.0;0.0;0.98989898989899;0.0;0.0;0.0;0.0;1.31;0.0;0.0;435.0;0.0;2.0;0.0
