NumberOfProtectedMethod;NumberOfPrivateMethod;NumberOfLogStatements;MethodLength;NumberOfTryCatch;NumberOfParameters_CK;NPathComplexity;NumberOfAnonymousClasses;NumberOfStringLiterals;CBO;BooleanExpressionComplexity;NumberOfNumbers;CyclomaticComplexity;IsConstructor;NumberOfVariables;NumberOfAssignments;ThrowsCount;NumberOfMathOperations;NCSSForThisClass;NumberOfMethods_Checkstyle;MaxNumberOfNestedBlocks;LOCMethod_CK;FileLength;Maximum Depth;ClassFanOutComplexity;NestedTryDepth;NumberOfLoops;RFC;ExecutableStatementCount;AnonymousInnerClassLength;NumberOfPublicMethods_Checkstyle;WMC_CK;NumberOfLambdas;NumberOfPackageMethod;NestedForDepth;NumberOfInnerClasses;NumberOfUniqueWords;NumberOfParenthesizedExps;ClassDataAbstractionCoupling;NumberOfComparisons;NCSSForThisMethod;NumberOfModifiers;BuggedMethods;Returns;NCSSForThisFile;NestedIfElseDepth
0.0;0.0;0.0;38.0;0.0;0.0;2.0;0.0;7.0;13.0;0.0;1.0;3.0;False;11.0;11.0;1.0;2.0;0.0;0.0;1.0;26.0;0.0;3.0;0.0;0.0;1.0;20.0;23.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;81.0;0.0;0.0;1.0;24.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;41.0;0.0;0.0;2.0;0.0;7.0;12.0;1.0;1.0;3.0;False;12.0;12.0;1.0;2.0;0.0;0.0;1.0;28.0;0.0;3.0;0.0;0.0;1.0;21.0;25.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;82.0;0.0;0.0;1.0;26.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;41.0;0.0;0.0;2.0;0.0;7.0;12.0;1.0;2.0;3.0;False;12.0;12.0;1.0;4.0;0.0;0.0;1.0;28.0;0.0;3.0;0.0;0.0;1.0;21.0;25.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;83.0;0.0;0.0;1.0;26.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;36.0;0.0;0.0;2.0;0.0;7.0;12.0;0.0;1.0;2.0;False;10.0;10.0;1.0;2.0;0.0;0.0;1.0;26.0;0.0;3.0;0.0;0.0;1.0;18.0;23.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;83.0;0.0;0.0;0.0;24.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;36.0;0.0;0.0;2.0;0.0;7.0;12.0;0.0;1.0;2.0;False;10.0;10.0;1.0;3.0;0.0;0.0;1.0;26.0;0.0;3.0;0.0;0.0;1.0;18.0;23.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;79.0;0.0;0.0;0.0;24.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;38.0;0.0;0.0;2.0;0.0;7.0;13.0;1.0;0.0;2.0;False;11.0;11.0;1.0;1.0;0.0;0.0;1.0;28.0;0.0;3.0;0.0;0.0;1.0;19.0;25.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;77.0;0.0;0.0;0.0;26.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;1.0;False;0.0;6.0;0.0;0.0;42.0;3.0;0.0;9.0;154.0;2.0;20.0;0.0;0.0;2.0;7.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;33.0;0.0;9.0;0.0;8.0;1.0;False;0.0;61.0;0.0
0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;2.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;40.0;0.0;0.0;0.0;0.0;7.0;14.0;0.0;2.0;1.0;False;14.0;14.0;1.0;4.0;0.0;0.0;0.0;27.0;0.0;2.0;0.0;0.0;0.0;21.0;25.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;115.0;0.0;0.0;0.0;26.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;0.0;8.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0;0.0;1.0;False;2.0;2.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;2.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;5.0;10.0;False;1.0;0.0;0.0
0.0;2.0;0.0;5.0;0.0;0.0;1.0;0.0;8.0;2.0;0.0;0.0;1.0;False;3.0;12.0;1.0;0.0;35.0;4.0;0.0;18.0;112.0;0.0;5.0;0.0;0.0;4.0;2.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;11.0;0.0;2.0;0.0;3.0;8.0;False;0.0;46.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0
0.0;2.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;1.0;False;0.0;6.0;0.0;0.0;110.0;8.0;0.0;8.0;322.0;2.0;23.0;0.0;0.0;1.0;6.0;0.0;6.0;1.0;0.0;0.0;0.0;0.0;30.0;0.0;12.0;0.0;7.0;1.0;False;0.0;133.0;0.0
0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;2.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;37.0;0.0;0.0;2.0;0.0;7.0;12.0;0.0;1.0;2.0;False;10.0;10.0;1.0;1.0;0.0;0.0;1.0;25.0;0.0;3.0;0.0;0.0;1.0;17.0;22.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;67.0;0.0;0.0;0.0;23.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;35.0;0.0;0.0;2.0;0.0;7.0;12.0;0.0;0.0;2.0;False;9.0;9.0;1.0;1.0;0.0;0.0;1.0;24.0;0.0;3.0;0.0;0.0;1.0;17.0;21.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;83.0;0.0;0.0;0.0;22.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;35.0;0.0;0.0;2.0;0.0;7.0;13.0;0.0;0.0;2.0;False;9.0;9.0;1.0;1.0;0.0;0.0;1.0;24.0;0.0;3.0;0.0;0.0;1.0;17.0;21.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;71.0;0.0;0.0;0.0;22.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;18.0;0.0;0.0;0.0;0.0;5.0;9.0;0.0;0.0;1.0;False;4.0;4.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;2.0;0.0;0.0;0.0;12.0;12.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;75.0;0.0;0.0;0.0;13.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;1.0;False;0.0;6.0;0.0;0.0;208.0;8.0;0.0;9.0;469.0;2.0;23.0;0.0;0.0;2.0;7.0;0.0;8.0;1.0;0.0;0.0;0.0;0.0;33.0;0.0;10.0;0.0;8.0;1.0;False;0.0;234.0;0.0
0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;2.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;56.0;0.0;0.0;0.0;0.0;8.0;18.0;0.0;1.0;1.0;False;18.0;19.0;1.0;2.0;0.0;0.0;0.0;35.0;0.0;2.0;0.0;0.0;0.0;26.0;33.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;53.0;0.0;0.0;0.0;34.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;58.0;0.0;0.0;0.0;0.0;8.0;18.0;0.0;1.0;1.0;False;18.0;20.0;1.0;2.0;0.0;0.0;0.0;36.0;0.0;2.0;0.0;0.0;0.0;26.0;34.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;63.0;0.0;0.0;0.0;35.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;59.0;0.0;0.0;0.0;0.0;9.0;18.0;0.0;1.0;1.0;False;19.0;20.0;1.0;2.0;0.0;0.0;0.0;37.0;0.0;2.0;0.0;0.0;0.0;27.0;35.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;55.0;0.0;0.0;0.0;36.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;45.0;0.0;0.0;0.0;0.0;8.0;16.0;0.0;1.0;1.0;False;15.0;15.0;1.0;2.0;0.0;0.0;0.0;29.0;0.0;2.0;0.0;0.0;0.0;23.0;27.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;60.0;0.0;0.0;0.0;28.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;56.0;0.0;0.0;0.0;0.0;8.0;18.0;0.0;1.0;1.0;False;18.0;19.0;1.0;2.0;0.0;0.0;0.0;35.0;0.0;2.0;0.0;0.0;0.0;26.0;33.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;64.0;0.0;0.0;0.0;34.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;39.0;0.0;0.0;0.0;0.0;8.0;17.0;0.0;1.0;1.0;False;14.0;14.0;1.0;2.0;0.0;0.0;0.0;26.0;0.0;2.0;0.0;0.0;0.0;19.0;24.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;63.0;0.0;0.0;0.0;25.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;1.0;False;0.0;6.0;1.0;0.0;336.0;14.0;0.0;9.0;719.0;2.0;23.0;0.0;0.0;2.0;7.0;0.0;14.0;1.0;0.0;0.0;0.0;0.0;35.0;0.0;11.0;0.0;8.0;1.0;False;0.0;360.0;0.0
0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;2.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;41.0;0.0;0.0;0.0;0.0;7.0;14.0;0.0;1.0;1.0;False;13.0;13.0;1.0;2.0;0.0;0.0;0.0;27.0;0.0;2.0;0.0;0.0;0.0;22.0;25.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;62.0;0.0;0.0;0.0;26.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;41.0;0.0;0.0;0.0;0.0;7.0;14.0;0.0;1.0;1.0;False;13.0;13.0;1.0;2.0;0.0;0.0;0.0;27.0;0.0;2.0;0.0;0.0;0.0;22.0;25.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;52.0;0.0;0.0;0.0;26.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;46.0;0.0;0.0;0.0;0.0;7.0;17.0;0.0;2.0;1.0;False;15.0;15.0;1.0;2.0;0.0;0.0;0.0;30.0;0.0;2.0;0.0;0.0;0.0;24.0;28.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;61.0;0.0;0.0;0.0;29.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;41.0;0.0;0.0;0.0;0.0;7.0;14.0;0.0;1.0;1.0;False;13.0;13.0;1.0;2.0;0.0;0.0;0.0;27.0;0.0;2.0;0.0;0.0;0.0;22.0;25.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;53.0;0.0;0.0;0.0;26.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;41.0;0.0;0.0;0.0;0.0;7.0;14.0;0.0;1.0;1.0;False;13.0;13.0;1.0;2.0;0.0;0.0;0.0;27.0;0.0;2.0;0.0;0.0;0.0;22.0;25.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;52.0;0.0;0.0;0.0;26.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;41.0;0.0;0.0;0.0;0.0;7.0;14.0;0.0;1.0;1.0;False;13.0;13.0;1.0;2.0;0.0;0.0;0.0;27.0;0.0;2.0;0.0;0.0;0.0;22.0;25.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;52.0;0.0;0.0;0.0;26.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;46.0;0.0;0.0;0.0;0.0;7.0;17.0;0.0;2.0;1.0;False;15.0;15.0;1.0;2.0;0.0;0.0;0.0;30.0;0.0;2.0;0.0;0.0;0.0;24.0;28.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;61.0;0.0;0.0;0.0;29.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;46.0;0.0;0.0;0.0;0.0;8.0;16.0;0.0;1.0;1.0;False;15.0;15.0;1.0;2.0;0.0;0.0;0.0;30.0;0.0;2.0;0.0;0.0;0.0;24.0;28.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.0;0.0;0.0;0.0;29.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;34.0;0.0;0.0;0.0;0.0;7.0;12.0;0.0;0.0;1.0;False;11.0;11.0;1.0;1.0;0.0;0.0;0.0;24.0;0.0;2.0;0.0;0.0;0.0;19.0;22.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;48.0;0.0;0.0;0.0;23.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;41.0;0.0;0.0;0.0;0.0;7.0;14.0;0.0;0.0;1.0;False;13.0;13.0;1.0;1.0;0.0;0.0;0.0;27.0;0.0;2.0;0.0;0.0;0.0;22.0;25.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;62.0;0.0;0.0;0.0;26.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;44.0;0.0;0.0;0.0;0.0;7.0;14.0;0.0;2.0;1.0;False;14.0;14.0;1.0;4.0;0.0;0.0;0.0;29.0;0.0;2.0;0.0;0.0;0.0;23.0;27.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;54.0;0.0;0.0;0.0;28.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;41.0;0.0;0.0;0.0;0.0;7.0;14.0;0.0;0.0;1.0;False;13.0;13.0;1.0;1.0;0.0;0.0;0.0;27.0;0.0;2.0;0.0;0.0;0.0;22.0;25.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;56.0;0.0;0.0;0.0;26.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;1.0;False;0.0;6.0;0.0;0.0;949.0;39.0;0.0;9.0;1993.0;2.0;26.0;0.0;0.0;2.0;7.0;0.0;39.0;1.0;0.0;0.0;0.0;0.0;32.0;0.0;12.0;0.0;8.0;1.0;False;0.0;981.0;0.0
0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;2.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;43.0;0.0;0.0;0.0;0.0;10.0;16.0;0.0;1.0;1.0;False;13.0;13.0;1.0;2.0;0.0;0.0;0.0;29.0;0.0;2.0;0.0;0.0;0.0;28.0;27.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;63.0;0.0;0.0;0.0;28.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;40.0;0.0;0.0;0.0;0.0;8.0;16.0;0.0;1.0;1.0;False;13.0;14.0;1.0;2.0;0.0;0.0;0.0;26.0;0.0;2.0;0.0;0.0;0.0;25.0;24.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;62.0;0.0;0.0;0.0;25.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;31.0;0.0;0.0;0.0;0.0;7.0;12.0;0.0;0.0;1.0;False;11.0;11.0;1.0;1.0;0.0;0.0;0.0;23.0;0.0;2.0;0.0;0.0;0.0;18.0;21.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;46.0;0.0;0.0;0.0;22.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;0.0;27.0;0.0;0.0;0.0;0.0;4.0;11.0;0.0;0.0;1.0;False;7.0;7.0;1.0;1.0;0.0;0.0;0.0;19.0;0.0;2.0;0.0;0.0;0.0;14.0;17.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;64.0;0.0;0.0;0.0;18.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;39.0;0.0;0.0;0.0;0.0;7.0;13.0;0.0;1.0;1.0;False;15.0;15.0;1.0;3.0;0.0;0.0;0.0;26.0;0.0;2.0;0.0;0.0;0.0;22.0;24.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;79.0;0.0;0.0;0.0;25.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;38.0;0.0;0.0;0.0;0.0;8.0;13.0;0.0;1.0;1.0;False;15.0;15.0;1.0;2.0;0.0;0.0;0.0;26.0;0.0;2.0;0.0;0.0;0.0;23.0;24.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;65.0;0.0;0.0;0.0;25.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;39.0;0.0;0.0;0.0;0.0;7.0;14.0;0.0;1.0;1.0;False;13.0;13.0;1.0;1.0;0.0;0.0;0.0;27.0;0.0;2.0;0.0;0.0;0.0;22.0;25.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;63.0;0.0;0.0;0.0;26.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;37.0;0.0;0.0;0.0;0.0;7.0;13.0;0.0;1.0;1.0;False;13.0;13.0;1.0;1.0;0.0;0.0;0.0;25.0;0.0;2.0;0.0;0.0;0.0;20.0;23.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;63.0;0.0;0.0;0.0;24.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;43.0;0.0;0.0;0.0;0.0;10.0;16.0;0.0;1.0;1.0;False;13.0;13.0;1.0;2.0;0.0;0.0;0.0;29.0;0.0;2.0;0.0;0.0;0.0;28.0;27.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;60.0;0.0;0.0;0.0;28.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;50.0;0.0;0.0;0.0;0.0;10.0;18.0;0.0;1.0;1.0;False;15.0;15.0;1.0;2.0;0.0;0.0;0.0;33.0;0.0;2.0;0.0;0.0;0.0;32.0;31.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;64.0;0.0;0.0;0.0;32.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;32.0;0.0;0.0;0.0;0.0;7.0;12.0;0.0;0.0;1.0;False;11.0;11.0;1.0;1.0;0.0;0.0;0.0;23.0;0.0;2.0;0.0;0.0;0.0;18.0;21.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;44.0;0.0;0.0;0.0;22.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;31.0;0.0;0.0;0.0;0.0;7.0;11.0;0.0;0.0;1.0;False;11.0;11.0;1.0;1.0;0.0;0.0;0.0;22.0;0.0;2.0;0.0;0.0;0.0;17.0;20.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;58.0;0.0;0.0;0.0;21.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;38.0;0.0;0.0;0.0;0.0;7.0;13.0;0.0;0.0;1.0;False;11.0;14.0;1.0;1.0;0.0;0.0;0.0;26.0;0.0;2.0;0.0;0.0;0.0;19.0;24.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;71.0;0.0;0.0;0.0;25.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;8.0;12.0;0.0;0.0;1.0;False;11.0;11.0;1.0;1.0;0.0;0.0;0.0;22.0;0.0;2.0;0.0;0.0;0.0;17.0;20.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;45.0;0.0;0.0;0.0;21.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;38.0;0.0;0.0;0.0;0.0;7.0;15.0;0.0;0.0;1.0;False;13.0;13.0;1.0;1.0;0.0;0.0;0.0;25.0;0.0;2.0;0.0;0.0;0.0;24.0;23.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;55.0;0.0;0.0;0.0;24.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;17.0;0.0;0.0;0.0;0.0;4.0;10.0;0.0;1.0;1.0;False;4.0;4.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;2.0;0.0;0.0;0.0;12.0;12.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;29.0;0.0;0.0;0.0;13.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;43.0;0.0;0.0;0.0;0.0;10.0;16.0;0.0;1.0;1.0;False;13.0;13.0;1.0;2.0;0.0;0.0;0.0;29.0;0.0;2.0;0.0;0.0;0.0;28.0;27.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;60.0;0.0;0.0;0.0;28.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;50.0;0.0;0.0;0.0;0.0;10.0;18.0;0.0;1.0;1.0;False;15.0;15.0;1.0;2.0;0.0;0.0;0.0;33.0;0.0;2.0;0.0;0.0;0.0;32.0;31.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;64.0;0.0;0.0;0.0;32.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;34.0;0.0;0.0;0.0;0.0;7.0;13.0;0.0;1.0;1.0;False;13.0;13.0;1.0;2.0;0.0;0.0;0.0;25.0;0.0;2.0;0.0;0.0;0.0;23.0;23.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;54.0;0.0;0.0;0.0;24.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;48.0;0.0;0.0;0.0;0.0;10.0;15.0;0.0;2.0;1.0;False;16.0;17.0;1.0;5.0;0.0;0.0;0.0;33.0;0.0;2.0;0.0;0.0;0.0;29.0;31.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;89.0;0.0;0.0;0.0;32.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;48.0;0.0;0.0;0.0;0.0;11.0;16.0;0.0;2.0;1.0;False;14.0;14.0;1.0;4.0;0.0;0.0;0.0;32.0;0.0;2.0;0.0;0.0;0.0;31.0;30.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;90.0;0.0;0.0;0.0;31.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;50.0;0.0;0.0;0.0;0.0;11.0;16.0;0.0;3.0;1.0;False;16.0;16.0;1.0;6.0;0.0;0.0;0.0;34.0;0.0;2.0;0.0;0.0;0.0;32.0;32.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;96.0;0.0;0.0;0.0;33.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;42.0;0.0;0.0;0.0;0.0;7.0;13.0;0.0;4.0;1.0;False;15.0;15.0;1.0;7.0;0.0;0.0;0.0;29.0;0.0;2.0;0.0;0.0;0.0;27.0;27.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;67.0;0.0;0.0;0.0;28.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;43.0;0.0;0.0;0.0;0.0;7.0;14.0;0.0;4.0;1.0;False;15.0;15.0;1.0;8.0;0.0;0.0;0.0;30.0;0.0;2.0;0.0;0.0;0.0;26.0;28.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;60.0;0.0;0.0;0.0;29.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;5.0;9.0;0.0;0.0;1.0;False;9.0;9.0;1.0;1.0;0.0;0.0;0.0;18.0;0.0;2.0;0.0;0.0;0.0;13.0;16.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;78.0;0.0;0.0;0.0;17.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;7.0;11.0;0.0;0.0;1.0;False;11.0;11.0;1.0;1.0;0.0;0.0;0.0;22.0;0.0;2.0;0.0;0.0;0.0;17.0;20.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;45.0;0.0;0.0;0.0;21.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;30.0;0.0;0.0;0.0;0.0;7.0;11.0;0.0;0.0;1.0;False;11.0;11.0;1.0;1.0;0.0;0.0;0.0;22.0;0.0;2.0;0.0;0.0;0.0;17.0;20.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;48.0;0.0;0.0;0.0;21.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;37.0;0.0;0.0;0.0;0.0;7.0;13.0;0.0;1.0;1.0;False;13.0;13.0;1.0;2.0;0.0;0.0;0.0;24.0;0.0;2.0;0.0;0.0;0.0;21.0;22.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;71.0;0.0;0.0;0.0;23.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;52.0;0.0;0.0;0.0;0.0;14.0;16.0;0.0;2.0;1.0;False;14.0;14.0;1.0;5.0;0.0;0.0;0.0;36.0;0.0;2.0;0.0;0.0;0.0;33.0;34.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;112.0;0.0;0.0;0.0;35.0;1.0;False;0.0;0.0;0.0
0.0;0.0;0.0;39.0;0.0;0.0;0.0;0.0;7.0;13.0;0.0;1.0;2.0;False;14.0;14.0;1.0;2.0;0.0;0.0;0.0;25.0;0.0;2.0;0.0;0.0;0.0;22.0;23.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;83.0;0.0;0.0;1.0;24.0;1.0;False;0.0;0.0;0.0
