NumberOfComparisons;NPathComplexity;NumberOfAnonymousClasses;BooleanExpressionComplexity;NumberOfNumbers;NumberOfUniqueWords;NestedIfElseDepth;NumberOfProtectedMethod;ExecutableStatementCount;ThrowsCount;NCSSForThisFile;NumberOfParameters_CK;NCSSForThisMethod;NumberOfLogStatements;IsConstructor;AnonymousInnerClassLength;CyclomaticComplexity;NumberOfAssignments;NumberOfModifiers;NCSSForThisClass;Returns;NumberOfLoops;ClassDataAbstractionCoupling;NumberOfTryCatch;NestedForDepth;WMC_CK;RFC;FileLength;ClassFanOutComplexity;LOCMethod_CK;NumberOfMathOperations;Maximum Depth;NumberOfVariables;NestedTryDepth;NumberOfParenthesizedExps;NumberOfStringLiterals;NumberOfMethods_Checkstyle;NumberOfPrivateMethod;MaxNumberOfNestedBlocks;NumberOfInnerClasses;NumberOfLambdas;CBO;NumberOfPackageMethod;NumberOfPublicMethods_Checkstyle;BuggedMethods;MethodLength
1.0;9.0;0.0;1.0;0.0;19.0;0.0;0.0;13.0;0.0;0.0;0.0;16.0;0.0;False;0.0;5.0;3.0;2.0;0.0;2.0;1.0;0.0;0.0;0.0;5.0;3.0;0.0;0.0;21.0;0.0;4.0;2.0;0.0;1.0;4.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;False;31.0
0.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;3.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
0.0;1.0;0.0;0.0;0.0;11.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;3.0
0.0;1.0;0.0;0.0;0.0;10.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;3.0
1.0;1.0;0.0;0.0;0.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;3.0
4.0;7.0;0.0;0.0;0.0;22.0;0.0;0.0;16.0;0.0;0.0;1.0;21.0;0.0;False;0.0;7.0;7.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;8.0;9.0;0.0;0.0;27.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;4.0;0.0;0.0;False;38.0
0.0;3.0;0.0;0.0;5.0;17.0;1.0;0.0;10.0;0.0;0.0;0.0;12.0;0.0;False;0.0;3.0;8.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;5.0;0.0;0.0;15.0;5.0;4.0;2.0;0.0;0.0;3.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;False;18.0
0.0;1.0;0.0;0.0;0.0;12.0;0.0;0.0;2.0;0.0;8.0;0.0;3.0;0.0;False;0.0;1.0;1.0;9.0;4.0;1.0;0.0;3.0;0.0;0.0;1.0;0.0;77.0;3.0;4.0;0.0;2.0;1.0;0.0;0.0;12.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;False;35.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
0.0;1.0;0.0;0.0;0.0;15.0;0.0;0.0;1.0;0.0;61.0;1.0;2.0;0.0;False;12.0;1.0;0.0;1.0;49.0;1.0;0.0;7.0;0.0;0.0;1.0;1.0;233.0;10.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;3.0
7.0;7.0;0.0;7.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;False;0.0;8.0;0.0;1.0;5.0;1.0;0.0;0.0;0.0;0.0;8.0;1.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;False;4.0
4.0;4.0;0.0;4.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;False;0.0;5.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;3.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
0.0;4.0;0.0;0.0;6.0;8.0;0.0;0.0;5.0;0.0;0.0;0.0;7.0;0.0;False;0.0;3.0;5.0;1.0;0.0;1.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;10.0;3.0;3.0;3.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;False;14.0
0.0;1.0;0.0;0.0;0.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;3.0
0.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;3.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;3.0
0.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;False;0.0;1.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;False;3.0
0.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;False;0.0;1.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;False;3.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
8.0;71.0;0.0;1.0;9.0;35.0;2.0;0.0;51.0;0.0;0.0;1.0;68.0;0.0;False;0.0;27.0;25.0;2.0;0.0;1.0;6.0;0.0;0.0;1.0;27.0;9.0;0.0;0.0;89.0;3.0;0.0;14.0;0.0;8.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;False;160.0
0.0;1.0;0.0;0.0;1.0;15.0;0.0;0.0;8.0;0.0;0.0;1.0;9.0;0.0;False;0.0;1.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;5.0;0.0;0.0;10.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;False;13.0
0.0;1.0;0.0;0.0;0.0;14.0;0.0;0.0;5.0;0.0;0.0;1.0;6.0;0.0;False;0.0;1.0;2.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;7.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;False;7.0
0.0;1.0;0.0;0.0;0.0;15.0;0.0;0.0;6.0;0.0;37.0;1.0;7.0;0.0;False;0.0;1.0;2.0;1.0;23.0;1.0;0.0;6.0;0.0;0.0;1.0;6.0;92.0;14.0;8.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;5.0;0.0;3.0;False;11.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
1.0;2.0;0.0;0.0;0.0;23.0;0.0;0.0;3.0;0.0;36.0;1.0;5.0;0.0;False;0.0;2.0;2.0;1.0;30.0;1.0;0.0;1.0;0.0;0.0;2.0;1.0;91.0;1.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;False;8.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
0.0;1.0;0.0;0.0;0.0;9.0;0.0;0.0;2.0;1.0;0.0;1.0;3.0;0.0;False;7.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;False;4.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
1.0;2.0;0.0;0.0;0.0;10.0;0.0;0.0;4.0;0.0;0.0;1.0;5.0;0.0;False;0.0;2.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;False;9.0
0.0;0.0;0.0;0.0;0.0;17.0;0.0;0.0;3.0;0.0;0.0;1.0;4.0;0.0;False;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;False;5.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
0.0;0.0;0.0;0.0;0.0;8.0;0.0;2.0;3.0;0.0;72.0;0.0;4.0;0.0;True;0.0;1.0;1.0;1.0;53.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;208.0;18.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;False;5.0
0.0;2.0;0.0;0.0;0.0;9.0;0.0;0.0;2.0;0.0;0.0;1.0;3.0;0.0;False;9.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;False;6.0
0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;False;0.0;1.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;4.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;4.0
0.0;1.0;0.0;0.0;0.0;10.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;False;0.0;1.0;1.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;4.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;4.0
0.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;False;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;4.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;4.0
2.0;4.0;0.0;0.0;0.0;6.0;0.0;0.0;6.0;0.0;0.0;0.0;8.0;0.0;False;0.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;5.0;0.0;0.0;11.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;False;16.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
0.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;3.0;0.0;63.0;1.0;4.0;2.0;False;0.0;1.0;0.0;4.0;43.0;0.0;0.0;5.0;0.0;0.0;1.0;6.0;170.0;13.0;5.0;0.0;0.0;0.0;0.0;0.0;2.0;5.0;0.0;0.0;0.0;0.0;3.0;0.0;2.0;False;5.0
0.0;1.0;0.0;0.0;5.0;39.0;0.0;0.0;15.0;0.0;0.0;1.0;16.0;0.0;False;0.0;1.0;7.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;15.0;0.0;0.0;17.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;False;26.0
0.0;1.0;0.0;0.0;0.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;3.0
0.0;1.0;0.0;0.0;0.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;3.0
0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;3.0;0.0;0.0;0.0;4.0;0.0;False;0.0;1.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;5.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;5.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
1.0;2.0;0.0;0.0;0.0;9.0;0.0;0.0;2.0;0.0;0.0;1.0;4.0;0.0;False;0.0;2.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;5.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;False;9.0
1.0;5.0;0.0;2.0;0.0;23.0;1.0;0.0;7.0;0.0;42.0;1.0;9.0;1.0;False;0.0;5.0;3.0;1.0;35.0;2.0;0.0;2.0;0.0;0.0;5.0;6.0;145.0;7.0;12.0;1.0;0.0;3.0;0.0;1.0;0.0;3.0;1.0;2.0;0.0;0.0;3.0;0.0;2.0;False;20.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
0.0;0.0;0.0;0.0;0.0;16.0;0.0;4.0;3.0;0.0;53.0;3.0;4.0;0.0;True;0.0;1.0;3.0;1.0;35.0;0.0;0.0;4.0;0.0;0.0;1.0;2.0;149.0;11.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;False;5.0
0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;False;0.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;3.0
0.0;1.0;0.0;0.0;2.0;36.0;0.0;0.0;12.0;0.0;0.0;1.0;13.0;0.0;False;0.0;1.0;6.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;12.0;0.0;0.0;14.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;False;21.0
0.0;1.0;0.0;0.0;0.0;10.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;3.0
0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;False;0.0;1.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;4.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;4.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
1.0;2.0;0.0;0.0;0.0;9.0;0.0;0.0;2.0;0.0;0.0;1.0;4.0;0.0;False;0.0;2.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;5.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;0.0;False;9.0
1.0;4.0;0.0;1.0;0.0;22.0;1.0;0.0;7.0;0.0;38.0;1.0;9.0;1.0;False;0.0;4.0;3.0;1.0;31.0;2.0;0.0;2.0;0.0;0.0;4.0;5.0;137.0;7.0;12.0;0.0;0.0;3.0;0.0;1.0;0.0;3.0;1.0;2.0;0.0;0.0;3.0;0.0;2.0;False;18.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
0.0;6.0;0.0;0.0;0.0;3.0;0.0;3.0;3.0;0.0;98.0;1.0;4.0;0.0;False;0.0;1.0;0.0;4.0;74.0;0.0;0.0;10.0;0.0;0.0;1.0;6.0;230.0;19.0;5.0;0.0;0.0;0.0;0.0;0.0;2.0;6.0;1.0;0.0;0.0;0.0;3.0;0.0;2.0;False;5.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0
0.0;1.0;0.0;0.0;0.0;8.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;3.0
0.0;1.0;0.0;0.0;0.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;False;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;3.0
0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;4.0;0.0;0.0;0.0;5.0;0.0;False;0.0;1.0;2.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;0.0;0.0;6.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;9.0
2.0;2.0;0.0;1.0;1.0;9.0;0.0;0.0;3.0;0.0;0.0;0.0;4.0;0.0;False;0.0;3.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;6.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;False;8.0
0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;1.0;0.0;0.0;1.0;2.0;0.0;False;6.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;False;3.0
