NumberOfLoops_count;NumberOfComparisons_std;NumberOfLambdas_75%;NumberOfStringLiterals_max;RFC_std;NumberOfVariables_max;NumberOfStringLiterals_25%;LOCMethod_CK_mean;IsConstructor_freq;NumberOfUniqueWords_max;RFC_75%;NumberOfAnonymousClasses_min;NumberOfAnonymousClasses_std;NumberOfNumbers_count;NumberOfParenthesizedExps_count;Returns_min;RFC_50%;NumberOfMathOperations_mean;NumberOfLoops_min;LOCMethod_CK_std;NumberOfUniqueWords_75%;WMC_CK_mean;RFC_max;NumberOfParameters_CK_mean;NumberOfTryCatch_max;NumberOfParenthesizedExps_mean;NumberOfLoops_std;MaxNumberOfNestedBlocks_25%;IsConstructor_count;NumberOfTryCatch_75%;NumberOfInnerClasses_std;NumberOfComparisons_max;NumberOfComparisons_count;NumberOfAnonymousClasses_mean;NumberOfComparisons_75%;LOCMethod_CK_min;NumberOfParameters_CK_50%;NumberOfLambdas_std;NumberOfUniqueWords_std;NumberOfAnonymousClasses_75%;CBO_25%;Bugged;WMC_CK_25%;NumberOfLambdas_25%;NumberOfParenthesizedExps_max;NumberOfVariables_25%;NumberOfMathOperations_25%;NumberOfLogStatements_75%;NumberOfParameters_CK_count;LOCMethod_CK_50%;Returns_25%;MaxNumberOfNestedBlocks_max;NumberOfTryCatch_50%;RFC_25%;Returns_mean;NumberOfMathOperations_75%;NumberOfStringLiterals_min;NumberOfNumbers_mean;NumberOfNumbers_max;NumberOfComparisons_min;NumberOfModifiers_std;NumberOfParameters_CK_75%;NumberOfModifiers_50%;NumberOfModifiers_max;NumberOfInnerClasses_25%;NumberOfAnonymousClasses_25%;NumberOfLogStatements_mean;NumberOfTryCatch_25%;NumberOfLoops_max;Returns_std;NumberOfStringLiterals_count;WMC_CK_count;NumberOfLambdas_min;NumberOfLogStatements_min;CBO_mean;WMC_CK_min;NumberOfTryCatch_count;NumberOfLoops_50%;MaxNumberOfNestedBlocks_50%;NumberOfLoops_mean;NumberOfUniqueWords_count;RFC_count;NumberOfNumbers_75%;WMC_CK_std;NumberOfModifiers_count;Returns_max;RFC_min;NumberOfComparisons_50%;NumberOfParenthesizedExps_std;NumberOfUniqueWords_50%;NumberOfLambdas_count;NumberOfLogStatements_std;NumberOfParameters_CK_25%;NumberOfVariables_mean;LOCMethod_CK_count;NumberOfInnerClasses_min;NumberOfNumbers_min;NumberOfAssignments_mean;NumberOfParenthesizedExps_25%;NumberOfNumbers_25%;NumberOfMathOperations_50%;WMC_CK_50%;NumberOfUniqueWords_25%;NumberOfMathOperations_std;NumberOfStringLiterals_std;NumberOfMathOperations_min;NumberOfStringLiterals_50%;MaxNumberOfNestedBlocks_std;IsConstructor_top;NumberOfComparisons_mean;NumberOfAssignments_min;NumberOfModifiers_75%;LOCMethod_CK_25%;NumberOfLoops_25%;Returns_50%;NumberOfLambdas_50%;MaxNumberOfNestedBlocks_min;NumberOfVariables_75%;NumberOfLogStatements_count;RFC_mean;IsConstructor_unique;NumberOfStringLiterals_mean;NumberOfLambdas_max;NumberOfInnerClasses_max;NumberOfAnonymousClasses_max;NumberOfAssignments_50%;CBO_50%;NumberOfVariables_std;NumberOfNumbers_50%;MaxNumberOfNestedBlocks_75%;NumberOfLoops_75%;NumberOfModifiers_min;NumberOfMathOperations_max;Returns_count;NumberOfTryCatch_mean;NumberOfVariables_min;NumberOfUniqueWords_min;WMC_CK_max;NumberOfTryCatch_min;NumberOfLogStatements_25%;NumberOfInnerClasses_count;NumberOfAnonymousClasses_count;CBO_min;NumberOfInnerClasses_mean;NumberOfLambdas_mean;WMC_CK_75%;NumberOfParenthesizedExps_min;NumberOfComparisons_25%;MaxNumberOfNestedBlocks_mean;NumberOfParameters_CK_min;NumberOfVariables_50%;NumberOfVariables_count;NumberOfAssignments_std;NumberOfModifiers_mean;NumberOfNumbers_std;NumberOfLogStatements_50%;CBO_std;NumberOfUniqueWords_mean;NumberOfAssignments_25%;NumberOfAssignments_count;CBO_count;NumberOfParameters_CK_std;CBO_max;NumberOfMathOperations_count;Returns_75%;NumberOfAssignments_75%;LOCMethod_CK_75%;NumberOfAssignments_max;NumberOfLogStatements_max;CBO_75%;NumberOfTryCatch_std;NumberOfParenthesizedExps_50%;NumberOfParenthesizedExps_75%;NumberOfStringLiterals_75%;NumberOfInnerClasses_75%;NumberOfAnonymousClasses_50%;NumberOfInnerClasses_50%;MaxNumberOfNestedBlocks_count;NumberOfParameters_CK_max;LOCMethod_CK_max;NumberOfModifiers_25%
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;4.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;False;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1025.0;1025.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;1025.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1025.0;0.0;1.0;0.0;0.0;4.0;1.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1025.0;0.0;0.0;0.0;4.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1025.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;6.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;False;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1025.0;1025.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;1025.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1025.0;0.0;1.0;0.0;0.0;6.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1025.0;0.0;0.0;0.0;6.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1025.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;6.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;False;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;6.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;6.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0
2.0;0.0;0.0;0.0;2.1213203435596424;0.0;0.0;4.5;2.0;7.0;3.25;0.0;0.0;2.0;2.0;1.0;2.5;0.0;0.0;2.1213203435596424;6.0;1.0;4.0;0.5;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;0.5;0.0;2.8284271247461903;0.0;2.25;False;1.0;0.0;0.0;0.0;0.0;0.0;2.0;4.5;1.0;0.0;0.0;1.75;1.0;0.0;0.0;0.0;0.0;0.0;0.7071067811865476;0.75;1.5;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;2.5;1.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;5.0;2.0;0.0;0.25;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;1.75;3.75;0.0;1.0;0.0;0.0;0.0;2.0;2.5;1.0;0.0;0.0;0.0;0.0;0.0;2.5;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;3.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.5;0.0;0.0;0.7071067811865476;5.0;0.0;2.0;2.0;0.7071067811865476;3.0;2.0;1.0;0.0;5.25;0.0;0.0;2.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;6.0;1.25
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6.0;0.0;0.0;2.0;1.51657508881031;0.0;0.0;3.0;6.0;6.0;6.0;0.0;0.0;6.0;6.0;1.0;5.5;0.0;0.0;0.0;5.0;1.0;8.0;2.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;6.0;0.0;0.0;3.0;2.5;0.0;0.983192080250175;0.0;3.0;False;1.0;0.0;0.0;0.0;0.0;0.0;6.0;3.0;1.0;0.0;0.0;4.25;1.0;0.0;0.0;0.6666666666666666;4.0;0.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0;3.333333333333333;1.0;6.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0;6.0;1.0;4.0;0.0;0.0;5.0;6.0;0.0;1.25;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;0.0;0.8164965809277259;0.0;0.0;0.0;False;0.0;0.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;6.0;5.5;1.0;0.3333333333333333;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;6.0;0.0;0.0;3.0;1.0;0.0;0.0;6.0;6.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;1.0;1.6329931618554518;0.0;0.8164965809277259;4.833333333333333;0.0;6.0;6.0;1.2649110640673518;5.0;6.0;1.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;3.0;3.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;5.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;False;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0
9.0;0.0;0.0;1.0;2.788866755113585;0.0;0.0;3.0;9.0;9.0;6.0;0.0;0.0;9.0;9.0;1.0;5.0;0.0;0.0;0.0;7.0;1.0;10.0;1.4444444444444444;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;9.0;0.0;0.0;3.0;1.0;0.0;1.5365907428821477;0.0;2.0;False;1.0;0.0;0.0;0.0;0.0;0.0;9.0;3.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;0.3333333333333333;3.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;9.0;0.0;0.0;2.6666666666666665;1.0;9.0;0.0;0.0;0.0;9.0;9.0;0.0;0.0;9.0;1.0;3.0;0.0;0.0;6.0;9.0;0.0;1.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;0.0;0.5;0.0;0.0;0.0;False;0.0;0.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;9.0;5.4444444444444455;1.0;0.3333333333333333;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;9.0;0.0;0.0;4.0;1.0;0.0;0.0;9.0;9.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;9.0;0.0;1.0;1.0;0.0;0.5;6.111111111111112;0.0;9.0;9.0;1.0137937550497031;3.0;9.0;1.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;9.0;4.0;3.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;4.0;9.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;6.75;1.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;1.0;0.0;1.7320508075688772;0.0;1.0;False;1.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;2.25;1.0;4.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;6.0;4.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5.75;0.0;0.5;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.25;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;5.0;1.0;0.0;0.0;4.0;4.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;1.5;6.5;0.0;4.0;4.0;0.0;4.0;4.0;0.0;0.0;1.0;0.0;0.0;3.25;0.0;0.0;0.0;0.25;0.0;0.0;0.0;4.0;1.0;1.0;0.0
4.0;0.5773502691896257;0.0;0.0;2.8722813232690143;2.0;0.0;6.75;4.0;10.0;6.0;0.0;0.0;4.0;4.0;1.0;4.5;0.0;0.0;2.8722813232690143;9.25;2.0;6.0;1.0;0.0;0.5;0.5;0.0;4.0;0.0;0.0;1.0;4.0;0.0;1.0;3.0;1.0;0.0;0.957427107756338;0.0;2.75;False;1.75;0.0;1.0;0.75;0.0;0.0;4.0;7.0;1.0;1.0;0.0;2.25;1.25;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.5;4.0;4.0;0.0;0.0;2.75;1.0;4.0;0.0;0.5;0.25;4.0;4.0;0.0;0.8164965809277259;4.0;2.0;0.0;0.5;0.5773502691896257;8.5;4.0;0.0;1.0;1.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;8.0;0.0;0.0;0.0;0.0;0.5773502691896257;False;0.5;0.0;1.0;6.0;0.0;1.0;0.0;0.0;1.25;4.0;3.75;1.0;0.0;0.0;0.0;0.0;1.0;3.0;0.8164965809277259;0.0;1.0;0.25;1.0;0.0;4.0;0.0;0.0;8.0;3.0;0.0;0.0;4.0;4.0;2.0;0.0;0.0;2.25;0.0;0.0;0.5;1.0;1.0;4.0;0.8164965809277259;1.0;0.0;0.0;0.5;8.75;0.75;4.0;4.0;0.0;3.0;4.0;1.25;1.25;7.75;2.0;0.0;3.0;0.0;0.5;1.0;0.0;0.0;0.0;0.0;4.0;1.0;10.0;1.0
3.0;0.5773502691896258;0.0;0.0;2.0;1.0;0.0;5.0;3.0;8.0;5.0;0.0;0.0;3.0;3.0;1.0;4.0;0.0;0.0;2.0;7.0;1.3333333333333333;6.0;1.3333333333333333;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;3.0;0.0;0.5;3.0;1.0;0.0;1.5275252316519463;0.0;2.0;False;1.0;0.0;0.0;0.0;0.0;0.0;3.0;5.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;2.333333333333333;1.0;3.0;0.0;0.0;0.0;3.0;3.0;0.0;0.5773502691896257;3.0;1.0;2.0;0.0;0.0;6.0;3.0;0.0;1.0;0.3333333333333333;3.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.0;1.0;5.5;0.0;0.0;0.0;0.0;0.0;False;0.3333333333333333;0.0;4.0;4.0;0.0;1.0;0.0;0.0;0.5;3.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.5773502691896258;0.0;0.0;0.0;4.0;0.0;3.0;0.0;0.0;5.0;2.0;0.0;0.0;3.0;3.0;2.0;0.0;0.0;1.5;0.0;0.0;0.0;1.0;0.0;3.0;0.5773502691896258;4.0;0.0;0.0;0.5773502691896258;6.333333333333332;0.0;3.0;3.0;0.5773502691896257;3.0;3.0;1.0;0.5;6.0;1.0;0.0;2.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;7.0;4.0
21.0;0.0;0.0;2.0;0.6546536707079772;1.0;0.0;1.1428571428571428;21.0;21.0;0.0;0.0;0.0;21.0;21.0;0.0;0.0;0.0;0.0;0.6546536707079772;11.0;1.0;3.0;1.1904761904761905;0.0;0.0;0.0;0.0;21.0;0.0;0.0;0.0;21.0;0.0;0.0;1.0;1.0;0.0;4.532948162908887;0.0;1.0;True;1.0;0.0;0.0;0.0;0.0;0.0;21.0;1.0;0.0;0.0;0.0;0.0;0.047619047619047616;0.0;0.0;0.047619047619047616;1.0;0.0;223.4888087109679;1.0;1025.0;1028.0;0.0;0.0;0.0;0.0;0.0;0.2182178902359924;21.0;21.0;0.0;0.0;1.9047619047619049;1.0;21.0;0.0;0.0;0.0;21.0;21.0;0.0;0.0;21.0;1.0;0.0;0.0;0.0;8.0;21.0;0.0;1.0;0.047619047619047616;21.0;0.0;0.0;0.047619047619047616;0.0;0.0;0.0;1.0;6.0;0.0;0.6796357567879737;0.0;0.0;0.0;False;0.0;0.0;1025.0;1.0;0.0;0.0;0.0;0.0;0.0;21.0;0.14285714285714285;1.0;0.4761904761904762;0.0;0.0;0.0;0.0;2.0;0.2182178902359924;0.0;0.0;0.0;1.0;0.0;21.0;0.0;0.0;3.0;1.0;0.0;0.0;21.0;21.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;21.0;0.2182178902359924;976.3809523809523;0.2182178902359924;0.0;0.8890872794479688;9.047619047619047;0.0;21.0;21.0;0.8728715609439693;4.0;21.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;21.0;4.0;4.0;1025.0
