Maximum Depth_50%;NumberOfMathOperations_min;issues_priorityMinor_max;issues_priorityMinor_count;Ait;HMd;issues_priorityMinor_std;MaxNumberOfNestedBlocks_mean;NumberOfModifiers_75%;Maximum Complexity*;blame_merge_priorityMinor_count;NumberOfMathOperations_max;blame_merge_priorityMajor_std;Maximum Depth_count;Average Block Depth;NumberOfMathOperations_75%;Ma;MaxNumberOfNestedBlocks_75%;MaxNumberOfNestedBlocks_min;issues_priorityMinor_min;blame_merge_priorityMinor_std;NumberOfMathOperations_mean;Maximum Depth_75%;blamemerge_priorityMajor_mean;Ao;blame_merge_priorityMinor_mean;blamemerge_priorityMajor_count;NumberOfModifiers_25%;blamemerge_priorityMinor_std;Average Complexity*;blame_merge_priorityMajor_count;Mo;Maximum Block Depth;Maximum Depth_min;Maximum Depth_25%;Maximum Depth_std;blame_merge_priorityMajor_min;NMA;Maximum Depth_mean;issues_priorityMajor_std;blamemerge_priorityMajor_max;blame_merge_priorityMajor_mean;blamemerge_priorityMajor_std;Bugged;Average Statements per Method;Ai;MaxNumberOfNestedBlocks_50%;blamemerge_priorityMinor_mean;NumberOfMathOperations_50%;SIX;HMi;NumberOfModifiers_count;NF;PMR;NumberOfModifiers_min;MaxNumberOfNestedBlocks_25%;NumberOfModifiers_max;Mi;PMi;blame_merge_priorityMajor_max;NumberOfModifiers_mean;NMI;NMIR;blamemerge_priorityMinor_count;issues_priorityMajor_count;Maximum Depth_max;Ad;issues_priorityMinor_mean;NumberOfModifiers_std;MaxNumberOfNestedBlocks_max;Av;NumberOfMathOperations_count;NumberOfMethods_Mood;PMd;blamemerge_priorityMinor_max;MaxNumberOfNestedBlocks_std;blamemerge_priorityMinor_min;Mit;NOPa;MaxNumberOfNestedBlocks_count;NumberOfMathOperations_std;issues_priorityMajor_mean;blame_merge_priorityMinor_max;NumberOfModifiers_50%;NumberOfMathOperations_25%;NM;blame_merge_priorityMinor_min;issues_priorityMajor_max;blamemerge_priorityMajor_min;Md;issues_priorityMajor_min
5.0;0.0;0.0;704.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;2.51;0.0;5.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;1.29;0.0;0.0;6.0;5.0;5.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;False;2.43;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;704.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0;5.0;1.0
3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;1.0;2.0;0.0;0.0;0.0;1.0;1.06;0.0;4.0;1.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;2604.0;1.0;0.0;1.75;0.0;0.0;3.0;3.0;3.0;0.0;0.0;4.0;3.0;0.0;1.0;0.0;0.0;False;2.75;0.0;1.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;1.0;0.5;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2604.0;0.0;3.0;1.0;0.0;0.0;1.0;0.0;3.0;3.0;4.0;0.0;0.5773502691896258;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;1.0;4.0;0.0
0.0;0.0;0.0;704.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;704.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
2.0;0.0;0.0;704.0;0.0;0.0;0.0;0.25;1.75;2.0;0.0;0.0;0.0;3.0;1.47;0.0;0.0;0.25;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.25;0.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;False;4.75;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;1.75;0.0;0.0;0.0;704.0;2.0;0.0;0.0;1.5;1.0;0.0;4.0;4.0;0.0;0.0;0.5;0.0;0.0;0.0;4.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
2.0;0.0;0.0;704.0;0.0;0.0;0.0;0.5;1.0;2.0;0.0;0.0;0.0;4.0;1.67;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;60.0;1.0;0.0;1.5;0.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;False;8.0;0.0;0.5;0.0;0.0;0.0;0.0;8.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;1.125;0.0;0.0;60.0;704.0;2.0;0.0;0.0;0.3535533905932738;1.0;0.0;8.0;8.0;0.0;0.0;0.5345224838248488;0.0;0.0;0.0;8.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
2.0;0.0;0.0;704.0;0.0;0.0;0.0;0.14285714285714285;1.0;5.0;0.0;0.0;0.0;6.0;1.3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1751.0;1.0;0.0;1.57;0.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;False;3.86;0.0;0.0;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.8571428571428571;0.0;0.0;1751.0;704.0;2.0;0.0;0.0;0.3779644730092273;1.0;0.0;7.0;7.0;0.0;0.0;0.3779644730092273;0.0;0.0;0.0;7.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
2.0;0.0;0.0;704.0;0.0;0.0;0.0;0.0;5.5;3.0;0.0;0.0;0.0;16.0;1.21;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;4359.0;1.0;0.0;1.09;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;True;3.18;0.0;0.0;0.0;0.0;0.0;0.0;23.0;0.0;0.0;1.0;0.0;10.0;0.0;0.0;0.0;3.347826086956522;0.0;0.0;4359.0;704.0;2.0;0.0;0.0;4.040799826903918;0.0;0.0;23.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;23.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
2.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5.0;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;362.0;1.0;0.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;False;3.2;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;362.0;14.0;2.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
2.0;0.0;0.0;708.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.89;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;False;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;708.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
2.0;0.0;0.0;704.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;7.0;1.32;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;680.0;1.0;0.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;False;3.0;0.0;0.0;1.0;0.0;0.0;0.0;7.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;680.0;704.0;2.0;0.0;0.0;0.0;0.0;0.0;7.0;7.0;0.0;1.0;0.0;1.0;0.0;0.0;7.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
2.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;338.0;1.0;0.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;False;2.2;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;338.0;14.0;2.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
2.0;0.0;0.0;14.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5.0;1.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;366.0;1.0;0.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;False;3.2;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;366.0;14.0;2.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
2.0;0.0;0.0;708.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;False;2.67;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;708.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
2.0;0.0;0.0;43.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;2.0;1.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;375.0;1.0;0.0;1.0;0.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;False;6.78;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;1.375;0.0;0.0;375.0;43.0;2.0;0.0;0.0;0.5175491695067657;0.0;0.0;8.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
3.0;0.0;0.0;43.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;1.48;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;375.0;0.0;0.0;1.0;0.0;0.0;3.0;3.0;3.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;False;6.78;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;375.0;43.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
2.0;0.0;0.0;704.0;0.0;0.0;0.0;0.5;1.0;2.0;0.0;0.0;0.0;2.0;1.11;0.0;0.0;0.75;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;324.0;1.0;0.0;1.5;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;False;4.0;0.0;0.5;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.25;1.0;0.0;0.0;0.0;1.0;0.0;0.0;324.0;704.0;2.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;0.0;0.0;0.7071067811865476;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5;1.0;0.0;0.0;0.0;3.0;1.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.7411764705882353;0.0;0.0;340.0;1.0;0.4386340066332262;1.0;0.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.4386340066332262;False;1.14;0.0;0.0;0.25882352941176473;0.0;0.0;0.0;8.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;1.875;0.0;0.0;340.0;0.0;2.0;0.0;0.0;1.3562026818605375;0.0;0.0;8.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.7411764705882353;0.0;0.0;340.0;1.0;0.4386340066332262;1.0;0.0;0.0;3.0;3.0;3.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.4386340066332262;False;1.14;0.0;0.0;0.25882352941176473;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;340.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5;1.0;0.0;0.0;0.0;5.0;1.63;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.7411764705882353;0.0;0.0;340.0;1.0;0.4386340066332262;1.0;0.0;0.0;3.0;3.0;3.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.4386340066332262;False;1.14;0.0;0.0;0.25882352941176473;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;2.0;0.0;0.0;340.0;0.0;3.0;0.0;0.0;1.7320508075688772;0.0;0.0;3.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3.0;1.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;False;2.14;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;1.1666666666666667;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.40824829046386296;0.0;0.0;6.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.23;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;3.0;3.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;False;2.14;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.5;1.0;3.0;0.0;2.0;0.0;0.0;0.78;1.5;0.0;0.75;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;132.0;1.0;0.0;3.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;False;6.0;0.0;0.5;0.0;1.0;0.0;0.0;2.0;0.0;0.0;1.0;0.25;1.0;0.0;0.0;0.0;1.0;0.0;0.0;132.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;0.0;0.7071067811865476;0.0;0.0;0.0;2.0;1.4142135623730951;1.0;0.0;1.0;0.5;0.0;0.0;1.0;1.0;0.0;1.0
2.0;0.0;1.0;707.0;0.0;0.0;0.06504814250697426;0.0;1.0;1.0;0.0;0.0;0.0;5.0;0.86;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;66.0;1.0;0.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;0.06504814250697426;0.0;0.0;0.0;False;3.2;0.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;66.0;707.0;2.0;0.0;0.004243281471004243;0.0;0.0;0.0;5.0;5.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0;0.0;0.9957567185289956;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2.0;0.0;0.0;709.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4.0;1.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;619.0;1.0;0.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;False;8.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;619.0;709.0;2.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
2.0;0.0;0.0;704.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.29;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;168.0;1.0;0.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;False;4.5;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;168.0;704.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
2.0;0.0;0.0;709.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;2.0;0.0;14.0;1.35;1.0;0.0;0.0;0.0;0.0;0.0;0.42857142857142855;2.0;1.0;0.0;0.0;891.0;1.0;0.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;False;4.29;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;891.0;709.0;2.0;0.0;0.0;0.0;0.0;0.0;14.0;14.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;0.646206172658864;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
2.0;0.0;1.0;783.0;0.0;0.0;0.25996895032149114;0.0;5.5;1.0;0.0;0.0;0.0;2.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.2597402597402597;0.0;0.0;385.0;1.0;0.4390626083213805;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;0.25996895032149114;1.0;0.0;0.4390626083213805;False;5.0;0.0;0.0;0.7402597402597403;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;10.0;0.0;0.0;0.0;4.0;0.0;0.0;385.0;783.0;2.0;0.0;0.07279693486590039;5.196152422706632;0.0;0.0;3.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.9272030651340996;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;5.0;1.05;0.0;0.0;0.0;0.0;0.0;0.0;0.2;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;False;3.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.4472135954999581;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
2.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;4.0;0.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
2.0;0.0;0.0;719.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5.0;1.03;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1758.0;1.0;0.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;False;2.4;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1758.0;719.0;2.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
0.0;0.0;0.0;704.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;2.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;704.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
2.0;0.0;0.0;704.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;False;2.67;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;704.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0
2.0;0.0;1.0;761.0;0.0;0.0;0.263405375021113;0.08333333333333333;1.0;2.0;0.0;0.0;0.0;10.0;1.24;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.6992084432717678;0.0;0.0;379.0;1.0;0.4592084359562554;1.08;0.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;0.263405375021113;1.0;0.0;0.4592084359562554;False;4.83;0.0;0.0;0.3007915567282322;0.0;0.0;0.0;12.0;0.0;0.0;1.0;0.0;10.0;0.0;0.0;0.0;1.8333333333333333;0.0;0.0;379.0;761.0;2.0;0.0;0.07490144546649145;2.5878504008094625;1.0;0.0;12.0;12.0;0.0;1.0;0.2886751345948129;0.0;0.0;0.0;12.0;0.0;0.9250985545335084;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2.0;0.0;0.0;717.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;5.0;0.98;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;104.0;1.0;0.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;False;3.8;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;104.0;717.0;2.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
2.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;794.0;1.0;0.0;1.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;False;1.67;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;794.0;7.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0
