NOP_count;Si_std;blamemerge_blamegetDistinctOperandsCnt_mean;Fout_50%;Si_50%;IOVars_25%;Ci_min;MCLC_count;VG_max;MCLC_std;Di_mean;blamemerge_blamegetDistinctOperatorsCnt_count;Fin_75%;NVAR_count;NVAR_50%;NCOMP_25%;MCLC_25%;Fout_max;Di_min;NBD_mean;NBD_25%;blame_merge_blame_getDistinctOperatorsCnt_min;IOVars_mean;NCOMP_std;NVAR_min;Fin_std;Fin_count;MCLC_min;blame_merge_blame_getDistinctOperandsCnt_min;Difficulty;blame_merge_blame_getDifficulty_min;blame_merge_blame_getDistinctOperatorsCnt_max;NBD_max;IOVars_count;MCLC_50%;blamemerge_blamegetDistinctOperatorsCnt_max;blame_merge_blame_getDifficulty_count;NCOMP_count;Ci_50%;blame_merge_blame_getDistinctOperandsCnt_mean;NCOMP_75%;Di_max;NCOMP_50%;Si_count;NVAR_25%;Fout_mean;NOPa;blamemerge_blamegetDistinctOperandsCnt_count;blamemerge_blamegetDifficulty_mean;Ci_75%;NBD_min;NCOMP_mean;blamemerge_blamegetDifficulty_max;Ci_25%;MCLC_75%;Fin_50%;blamemerge_blamegetDistinctOperatorsCnt_std;blame_merge_blame_getDifficulty_max;blame_merge_blame_getDifficulty_std;VG_min;IOVars_50%;Ci_std;Di_std;Di_25%;Si_mean;VG_25%;NumberOfDistinctOperands;NVAR_mean;NVAR_std;IOVars_max;NBD_50%;blamemerge_blamegetDistinctOperandsCnt_max;NOP_std;NumberOfDistinctOperators;Fin_25%;Ci_max;NOP_max;VG_std;Ci_count;blame_merge_blame_getDistinctOperatorsCnt_mean;blame_merge_blame_getDistinctOperandsCnt_count;IOVars_std;Si_75%;NVAR_max;Fout_min;NOP_25%;Fout_75%;Si_min;ClRCi;blamemerge_blamegetDistinctOperandsCnt_std;blame_merge_blame_getDistinctOperatorsCnt_std;VG_75%;blamemerge_blamegetDifficulty_std;VG_count;NOP_min;blamemerge_blamegetDifficulty_count;Ci_mean;VG_mean;IOVars_min;Fout_count;blame_merge_blame_getDifficulty_mean;Di_count;Fout_std;NVAR_75%;Fout_25%;VG_50%;Fin_max;IOVars_75%;blame_merge_blame_getDistinctOperandsCnt_max;blame_merge_blame_getDistinctOperandsCnt_std;NBD_75%;NCOMP_max;NOP_mean;Di_50%;NOP_75%;Si_max;MCLC_max;MCLC_mean;Di_75%;NBD_std;Fin_min;NCOMP_min;Bugged;Si_25%;NBD_count;blamemerge_blamegetDistinctOperatorsCnt_mean;ClTCi;Fin_mean;NOP_50%;blame_merge_blame_getDistinctOperatorsCnt_count
18.0;0.0;2.9349845201238387;0.0;0.0;3.0;2.0;18.0;13.0;3.4437591559490635;3.555555555555556;646.0;0.0;18.0;1.0;1.0;2.0;0.0;2.0;2.333333333333333;2.0;0.0;3.555555555555556;2.2614993002358683;0.0;0.0;18.0;0.0;0.0;117.86041666666668;0.0;0.0;5.0;18.0;4.0;9.0;0.0;18.0;3.0;0.0;5.0;6.0;3.0;18.0;1.0;0.0;0.0;646.0;1.5174867315347191;4.0;1.0;3.055555555555556;5.625;3.0;8.0;0.0;2.227009726835833;0.0;0.0;1.0;3.0;0.9217771979249536;0.9217771979249536;3.0;0.0;2.0;240.0;1.6666666666666667;1.4552137502179976;6.0;2.0;13.0;0.9217771979249536;37.0;0.0;6.0;5.0;2.955000193534824;18.0;0.0;0.0;0.9217771979249536;0.0;5.0;0.0;2.0;0.0;0.0;3.5555555560000003;2.624650393801521;0.0;5.0;1.3023080502369029;18.0;1.0;646.0;3.555555555555556;3.555555555555556;2.0;18.0;0.0;18.0;0.0;2.75;0.0;2.5;0.0;4.0;0.0;0.0;2.0;7.0;2.555555555555556;3.0;3.0;0.0;10.0;4.722222222222221;4.0;0.90748521297303;0.0;0.0;False;0.0;18.0;3.0108359133126936;64.0;0.0;2.0;0.0
9.0;0.0;3.03515625;0.0;0.0;2.0;2.0;9.0;4.0;2.23606797749979;3.4444444444444446;256.0;0.0;9.0;1.0;0.0;0.0;0.0;2.0;1.7777777777777777;2.0;0.0;3.4444444444444446;1.3228756555322954;0.0;0.0;9.0;0.0;0.0;63.24;0.0;0.0;2.0;9.0;4.0;10.0;0.0;9.0;4.0;0.0;2.0;5.0;2.0;9.0;0.0;0.0;0.0;256.0;1.3704363670183983;4.0;1.0;1.3333333333333333;5.25;2.0;4.0;0.0;2.284096230073351;0.0;0.0;1.0;4.0;1.2360330811826103;1.2360330811826103;2.0;0.0;1.0;150.0;1.0;1.118033988749895;5.0;2.0;12.0;1.2360330811826103;34.0;0.0;5.0;4.0;1.118033988749895;9.0;0.0;0.0;1.2360330811826103;0.0;3.0;0.0;1.0;0.0;0.0;3.444444444;2.6573491093975;0.0;3.0;1.3456651979944223;9.0;1.0;256.0;3.4444444444444446;2.0;2.0;9.0;0.0;9.0;0.0;2.0;0.0;2.0;0.0;4.0;0.0;0.0;2.0;3.0;2.4444444444444446;4.0;3.0;0.0;5.0;2.333333333333333;4.0;0.4409585518440984;0.0;0.0;False;0.0;9.0;2.6484375;31.0;0.0;3.0;0.0
1.0;0.0;1.6222222222222222;0.0;0.0;1.0;1.0;1.0;2.0;0.0;1.0;1215.0;0.0;1.0;2.0;0.0;2.0;0.0;1.0;2.0;2.0;0.0;1.0;0.0;2.0;0.0;1.0;2.0;0.0;13.541666666666664;0.0;0.0;2.0;1.0;2.0;6.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;2.0;0.0;0.0;1215.0;0.5726190476190477;1.0;2.0;0.0;3.125;1.0;2.0;0.0;1.6645346055422745;0.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;2.0;36.0;2.0;0.0;1.0;2.0;8.0;0.0;13.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;2.5334012534610246;0.0;2.0;0.8831190531356627;1.0;0.0;1215.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;False;0.0;1.0;1.1777777777777778;1.0;0.0;0.0;0.0
12.0;0.0;2.7105666156202144;0.0;0.0;3.0;2.0;12.0;9.0;4.163331998932265;3.8333333333333335;653.0;0.0;12.0;1.5;1.0;2.0;0.0;2.0;2.75;2.0;0.0;3.8333333333333335;2.5628464289109907;0.0;0.0;12.0;0.0;0.0;88.78260869565219;0.0;0.0;5.0;12.0;3.5;10.0;0.0;12.0;3.0;0.0;3.75;10.0;1.5;12.0;0.75;0.0;0.0;653.0;1.4747921680157516;3.25;1.0;2.75;7.5;3.0;6.5;0.0;2.465964447348495;0.0;0.0;1.0;3.0;2.3290003057626296;2.3290003057626296;3.0;0.0;1.75;230.0;1.9166666666666667;2.0207259421636903;10.0;2.0;13.0;2.3290003057626296;40.0;0.0;10.0;9.0;2.4167972796469903;12.0;0.0;0.0;2.3290003057626296;0.0;7.0;0.0;2.0;0.0;0.0;3.833333333;2.7054526543551622;0.0;4.25;1.4539705440354431;12.0;1.0;653.0;3.8333333333333335;3.25;2.0;12.0;0.0;12.0;0.0;2.25;0.0;2.5;0.0;3.25;0.0;0.0;4.0;8.0;2.833333333333333;3.0;2.25;0.0;15.0;4.666666666666667;3.25;1.3568010505999362;0.0;0.0;False;0.0;12.0;2.9571209800918834;46.0;0.0;2.0;0.0
11.0;0.0;3.026315789473684;0.0;0.0;2.0;2.0;11.0;4.0;1.618079669911781;3.0;380.0;0.0;11.0;1.0;0.0;1.5;0.0;2.0;2.363636363636364;2.0;0.0;3.0;0.8944271909999159;0.0;0.0;11.0;0.0;0.0;83.6417910447761;0.0;0.0;4.0;11.0;2.0;10.0;0.0;11.0;3.0;0.0;2.0;4.0;1.0;11.0;1.0;0.0;0.0;380.0;1.416865316700843;4.0;1.0;1.0;5.4;2.0;3.5;0.0;2.327921723950332;0.0;0.0;1.0;3.0;0.8944271909999159;0.8944271909999159;2.0;0.0;2.0;201.0;1.2727272727272727;0.9045340337332909;4.0;2.0;12.0;0.7507571935295483;36.0;0.0;4.0;3.0;1.1281521496355325;11.0;0.0;0.0;0.8944271909999159;0.0;3.0;0.0;2.0;0.0;0.0;3.0;2.730525596279956;0.0;3.5;1.3254392168070726;11.0;1.0;380.0;3.0;2.5454545454545454;2.0;11.0;0.0;11.0;0.0;2.0;0.0;2.0;0.0;4.0;0.0;0.0;3.0;2.0;2.1818181818181817;3.0;3.0;0.0;5.0;2.272727272727273;4.0;0.8090398349558906;0.0;0.0;True;0.0;11.0;2.836842105263158;33.0;0.0;2.0;0.0
1.0;0.0;1.9574468085106385;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1269.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;19.633333333333333;0.0;0.0;1.0;1.0;0.0;9.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1269.0;0.7531914893617021;1.0;1.0;0.0;5.4;1.0;0.0;0.0;1.95613518536262;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;45.0;0.0;0.0;1.0;1.0;8.0;0.0;19.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.4846059370033102;0.0;1.0;1.0722774101032495;1.0;0.0;1269.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;False;0.0;1.0;1.5319148936170213;1.0;0.0;0.0;0.0
0.0;0.0;2.450413223140496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;968.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79.47712418300654;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;968.0;1.5763624475272202;0.0;0.0;0.0;7.7;0.0;0.0;0.0;2.522968536121584;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;306.0;0.0;0.0;0.0;0.0;12.0;0.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.367834225413391;0.0;0.0;1.4734802729694485;0.0;0.0;968.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;3.197314049586777;0.0;0.0;0.0;0.0
0.0;0.0;2.450413223140496;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;968.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;79.47712418300654;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;968.0;1.5763624475272202;0.0;0.0;0.0;7.7;0.0;0.0;0.0;2.522968536121584;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;306.0;0.0;0.0;0.0;0.0;12.0;0.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.367834225413391;0.0;0.0;1.4734802729694485;0.0;0.0;968.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;3.197314049586777;0.0;0.0;0.0;0.0
0.0;0.0;3.9680851063829774;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;376.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.5;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;376.0;1.6027091776426885;0.0;0.0;0.0;5.25;0.0;0.0;0.0;2.291495222471548;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;248.0;0.0;0.0;0.0;0.0;10.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8879598433388214;0.0;0.0;1.2282126258123205;0.0;0.0;376.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;3.1702127659574466;0.0;0.0;0.0;0.0
0.0;0.0;1.9742096505823628;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1202.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;33.638888888888886;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1202.0;1.360648918469218;0.0;0.0;0.0;6.285714285714287;0.0;0.0;0.0;3.2542739784424466;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;54.0;0.0;0.0;0.0;0.0;8.0;0.0;21.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.4269854828288167;0.0;0.0;1.8728860128150757;0.0;0.0;1202.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;2.7262895174708817;0.0;0.0;0.0;0.0
0.0;0.0;3.726923076923077;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;56.63694267515922;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;260.0;1.4249496336996337;0.0;0.0;0.0;6.428571428571429;0.0;0.0;0.0;2.3627894495223187;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;157.0;0.0;0.0;0.0;0.0;9.0;0.0;24.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.065319485173372;0.0;0.0;1.266877433898466;0.0;0.0;260.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;2.7846153846153845;0.0;0.0;0.0;0.0
0.0;0.0;4.588235294117646;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;204.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;43.444444444444436;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;204.0;1.3843057677616502;0.0;0.0;0.0;4.909090909090909;0.0;0.0;0.0;2.0725515463077806;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;144.0;0.0;0.0;0.0;0.0;11.0;0.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.1959116160595618;0.0;0.0;1.1159177361823427;0.0;0.0;204.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;2.656862745098039;0.0;0.0;0.0;0.0
0.0;0.0;3.032694475760992;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2661.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;55.96491228070175;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2661.0;1.4664531176368831;0.0;0.0;0.0;5.0;0.0;0.0;0.0;2.8777826632168866;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;114.0;0.0;0.0;0.0;0.0;11.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.095604182686793;0.0;0.0;1.5596905837413388;0.0;0.0;2661.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;2.9158211198797455;0.0;0.0;0.0;0.0
0.0;0.0;3.498;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;69.20454545454545;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;500.0;1.950114285714286;0.0;0.0;0.0;9.428571428571429;0.0;0.0;0.0;2.9741565551310267;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;220.0;0.0;0.0;0.0;0.0;11.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.7174925080047827;0.0;0.0;1.8569499012393127;0.0;0.0;500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;3.5780000000000003;0.0;0.0;0.0;0.0
0.0;0.0;4.494318181818182;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;176.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.5;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;176.0;1.7082995129870129;0.0;0.0;0.0;5.7142857142857135;0.0;0.0;0.0;2.181080097018537;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;168.0;0.0;0.0;0.0;0.0;9.0;0.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.9022103085966524;0.0;0.0;1.2656506553121791;0.0;0.0;176.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;3.2443181818181817;0.0;0.0;0.0;0.0
2.0;0.0;4.21097917742213;0.0;0.0;2.0;2.0;2.0;1.0;0.0;2.0;5811.0;0.0;2.0;0.0;2.0;2.0;0.0;2.0;1.0;1.0;0.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0;17.960526315789473;0.0;0.0;1.0;2.0;2.0;6.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;0.0;5811.0;1.9855446566855963;2.0;1.0;2.0;4.0;2.0;2.0;0.0;1.878043291221536;0.0;0.0;1.0;2.0;0.0;0.0;2.0;0.0;1.0;38.0;0.0;0.0;2.0;1.0;9.0;0.0;15.0;0.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;2.9225616380390966;0.0;1.0;1.104075204412522;2.0;2.0;5811.0;2.0;1.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;1.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;2.0;0.0;0.0;2.0;False;0.0;2.0;4.176905868181036;6.0;0.0;2.0;0.0
1.0;0.0;2.9376344086021504;0.0;0.0;3.0;3.0;1.0;1.0;0.0;3.0;930.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;9.558823529411764;0.0;0.0;1.0;1.0;0.0;5.0;0.0;1.0;3.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;930.0;1.7736559139784946;3.0;1.0;0.0;3.0;3.0;0.0;0.0;2.22508128482446;0.0;0.0;1.0;3.0;0.0;0.0;3.0;0.0;1.0;17.0;0.0;0.0;3.0;1.0;7.0;0.0;13.0;0.0;3.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;1.8808372490675536;0.0;1.0;1.1448412724800825;1.0;2.0;930.0;3.0;1.0;3.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;1.0;0.0;2.0;3.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;False;0.0;1.0;3.533333333333333;3.0;0.0;2.0;0.0
3.0;0.5773502691896258;3.0609408082481817;0.0;0.0;1.0;1.0;3.0;5.0;4.509249752822893;1.5;21726.0;0.5;3.0;2.0;4.5;5.5;1.0;0.5;3.6666666666666665;2.5;0.0;1.6666666666666667;2.0816659994661326;0.0;0.5773502691896258;3.0;3.0;0.0;47.625;0.0;0.0;6.0;3.0;8.0;9.0;0.0;3.0;1.5;0.0;6.5;3.0;6.0;3.0;1.0;0.3333333333333333;0.0;21726.0;2.470326643959618;2.25;2.0;5.333333333333333;7.5;1.25;10.0;0.0;2.2935857286205605;0.0;0.0;1.0;1.0;1.0408329997330663;1.3228756555322954;0.75;0.3333333333333333;2.5;136.0;2.333333333333333;2.516611478423584;3.0;3.0;10.0;1.1547005383792517;34.0;0.0;3.0;3.0;2.081665999466133;3.0;0.0;0.0;1.1547005383792517;0.5;5.0;0.0;1.0;0.5;0.0;1.833333333;2.249514095287388;0.0;4.5;1.6016138185812303;3.0;1.0;21726.0;1.8333333333333333;3.333333333333333;1.0;3.0;0.0;3.0;0.5773502691896258;3.5;0.0;4.0;1.0;2.0;0.0;0.0;4.5;7.0;1.6666666666666667;1.0;2.0;1.0;12.0;7.666666666666668;2.0;2.081665999466133;0.0;3.0;False;0.0;3.0;4.708045659578385;5.5;0.3333333333333333;1.0;0.0
5.0;1.7320508075688772;2.8692042331754664;0.0;0.0;0.0;0.0;5.0;3.0;1.8165902124584952;0.26666666660000005;17103.0;1.0;5.0;1.0;1.0;1.0;2.0;0.0;1.8;2.0;0.0;0.4;0.8944271909999159;0.0;0.5477225575051662;5.0;0.0;0.0;35.240259740259745;0.0;0.0;2.0;5.0;3.0;8.0;0.0;5.0;1.0;0.0;2.0;1.0;2.0;5.0;0.0;0.6;0.0;17103.0;2.144538830558827;1.0;1.0;1.4;5.0;0.0;4.0;1.0;2.120435286814487;0.0;0.0;1.0;0.0;1.7857460313207414;0.4346134936673938;0.0;1.0;1.0;77.0;1.0;1.0;1.0;2.0;7.0;0.5477225575051662;27.0;0.0;4.333333333;1.0;1.0;5.0;0.0;0.0;0.5477225575051662;1.0;2.0;0.0;0.0;1.0;0.0;1.888888889;2.002518731352986;0.0;3.0;1.1512494812605134;5.0;0.0;17103.0;1.2666666666;2.0;0.0;5.0;0.0;5.0;0.8944271909999159;2.0;0.0;2.0;1.0;1.0;0.0;0.0;2.0;2.0;0.4;0.0;1.0;4.0;4.0;2.4;0.333333333;0.4472135954999579;0.0;0.0;False;0.0;5.0;4.176401800853651;11.333333332999999;0.6;0.0;0.0
3.0;2.0816659994661326;2.7759093533487302;1.0;1.0;0.0;0.0;3.0;4.0;4.618802153517007;0.111111111;13856.0;1.5;3.0;1.0;1.5;2.0;2.0;0.0;2.333333333333333;2.0;0.0;0.3333333333333333;2.6457513110645907;0.0;1.0;3.0;2.0;0.0;34.535353535353536;0.0;0.0;3.0;3.0;2.0;9.0;0.0;3.0;1.0;0.0;4.0;0.333333333;2.0;3.0;0.5;1.0;0.0;13856.0;2.2916335883371826;2.6666666665;2.0;3.0;4.5;0.5;6.0;1.0;1.9227252691441028;0.0;0.0;1.0;0.0;2.2689530949969625;0.1924500895374252;0.0;1.6666666666666667;1.5;99.0;1.6666666666666667;2.0816659994661326;1.0;2.0;13.0;0.5773502691896258;26.0;0.5;4.333333333;1.0;1.5275252316519463;3.0;0.0;0.0;0.5773502691896258;2.5;4.0;0.0;0.0;1.5;0.0;2.583333333;2.651884910656626;0.0;3.0;1.1820716823712645;3.0;0.0;13856.0;1.7777777776666666;2.333333333333333;0.0;3.0;0.0;3.0;1.0;2.5;0.5;2.0;2.0;0.5;0.0;0.0;2.5;6.0;0.3333333333333333;0.0;0.5;4.0;10.0;4.666666666666667;0.1666666665;0.5773502691896258;0.0;1.0;False;0.5;3.0;4.544818129330254;10.333333332999999;1.0;0.0;0.0
5.0;0.0;2.8814152768819685;0.0;0.0;2.0;0.0;5.0;2.0;4.604345773288536;1.6;10853.0;0.0;5.0;1.0;2.0;2.0;0.0;0.0;1.8;1.0;0.0;1.6;4.086563348340509;0.0;0.0;5.0;2.0;0.0;37.76119402985075;0.0;0.0;3.0;5.0;8.0;8.0;0.0;5.0;2.0;0.0;9.0;2.0;7.0;5.0;0.0;0.0;0.0;10853.0;2.128674099327375;2.0;1.0;6.2;4.0;2.0;10.0;0.0;2.099833977253045;0.0;0.0;1.0;2.0;0.8944271909999159;0.8944271909999159;2.0;0.0;1.0;67.0;0.6;0.5477225575051662;2.0;2.0;8.0;0.8944271909999159;22.0;0.0;2.0;2.0;0.5477225575051661;5.0;0.0;0.0;0.8944271909999159;0.0;1.0;0.0;2.0;0.0;0.0;2.0;2.0040132389902525;0.0;2.0;1.249937581201945;5.0;0.0;10853.0;1.6;1.6;0.0;5.0;0.0;5.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0;0.0;2.0;11.0;1.6;2.0;2.0;0.0;12.0;6.8;2.0;0.8366600265340756;0.0;2.0;False;0.0;5.0;4.368561688012531;12.0;0.0;2.0;0.0
