NPathComplexity_25%;FileLength_std;MethodLength_std;CyclomaticComplexity_min;NestedForDepth_max;NumberOfProtectedMethod_50%;CyclomaticComplexity_50%;NumberOfPublicMethods_Checkstyle_75%;BooleanExpressionComplexity_75%;NestedTryDepth_50%;ThrowsCount_min;FileLength_25%;NCSSForThisClass_min;NestedIfElseDepth_75%;NestedIfElseDepth_50%;NumberOfMethods_Checkstyle_count;BooleanExpressionComplexity_std;NestedTryDepth_max;NCSSForThisFile_50%;NCSSForThisClass_mean;NestedIfElseDepth_25%;FileLength_min;NCSSForThisMethod_max;NumberOfProtectedMethod_max;FileLength_50%;NestedForDepth_25%;NumberOfPackageMethod_min;ExecutableStatementCount_min;NumberOfPackageMethod_max;MethodLength_mean;NCSSForThisClass_max;ClassDataAbstractionCoupling_min;ExecutableStatementCount_50%;ExecutableStatementCount_mean;NestedForDepth_75%;AnonymousInnerClassLength_max;NCSSForThisClass_count;FileLength_max;NumberOfPrivateMethod_50%;NCSSForThisFile_std;ClassFanOutComplexity_count;MethodLength_max;NPathComplexity_max;NCSSForThisFile_count;NumberOfPrivateMethod_mean;CyclomaticComplexity_25%;NestedIfElseDepth_std;ClassDataAbstractionCoupling_75%;NestedForDepth_mean;NumberOfPackageMethod_75%;ClassDataAbstractionCoupling_count;Bugged;NCSSForThisFile_mean;NumberOfPackageMethod_std;NestedTryDepth_25%;ExecutableStatementCount_max;ClassDataAbstractionCoupling_max;NumberOfPublicMethods_Checkstyle_std;NCSSForThisFile_min;BooleanExpressionComplexity_max;NCSSForThisMethod_75%;NumberOfProtectedMethod_75%;NumberOfProtectedMethod_25%;NumberOfMethods_Checkstyle_75%;NumberOfProtectedMethod_mean;NCSSForThisFile_max;ThrowsCount_25%;ClassDataAbstractionCoupling_mean;NumberOfMethods_Checkstyle_max;ExecutableStatementCount_25%;NCSSForThisMethod_50%;NPathComplexity_count;NumberOfPublicMethods_Checkstyle_mean;NumberOfProtectedMethod_std;NumberOfProtectedMethod_min;MethodLength_25%;AnonymousInnerClassLength_count;NCSSForThisFile_25%;NumberOfMethods_Checkstyle_25%;ClassDataAbstractionCoupling_50%;NumberOfMethods_Checkstyle_50%;NestedIfElseDepth_min;NCSSForThisClass_25%;BooleanExpressionComplexity_count;BooleanExpressionComplexity_25%;ThrowsCount_count;ClassFanOutComplexity_std;NumberOfPackageMethod_50%;NestedTryDepth_count;AnonymousInnerClassLength_75%;ClassFanOutComplexity_25%;ExecutableStatementCount_std;NCSSForThisMethod_min;ClassFanOutComplexity_mean;FileLength_count;NumberOfPrivateMethod_count;NCSSForThisMethod_std;NumberOfPackageMethod_mean;AnonymousInnerClassLength_std;ThrowsCount_75%;AnonymousInnerClassLength_mean;ClassDataAbstractionCoupling_25%;NumberOfPackageMethod_count;NumberOfPublicMethods_Checkstyle_count;NumberOfMethods_Checkstyle_std;ThrowsCount_mean;MethodLength_min;NumberOfProtectedMethod_count;CyclomaticComplexity_mean;NCSSForThisMethod_count;AnonymousInnerClassLength_min;CyclomaticComplexity_max;ClassDataAbstractionCoupling_std;NPathComplexity_min;NumberOfPrivateMethod_max;BooleanExpressionComplexity_mean;NestedForDepth_count;NPathComplexity_50%;NumberOfPrivateMethod_75%;NestedForDepth_50%;FileLength_mean;MethodLength_75%;NumberOfPublicMethods_Checkstyle_min;NPathComplexity_mean;AnonymousInnerClassLength_50%;ClassFanOutComplexity_75%;BooleanExpressionComplexity_min;ThrowsCount_max;NestedTryDepth_std;NumberOfPrivateMethod_std;NestedTryDepth_mean;NCSSForThisMethod_25%;NCSSForThisFile_75%;NestedIfElseDepth_mean;NestedForDepth_std;FileLength_75%;CyclomaticComplexity_std;NumberOfPublicMethods_Checkstyle_50%;NumberOfPublicMethods_Checkstyle_25%;ClassFanOutComplexity_50%;ExecutableStatementCount_75%;ThrowsCount_std;ClassFanOutComplexity_max;CyclomaticComplexity_75%;AnonymousInnerClassLength_25%;NumberOfPublicMethods_Checkstyle_max;NCSSForThisClass_std;NumberOfMethods_Checkstyle_mean;NestedTryDepth_75%;MethodLength_50%;ThrowsCount_50%;ClassFanOutComplexity_min;ExecutableStatementCount_count;NCSSForThisClass_50%;NumberOfPrivateMethod_min;NumberOfMethods_Checkstyle_min;NPathComplexity_std;NumberOfPackageMethod_25%;NCSSForThisClass_75%;NestedIfElseDepth_max;MethodLength_count;NPathComplexity_75%;NCSSForThisMethod_mean;NestedForDepth_min;NumberOfPrivateMethod_25%;CyclomaticComplexity_count;NestedIfElseDepth_count;BooleanExpressionComplexity_50%;NestedTryDepth_min
1.0;29.068883707497267;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;3.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;15.0;0.0;1.0;1.0;0.0;4.0;5.0;65.0;0.0;9.391485505499118;5.0;3.0;1.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;False;4.2;0.0;0.0;1.0;0.0;2.23606797749979;0.0;0.0;2.0;0.0;0.0;0.0;0.0;21.0;0.0;0.0;5.0;1.0;2.0;5.0;1.0;0.0;0.0;3.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.4472135954999581;0.0;5.0;0.0;0.0;0.0;2.0;0.2;5.0;5.0;0.0;0.0;1.7888543819998322;0.0;0.8;0.0;5.0;5.0;2.23606797749979;0.0;3.0;5.0;1.0;5.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0;1.0;0.0;0.0;13.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;5.0;6.708203932499369;1.0;0.0;3.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;2.0;0.0;0.0;5.0;5.0;0.0;0.0
1.0;29.516097302997217;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;3.2;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;16.0;0.0;1.0;1.0;0.0;5.0;5.0;66.0;0.0;9.838699100999076;5.0;3.0;1.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;False;4.4;0.0;0.0;1.0;0.0;2.23606797749979;0.0;0.0;2.0;0.0;0.0;0.0;0.0;22.0;0.0;0.0;5.0;1.0;2.0;5.0;1.0;0.0;0.0;3.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;0.4472135954999581;0.0;5.0;0.0;0.0;0.0;2.0;0.2;5.0;5.0;0.0;0.0;2.23606797749979;0.0;1.0;0.0;5.0;5.0;2.23606797749979;0.0;3.0;5.0;1.0;5.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0;1.0;0.0;0.0;13.2;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;5.0;7.1554175279993295;1.0;0.0;3.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;1.0;2.0;0.0;0.0;5.0;5.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;43.0;5.0;0.0;0.0;1.0;0.0;0.0;13.0;5.0;0.0;43.0;4.0;0.0;43.0;0.0;0.0;3.0;0.0;8.0;5.0;0.0;3.0;3.0;0.0;0.0;1.0;43.0;0.0;0.0;1.0;8.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;False;13.0;0.0;0.0;3.0;0.0;0.0;13.0;0.0;4.0;0.0;0.0;1.0;0.0;13.0;0.0;0.0;1.0;3.0;4.0;1.0;1.0;0.0;0.0;8.0;1.0;13.0;1.0;0.0;1.0;0.0;5.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;5.0;0.0;4.0;5.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;8.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;43.0;8.0;1.0;1.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;4.0;13.0;0.0;0.0;43.0;0.0;1.0;1.0;5.0;3.0;0.0;5.0;1.0;0.0;1.0;0.0;1.0;0.0;8.0;0.0;5.0;1.0;5.0;0.0;1.0;0.0;0.0;5.0;0.0;1.0;1.0;4.0;0.0;0.0;1.0;1.0;0.0;0.0
0.0;54.0;17.435595774162696;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;11.0;0.0;0.0;31.0;0.0;0.0;0.0;0.0;1.0;0.0;13.0;44.0;0.0;3.0;9.25;0.0;0.0;4.0;108.0;0.0;24.5;4.0;39.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;True;12.25;0.0;0.0;30.0;0.0;2.0;0.0;0.0;12.25;0.0;0.0;1.0;0.0;49.0;0.0;0.0;4.0;1.0;4.0;4.0;1.0;0.0;0.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;4.0;2.0;0.0;4.0;0.0;0.0;13.961255912942311;2.0;1.0;4.0;4.0;13.961255912942311;0.0;0.0;0.0;0.0;0.0;4.0;4.0;2.0;0.0;3.0;4.0;1.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;27.0;15.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;12.25;0.0;0.0;27.0;0.0;0.0;0.0;0.0;11.25;0.0;4.0;1.0;0.0;4.0;22.0;1.0;0.0;5.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;4.0;0.0;10.25;0.0;0.0;4.0;4.0;0.0;0.0
1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;57.0;6.0;0.0;0.0;1.0;0.0;0.0;19.0;6.0;0.0;57.0;5.0;0.0;57.0;0.0;0.0;4.0;0.0;18.0;6.0;1.0;4.0;4.0;0.0;0.0;1.0;57.0;0.0;0.0;1.0;18.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;True;19.0;0.0;0.0;4.0;1.0;0.0;19.0;0.0;5.0;0.0;0.0;1.0;0.0;19.0;0.0;1.0;1.0;4.0;5.0;1.0;1.0;0.0;0.0;18.0;1.0;19.0;1.0;1.0;1.0;0.0;6.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;6.0;0.0;5.0;6.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;18.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;57.0;18.0;1.0;1.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;5.0;19.0;0.0;0.0;57.0;0.0;1.0;1.0;6.0;4.0;0.0;6.0;1.0;0.0;1.0;0.0;1.0;0.0;18.0;0.0;6.0;1.0;6.0;0.0;1.0;0.0;0.0;6.0;0.0;1.0;1.0;5.0;0.0;0.0;1.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;26.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;2.333333333333333;0.0;0.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;3.6666666666666665;21.0;0.0;1.0;1.1111111111111112;0.0;0.0;9.0;78.0;0.0;7.666666666666668;9.0;9.0;2.0;9.0;0.0;1.0;0.0;0.0;0.0;0.0;9.0;False;2.555555555555556;0.0;0.0;2.0;0.0;3.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;23.0;0.0;0.0;9.0;1.0;2.0;9.0;1.0;0.0;0.0;3.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;0.0;9.0;0.6666666666666666;0.0;9.0;0.0;0.0;0.33333333333333337;2.0;0.2222222222222222;9.0;9.0;0.6666666666666667;0.0;0.0;0.0;0.0;0.0;9.0;9.0;3.0;0.0;3.0;9.0;1.1111111111111112;9.0;0.0;2.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;8.666666666666666;3.0;0.0;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.33333333333333337;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;9.0;7.000000000000001;1.0;0.0;3.0;0.0;0.0;9.0;0.0;0.0;0.0;0.7071067811865476;0.0;0.0;0.0;9.0;0.0;2.2222222222222223;0.0;0.0;9.0;9.0;0.0;0.0
1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;33.0;4.0;0.0;0.0;1.0;0.0;0.0;7.0;4.0;0.0;33.0;2.0;0.0;33.0;0.0;0.0;1.0;0.0;3.0;4.0;0.0;1.0;1.0;0.0;0.0;1.0;33.0;0.0;0.0;1.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;False;7.0;0.0;0.0;1.0;0.0;0.0;7.0;0.0;2.0;0.0;0.0;1.0;0.0;7.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0;0.0;0.0;3.0;1.0;7.0;1.0;0.0;1.0;0.0;4.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;3.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;33.0;3.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;7.0;0.0;0.0;33.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;3.0;0.0;1.0;1.0;4.0;0.0;1.0;0.0;0.0;4.0;0.0;1.0;1.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.25;55.86143571373726;7.071067811865476;1.0;0.0;0.0;1.0;1.5;0.0;0.0;0.0;19.75;0.0;0.0;0.0;2.0;0.0;0.0;14.5;6.5;0.0;0.0;5.0;0.0;39.5;0.0;0.0;4.0;0.0;13.0;13.0;0.0;4.0;4.0;0.0;0.0;2.0;79.0;0.0;20.506096654409877;2.0;18.0;1.0;2.0;0.0;1.0;0.0;0.75;0.0;0.0;2.0;True;14.5;0.0;0.0;4.0;1.0;1.4142135623730951;0.0;0.0;5.0;0.0;0.0;1.5;0.0;29.0;0.0;0.5;2.0;4.0;5.0;2.0;1.0;0.0;0.0;10.5;2.0;7.25;0.5;0.5;1.0;0.0;3.25;2.0;0.0;2.0;6.363961030678928;0.0;2.0;0.0;2.25;0.0;5.0;4.5;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.25;2.0;2.0;1.4142135623730951;0.0;8.0;2.0;1.0;2.0;0.0;1.0;0.7071067811865476;0.0;0.0;0.0;2.0;0.5;0.0;0.0;39.5;15.5;0.0;0.5;0.0;6.75;0.0;0.0;0.0;0.0;0.0;5.0;21.75;0.0;0.0;59.25;0.0;1.0;0.5;4.5;4.0;0.0;9.0;1.0;0.0;2.0;9.192388155425117;1.0;0.0;13.0;0.0;0.0;2.0;6.5;0.0;0.0;0.7071067811865476;0.0;9.75;0.0;2.0;0.75;5.0;0.0;0.0;2.0;2.0;0.0;0.0
0.0;28.844410203711917;0.2773500981126146;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;2.4615384615384617;0.0;0.0;3.0;1.0;0.0;0.0;0.0;1.0;0.0;3.0769230769230766;32.0;0.0;1.0;1.0769230769230769;0.0;0.0;13.0;104.0;0.0;10.539303728279354;13.0;4.0;1.0;13.0;0.0;1.0;0.0;0.0;0.0;0.0;13.0;False;2.9230769230769234;0.0;0.0;2.0;0.0;3.3282011773513753;0.0;0.0;2.0;0.0;0.0;0.0;0.07692307692307693;38.0;0.0;0.0;13.0;1.0;2.0;13.0;0.9230769230769232;0.2773500981126146;0.0;3.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;13.0;0.8320502943378437;0.0;13.0;0.0;0.0;0.2773500981126146;2.0;0.2307692307692308;13.0;13.0;0.2773500981126146;0.0;0.0;0.0;0.0;0.0;13.0;13.0;3.6055512754639887;0.0;3.0;13.0;1.0;13.0;0.0;1.0;0.0;0.0;0.0;0.0;13.0;0.0;0.0;0.0;8.0;3.0;0.0;0.4615384615384616;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;1.0;0.0;12.0;8.875203139603666;1.0;0.0;3.0;0.0;0.0;13.0;0.0;0.0;0.0;0.5188745216627708;0.0;0.0;0.0;13.0;1.0;2.0769230769230766;0.0;0.0;13.0;13.0;0.0;0.0
1.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;44.0;4.0;0.0;0.0;1.0;0.0;0.0;7.0;4.0;0.0;44.0;2.0;0.0;44.0;0.0;0.0;1.0;0.0;10.0;4.0;0.0;1.0;1.0;0.0;0.0;1.0;44.0;0.0;0.0;1.0;10.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;True;7.0;0.0;0.0;1.0;0.0;0.0;7.0;0.0;2.0;0.0;0.0;1.0;0.0;7.0;0.0;0.0;1.0;1.0;2.0;1.0;1.0;0.0;0.0;10.0;1.0;7.0;1.0;0.0;1.0;0.0;4.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;10.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;44.0;10.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;7.0;0.0;0.0;44.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;10.0;0.0;1.0;1.0;4.0;0.0;1.0;0.0;0.0;4.0;0.0;1.0;1.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.25;36.76955262170047;4.949747468305833;1.0;0.0;0.5;1.0;0.75;0.0;0.0;0.0;13.0;0.0;0.0;0.0;2.0;0.0;0.0;5.0;3.5;0.0;0.0;4.0;1.0;26.0;0.0;0.0;0.0;0.0;3.5;7.0;0.0;1.5;1.5;0.0;0.0;2.0;52.0;0.0;7.071067811865476;2.0;7.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;False;5.0;0.0;0.0;3.0;0.0;0.7071067811865476;0.0;0.0;3.25;0.75;0.25;1.5;0.5;10.0;0.0;0.0;2.0;0.75;2.5;2.0;0.5;0.7071067811865476;0.0;1.75;2.0;2.5;0.5;0.0;1.0;0.0;1.75;2.0;0.0;2.0;2.1213203435596424;0.0;2.0;0.0;0.75;2.1213203435596424;1.0;1.5;2.0;2.0;2.1213203435596424;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.4142135623730951;0.0;0.0;2.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.5;0.0;0.0;26.0;5.25;0.0;0.5;0.0;2.25;0.0;0.0;0.0;0.0;0.0;1.75;7.5;0.0;0.0;39.0;0.0;0.5;0.25;1.5;2.25;0.0;3.0;1.0;0.0;1.0;4.949747468305833;1.0;0.0;3.5;0.0;0.0;2.0;3.5;0.0;0.0;0.7071067811865476;0.0;5.25;0.0;2.0;0.75;2.5;0.0;0.0;2.0;2.0;0.0;0.0
1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;40.0;3.0;0.0;0.0;1.0;0.0;0.0;4.0;3.0;0.0;40.0;2.0;1.0;40.0;0.0;0.0;1.0;0.0;3.0;3.0;1.0;1.0;1.0;0.0;0.0;1.0;40.0;0.0;0.0;1.0;3.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;False;4.0;0.0;0.0;1.0;1.0;0.0;4.0;0.0;2.0;1.0;1.0;1.0;1.0;4.0;0.0;1.0;1.0;1.0;2.0;1.0;0.0;0.0;1.0;3.0;1.0;4.0;1.0;1.0;1.0;0.0;3.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;2.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;3.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;40.0;3.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;4.0;0.0;0.0;40.0;0.0;0.0;0.0;2.0;1.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;2.0;1.0;3.0;0.0;1.0;0.0;0.0;3.0;0.0;1.0;1.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0
