ExecutableStatementCount;NCSSForThisFile;NumberOfPublicMethods_Checkstyle;NumberOfProtectedMethod;ClassFanOutComplexity;BuggedMethods;NestedTryDepth;NumberOfPackageMethod;NCSSForThisClass;NumberOfModifiers;ThrowsCount;NumberOfPrivateMethod;Maximum Depth;WMC_CK;NestedIfElseDepth;Fin;NCSSForThisMethod;NPathComplexity;NVAR;MethodLength;Ci;VG;BooleanExpressionComplexity;NumberOfMathOperations;MCLC;NBD;NCOMP;AnonymousInnerClassLength;Si;CyclomaticComplexity;ClassDataAbstractionCoupling;FileLength;NestedForDepth;Fout;MaxNumberOfNestedBlocks;Di;IOVars;NOP;NumberOfMethods_Checkstyle
1.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
13.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;0.0;14.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;1.0;0.0;2.0;1.0;0.0;0.0;11.0;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;7.0;2.0;0.0;0.0;False;0.0;0.0;6.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;2.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;42.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0
1.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;41.0;1.0;2.0;6.0;False;0.0;0.0;37.0;1.0;2.0;0.0;2.0;1.0;0.0;0.0;2.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;107.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
28.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;29.0;0.0;0.0;42.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;98.0;6.0;4.0;9.0;False;0.0;0.0;88.0;4.0;1.0;0.0;2.0;1.0;0.0;0.0;2.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;5.0;259.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0
2.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;4.0;1.0;0.0;2.0;1.0;0.0;0.0;3.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;5.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;3.0;2.0;0.0;0.0;6.0;2.0;0.0;8.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
8.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;4.0;3.0;0.0;0.0;9.0;3.0;0.0;12.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;3.0;2.0;0.0;0.0;6.0;2.0;0.0;8.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
8.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;4.0;3.0;0.0;0.0;9.0;3.0;0.0;12.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;124.0;10.0;2.0;10.0;False;0.0;0.0;115.0;1.0;1.0;0.0;2.0;1.0;0.0;0.0;3.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;6.0;244.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0
3.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;4.0;1.0;0.0;2.0;1.0;0.0;0.0;4.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;5.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;3.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;3.0;2.0;0.0;0.0;7.0;2.0;0.0;9.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
6.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;3.0;2.0;0.0;0.0;7.0;2.0;0.0;9.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
17.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;18.0;0.0;0.0;25.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;3.0;2.0;0.0;0.0;7.0;2.0;0.0;9.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
6.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;3.0;2.0;0.0;0.0;7.0;2.0;0.0;9.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
6.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;7.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;3.0;2.0;0.0;0.0;7.0;2.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
24.0;77.0;2.0;1.0;5.0;False;0.0;0.0;74.0;1.0;1.0;0.0;2.0;1.0;0.0;0.0;25.0;0.0;0.0;40.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;143.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
20.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;21.0;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
24.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;25.0;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
22.0;73.0;2.0;1.0;5.0;False;0.0;0.0;70.0;1.0;1.0;0.0;2.0;1.0;0.0;0.0;23.0;0.0;0.0;38.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;138.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
18.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;19.0;0.0;0.0;26.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
24.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;25.0;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
22.0;74.0;2.0;1.0;4.0;False;0.0;0.0;72.0;1.0;1.0;0.0;2.0;1.0;0.0;0.0;23.0;0.0;0.0;38.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;139.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0
20.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;21.0;0.0;0.0;28.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
24.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;25.0;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3.0;168.0;5.0;1.0;8.0;False;0.0;0.0;161.0;4.0;1.0;0.0;2.0;1.0;0.0;0.0;4.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;276.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0
30.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;2.0;8.0;0.0;0.0;31.0;0.0;0.0;43.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
33.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;2.0;3.0;0.0;0.0;34.0;2.0;0.0;41.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
15.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;16.0;0.0;0.0;23.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;156.0;7.0;2.0;4.0;False;0.0;0.0;152.0;1.0;1.0;0.0;2.0;1.0;0.0;0.0;2.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;260.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0
1.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;4.0;1.0;0.0;2.0;1.0;0.0;0.0;2.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
15.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;16.0;0.0;0.0;22.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;33.0;0.0;0.0;46.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
48.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;49.0;0.0;0.0;56.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;6.0;0.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
32.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;33.0;0.0;0.0;43.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;5.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;3.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;7.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;11.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;32.0;0.0;0.0;41.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;11.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
46.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;47.0;0.0;0.0;59.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
13.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;14.0;0.0;0.0;16.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
42.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;43.0;0.0;0.0;54.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
22.0;332.0;14.0;0.0;4.0;False;0.0;0.0;329.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;23.0;0.0;0.0;29.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;497.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0
10.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;11.0;0.0;0.0;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
17.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;18.0;0.0;0.0;26.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
34.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;35.0;0.0;0.0;44.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;13.0;0.0;0.0;15.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
31.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;32.0;0.0;0.0;41.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3.0;89.0;6.0;2.0;6.0;False;0.0;0.0;84.0;4.0;1.0;0.0;2.0;1.0;0.0;0.0;4.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;195.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0
1.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;4.0;1.0;0.0;2.0;1.0;0.0;0.0;2.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;3.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;6.0;0.0;0.0;11.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;12.0;0.0;0.0;20.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;10.0;0.0;0.0;17.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
