NumberOfAssignments_75%;RFC_50%;LOCMethod_CK_count;NumberOfVariables_min;NumberOfStringLiterals_mean;NumberOfLambdas_50%;NumberOfLambdas_mean;NumberOfModifiers_mean;LOCMethod_CK_25%;NumberOfParameters_CK_mean;NumberOfInnerClasses_mean;WMC_CK_mean;NumberOfMathOperations_75%;NumberOfParenthesizedExps_max;NumberOfStringLiterals_min;NumberOfComparisons_min;NumberOfLogStatements_max;NumberOfStringLiterals_std;NumberOfModifiers_min;LOCMethod_CK_50%;NumberOfLoops_50%;NumberOfParameters_CK_75%;NumberOfLogStatements_75%;NumberOfLogStatements_25%;NumberOfAssignments_min;NumberOfParenthesizedExps_std;NumberOfAnonymousClasses_75%;NumberOfAssignments_50%;CBO_count;NumberOfLambdas_count;NumberOfLoops_75%;NumberOfLoops_25%;MaxNumberOfNestedBlocks_75%;NumberOfMathOperations_25%;NumberOfModifiers_count;LOCMethod_CK_75%;NumberOfMathOperations_count;NumberOfAssignments_mean;NumberOfUniqueWords_min;NumberOfStringLiterals_count;MaxNumberOfNestedBlocks_50%;NumberOfLoops_min;NumberOfStringLiterals_75%;NumberOfUniqueWords_75%;NumberOfInnerClasses_75%;MaxNumberOfNestedBlocks_mean;NumberOfComparisons_count;NumberOfStringLiterals_max;NumberOfComparisons_mean;Returns_mean;RFC_mean;NumberOfMathOperations_max;NumberOfParameters_CK_count;IsConstructor_count;NumberOfLoops_count;CBO_max;NumberOfNumbers_min;NumberOfAnonymousClasses_50%;NumberOfMathOperations_min;NumberOfVariables_75%;NumberOfLogStatements_std;NumberOfUniqueWords_25%;NumberOfModifiers_75%;NumberOfAssignments_max;NumberOfLogStatements_50%;Returns_min;LOCMethod_CK_std;NumberOfNumbers_75%;NumberOfTryCatch_count;NumberOfVariables_50%;Returns_75%;NumberOfTryCatch_75%;NumberOfUniqueWords_mean;NumberOfParenthesizedExps_50%;NumberOfTryCatch_max;NumberOfModifiers_50%;Bugged;NumberOfNumbers_25%;CBO_std;LOCMethod_CK_mean;NumberOfUniqueWords_50%;NumberOfMathOperations_std;NumberOfLogStatements_count;RFC_count;NumberOfAnonymousClasses_count;NumberOfModifiers_25%;MaxNumberOfNestedBlocks_std;NumberOfInnerClasses_min;NumberOfTryCatch_min;NumberOfNumbers_50%;NumberOfAssignments_25%;NumberOfParameters_CK_min;NumberOfUniqueWords_max;NumberOfParameters_CK_std;CBO_25%;NumberOfComparisons_50%;Returns_max;WMC_CK_std;MaxNumberOfNestedBlocks_25%;NumberOfTryCatch_mean;NumberOfAnonymousClasses_25%;NumberOfLogStatements_mean;NumberOfAnonymousClasses_mean;NumberOfParameters_CK_max;NumberOfLambdas_75%;WMC_CK_25%;NumberOfParameters_CK_25%;CBO_mean;NumberOfAssignments_count;CBO_75%;NumberOfAnonymousClasses_std;NumberOfLambdas_max;WMC_CK_max;RFC_75%;NumberOfLambdas_min;NumberOfVariables_25%;MaxNumberOfNestedBlocks_count;NumberOfModifiers_max;NumberOfUniqueWords_std;NumberOfLoops_max;NumberOfNumbers_std;RFC_max;NumberOfInnerClasses_25%;NumberOfStringLiterals_50%;NumberOfStringLiterals_25%;MaxNumberOfNestedBlocks_min;Returns_25%;NumberOfInnerClasses_50%;CBO_min;NumberOfLoops_std;NumberOfInnerClasses_std;NumberOfNumbers_max;NumberOfParameters_CK_50%;WMC_CK_50%;MaxNumberOfNestedBlocks_max;Returns_std;IsConstructor_freq;Returns_count;NumberOfNumbers_mean;WMC_CK_count;WMC_CK_min;NumberOfMathOperations_50%;NumberOfLogStatements_min;NumberOfParenthesizedExps_count;NumberOfVariables_count;NumberOfInnerClasses_max;NumberOfComparisons_std;CBO_50%;WMC_CK_75%;NumberOfAnonymousClasses_max;NumberOfComparisons_25%;NumberOfInnerClasses_count;IsConstructor_unique;NumberOfComparisons_max;NumberOfTryCatch_25%;NumberOfLoops_mean;NumberOfParenthesizedExps_75%;NumberOfTryCatch_std;NumberOfVariables_mean;LOCMethod_CK_max;NumberOfUniqueWords_count;NumberOfVariables_max;NumberOfMathOperations_mean;NumberOfComparisons_75%;NumberOfParenthesizedExps_min;NumberOfVariables_std;NumberOfParenthesizedExps_25%;Returns_50%;NumberOfParenthesizedExps_mean;NumberOfLambdas_25%;LOCMethod_CK_min;NumberOfNumbers_count;NumberOfTryCatch_50%;NumberOfModifiers_std;NumberOfAnonymousClasses_min;RFC_min;RFC_25%;IsConstructor_top;NumberOfLambdas_std;RFC_std;NumberOfAssignments_std
2.5;2.0;11.0;0.0;1.5454545454545454;0.0;0.0;2.090909090909091;4.5;0.5454545454545454;0.0;4.727272727272728;0.0;13.0;0.0;0.0;0.0;4.803407881153469;1.0;7.0;0.0;1.0;0.0;0.0;0.0;3.9196474795109264;0.0;1.0;11.0;11.0;0.0;0.0;0.5;0.0;11.0;27.5;11.0;6.090909090909091;5.0;11.0;0.0;0.0;0.0;18.0;0.0;0.6363636363636364;11.0;16.0;1.6363636363636365;0.18181818181818185;3.0;0.0;11.0;11.0;11.0;4.0;0.0;0.0;0.0;1.5;0.0;8.5;2.0;30.0;0.0;0.0;27.126639037200047;3.0;11.0;0.0;0.0;0.0;13.909090909090908;0.0;0.0;2.0;False;0.0;1.5666989036012804;20.63636363636364;13.0;0.0;11.0;11.0;11.0;1.5;1.2862913567871996;0.0;0.0;0.0;0.0;0.0;30.0;0.6875516509523286;0.5;0.0;1.0;6.4045438415379605;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;1.6363636363636365;11.0;3.0;0.0;0.0;17.0;4.5;0.0;0.0;11.0;4.0;7.777590185327912;3.0;7.37563556583431;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9244162777371754;0.0;23.0;0.0;1.0;4.0;0.4045199174779452;10.0;11.0;4.0;11.0;1.0;0.0;0.0;11.0;11.0;0.0;4.478230169893622;1.0;6.0;0.0;0.0;11.0;2.0;15.0;0.0;0.3636363636363637;0.0;0.0;0.7272727272727273;91.0;11.0;3.0;0.0;0.5;0.0;1.1037127426019049;0.0;0.0;1.181818181818182;0.0;3.0;11.0;0.0;1.044465935734187;0.0;0.0;2.0;False;0.0;2.1908902300206643;11.622861484630587
2.0;3.0;18.0;0.0;1.3888888888888888;0.0;0.0;2.0;4.0;0.6111111111111112;0.0;2.2777777777777777;0.0;3.0;0.0;0.0;5.0;3.6964034807918975;1.0;9.0;0.0;1.0;0.0;0.0;0.0;0.7320844981409597;0.0;1.0;18.0;18.0;0.0;0.0;1.0;0.0;18.0;15.25;18.0;1.6666666666666667;6.0;18.0;1.0;0.0;0.0;23.0;0.0;0.6666666666666666;18.0;12.0;0.3888888888888889;0.6666666666666666;4.833333333333333;1.0;18.0;18.0;18.0;9.0;0.0;0.0;0.0;1.0;1.4652845537742532;9.25;2.0;9.0;0.0;0.0;10.509410659894334;0.0;18.0;0.0;1.0;0.0;17.38888888888889;0.0;0.0;2.0;False;0.0;2.0651164331225838;12.277777777777779;15.5;0.23570226039551584;18.0;18.0;18.0;1.0;0.5940885257860046;0.0;0.0;0.0;0.0;0.0;48.0;0.6076849889141857;1.25;0.0;3.0;1.5264551613058026;0.0;0.0;0.0;0.5;0.3333333333333333;2.0;0.0;1.0;0.0;2.833333333333333;18.0;3.75;1.1881770515720094;0.0;7.0;7.0;0.0;0.0;18.0;4.0;10.135197197007182;0.0;4.526248789513803;17.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;15.0;1.0;2.0;2.0;0.970142500145332;17.0;18.0;1.6111111111111112;18.0;1.0;0.0;0.0;18.0;18.0;0.0;0.6076849889141857;2.0;2.75;5.0;0.0;18.0;2.0;2.0;0.0;0.0;0.0;0.0;0.5;34.0;18.0;2.0;0.05555555555555555;1.0;0.0;0.7071067811865476;0.0;0.0;0.2222222222222222;0.0;3.0;18.0;0.0;1.0289915108550531;0.0;0.0;1.25;False;0.0;5.113419484408591;2.497057091387191
2.0;3.0;17.0;0.0;1.1176470588235294;0.0;0.0;2.0;5.0;0.5294117647058824;0.0;1.3529411764705883;0.0;0.0;0.0;0.0;0.0;3.1201432847943162;1.0;11.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;17.0;17.0;0.0;0.0;1.0;0.0;17.0;13.0;17.0;1.5882352941176472;4.0;17.0;0.0;0.0;1.0;17.0;0.0;0.35294117647058826;17.0;13.0;0.05882352941176471;0.2352941176470588;3.7058823529411766;1.0;17.0;17.0;17.0;4.0;0.0;0.0;0.0;1.0;0.0;8.0;2.0;13.0;0.0;0.0;5.049024367026123;0.0;17.0;0.0;0.0;0.0;12.176470588235292;0.0;1.0;2.0;False;0.0;1.4194033543545477;9.647058823529411;11.0;0.24253562503633305;17.0;17.0;17.0;1.0;0.6063390625908325;0.0;0.0;0.0;0.0;0.0;21.0;0.5144957554275265;0.0;0.0;1.0;0.6063390625908325;0.0;0.2352941176470588;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.4705882352941178;17.0;3.0;0.0;0.0;3.0;5.0;0.0;0.0;17.0;4.0;5.457051563317492;0.0;4.848438196076803;13.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;1.0;1.0;2.0;0.4372373160976031;17.0;17.0;1.4117647058823528;17.0;1.0;0.0;0.0;17.0;17.0;0.0;0.24253562503633302;1.0;2.0;0.0;0.0;17.0;1.0;1.0;0.0;0.0;0.0;0.4372373160976031;0.7058823529411765;19.0;17.0;4.0;0.05882352941176471;0.0;0.0;1.0467035087808378;0.0;0.0;0.0;0.0;3.0;17.0;0.0;1.0606601717798212;0.0;0.0;1.0;False;0.0;3.4598537881381803;3.1236761901926497
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0
