NumberOfSubclasses;NumberUserDefinedAttributes;NumberOfPrivateAttributes;Bugged;NumberOfAttributes;NumberOfPolymorphicMethods;NumberOfAncestors;NumberOfCoupledClasses;Cohesion;NumberPublicMethods;NumberOfInheritedMethods;NumberOfMethods_Mood;NumberOfProtectedAttributes;NumberOfPublicAttributes
0.0;0.0;1.0;True;1.0;7.0;0.0;0.0;0.0;7.0;0.0;7.0;0.0;0.0
0.0;0.0;2.0;True;2.0;7.0;0.0;0.0;0.0;7.0;0.0;8.0;0.0;0.0
0.0;0.0;1.0;True;1.0;5.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0
0.0;0.0;0.0;False;0.0;10.0;0.0;0.0;0.1;10.0;0.0;10.0;0.0;0.0
0.0;0.0;1.0;False;1.0;2.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0
0.0;0.0;1.0;False;1.0;2.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0
0.0;0.0;1.0;False;1.0;2.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0
0.0;0.0;1.0;False;1.0;8.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0
0.0;0.0;1.0;False;1.0;8.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0
0.0;0.0;1.0;False;1.0;8.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0
0.0;0.0;3.0;False;3.0;9.0;0.0;0.0;0.14583333333333334;9.0;0.0;12.0;0.0;0.0
0.0;0.0;0.0;False;0.0;2.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0
0.0;0.0;0.0;False;0.0;2.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0
0.0;0.0;0.0;False;0.0;2.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0
0.0;0.0;0.0;True;0.0;6.0;0.0;0.0;0.0;6.0;0.0;6.0;0.0;0.0
0.0;0.0;2.0;False;2.0;5.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0
0.0;0.0;1.0;False;1.0;5.0;0.0;0.0;0.14285714285714285;6.0;0.0;7.0;0.0;0.0
0.0;0.0;1.0;False;1.0;3.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0
0.0;0.0;1.0;True;1.0;4.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0
0.0;0.0;0.0;True;0.0;6.0;0.0;0.0;0.0;6.0;0.0;6.0;0.0;0.0
0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0
0.0;0.0;2.0;False;2.0;8.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0
0.0;0.0;2.0;False;2.0;4.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0
0.0;0.0;2.0;True;2.0;8.0;0.0;0.0;0.1111111111111111;8.0;0.0;9.0;0.0;0.0
0.0;0.0;4.0;False;4.0;6.0;0.0;0.0;0.125;6.0;0.0;8.0;0.0;0.0
0.0;0.0;0.0;False;0.0;11.0;0.0;0.0;0.07142857142857142;13.0;0.0;14.0;0.0;0.0
0.0;0.0;2.0;False;2.0;6.0;0.0;0.0;0.0;6.0;0.0;6.0;0.0;0.0
0.0;0.0;0.0;False;0.0;3.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0
0.0;0.0;1.0;False;1.0;2.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0
0.0;0.0;1.0;False;1.0;2.0;0.0;0.0;0.0;2.0;0.0;4.0;0.0;0.0
0.0;0.0;1.0;False;1.0;2.0;0.0;0.0;0.0;2.0;0.0;4.0;0.0;0.0
0.0;0.0;0.0;False;0.0;15.0;0.0;0.0;0.0;15.0;0.0;15.0;0.0;0.0
0.0;0.0;0.0;False;0.0;6.0;0.0;0.0;0.0;6.0;0.0;6.0;0.0;0.0
0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0
0.0;0.0;0.0;False;1.0;8.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;1.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0
0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
0.0;1.0;2.0;False;2.0;5.0;0.0;1.0;0.0;5.0;0.0;5.0;0.0;0.0
0.0;1.0;2.0;False;2.0;5.0;0.0;1.0;0.0;5.0;0.0;5.0;0.0;0.0
0.0;1.0;2.0;False;2.0;5.0;0.0;1.0;0.0;5.0;0.0;5.0;0.0;0.0
0.0;1.0;2.0;False;2.0;5.0;0.0;1.0;0.0;5.0;0.0;5.0;0.0;0.0
0.0;1.0;2.0;False;2.0;5.0;0.0;1.0;0.0;5.0;0.0;5.0;0.0;0.0
0.0;0.0;0.0;False;0.0;6.0;0.0;0.0;0.125;6.0;0.0;8.0;0.0;0.0
0.0;0.0;0.0;False;0.0;2.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0
0.0;0.0;0.0;False;0.0;2.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0
0.0;0.0;0.0;False;0.0;2.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0
0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;False;0.0;6.0;0.0;0.0;0.0;8.0;0.0;8.0;0.0;0.0
0.0;0.0;0.0;False;0.0;6.0;0.0;0.0;0.125;6.0;0.0;8.0;0.0;0.0
0.0;0.0;0.0;True;0.0;2.0;0.0;0.0;0.25;3.0;0.0;4.0;0.0;0.0
0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
0.0;1.0;2.0;False;2.0;6.0;0.0;1.0;0.16666666666666666;5.0;0.0;6.0;0.0;0.0
0.0;1.0;2.0;False;2.0;6.0;0.0;1.0;0.16666666666666666;5.0;0.0;6.0;0.0;0.0
0.0;1.0;2.0;False;2.0;6.0;0.0;1.0;0.16666666666666666;5.0;0.0;6.0;0.0;0.0
0.0;1.0;2.0;False;2.0;6.0;0.0;1.0;0.16666666666666666;5.0;0.0;6.0;0.0;0.0
0.0;1.0;2.0;False;2.0;6.0;0.0;1.0;0.16666666666666666;5.0;0.0;6.0;0.0;0.0
0.0;0.0;0.0;False;0.0;3.0;0.0;0.0;0.25;3.0;0.0;4.0;0.0;0.0
0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;False;0.0;2.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0
0.0;0.0;0.0;False;0.0;2.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0
0.0;0.0;0.0;False;0.0;5.0;0.0;0.0;0.125;5.0;0.0;8.0;0.0;0.0
0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;False;0.0;2.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0
0.0;0.0;1.0;False;1.0;2.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0
0.0;0.0;0.0;False;0.0;13.0;0.0;0.0;0.0;13.0;0.0;13.0;0.0;0.0
0.0;0.0;1.0;False;1.0;3.0;0.0;0.0;0.25;3.0;0.0;4.0;0.0;0.0
0.0;0.0;0.0;False;0.0;3.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0
0.0;1.0;2.0;False;2.0;5.0;0.0;1.0;0.2;4.0;0.0;5.0;0.0;0.0
0.0;1.0;2.0;False;2.0;5.0;0.0;1.0;0.2;4.0;0.0;5.0;0.0;0.0
0.0;1.0;2.0;False;2.0;5.0;0.0;1.0;0.2;4.0;0.0;5.0;0.0;0.0
0.0;1.0;2.0;False;2.0;5.0;0.0;1.0;0.2;4.0;0.0;5.0;0.0;0.0
0.0;0.0;1.0;False;1.0;4.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0
0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;False;0.0;3.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0
0.0;0.0;0.0;False;0.0;3.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0
0.0;0.0;0.0;False;0.0;2.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0
0.0;0.0;0.0;False;0.0;2.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0
0.0;0.0;0.0;False;0.0;5.0;0.0;0.0;0.125;5.0;0.0;8.0;0.0;0.0
0.0;0.0;0.0;False;0.0;2.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0
0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0
0.0;0.0;0.0;False;0.0;3.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0
0.0;0.0;1.0;False;1.0;2.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0
0.0;0.0;1.0;False;1.0;2.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0
0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
0.0;0.0;1.0;True;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;False;0.0;4.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0
0.0;0.0;0.0;False;0.0;25.0;0.0;0.0;0.0;25.0;0.0;25.0;0.0;0.0
0.0;0.0;0.0;False;0.0;6.0;0.0;0.0;0.0;6.0;0.0;6.0;0.0;0.0
0.0;0.0;0.0;False;0.0;5.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0
0.0;0.0;0.0;False;0.0;4.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0
0.0;0.0;0.0;False;0.0;4.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0
0.0;0.0;6.0;False;6.0;6.0;0.0;0.0;0.0;6.0;0.0;6.0;0.0;0.0
0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
0.0;0.0;4.0;False;4.0;3.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0
0.0;0.0;0.0;False;0.0;5.0;0.0;0.0;0.26666666666666666;5.0;0.0;5.0;0.0;0.0
0.0;0.0;0.0;True;0.0;5.0;0.0;0.0;0.0;5.0;0.0;5.0;0.0;0.0
0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;False;0.0;12.0;0.0;0.0;0.0;12.0;0.0;12.0;0.0;0.0
0.0;0.0;2.0;False;2.0;6.0;0.0;0.0;0.0;6.0;0.0;6.0;0.0;0.0
0.0;0.0;7.0;False;9.0;0.0;0.0;0.0;0.2333333333333333;4.0;0.0;5.0;0.0;2.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;2.0;0.0;0.0;0.5;1.0;0.0;2.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;2.0;0.0;0.0;0.5;1.0;0.0;2.0;0.0;0.0
0.0;0.0;3.0;False;3.0;4.0;0.0;0.0;0.3125;3.0;0.0;4.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;2.0;0.0;0.0;0.5;1.0;0.0;2.0;0.0;0.0
0.0;0.0;2.0;False;2.0;2.0;0.0;0.0;0.5;1.0;0.0;2.0;0.0;0.0
0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;1.0;False;8.0;5.0;0.0;0.0;0.19047619047619047;3.0;0.0;7.0;7.0;0.0
0.0;0.0;1.0;False;1.0;3.0;0.0;0.0;0.3333333333333333;2.0;0.0;3.0;0.0;0.0
0.0;0.0;6.0;False;15.0;0.0;0.0;0.0;0.2;3.0;0.0;6.0;0.0;9.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;2.0;0.0;0.0;0.5;1.0;0.0;2.0;0.0;0.0
0.0;0.0;6.0;False;6.0;3.0;0.0;0.0;0.3333333333333333;3.0;0.0;3.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.6666666666666666;2.0;0.0;3.0;0.0;0.0
0.0;0.0;1.0;False;1.0;4.0;0.0;0.0;0.3333333333333333;4.0;0.0;4.0;0.0;0.0
0.0;0.0;6.0;False;13.0;6.0;0.0;0.0;0.2222222222222222;4.0;0.0;6.0;3.0;4.0
0.0;0.0;6.0;False;13.0;6.0;0.0;0.0;0.2222222222222222;4.0;0.0;6.0;3.0;4.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;2.0;0.0;0.0;0.5;1.0;0.0;2.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;2.0;0.0;0.0;0.5;1.0;0.0;2.0;0.0;0.0
0.0;0.0;7.0;False;7.0;0.0;0.0;0.0;0.25;4.0;0.0;4.0;0.0;0.0
0.0;0.0;1.0;False;5.0;5.0;0.0;0.0;0.2;3.0;0.0;5.0;4.0;0.0
0.0;0.0;2.0;False;2.0;0.0;0.0;0.0;0.2;3.0;0.0;5.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;2.0;0.0;0.0;0.5;1.0;0.0;2.0;0.0;0.0
0.0;0.0;1.0;False;6.0;5.0;0.0;0.0;0.28;3.0;0.0;5.0;5.0;0.0
0.0;0.0;1.0;False;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;0.0;2.0;False;2.0;0.0;0.0;0.0;0.2;3.0;0.0;5.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;2.0;0.0;0.0;0.5;1.0;0.0;2.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;False;1.0;2.0;0.0;1.0;0.5;1.0;0.0;2.0;1.0;0.0
0.0;0.0;6.0;False;6.0;4.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0
0.0;0.0;6.0;False;6.0;4.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0
0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0
0.0;0.0;2.0;False;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.3680555555555556;21.0;0.0;24.0;0.0;0.0
0.0;0.0;2.0;False;2.0;0.0;0.0;0.0;0.5;1.0;0.0;2.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.4166666666666667;3.0;0.0;3.0;0.0;0.0
0.0;0.0;0.0;False;14.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;14.0
0.0;0.0;1.0;False;1.0;1.0;0.0;0.0;0.5;1.0;0.0;2.0;0.0;0.0
0.0;0.0;2.0;False;2.0;2.0;0.0;0.0;0.2;4.0;0.0;5.0;0.0;0.0
0.0;0.0;0.0;False;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.4444444444444444;3.0;0.0;3.0;0.0;0.0
