WMC_CK_75%;WMC_CK_25%;WMC_CK_count;NMI;WMC_CK_50%;NOCh;NPM;WMC;NORM;NMIR;Bugged;WMC_CK_mean;WMC_CK_max;WMC_CK_min;DIT;WMC_CK_std
2.0;1.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;1.4;2.0;1.0;0.0;0.5477225575051661
1.0;1.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;1.0;1.0;1.0;0.0;0.0
1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;1.0;1.0;1.0;0.0;0.0
1.75;1.0;14.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;True;1.4285714285714286;3.0;1.0;0.0;0.7559289460184544
5.0;2.0;9.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;True;3.6666666666666665;7.0;1.0;0.0;2.0
1.5;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;True;1.3333333333333333;2.0;1.0;0.0;0.5773502691896257
1.0;1.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;True;1.0;1.0;1.0;0.0;0.0
2.0;2.0;4.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;False;2.0;2.0;2.0;0.0;0.0
3.0;1.0;7.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;True;2.142857142857143;4.0;1.0;0.0;1.3451854182690983
1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;1.0;1.0;1.0;0.0;0.0
1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;1.0;1.0;1.0;0.0;0.0
2.0;2.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;False;2.0;2.0;2.0;0.0;0.0
1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;True;1.0;1.0;1.0;0.0;0.0
1.0;1.0;39.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;True;1.1282051282051282;3.0;1.0;0.0;0.4690128030733208
1.0;1.0;17.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;True;1.0;1.0;1.0;0.0;0.0
1.75;1.25;2.0;0.0;1.5;0.0;0.0;0.0;0.0;0.0;True;1.5;2.0;1.0;0.0;0.7071067811865476
1.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;True;1.0;1.0;1.0;0.0;0.0
3.0;3.0;1.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;True;3.0;3.0;3.0;0.0;0.0
1.0;1.0;11.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;True;1.6363636363636365;8.0;1.0;0.0;2.1105794120443453
1.0;1.0;14.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;True;1.2142857142857142;3.0;1.0;0.0;0.5789342235218394
1.0;1.0;5.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;True;1.2;2.0;1.0;0.0;0.4472135954999579
1.0;1.0;16.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;True;1.25;4.0;1.0;0.0;0.7745966692414834
1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;True;1.0;1.0;1.0;0.0;0.0
1.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;True;1.0;1.0;1.0;0.0;0.0
1.0;1.0;14.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;True;1.0714285714285714;2.0;1.0;0.0;0.26726124191242434
1.0;1.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;1.0;1.0;1.0;0.0;0.0
2.5;1.5;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;True;2.0;3.0;1.0;0.0;1.4142135623730951
1.0;1.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;1.0;1.0;1.0;0.0;0.0
1.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;1.0;1.0;1.0;0.0;0.0
2.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;1.6666666666666667;3.0;1.0;0.0;1.1547005383792517
1.0;1.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;True;1.0;1.0;1.0;0.0;0.0
1.0;1.0;7.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;True;1.1428571428571428;2.0;1.0;0.0;0.3779644730092273
1.0;1.0;3.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;1.0;1.0;1.0;0.0;0.0
2.5;1.75;4.0;0.0;2.0;0.0;0.0;6.0;0.0;0.0;False;2.25;4.0;1.0;1.0;1.2583057392117916
1.0;1.0;1.0;0.0;1.0;0.0;0.0;6.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
3.5;2.0;8.0;0.0;2.5;0.0;8.0;25.0;0.0;0.0;True;3.0;6.0;1.0;1.0;1.6903085094570331
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
3.5;2.5;2.0;0.0;3.0;0.0;2.0;5.0;0.0;0.0;False;3.0;4.0;2.0;1.0;1.4142135623730951
2.25;1.0;8.0;0.0;2.0;0.0;8.0;20.0;0.0;0.0;True;2.375;7.0;1.0;1.0;1.995530720671285
4.0;1.0;7.0;0.0;2.0;0.0;7.0;17.0;0.0;0.0;True;2.7142857142857144;6.0;1.0;1.0;1.976047040118708
1.0;1.0;2.0;0.0;1.0;0.0;2.0;2.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
3.0;2.0;5.0;0.0;3.0;0.0;2.0;12.0;0.0;0.0;False;2.8;5.0;1.0;1.0;1.4832396974191326
1.0;1.0;4.0;0.0;1.0;0.0;4.0;4.0;0.0;0.0;True;1.0;1.0;1.0;1.0;0.0
2.0;1.0;14.0;0.0;2.0;0.0;13.0;24.0;0.0;0.0;True;1.9285714285714288;4.0;1.0;1.0;1.071611705960535
5.0;1.0;6.0;0.0;3.0;0.0;6.0;22.0;0.0;0.0;True;4.333333333333333;13.0;1.0;1.0;4.676180777800049
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0
1.0;1.0;1.0;0.0;1.0;0.0;1.0;4.0;0.0;0.0;True;1.0;1.0;1.0;1.0;0.0
3.0;1.5;3.0;0.0;2.0;0.0;3.0;6.0;0.0;0.0;False;2.333333333333333;4.0;1.0;1.0;1.5275252316519468
1.75;1.25;2.0;0.0;1.5;0.0;2.0;3.0;0.0;0.0;False;1.5;2.0;1.0;1.0;0.7071067811865476
1.0;1.0;3.0;0.0;1.0;0.0;3.0;3.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
4.0;2.0;3.0;0.0;3.0;0.0;3.0;9.0;0.0;0.0;False;3.0;5.0;1.0;1.0;2.0
2.0;1.5;3.0;0.0;2.0;0.0;3.0;5.0;0.0;0.0;False;1.6666666666666667;2.0;1.0;1.0;0.5773502691896257
2.5;1.0;3.0;0.0;1.0;0.0;3.0;4.0;0.0;0.0;False;2.0;4.0;1.0;1.0;1.7320508075688772
5.0;5.0;1.0;0.0;5.0;0.0;1.0;5.0;0.0;0.0;False;5.0;5.0;5.0;1.0;0.0
1.0;1.0;3.0;0.0;1.0;0.0;3.0;3.0;0.0;0.0;False;1.0;1.0;1.0;1.0;0.0
1.5;1.0;3.0;0.0;1.0;0.0;3.0;4.0;0.0;0.0;False;1.3333333333333333;2.0;1.0;1.0;0.5773502691896257
1.0;1.0;6.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;False;1.1666666666666667;2.0;1.0;0.0;0.40824829046386296
