LOCMethod_CK_min;LOCMethod_min;LOCMethod_count;NumberOfParameters_Designite_count;NumberOfParameters_Designite_75%;LOCMethod_50%;NumberOfParameters_Designite_std;LOCMethod_max;CyclomaticComplexity_Designite_count;LOCMethod_std;LOCMethod;CyclomaticComplexity_Designite_std;LOCMethod_CK_mean;CyclomaticComplexity_Designite_max;LOCMethod_CK_max;NumberOfParameters_Designite_50%;Bugged;CyclomaticComplexity_Designite_75%;LOCMethod_CK_50%;LOCMethod_CK_count;CyclomaticComplexity_Designite_min;NumberOfParameters_Designite_min;LOCMethod_CK_std;LOCMethod_25%;CyclomaticComplexity_Designite_25%;NumberOfParameters_Designite_25%;LOCMethod_mean;NumberOfParameters_Designite_mean;NumberOfParameters_Designite_max;LOCMethod_CK_75%;CyclomaticComplexity_Designite_50%;LOCMethod_CK_25%;LOCMethod_75%;CyclomaticComplexity_Designite_mean
3.0;3.0;6.0;6.0;2.0;6.0;1.3662601021279464;24.0;6.0;7.633260552782582;104.0;0.6324555320336759;12.428571428571427;3.0;35.0;1.5;False;2.0;6.0;7.0;1.0;0.0;12.149857925879116;6.0;2.0;1.0;8.666666666666666;1.6666666666666667;4.0;15.5;2.0;6.0;6.75;2.0
3.0;3.0;10.0;10.0;1.75;9.0;1.0540925533894598;84.0;10.0;24.20307602121864;186.0;2.4060109910158123;16.7;9.0;84.0;1.0;False;2.75;9.0;10.0;1.0;0.0;24.20307602121864;6.25;1.25;0.0;16.7;1.0;3.0;13.5;2.0;6.25;13.5;2.7
3.0;3.0;3.0;3.0;0.0;3.0;0.0;3.0;3.0;0.0;18.0;0.0;3.0;1.0;3.0;0.0;False;1.0;3.0;3.0;1.0;0.0;0.0;3.0;1.0;0.0;3.0;0.0;0.0;3.0;1.0;3.0;3.0;1.0
3.0;3.0;4.0;4.0;0.0;3.0;0.0;3.0;4.0;0.0;22.0;0.0;3.0;1.0;3.0;0.0;False;1.0;3.0;4.0;1.0;0.0;0.0;3.0;1.0;0.0;3.0;0.0;0.0;3.0;1.0;3.0;3.0;1.0
8.0;8.0;5.0;5.0;2.0;8.0;1.0954451150103324;19.0;5.0;5.3103672189407005;69.0;1.0;11.8;3.0;19.0;0.0;False;3.0;8.0;5.0;1.0;0.0;5.3103672189407005;8.0;1.0;0.0;11.8;0.8;2.0;16.0;2.0;8.0;16.0;2.0
3.0;3.0;3.0;3.0;0.0;3.0;0.0;25.0;3.0;12.701705922171767;39.0;0.5773502691896257;10.333333333333334;2.0;25.0;0.0;False;1.5;3.0;3.0;1.0;0.0;12.701705922171767;3.0;1.0;0.0;10.333333333333334;0.0;0.0;14.0;1.0;3.0;14.0;1.3333333333333333
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3.0;3.0;25.0;25.0;1.0;8.0;0.33166247903553997;18.0;25.0;4.1645327869202005;210.0;0.8205689083394114;7.52;3.0;18.0;1.0;False;1.0;8.0;25.0;1.0;0.0;4.1645327869202005;3.0;1.0;1.0;7.52;0.88;1.0;10.0;1.0;3.0;10.0;1.44
8.0;8.0;2.0;2.0;1.0;10.0;0.0;12.0;2.0;2.8284271247461903;29.0;1.4142135623730951;10.0;3.0;12.0;1.0;False;2.5;10.0;2.0;1.0;1.0;2.8284271247461903;9.0;1.5;1.0;10.0;1.0;1.0;11.0;2.0;9.0;11.0;2.0
11.0;11.0;2.0;2.0;1.0;17.0;0.0;23.0;2.0;8.48528137423857;49.0;0.7071067811865476;17.0;3.0;23.0;1.0;False;2.75;17.0;2.0;2.0;1.0;8.48528137423857;14.0;2.25;1.0;17.0;1.0;1.0;20.0;2.5;14.0;20.0;2.5
11.0;11.0;2.0;2.0;2.0;12.5;0.0;14.0;2.0;2.1213203435596424;36.0;0.7071067811865476;12.5;4.0;14.0;2.0;False;3.75;12.5;2.0;3.0;2.0;2.1213203435596424;11.75;3.25;2.0;12.5;2.0;2.0;13.25;3.5;11.75;13.25;3.5
3.0;9.0;4.0;4.0;1.0;12.5;0.0;14.0;4.0;2.449489742783178;58.0;1.2583057392117916;10.0;4.0;14.0;1.0;False;2.5;11.5;4.0;1.0;1.0;5.228129047119374;10.5;1.75;1.0;12.0;1.0;1.0;14.0;2.0;7.5;14.0;2.25
8.0;8.0;3.0;3.0;1.0;26.0;0.0;34.0;3.0;13.316656236958787;82.0;2.0;22.66666666666667;7.0;34.0;1.0;False;6.0;26.0;3.0;3.0;1.0;13.316656236958787;17.0;4.0;1.0;22.66666666666667;1.0;1.0;30.0;5.0;17.0;30.0;5.0
8.0;8.0;3.0;3.0;1.0;21.0;0.0;52.0;3.0;22.605309110914632;98.0;4.725815626252608;27.0;10.0;52.0;1.0;False;6.5;21.0;3.0;1.0;1.0;22.605309110914632;14.5;2.0;1.0;27.0;1.0;1.0;36.5;3.0;14.5;36.5;4.666666666666667
3.0;6.0;2.0;2.0;1.0;26.0;0.0;46.0;2.0;28.284271247461906;63.0;4.242640687119285;4.5;7.0;6.0;1.0;False;5.5;4.5;2.0;1.0;1.0;2.1213203435596424;16.0;2.5;1.0;26.0;1.0;1.0;5.25;4.0;3.75;36.0;4.0
8.0;8.0;3.0;3.0;1.0;21.0;0.0;27.0;3.0;9.71253485622231;67.0;1.5275252316519463;18.666666666666668;6.0;27.0;1.0;False;5.0;21.0;3.0;3.0;1.0;9.71253485622231;14.5;3.5;1.0;18.666666666666668;1.0;1.0;24.0;4.0;14.5;24.0;4.333333333333333
4.0;14.0;2.0;2.0;1.75;23.0;0.7071067811865476;32.0;2.0;12.727922061357855;58.0;3.5355339059327378;9.0;6.0;14.0;1.5;False;4.75;9.0;2.0;1.0;1.0;7.071067811865476;18.5;2.25;1.25;23.0;1.5;2.0;11.5;3.5;6.5;27.5;3.5
3.0;3.0;14.0;14.0;1.0;7.0;1.4600918230947435;29.0;14.0;9.213284722867053;224.0;2.6070487714469968;11.176470588235292;8.0;29.0;1.0;False;3.5;7.0;17.0;1.0;0.0;9.56056545214277;3.0;1.0;1.0;10.5;1.1428571428571428;6.0;16.0;1.5;3.0;15.0;2.7857142857142856
3.0;3.0;17.0;17.0;2.0;6.0;1.3284223283101428;20.0;17.0;7.2151800760210945;251.0;2.007339474206065;10.476190476190476;6.0;22.0;1.0;False;5.0;6.0;21.0;1.0;0.0;7.540683308686606;3.0;1.0;1.0;9.941176470588236;1.5294117647058822;5.0;18.0;2.0;3.0;18.0;2.8235294117647056
4.0;22.0;1.0;1.0;3.0;22.0;0.0;22.0;1.0;0.0;36.0;0.0;13.0;4.0;22.0;3.0;False;4.0;13.0;2.0;4.0;3.0;12.727922061357855;22.0;4.0;3.0;22.0;3.0;3.0;17.5;4.0;8.5;22.0;4.0
3.0;3.0;4.0;4.0;1.25;3.0;0.8164965809277259;4.0;4.0;0.5;25.0;0.0;3.5;1.0;4.0;1.0;False;1.0;3.5;4.0;1.0;0.0;0.5773502691896257;3.0;1.0;0.75;3.25;1.0;2.0;4.0;1.0;3.0;3.25;1.0
3.0;3.0;4.0;4.0;1.0;7.5;0.5773502691896257;12.0;4.0;3.8729833462074175;38.0;1.2909944487358056;7.5;4.0;12.0;0.5;False;3.25;7.5;4.0;1.0;0.0;3.8729833462074175;5.25;1.75;0.0;7.5;0.5;1.0;9.75;2.5;5.25;9.75;2.5
3.0;3.0;5.0;5.0;0.0;8.0;0.0;27.0;5.0;9.884331034521251;73.0;2.073644135332772;10.2;6.0;27.0;0.0;False;3.0;8.0;5.0;1.0;0.0;9.884331034521251;3.0;1.0;0.0;10.2;0.0;0.0;10.0;2.0;3.0;10.0;2.6
71.0;71.0;1.0;1.0;1.0;71.0;0.0;71.0;1.0;0.0;78.0;0.0;71.0;14.0;71.0;1.0;False;14.0;71.0;1.0;14.0;1.0;0.0;71.0;14.0;1.0;71.0;1.0;1.0;71.0;14.0;71.0;71.0;14.0
3.0;3.0;5.0;5.0;1.0;3.0;0.5477225575051662;3.0;5.0;0.0;27.0;0.0;3.2;1.0;4.0;0.0;False;1.0;3.0;5.0;1.0;0.0;0.44721359549995787;3.0;1.0;0.0;3.0;0.4;1.0;3.0;1.0;3.0;3.0;1.0
3.0;3.0;2.0;2.0;1.0;18.0;0.0;33.0;2.0;21.213203435596427;50.0;2.8284271247461903;18.0;5.0;33.0;1.0;False;4.0;18.0;2.0;1.0;1.0;21.213203435596427;10.5;2.0;1.0;18.0;1.0;1.0;25.5;3.0;10.5;25.5;3.0
6.0;6.0;9.0;9.0;0.0;7.0;0.0;29.0;9.0;7.758507874871587;117.0;0.927960727138337;10.777777777777779;4.0;29.0;0.0;False;2.0;7.0;9.0;1.0;0.0;7.758507874871587;7.0;1.0;0.0;10.777777777777779;0.0;0.0;9.0;2.0;7.0;9.0;1.8888888888888888
4.0;4.0;4.0;4.0;0.0;9.5;0.0;18.0;4.0;6.849574196011505;47.0;0.0;10.25;1.0;18.0;0.0;False;1.0;9.5;4.0;1.0;0.0;6.849574196011505;4.75;1.0;0.0;10.25;0.0;0.0;15.0;1.0;4.75;15.0;1.0
3.0;3.0;24.0;24.0;0.25;8.0;0.8805466023105079;21.0;24.0;5.081224318971771;217.0;1.1787674722451364;8.416666666666666;6.0;21.0;0.0;False;1.0;8.0;24.0;1.0;0.0;5.081224318971771;4.75;1.0;0.0;8.416666666666666;0.4166666666666667;3.0;9.75;1.0;4.75;9.75;1.4583333333333333
5.0;5.0;4.0;4.0;0.0;8.0;0.0;12.0;4.0;3.304037933599835;38.0;0.5;8.25;2.0;12.0;0.0;False;1.25;8.0;4.0;1.0;0.0;3.304037933599835;5.75;1.0;0.0;8.25;0.0;0.0;10.5;1.0;5.75;10.5;1.25
5.0;5.0;5.0;5.0;0.0;12.0;0.0;29.0;5.0;9.576011695899288;84.0;0.0;15.8;1.0;29.0;0.0;False;1.0;12.0;5.0;1.0;0.0;9.576011695899288;11.0;1.0;0.0;15.8;0.0;0.0;22.0;1.0;11.0;22.0;1.0
5.0;5.0;3.0;3.0;0.0;25.0;0.0;25.0;3.0;11.547005383792515;60.0;0.0;18.33333333333333;1.0;25.0;0.0;False;1.0;25.0;3.0;1.0;0.0;11.547005383792515;15.0;1.0;0.0;18.33333333333333;0.0;0.0;25.0;1.0;15.0;25.0;1.0
5.0;5.0;2.0;2.0;0.0;36.0;0.0;67.0;2.0;43.84062043356594;77.0;0.0;36.0;1.0;67.0;0.0;False;1.0;36.0;2.0;1.0;0.0;43.84062043356594;20.5;1.0;0.0;36.0;0.0;0.0;51.5;1.0;20.5;51.5;1.0
5.0;5.0;3.0;3.0;0.0;16.0;0.0;22.0;3.0;8.621678104251709;48.0;1.1547005383792517;14.333333333333336;3.0;22.0;0.0;False;2.0;16.0;3.0;1.0;0.0;8.621678104251709;10.5;1.0;0.0;14.333333333333336;0.0;0.0;19.0;1.0;10.5;19.0;1.6666666666666667
4.0;4.0;3.0;3.0;0.0;45.0;0.0;51.0;3.0;25.57994005726623;105.0;0.0;33.333333333333336;1.0;51.0;0.0;False;1.0;45.0;3.0;1.0;0.0;25.57994005726623;24.5;1.0;0.0;33.333333333333336;0.0;0.0;48.0;1.0;24.5;48.0;1.0
11.0;11.0;4.0;4.0;2.0;52.5;0.0;87.0;4.0;33.56957948301805;205.0;8.808140174482538;50.75;22.0;87.0;2.0;False;13.0;52.5;4.0;2.0;2.0;33.56957948301805;30.5;4.25;2.0;50.75;2.0;2.0;72.75;7.5;30.5;72.75;9.75
3.0;3.0;6.0;6.0;1.75;3.0;0.8944271909999159;9.0;6.0;2.5099800796022267;34.0;0.5163977794943223;4.5;2.0;9.0;1.0;False;1.75;3.0;6.0;1.0;0.0;2.5099800796022267;3.0;1.0;0.25;4.5;1.0;2.0;5.25;1.0;3.0;5.25;1.3333333333333333
3.0;3.0;2.0;2.0;3.0;3.0;0.0;3.0;2.0;0.0;45.0;0.0;7.25;1.0;20.0;3.0;True;1.0;3.0;4.0;1.0;3.0;8.5;3.0;1.0;3.0;3.0;3.0;3.0;7.25;1.0;3.0;3.0;1.0
3.0;3.0;3.0;3.0;3.0;6.0;1.1547005383792517;12.0;3.0;4.58257569495584;27.0;1.1547005383792517;7.0;3.0;12.0;3.0;True;2.0;6.0;3.0;1.0;1.0;4.58257569495584;4.5;1.0;2.0;7.0;2.333333333333333;3.0;9.0;1.0;4.5;9.0;1.6666666666666667
3.0;3.0;3.0;3.0;3.0;3.0;1.1547005383792517;6.0;3.0;1.7320508075688772;18.0;0.0;4.0;1.0;6.0;3.0;True;1.0;3.0;3.0;1.0;1.0;1.7320508075688772;3.0;1.0;2.0;4.0;2.333333333333333;3.0;4.5;1.0;3.0;4.5;1.0
3.0;5.0;9.0;9.0;7.0;9.0;3.4920544732928263;43.0;9.0;11.872002545672085;168.0;2.2236106773543893;9.285714285714286;8.0;43.0;2.0;False;2.0;6.0;14.0;1.0;0.0;10.193727871200403;6.0;1.0;0.0;12.222222222222221;3.2222222222222223;8.0;10.5;2.0;4.25;12.0;2.2222222222222223
3.0;3.0;14.0;14.0;1.0;3.0;0.646206172658864;7.0;14.0;1.0894095588038442;61.0;0.0;3.4285714285714284;1.0;7.0;0.0;False;1.0;3.0;14.0;1.0;0.0;1.0894095588038442;3.0;1.0;0.0;3.4285714285714284;0.42857142857142855;2.0;3.0;1.0;3.0;3.0;1.0
1.0;0.0;7.0;7.0;1.0;5.0;0.5345224838248488;13.0;7.0;4.8304589153964805;63.0;0.0;6.142857142857142;1.0;13.0;1.0;False;1.0;5.0;7.0;1.0;0.0;4.634241089562614;3.0;1.0;0.0;6.0;0.5714285714285714;1.0;9.0;1.0;3.0;9.0;1.0
3.0;3.0;7.0;7.0;1.0;8.0;0.5773502691896257;22.0;7.0;6.693991620066747;113.0;0.4879500364742666;12.125;2.0;22.0;1.0;True;2.0;11.5;8.0;1.0;0.0;6.791538853603063;7.0;1.5;1.0;11.142857142857142;1.0;2.0;16.75;2.0;7.5;15.5;1.7142857142857142
12.0;12.0;1.0;1.0;1.0;12.0;0.0;12.0;1.0;0.0;18.0;0.0;12.0;2.0;12.0;1.0;False;2.0;12.0;1.0;2.0;1.0;0.0;12.0;2.0;1.0;12.0;1.0;1.0;12.0;2.0;12.0;12.0;2.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3.0;3.0;2.0;2.0;1.75;8.0;0.7071067811865476;13.0;2.0;7.071067811865476;22.0;0.0;8.0;1.0;13.0;1.5;False;1.0;8.0;2.0;1.0;1.0;7.071067811865476;5.5;1.0;1.25;8.0;1.5;2.0;10.5;1.0;5.5;10.5;1.0
3.0;3.0;9.0;9.0;3.0;8.0;1.130388330520878;29.0;9.0;9.627795409357454;121.0;2.29128784747792;10.090909090909092;8.0;29.0;1.0;True;2.0;8.0;11.0;1.0;0.0;8.926976480920574;3.0;1.0;1.0;10.777777777777779;1.5555555555555556;3.0;12.5;1.0;3.0;14.0;2.0
3.0;3.0;4.0;4.0;3.0;3.0;1.5;3.0;4.0;0.0;74.0;0.0;10.333333333333334;1.0;47.0;2.0;False;1.0;3.0;6.0;1.0;0.0;17.962924780409978;3.0;1.0;0.75;3.0;1.75;3.0;3.0;1.0;3.0;3.0;1.0
3.0;3.0;8.0;8.0;1.0;3.0;0.5345224838248488;3.0;8.0;0.0;39.0;0.0;3.0;1.0;3.0;0.5;False;1.0;3.0;8.0;1.0;0.0;0.0;3.0;1.0;0.0;3.0;0.5;1.0;3.0;1.0;3.0;3.0;1.0
3.0;3.0;8.0;8.0;1.0;3.0;0.5345224838248488;3.0;8.0;0.0;44.0;0.0;3.0;1.0;3.0;0.5;False;1.0;3.0;8.0;1.0;0.0;0.0;3.0;1.0;0.0;3.0;0.5;1.0;3.0;1.0;3.0;3.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;0.0;6.0;6.0;1.0;0.0;0.5477225575051661;0.0;6.0;0.0;12.0;0.0;1.0;1.0;1.0;0.5;False;1.0;1.0;6.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.5;1.0;1.0;1.0;1.0;0.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3.0;3.0;11.0;11.0;1.0;21.0;1.0269106361049412;44.0;11.0;14.109313494026818;213.0;1.4709304414677;18.454545454545453;6.0;44.0;0.0;False;2.0;21.0;11.0;1.0;0.0;14.109313494026818;6.0;1.0;0.0;18.454545454545453;0.6363636363636364;3.0;29.0;1.0;6.0;29.0;1.818181818181818
7.0;7.0;5.0;5.0;0.0;8.0;0.0;11.0;5.0;1.51657508881031;46.0;0.0;8.6;1.0;11.0;0.0;False;1.0;8.0;5.0;1.0;0.0;1.51657508881031;8.0;1.0;0.0;8.6;0.0;0.0;9.0;1.0;8.0;9.0;1.0
3.0;6.0;4.0;4.0;2.25;8.0;1.2583057392117916;9.0;4.0;1.2583057392117916;103.0;0.5;13.5;2.0;47.0;2.0;False;1.25;8.0;6.0;1.0;0.0;16.549924471126747;7.5;1.0;1.5;7.75;1.75;3.0;8.75;1.0;6.5;8.25;1.25
3.0;3.0;6.0;6.0;1.0;3.0;0.5477225575051661;3.0;6.0;0.0;33.0;0.0;3.0;1.0;3.0;0.5;False;1.0;3.0;6.0;1.0;0.0;0.0;3.0;1.0;0.0;3.0;0.5;1.0;3.0;1.0;3.0;3.0;1.0
3.0;3.0;15.0;15.0;1.0;3.0;0.5163977794943223;10.0;15.0;1.914854215512676;69.0;0.3518657752744984;3.6666666666666665;2.0;10.0;0.0;False;1.0;3.0;15.0;1.0;0.0;1.914854215512676;3.0;1.0;0.0;3.6666666666666665;0.4666666666666667;1.0;3.0;1.0;3.0;3.0;1.1333333333333333
3.0;3.0;16.0;16.0;1.0;3.0;0.5163977794943222;3.0;16.0;0.0;64.0;0.0;3.0;1.0;3.0;0.5;False;1.0;3.0;16.0;1.0;0.0;0.0;3.0;1.0;0.0;3.0;0.5;1.0;3.0;1.0;3.0;3.0;1.0
3.0;3.0;11.0;11.0;1.0;3.0;0.5222329678670935;10.0;11.0;2.110579412044345;52.0;0.30151134457776363;3.636363636363636;2.0;10.0;1.0;False;1.0;3.0;11.0;1.0;0.0;2.110579412044345;3.0;1.0;0.0;3.636363636363636;0.5454545454545454;1.0;3.0;1.0;3.0;3.0;1.0909090909090908
3.0;3.0;23.0;23.0;1.0;3.0;1.0834726777719228;53.0;23.0;10.490161021684537;159.0;1.5629100252527568;5.956521739130435;8.0;53.0;1.0;False;1.0;3.0;23.0;1.0;0.0;10.490161021684537;3.0;1.0;0.0;5.956521739130435;0.9130434782608696;4.0;3.0;1.0;3.0;3.0;1.5217391304347827
1.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;0.0;36.0;0.0;1.0;1.0;1.0;2.0;False;1.0;1.0;3.0;1.0;2.0;0.0;0.0;1.0;2.0;0.0;2.0;2.0;1.0;1.0;1.0;0.0;1.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3.0;3.0;1.0;1.0;2.0;3.0;0.0;3.0;1.0;0.0;5.0;0.0;3.0;1.0;3.0;2.0;False;1.0;3.0;1.0;1.0;2.0;0.0;3.0;1.0;2.0;3.0;2.0;2.0;3.0;1.0;3.0;3.0;1.0
3.0;3.0;4.0;4.0;0.25;8.5;0.5;18.0;4.0;6.2449979983983965;45.0;2.0;9.5;5.0;18.0;0.0;False;2.0;8.5;4.0;1.0;0.0;6.2449979983983965;6.75;1.0;0.0;9.5;0.25;1.0;11.25;1.0;6.75;11.25;2.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3.0;3.0;11.0;11.0;3.0;3.0;1.3416407864998738;11.0;11.0;3.311138227805714;96.0;0.0;4.333333333333333;1.0;11.0;2.0;False;1.0;3.0;18.0;1.0;0.0;2.765331593774861;3.0;1.0;1.0;5.181818181818182;2.0;4.0;3.0;1.0;3.0;7.0;1.0
3.0;3.0;11.0;11.0;1.0;4.0;0.4670993664969138;27.0;11.0;8.823522281637047;178.0;1.0357254813546264;12.461538461538463;4.0;27.0;1.0;False;1.0;15.0;13.0;1.0;0.0;9.544766319955881;3.0;1.0;0.5;10.363636363636363;0.7272727272727273;1.0;20.0;1.0;3.0;16.5;1.4545454545454546
3.0;3.0;9.0;9.0;1.0;4.0;0.5;22.0;9.0;8.231038816577165;97.0;0.33333333333333337;10.0;2.0;22.0;1.0;False;1.0;4.0;9.0;1.0;0.0;8.231038816577165;3.0;1.0;0.0;10.0;0.6666666666666666;1.0;17.0;1.0;3.0;17.0;1.1111111111111112
3.0;3.0;6.0;6.0;1.0;3.5;0.40824829046386296;23.0;6.0;8.526429498916881;58.0;0.40824829046386296;8.5;2.0;23.0;1.0;False;1.0;3.5;6.0;1.0;0.0;8.526429498916881;3.0;1.0;1.0;8.5;0.8333333333333334;1.0;12.25;1.0;3.0;12.25;1.1666666666666667
3.0;3.0;20.0;20.0;2.0;20.5;0.8645047258706176;35.0;20.0;8.589467234259704;411.0;1.2680278927697548;18.363636363636363;5.0;35.0;1.5;False;2.0;19.5;22.0;1.0;1.0;9.564544917585962;17.75;1.0;1.0;19.9;1.7;4.0;22.0;1.0;16.25;22.25;1.85
3.0;3.0;6.0;6.0;1.0;9.5;1.3662601021279466;28.0;6.0;10.290772565750347;78.0;0.40824829046386296;10.285714285714286;2.0;28.0;1.0;False;1.0;3.0;7.0;1.0;0.0;9.928314487939462;3.0;1.0;1.0;11.5;1.3333333333333333;4.0;16.0;1.0;3.0;16.0;1.1666666666666667
3.0;3.0;6.0;6.0;1.0;22.5;0.7527726527090809;39.0;6.0;12.890565025113007;177.0;2.073644135332772;23.83333333333333;6.0;39.0;1.0;False;4.75;22.5;6.0;1.0;0.0;12.890565025113007;20.5;1.75;0.25;23.83333333333333;0.8333333333333334;2.0;32.75;4.0;20.5;32.75;3.5
3.0;3.0;9.0;9.0;1.0;3.0;0.33333333333333337;18.0;9.0;7.6503449450189995;92.0;0.0;9.444444444444443;1.0;18.0;1.0;False;1.0;3.0;9.0;1.0;0.0;7.6503449450189995;3.0;1.0;1.0;9.444444444444443;0.8888888888888888;1.0;17.0;1.0;3.0;17.0;1.0
3.0;3.0;5.0;5.0;1.0;3.0;0.4472135954999581;53.0;5.0;21.90890230020664;92.0;3.492849839314596;17.0;9.0;53.0;1.0;False;2.0;3.0;5.0;1.0;0.0;21.90890230020664;3.0;1.0;1.0;17.0;0.8;1.0;23.0;1.0;3.0;23.0;2.8
3.0;3.0;8.0;8.0;1.0;3.0;0.3535533905932738;23.0;8.0;9.613049166924835;86.0;0.4629100498862757;9.875;2.0;23.0;1.0;False;1.25;3.0;8.0;1.0;0.0;9.613049166924835;3.0;1.0;1.0;9.875;0.875;1.0;19.25;1.0;3.0;19.25;1.25
3.0;3.0;2.0;2.0;1.0;3.5;0.0;4.0;2.0;0.7071067811865476;13.0;0.0;3.5;1.0;4.0;1.0;False;1.0;3.5;2.0;1.0;1.0;0.7071067811865476;3.25;1.0;1.0;3.5;1.0;1.0;3.75;1.0;3.25;3.75;1.0
3.0;3.0;6.0;6.0;1.0;3.0;0.40824829046386296;23.0;6.0;8.164965809277259;45.0;0.40824829046386296;6.333333333333332;2.0;23.0;1.0;False;1.0;3.0;6.0;1.0;0.0;8.164965809277259;3.0;1.0;1.0;6.333333333333332;0.8333333333333334;1.0;3.0;1.0;3.0;3.0;1.1666666666666667
3.0;3.0;18.0;18.0;1.0;3.0;0.6763995415945232;27.0;18.0;9.38797033059354;197.0;1.1950332945836273;10.0;6.0;27.0;1.0;False;1.0;3.0;19.0;1.0;0.0;9.27960727138337;3.0;1.0;1.0;10.388888888888891;0.8888888888888888;3.0;18.0;1.0;3.0;18.5;1.3888888888888888
3.0;3.0;16.0;16.0;1.0;3.0;0.4472135954999579;34.0;16.0;8.247979550572774;110.0;1.25;6.1875;6.0;34.0;1.0;False;1.0;3.0;16.0;1.0;0.0;8.247979550572774;3.0;1.0;0.75;6.1875;0.75;1.0;3.25;1.0;3.0;3.25;1.3125
3.0;3.0;7.0;7.0;1.0;3.0;0.5773502691896257;26.0;7.0;9.245333443212877;64.0;0.3779644730092273;8.142857142857142;2.0;26.0;1.0;False;1.0;3.0;7.0;1.0;0.0;9.245333443212877;3.0;1.0;1.0;8.142857142857142;1.0;2.0;9.5;1.0;3.0;9.5;1.1428571428571428
3.0;3.0;8.0;8.0;1.0;3.0;0.3535533905932738;17.0;8.0;7.245688373094718;73.0;0.0;8.25;1.0;17.0;1.0;False;1.0;3.0;8.0;1.0;0.0;7.245688373094718;3.0;1.0;1.0;8.25;0.875;1.0;17.0;1.0;3.0;17.0;1.0
3.0;3.0;7.0;7.0;1.0;3.0;0.3779644730092273;23.0;7.0;7.505553499465135;49.0;0.3779644730092273;6.0;2.0;23.0;1.0;False;1.0;3.0;7.0;1.0;0.0;7.505553499465135;3.0;1.0;1.0;6.0;0.8571428571428571;1.0;3.5;1.0;3.0;3.5;1.1428571428571428
6.0;6.0;1.0;1.0;0.0;6.0;0.0;6.0;1.0;0.0;18.0;0.0;6.0;2.0;6.0;0.0;False;2.0;6.0;1.0;2.0;0.0;0.0;6.0;2.0;0.0;6.0;0.0;0.0;6.0;2.0;6.0;6.0;2.0
3.0;3.0;3.0;3.0;1.0;3.0;0.5773502691896258;12.0;3.0;5.196152422706632;25.0;1.1547005383792517;6.0;3.0;12.0;1.0;False;2.0;3.0;3.0;1.0;0.0;5.196152422706632;3.0;1.0;0.5;6.0;0.6666666666666666;1.0;7.5;1.0;3.0;7.5;1.6666666666666667
3.0;3.0;50.0;50.0;3.0;8.0;2.2249971336830883;386.0;50.0;53.51615815502333;934.0;3.951543227341821;12.557142857142857;29.0;386.0;2.0;False;1.0;7.0;70.0;1.0;0.0;45.44135756362999;6.0;1.0;2.0;15.98;2.78;10.0;10.0;1.0;3.0;11.0;1.76
3.0;3.0;69.0;69.0;0.0;11.0;0.6309710509826705;85.0;69.0;11.341836487181464;955.0;0.6396930210072013;13.666666666666664;5.0;85.0;0.0;False;1.0;11.0;69.0;1.0;0.0;11.341836487181464;9.0;1.0;0.0;13.666666666666664;0.11594202898550725;5.0;15.0;1.0;9.0;15.0;1.1304347826086956
3.0;3.0;17.0;17.0;2.0;7.0;1.224744871391589;19.0;17.0;4.700594455523059;187.0;0.6242642728467978;8.045454545454545;3.0;19.0;1.0;True;2.0;6.5;22.0;1.0;0.0;4.695258730406083;6.0;1.0;0.0;8.705882352941176;1.0;4.0;13.0;1.0;4.25;13.0;1.4705882352941178
