Bugged;NPF;NSF;PMd;NOA;NOD;ClTCi;NSM;RTLOC;TLOC;ClRCi;NOL
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;3.0;0.0;4.0;4.0;1.5;0.0
False;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;3.0;1.0;0.0
False;0.0;0.0;4.0;0.0;0.0;6.0;0.0;22.0;15.0;1.5;0.0
False;0.0;1.0;9.0;0.0;0.0;15.666666667000001;3.0;72.0;43.0;1.740740741;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;1.0;3.0;0.0;0.0;29.0;0.0;197.0;153.0;2.230769231;0.0
False;4.0;4.0;6.0;0.0;0.0;9.0;0.0;70.0;57.0;1.285714286;0.0
False;0.0;0.0;0.0;0.0;0.0;5.0;0.0;4.0;4.0;2.5;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;6.0;0.0;6.0;6.0;3.0;0.0
False;0.0;0.0;1.0;0.0;0.0;3.0;0.0;77.0;57.0;3.0;0.0
False;0.0;0.0;1.0;0.0;0.0;3.0;0.0;77.0;57.0;3.0;0.0
False;0.0;0.0;1.0;0.0;0.0;3.0;0.0;77.0;57.0;3.0;0.0
False;0.0;1.0;5.0;0.0;0.0;8.0;2.0;105.0;81.0;1.6;0.0
False;0.0;0.0;3.0;0.0;0.0;4.5;0.0;14.0;12.0;1.5;0.0
False;3.0;3.0;3.0;0.0;0.0;5.0;0.0;63.0;46.0;1.666666667;0.0
False;1.0;1.0;3.0;0.0;0.0;5.0;0.0;47.0;35.0;1.666666667;0.0
False;1.0;1.0;3.0;0.0;0.0;5.0;0.0;36.0;26.0;1.666666667;0.0
False;0.0;0.0;0.0;0.0;0.0;5.0;0.0;5.0;5.0;1.666666667;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;3.0;0.0;0.0;5.0;0.0;36.0;23.0;1.666666667;0.0
False;4.0;4.0;2.0;0.0;0.0;8.0;0.0;40.0;33.0;2.0;0.0
False;4.0;4.0;2.0;0.0;0.0;6.0;0.0;60.0;34.0;2.0;0.0
False;0.0;0.0;5.0;0.0;0.0;9.0;0.0;33.0;28.0;1.8;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;2.0;0.0;0.0;3.0;2.0;34.0;24.0;1.5;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;3.0;3.0;0.0
False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;9.0;8.0;0.0;0.0
False;0.0;0.0;1.0;0.0;0.0;0.0;0.0;9.0;8.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;5.0;0.0;0.0;10.0;0.0;30.0;21.0;2.0;0.0
False;0.0;0.0;6.0;0.0;0.0;11.0;0.0;44.0;29.0;1.833333333;0.0
False;0.0;0.0;8.0;0.0;0.0;22.083333333000002;1.0;70.0;53.0;2.760416667;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;13.0;0.0;31.0;27.0;1.857142857;0.0
False;0.0;0.0;5.0;0.0;0.0;10.0;0.0;32.0;22.0;2.0;0.0
False;0.0;0.0;1.0;0.0;0.0;13.0;1.0;189.0;121.0;2.166666667;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;6.0;0.0;0.0;85.422222222;0.0;48.0;39.0;14.237037037;0.0
False;0.0;1.0;40.0;0.0;0.0;56.0;3.0;187.0;149.0;1.4;0.0
False;0.0;3.0;4.0;0.0;0.0;36.0;4.0;325.0;243.0;3.272727273;0.0
False;3.0;3.0;2.0;0.0;0.0;6.0;2.0;173.0;94.0;2.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;4.0;0.0;38.0;4.0;2.0;0.0
True;0.0;2.0;3.0;0.0;0.0;8.0;0.0;136.0;79.0;2.0;0.0
True;0.0;3.0;14.0;0.0;0.0;100.0;0.0;600.0;361.0;2.631578947;0.0
True;0.0;3.0;14.0;0.0;0.0;100.0;0.0;600.0;361.0;2.631578947;0.0
True;1.0;3.0;20.0;0.0;0.0;72.0;0.0;582.0;352.0;2.181818182;0.0
True;1.0;3.0;20.0;0.0;0.0;72.0;0.0;582.0;352.0;2.181818182;0.0
False;0.0;1.0;2.0;0.0;0.0;6.0;0.0;100.0;38.0;2.0;0.0
False;0.0;1.0;2.0;0.0;0.0;6.0;0.0;100.0;38.0;2.0;0.0
False;1.0;3.0;8.0;0.0;0.0;22.0;8.0;188.0;128.0;2.444444444;0.0
False;1.0;3.0;8.0;0.0;0.0;22.0;8.0;188.0;128.0;2.444444444;0.0
False;1.0;3.0;8.0;0.0;0.0;22.0;8.0;188.0;128.0;2.444444444;0.0
False;0.0;1.0;1.0;0.0;0.0;2.0;0.0;10.0;6.0;2.0;0.0
False;0.0;1.0;5.0;0.0;0.0;17.0;0.0;106.0;75.0;2.428571429;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;2.0;1.0;0.0;0.0;8.0;0.0;20.0;10.0;1.6;0.0
False;0.0;2.0;10.0;0.0;0.0;20.0;0.0;105.0;70.0;1.818181818;0.0
False;0.0;1.0;6.0;0.0;0.0;8.0;0.0;41.0;27.0;1.333333333;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;3.0;3.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;2.0;1.0;0.0;0.0;4.0;0.0;20.0;8.0;1.333333333;0.0
False;0.0;0.0;6.0;0.0;0.0;10.0;0.0;56.0;39.0;1.666666667;0.0
False;0.0;0.0;6.0;0.0;0.0;10.0;0.0;49.0;28.0;1.666666667;0.0
False;0.0;0.0;10.0;0.0;0.0;10.0;0.0;49.0;37.0;1.0;0.0
False;0.0;1.0;4.0;0.0;0.0;10.333333332999999;0.0;83.0;68.0;1.722222222;0.0
False;0.0;0.0;0.0;0.0;0.0;3.0;0.0;7.0;5.0;1.0;0.0
False;0.0;0.0;2.0;0.0;0.0;2.0;0.0;20.0;16.0;1.0;0.0
False;0.0;1.0;10.0;0.0;0.0;16.666666667;0.0;98.0;67.0;1.666666667;0.0
False;0.0;0.0;6.0;0.0;0.0;9.0;0.0;29.0;26.0;1.5;0.0
False;2.0;4.0;10.0;0.0;0.0;26.0;2.0;164.0;116.0;2.363636364;0.0
False;0.0;1.0;10.0;0.0;0.0;16.666666667;0.0;117.0;81.0;1.666666667;0.0
False;1.0;1.0;16.0;0.0;0.0;24.0;0.0;82.0;67.0;1.5;0.0
False;0.0;0.0;9.0;0.0;0.0;92.422222222;0.0;59.0;50.0;10.269135802000001;0.0
False;0.0;1.0;5.0;0.0;0.0;13.0;0.0;90.0;75.0;2.166666667;0.0
False;0.0;1.0;10.0;0.0;0.0;26.0;0.0;142.0;112.0;2.0;0.0
False;1.0;3.0;11.0;0.0;0.0;22.5;0.0;228.0;166.0;1.730769231;0.0
False;0.0;1.0;6.0;0.0;0.0;18.5;0.0;143.0;105.0;2.055555556;0.0
False;0.0;1.0;6.0;0.0;0.0;18.5;0.0;143.0;105.0;2.055555556;0.0
False;0.0;0.0;5.0;0.0;0.0;24.5;0.0;82.0;63.0;1.884615385;0.0
False;6.0;7.0;5.0;0.0;0.0;15.0;0.0;187.0;116.0;1.875;0.0
False;0.0;0.0;1.0;0.0;0.0;9.0;0.0;41.0;34.0;2.25;0.0
False;0.0;0.0;4.0;0.0;0.0;8.0;3.0;156.0;122.0;2.0;0.0
False;0.0;0.0;4.0;0.0;0.0;8.0;3.0;156.0;122.0;2.0;0.0
False;0.0;0.0;4.0;0.0;0.0;8.0;3.0;156.0;122.0;2.0;0.0
False;0.0;0.0;4.0;0.0;0.0;8.0;3.0;156.0;122.0;2.0;0.0
False;0.0;0.0;8.0;0.0;0.0;10.0;0.0;38.0;29.0;1.25;0.0
False;1.0;1.0;6.0;0.0;0.0;23.0;1.0;60.0;46.0;3.833333333;0.0
False;0.0;0.0;2.0;0.0;0.0;6.0;0.0;12.0;8.0;3.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;2.0;0.0;9.0;0.0;0.0;13.5;0.0;83.0;66.0;1.35;0.0
False;2.0;3.0;10.0;0.0;0.0;31.733333333;0.0;79.0;54.0;3.173333333;0.0
False;2.0;3.0;10.0;0.0;0.0;31.733333333;0.0;79.0;54.0;3.173333333;0.0
False;0.0;0.0;0.0;0.0;0.0;17.0;0.0;11.0;7.0;3.4;0.0
False;0.0;0.0;0.0;0.0;0.0;11.0;0.0;12.0;11.0;1.571428571;0.0
False;0.0;0.0;5.0;0.0;0.0;10.0;0.0;97.0;78.0;2.0;0.0
False;0.0;0.0;5.0;0.0;0.0;10.0;0.0;97.0;78.0;2.0;0.0
False;0.0;0.0;5.0;0.0;0.0;10.0;0.0;97.0;78.0;2.0;0.0
False;0.0;0.0;11.0;0.0;0.0;20.0;0.0;72.0;55.0;1.818181818;0.0
False;0.0;0.0;6.0;0.0;0.0;9.0;0.0;43.0;35.0;1.5;0.0
False;0.0;0.0;0.0;0.0;0.0;4.0;0.0;6.0;6.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;3.0;0.0;5.0;5.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;3.0;0.0;5.0;5.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;8.0;0.0;10.0;10.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;3.0;3.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;3.0;4.0;11.0;0.0;0.0;20.0;2.0;111.0;87.0;1.428571429;0.0
False;3.0;4.0;11.0;0.0;0.0;20.0;2.0;111.0;87.0;1.428571429;0.0
False;0.0;0.0;8.0;0.0;0.0;8.0;0.0;41.0;22.0;1.0;0.0
False;0.0;2.0;12.0;0.0;0.0;26.833333333000002;0.0;177.0;138.0;2.236111111;0.0
False;0.0;2.0;12.0;0.0;0.0;26.833333333000002;0.0;177.0;138.0;2.236111111;0.0
False;0.0;2.0;12.0;0.0;0.0;26.833333333000002;0.0;177.0;138.0;2.236111111;0.0
False;0.0;0.0;2.0;0.0;0.0;5.0;0.0;73.0;57.0;2.5;0.0
False;0.0;0.0;2.0;0.0;0.0;5.0;0.0;73.0;57.0;2.5;0.0
False;0.0;0.0;0.0;0.0;0.0;14.0;0.0;6.0;6.0;3.5;0.0
False;0.0;0.0;3.0;0.0;0.0;5.0;0.0;10.0;14.0;1.666666667;0.0
False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;81.0;58.0;0.0;0.0
False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;81.0;58.0;0.0;0.0
False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;261.0;157.0;0.0;0.0
False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;261.0;157.0;0.0;0.0
False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;261.0;157.0;0.0;0.0
False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;261.0;157.0;0.0;0.0
False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;261.0;157.0;0.0;0.0
False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;261.0;157.0;0.0;0.0
False;0.0;1.0;0.0;0.0;0.0;0.0;0.0;261.0;157.0;0.0;0.0
False;2.0;5.0;1.0;0.0;0.0;10.0;4.0;231.0;164.0;2.0;0.0
False;2.0;5.0;1.0;0.0;0.0;10.0;4.0;231.0;164.0;2.0;0.0
False;2.0;5.0;1.0;0.0;0.0;10.0;4.0;231.0;164.0;2.0;0.0
False;2.0;5.0;1.0;0.0;0.0;10.0;4.0;231.0;164.0;2.0;0.0
False;2.0;3.0;5.0;0.0;0.0;15.0;4.0;84.0;68.0;3.0;0.0
False;2.0;3.0;5.0;0.0;0.0;15.0;4.0;84.0;68.0;3.0;0.0
False;1.0;1.0;1.0;0.0;0.0;3.0;1.0;11.0;6.0;3.0;0.0
False;0.0;1.0;12.0;0.0;0.0;50.5;0.0;318.0;259.0;2.295454545;0.0
False;0.0;1.0;12.0;0.0;0.0;50.5;0.0;318.0;259.0;2.295454545;0.0
False;0.0;1.0;12.0;0.0;0.0;50.5;0.0;318.0;259.0;2.295454545;0.0
False;0.0;0.0;5.0;0.0;0.0;14.0;0.0;67.0;45.0;2.333333333;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;1.0;0.0;0.0;5.0;0.0;13.0;12.0;1.666666667;0.0
False;0.0;1.0;4.0;0.0;0.0;9.0;0.0;118.0;76.0;1.5;0.0
False;0.0;0.0;1.0;0.0;0.0;3.0;0.0;6.0;5.0;3.0;0.0
False;0.0;1.0;12.0;0.0;0.0;16.0;0.0;93.0;46.0;1.333333333;0.0
False;0.0;0.0;0.0;0.0;0.0;6.0;1.0;10.0;10.0;3.0;0.0
False;1.0;3.0;14.0;0.0;0.0;29.0;1.0;236.0;118.0;2.071428571;0.0
False;0.0;1.0;9.0;0.0;0.0;12.0;0.0;93.0;56.0;1.333333333;0.0
True;0.0;1.0;11.0;0.0;0.0;23.5;1.0;165.0;93.0;1.678571429;0.0
False;0.0;0.0;9.0;0.0;0.0;31.5;0.0;136.0;84.0;2.25;0.0
False;0.0;0.0;9.0;0.0;0.0;31.5;0.0;136.0;84.0;2.25;0.0
False;0.0;0.0;9.0;0.0;0.0;31.5;0.0;136.0;84.0;2.25;0.0
False;0.0;0.0;9.0;0.0;0.0;31.5;0.0;136.0;84.0;2.25;0.0
False;0.0;0.0;0.0;0.0;0.0;6.0;0.0;29.0;5.0;2.0;0.0
False;0.0;0.0;6.0;0.0;0.0;10.0;0.0;57.0;36.0;1.666666667;0.0
False;0.0;0.0;6.0;0.0;0.0;10.0;0.0;57.0;36.0;1.666666667;0.0
False;0.0;0.0;0.0;0.0;0.0;4.0;0.0;6.0;6.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;3.0;0.0;5.0;5.0;1.0;0.0
False;0.0;1.0;9.0;0.0;0.0;34.0;0.0;231.0;115.0;2.428571429;0.0
False;0.0;0.0;5.0;0.0;0.0;17.0;0.0;52.0;42.0;2.125;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;10.0;0.0;0.0;10.0;0.0;62.0;37.0;1.0;0.0
True;2.0;2.0;11.0;0.0;0.0;26.0;0.0;205.0;167.0;1.857142857;0.0
True;2.0;2.0;11.0;0.0;0.0;26.0;0.0;205.0;167.0;1.857142857;0.0
True;0.0;0.0;0.0;0.0;0.0;24.0;0.0;129.0;41.0;2.0;0.0
False;0.0;0.0;3.0;0.0;0.0;8.0;3.0;30.0;25.0;2.666666667;0.0
False;0.0;0.0;0.0;0.0;0.0;2.0;0.0;3.0;3.0;2.0;0.0
False;0.0;0.0;0.0;0.0;0.0;16.0;0.0;90.0;20.0;2.285714286;0.0
False;0.0;0.0;16.0;0.0;0.0;31.0;0.0;198.0;137.0;1.9375;0.0
False;0.0;0.0;16.0;0.0;0.0;31.0;0.0;198.0;137.0;1.9375;0.0
False;0.0;0.0;16.0;0.0;0.0;31.0;0.0;198.0;137.0;1.9375;0.0
False;0.0;0.0;4.0;0.0;0.0;4.0;0.0;21.0;16.0;1.0;0.0
False;0.0;0.0;5.0;0.0;0.0;5.0;0.0;25.0;20.0;1.0;0.0
False;0.0;0.0;4.0;0.0;0.0;4.0;0.0;20.0;16.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;2.0;0.0;0.0;3.0;0.0;28.0;16.0;1.5;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;10.0;0.0;0.0;15.0;0.0;56.0;37.0;1.5;0.0
False;0.0;0.0;5.0;0.0;0.0;5.0;0.0;27.0;21.0;1.0;0.0
False;0.0;0.0;4.0;0.0;0.0;4.0;0.0;21.0;16.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;8.0;0.0;0.0;8.0;0.0;39.0;30.0;1.0;0.0
False;0.0;0.0;4.0;0.0;0.0;4.0;0.0;21.0;16.0;1.0;0.0
False;0.0;0.0;10.0;0.0;0.0;10.0;0.0;50.0;37.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
True;0.0;0.0;17.0;0.0;0.0;21.333333333;0.0;124.0;78.0;1.2549019609999998;0.0
True;0.0;0.0;6.0;0.0;0.0;6.0;0.0;39.0;23.0;1.0;0.0
False;0.0;0.0;11.0;0.0;0.0;269.244444444;0.0;97.0;59.0;24.476767676999998;0.0
True;0.0;0.0;4.0;0.0;0.0;4.0;0.0;20.0;16.0;1.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;14.0;0.0;0.0;28.0;1.0;102.0;74.0;1.866666667;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
True;0.0;0.0;10.0;0.0;0.0;10.0;0.0;78.0;37.0;1.0;0.0
False;0.0;0.0;8.0;0.0;0.0;8.0;0.0;54.0;30.0;1.0;0.0
True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;0.0;8.0;0.0;0.0;14.5;0.0;149.0;129.0;1.8125;0.0
False;0.0;0.0;8.0;0.0;0.0;14.5;0.0;149.0;129.0;1.8125;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;6.0;0.0;0.0
False;0.0;0.0;0.0;0.0;0.0;3.0;0.0;4.0;4.0;1.5;0.0
False;0.0;0.0;6.0;0.0;0.0;8.0;0.0;54.0;44.0;1.333333333;0.0
False;0.0;0.0;6.0;0.0;0.0;8.0;0.0;54.0;44.0;1.333333333;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;2.0;4.0;0.0;0.0;2.0;3.0;45.0;32.0;0.5;0.0
False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
False;0.0;1.0;13.0;0.0;0.0;50.0;3.0;227.0;170.0;3.125;0.0
False;0.0;1.0;13.0;0.0;0.0;50.0;3.0;227.0;170.0;3.125;0.0
False;0.0;1.0;25.0;0.0;0.0;49.0;0.0;264.0;212.0;1.96;0.0
False;0.0;1.0;25.0;0.0;0.0;49.0;0.0;264.0;212.0;1.96;0.0
False;0.0;0.0;5.0;0.0;0.0;4.0;0.0;40.0;32.0;0.8;0.0
False;0.0;1.0;7.0;0.0;0.0;8.0;0.0;109.0;82.0;1.0;0.0
