NumberOfPackageMethod_50%;NumberOfPrivateMethod_50%;ClassFanOutComplexity_std;NCSSForThisMethod_std;NestedTryDepth_50%;NumberOfMethods_Checkstyle_max;NestedIfElseDepth_25%;BooleanExpressionComplexity_std;MethodLength_min;NestedForDepth_max;MethodLength_mean;CyclomaticComplexity_25%;BooleanExpressionComplexity_min;MethodLength_count;NumberOfPrivateMethod_count;AnonymousInnerClassLength_std;NCSSForThisFile_std;ThrowsCount_50%;ExecutableStatementCount_75%;NCSSForThisClass_50%;AnonymousInnerClassLength_25%;NestedTryDepth_std;NCSSForThisClass_75%;ClassFanOutComplexity_min;ExecutableStatementCount_max;NestedIfElseDepth_max;NumberOfPublicMethods_Checkstyle_min;NestedForDepth_75%;NumberOfMethods_Checkstyle_mean;NCSSForThisFile_50%;NumberOfProtectedMethod_mean;NumberOfProtectedMethod_75%;MethodLength_50%;BooleanExpressionComplexity_mean;FileLength_max;NumberOfMethods_Checkstyle_75%;NestedTryDepth_25%;ClassDataAbstractionCoupling_count;NumberOfProtectedMethod_max;MethodLength_25%;NumberOfPrivateMethod_mean;FileLength_count;FileLength_mean;AnonymousInnerClassLength_50%;ClassFanOutComplexity_max;NestedIfElseDepth_mean;NumberOfPackageMethod_mean;NumberOfPublicMethods_Checkstyle_mean;BooleanExpressionComplexity_75%;BooleanExpressionComplexity_50%;NumberOfPrivateMethod_25%;NestedTryDepth_mean;NCSSForThisClass_std;NCSSForThisClass_max;NumberOfPublicMethods_Checkstyle_75%;NumberOfPackageMethod_min;ExecutableStatementCount_min;ExecutableStatementCount_count;ExecutableStatementCount_50%;NumberOfPrivateMethod_75%;NPathComplexity_mean;FileLength_std;NumberOfMethods_Checkstyle_50%;ThrowsCount_count;NPathComplexity_50%;Bugged;NestedTryDepth_min;NumberOfPrivateMethod_max;NumberOfPackageMethod_max;ExecutableStatementCount_mean;NumberOfMethods_Checkstyle_25%;CyclomaticComplexity_count;AnonymousInnerClassLength_75%;NestedIfElseDepth_std;NumberOfPackageMethod_75%;NumberOfPublicMethods_Checkstyle_count;BooleanExpressionComplexity_count;NCSSForThisMethod_50%;NCSSForThisMethod_max;NPathComplexity_25%;NCSSForThisFile_max;NestedForDepth_50%;ClassDataAbstractionCoupling_50%;NumberOfPublicMethods_Checkstyle_std;NCSSForThisClass_count;NestedForDepth_mean;NestedIfElseDepth_75%;NCSSForThisClass_mean;MethodLength_max;ClassDataAbstractionCoupling_mean;NestedForDepth_count;NCSSForThisMethod_min;NCSSForThisFile_75%;NCSSForThisMethod_count;ThrowsCount_mean;ThrowsCount_std;ClassFanOutComplexity_25%;FileLength_25%;NestedTryDepth_count;NumberOfProtectedMethod_25%;ThrowsCount_min;ClassFanOutComplexity_mean;CyclomaticComplexity_min;NCSSForThisMethod_25%;ExecutableStatementCount_std;ClassDataAbstractionCoupling_75%;NumberOfPackageMethod_count;CyclomaticComplexity_mean;ThrowsCount_25%;NumberOfPrivateMethod_min;NumberOfMethods_Checkstyle_std;BooleanExpressionComplexity_max;FileLength_75%;NumberOfPublicMethods_Checkstyle_50%;CyclomaticComplexity_std;ThrowsCount_max;NCSSForThisClass_min;NPathComplexity_count;NPathComplexity_75%;NumberOfPublicMethods_Checkstyle_max;NPathComplexity_min;NestedForDepth_min;FileLength_min;NestedTryDepth_max;NestedTryDepth_75%;CyclomaticComplexity_max;NCSSForThisFile_25%;NestedIfElseDepth_count;NCSSForThisFile_mean;MethodLength_75%;NCSSForThisFile_min;NestedForDepth_std;ClassDataAbstractionCoupling_max;BooleanExpressionComplexity_25%;NumberOfProtectedMethod_min;ClassFanOutComplexity_75%;NCSSForThisFile_count;NumberOfPackageMethod_25%;ClassDataAbstractionCoupling_std;CyclomaticComplexity_75%;AnonymousInnerClassLength_min;ClassFanOutComplexity_50%;ThrowsCount_75%;NumberOfProtectedMethod_50%;CyclomaticComplexity_50%;AnonymousInnerClassLength_mean;NCSSForThisClass_25%;NCSSForThisMethod_mean;ExecutableStatementCount_25%;NumberOfMethods_Checkstyle_min;ClassDataAbstractionCoupling_25%;NestedForDepth_25%;NumberOfProtectedMethod_std;NPathComplexity_max;NPathComplexity_std;NumberOfPackageMethod_std;NestedIfElseDepth_min;NumberOfMethods_Checkstyle_count;NestedIfElseDepth_50%;NumberOfPublicMethods_Checkstyle_25%;MethodLength_std;AnonymousInnerClassLength_count;ClassFanOutComplexity_count;NCSSForThisMethod_75%;FileLength_50%;ClassDataAbstractionCoupling_min;AnonymousInnerClassLength_max;NumberOfProtectedMethod_count;NumberOfPrivateMethod_std
0.0;0.0;3.9196474795109264;5.593827767361907;0.0;11.0;0.0;1.0357254813546264;3.0;0.0;9.727272727272727;1.0;0.0;11.0;11.0;0.0;28.94508907946531;0.0;8.5;0.0;0.0;0.0;0.0;0.0;13.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;11.0;0.5454545454545454;174.0;0.0;0.0;11.0;0.0;3.0;0.3636363636363637;11.0;15.818181818181818;0.0;13.0;0.18181818181818185;0.0;0.6363636363636364;0.5;0.0;0.0;0.0;25.02544159995438;83.0;0.0;0.0;1.0;11.0;5.0;0.0;5.0;52.46297395653089;0.0;11.0;2.0;False;0.0;4.0;0.0;5.0;0.0;11.0;0.0;0.4045199174779453;0.0;11.0;11.0;7.0;19.0;1.0;96.0;0.0;0.0;2.110579412044345;11.0;0.0;0.0;7.545454545454546;24.0;0.3636363636363637;11.0;2.0;0.0;11.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;1.181818181818182;1.0;2.0;4.3127717305695645;0.0;11.0;3.272727272727273;0.0;0.0;3.3166247903554;3.0;0.0;0.0;3.1013193673309134;0.0;0.0;11.0;6.0;7.0;1.0;0.0;0.0;0.0;0.0;11.0;0.0;11.0;8.727272727272727;14.5;0.0;0.0;4.0;0.0;0.0;0.0;11.0;0.0;1.2060453783110543;4.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;6.909090909090909;1.0;0.0;0.0;0.0;0.0;20.0;6.04979338490167;0.0;0.0;11.0;0.0;0.0;7.295079287998303;11.0;11.0;10.0;0.0;0.0;0.0;11.0;1.2060453783110543
0.0;0.0;4.905778905196062;16.951471350663958;0.0;15.0;0.0;0.4879500364742666;3.0;0.0;23.8;1.0;0.0;15.0;15.0;0.0;66.87351244451472;0.0;22.0;0.0;0.0;0.0;0.0;0.0;37.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;7.0;0.3333333333333333;449.0;0.0;0.0;15.0;0.0;3.0;0.2;15.0;29.93333333333333;0.0;19.0;0.8666666666666667;0.0;0.8;1.0;0.0;0.0;0.0;63.77512576754879;247.0;0.0;0.0;1.0;15.0;3.0;0.0;32.73333333333333;115.93130149647536;0.0;15.0;2.0;True;0.0;3.0;0.0;11.8;0.0;15.0;0.0;0.990430401872025;0.0;15.0;15.0;5.0;49.0;1.0;259.0;0.0;0.0;3.0983866769659327;15.0;0.0;1.5;16.466666666666665;68.0;0.2;15.0;2.0;0.0;15.0;0.0;0.0;0.0;0.0;15.0;0.0;0.0;1.2666666666666666;1.0;2.0;13.034021416497454;0.0;15.0;5.133333333333334;0.0;0.0;3.8729833462074175;1.0;0.0;0.0;5.591660457025862;0.0;0.0;15.0;16.0;12.0;1.0;0.0;0.0;0.0;0.0;21.0;0.0;15.0;17.266666666666666;48.0;0.0;0.0;3.0;0.0;0.0;0.0;15.0;0.0;0.7745966692414833;8.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;16.066666666666666;1.0;0.0;0.0;0.0;0.0;361.0;91.84028579680106;0.0;0.0;15.0;1.0;0.0;24.591520025058585;15.0;15.0;29.5;0.0;0.0;0.0;15.0;0.7745966692414833
0.0;0.0;6.764754597315763;15.925720436720324;0.0;21.0;0.0;0.9436504599035548;3.0;0.0;28.285714285714285;2.0;0.0;21.0;21.0;0.0;92.96082124053277;0.0;24.0;0.0;0.0;0.0;0.0;0.0;40.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;21.0;0.9047619047619048;700.0;0.0;0.0;21.0;0.0;7.0;0.7142857142857143;21.0;33.333333333333336;0.0;31.0;1.2857142857142858;0.0;0.2857142857142857;1.0;1.0;0.0;0.0;88.37824554557692;405.0;0.0;0.0;1.0;21.0;13.0;0.0;44.14285714285715;152.75252316519467;0.0;21.0;8.0;False;0.0;15.0;0.0;14.61904761904762;0.0;21.0;0.0;1.4540583599999397;0.0;21.0;21.0;16.0;52.0;2.0;426.0;0.0;0.0;1.3093073414159544;21.0;0.0;2.0;19.285714285714285;85.0;0.2380952380952381;21.0;2.0;0.0;21.0;0.0;0.0;0.0;0.0;21.0;0.0;0.0;1.4761904761904765;1.0;5.0;12.885946571657785;0.0;21.0;6.7142857142857135;0.0;0.0;4.58257569495584;4.0;0.0;0.0;5.423493865976591;0.0;0.0;21.0;22.0;6.0;1.0;0.0;0.0;0.0;0.0;20.0;0.0;21.0;20.285714285714285;44.0;0.0;0.0;5.0;0.0;0.0;0.0;21.0;0.0;1.091089451179962;9.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;19.142857142857142;3.0;0.0;0.0;0.0;0.0;441.0;106.13919432249601;0.0;0.0;21.0;1.0;0.0;24.952240094113503;21.0;21.0;32.0;0.0;0.0;0.0;21.0;3.2732683535398857
0.0;0.0;4.242640687119285;2.1213203435596424;0.0;2.0;0.5;0.0;11.0;2.0;15.5;4.5;1.0;2.0;2.0;0.0;20.506096654409877;0.0;9.25;11.0;0.0;0.0;16.5;0.0;10.0;2.0;0.0;1.5;1.0;14.5;1.0;1.5;15.5;1.0;65.0;1.5;0.0;2.0;2.0;13.25;0.0;2.0;32.5;0.0;6.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;15.556349186104045;22.0;0.0;0.0;7.0;2.0;8.5;0.0;9.5;45.9619407771256;1.0;2.0;9.5;False;0.0;0.0;0.0;8.5;0.5;2.0;0.0;1.4142135623730951;0.0;2.0;2.0;10.5;12.0;6.25;29.0;1.0;0.0;0.0;2.0;1.0;1.5;11.0;20.0;0.0;2.0;9.0;21.75;2.0;0.0;0.0;1.5;16.25;2.0;0.5;0.0;3.0;3.0;9.75;2.1213203435596424;0.0;2.0;6.0;0.0;0.0;1.4142135623730951;1.0;48.75;0.0;4.242640687119285;0.0;0.0;2.0;12.75;0.0;3.0;0.0;0.0;0.0;0.0;9.0;7.25;2.0;14.5;17.75;0.0;1.4142135623730951;0.0;1.0;0.0;4.5;2.0;0.0;0.0;7.5;0.0;3.0;0.0;1.0;6.0;0.0;5.5;10.5;7.75;0.0;0.0;0.5;1.4142135623730951;16.0;9.192388155425117;0.0;0.0;2.0;1.0;0.0;6.363961030678928;2.0;2.0;11.25;32.5;0.0;0.0;2.0;0.0
0.0;0.0;4.024922359499622;8.154753215150045;0.0;5.0;0.0;1.3038404810405295;3.0;0.0;11.6;1.0;0.0;5.0;5.0;0.0;28.174456516497354;0.0;10.0;0.0;0.0;0.0;0.0;0.0;15.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.8;120.0;0.0;0.0;5.0;0.0;3.0;0.0;5.0;24.0;0.0;9.0;0.4;0.0;1.0;1.0;0.0;0.0;0.0;23.702320561497768;53.0;0.0;0.0;1.0;5.0;2.0;0.0;30.6;53.66563145999496;0.0;5.0;1.0;False;0.0;0.0;0.0;5.8;0.0;5.0;0.0;0.5477225575051662;0.0;5.0;5.0;3.0;20.0;1.0;63.0;0.0;0.0;2.23606797749979;5.0;0.0;1.0;10.6;28.0;0.2;5.0;2.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;1.8;1.0;2.0;6.3796551630946325;0.0;5.0;3.8;0.0;0.0;2.23606797749979;3.0;0.0;0.0;4.381780460041329;0.0;0.0;5.0;6.0;5.0;1.0;0.0;0.0;0.0;0.0;11.0;0.0;5.0;12.6;20.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;0.4472135954999581;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;8.0;1.0;0.0;0.0;0.0;0.0;144.0;63.42948841036005;0.0;0.0;5.0;0.0;0.0;11.674759098157015;5.0;5.0;13.0;0.0;0.0;0.0;5.0;0.0
0.0;0.0;4.919349550499538;11.282730166054668;0.0;5.0;0.0;3.049590136395381;3.0;0.0;13.8;1.0;0.0;5.0;5.0;0.0;32.64659247149693;0.0;10.0;0.0;0.0;0.0;0.0;0.0;22.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;1.6;133.0;0.0;0.0;5.0;0.0;3.0;0.0;5.0;26.6;0.0;11.0;0.6;0.0;1.0;1.0;0.0;0.0;0.0;27.28002932549743;61.0;0.0;0.0;1.0;5.0;2.0;0.0;169.8;59.47940820149441;0.0;5.0;1.0;False;0.0;0.0;0.0;7.2;0.0;5.0;0.0;0.5477225575051662;0.0;5.0;5.0;3.0;28.0;1.0;73.0;0.0;0.0;2.23606797749979;5.0;0.0;1.0;12.2;42.0;0.2;5.0;2.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;2.2;1.0;2.0;9.093954035511727;0.0;5.0;5.0;0.0;0.0;2.23606797749979;7.0;0.0;0.0;6.92820323027551;0.0;0.0;5.0;6.0;5.0;1.0;0.0;0.0;0.0;0.0;17.0;0.0;5.0;14.6;17.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;0.4472135954999581;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;9.6;1.0;0.0;0.0;0.0;0.0;840.0;374.659445363386;0.0;0.0;5.0;1.0;0.0;16.84339633209407;5.0;5.0;13.0;0.0;0.0;0.0;5.0;0.0
0.0;0.0;4.618802153517007;5.5677643628300215;0.0;3.0;0.0;0.5773502691896258;3.0;0.0;10.0;2.0;0.0;3.0;3.0;0.0;17.897858344878394;0.0;7.0;0.0;0.0;0.0;11.0;0.0;10.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;9.0;0.3333333333333333;71.0;1.5;0.0;3.0;0.0;6.0;0.0;3.0;23.66666666666667;0.0;8.0;0.0;0.0;1.0;0.5;0.0;0.0;0.0;12.701705922171767;22.0;1.5;0.0;1.0;3.0;4.0;0.0;3.6666666666666665;40.991869112463434;0.0;3.0;2.0;False;0.0;0.0;0.0;5.0;0.0;3.0;0.0;0.0;0.0;3.0;3.0;6.0;13.0;1.5;31.0;0.0;0.0;1.7320508075688772;3.0;0.0;0.0;7.333333333333332;18.0;0.0;3.0;2.0;15.5;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.6666666666666665;1.0;4.0;4.58257569495584;0.0;3.0;2.6666666666666665;0.0;0.0;1.7320508075688772;1.0;35.5;0.0;1.5275252316519463;0.0;0.0;3.0;5.0;3.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;3.0;10.333333333333334;13.5;0.0;0.0;0.0;0.0;0.0;4.0;3.0;0.0;0.0;3.5;0.0;0.0;0.0;0.0;3.0;0.0;0.0;7.0;2.5;0.0;0.0;0.0;0.0;8.0;3.7859388972001833;0.0;0.0;3.0;0.0;0.0;7.549834435270751;3.0;3.0;9.5;0.0;0.0;0.0;3.0;0.0
0.0;0.0;4.618802153517007;10.816653826391967;0.0;3.0;0.0;0.0;3.0;0.0;19.666666666666668;4.5;1.0;3.0;3.0;0.0;31.176914536239792;0.0;15.5;0.0;0.0;0.0;22.5;0.0;18.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;23.0;1.0;104.0;1.5;0.0;3.0;0.0;13.0;0.0;3.0;34.666666666666664;0.0;8.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;25.980762113533157;45.0;1.5;0.0;1.0;3.0;13.0;0.0;72.33333333333333;60.04442799572108;0.0;3.0;72.0;False;0.0;0.0;0.0;10.666666666666666;0.0;3.0;0.0;0.0;0.0;3.0;3.0;17.0;23.0;36.5;54.0;0.0;0.0;1.7320508075688772;3.0;0.0;0.0;15.0;33.0;0.0;3.0;2.0;27.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.6666666666666665;1.0;9.5;8.736894948054104;0.0;3.0;6.333333333333332;0.0;0.0;1.7320508075688772;1.0;52.0;0.0;4.725815626252608;0.0;0.0;3.0;108.0;3.0;1.0;0.0;0.0;0.0;0.0;10.0;0.0;3.0;18.0;28.0;0.0;0.0;0.0;1.0;0.0;4.0;3.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;14.0;7.0;0.0;0.0;0.0;0.0;144.0;71.50058274820795;0.0;0.0;3.0;0.0;0.0;15.275252316519468;3.0;3.0;20.0;0.0;0.0;0.0;3.0;0.0
0.0;0.0;5.196152422706632;7.810249675906653;0.0;3.0;0.0;0.5773502691896258;3.0;0.0;15.333333333333336;3.0;0.0;3.0;3.0;0.0;25.403411844343534;0.0;12.0;0.0;0.0;0.0;17.0;0.0;12.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;21.0;0.6666666666666666;88.0;1.5;0.0;3.0;0.0;12.0;0.0;3.0;29.33333333333333;0.0;9.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;19.62990915244728;34.0;1.5;0.0;1.0;3.0;12.0;0.0;16.333333333333332;50.80682368868707;0.0;3.0;12.0;False;0.0;0.0;0.0;8.333333333333334;0.0;3.0;0.0;0.0;0.0;3.0;3.0;15.0;16.0;6.5;44.0;0.0;0.0;1.7320508075688772;3.0;0.0;0.0;11.333333333333336;22.0;0.0;3.0;2.0;22.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;8.5;6.3508529610858835;0.0;3.0;4.333333333333333;0.0;0.0;1.7320508075688772;1.0;44.0;0.0;3.055050463303893;0.0;0.0;3.0;24.0;3.0;1.0;0.0;0.0;0.0;0.0;7.0;0.0;3.0;14.666666666666664;21.5;0.0;0.0;0.0;0.5;0.0;4.5;3.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;11.0;6.5;0.0;0.0;0.0;0.0;36.0;17.8978583448784;0.0;0.0;3.0;0.0;0.0;10.692676621563626;3.0;3.0;15.5;0.0;0.0;0.0;3.0;0.0
0.0;0.0;4.618802153517007;5.5677643628300215;0.0;3.0;0.0;1.0;3.0;0.0;10.333333333333334;2.0;0.0;3.0;3.0;0.0;18.475208614068027;0.0;6.5;0.0;0.0;0.0;11.0;0.0;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;9.0;1.0;73.0;1.5;0.0;3.0;0.0;6.0;0.0;3.0;24.33333333333333;0.0;8.0;0.0;0.0;1.0;1.5;1.0;0.0;0.0;12.701705922171767;22.0;1.5;0.0;1.0;3.0;4.0;0.0;6.333333333333332;42.146569650842686;0.0;3.0;2.0;False;0.0;0.0;0.0;4.666666666666667;0.0;3.0;0.0;0.0;0.0;3.0;3.0;6.0;13.0;1.5;32.0;0.0;0.0;1.7320508075688772;3.0;0.0;0.0;7.333333333333332;19.0;0.0;3.0;2.0;16.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.6666666666666665;1.0;4.0;4.0414518843273814;0.0;3.0;3.6666666666666665;0.0;0.0;1.7320508075688772;2.0;36.5;0.0;3.055050463303893;0.0;0.0;3.0;9.0;3.0;1.0;0.0;0.0;0.0;0.0;7.0;0.0;3.0;10.666666666666666;14.0;0.0;0.0;0.0;0.5;0.0;4.0;3.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;7.0;2.5;0.0;0.0;0.0;0.0;16.0;8.386497083606084;0.0;0.0;3.0;0.0;0.0;8.082903768654761;3.0;3.0;9.5;0.0;0.0;0.0;3.0;0.0
0.0;0.0;5.196152422706632;6.6583281184793925;0.0;3.0;0.0;0.5773502691896258;3.0;0.0;13.666666666666664;3.0;0.0;3.0;3.0;0.0;22.516660498395403;0.0;10.0;0.0;0.0;0.0;14.5;0.0;12.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;15.0;0.6666666666666666;83.0;1.5;0.0;3.0;0.0;9.0;0.0;3.0;27.66666666666667;0.0;9.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;16.74315780649915;29.0;1.5;0.0;1.0;3.0;8.0;0.0;7.0;47.92007234273893;0.0;3.0;8.0;False;0.0;0.0;0.0;7.0;0.0;3.0;0.0;0.0;0.0;3.0;3.0;11.0;15.0;4.5;39.0;0.0;0.0;1.7320508075688772;3.0;0.0;0.0;9.666666666666666;23.0;0.0;3.0;2.0;19.5;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;1.0;6.5;5.5677643628300215;0.0;3.0;3.6666666666666665;0.0;0.0;1.7320508075688772;1.0;41.5;0.0;2.309401076758504;0.0;0.0;3.0;10.0;3.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;3.0;13.0;19.0;0.0;0.0;0.0;0.5;0.0;4.5;3.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;9.333333333333334;4.5;0.0;0.0;0.0;0.0;12.0;5.5677643628300215;0.0;0.0;3.0;0.0;0.0;10.066445913694334;3.0;3.0;13.0;0.0;0.0;0.0;3.0;0.0
0.0;0.0;2.8867513459481287;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;3.0;0.0;6.92820323027551;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;41.0;1.5;0.0;3.0;0.0;0.0;0.0;3.0;13.666666666666664;0.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5;0.0;0.0;3.0;0.0;0.0;0.0;23.67136103677465;0.0;3.0;0.0;False;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;3.0;1.0;1.0;0.0;12.0;0.0;0.0;1.7320508075688772;3.0;0.0;0.0;0.0;0.0;0.0;3.0;1.0;6.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.6666666666666667;1.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;1.7320508075688772;0.0;20.5;0.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;3.0;1.0;0.0;0.0;0.0;3.0;0.0
0.0;0.0;4.0414518843273814;5.859465277082316;0.0;3.0;0.0;0.5773502691896258;3.0;0.0;9.666666666666666;1.5;0.0;3.0;3.0;0.0;17.320508075688775;0.0;5.5;0.0;0.0;0.0;11.0;0.0;9.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;7.0;0.3333333333333333;73.0;1.5;0.0;3.0;0.0;5.0;0.0;3.0;24.33333333333333;0.0;7.0;0.0;0.0;1.0;0.5;0.0;0.0;0.0;12.701705922171767;22.0;1.5;0.0;1.0;3.0;2.0;0.0;9.0;42.146569650842686;0.0;3.0;2.0;False;0.0;0.0;0.0;4.0;0.0;3.0;0.0;0.0;0.0;3.0;3.0;4.0;13.0;1.5;30.0;0.0;0.0;1.7320508075688772;3.0;0.0;0.0;7.333333333333332;19.0;0.0;3.0;2.0;15.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.333333333333333;1.0;3.0;4.358898943540674;0.0;3.0;3.6666666666666665;0.0;0.0;1.7320508075688772;1.0;36.5;0.0;3.7859388972001833;0.0;0.0;3.0;13.0;3.0;1.0;0.0;0.0;0.0;0.0;8.0;0.0;3.0;10.0;13.0;0.0;0.0;0.0;0.0;0.0;3.5;3.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;6.333333333333332;1.5;0.0;0.0;0.0;0.0;24.0;13.0;0.0;0.0;3.0;0.0;0.0;8.326663997864532;3.0;3.0;8.5;0.0;0.0;0.0;3.0;0.0
0.0;0.0;4.618802153517007;5.773502691896257;0.0;3.0;0.0;0.0;3.0;0.0;8.0;1.0;0.0;3.0;3.0;0.0;15.588457268119896;0.0;5.5;0.0;0.0;0.0;8.5;0.0;10.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;66.0;1.5;0.0;3.0;0.0;3.0;0.0;3.0;22.0;0.0;8.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;9.814954576223636;17.0;1.5;0.0;1.0;3.0;1.0;0.0;2.0;38.1051177665153;0.0;3.0;1.0;False;0.0;0.0;0.0;4.0;0.0;3.0;0.0;0.0;0.0;3.0;3.0;2.0;12.0;1.0;27.0;0.0;0.0;1.7320508075688772;3.0;0.0;0.0;5.666666666666668;18.0;0.0;3.0;2.0;13.5;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;2.6666666666666665;1.0;2.0;5.196152422706632;0.0;3.0;1.6666666666666667;0.0;0.0;1.7320508075688772;0.0;33.0;0.0;1.1547005383792517;0.0;0.0;3.0;2.5;3.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;9.0;10.5;0.0;0.0;0.0;0.0;0.0;4.0;3.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;5.333333333333333;1.0;0.0;0.0;0.0;0.0;4.0;1.7320508075688772;0.0;0.0;3.0;0.0;0.0;8.660254037844387;3.0;3.0;7.0;0.0;0.0;0.0;3.0;0.0
0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;28.0;0.0;28.0;5.0;0.0;1.0;1.0;0.0;0.0;0.0;16.0;22.0;0.0;0.0;22.0;10.0;16.0;0.0;1.0;0.0;1.0;35.0;0.0;0.0;28.0;0.0;71.0;1.0;0.0;1.0;0.0;28.0;0.0;1.0;71.0;0.0;10.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;22.0;1.0;0.0;16.0;1.0;16.0;0.0;10.0;0.0;1.0;1.0;10.0;False;0.0;0.0;0.0;16.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;19.0;19.0;10.0;35.0;0.0;1.0;0.0;1.0;0.0;0.0;22.0;28.0;1.0;1.0;19.0;35.0;1.0;0.0;0.0;10.0;71.0;1.0;0.0;0.0;10.0;5.0;19.0;0.0;1.0;1.0;5.0;0.0;0.0;0.0;0.0;71.0;1.0;0.0;0.0;22.0;1.0;10.0;1.0;10.0;0.0;71.0;0.0;0.0;5.0;35.0;1.0;35.0;28.0;35.0;0.0;1.0;0.0;0.0;10.0;1.0;0.0;0.0;5.0;0.0;10.0;0.0;0.0;5.0;0.0;22.0;19.0;16.0;1.0;1.0;0.0;0.0;10.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;19.0;71.0;1.0;0.0;1.0;0.0
