blamemerge_blamegetDifficulty_count;FileLength_std;MethodLength_std;Difficulty;FileLength_25%;blamemerge_blamegetDifficulty_std;blamemerge_blamegetVocabulary_count;NumberOfDistinctOperators;blame_merge_blame_getDifficulty_std;blamemerge_blamegetEffort_count;FileLength_min;blamemerge_blamegetEffort_mean;blamemerge_blamegetVolume_mean;blamemerge_blamegetVocabulary_max;FileLength_50%;blame_merge_blame_getVolume_mean;blamemerge_blamegetEffort_max;MethodLength_mean;AnonymousInnerClassLength_max;FileLength_max;MethodLength_max;blamemerge_blamegetLength_mean;blame_merge_blame_getLength_max;Length;Bugged;blame_merge_blame_getVolume_std;blame_merge_blame_getVocabulary_count;TotalNumberOfOperands;blame_merge_blame_getEffort_max;blame_merge_blame_getVolume_min;blame_merge_blame_getDifficulty_count;TotalNumberOfOperators;blamemerge_blamegetLength_max;blame_merge_blame_getVocabulary_std;blame_merge_blame_getVocabulary_max;Vocabulary;blame_merge_blame_getEffort_min;MethodLength_25%;blamemerge_blamegetVolume_max;AnonymousInnerClassLength_count;blame_merge_blame_getDifficulty_min;blamemerge_blamegetLength_count;blame_merge_blame_getLength_mean;blame_merge_blame_getEffort_mean;AnonymousInnerClassLength_75%;FileLength_count;blamemerge_blamegetVocabulary_mean;blame_merge_blame_getEffort_std;Volume;AnonymousInnerClassLength_std;AnonymousInnerClassLength_mean;blamemerge_blamegetVolume_count;blame_merge_blame_getVolume_max;blame_merge_blame_getLength_min;MethodLength_min;blamemerge_blamegetVolume_std;blamemerge_blamegetLength_std;Effort;blame_merge_blame_getDifficulty_mean;AnonymousInnerClassLength_min;blamemerge_blamegetVocabulary_std;blame_merge_blame_getLength_count;blame_merge_blame_getVolume_count;FileLength_mean;MethodLength_75%;AnonymousInnerClassLength_50%;blame_merge_blame_getVocabulary_mean;blamemerge_blamegetDifficulty_max;FileLength_75%;blamemerge_blamegetEffort_std;blame_merge_blame_getEffort_count;AnonymousInnerClassLength_25%;MethodLength_50%;blame_merge_blame_getVocabulary_min;blame_merge_blame_getDifficulty_max;blame_merge_blame_getLength_std;MethodLength_count;NumberOfDistinctOperands;blamemerge_blamegetDifficulty_mean
105.0;30.5;0.0;17.607142857142858;0.0;0.7806707926180451;105.0;17.0;0.0;105.0;0.0;30.808892556801272;26.14003539405602;13.0;0.0;0.0;284.1937703532359;3.0;0.0;61.0;3.0;8.104761904761903;0.0;191.0;False;0.0;0.0;87.0;0.0;0.0;0.0;104.0;17.0;0.0;0.0;59.0;0.0;3.0;59.207035490257475;4.0;0.0;105.0;0.0;0.0;0.0;4.0;5.723809523809524;0.0;1123.5848224281115;0.0;0.0;105.0;0.0;0.0;3.0;23.54667315829261;6.914204734185063;19783.118480609253;0.0;0.0;4.652326213211967;0.0;0.0;15.25;3.0;0.0;0.0;4.8;15.25;35.48009987527085;0.0;0.0;3.0;0.0;0.0;0.0;4.0;42.0;0.7361904761904762
195.0;58.33333333333333;3.6209268304000717;31.45185185185185;0.0;1.204342951249419;195.0;22.0;0.0;195.0;0.0;41.61864777257986;18.915317106388734;16.0;0.0;0.0;416.2994682908729;5.888888888888888;0.0;175.0;15.0;6.071794871794872;0.0;900.0;False;0.0;0.0;386.0;0.0;0.0;0.0;514.0;22.0;0.0;0.0;157.0;0.0;4.0;83.76180828526728;9.0;0.0;195.0;0.0;0.0;0.0;9.0;4.589743589743589;0.0;6565.158674002465;0.0;0.0;195.0;0.0;0.0;3.0;23.641178448115696;6.56097289420786;206486.39799862567;0.0;0.0;4.614622370751103;0.0;0.0;19.444444444444443;6.0;0.0;0.0;5.625;0.0;77.72443526386971;0.0;0.0;5.0;0.0;0.0;0.0;9.0;135.0;0.9814102564102564
345.0;39.83716857408418;4.618802153517007;18.367346938775512;0.0;1.0007568850413773;345.0;18.0;0.0;345.0;0.0;19.17303254496839;8.61423033506506;15.0;0.0;0.0;375.06149717841777;5.666666666666668;0.0;69.0;11.0;3.028985507246377;0.0;209.0;False;0.0;0.0;100.0;0.0;0.0;0.0;109.0;24.0;0.0;0.0;67.0;0.0;3.0;93.76537429460444;3.0;0.0;345.0;0.0;0.0;0.0;3.0;2.449275362318841;0.0;1267.8126408056744;0.0;0.0;345.0;0.0;0.0;3.0;17.634579503579793;5.023118109061348;23286.354627042998;0.0;0.0;3.690560837996737;0.0;0.0;23.0;7.0;0.0;0.0;5.833333333333332;34.5;62.058088904237174;0.0;0.0;3.0;0.0;0.0;0.0;3.0;49.0;0.4758454106280193
430.0;60.811183182043095;0.0;21.47142857142857;21.5;1.0058462034257831;430.0;18.0;0.0;430.0;0.0;23.907383776159786;13.224182744517313;14.0;43.0;0.0;416.2994682908729;12.0;0.0;86.0;12.0;4.267441860465117;0.0;367.0;False;0.0;0.0;167.0;0.0;0.0;0.0;200.0;22.0;0.0;0.0;88.0;0.0;12.0;83.76180828526728;2.0;0.0;430.0;0.0;0.0;0.0;2.0;3.1162790697674416;0.0;2370.6114040398884;0.0;0.0;430.0;0.0;0.0;12.0;20.308694832777128;6.052267329490182;50900.41343245647;0.0;0.0;4.162824161975089;0.0;0.0;43.0;12.0;0.0;0.0;5.625;64.5;61.647382349206076;0.0;0.0;12.0;0.0;0.0;0.0;2.0;70.0;0.6090116279069767
309.0;52.32590180780453;4.242640687119285;22.23684210526316;18.5;1.0500471941928906;309.0;20.0;0.0;309.0;0.0;29.958258237561054;16.344008481246277;14.0;37.0;0.0;416.2994682908729;7.0;0.0;74.0;10.0;5.352750809061488;0.0;374.0;False;0.0;0.0;169.0;0.0;0.0;0.0;205.0;22.0;0.0;0.0;96.0;0.0;5.5;83.76180828526728;2.0;0.0;309.0;0.0;0.0;0.0;2.0;3.9741100323624594;0.0;2462.7759752697125;0.0;0.0;309.0;0.0;0.0;4.0;21.956600515318303;6.2984615112328415;54764.360502708085;0.0;0.0;4.311639667715428;0.0;0.0;37.0;8.5;0.0;0.0;5.625;55.5;66.97159054445922;0.0;0.0;7.0;0.0;0.0;0.0;2.0;76.0;0.7588996763754046
157.0;35.21836642056717;0.0;16.956521739130434;0.0;0.9039829662840446;157.0;13.0;0.0;157.0;0.0;7.980423049558059;5.410320741293313;10.0;0.0;0.0;55.7262742772967;3.0;0.0;122.0;3.0;2.426751592356688;0.0;276.0;False;0.0;0.0;120.0;0.0;0.0;0.0;156.0;15.0;0.0;0.0;59.0;0.0;3.0;49.82892142331044;12.0;0.0;157.0;0.0;0.0;0.0;12.0;2.1019108280254777;0.0;1623.6094816238683;0.0;0.0;157.0;0.0;0.0;3.0;11.558717152756119;3.5593931736773854;27530.769471013416;0.0;0.0;2.6775053290085498;0.0;0.0;10.166666666666666;3.0;0.0;0.0;4.0;0.0;16.185835098176966;0.0;0.0;3.0;0.0;0.0;0.0;12.0;46.0;0.4585987261146497
73.0;51.61879502661797;7.7781745930520225;21.01694915254237;18.25;1.1934706306058485;73.0;20.0;0.0;73.0;0.0;30.492479430217184;12.54957654223027;14.0;36.5;0.0;274.1295543881475;12.5;0.0;73.0;18.0;4.0;0.0;292.0;False;0.0;0.0;124.0;0.0;0.0;0.0;168.0;18.0;0.0;0.0;79.0;0.0;9.75;68.53238859703687;2.0;0.0;73.0;0.0;0.0;0.0;2.0;3.2739726027397262;0.0;1840.703978467714;0.0;0.0;73.0;0.0;0.0;7.0;19.5558280941112;5.669117117231648;38685.981920338396;0.0;0.0;4.469838034514731;0.0;0.0;36.5;15.25;0.0;0.0;4.0;54.75;57.16680271318582;0.0;0.0;12.5;0.0;0.0;0.0;2.0;59.0;0.7602739726027398
127.0;41.19812755800577;3.4016802570830444;30.96;0.0;1.3695281471940457;127.0;24.0;0.0;127.0;0.0;55.050696631877784;22.572469131000126;17.0;0.0;0.0;416.2994682908729;4.714285714285714;0.0;109.0;12.0;7.0236220472440944;0.0;622.0;False;0.0;0.0;258.0;0.0;0.0;0.0;364.0;22.0;0.0;0.0;124.0;0.0;3.0;85.83671966625714;7.0;0.0;127.0;0.0;0.0;0.0;7.0;5.141732283464567;0.0;4325.510105060636;0.0;0.0;127.0;0.0;0.0;3.0;26.958078092410226;7.231396017641027;133917.79285267732;0.0;0.0;4.950107277094422;0.0;0.0;15.571428571428573;4.5;0.0;0.0;5.625;0.0;103.3394552351944;0.0;0.0;3.0;0.0;0.0;0.0;7.0;100.0;1.0915354330708662
404.0;44.27414595449584;2.1679483388678804;28.35;0.0;1.5341046239556866;404.0;21.0;0.0;404.0;0.0;73.86198588636479;27.34363933756216;15.0;0.0;0.0;416.2994682908729;4.2;0.0;99.0;8.0;8.118811881188119;0.0;520.0;False;0.0;0.0;216.0;0.0;0.0;0.0;304.0;22.0;0.0;0.0;101.0;0.0;3.0;83.76180828526728;5.0;0.0;404.0;0.0;0.0;0.0;5.0;6.205445544554457;0.0;3462.2699710309334;0.0;0.0;404.0;0.0;0.0;3.0;27.74101024905168;7.360665533498797;98155.35367872695;0.0;0.0;5.450874225829409;0.0;0.0;19.8;4.0;0.0;0.0;5.625;0.0;105.26065115263741;0.0;0.0;3.0;0.0;0.0;0.0;5.0;80.0;1.3728341584158417
434.0;0.0;0.0;23.73;54.0;1.3841942799468478;434.0;21.0;0.0;434.0;54.0;44.361410676589394;16.299879238357992;15.0;54.0;0.0;513.9929144777765;18.0;0.0;54.0;18.0;5.1336405529953915;0.0;276.0;False;0.0;0.0;113.0;0.0;0.0;0.0;163.0;27.0;0.0;0.0;71.0;0.0;18.0;102.7985828955553;1.0;0.0;434.0;0.0;0.0;0.0;1.0;3.9055299539170494;0.0;1697.3302049832926;0.0;0.0;434.0;0.0;0.0;18.0;23.15725828942863;6.546379012150947;40277.64576425352;0.0;0.0;4.607736923570769;0.0;0.0;54.0;18.0;0.0;0.0;5.0;54.0;94.10634915683292;0.0;0.0;18.0;0.0;0.0;0.0;1.0;50.0;0.9690585911784068
1287.0;0.0;0.0;17.684210526315788;0.0;1.1145414462511265;1287.0;16.0;0.0;1287.0;0.0;22.3346366559372;9.583757529395532;15.0;0.0;0.0;293.0167946706389;0.0;0.0;0.0;0.0;3.0419580419580416;0.0;176.0;False;0.0;0.0;84.0;0.0;0.0;0.0;92.0;16.0;0.0;0.0;54.0;0.0;0.0;60.91767875292166;0.0;0.0;1287.0;0.0;0.0;0.0;0.0;2.523698523698524;0.0;1012.8602003807706;0.0;0.0;1287.0;0.0;0.0;0.0;17.272740743929774;5.077910435420368;17911.633017259945;0.0;0.0;4.254631288247255;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;60.52750821306484;0.0;0.0;0.0;0.0;0.0;0.0;0.0;38.0;0.529008029008029
13023.0;0.0;0.0;103.0125;0.0;1.3225759610121208;13023.0;41.0;0.0;13023.0;0.0;32.46467505153615;12.161950233871222;19.0;0.0;0.0;642.1738635203825;12.0;0.0;0.0;12.0;4.292712892574675;0.0;3654.0;False;0.0;0.0;1407.0;0.0;0.0;0.0;2247.0;25.0;0.0;0.0;321.0;0.0;12.0;106.19818783608964;1.0;0.0;13023.0;0.0;0.0;0.0;1.0;3.7036781079628343;0.0;30424.773345944894;0.0;0.0;13023.0;0.0;0.0;12.0;18.722615908295893;5.143271983312316;3134131.964299148;0.0;0.0;4.065557593799985;0.0;0.0;0.0;12.0;0.0;0.0;7.5;0.0;73.05500991346756;0.0;0.0;12.0;0.0;0.0;0.0;1.0;280.0;0.909839185616656
13023.0;0.0;0.0;103.0125;0.0;1.3225759610121208;13023.0;41.0;0.0;13023.0;0.0;32.46467505153615;12.161950233871222;19.0;0.0;0.0;642.1738635203825;5.0;0.0;0.0;5.0;4.292712892574675;0.0;3654.0;False;0.0;0.0;1407.0;0.0;0.0;0.0;2247.0;25.0;0.0;0.0;321.0;0.0;5.0;106.19818783608964;1.0;0.0;13023.0;0.0;0.0;0.0;1.0;3.7036781079628343;0.0;30424.773345944894;0.0;0.0;13023.0;0.0;0.0;5.0;18.722615908295893;5.143271983312316;3134131.964299148;0.0;0.0;4.065557593799985;0.0;0.0;0.0;5.0;0.0;0.0;7.5;0.0;73.05500991346756;0.0;0.0;5.0;0.0;0.0;0.0;1.0;280.0;0.909839185616656
13023.0;149.8561379088809;10.218065716909138;103.0125;0.0;1.3225759610121208;13023.0;41.0;0.0;13023.0;0.0;32.46467505153615;12.161950233871222;19.0;0.0;0.0;642.1738635203825;11.137931034482758;7.0;807.0;52.0;4.292712892574675;0.0;3654.0;False;0.0;0.0;1407.0;0.0;0.0;0.0;2247.0;25.0;0.0;0.0;321.0;0.0;4.0;106.19818783608964;29.0;0.0;13023.0;0.0;0.0;0.0;29.0;3.7036781079628343;0.0;30424.773345944894;1.8051650034429465;0.4827586206896552;13023.0;0.0;0.0;0.0;18.722615908295893;5.143271983312316;3134131.964299148;0.0;0.0;4.065557593799985;0.0;0.0;27.82758620689655;14.0;0.0;0.0;7.5;0.0;73.05500991346756;0.0;0.0;10.0;0.0;0.0;0.0;29.0;280.0;0.909839185616656
13023.0;0.0;21.92031021678297;103.0125;0.0;1.3225759610121208;13023.0;41.0;0.0;13023.0;0.0;32.46467505153615;12.161950233871222;19.0;0.0;0.0;642.1738635203825;15.5;0.0;0.0;31.0;4.292712892574675;0.0;3654.0;False;0.0;0.0;1407.0;0.0;0.0;0.0;2247.0;25.0;0.0;0.0;321.0;0.0;7.75;106.19818783608964;2.0;0.0;13023.0;0.0;0.0;0.0;2.0;3.7036781079628343;0.0;30424.773345944894;0.0;0.0;13023.0;0.0;0.0;0.0;18.722615908295893;5.143271983312316;3134131.964299148;0.0;0.0;4.065557593799985;0.0;0.0;0.0;23.25;0.0;0.0;7.5;0.0;73.05500991346756;0.0;0.0;15.5;0.0;0.0;0.0;2.0;280.0;0.909839185616656
13023.0;0.0;16.61625709959978;103.0125;0.0;1.3225759610121208;13023.0;41.0;0.0;13023.0;0.0;32.46467505153615;12.161950233871222;19.0;0.0;0.0;642.1738635203825;16.9;7.0;0.0;55.0;4.292712892574675;0.0;3654.0;False;0.0;0.0;1407.0;0.0;0.0;0.0;2247.0;25.0;0.0;0.0;321.0;0.0;4.25;106.19818783608964;10.0;0.0;13023.0;0.0;0.0;0.0;10.0;3.7036781079628343;0.0;30424.773345944894;2.2135943621178655;0.7;13023.0;0.0;0.0;0.0;18.722615908295893;5.143271983312316;3134131.964299148;0.0;0.0;4.065557593799985;0.0;0.0;0.0;23.75;0.0;0.0;7.5;0.0;73.05500991346756;0.0;0.0;13.5;0.0;0.0;0.0;10.0;280.0;0.909839185616656
3711.0;74.24621202458749;9.21857596688029;54.434579439252346;0.0;1.2907723760740055;3711.0;33.0;0.0;3711.0;0.0;36.960115345610866;13.161485794508193;16.0;0.0;0.0;596.5714285714288;10.875;0.0;210.0;29.0;4.437887361897063;0.0;873.0;False;0.0;0.0;353.0;0.0;0.0;0.0;520.0;29.0;0.0;0.0;140.0;0.0;3.0;116.0;8.0;0.0;3711.0;0.0;0.0;0.0;8.0;3.705739692805174;0.0;6223.864073792955;0.0;0.0;3711.0;0.0;0.0;3.0;21.840036710779227;5.839115084455818;338793.4233439913;0.0;0.0;4.301966821062952;0.0;0.0;26.25;14.5;0.0;0.0;5.142857142857143;0.0;93.29713896665943;0.0;0.0;9.5;0.0;0.0;0.0;8.0;107.0;0.8684862249939048
3711.0;0.0;0.0;54.434579439252346;0.0;1.2907723760740055;3711.0;33.0;0.0;3711.0;0.0;36.960115345610866;13.161485794508193;16.0;0.0;0.0;596.5714285714288;0.0;0.0;0.0;0.0;4.437887361897063;0.0;873.0;False;0.0;0.0;353.0;0.0;0.0;0.0;520.0;29.0;0.0;0.0;140.0;0.0;0.0;116.0;0.0;0.0;3711.0;0.0;0.0;0.0;0.0;3.705739692805174;0.0;6223.864073792955;0.0;0.0;3711.0;0.0;0.0;0.0;21.840036710779227;5.839115084455818;338793.4233439913;0.0;0.0;4.301966821062952;0.0;0.0;0.0;0.0;0.0;0.0;5.142857142857143;0.0;93.29713896665943;0.0;0.0;0.0;0.0;0.0;0.0;0.0;107.0;0.8684862249939048
1320.0;0.0;0.0;15.93103448275862;0.0;1.5735159440184785;1320.0;14.0;0.0;1320.0;0.0;46.678368733175574;11.615721426239213;18.0;0.0;0.0;539.4840470615992;0.0;0.0;0.0;0.0;3.4318181818181817;0.0;151.0;False;0.0;0.0;66.0;0.0;0.0;0.0;85.0;23.0;0.0;0.0;43.0;0.0;0.0;95.90827503317318;0.0;0.0;1320.0;0.0;0.0;0.0;0.0;2.7954545454545454;0.0;819.3659779600168;0.0;0.0;1320.0;0.0;0.0;0.0;25.960056565357128;6.550895026867927;13053.347648880268;0.0;0.0;5.054274999941751;0.0;0.0;0.0;0.0;0.0;0.0;5.625;0.0;134.6628061061165;0.0;0.0;0.0;0.0;0.0;0.0;0.0;29.0;0.6875
1335.0;31.5;0.0;20.475;0.0;1.0074568151955108;1335.0;18.0;0.0;1335.0;0.0;18.10005490946592;9.510202980573254;12.0;0.0;0.0;157.40413864799703;3.0;0.0;63.0;3.0;3.301123595505618;0.0;204.0;False;0.0;0.0;91.0;0.0;0.0;0.0;113.0;15.0;0.0;0.0;58.0;0.0;3.0;49.82892142331044;4.0;0.0;1335.0;0.0;0.0;0.0;4.0;2.835955056179776;0.0;1195.0281230060248;0.0;0.0;1335.0;0.0;0.0;3.0;15.612053205241786;4.715834145738164;24468.20081854836;0.0;0.0;3.8653376567096096;0.0;0.0;15.75;3.0;0.0;0.0;3.5;15.75;34.71127322449754;0.0;0.0;3.0;0.0;0.0;0.0;4.0;40.0;0.5960299625468165
1595.0;20.506096654409877;0.0;6.75;7.25;1.0082775616550268;1595.0;11.0;0.0;1595.0;0.0;18.340556938059137;6.4314162933240535;13.0;14.5;0.0;328.10565500851015;0.0;0.0;29.0;0.0;2.034482758620689;0.0;59.0;False;0.0;0.0;27.0;0.0;0.0;0.0;32.0;19.0;0.0;0.0;33.0;0.0;0.0;70.30835464468075;2.0;0.0;1595.0;0.0;0.0;0.0;2.0;1.5517241379310345;0.0;297.6192530421487;0.0;0.0;1595.0;0.0;0.0;0.0;16.744058046940964;4.811575300089257;2008.9299580345041;0.0;0.0;3.5301606695675405;0.0;0.0;14.5;0.0;0.0;0.0;4.666666666666667;21.75;63.92823564582746;0.0;0.0;0.0;0.0;0.0;0.0;2.0;22.0;0.35057471264367823
1320.0;0.0;0.0;4.0;24.0;0.4445586129792344;1320.0;8.0;0.0;1320.0;24.0;2.926380258535087;2.6845127486509868;9.0;24.0;0.0;41.20902501875006;0.0;0.0;24.0;0.0;1.0416666666666667;0.0;25.0;False;0.0;0.0;12.0;0.0;0.0;0.0;13.0;13.0;0.0;0.0;20.0;0.0;0.0;41.20902501875006;1.0;0.0;1320.0;0.0;0.0;0.0;1.0;0.875;0.0;108.04820237218406;0.0;0.0;1320.0;0.0;0.0;0.0;8.65099551204459;2.8512142224550665;432.19280948873626;0.0;0.0;2.186243953267657;0.0;0.0;24.0;0.0;0.0;0.0;2.0;24.0;9.280471887875924;0.0;0.0;0.0;0.0;0.0;0.0;1.0;12.0;0.14583333333333334
1980.0;0.0;0.0;14.0;0.0;0.9932821344845608;1980.0;14.0;0.0;1980.0;0.0;18.059171227387328;9.346046320484408;13.0;0.0;0.0;240.5285816791709;0.0;0.0;0.0;0.0;3.083333333333333;0.0;111.0;False;0.0;0.0;52.0;0.0;0.0;0.0;59.0;13.0;0.0;0.0;40.0;0.0;0.0;48.10571633583421;0.0;0.0;1980.0;0.0;0.0;0.0;0.0;2.5;0.0;590.7340185324972;0.0;0.0;1980.0;0.0;0.0;0.0;15.836367819217296;4.890992122400581;8270.27625945496;0.0;0.0;3.927398222279197;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;43.619376718002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;26.0;0.5
164.0;21.46625258399798;0.0;7.0;0.0;0.6970363289474318;164.0;11.0;0.0;164.0;0.0;6.017732531046914;3.1277184410582195;12.0;0.0;0.0;129.05865002596164;0.0;0.0;48.0;0.0;1.1585365853658536;0.0;64.0;False;0.0;0.0;28.0;0.0;0.0;0.0;36.0;12.0;0.0;0.0;33.0;0.0;0.0;43.01955000865388;5.0;0.0;164.0;0.0;0.0;0.0;5.0;1.0609756097560976;0.0;322.841223638941;0.0;0.0;164.0;0.0;0.0;0.0;8.978152969215948;2.873485782923864;2259.8885654725877;0.0;0.0;2.5852225686510657;0.0;0.0;9.6;0.0;0.0;0.0;3.0;0.0;21.135058188313003;0.0;0.0;0.0;0.0;0.0;0.0;5.0;22.0;0.2682926829268293
56.0;19.798989873223327;0.0;4.2222222222222205;7.0;0.5637882074477462;56.0;8.0;0.0;56.0;0.0;4.973199138114753;3.654430382481728;8.0;14.0;0.0;39.302968908806456;0.0;0.0;28.0;0.0;1.3928571428571428;0.0;39.0;False;0.0;0.0;19.0;0.0;0.0;0.0;20.0;11.0;0.0;0.0;26.0;0.0;0.0;33.0;2.0;0.0;56.0;0.0;0.0;0.0;2.0;1.2142857142857142;0.0;183.31714900750262;0.0;0.0;56.0;0.0;0.0;0.0;8.83878867110125;3.0551213124467305;774.0057402539;0.0;0.0;2.563479777846623;0.0;0.0;14.0;0.0;0.0;0.0;2.0;21.0;12.254815265144613;0.0;0.0;0.0;0.0;0.0;0.0;2.0;18.0;0.23214285714285715
736.0;18.475208614068027;0.0;8.142857142857142;0.0;0.6742807483736856;736.0;9.0;0.0;736.0;0.0;10.574838399035952;6.672461721247503;11.0;0.0;0.0;102.79453952522259;0.0;0.0;32.0;0.0;2.21875;0.0;71.0;False;0.0;0.0;38.0;0.0;0.0;0.0;33.0;13.0;0.0;0.0;30.0;0.0;0.0;44.97261104228487;3.0;0.0;736.0;0.0;0.0;0.0;3.0;1.78125;0.0;348.3892322882048;0.0;0.0;736.0;0.0;0.0;0.0;14.4297924020996;4.431148443757245;2836.883748632525;0.0;0.0;3.4730803928164384;0.0;0.0;10.666666666666666;0.0;0.0;0.0;2.2857142857142856;16.0;26.22369771794059;0.0;0.0;0.0;0.0;0.0;0.0;3.0;21.0;0.3147321428571429
1491.0;0.0;0.0;6.434782608695652;29.0;0.33430127873617604;1491.0;8.0;0.0;1491.0;29.0;4.98971686992192;5.1370054481917995;10.0;29.0;0.0;66.43856189774725;0.0;0.0;29.0;0.0;1.739101274312542;0.0;67.0;False;0.0;0.0;37.0;0.0;0.0;0.0;30.0;15.0;0.0;0.0;31.0;0.0;0.0;49.82892142331044;1.0;0.0;1491.0;0.0;0.0;0.0;1.0;1.2904091213950368;0.0;331.9311527959207;0.0;0.0;1491.0;0.0;0.0;0.0;13.323560239939964;4.1743472258809335;2135.90480929549;0.0;0.0;2.9502875358033736;0.0;0.0;29.0;0.0;0.0;0.0;2.0;29.0;13.488659699879316;0.0;0.0;0.0;0.0;0.0;0.0;1.0;23.0;0.1351441985244802
1590.0;63.28318816843779;5.00999001995014;50.83333333333334;0.0;1.1462035344800392;1590.0;28.0;0.0;1590.0;0.0;31.050915367487068;14.835422336277164;15.0;0.0;0.0;596.8028840325294;8.0;0.0;290.0;20.0;5.206918238993711;0.0;1631.0;False;0.0;0.0;610.0;0.0;0.0;0.0;1021.0;38.0;0.0;0.0;196.0;0.0;4.0;144.67948703818894;21.0;0.0;1590.0;0.0;0.0;0.0;21.0;4.2031446540880495;0.0;12419.591755751904;0.0;0.0;1590.0;0.0;0.0;3.0;17.87143123271228;5.244369686078701;631329.2475840552;0.0;0.0;3.806471938648244;0.0;0.0;13.809523809523812;11.0;0.0;0.0;5.333333333333333;0.0;48.541345389523656;0.0;0.0;6.0;0.0;0.0;0.0;21.0;168.0;1.031354821802935
117.0;35.32987404449669;3.8340579025361623;18.595744680851066;0.0;1.1355422640402912;117.0;19.0;0.0;117.0;0.0;22.562098058548308;10.965252498476069;12.0;0.0;0.0;129.05865002596164;5.8;0.0;79.0;10.0;4.05982905982906;0.0;250.0;False;0.0;0.0;92.0;0.0;0.0;0.0;158.0;13.0;0.0;0.0;66.0;0.0;3.0;43.01955000865388;5.0;0.0;117.0;0.0;0.0;0.0;5.0;3.358974358974359;0.0;1511.0985298396133;0.0;0.0;117.0;0.0;0.0;3.0;14.635745808558562;4.541552594711146;28100.00244850685;0.0;0.0;3.5850781227036874;0.0;0.0;15.8;10.0;0.0;0.0;4.0;0.0;36.31666889779555;0.0;0.0;3.0;0.0;0.0;0.0;5.0;47.0;0.7948717948717948
1319.0;47.34272207354931;13.466850433789652;35.0;0.0;1.1155380746649644;1319.0;28.0;0.0;1319.0;0.0;22.207536652551518;10.12280910688215;16.0;0.0;0.0;596.8028840325294;10.583333333333334;44.0;164.0;51.0;3.626231993934799;0.0;772.0;False;0.0;0.0;295.0;0.0;0.0;0.0;477.0;38.0;0.0;0.0;146.0;0.0;3.0;144.67948703818894;12.0;0.0;1319.0;0.0;0.0;0.0;12.0;3.0295678544351783;0.0;5550.544559455374;12.701705922171767;3.6666666666666665;1319.0;0.0;0.0;3.0;16.900448593354948;4.918511406513297;194269.05958093808;0.0;0.0;3.8101620027049528;0.0;0.0;13.666666666666664;10.25;0.0;0.0;7.875;0.0;48.38204119618253;0.0;0.0;6.0;0.0;0.0;0.0;12.0;118.0;0.7086207985847863
942.0;32.50494467879353;2.8284271247461903;22.82608695652174;0.0;0.9649253157540454;942.0;21.0;0.0;942.0;0.0;14.28942613720402;7.368009699817174;12.0;0.0;0.0;129.05865002596164;4.0;0.0;86.0;10.0;2.8397027600849256;0.0;245.0;False;0.0;0.0;100.0;0.0;0.0;0.0;145.0;13.0;0.0;0.0;67.0;0.0;2.5;43.01955000865388;7.0;0.0;942.0;0.0;0.0;0.0;7.0;2.4819532908704884;0.0;1486.1918516621542;0.0;0.0;942.0;0.0;0.0;2.0;12.838719744171431;4.007007029107978;33923.94444011439;0.0;0.0;3.3348692680539087;0.0;0.0;12.285714285714285;4.0;0.0;0.0;3.75;0.0;27.50463454856741;0.0;0.0;3.0;0.0;0.0;0.0;7.0;46.0;0.5613057324840764
810.0;0.0;0.0;9.1;0.0;0.9047479637453664;810.0;13.0;0.0;810.0;0.0;19.32079514048727;7.714223149706465;16.0;0.0;0.0;396.0;0.0;0.0;0.0;0.0;2.333333333333333;0.0;63.0;False;0.0;0.0;28.0;0.0;0.0;0.0;35.0;22.0;0.0;0.0;33.0;0.0;0.0;88.0;0.0;0.0;810.0;0.0;0.0;0.0;0.0;1.7407407407407407;0.0;317.79682951958256;0.0;0.0;810.0;0.0;0.0;0.0;20.702064684466933;5.5878200582792825;2891.9511486282013;0.0;0.0;3.961426425798608;0.0;0.0;0.0;0.0;0.0;0.0;4.5;0.0;75.18600468359645;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;0.3148148148148148
5478.0;65.24058041842771;35.7957166897568;40.32;0.0;1.4777061983155166;5478.0;36.0;0.0;5478.0;0.0;44.30292075192336;14.279191489167252;19.0;0.0;0.0;455.74038417029516;23.66666666666667;0.0;113.0;65.0;4.5879883169039815;0.0;579.0;False;0.0;0.0;224.0;0.0;0.0;0.0;355.0;24.0;0.0;0.0;136.0;0.0;3.0;100.07820003461548;3.0;0.0;5478.0;0.0;0.0;0.0;3.0;3.7798466593647317;0.0;4103.640985083947;0.0;0.0;5478.0;0.0;0.0;3.0;22.77248821048999;6.12958907807592;165458.80451858474;0.0;0.0;4.7378318253763885;0.0;0.0;37.66666666666666;34.0;0.0;0.0;6.3;56.5;91.71733630120184;0.0;0.0;3.0;0.0;0.0;0.0;3.0;100.0;0.9521753681392237
