blame_merge_priorityMinor_mean;issues_priorityMajor_max;issues_priorityMinor_mean;NM;issues_priorityMinor_std;NumberOfMathOperations_mean;Maximum Complexity*;issues_priorityMajor_std;Maximum Depth_max;PMi;MaxNumberOfNestedBlocks_25%;blame_merge_priorityMinor_min;NMIR;Maximum Depth_min;NMI;SIX;blame_merge_priorityMinor_count;blamemerge_priorityMinor_mean;Ad;Bugged;Average Statements per Method;NumberOfMathOperations_25%;Ai;MaxNumberOfNestedBlocks_max;blame_merge_priorityMajor_max;NumberOfMathOperations_75%;NOPa;NumberOfModifiers_std;blamemerge_priorityMajor_mean;Maximum Block Depth;NumberOfModifiers_50%;NumberOfModifiers_max;Maximum Depth_std;NumberOfMethods_Mood;Mi;Ao;blamemerge_priorityMajor_max;MaxNumberOfNestedBlocks_50%;issues_priorityMinor_max;blame_merge_priorityMajor_std;NumberOfModifiers_count;blamemerge_priorityMinor_std;Maximum Depth_50%;Maximum Depth_75%;NumberOfMathOperations_50%;NF;NumberOfMathOperations_std;blame_merge_priorityMajor_min;NumberOfMathOperations_min;MaxNumberOfNestedBlocks_std;NumberOfModifiers_75%;Ait;HMi;MaxNumberOfNestedBlocks_min;blame_merge_priorityMajor_mean;MaxNumberOfNestedBlocks_75%;NumberOfModifiers_min;blame_merge_priorityMinor_std;NumberOfMathOperations_max;Av;issues_priorityMajor_min;issues_priorityMajor_count;issues_priorityMinor_min;Maximum Depth_25%;issues_priorityMinor_count;issues_priorityMajor_mean;HMd;blamemerge_priorityMajor_std;blamemerge_priorityMajor_count;blame_merge_priorityMajor_count;MaxNumberOfNestedBlocks_mean;Average Block Depth;Ma;NumberOfModifiers_mean;PMR;Maximum Depth_mean;Mit;blamemerge_priorityMinor_count;NMA;Maximum Depth_count;Md;NumberOfMathOperations_count;Average Complexity*;blamemerge_priorityMinor_max;blame_merge_priorityMinor_max;Mo;blamemerge_priorityMinor_min;MaxNumberOfNestedBlocks_count;blamemerge_priorityMajor_min;NumberOfModifiers_25%;PMd
0.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;False;1.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;15.0;0.0;0.0;15.0;1.0;0.0;0.0;1200.0;0.0;0.0;0.78;3.0;1.0;1.0;0.0;0.0;1200.0;3.0;0.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;3.0
0.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;False;1.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;42.0;0.0;0.0;42.0;1.0;0.0;0.0;1887.0;0.0;0.0;0.82;3.0;1.0;1.0;0.0;0.0;1887.0;3.0;0.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;3.0
0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;False;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;15.0;0.0;2.0;15.0;1.0;0.0;0.0;1170.0;0.0;0.0;0.67;2.0;1.0;1.0;2.0;0.0;1170.0;2.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0
0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;False;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;35.0;0.0;2.0;35.0;1.0;0.0;0.0;314.0;0.0;0.0;0.71;2.0;1.0;1.0;2.0;0.0;314.0;2.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0
0.0;1.0;0.0;2.0;0.0;0.0;3.0;0.0;3.0;0.0;0.25;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;False;2.0;0.0;0.0;1.0;0.0;0.0;0.0;2.1213203435596424;1.0;3.0;2.5;4.0;0.0;2.0;0.0;0.0;1.0;0.5;0.0;0.0;2.0;0.0;3.0;3.0;0.0;1.0;0.0;0.0;0.0;0.7071067811865476;3.25;0.0;0.0;0.0;0.0;0.75;1.0;0.0;0.0;0.0;1.0;54.0;0.0;3.0;54.0;1.0;1.0;0.0;1014.0;0.0;0.5;1.2;3.0;2.5;0.666666667;3.0;0.0;1014.0;3.0;1.0;3.0;2.0;1.67;0.0;0.0;0.0;0.0;2.0;1.0;1.75;2.0
0.0;1.0;0.0;10.0;0.0;0.2;6.0;0.11546128717854665;4.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;False;5.3;0.0;0.0;2.0;0.0;0.0;0.0;324.0087275916431;0.9071367153912296;4.0;2.5;1028.0;0.957427107756338;10.0;0.0;0.0;1.0;1.0;0.0;0.0;10.0;0.0;2.5;3.25;0.0;1.0;0.421637021355784;0.0;0.0;0.7888106377466155;7.75;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;445.0;0.0;2.0;445.0;0.9865168539325844;3.0;0.29036561507006925;1163.0;0.0;0.8;1.78;10.0;105.9;0.7;2.75;0.0;1163.0;11.0;4.0;10.0;10.0;2.4;0.0;0.0;0.0;0.0;10.0;0.0;1.0;7.0
0.0;1.0;0.0;4.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;3.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;2.0;2.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;74.0;0.0;2.0;74.0;1.0;0.0;0.0;252.0;0.0;0.0;1.0;4.0;1.0;1.0;2.0;0.0;252.0;4.0;2.0;4.0;4.0;1.0;0.0;0.0;0.0;0.0;4.0;1.0;1.0;4.0
0.0;1.0;0.0;5.0;0.0;0.0;5.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;5.0;False;6.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;5.0;1.0;1.0;0.0;5.0;0.0;0.0;1.0;1.0;0.0;0.0;5.0;0.0;2.0;2.0;0.0;5.0;0.0;0.0;0.0;1.095445115010332;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;89.0;0.0;2.0;89.0;1.0;0.0;0.0;908.0;0.0;1.2;1.98;6.0;1.0;1.0;2.0;0.0;908.0;6.0;2.0;6.0;5.0;2.5;0.0;0.0;0.0;0.0;5.0;1.0;1.0;6.0
0.0;1.0;0.0;11.0;0.0;0.2727272727272727;13.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;5.0;False;9.42;0.0;0.0;6.0;0.0;0.0;0.0;12.209534277470508;1.0;8.0;2.0;42.0;0.0;11.0;0.0;0.0;1.0;1.0;0.0;0.0;11.0;0.0;2.0;2.0;0.0;5.0;0.6466697906828633;0.0;0.0;1.9021518914592013;5.5;0.0;0.0;0.0;0.0;3.0;1.0;0.0;2.0;0.0;1.0;170.0;0.0;2.0;170.0;1.0;5.0;0.0;786.0;0.0;1.7272727272727273;2.57;12.0;6.545454545454546;0.583333333;2.0;0.0;786.0;12.0;1.0;12.0;11.0;4.58;0.0;0.0;0.0;0.0;11.0;1.0;1.0;7.0
0.0;1.0;0.0;7.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;False;1.13;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;7.0;0.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;20.0;0.0;2.0;20.0;1.0;0.0;0.0;446.0;0.0;0.0;1.0;8.0;1.0;1.0;2.0;0.0;446.0;8.0;7.0;8.0;7.0;1.0;0.0;0.0;0.0;0.0;7.0;1.0;1.0;8.0
0.0;1.0;0.0;3.0;0.0;0.0;5.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;False;4.0;0.0;0.0;2.0;0.0;0.0;0.0;5.196152422706632;1.0;4.0;1.0;10.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;1.1547005383792517;5.5;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;207.0;0.0;2.0;207.0;1.0;2.0;0.0;1762.0;0.0;0.6666666666666666;1.45;4.0;4.0;0.5;2.0;0.0;1762.0;4.0;1.0;4.0;3.0;2.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;2.0
0.0;1.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;38.0;0.0;0.0;38.0;1.0;1.0;0.0;1236.0;0.0;0.0;1.44;2.0;1.0;0.5;0.0;0.0;1236.0;2.0;0.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;207.0;0.0;0.0;207.0;1.0;0.0;0.0;792.0;0.0;0.0;0.38;0.0;0.0;0.0;0.0;0.0;792.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;5.0;0.0;0.0;7.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;3.0;False;3.17;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;1.0;1.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;2.0;2.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;376.0;0.0;2.0;376.0;1.0;1.0;0.0;1910.0;0.0;0.0;1.57;6.0;1.0;0.833333333;2.0;0.0;1910.0;6.0;3.0;6.0;5.0;2.0;0.0;0.0;0.0;0.0;5.0;1.0;1.0;5.0
0.0;1.0;0.0;3.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;False;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;376.0;0.0;2.0;376.0;1.0;1.0;0.0;1283.0;0.0;0.0;0.95;4.0;1.0;0.75;2.0;0.0;1283.0;4.0;3.0;4.0;3.0;1.0;0.0;0.0;0.0;0.0;3.0;1.0;1.0;3.0
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;38.0;0.0;0.0;38.0;1.0;0.0;0.0;858.0;0.0;0.0;0.33;0.0;0.0;0.0;0.0;0.0;858.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;False;1.67;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;38.0;0.0;2.0;38.0;1.0;0.0;0.0;1045.0;0.0;0.0;1.0;3.0;1.0;1.0;2.0;0.0;1045.0;3.0;2.0;3.0;2.0;1.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;3.0
0.0;1.0;0.0;34.0;0.0;0.17647058823529413;38.0;0.0;4.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;10.0;False;7.57;0.0;0.0;4.0;0.0;0.0;0.0;0.5144957554275265;1.0;6.0;1.0;4.0;1.4142135623730951;34.0;0.0;0.0;1.0;1.0;0.0;0.0;34.0;0.0;3.0;3.5;0.0;10.0;0.3869529949759475;0.0;0.0;1.0427578954486505;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;398.0;0.0;2.5;398.0;1.0;1.0;0.0;18955.0;0.0;0.9411764705882352;2.47;35.0;1.088235294117647;0.971428571;3.0;0.0;18955.0;35.0;2.0;35.0;34.0;4.09;0.0;0.0;0.0;0.0;34.0;1.0;1.0;34.0
0.0;1.0;0.0;4.0;0.0;0.0;13.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;4.0;False;7.2;0.0;0.0;2.0;0.0;0.0;0.0;0.5;1.0;4.0;1.0;1.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;2.0;2.0;0.0;4.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;0.0;1.0;210.0;0.0;2.0;210.0;1.0;1.0;0.0;3178.0;0.0;0.5;1.73;5.0;0.75;0.8;2.0;0.0;3178.0;5.0;4.0;5.0;4.0;3.4;0.0;0.0;0.0;0.0;4.0;1.0;0.75;4.0
0.0;1.0;0.0;9.0;0.0;0.0;4.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;False;2.9;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;4.0;1.0;1.0;0.0;9.0;0.0;0.0;1.0;0.0;0.0;0.0;9.0;0.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.7264831572567789;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;429.0;0.0;2.0;429.0;1.0;0.0;0.0;3085.0;0.0;0.5555555555555556;1.54;10.0;1.0;1.0;2.0;0.0;3085.0;10.0;2.0;10.0;9.0;1.7;0.0;0.0;0.0;0.0;9.0;1.0;1.0;10.0
0.0;1.0;0.0;3.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;False;1.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;207.0;0.0;2.0;207.0;1.0;5.0;0.0;1496.0;0.0;0.0;0.95;5.0;0.0;0.0;2.0;0.0;1496.0;5.0;1.0;5.0;3.0;1.0;0.0;0.0;0.0;0.0;3.0;1.0;0.0;0.0
0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;15.0;0.0;0.0;15.0;1.0;0.0;0.0;795.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;795.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0
0.0;1.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;False;3.33;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;1.0;1.0;0.0;2.0;0.0;0.0;1.0;0.5;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.7071067811865476;1.0;0.0;0.0;0.0;0.0;0.75;1.0;0.0;0.0;0.0;1.0;15.0;0.0;0.0;15.0;1.0;0.0;0.0;1050.0;0.0;0.5;1.42;3.0;1.0;1.0;0.0;0.0;1050.0;3.0;0.0;3.0;2.0;1.33;0.0;0.0;0.0;0.0;2.0;1.0;1.0;3.0
0.0;1.0;0.0;6.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;False;0.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.0;6.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;15.0;0.0;2.0;15.0;1.0;0.0;0.0;900.0;0.0;0.0;0.67;6.0;1.0;1.0;2.0;0.0;900.0;6.0;1.0;6.0;6.0;1.0;0.0;0.0;0.0;0.0;6.0;1.0;1.0;6.0
0.0;1.0;0.0;7.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;7.0;False;3.18;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;7.0;0.0;2.0;2.0;0.0;7.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;222.0;0.0;2.0;222.0;1.0;0.0;0.0;2533.0;0.0;0.0;1.29;11.0;1.0;1.0;2.0;0.0;2533.0;11.0;7.0;11.0;7.0;1.0;0.0;0.0;0.0;0.0;7.0;1.0;1.0;11.0
0.0;1.0;0.0;4.0;0.0;0.0;7.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;3.0;False;3.67;0.0;0.0;2.0;0.0;0.0;0.0;1.5;1.0;4.0;1.0;4.0;0.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;2.0;2.0;0.0;3.0;0.0;0.0;0.0;1.0;1.75;0.0;0.0;0.0;0.0;0.5;1.0;0.0;0.0;0.0;1.0;71.0;0.0;2.0;71.0;1.0;2.0;0.0;1071.0;0.0;0.5;1.55;6.0;1.75;0.666666667;2.0;0.0;1071.0;6.0;2.0;6.0;4.0;2.0;0.0;0.0;0.0;0.0;4.0;1.0;1.0;4.0
0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;38.0;0.0;0.0;38.0;1.0;0.0;0.0;425.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;425.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5773502691896257;1.0;0.0;0.5;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;38.0;0.0;0.0;38.0;1.0;0.0;0.0;425.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;0.0;425.0;2.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0
0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;False;1.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;7.0;0.0;2.0;7.0;1.0;0.0;0.0;816.0;0.0;0.0;0.75;2.0;1.0;1.0;2.0;0.0;816.0;2.0;1.0;2.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;2.0
0.0;1.0;0.0;0.0;0.0;0.1111111111111111;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;False;6.33;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;4.0;1.0;1.0;0.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;9.0;0.0;2.0;2.0;0.0;0.0;0.3333333333333333;0.0;0.0;0.4409585518440984;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;54.0;0.0;2.0;54.0;1.0;0.0;0.0;657.0;0.0;0.2222222222222222;1.68;0.0;1.0;0.0;2.0;0.0;657.0;0.0;7.0;0.0;9.0;1.22;0.0;0.0;0.0;0.0;9.0;1.0;1.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;6.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;54.0;0.0;0.0;54.0;1.0;0.0;0.0;657.0;0.0;0.0;1.68;0.0;0.0;0.0;0.0;0.0;657.0;0.0;0.0;0.0;0.0;1.22;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;False;2.2;0.0;0.0;0.0;0.0;0.0;0.0;0.4472135954999579;1.0;2.0;1.0;2.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;61.0;0.0;2.0;61.0;1.0;0.0;0.0;414.0;0.0;0.0;1.07;0.0;1.2;0.0;2.0;0.0;414.0;0.0;4.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;5.0;1.0;1.0;0.0
0.0;1.0;0.0;0.0;0.0;0.2;1.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;False;4.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;2.0;2.0;0.0;0.0;0.4472135954999581;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;89.0;0.0;2.0;89.0;1.0;0.0;0.0;712.0;0.0;0.0;1.49;0.0;1.0;0.0;2.0;0.0;712.0;0.0;4.0;0.0;5.0;1.0;0.0;0.0;0.0;0.0;5.0;1.0;1.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;False;1.73;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;26.0;0.0;3.0;26.0;1.0;0.0;0.0;562.0;0.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;562.0;0.0;4.0;0.0;0.0;1.18;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0
0.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;False;1.73;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;4.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.5773502691896258;1.0;0.0;0.0;0.0;0.0;0.5;1.0;0.0;0.0;0.0;1.0;26.0;0.0;3.0;26.0;1.0;0.0;0.0;562.0;0.0;0.3333333333333333;2.0;0.0;1.0;0.0;3.0;0.0;562.0;0.0;4.0;0.0;3.0;1.18;0.0;0.0;0.0;0.0;3.0;1.0;1.0;0.0
