MethodLength_50%;TotalNumberOfOperators;blamemerge_blamegetEffort_mean;blamemerge_blamegetVocabulary_max;blame_merge_blame_getVolume_std;blamemerge_blamegetVolume_std;FileLength_min;blame_merge_blame_getEffort_count;blame_merge_blame_getLength_mean;blame_merge_blame_getLength_max;FileLength_50%;blame_merge_blame_getVolume_min;FileLength_count;FileLength_25%;blamemerge_blamegetVolume_mean;AnonymousInnerClassLength_50%;blame_merge_blame_getVolume_max;Difficulty;blame_merge_blame_getEffort_max;blame_merge_blame_getDifficulty_min;TotalNumberOfOperands;blame_merge_blame_getVocabulary_std;blame_merge_blame_getLength_min;blamemerge_blamegetVocabulary_mean;blame_merge_blame_getVocabulary_count;blame_merge_blame_getDifficulty_count;MethodLength_count;MethodLength_max;blamemerge_blamegetLength_max;FileLength_75%;blame_merge_blame_getVolume_mean;blamemerge_blamegetDifficulty_mean;MethodLength_std;blamemerge_blamegetDifficulty_max;blame_merge_blame_getDifficulty_max;Length;blame_merge_blame_getDifficulty_std;AnonymousInnerClassLength_max;blamemerge_blamegetEffort_std;blame_merge_blame_getVolume_count;Vocabulary;FileLength_max;AnonymousInnerClassLength_std;MethodLength_75%;blame_merge_blame_getEffort_mean;NumberOfDistinctOperands;blamemerge_blamegetVolume_max;blamemerge_blamegetEffort_count;AnonymousInnerClassLength_min;blame_merge_blame_getEffort_std;blame_merge_blame_getEffort_min;NumberOfDistinctOperators;blame_merge_blame_getLength_std;AnonymousInnerClassLength_mean;blamemerge_blamegetDifficulty_std;AnonymousInnerClassLength_25%;blamemerge_blamegetLength_count;blamemerge_blamegetDifficulty_count;blamemerge_blamegetVolume_count;FileLength_std;blame_merge_blame_getVocabulary_min;blame_merge_blame_getLength_count;blame_merge_blame_getDifficulty_mean;Volume;AnonymousInnerClassLength_75%;blame_merge_blame_getVocabulary_mean;blamemerge_blamegetLength_mean;MethodLength_mean;blame_merge_blame_getVocabulary_max;MethodLength_min;FileLength_mean;Effort;MethodLength_25%;Bugged;blamemerge_blamegetVocabulary_std;AnonymousInnerClassLength_count;blamemerge_blamegetVocabulary_count;blamemerge_blamegetLength_std;blamemerge_blamegetEffort_max
11.5;161.0;30.17354638180244;13.0;0.0;18.990377558058427;0.0;0.0;0.0;0.0;29.5;0.0;2.0;14.75;15.177545263461633;0.0;0.0;13.838709677419354;0.0;0.0;132.0;0.0;0.0;3.9491525423728815;0.0;0.0;2.0;19.0;19.0;44.25;0.0;0.8728813559322034;10.606601717798213;4.5;0.0;293.0;0.0;0.0;47.090130225151995;0.0;75.0;59.0;0.0;15.25;0.0;62.0;70.30835464468075;59.0;0.0;0.0;0.0;13.0;0.0;0.0;1.0969912627311464;0.0;59.0;59.0;59.0;41.719300090006314;0.0;0.0;0.0;1825.043876315293;0.0;0.0;4.966101694915254;11.5;0.0;4.0;29.5;25256.25235287937;7.75;False;4.288813551930905;2.0;59.0;5.699262207831621;194.3327935509108
44.0;531.0;55.02328707440754;14.0;0.0;21.309872010351945;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;19.661528377608164;0.0;0.0;43.865546218487395;0.0;0.0;435.0;0.0;0.0;5.025477707006369;0.0;0.0;3.0;52.0;20.0;78.5;0.0;1.3556263269639066;19.467922333931785;7.5;0.0;966.0;0.0;0.0;80.35749612313214;0.0;143.0;157.0;0.0;48.0;0.0;119.0;71.69925001442313;157.0;0.0;0.0;0.0;24.0;0.0;0.0;1.4885717955569089;0.0;157.0;157.0;157.0;90.64399226277122;0.0;0.0;0.0;6916.435711327924;0.0;0.0;6.1528662420382165;37.0;0.0;15.0;52.33333333333334;303393.2303624518;29.5;False;4.720317574857932;3.0;157.0;6.198806341976449;430.19550008653886
6.5;826.0;61.89126155393817;14.0;0.0;22.02923565417336;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;21.205297220906726;0.0;0.0;52.5;0.0;0.0;585.0;0.0;0.0;5.485849056603774;0.0;0.0;2.0;11.0;25.0;0.0;0.0;1.4731693620844564;6.363961030678928;7.5;0.0;1411.0;0.0;0.0;90.07442800806507;0.0;184.0;0.0;0.0;8.75;0.0;156.0;95.18387305144009;212.0;0.0;0.0;0.0;28.0;0.0;0.0;1.6255575383772392;0.0;212.0;212.0;212.0;0.0;0.0;0.0;0.0;10615.745919996443;0.0;0.0;6.65566037735849;6.5;0.0;2.0;0.0;557326.6607998132;4.25;False;4.730138093617463;2.0;212.0;6.130439632127694;444.1914075733872
2.0;826.0;61.89126155393817;14.0;0.0;22.02923565417336;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;21.205297220906726;0.0;0.0;52.5;0.0;0.0;585.0;0.0;0.0;5.485849056603774;0.0;0.0;1.0;2.0;25.0;0.0;0.0;1.4731693620844564;0.0;7.5;0.0;1411.0;0.0;0.0;90.07442800806507;0.0;184.0;0.0;0.0;2.0;0.0;156.0;95.18387305144009;212.0;0.0;0.0;0.0;28.0;0.0;0.0;1.6255575383772392;0.0;212.0;212.0;212.0;0.0;0.0;0.0;0.0;10615.745919996443;0.0;0.0;6.65566037735849;2.0;0.0;2.0;0.0;557326.6607998132;2.0;False;4.730138093617463;1.0;212.0;6.130439632127694;444.1914075733872
2.0;826.0;61.89126155393817;14.0;0.0;22.02923565417336;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;21.205297220906726;0.0;0.0;52.5;0.0;0.0;585.0;0.0;0.0;5.485849056603774;0.0;0.0;1.0;2.0;25.0;0.0;0.0;1.4731693620844564;0.0;7.5;0.0;1411.0;0.0;0.0;90.07442800806507;0.0;184.0;0.0;0.0;2.0;0.0;156.0;95.18387305144009;212.0;0.0;0.0;0.0;28.0;0.0;0.0;1.6255575383772392;0.0;212.0;212.0;212.0;0.0;0.0;0.0;0.0;10615.745919996443;0.0;0.0;6.65566037735849;2.0;0.0;2.0;0.0;557326.6607998132;2.0;False;4.730138093617463;1.0;212.0;6.130439632127694;444.1914075733872
20.0;826.0;61.89126155393817;14.0;0.0;22.02923565417336;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;21.205297220906726;0.0;0.0;52.5;0.0;0.0;585.0;0.0;0.0;5.485849056603774;0.0;0.0;5.0;59.0;25.0;0.0;0.0;1.4731693620844564;22.55437873229941;7.5;0.0;1411.0;0.0;6.0;90.07442800806507;0.0;184.0;212.0;2.683281572999748;32.0;0.0;156.0;95.18387305144009;212.0;0.0;0.0;0.0;28.0;0.0;1.2;1.6255575383772392;0.0;212.0;212.0;212.0;94.80928224599107;0.0;0.0;0.0;10615.745919996443;0.0;0.0;6.65566037735849;24.2;0.0;3.0;42.4;557326.6607998132;7.0;False;4.730138093617463;5.0;212.0;6.130439632127694;444.1914075733872
10.0;137.0;27.070586870677943;13.0;0.0;17.508673639255864;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;12.808650783670664;0.0;0.0;16.114583333333332;0.0;0.0;119.0;0.0;0.0;3.6440677966101696;0.0;0.0;3.0;11.0;23.0;29.5;0.0;0.8454398708635996;3.7859388972001824;3.8571428571428568;0.0;256.0;0.0;0.0;52.404430946728795;0.0;61.0;59.0;0.0;10.5;0.0;48.0;85.11011351724513;59.0;0.0;0.0;0.0;13.0;0.0;0.0;1.0645590109988716;0.0;59.0;59.0;59.0;34.06366588218791;0.0;0.0;0.0;1518.268758416099;0.0;0.0;4.3389830508474585;8.333333333333334;0.0;4.0;19.666666666666668;24466.26842989276;7.0;False;4.01618583795366;3.0;59.0;5.221342704481176;328.28186642365984
32.0;444.0;37.98314067649883;16.0;0.0;21.80127297022359;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;14.165690402451027;0.0;0.0;36.84782608695652;0.0;0.0;339.0;0.0;0.0;4.044554455445544;0.0;0.0;3.0;41.0;27.0;62.0;0.0;0.9924092409240924;18.175074506954115;7.5;0.0;783.0;0.0;0.0;82.35458951353766;0.0;140.0;124.0;0.0;36.5;0.0;115.0;104.0;202.0;0.0;0.0;0.0;25.0;0.0;0.0;1.3311373391003376;0.0;202.0;202.0;202.0;71.5914333795136;0.0;0.0;0.0;5582.228602267909;0.0;0.0;4.8415841584158406;26.33333333333333;0.0;6.0;41.333333333333336;205692.9887140023;19.0;False;4.161299434621599;3.0;202.0;5.823665347096419;513.9929144777765
20.5;1056.0;45.36489133824522;15.0;0.0;19.94696033785314;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;18.511350232257875;0.0;0.0;55.34722222222222;0.0;0.0;797.0;0.0;0.0;5.223333333333334;0.0;0.0;10.0;68.0;31.0;0.0;0.0;1.3545006613756616;21.209012759254552;5.0;0.0;1853.0;0.0;0.0;70.65801553836549;0.0;205.0;293.0;0.0;36.5;0.0;180.0;118.02800258378572;1800.0;0.0;0.0;0.0;25.0;0.0;0.0;1.1760843217091754;0.0;1800.0;1800.0;1800.0;92.65473544293351;0.0;0.0;0.0;14230.076624383591;0.0;0.0;6.1433333333333335;24.6;0.0;3.0;29.3;787595.2131690085;7.25;False;4.104405908279807;10.0;1800.0;5.487922967677864;590.1400129189286
14.0;416.0;37.844860464234436;13.0;0.0;18.468058635817645;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;18.628760473368608;0.0;0.0;27.5;0.0;0.0;330.0;0.0;0.0;5.314285714285714;0.0;0.0;5.0;18.0;21.0;0.0;0.0;1.27421768707483;2.8635642126552705;5.25;0.0;746.0;0.0;0.0;52.64966919433944;0.0;126.0;101.0;0.0;14.0;0.0;108.0;75.2842125151443;140.0;0.0;0.0;0.0;18.0;0.0;0.0;1.0140715347426223;0.0;140.0;140.0;140.0;45.16857314549575;0.0;0.0;0.0;5205.050822930938;0.0;0.0;6.442857142857143;13.8;0.0;10.0;20.2;143138.89763060078;13.0;False;3.521947046296516;5.0;140.0;5.1708527726779465;296.4820824686971
3.0;288.0;47.758666849780795;14.0;0.0;19.90875844603379;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;14.748755544334385;0.0;0.0;40.91228070175438;0.0;0.0;212.0;0.0;0.0;3.9583333333333335;0.0;0.0;1.0;3.0;18.0;0.0;0.0;1.142957227138643;0.0;7.5;0.0;500.0;0.0;0.0;92.18907226858265;0.0;79.0;0.0;0.0;3.0;0.0;57.0;68.53238859703687;2712.0;0.0;0.0;0.0;22.0;0.0;0.0;1.6784007119422213;0.0;2712.0;2712.0;2712.0;0.0;0.0;0.0;0.0;3151.890374088552;0.0;0.0;4.695796460176991;3.0;0.0;3.0;0.0;128951.02372586845;3.0;False;4.595729243972612;1.0;2712.0;5.712851938414768;485.4377525623444
12.0;288.0;47.758666849780795;14.0;0.0;19.90875844603379;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;14.748755544334385;0.0;0.0;40.91228070175438;0.0;0.0;212.0;0.0;0.0;3.9583333333333335;0.0;0.0;3.0;15.0;18.0;46.0;0.0;1.142957227138643;5.131601439446884;7.5;0.0;500.0;0.0;0.0;92.18907226858265;0.0;79.0;92.0;0.0;13.5;0.0;57.0;68.53238859703687;2712.0;0.0;0.0;0.0;22.0;0.0;0.0;1.6784007119422213;0.0;2712.0;2712.0;2712.0;53.116224765445565;0.0;0.0;0.0;3151.890374088552;0.0;0.0;4.695796460176991;10.666666666666666;0.0;5.0;30.66666666666667;128951.02372586845;8.5;False;4.595729243972612;3.0;2712.0;5.712851938414768;485.4377525623444
3.0;217.0;42.933293054712145;14.0;0.0;18.94144038147629;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;14.493654552619633;0.0;0.0;24.95192307692308;0.0;0.0;173.0;0.0;0.0;4.362364620938628;0.0;0.0;8.0;9.0;14.0;0.0;0.0;1.2029557761732852;2.1213203435596424;4.0;0.0;390.0;0.0;0.0;68.6549318600451;0.0;67.0;99.0;0.0;3.0;0.0;52.0;53.302968908806456;13296.0;0.0;0.0;0.0;15.0;0.0;0.0;1.4087667767820562;0.0;13296.0;13296.0;13296.0;35.0017856687341;0.0;0.0;0.0;2365.7747842785307;0.0;0.0;4.5139891696750905;3.75;0.0;3.0;12.375;59030.6304346422;3.0;False;4.998112673181604;8.0;13296.0;5.183996245675161;213.21187563522582
31.5;270.0;44.57876382257857;15.0;0.0;22.77916149528554;0.0;0.0;0.0;0.0;41.0;0.0;2.0;20.5;17.754246455676906;11.5;0.0;28.09411764705883;0.0;0.0;199.0;0.0;0.0;4.594713656387666;0.0;0.0;2.0;44.0;27.0;61.5;0.0;1.1166226138032307;17.677669529663692;4.2;0.0;469.0;0.0;23.0;79.43692482646081;0.0;109.0;82.0;16.263455967290593;37.75;0.0;85.0;105.48604608142999;1135.0;0.0;0.0;0.0;24.0;0.0;11.5;1.3281109366762878;5.75;1135.0;1135.0;1135.0;57.982756057296896;0.0;0.0;0.0;3174.2784483203773;17.25;0.0;5.704845814977974;31.5;0.0;19.0;41.0;89178.55217163604;25.25;False;4.463803896024985;2.0;1135.0;6.28048988670046;415.35130644563066
53.0;290.0;27.531234213074555;13.0;0.0;13.819157138610153;94.0;0.0;0.0;0.0;94.0;0.0;1.0;94.0;12.254368916579079;0.0;0.0;34.353846153846156;0.0;0.0;203.0;0.0;0.0;3.938166910030327;0.0;0.0;1.0;53.0;18.0;94.0;0.0;1.10566007712756;0.0;7.0;0.0;493.0;0.0;0.0;35.56511716382928;0.0;87.0;94.0;0.0;53.0;0.0;65.0;64.52932501298082;17806.0;0.0;0.0;0.0;22.0;0.0;0.0;1.2025763281905593;0.0;17806.0;17806.0;17806.0;0.0;0.0;0.0;0.0;3176.3711434534234;0.0;0.0;4.3549365382455365;53.0;0.0;53.0;94.0;109120.56558971528;53.0;False;3.65514967777961;1.0;17806.0;4.294460693371535;451.7052750908657
47.0;206.0;57.712897889738855;16.0;0.0;29.802426856401357;79.0;0.0;0.0;0.0;79.0;0.0;1.0;79.0;16.53053658025745;0.0;0.0;19.608433734939762;0.0;0.0;155.0;0.0;0.0;3.705399613193247;0.0;0.0;1.0;47.0;27.0;79.0;0.0;1.073558622131619;0.0;7.5;0.0;361.0;0.0;0.0;123.29768245206371;0.0;104.0;79.0;0.0;47.0;0.0;83.0;105.48604608142999;19131.0;0.0;0.0;0.0;21.0;0.0;0.0;1.6775579122896125;0.0;19131.0;19131.0;19131.0;0.0;0.0;0.0;0.0;2418.858738248934;0.0;0.0;4.916470649730804;47.0;0.0;47.0;79.0;47430.031283134216;47.0;False;5.183418979474618;1.0;19131.0;7.688446332637148;415.35130644563066
35.0;171.0;58.91612116399504;14.0;0.0;19.23546823688789;65.0;0.0;0.0;0.0;65.0;0.0;1.0;65.0;14.216436167458047;0.0;0.0;25.32758620689655;0.0;0.0;113.0;0.0;0.0;3.745725630013775;0.0;0.0;1.0;35.0;17.0;65.0;0.0;1.4027226318774817;0.0;7.5;0.0;284.0;0.0;0.0;118.9352440955246;0.0;84.0;65.0;0.0;35.0;0.0;58.0;58.81033751683406;12341.0;0.0;0.0;0.0;26.0;0.0;0.0;2.252208865687513;0.0;12341.0;12341.0;12341.0;0.0;0.0;0.0;0.0;1815.4181480691682;0.0;0.0;4.567133943764687;35.0;0.0;35.0;65.0;45980.159646786335;35.0;False;4.47311514253341;1.0;12341.0;5.635264842779358;403.3082813311302
0.0;849.0;111.96249963272714;20.0;0.0;25.874464359362307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.375583427384573;0.0;0.0;72.04724409448819;0.0;0.0;610.0;0.0;0.0;5.4552533143336985;0.0;0.0;0.0;0.0;27.0;0.0;0.0;2.2932513125864102;0.0;7.5;0.0;1459.0;0.0;0.0;160.60409613349398;0.0;157.0;0.0;0.0;0.0;0.0;127.0;112.37013046707143;39299.0;0.0;0.0;0.0;30.0;0.0;0.0;2.7769561896969512;0.0;39299.0;39299.0;39299.0;0.0;0.0;0.0;0.0;10642.851672632885;0.0;0.0;6.599735362222957;0.0;0.0;0.0;0.0;766788.1323196131;0.0;False;5.228987387488162;0.0;39299.0;7.018228443939169;524.3939421796666
0.0;849.0;111.96249963272714;20.0;0.0;25.874464359362307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.375583427384573;0.0;0.0;72.04724409448819;0.0;0.0;610.0;0.0;0.0;5.4552533143336985;0.0;0.0;0.0;0.0;27.0;0.0;0.0;2.2932513125864102;0.0;7.5;0.0;1459.0;0.0;0.0;160.60409613349398;0.0;157.0;0.0;0.0;0.0;0.0;127.0;112.37013046707143;39299.0;0.0;0.0;0.0;30.0;0.0;0.0;2.7769561896969512;0.0;39299.0;39299.0;39299.0;0.0;0.0;0.0;0.0;10642.851672632885;0.0;0.0;6.599735362222957;0.0;0.0;0.0;0.0;766788.1323196131;0.0;False;5.228987387488162;0.0;39299.0;7.018228443939169;524.3939421796666
0.0;849.0;111.96249963272714;20.0;0.0;25.874464359362307;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.375583427384573;0.0;0.0;72.04724409448819;0.0;0.0;610.0;0.0;0.0;5.4552533143336985;0.0;0.0;0.0;0.0;27.0;0.0;0.0;2.2932513125864102;0.0;7.5;0.0;1459.0;0.0;0.0;160.60409613349398;0.0;157.0;0.0;0.0;0.0;0.0;127.0;112.37013046707143;39299.0;0.0;0.0;0.0;30.0;0.0;0.0;2.7769561896969512;0.0;39299.0;39299.0;39299.0;0.0;0.0;0.0;0.0;10642.851672632885;0.0;0.0;6.599735362222957;0.0;0.0;0.0;0.0;766788.1323196131;0.0;False;5.228987387488162;0.0;39299.0;7.018228443939169;524.3939421796666
48.0;849.0;111.96249963272714;20.0;0.0;25.874464359362307;0.0;0.0;0.0;0.0;124.0;0.0;2.0;62.0;22.375583427384573;0.0;0.0;72.04724409448819;0.0;0.0;610.0;0.0;0.0;5.4552533143336985;0.0;0.0;2.0;60.0;27.0;186.0;0.0;2.2932513125864102;16.97056274847714;7.5;0.0;1459.0;0.0;0.0;160.60409613349398;0.0;157.0;248.0;0.0;54.0;0.0;127.0;112.37013046707143;39299.0;0.0;0.0;0.0;30.0;0.0;0.0;2.7769561896969512;0.0;39299.0;39299.0;39299.0;175.36248173426375;0.0;0.0;0.0;10642.851672632885;0.0;0.0;6.599735362222957;48.0;0.0;36.0;124.0;766788.1323196131;42.0;False;5.228987387488162;2.0;39299.0;7.018228443939169;524.3939421796666
84.0;938.0;206.91045555313846;19.0;0.0;34.841918916893114;0.0;0.0;0.0;0.0;104.0;0.0;2.0;52.0;36.319461785231134;0.0;0.0;75.03508771929825;0.0;0.0;658.0;0.0;0.0;7.421600179627272;0.0;0.0;2.0;120.0;27.0;156.0;0.0;3.5441418877258255;50.91168824543142;7.5;0.0;1596.0;0.0;0.0;192.35986265101712;0.0;140.0;208.0;0.0;102.0;0.0;114.0;110.44611534953322;26722.0;0.0;0.0;0.0;26.0;0.0;0.0;3.210835497462952;0.0;26722.0;26722.0;26722.0;147.07821048680188;0.0;0.0;0.0;11378.335695044167;0.0;0.0;10.001534316293693;84.0;0.0;48.0;104.0;853774.4169772614;66.0;False;6.110787649558957;2.0;26722.0;8.978092788011233;504.653788597098
58.5;682.0;186.19330026415497;19.0;0.0;38.798500920027344;0.0;0.0;0.0;0.0;78.5;0.0;2.0;39.25;35.37685931004549;0.0;0.0;56.0;0.0;0.0;504.0;0.0;0.0;6.927110727322682;0.0;0.0;2.0;87.0;27.0;117.75;0.0;2.8818093163394813;40.30508652763321;7.5;0.0;1186.0;0.0;0.0;196.49189260708422;0.0;132.0;157.0;0.0;72.75;0.0;108.0;105.48604608142999;25477.0;0.0;0.0;0.0;24.0;0.0;0.0;3.003959853599712;0.0;25477.0;25477.0;25477.0;111.01576464628796;0.0;0.0;0.0;8354.651425559126;0.0;0.0;9.419711897005145;58.5;0.0;30.0;78.5;467860.4798313111;44.25;False;6.845110398839233;2.0;25477.0;9.834102429969366;458.7761714519072
5.0;452.0;47.99082208948871;17.0;0.0;26.790256020963;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;17.067857391510074;0.0;0.0;34.96747967479675;0.0;0.0;374.0;0.0;0.0;4.203637465898757;0.0;0.0;6.0;58.0;32.0;0.0;0.0;1.1838429656632143;21.851773383412162;7.0;0.0;826.0;0.0;9.0;91.58848410490806;0.0;146.0;130.0;3.6742346141747673;6.5;0.0;123.0;130.79881092001088;16495.0;0.0;0.0;0.0;23.0;0.0;1.5;1.4015358301014846;0.0;16495.0;16495.0;16495.0;53.07227776030219;0.0;0.0;0.0;5938.7950856348925;0.0;0.0;5.261836920278872;13.5;0.0;3.0;21.66666666666667;207664.69644972106;3.5;False;4.676272712262391;6.0;16495.0;7.0386955822980175;451.7052750908657
11.0;1040.0;17.91873732797673;18.0;0.0;9.854680648989074;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;7.966788447671777;0.0;0.0;56.07142857142857;0.0;0.0;628.0;0.0;0.0;2.8559738134206225;0.0;0.0;10.0;37.0;33.0;0.0;0.0;1.0459086546152614;11.647126493498538;7.857142857142858;0.0;1668.0;0.0;4.0;29.76399916129041;0.0;132.0;203.0;1.4757295747452441;15.5;0.0;112.0;137.6075250475963;11609.0;0.0;0.0;0.0;20.0;0.0;0.8;1.1934704755607406;0.0;11609.0;11609.0;11609.0;64.19423650141809;0.0;0.0;0.0;11750.0493910899;0.75;0.0;2.9816521664226032;14.1;0.0;3.0;20.3;658842.0551432553;5.25;False;3.166431934703291;10.0;11609.0;3.458041944943949;1081.201982516828
19.5;607.0;94.3930579920063;21.0;0.0;31.36401783590456;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;26.030908256559677;0.0;0.0;44.95871559633027;0.0;0.0;363.0;0.0;0.0;5.963486454652532;0.0;0.0;4.0;27.0;39.0;30.75;0.0;1.9107283078131128;8.103497187428813;7.5;0.0;970.0;0.0;0.0;156.862984809566;0.0;136.0;123.0;0.0;26.25;0.0;109.0;159.41105080876326;849.0;0.0;0.0;0.0;27.0;0.0;0.0;1.948581758048284;0.0;849.0;849.0;849.0;61.5;0.0;0.0;0.0;6874.83895601283;0.0;0.0;7.842167255594817;19.5;0.0;12.0;30.75;309083.9293939529;12.75;False;5.073268372680791;4.0;849.0;7.998146189416372;1138.6503629197375
119.5;1220.0;157.26538917437816;19.0;0.0;28.18346009637148;0.0;0.0;0.0;0.0;141.0;0.0;2.0;70.5;32.49032222661454;0.0;0.0;91.57894736842104;0.0;0.0;812.0;0.0;0.0;7.352369423576744;0.0;0.0;2.0;120.0;21.0;211.5;0.0;3.005171659851761;0.7071067811865476;7.5;0.0;2032.0;0.0;0.0;165.92533740395712;0.0;163.0;282.0;0.0;119.75;0.0;133.0;89.20647778231529;28087.0;0.0;0.0;0.0;30.0;0.0;0.0;2.899637408130512;0.0;28087.0;28087.0;28087.0;199.4041122946064;0.0;0.0;0.0;14932.615609397551;0.0;0.0;9.37529818065297;119.5;0.0;119.0;141.0;1367513.218965881;119.25;False;5.416497594789677;2.0;28087.0;7.381924353402594;403.3082813311302
12.5;795.0;113.15478470941427;21.0;0.0;30.236736280196137;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;28.417712983806954;0.0;0.0;51.65217391304348;0.0;0.0;440.0;0.0;0.0;6.774030354131535;0.0;0.0;6.0;27.0;43.0;0.0;0.0;2.3124287320324424;8.318653737234168;9.0;0.0;1235.0;0.0;0.0;174.86251526091502;0.0;142.0;150.0;0.0;22.75;0.0;115.0;163.71626164847697;593.0;0.0;0.0;0.0;27.0;0.0;0.0;2.0718146015341774;0.0;593.0;593.0;593.0;61.237243569579455;0.0;0.0;0.0;8829.937692588283;0.0;0.0;8.60539629005059;16.0;0.0;8.0;25.0;456085.47733890783;10.5;False;4.855638973777978;6.0;593.0;7.591520733494757;1473.4463548362928
25.0;2728.0;79.09905973069723;18.0;0.0;22.12601586392034;0.0;0.0;0.0;0.0;0.0;0.0;13.0;0.0;13.982146064636545;0.0;0.0;160.44692737430168;0.0;0.0;1795.0;0.0;0.0;3.4842108463959374;0.0;0.0;13.0;143.0;32.0;0.0;0.0;1.6910825799495917;36.851399444602386;7.5;0.0;4523.0;0.0;7.0;147.32922177523926;0.0;211.0;518.0;1.941450686788302;41.0;0.0;179.0;133.43760004615402;65773.0;0.0;0.0;0.0;32.0;0.0;0.5384615384615384;2.7077349661761763;0.0;65773.0;65773.0;65773.0;143.6673508223343;0.0;0.0;0.0;34922.5316305226;0.0;0.0;4.118452860596293;34.769230769230774;0.0;3.0;39.846153846153854;5603212.896249213;19.0;False;5.036268225861929;13.0;65773.0;6.147458872522497;771.4285714285713
134.5;1305.0;227.1341897004456;19.0;0.0;31.01004020563952;0.0;0.0;0.0;0.0;155.0;0.0;2.0;77.5;41.259229108291294;0.0;0.0;110.2;0.0;0.0;912.0;0.0;0.0;8.704630280737815;0.0;0.0;2.0;136.0;27.0;232.5;0.0;3.98411935864842;2.1213203435596424;7.5;0.0;2217.0;0.0;0.0;178.31407252275295;0.0;149.0;310.0;0.0;135.25;0.0;120.0;105.48604608142999;36974.0;0.0;0.0;0.0;29.0;0.0;0.0;3.0695818364375587;0.0;36974.0;36974.0;36974.0;219.2031021678297;0.0;0.0;0.0;16004.896609864612;0.0;0.0;11.394817980202305;134.5;0.0;133.0;155.0;1763739.6064070803;133.75;False;5.635070266840651;2.0;36974.0;8.035498633275385;504.653788597098
0.0;717.0;135.27391176318505;17.0;0.0;32.484474589461364;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;35.70553717067246;0.0;0.0;42.153846153846146;0.0;0.0;548.0;0.0;0.0;7.839213883461671;0.0;0.0;0.0;0.0;27.0;0.0;0.0;2.435139958370047;0.0;7.5;0.0;1265.0;0.0;0.0;148.86228970351897;0.0;165.0;0.0;0.0;0.0;0.0;143.0;105.48604608142999;26103.0;0.0;0.0;0.0;22.0;0.0;0.0;2.188864056696097;0.0;26103.0;26103.0;26103.0;0.0;0.0;0.0;0.0;9318.397601020955;0.0;0.0;9.974447381527026;0.0;0.0;0.0;0.0;392806.29887380643;0.0;False;5.749116460483018;0.0;26103.0;8.218721879604146;415.35130644563066
4.0;717.0;135.27391176318505;17.0;0.0;32.484474589461364;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;35.70553717067246;0.0;0.0;42.153846153846146;0.0;0.0;548.0;0.0;0.0;7.839213883461671;0.0;0.0;5.0;114.0;27.0;0.0;0.0;2.435139958370047;49.08360214980152;7.5;0.0;1265.0;0.0;0.0;148.86228970351897;0.0;165.0;186.0;0.0;5.0;0.0;143.0;105.48604608142999;26103.0;0.0;0.0;0.0;22.0;0.0;0.0;2.188864056696097;0.0;26103.0;26103.0;26103.0;83.1817287629922;0.0;0.0;0.0;9318.397601020955;0.0;0.0;9.974447381527026;26.2;0.0;4.0;37.2;392806.29887380643;4.0;False;5.749116460483018;5.0;26103.0;8.218721879604146;415.35130644563066
3.5;1524.0;45.79572886878728;17.0;0.0;19.268200295987526;0.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;16.912705180722718;0.0;0.0;66.50684931506851;0.0;0.0;971.0;0.0;0.0;5.0593462870914285;0.0;0.0;12.0;155.0;24.0;0.0;0.0;1.4119395491288849;43.779405702183354;6.75;0.0;2495.0;0.0;16.0;61.8227908182413;0.0;249.0;294.0;6.052172162024793;10.75;0.0;219.0;98.09910819000817;33195.0;0.0;0.0;0.0;30.0;0.0;3.083333333333333;1.3039396373874144;0.0;33195.0;33195.0;33195.0;84.870489570875;0.0;0.0;0.0;19860.204820509854;1.5;0.0;5.587196866998042;20.5;0.0;2.0;24.5;1320839.6493640465;3.0;False;4.340826584390853;12.0;33195.0;5.218582876443602;474.5813938515952
