NumberOfInheritedMethods;NumberOfSubclasses;NumberOfCoupledClasses;Bugged;NumberOfMethods_Mood;NumberUserDefinedAttributes;NumberOfPublicAttributes;NumberOfPrivateAttributes;NumberOfAncestors;NumberOfAttributes;NumberOfProtectedAttributes;NumberOfPolymorphicMethods;NumberPublicMethods;Cohesion
0.0;0.0;0.0;False;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0
0.0;0.0;0.0;False;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0
0.0;0.0;0.0;False;3.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;2.0;0.3333333333333333
0.0;0.0;0.0;False;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0
0.0;0.0;0.0;False;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0
0.0;0.0;0.0;False;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0
0.0;0.0;0.0;False;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0
0.0;0.0;0.0;False;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0
0.0;0.0;0.0;False;3.0;0.0;0.0;1.0;0.0;1.0;0.0;3.0;3.0;0.0
0.0;0.0;0.0;False;10.0;0.0;0.0;3.0;0.0;3.0;0.0;6.0;6.0;0.2
0.0;0.0;0.0;False;5.0;0.0;0.0;2.0;0.0;2.0;0.0;5.0;5.0;0.0
0.0;0.0;0.0;False;4.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;4.0;0.5
0.0;0.0;0.0;False;4.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;4.0;0.5
0.0;0.0;0.0;False;8.0;0.0;7.0;0.0;0.0;7.0;0.0;8.0;8.0;0.2916666666666667
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;False;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;False;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0
0.0;0.0;0.0;False;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0
0.0;0.0;0.0;False;5.0;0.0;0.0;1.0;0.0;1.0;0.0;3.0;3.0;0.2
0.0;0.0;0.0;False;10.0;0.0;1.0;1.0;0.0;2.0;0.0;10.0;10.0;0.0
0.0;0.0;0.0;False;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0
0.0;0.0;0.0;False;2.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;2.0;0.0
0.0;0.0;0.0;False;6.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;0.0
0.0;0.0;0.0;False;12.0;0.0;1.0;0.0;0.0;1.0;0.0;12.0;12.0;0.0
0.0;0.0;0.0;False;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;False;6.0;0.0;1.0;1.0;0.0;2.0;0.0;6.0;6.0;0.0
0.0;0.0;0.0;False;3.0;0.0;1.0;0.0;0.0;1.0;0.0;3.0;3.0;0.0
0.0;0.0;0.0;False;3.0;0.0;1.0;0.0;0.0;1.0;0.0;3.0;3.0;0.0
0.0;0.0;0.0;False;5.0;0.0;0.0;1.0;0.0;1.0;0.0;5.0;5.0;0.0
0.0;0.0;0.0;False;5.0;0.0;0.0;1.0;0.0;1.0;0.0;5.0;5.0;0.0
0.0;0.0;0.0;False;9.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;8.0;0.1111111111111111
0.0;0.0;0.0;False;2.0;0.0;1.0;1.0;0.0;2.0;0.0;1.0;1.0;0.5
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;False;5.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0
0.0;0.0;0.0;False;5.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;False;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0
0.0;0.0;0.0;False;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0
0.0;0.0;0.0;False;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0
0.0;0.0;0.0;False;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0
0.0;0.0;0.0;False;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0
0.0;0.0;0.0;False;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0
0.0;0.0;0.0;False;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0
0.0;0.0;0.0;False;5.0;0.0;1.0;0.0;0.0;1.0;0.0;3.0;3.0;0.2
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;False;11.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;11.0;0.0
0.0;0.0;0.0;False;11.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;11.0;0.0
0.0;0.0;0.0;False;11.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;11.0;0.0
0.0;0.0;0.0;False;11.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;11.0;0.0
0.0;0.0;0.0;False;11.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;11.0;0.0
0.0;0.0;0.0;False;11.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;11.0;0.0
0.0;0.0;0.0;False;11.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;11.0;0.0
0.0;0.0;0.0;False;11.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;11.0;0.0
0.0;0.0;0.0;False;11.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;11.0;0.0
0.0;0.0;0.0;False;5.0;0.0;4.0;0.0;0.0;4.0;0.0;4.0;4.0;0.2
0.0;0.0;0.0;False;5.0;0.0;4.0;0.0;0.0;4.0;0.0;4.0;4.0;0.2
0.0;0.0;0.0;False;5.0;0.0;4.0;0.0;0.0;4.0;0.0;4.0;4.0;0.2
0.0;0.0;0.0;False;4.0;0.0;8.0;0.0;0.0;8.0;0.0;1.0;1.0;0.25
0.0;0.0;0.0;False;7.0;0.0;3.0;0.0;0.0;3.0;0.0;2.0;2.0;0.14285714285714285
0.0;0.0;1.0;False;24.0;1.0;1.0;0.0;0.0;1.0;0.0;24.0;24.0;0.3287037037037037
0.0;0.0;1.0;False;24.0;1.0;1.0;0.0;0.0;1.0;0.0;24.0;24.0;0.3287037037037037
0.0;0.0;0.0;False;8.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;8.0;0.44642857142857145
0.0;0.0;0.0;False;61.0;0.0;0.0;2.0;0.0;2.0;0.0;60.0;60.0;0.15648286140089418
0.0;0.0;0.0;False;61.0;0.0;0.0;2.0;0.0;2.0;0.0;60.0;60.0;0.15648286140089418
0.0;0.0;0.0;False;61.0;0.0;0.0;2.0;0.0;2.0;0.0;60.0;60.0;0.15648286140089418
0.0;0.0;0.0;False;61.0;0.0;0.0;2.0;0.0;2.0;0.0;60.0;60.0;0.15648286140089418
0.0;0.0;0.0;False;48.0;0.0;4.0;3.0;0.0;7.0;0.0;48.0;48.0;0.04044117647058824
0.0;0.0;0.0;False;48.0;0.0;4.0;3.0;0.0;7.0;0.0;48.0;48.0;0.04044117647058824
0.0;0.0;0.0;False;48.0;0.0;4.0;3.0;0.0;7.0;0.0;48.0;48.0;0.04044117647058824
0.0;0.0;0.0;False;48.0;0.0;4.0;3.0;0.0;7.0;0.0;48.0;48.0;0.04044117647058824
0.0;0.0;0.0;False;4.0;0.0;1.0;0.0;0.0;1.0;0.0;4.0;4.0;0.5
0.0;0.0;0.0;False;4.0;0.0;1.0;0.0;0.0;1.0;0.0;4.0;4.0;0.5
0.0;0.0;0.0;False;9.0;0.0;1.0;0.0;0.0;1.0;0.0;7.0;7.0;0.2888888888888889
0.0;0.0;0.0;False;3.0;0.0;0.0;3.0;0.0;3.0;0.0;3.0;3.0;0.8333333333333334
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
0.0;0.0;1.0;False;6.0;1.0;8.0;7.0;0.0;15.0;0.0;1.0;5.0;0.2222222222222222
0.0;0.0;1.0;False;6.0;1.0;8.0;7.0;0.0;15.0;0.0;1.0;5.0;0.2222222222222222
0.0;0.0;1.0;False;6.0;1.0;8.0;7.0;0.0;15.0;0.0;1.0;5.0;0.2222222222222222
0.0;0.0;1.0;False;6.0;1.0;8.0;7.0;0.0;15.0;0.0;1.0;5.0;0.2222222222222222
0.0;0.0;1.0;False;6.0;1.0;8.0;7.0;0.0;15.0;0.0;1.0;5.0;0.2222222222222222
0.0;0.0;1.0;False;6.0;1.0;8.0;7.0;0.0;15.0;0.0;1.0;5.0;0.2222222222222222
0.0;0.0;1.0;False;6.0;1.0;8.0;7.0;0.0;15.0;0.0;1.0;5.0;0.2222222222222222
0.0;0.0;0.0;False;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
0.0;0.0;0.0;False;4.0;0.0;0.0;1.0;0.0;1.0;0.0;4.0;4.0;1.0
0.0;0.0;0.0;False;3.0;0.0;0.0;2.0;0.0;2.0;0.0;3.0;3.0;1.0
0.0;0.0;0.0;False;2.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;2.0;0.5
0.0;0.0;0.0;False;2.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;2.0;0.5
0.0;0.0;0.0;False;2.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;2.0;0.5
0.0;0.0;0.0;False;3.0;0.0;0.0;1.0;0.0;2.0;1.0;3.0;3.0;0.3333333333333333
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
0.0;0.0;0.0;False;4.0;0.0;0.0;1.0;0.0;1.0;0.0;4.0;4.0;1.0
0.0;0.0;0.0;False;2.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;2.0;0.5
0.0;0.0;0.0;False;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
0.0;0.0;0.0;False;4.0;0.0;3.0;5.0;0.0;8.0;0.0;2.0;3.0;0.25
0.0;0.0;0.0;False;4.0;0.0;3.0;5.0;0.0;8.0;0.0;2.0;3.0;0.25
0.0;0.0;0.0;False;2.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;2.0;1.0
0.0;0.0;0.0;False;2.0;0.0;1.0;0.0;0.0;1.0;0.0;2.0;2.0;1.0
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
0.0;0.0;0.0;False;4.0;0.0;0.0;4.0;0.0;4.0;0.0;4.0;4.0;0.25
0.0;0.0;0.0;False;3.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;2.0;0.3333333333333333
0.0;0.0;0.0;False;5.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;5.0;0.0
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;False;9.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;9.0;0.0
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;False;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0
0.0;0.0;1.0;False;2.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.5
0.0;0.0;1.0;False;2.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.5
0.0;0.0;0.0;False;4.0;0.0;8.0;1.0;0.0;9.0;0.0;3.0;3.0;0.0
0.0;0.0;0.0;False;4.0;0.0;8.0;1.0;0.0;9.0;0.0;3.0;3.0;0.0
0.0;0.0;0.0;False;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;False;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;False;3.0;0.0;0.0;4.0;0.0;4.0;0.0;1.0;1.0;0.3333333333333333
0.0;0.0;0.0;False;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0
0.0;0.0;0.0;False;4.0;0.0;0.0;18.0;0.0;18.0;0.0;3.0;3.0;0.0
0.0;0.0;0.0;False;2.0;0.0;2.0;1.0;0.0;3.0;0.0;2.0;2.0;0.0
0.0;0.0;0.0;False;2.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.5
0.0;0.0;0.0;False;4.0;0.0;0.0;3.0;0.0;3.0;0.0;3.0;3.0;0.25
0.0;0.0;0.0;False;4.0;0.0;0.0;3.0;0.0;3.0;0.0;3.0;3.0;0.25
0.0;0.0;0.0;False;4.0;0.0;0.0;3.0;0.0;3.0;0.0;2.0;2.0;0.4375
0.0;0.0;0.0;False;4.0;0.0;0.0;3.0;0.0;3.0;0.0;2.0;2.0;0.4375
0.0;0.0;0.0;False;4.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.25
0.0;0.0;0.0;False;4.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.25
0.0;0.0;0.0;False;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.6666666666666666
0.0;0.0;0.0;False;2.0;0.0;4.0;0.0;0.0;4.0;0.0;1.0;2.0;0.5
0.0;0.0;0.0;False;4.0;0.0;0.0;2.0;0.0;2.0;0.0;2.0;2.0;0.4166666666666667
0.0;0.0;1.0;True;11.0;0.0;7.0;4.0;0.0;11.0;0.0;8.0;8.0;0.4772727272727273
0.0;0.0;1.0;True;11.0;0.0;7.0;4.0;0.0;11.0;0.0;8.0;8.0;0.4772727272727273
0.0;0.0;1.0;True;11.0;0.0;7.0;4.0;0.0;11.0;0.0;8.0;8.0;0.4772727272727273
0.0;0.0;1.0;True;11.0;0.0;7.0;4.0;0.0;11.0;0.0;8.0;8.0;0.4772727272727273
0.0;0.0;0.0;False;5.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;2.0;0.4
0.0;0.0;0.0;False;47.0;0.0;0.0;4.0;0.0;4.0;0.0;47.0;47.0;0.04005006257822278
0.0;0.0;0.0;False;47.0;0.0;0.0;4.0;0.0;4.0;0.0;47.0;47.0;0.04005006257822278
0.0;0.0;0.0;False;3.0;0.0;0.0;1.0;0.0;1.0;0.0;3.0;3.0;0.0
0.0;0.0;0.0;False;10.0;0.0;2.0;1.0;0.0;3.0;0.0;10.0;10.0;0.0
0.0;0.0;0.0;False;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;False;3.0;0.0;0.0;1.0;0.0;1.0;0.0;3.0;3.0;0.0
0.0;0.0;0.0;False;3.0;0.0;0.0;1.0;0.0;1.0;0.0;3.0;3.0;0.0
0.0;0.0;0.0;False;3.0;0.0;0.0;1.0;0.0;1.0;0.0;3.0;3.0;0.0
0.0;0.0;0.0;False;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;False;11.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;11.0;0.0
0.0;0.0;0.0;False;11.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;11.0;0.0
0.0;0.0;0.0;False;11.0;0.0;5.0;0.0;0.0;5.0;0.0;6.0;6.0;0.14285714285714285
0.0;0.0;0.0;False;11.0;0.0;5.0;0.0;0.0;5.0;0.0;6.0;6.0;0.14285714285714285
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;False;17.0;0.0;0.0;0.0;0.0;15.0;15.0;17.0;3.0;0.215686274509804
0.0;0.0;1.0;False;4.0;1.0;0.0;13.0;0.0;13.0;0.0;4.0;4.0;0.0
0.0;0.0;1.0;False;4.0;1.0;0.0;13.0;0.0;13.0;0.0;4.0;4.0;0.0
0.0;0.0;1.0;False;4.0;1.0;0.0;13.0;0.0;13.0;0.0;4.0;4.0;0.0
0.0;0.0;0.0;False;2.0;0.0;0.0;2.0;0.0;2.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;False;4.0;0.0;0.0;1.0;0.0;1.0;0.0;4.0;4.0;0.0
0.0;0.0;0.0;True;3.0;0.0;0.0;2.0;0.0;2.0;0.0;2.0;2.0;0.3333333333333333
0.0;0.0;0.0;True;2.0;0.0;0.0;2.0;0.0;2.0;0.0;2.0;2.0;0.0
0.0;0.0;0.0;True;2.0;0.0;0.0;2.0;0.0;2.0;0.0;2.0;2.0;0.0
0.0;0.0;0.0;False;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0
0.0;0.0;0.0;False;2.0;0.0;0.0;5.0;0.0;5.0;0.0;2.0;2.0;0.0
0.0;0.0;1.0;False;3.0;1.0;0.0;2.0;0.0;2.0;0.0;3.0;3.0;0.0
0.0;0.0;1.0;False;3.0;1.0;0.0;2.0;0.0;2.0;0.0;3.0;3.0;0.0
0.0;0.0;0.0;False;2.0;0.0;0.0;0.0;0.0;2.0;2.0;2.0;2.0;0.0
0.0;0.0;0.0;False;3.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0
0.0;0.0;0.0;False;3.0;0.0;5.0;2.0;0.0;7.0;0.0;3.0;3.0;0.5555555555555556
0.0;0.0;0.0;False;11.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;9.0;0.12121212121212124
0.0;0.0;0.0;False;11.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;0.18181818181818185
0.0;0.0;0.0;False;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.5
0.0;0.0;0.0;False;15.0;0.0;2.0;1.0;0.0;8.0;5.0;14.0;14.0;0.06666666666666668
0.0;0.0;0.0;False;4.0;0.0;1.0;4.0;0.0;5.0;0.0;4.0;4.0;0.0
0.0;0.0;0.0;False;5.0;0.0;3.0;5.0;0.0;8.0;0.0;5.0;5.0;0.0
0.0;0.0;0.0;False;12.0;0.0;1.0;1.0;0.0;2.0;0.0;11.0;11.0;0.08333333333333333
0.0;0.0;0.0;False;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0
0.0;0.0;0.0;False;1.0;0.0;0.0;2.0;0.0;2.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;False;2.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;2.0;0.5
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;5.0;0.0;4.0;4.0;0.0;8.0;0.0;4.0;4.0;0.0
0.0;0.0;0.0;False;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;5.0;0.0;0.0;7.0;0.0;7.0;0.0;0.0;1.0;0.24
0.0;0.0;0.0;False;10.0;0.0;0.0;8.0;0.0;8.0;0.0;4.0;4.0;0.1875
0.0;0.0;0.0;False;7.0;0.0;0.0;7.0;0.0;7.0;0.0;7.0;7.0;0.2857142857142857
0.0;0.0;0.0;False;15.0;0.0;1.0;15.0;0.0;16.0;0.0;15.0;15.0;0.0
0.0;0.0;0.0;False;15.0;0.0;1.0;15.0;0.0;16.0;0.0;15.0;15.0;0.0
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;1.0;0.0;0.0;2.0;0.0;2.0;0.0;1.0;1.0;1.0
0.0;0.0;0.0;False;5.0;0.0;0.0;3.0;0.0;3.0;0.0;2.0;2.0;0.24
0.0;0.0;0.0;False;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.75
0.0;0.0;0.0;False;13.0;0.0;2.0;1.0;0.0;7.0;4.0;11.0;0.0;0.2307692307692308
0.0;0.0;0.0;False;8.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;0.375
0.0;0.0;0.0;False;14.0;0.0;1.0;1.0;0.0;2.0;0.0;13.0;13.0;0.9285714285714286
0.0;0.0;0.0;False;18.0;0.0;1.0;1.0;0.0;2.0;0.0;17.0;17.0;0.5277777777777778
0.0;0.0;0.0;False;9.0;0.0;1.0;1.0;0.0;2.0;0.0;6.0;6.0;0.4074074074074074
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;False;12.0;0.0;2.0;1.0;0.0;3.0;0.0;11.0;11.0;0.5833333333333334
0.0;0.0;0.0;True;11.0;0.0;2.0;1.0;0.0;3.0;0.0;8.0;8.0;0.2954545454545455
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;1.0;False;19.0;1.0;0.0;0.0;0.0;24.0;24.0;18.0;2.0;0.2631578947368421
0.0;0.0;1.0;False;19.0;1.0;0.0;0.0;0.0;24.0;24.0;18.0;2.0;0.2631578947368421
0.0;0.0;0.0;False;13.0;0.0;1.0;0.0;0.0;1.0;0.0;9.0;9.0;0.12307692307692307
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;False;6.0;0.0;0.0;2.0;0.0;2.0;0.0;6.0;6.0;0.0
0.0;0.0;0.0;False;6.0;0.0;0.0;6.0;0.0;6.0;0.0;6.0;6.0;0.0
0.0;0.0;0.0;False;3.0;0.0;1.0;0.0;0.0;1.0;0.0;3.0;3.0;0.0
0.0;0.0;0.0;False;9.0;0.0;0.0;3.0;0.0;3.0;0.0;8.0;8.0;0.1111111111111111
0.0;0.0;0.0;True;7.0;0.0;0.0;5.0;0.0;5.0;0.0;7.0;7.0;0.0
0.0;0.0;0.0;False;2.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;2.0;1.0
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
0.0;0.0;0.0;False;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.3333333333333333
0.0;0.0;0.0;False;5.0;0.0;0.0;6.0;0.0;6.0;0.0;2.0;3.0;0.2
0.0;0.0;0.0;False;3.0;0.0;0.0;5.0;0.0;5.0;0.0;2.0;3.0;0.3333333333333333
0.0;0.0;0.0;False;5.0;0.0;0.0;5.0;0.0;5.0;0.0;5.0;5.0;0.8
0.0;0.0;0.0;False;1.0;0.0;0.0;2.0;0.0;2.0;0.0;1.0;1.0;1.0
0.0;0.0;0.0;False;1.0;0.0;0.0;4.0;0.0;4.0;0.0;1.0;1.0;0.0
0.0;0.0;0.0;False;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0
0.0;0.0;0.0;False;1.0;0.0;4.0;0.0;0.0;4.0;0.0;0.0;1.0;1.0
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0
0.0;0.0;0.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0
0.0;0.0;0.0;False;6.0;0.0;1.0;5.0;0.0;6.0;0.0;4.0;4.0;0.3333333333333333
0.0;0.0;0.0;False;4.0;0.0;1.0;4.0;0.0;5.0;0.0;3.0;3.0;0.25
0.0;0.0;0.0;False;4.0;0.0;2.0;2.0;0.0;4.0;0.0;4.0;4.0;0.5
0.0;0.0;0.0;False;2.0;0.0;8.0;0.0;0.0;8.0;0.0;1.0;2.0;0.5
0.0;0.0;0.0;False;2.0;0.0;0.0;3.0;0.0;3.0;0.0;2.0;2.0;0.5
0.0;0.0;1.0;False;21.0;2.0;2.0;4.0;0.0;6.0;0.0;16.0;21.0;0.13333333333333333
0.0;0.0;1.0;False;21.0;2.0;2.0;4.0;0.0;6.0;0.0;16.0;21.0;0.13333333333333333
0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;False;3.0;0.0;0.0;4.0;0.0;4.0;0.0;2.0;3.0;0.3333333333333333
0.0;0.0;0.0;False;6.0;0.0;0.0;7.0;0.0;7.0;0.0;6.0;6.0;0.8333333333333334
0.0;0.0;0.0;False;6.0;0.0;0.0;7.0;0.0;7.0;0.0;6.0;6.0;0.8333333333333334
0.0;0.0;0.0;False;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;1.0
0.0;0.0;1.0;False;3.0;1.0;1.0;3.0;0.0;4.0;0.0;2.0;3.0;0.3333333333333333
0.0;0.0;1.0;False;3.0;1.0;1.0;3.0;0.0;4.0;0.0;2.0;3.0;0.3333333333333333
