WMC;Bugged;WMC_CK_mean;WMC_CK_25%;WMC_CK_max;WMC_CK_min;WMC_CK_std;NOCh;NMI;DIT;WMC_CK_50%;NMIR;WMC_CK_75%;NPM;NORM;WMC_CK_count
13.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0
13.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0
13.0;True;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;3.0;0.0;2.0
13.0;True;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;3.0;0.0;2.0
13.0;True;2.0;1.5;3.0;1.0;1.4142135623730951;0.0;0.0;1.0;2.0;0.0;2.5;3.0;0.0;2.0
13.0;True;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;3.0;0.0;2.0
13.0;True;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;3.0;0.0;1.0
13.0;True;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;3.0;0.0;1.0
13.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0
13.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0
13.0;True;1.5;1.25;2.0;1.0;0.7071067811865476;0.0;0.0;1.0;1.5;0.0;1.75;3.0;0.0;2.0
4.0;False;4.0;4.0;4.0;4.0;0.0;0.0;0.0;1.0;4.0;0.0;4.0;1.0;0.0;1.0
1.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0
3.0;False;2.0;2.0;2.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;2.0;1.0;0.0;2.0
4.0;False;1.3333333333333333;1.0;2.0;1.0;0.5773502691896257;0.0;0.0;1.0;1.0;0.0;1.5;3.0;0.0;3.0
5.0;False;1.6666666666666667;1.5;2.0;1.0;0.5773502691896257;0.0;0.0;1.0;2.0;0.0;2.0;3.0;0.0;3.0
6.0;False;5.0;5.0;5.0;5.0;0.0;0.0;0.0;1.0;5.0;0.0;5.0;1.0;0.0;1.0
27.0;False;2.5384615384615383;2.0;10.0;1.0;2.2588855886396946;0.0;0.0;1.0;2.0;0.0;2.0;13.0;0.0;13.0
3.0;False;2.0;2.0;2.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;2.0;2.0;0.0;2.0
4.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0
4.0;False;2.0;2.0;2.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;2.0;1.0;0.0;1.0
8.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0
3.0;False;3.0;3.0;3.0;3.0;0.0;0.0;0.0;1.0;3.0;0.0;3.0;1.0;0.0;1.0
12.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;4.0;0.0;4.0
7.0;False;1.2;1.0;2.0;1.0;0.4472135954999579;0.0;0.0;1.0;1.0;0.0;1.0;3.0;0.0;5.0
7.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0
4.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;4.0;0.0;3.0
2.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
63.0;False;2.636363636363636;1.0;16.0;1.0;3.3316012816012512;0.0;0.0;1.0;1.5;0.0;2.75;6.0;0.0;22.0
3.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;2.0;0.0;3.0
3.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;3.0;0.0;3.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10.0;False;1.6666666666666667;1.0;4.0;1.0;1.2110601416389966;0.0;0.0;1.0;1.0;0.0;1.75;5.0;0.0;6.0
3.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;2.0;0.0;3.0
1.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
2.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;False;1.1111111111111112;1.0;2.0;1.0;0.3233808333817773;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;18.0
0.0;False;2.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;1.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;4.0
0.0;False;1.4;1.0;2.0;1.0;0.5477225575051661;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;5.0
0.0;False;6.0;6.0;6.0;6.0;0.0;0.0;0.0;0.0;6.0;0.0;6.0;0.0;0.0;1.0
0.0;False;1.6666666666666667;1.0;5.0;1.0;1.6329931618554518;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;6.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;4.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;False;1.2666666666666666;1.0;3.0;1.0;0.7037315505489967;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;15.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;False;1.5454545454545454;1.0;3.0;1.0;0.6875516509523286;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;11.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;False;1.0909090909090908;1.0;2.0;1.0;0.30151134457776363;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;11.0
0.0;False;1.0909090909090908;1.0;2.0;1.0;0.30151134457776363;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;11.0
0.0;False;1.0909090909090908;1.0;2.0;1.0;0.30151134457776363;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;11.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0
0.0;False;2.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;1.0
0.0;False;2.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;1.0
0.0;False;1.3333333333333333;1.0;2.0;1.0;0.5773502691896257;0.0;0.0;0.0;1.0;0.0;1.5;0.0;0.0;3.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;19.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0
0.0;True;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;32.0
0.0;True;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;10.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;4.0
0.0;True;1.5;1.0;3.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;1.5;0.0;0.0;4.0
0.0;False;1.5;1.25;2.0;1.0;0.7071067811865476;0.0;0.0;0.0;1.5;0.0;1.75;0.0;0.0;2.0
0.0;True;1.5;1.25;2.0;1.0;0.7071067811865476;0.0;0.0;0.0;1.5;0.0;1.75;0.0;0.0;2.0
0.0;True;1.7777777777777777;1.0;3.0;1.0;0.9428090415820634;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;18.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;4.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;6.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;False;1.3333333333333333;1.0;2.0;1.0;0.5773502691896257;0.0;0.0;0.0;1.0;0.0;1.5;0.0;0.0;3.0
0.0;False;1.1428571428571428;1.0;2.0;1.0;0.3779644730092273;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;7.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0
0.0;False;1.6666666666666667;1.5;2.0;1.0;0.5773502691896257;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;3.0
0.0;False;1.3333333333333333;1.0;2.0;1.0;0.5773502691896257;0.0;0.0;0.0;1.0;0.0;1.5;0.0;0.0;3.0
0.0;False;1.3333333333333333;1.0;2.0;1.0;0.5773502691896257;0.0;0.0;0.0;1.0;0.0;1.5;0.0;0.0;3.0
0.0;False;1.5;1.0;2.0;1.0;0.5773502691896257;0.0;0.0;0.0;1.5;0.0;2.0;0.0;0.0;4.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;False;1.6666666666666667;1.5;2.0;1.0;0.5773502691896257;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;3.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;False;2.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;1.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;False;6.0;6.0;6.0;6.0;0.0;0.0;0.0;0.0;6.0;0.0;6.0;0.0;0.0;1.0
0.0;False;3.0;2.0;5.0;2.0;1.7320508075688772;0.0;0.0;0.0;2.0;0.0;3.5;0.0;0.0;3.0
0.0;False;2.875;2.5;5.0;1.0;1.3562026818605375;0.0;0.0;0.0;3.0;0.0;3.25;0.0;0.0;8.0
0.0;False;6.0;6.0;6.0;6.0;0.0;0.0;0.0;0.0;6.0;0.0;6.0;0.0;0.0;1.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;False;1.2222222222222223;1.0;2.0;1.0;0.4409585518440984;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;9.0
0.0;True;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;True;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0
0.0;False;1.1;1.0;2.0;1.0;0.31622776601683794;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;10.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;4.0
0.0;True;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0
0.0;True;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0
0.0;False;2.6666666666666665;1.5;5.0;1.0;2.081665999466133;0.0;0.0;0.0;2.0;0.0;3.5;0.0;0.0;3.0
0.0;True;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;7.0
0.0;True;1.125;1.0;2.0;1.0;0.3535533905932738;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;8.0
0.0;True;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;10.0
0.0;False;2.0;1.5;3.0;1.0;1.4142135623730951;0.0;0.0;0.0;2.0;0.0;2.5;0.0;0.0;2.0
0.0;False;1.5;1.25;2.0;1.0;0.7071067811865476;0.0;0.0;0.0;1.5;0.0;1.75;0.0;0.0;2.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0
0.0;False;2.7777777777777777;3.0;3.0;1.0;0.6666666666666667;0.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;9.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0
0.0;False;2.0;1.0;5.0;1.0;1.651445647689541;0.0;0.0;0.0;1.0;0.0;2.5;0.0;0.0;12.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;True;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;6.0
0.0;False;1.2;1.0;2.0;1.0;0.4472135954999579;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0
0.0;False;1.5714285714285714;1.0;5.0;1.0;1.5118578920369092;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;7.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0
0.0;True;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;4.0
0.0;True;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;6.0
0.0;False;3.333333333333333;2.0;6.0;1.0;2.516611478423584;0.0;0.0;0.0;3.0;0.0;4.5;0.0;0.0;3.0
0.0;False;3.5;3.75;4.0;1.0;1.0690449676496976;0.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0;8.0
0.0;False;2.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;4.0
0.0;True;1.2222222222222223;1.0;3.0;1.0;0.6666666666666667;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;9.0
0.0;False;2.375;1.0;4.0;1.0;1.3024701806293193;0.0;0.0;0.0;2.5;0.0;3.25;0.0;0.0;8.0
0.0;False;1.2142857142857142;1.0;3.0;1.0;0.5789342235218395;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;14.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;6.0
0.0;False;3.333333333333333;3.0;4.0;2.0;1.1547005383792517;0.0;0.0;0.0;4.0;0.0;4.0;0.0;0.0;3.0
0.0;False;1.5;1.25;2.0;1.0;0.7071067811865476;0.0;0.0;0.0;1.5;0.0;1.75;0.0;0.0;2.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;6.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;15.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;6.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0
0.0;False;1.125;1.0;2.0;1.0;0.3535533905932738;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;8.0
0.0;False;1.4;1.0;3.0;1.0;0.8944271909999159;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;False;1.1111111111111112;1.0;2.0;1.0;0.33333333333333337;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;9.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;8.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;9.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;False;1.25;1.0;2.0;1.0;0.4629100498862757;0.0;0.0;0.0;1.0;0.0;1.25;0.0;0.0;8.0
0.0;False;1.625;1.0;5.0;1.0;1.407885953173359;0.0;0.0;0.0;1.0;0.0;1.25;0.0;0.0;8.0
0.0;True;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;4.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;False;1.2727272727272727;1.0;3.0;1.0;0.6466697906828633;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;11.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;4.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;4.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;8.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;False;1.25;1.0;2.0;1.0;0.5;0.0;0.0;0.0;1.0;0.0;1.25;0.0;0.0;4.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;13.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;4.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;4.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;False;1.3;1.0;3.0;1.0;0.6749485577105528;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;10.0
0.0;False;2.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;4.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0
0.0;False;1.2;1.0;2.0;1.0;0.4472135954999579;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;4.0
0.0;False;1.25;1.0;3.0;1.0;0.7071067811865476;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;8.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0
0.0;False;1.3333333333333333;1.0;2.0;1.0;0.5773502691896257;0.0;0.0;0.0;1.0;0.0;1.5;0.0;0.0;3.0
0.0;False;1.3333333333333333;1.0;2.0;1.0;0.5773502691896257;0.0;0.0;0.0;1.0;0.0;1.5;0.0;0.0;3.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;False;3.0;3.0;3.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;1.0
0.0;True;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;False;1.25;1.0;2.0;1.0;0.5;0.0;0.0;0.0;1.0;0.0;1.25;0.0;0.0;4.0
0.0;False;1.32;1.0;2.0;1.0;0.4760952285695234;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;25.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;6.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0
0.0;False;1.5;1.0;2.0;1.0;0.5773502691896257;0.0;0.0;0.0;1.5;0.0;2.0;0.0;0.0;4.0
0.0;False;2.25;1.0;5.0;1.0;1.8929694486000912;0.0;0.0;0.0;1.5;0.0;2.75;0.0;0.0;4.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;6.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;2.0
0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;3.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;5.0
0.0;True;1.4;1.0;2.0;1.0;0.5477225575051661;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;5.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0
0.0;False;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;12.0
