MethodLength_mean;AnonymousInnerClassLength_75%;Effort;AnonymousInnerClassLength_std;TotalNumberOfOperators;AnonymousInnerClassLength_count;AnonymousInnerClassLength_min;FileLength_std;TotalNumberOfOperands;Volume;MethodLength_25%;Vocabulary;MethodLength_max;FileLength_50%;NumberOfDistinctOperands;Bugged;FileLength_25%;FileLength_75%;AnonymousInnerClassLength_50%;NumberOfDistinctOperators;Difficulty;Length;FileLength_min;MethodLength_50%;MethodLength_min;MethodLength_count;MethodLength_75%;MethodLength_std;FileLength_count;AnonymousInnerClassLength_mean;AnonymousInnerClassLength_max;FileLength_max;AnonymousInnerClassLength_25%;FileLength_mean
3.0;0.0;4249.397606147561;0.0;49.0;2.0;0.0;40.30508652763321;32.0;408.59592366803474;3.0;33.0;3.0;28.5;20.0;False;14.25;42.75;0.0;13.0;10.4;81.0;0.0;3.0;3.0;2.0;3.0;0.0;2.0;0.0;0.0;57.0;0.0;28.5
3.0;0.0;1394.2405456016131;0.0;26.0;1.0;0.0;0.0;15.0;199.1772208002305;3.0;29.0;3.0;32.0;15.0;False;32.0;32.0;0.0;14.0;7.0;41.0;32.0;3.0;3.0;1.0;3.0;0.0;1.0;0.0;0.0;32.0;0.0;32.0
3.0;0.0;4249.397606147561;0.0;49.0;2.0;0.0;40.30508652763321;32.0;408.59592366803474;3.0;33.0;3.0;28.5;20.0;False;14.25;42.75;0.0;13.0;10.4;81.0;0.0;3.0;3.0;2.0;3.0;0.0;2.0;0.0;0.0;57.0;0.0;28.5
3.0;0.0;1205.3639817984395;0.0;25.0;1.0;0.0;0.0;14.0;185.44061258437526;3.0;27.0;3.0;10.0;14.0;False;10.0;10.0;0.0;13.0;6.5;39.0;10.0;3.0;3.0;1.0;3.0;0.0;1.0;0.0;0.0;10.0;0.0;10.0
3.0;0.0;1130.4557522129328;0.0;24.0;1.0;0.0;0.0;13.0;173.91626957122043;3.0;26.0;3.0;9.0;13.0;False;9.0;9.0;0.0;13.0;6.5;37.0;9.0;3.0;3.0;1.0;3.0;0.0;1.0;0.0;0.0;9.0;0.0;9.0
6.0;0.0;17831.016421634355;0.0;109.0;3.0;0.0;34.06366588218791;79.0;1140.4247678060613;4.0;67.0;10.0;0.0;48.0;False;0.0;29.5;0.0;19.0;15.635416666666664;188.0;0.0;5.0;3.0;3.0;7.5;3.6055512754639887;3.0;0.0;0.0;59.0;0.0;19.666666666666668
21.529411764705888;17.0;1406018.6722636812;11.351988682993984;1702.0;17.0;0.0;125.39091814378416;1100.0;21784.95334100249;17.0;219.0;38.0;0.0;196.0;False;0.0;0.0;0.0;23.0;64.54081632653062;2802.0;0.0;22.0;5.0;17.0;28.0;9.785944302025888;17.0;7.352941176470589;35.0;517.0;0.0;30.411764705882355
3.0;0.0;2590.838234481298;0.0;34.0;1.0;0.0;0.0;32.0;323.85477931016226;3.0;30.0;3.0;14.0;20.0;False;14.0;14.0;0.0;10.0;8.0;66.0;14.0;3.0;3.0;1.0;3.0;0.0;1.0;0.0;0.0;14.0;0.0;14.0
3.939393939393939;0.0;120129.54056414113;0.0;348.0;33.0;0.0;45.608345860392845;315.0;4423.818001727103;4.0;102.0;4.0;0.0;87.0;False;0.0;0.0;0.0;15.0;27.15517241379311;663.0;0.0;4.0;3.0;33.0;4.0;0.2423058422987799;33.0;0.0;0.0;262.0;0.0;7.9393939393939394
26.444444444444446;11.0;5208356.342388713;20.25633452328156;3199.0;27.0;0.0;173.39753084661763;1826.0;40771.554384397175;13.5;277.0;142.0;0.0;243.0;True;0.0;0.0;7.0;34.0;127.74485596707821;5025.0;0.0;18.0;5.0;27.0;22.0;28.336349764017204;27.0;10.629629629629632;107.0;901.0;0.0;33.37037037037037
3.0;0.0;10720.097244035524;0.0;67.0;2.0;0.0;43.84062043356594;61.0;702.9571963301984;3.0;45.0;3.0;31.0;30.0;False;15.5;46.5;0.0;15.0;15.25;128.0;0.0;3.0;3.0;2.0;3.0;0.0;2.0;0.0;0.0;62.0;0.0;31.0
15.428571428571427;0.0;268468.9270347554;0.0;497.0;7.0;0.0;70.67935645272549;337.0;5760.346756737505;12.5;120.0;22.0;0.0;94.0;False;0.0;0.0;0.0;26.0;46.6063829787234;834.0;0.0;15.0;9.0;7.0;18.5;4.720774754816659;7.0;0.0;0.0;187.0;0.0;26.714285714285715
11.5;1.5;29896.81495888585;3.0;174.0;4.0;0.0;51.0;131.0;1917.0476767529856;10.5;78.0;15.0;0.0;63.0;False;0.0;25.5;0.0;15.0;15.595238095238097;305.0;0.0;11.0;9.0;4.0;12.0;2.516611478423583;4.0;1.5;6.0;102.0;0.0;25.5
16.666666666666668;0.0;91829.33795083348;0.0;280.0;3.0;0.0;59.467077726531436;210.0;3248.384743839009;11.5;99.0;27.0;0.0;78.0;False;0.0;51.5;0.0;21.0;28.26923076923077;490.0;0.0;13.0;10.0;3.0;20.0;9.073771725877465;3.0;0.0;0.0;103.0;0.0;34.333333333333336
20.08333333333333;8.5;762554.866729349;3.3303016516389463;1196.0;12.0;0.0;97.28352035845194;731.0;13835.68481645878;17.75;145.0;26.0;0.0;126.0;True;0.0;0.0;8.0;19.0;55.11507936507937;1927.0;0.0;20.5;15.0;12.0;22.25;3.604500553811061;12.0;8.0;13.0;337.0;7.0;28.08333333333333
21.0;0.0;720444.4478608577;0.0;1047.0;8.0;0.0;85.91347391416552;622.0;11793.302858874022;3.0;134.0;39.0;0.0;112.0;True;0.0;0.0;0.0;22.0;61.089285714285715;1669.0;0.0;26.5;3.0;8.0;33.25;15.829448144879484;8.0;0.0;0.0;243.0;0.0;30.375
20.5;0.0;163309.97086781866;0.0;427.0;4.0;0.0;66.5;281.0;4584.819269124209;15.0;89.0;26.0;0.0;71.0;True;0.0;33.25;0.0;18.0;35.619718309859145;708.0;0.0;20.5;15.0;4.0;26.0;6.350852961085884;4.0;0.0;0.0;133.0;0.0;33.25
7.0;0.0;8430.208375120437;0.0;74.0;1.0;0.0;0.0;66.0;805.6842503028856;7.0;54.0;7.0;45.0;41.0;False;45.0;45.0;0.0;13.0;10.46341463414634;140.0;45.0;7.0;7.0;1.0;7.0;0.0;1.0;0.0;0.0;45.0;0.0;45.0
29.882352941176467;0.0;2811892.238626826;2.6568446566202857;2273.0;17.0;0.0;153.76758627303508;1504.0;32310.682092786436;18.0;376.0;71.0;0.0;337.0;True;0.0;0.0;0.0;39.0;87.02670623145399;3777.0;0.0;33.0;3.0;17.0;39.0;18.80452855345348;17.0;0.9411764705882352;8.0;634.0;0.0;37.29411764705883
3.0;0.0;2098.4679536531166;0.0;30.0;1.0;0.0;0.0;26.0;282.4860706840733;3.0;33.0;3.0;38.0;21.0;False;38.0;38.0;0.0;12.0;7.428571428571429;56.0;38.0;3.0;3.0;1.0;3.0;0.0;1.0;0.0;0.0;38.0;0.0;38.0
21.88888888888889;0.0;670635.9758349085;0.0;853.0;9.0;0.0;96.33333333333334;599.0;11130.067751752877;16.0;203.0;37.0;0.0;169.0;False;0.0;0.0;0.0;34.0;60.254437869822475;1452.0;0.0;19.0;7.0;9.0;30.0;10.517181709522331;9.0;0.0;0.0;289.0;0.0;32.111111111111114
13.461538461538463;0.0;713832.442774105;0.0;1082.0;13.0;0.0;73.49777599984286;659.0;13307.953626397795;6.0;200.0;50.0;0.0;172.0;True;0.0;0.0;0.0;28.0;53.639534883720934;1741.0;0.0;8.0;4.0;13.0;11.0;14.027445625245914;13.0;0.0;0.0;265.0;0.0;20.384615384615387
19.33333333333333;0.0;345809.04149311327;0.0;704.0;6.0;0.0;73.89294057395921;372.0;7579.768072429696;9.5;132.0;32.0;0.0;106.0;False;0.0;0.0;0.0;26.0;45.62264150943397;1076.0;0.0;21.5;3.0;6.0;29.75;12.372011423639515;6.0;0.0;0.0;181.0;0.0;30.16666666666667
14.0;0.0;178601.52753771574;0.0;387.0;7.0;0.0;61.23024462749481;279.0;4453.209351104024;6.5;103.0;26.0;0.0;80.0;False;0.0;0.0;0.0;23.0;40.10625;666.0;0.0;9.0;4.0;7.0;23.0;9.574271077563381;7.0;0.0;0.0;162.0;0.0;23.142857142857146
23.6;0.0;319134.2121686093;0.0;641.0;5.0;0.0;80.94566078549241;450.0;7978.355304215232;15.0;159.0;49.0;0.0;135.0;True;0.0;0.0;0.0;24.0;40.0;1091.0;0.0;17.0;15.0;5.0;22.0;14.484474446799927;5.0;0.0;0.0;181.0;0.0;36.2
0.0;0.0;205357.83859895845;0.0;459.0;0.0;0.0;0.0;328.0;5634.818742044592;0.0;143.0;0.0;0.0;117.0;True;0.0;0.0;0.0;26.0;36.444444444444436;787.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12.0;3.0;205357.83859895845;3.1847852585154217;459.0;7.0;0.0;58.58449331643022;328.0;5634.818742044592;3.5;143.0;58.0;0.0;117.0;True;0.0;0.0;0.0;26.0;36.444444444444436;787.0;0.0;4.0;3.0;7.0;6.0;20.355179521029367;7.0;1.8571428571428568;7.0;155.0;0.0;22.142857142857146
6.0;0.0;37336.98799916202;0.0;192.0;6.0;0.0;37.150594432211534;145.0;1974.139595357992;5.0;58.0;9.0;0.0;46.0;False;0.0;0.0;0.0;12.0;18.91304347826087;337.0;0.0;5.5;4.0;6.0;6.75;1.7888543819998317;6.0;0.0;0.0;91.0;0.0;15.166666666666664
57.0;0.0;664064.4646462871;0.0;925.0;5.0;0.0;153.39426325648554;563.0;10110.090809128958;56.0;111.0;80.0;0.0;90.0;False;0.0;0.0;0.0;21.0;65.68333333333334;1488.0;0.0;57.0;21.0;5.0;71.0;22.48332715591712;5.0;0.0;0.0;343.0;0.0;68.6
15.25;5.0;119608.86402287512;2.5;344.0;4.0;0.0;57.5;225.0;3637.2286135611134;9.75;84.0;23.0;0.0;65.0;False;0.0;28.75;5.0;19.0;32.884615384615394;569.0;0.0;17.5;3.0;4.0;23.0;9.673847907287632;4.0;3.75;5.0;115.0;3.75;28.75
13.0;0.0;60537.774168248485;0.0;244.0;2.0;0.0;50.20458146424488;173.0;2764.441710573197;12.5;99.0;14.0;35.5;79.0;False;17.75;53.25;0.0;20.0;21.89873417721519;417.0;0.0;13.0;12.0;2.0;13.5;1.4142135623730951;2.0;0.0;0.0;71.0;0.0;35.5
6.0;0.0;11988.528459154793;0.0;89.0;2.0;0.0;37.476659402887016;68.0;881.5094455260878;5.0;49.0;8.0;26.5;35.0;False;13.25;39.75;0.0;14.0;13.6;157.0;0.0;6.0;4.0;2.0;7.0;2.8284271247461903;2.0;0.0;0.0;53.0;0.0;26.5
13.0;0.0;23883.903044322404;0.0;132.0;2.0;0.0;48.790367901871775;107.0;1428.56990171648;8.5;63.0;22.0;34.5;48.0;False;17.25;51.75;0.0;15.0;16.71875;239.0;0.0;13.0;4.0;2.0;17.5;12.727922061357855;2.0;0.0;0.0;69.0;0.0;34.5
10.0;0.0;32780.807793454514;0.0;138.0;2.0;0.0;41.719300090006314;99.0;1394.1864026987564;6.5;59.0;17.0;29.5;40.0;False;14.75;44.25;0.0;19.0;23.5125;237.0;0.0;10.0;3.0;2.0;13.5;9.899494936611664;2.0;0.0;0.0;59.0;0.0;29.5
25.0;0.0;622865.0473797396;0.0;847.0;7.0;0.0;97.1368695633714;631.0;11318.836571507154;14.0;202.0;60.0;0.0;172.0;False;0.0;0.0;0.0;30.0;55.02906976744186;1478.0;0.0;15.0;3.0;7.0;34.5;20.808652046684813;7.0;0.0;0.0;257.0;0.0;36.714285714285715
3.6666666666666665;0.0;24014.374662311544;0.0;109.0;6.0;0.0;38.37533930360311;102.0;1236.0339899719177;3.0;58.0;6.0;0.0;42.0;True;0.0;0.0;0.0;16.0;19.428571428571427;211.0;0.0;3.0;3.0;6.0;3.75;1.2110601416389968;6.0;0.0;0.0;94.0;0.0;15.666666666666664
0.0;0.0;24014.374662311544;0.0;109.0;0.0;0.0;0.0;102.0;1236.0339899719177;0.0;58.0;0.0;0.0;42.0;True;0.0;0.0;0.0;16.0;19.428571428571427;211.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
25.0;0.0;120525.9953484918;0.0;373.0;3.0;0.0;69.85938257194472;268.0;4355.220570330418;21.5;111.0;32.0;0.0;92.0;True;0.0;60.5;0.0;19.0;27.67391304347826;641.0;0.0;30.0;13.0;3.0;31.0;10.44030650891055;3.0;0.0;0.0;121.0;0.0;40.333333333333336
36.7;0.0;1572992.8340511082;0.0;1593.0;10.0;0.0;141.6700391755434;1047.0;20365.608166638558;13.75;210.0;77.0;0.0;183.0;True;0.0;0.0;0.0;27.0;77.2377049180328;2640.0;0.0;34.0;3.0;10.0;59.0;27.672890866132676;10.0;0.0;0.0;448.0;0.0;44.8
26.444444444444446;0.0;1135704.148314406;0.0;1169.0;9.0;0.0;154.00000000000003;826.0;15713.651308397175;13.0;235.0;59.0;0.0;200.0;True;0.0;0.0;0.0;35.0;72.275;1995.0;0.0;24.0;11.0;9.0;37.0;15.764763803424954;9.0;0.0;0.0;462.0;0.0;51.33333333333334
3.0;0.0;2188.0546887946784;0.0;30.0;2.0;0.0;11.31370849898476;19.0;230.3215461889136;3.0;26.0;3.0;8.0;13.0;False;4.0;12.0;0.0;13.0;9.5;49.0;0.0;3.0;3.0;2.0;3.0;0.0;2.0;0.0;0.0;16.0;0.0;8.0
0.0;0.0;1567.414217773755;0.0;27.0;0.0;0.0;0.0;22.0;221.65453584679364;0.0;23.0;0.0;0.0;14.0;False;0.0;0.0;0.0;9.0;7.071428571428571;49.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;1955.7463945353954;0.0;29.0;3.0;0.0;32.331615074619044;31.0;294.4134357365112;0.0;30.0;0.0;0.0;21.0;False;0.0;28.0;0.0;9.0;6.642857142857142;60.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0;56.0;0.0;18.666666666666668
0.0;0.0;390.80933123680984;0.0;12.0;1.0;0.0;0.0;11.0;97.70233280920246;0.0;19.0;0.0;29.0;11.0;False;29.0;29.0;0.0;8.0;4.0;23.0;29.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;29.0;0.0;29.0
3.0;0.0;41159.445543521615;0.0;170.0;9.0;0.0;40.99999999999999;110.0;1546.5973476959634;3.0;46.0;3.0;0.0;31.0;False;0.0;0.0;0.0;15.0;26.612903225806452;280.0;0.0;3.0;3.0;9.0;3.0;0.0;9.0;0.0;0.0;123.0;0.0;13.666666666666664
56.57142857142857;0.0;3664094.055304749;0.0;2526.0;7.0;0.0;232.82611537368402;1794.0;38306.644155545735;19.5;467.0;110.0;0.0;422.0;False;0.0;0.0;0.0;45.0;95.65165876777252;4320.0;0.0;57.0;3.0;7.0;93.5;44.0108211801641;7.0;0.0;0.0;616.0;0.0;88.0
0.0;0.0;41660.479703210716;0.0;152.0;0.0;0.0;0.0;95.0;1364.3198031460822;0.0;46.0;0.0;0.0;28.0;False;0.0;0.0;0.0;18.0;30.535714285714285;247.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11.0;0.0;61993.409268409785;0.0;235.0;3.0;0.0;57.15767664977295;195.0;2805.1316411045154;7.0;92.0;19.0;0.0;75.0;False;0.0;49.5;0.0;17.0;22.1;430.0;0.0;10.0;4.0;3.0;14.5;7.549834435270751;3.0;0.0;0.0;99.0;0.0;33.0
6.25;0.0;53066.848572315714;0.0;189.0;4.0;0.0;58.5;145.0;2033.2125889776125;3.75;68.0;14.0;0.0;50.0;False;0.0;29.25;0.0;18.0;26.1;334.0;0.0;4.0;3.0;4.0;6.5;5.188127472091127;4.0;0.0;0.0;117.0;0.0;29.25
14.0;0.0;9574.308083172496;0.0;93.0;1.0;0.0;0.0;66.0;915.0271128439917;14.0;54.0;14.0;54.0;41.0;False;54.0;54.0;0.0;13.0;10.46341463414634;159.0;54.0;14.0;14.0;1.0;14.0;0.0;1.0;0.0;0.0;54.0;0.0;54.0
49.714285714285715;0.0;1746785.9715354666;0.0;1812.0;7.0;0.0;202.21099305993656;1230.0;25104.608245513657;10.0;305.0;223.0;0.0;274.0;False;0.0;0.0;0.0;31.0;69.58029197080292;3042.0;0.0;16.0;3.0;7.0;43.0;78.6378074586567;7.0;0.0;0.0;535.0;0.0;76.42857142857143
18.33333333333333;0.0;717209.3466177573;0.0;949.0;9.0;0.0;89.33333333333334;714.0;12885.24470886727;8.0;215.0;50.0;0.0;186.0;False;0.0;0.0;0.0;29.0;55.661290322580655;1663.0;0.0;11.0;4.0;9.0;20.0;15.556349186104047;9.0;0.0;0.0;268.0;0.0;29.777777777777782
5.666666666666668;0.0;147684.0249174157;0.0;313.0;6.0;0.0;90.22287219251372;173.0;3139.283766657727;3.0;88.0;19.0;0.0;57.0;False;0.0;0.0;0.0;31.0;47.04385964912281;486.0;0.0;3.0;3.0;6.0;3.0;6.531972647421807;6.0;0.0;0.0;221.0;0.0;36.833333333333336
10.6;0.0;219194.78063803347;0.0;493.0;10.0;0.0;63.24555320336759;330.0;5875.8507630242075;7.0;141.0;26.0;0.0;115.0;False;0.0;0.0;0.0;26.0;37.30434782608695;823.0;0.0;7.5;3.0;10.0;11.75;7.105553383719587;10.0;0.0;0.0;200.0;0.0;20.0
14.0;0.0;13552.539554164934;0.0;106.0;1.0;0.0;0.0;81.0;1081.1142664291117;14.0;55.0;14.0;56.0;42.0;False;56.0;56.0;0.0;13.0;12.535714285714285;187.0;56.0;14.0;14.0;1.0;14.0;0.0;1.0;0.0;0.0;56.0;0.0;56.0
12.333333333333336;0.0;39964.43280725682;0.0;176.0;3.0;0.0;60.62177826491071;140.0;1903.0682289169915;10.5;65.0;16.0;0.0;50.0;False;0.0;52.5;0.0;15.0;21.0;316.0;0.0;16.0;5.0;3.0;16.0;6.350852961085884;3.0;0.0;0.0;105.0;0.0;35.0
20.142857142857142;0.0;1398319.2476680416;0.0;1400.0;14.0;0.0;107.4390192487946;940.0;17953.4753002133;5.5;204.0;105.0;0.0;175.0;False;0.0;0.0;0.0;29.0;77.88571428571429;2340.0;0.0;15.5;3.0;14.0;20.0;26.046872373464733;14.0;0.0;0.0;402.0;0.0;28.714285714285715
3.0;0.0;2251.7788670959867;0.0;31.0;2.0;0.0;11.31370849898476;20.0;242.49926261033693;3.0;27.0;3.0;8.0;14.0;False;4.0;12.0;0.0;13.0;9.285714285714286;51.0;0.0;3.0;3.0;2.0;3.0;0.0;2.0;0.0;0.0;16.0;0.0;8.0
3.0;0.0;2188.0546887946784;0.0;30.0;2.0;0.0;11.31370849898476;19.0;230.3215461889136;3.0;26.0;3.0;8.0;13.0;False;4.0;12.0;0.0;13.0;9.5;49.0;0.0;3.0;3.0;2.0;3.0;0.0;2.0;0.0;0.0;16.0;0.0;8.0
3.0;0.0;2188.0546887946784;0.0;30.0;2.0;0.0;11.31370849898476;19.0;230.3215461889136;3.0;26.0;3.0;8.0;13.0;False;4.0;12.0;0.0;13.0;9.5;49.0;0.0;3.0;3.0;2.0;3.0;0.0;2.0;0.0;0.0;16.0;0.0;8.0
8.625;0.0;114415.08426039715;0.0;298.0;8.0;0.0;44.54772721475249;167.0;2859.632410569677;3.0;71.0;23.0;0.0;48.0;False;0.0;0.0;0.0;23.0;40.01041666666666;465.0;0.0;6.5;3.0;8.0;12.0;7.1501748230375455;8.0;0.0;0.0;126.0;0.0;15.75
0.0;0.0;9614.815519195708;0.0;71.0;8.0;0.0;19.445436482630054;80.0;852.2222846559832;0.0;50.0;0.0;0.0;39.0;False;0.0;0.0;0.0;11.0;11.282051282051285;151.0;0.0;0.0;0.0;8.0;0.0;0.0;8.0;0.0;0.0;55.0;0.0;6.875
16.75;0.0;498777.0288928942;0.0;665.0;8.0;0.0;80.96372644585969;483.0;8023.010020414447;16.75;127.0;17.0;0.0;101.0;False;0.0;0.0;0.0;26.0;62.16831683168317;1148.0;0.0;17.0;16.0;8.0;17.0;0.4629100498862757;8.0;0.0;0.0;229.0;0.0;28.625
4.75;0.0;98962.34877460916;0.0;262.0;8.0;0.0;37.123106012293746;208.0;3035.932860759531;4.75;88.0;5.0;0.0;67.0;False;0.0;0.0;0.0;21.0;32.59701492537314;470.0;0.0;5.0;4.0;8.0;5.0;0.4629100498862757;8.0;0.0;0.0;105.0;0.0;13.125
0.0;0.0;74856.09859170252;0.0;247.0;33.0;0.0;23.500483554019205;284.0;3527.8876367703792;0.0;100.0;0.0;0.0;87.0;False;0.0;0.0;0.0;13.0;21.2183908045977;531.0;0.0;0.0;0.0;33.0;0.0;0.0;33.0;0.0;0.0;135.0;0.0;4.090909090909091
16.21212121212121;0.0;3457923.81612059;0.0;2046.0;33.0;0.0;123.24698041663405;1594.0;28276.190942188012;16.0;218.0;19.0;0.0;189.0;False;0.0;0.0;0.0;29.0;122.29100529100529;3640.0;0.0;16.0;16.0;33.0;16.0;0.5998737240857319;33.0;0.0;0.0;708.0;0.0;21.454545454545453
12.0;0.0;1515186.492872286;0.0;1367.0;33.0;0.0;94.52416718394389;1053.0;18187.993608647383;11.0;183.0;18.0;0.0;158.0;False;0.0;0.0;0.0;25.0;83.30696202531645;2420.0;0.0;12.0;3.0;33.0;16.0;4.301162633521313;33.0;0.0;0.0;543.0;0.0;16.454545454545453
6.5;0.0;13144.892448908247;0.0;93.0;2.0;0.0;28.284271247461906;86.0;1069.9331063064853;5.25;63.0;9.0;20.0;49.0;False;10.0;30.0;0.0;14.0;12.285714285714285;179.0;0.0;6.5;4.0;2.0;7.75;3.5355339059327378;2.0;0.0;0.0;40.0;0.0;20.0
8.75;0.0;26147.420261097508;0.0;157.0;4.0;0.0;43.0;100.0;1536.1609403394787;8.75;63.0;10.0;0.0;47.0;False;0.0;21.5;0.0;16.0;17.02127659574468;257.0;0.0;10.0;5.0;4.0;10.0;2.5;4.0;0.0;0.0;86.0;0.0;21.5
9.166666666666666;0.0;34197.59450225593;0.0;200.0;6.0;0.0;44.90731195102493;117.0;1936.4022527986801;10.0;69.0;10.0;0.0;53.0;False;0.0;0.0;0.0;16.0;17.660377358490567;317.0;0.0;10.0;5.0;6.0;10.0;2.041241452319315;6.0;0.0;0.0;110.0;0.0;18.33333333333333
3.0;0.0;23119.56095016393;0.0;182.0;14.0;0.0;29.93325909419153;63.0;1321.1177685807966;3.0;42.0;3.0;0.0;27.0;False;0.0;0.0;0.0;15.0;17.5;245.0;0.0;3.0;3.0;14.0;3.0;0.0;14.0;0.0;0.0;112.0;0.0;8.0
3.0;0.0;12825.0;0.0;97.0;6.0;0.0;27.76088375154268;38.0;675.0;3.0;32.0;3.0;0.0;16.0;False;0.0;0.0;0.0;16.0;19.0;135.0;0.0;3.0;3.0;6.0;3.0;0.0;6.0;0.0;0.0;68.0;0.0;11.333333333333336
3.0;0.0;2128.0470989642677;0.0;29.0;2.0;0.0;12.020815280171306;18.0;218.26124091941205;3.0;25.0;3.0;8.5;12.0;False;4.25;12.75;0.0;13.0;9.75;47.0;0.0;3.0;3.0;2.0;3.0;0.0;2.0;0.0;0.0;17.0;0.0;8.5
37.875;0.0;1250015.283626337;0.0;1224.0;8.0;0.0;145.31044353383552;727.0;14870.62309975939;29.0;197.0;80.0;0.0;160.0;False;0.0;0.0;0.0;37.0;84.059375;1951.0;0.0;32.0;11.0;8.0;42.5;21.25651160737071;8.0;0.0;0.0;411.0;0.0;51.375
3.0;0.0;33522.811624382615;0.0;147.0;10.0;0.0;30.041637771599607;103.0;1388.6472129194094;3.0;47.0;3.0;0.0;32.0;False;0.0;0.0;0.0;15.0;24.140625;250.0;0.0;3.0;3.0;10.0;3.0;0.0;10.0;0.0;0.0;95.0;0.0;9.5
0.0;0.0;1567.414217773755;0.0;27.0;0.0;0.0;0.0;22.0;221.65453584679364;0.0;23.0;0.0;0.0;14.0;False;0.0;0.0;0.0;9.0;7.071428571428571;49.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;732.7134344428932;0.0;16.0;2.0;0.0;22.62741699796952;17.0;153.2472542625659;0.0;25.0;0.0;16.0;16.0;False;8.0;24.0;0.0;9.0;4.78125;33.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;32.0;0.0;16.0
15.611111111111109;0.0;1488638.891342354;0.0;1486.0;18.0;0.0;125.86500705120544;962.0;19823.982539087367;6.0;274.0;58.0;0.0;237.0;False;0.0;0.0;0.0;37.0;75.09282700421942;2448.0;0.0;9.0;3.0;18.0;22.25;15.714882002098179;18.0;0.0;0.0;534.0;0.0;29.66666666666667
6.727272727272728;0.0;1488638.891342354;0.0;1486.0;11.0;0.0;0.0;962.0;19823.982539087367;3.0;274.0;26.0;0.0;237.0;False;0.0;0.0;0.0;37.0;75.09282700421942;2448.0;0.0;6.0;3.0;11.0;6.0;6.558824728423669;11.0;0.0;0.0;0.0;0.0;0.0
17.923076923076927;0.0;658014.7553684673;0.0;849.0;13.0;0.0;102.34218620355476;535.0;10401.728576185116;8.0;183.0;65.0;0.0;148.0;False;0.0;0.0;0.0;35.0;63.260135135135144;1384.0;0.0;8.0;3.0;13.0;20.0;19.435626816328558;13.0;0.0;0.0;369.0;0.0;28.384615384615387
20.428571428571427;0.0;353487.657441181;0.0;528.0;7.0;0.0;94.86908272531605;376.0;6463.371396032233;8.0;142.0;67.0;0.0;110.0;False;0.0;0.0;0.0;32.0;54.69090909090909;904.0;0.0;8.0;3.0;7.0;24.5;23.056865520253343;7.0;0.0;0.0;251.0;0.0;35.857142857142854
25.3;0.0;917343.5597743313;0.0;1107.0;10.0;0.0;123.64505651258362;840.0;15630.332975321566;8.5;261.0;127.0;0.0;229.0;False;0.0;0.0;0.0;32.0;58.689956331877724;1947.0;0.0;12.5;3.0;10.0;18.75;37.27987243659626;10.0;0.0;0.0;391.0;0.0;39.1
3.0;0.0;3157.5840982740806;0.0;45.0;3.0;0.0;30.599564267050162;33.0;382.7374664574645;3.0;30.0;3.0;0.0;20.0;False;0.0;26.5;0.0;10.0;8.25;78.0;0.0;3.0;3.0;3.0;3.0;0.0;3.0;0.0;0.0;53.0;0.0;17.666666666666668
3.0;0.0;3004.2437671613147;0.0;48.0;4.0;0.0;29.0;31.0;387.64435705307295;3.0;30.0;3.0;0.0;20.0;False;0.0;14.5;0.0;10.0;7.75;79.0;0.0;3.0;3.0;4.0;3.0;0.0;4.0;0.0;0.0;58.0;0.0;14.5
15.8;0.0;91600.730834553;0.0;259.0;5.0;0.0;67.97646651599361;215.0;3176.008426398877;10.0;104.0;29.0;0.0;82.0;False;0.0;0.0;0.0;22.0;28.84146341463415;474.0;0.0;10.0;10.0;5.0;20.0;8.555699854482974;5.0;0.0;0.0;152.0;0.0;30.4
12.666666666666664;0.0;57722.70977598497;0.0;217.0;3.0;0.0;51.96152422706631;167.0;2474.0903024059116;3.0;87.0;32.0;0.0;68.0;False;0.0;45.0;0.0;19.0;23.33088235294117;384.0;0.0;3.0;3.0;3.0;17.5;16.74315780649915;3.0;0.0;0.0;90.0;0.0;30.0
0.0;0.0;4963.36316810255;0.0;62.0;0.0;0.0;0.0;53.0;603.5116640460124;0.0;38.0;0.0;0.0;29.0;False;0.0;0.0;0.0;9.0;8.224137931034482;115.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10.08;0.0;581401.2862087089;0.0;784.0;25.0;0.0;76.80000000000003;523.0;9235.378571928308;3.0;134.0;29.0;0.0;108.0;False;0.0;0.0;0.0;26.0;62.9537037037037;1307.0;0.0;10.0;3.0;25.0;14.0;6.975672010638116;25.0;0.0;0.0;384.0;0.0;15.36
