IsConstructor_count;NumberOfUniqueWords_mean;NumberOfMathOperations_75%;NumberOfModifiers_min;LOCMethod_CK_mean;NumberOfModifiers_count;NumberOfStringLiterals_75%;NumberOfMathOperations_count;NumberOfAnonymousClasses_min;LOCMethod_CK_25%;CBO_75%;NumberOfAnonymousClasses_std;NumberOfLoops_count;NumberOfLogStatements_max;Returns_50%;NumberOfStringLiterals_50%;NumberOfLoops_max;CBO_50%;NumberOfNumbers_75%;LOCMethod_CK_max;NumberOfAssignments_50%;NumberOfParameters_CK_count;NumberOfUniqueWords_count;LOCMethod_CK_std;NumberOfComparisons_25%;NumberOfNumbers_mean;WMC_CK_min;NumberOfMathOperations_50%;CBO_max;NumberOfNumbers_std;NumberOfParenthesizedExps_max;NumberOfAnonymousClasses_count;IsConstructor_unique;NumberOfTryCatch_75%;NumberOfLambdas_75%;NumberOfInnerClasses_count;RFC_min;LOCMethod_CK_count;NumberOfParenthesizedExps_50%;NumberOfNumbers_max;NumberOfTryCatch_mean;NumberOfAssignments_std;NumberOfVariables_50%;LOCMethod_CK_min;NumberOfLoops_50%;NumberOfComparisons_50%;RFC_mean;NumberOfVariables_std;NumberOfInnerClasses_75%;NumberOfParameters_CK_max;NumberOfLogStatements_50%;NumberOfStringLiterals_max;NumberOfModifiers_50%;NumberOfMathOperations_mean;CBO_min;CBO_count;WMC_CK_50%;NumberOfStringLiterals_std;CBO_mean;NumberOfInnerClasses_25%;MaxNumberOfNestedBlocks_mean;NumberOfLoops_std;NumberOfUniqueWords_min;NumberOfParenthesizedExps_75%;NumberOfMathOperations_25%;WMC_CK_25%;NumberOfMathOperations_std;NumberOfInnerClasses_50%;NumberOfVariables_mean;NumberOfComparisons_max;NumberOfLambdas_mean;NumberOfTryCatch_max;NumberOfNumbers_count;NumberOfParenthesizedExps_count;NumberOfMathOperations_min;IsConstructor_top;NumberOfModifiers_75%;NumberOfNumbers_25%;Returns_std;MaxNumberOfNestedBlocks_75%;NumberOfComparisons_75%;NumberOfTryCatch_25%;NumberOfAssignments_count;NumberOfLogStatements_std;NumberOfAssignments_mean;Returns_max;NumberOfStringLiterals_mean;NumberOfAssignments_75%;MaxNumberOfNestedBlocks_min;NumberOfParameters_CK_50%;NumberOfUniqueWords_std;NumberOfParameters_CK_mean;NumberOfModifiers_25%;NumberOfAssignments_max;WMC_CK_max;NumberOfLogStatements_75%;NumberOfAssignments_25%;NumberOfLambdas_50%;RFC_max;NumberOfNumbers_min;NumberOfAssignments_min;NumberOfVariables_count;NumberOfLoops_min;NumberOfInnerClasses_min;NumberOfVariables_75%;NumberOfInnerClasses_max;MaxNumberOfNestedBlocks_count;Returns_25%;NumberOfLambdas_min;NumberOfParameters_CK_min;RFC_50%;WMC_CK_75%;Returns_min;MaxNumberOfNestedBlocks_50%;NumberOfLoops_75%;Returns_count;NumberOfVariables_min;NumberOfParenthesizedExps_std;RFC_count;NumberOfComparisons_min;MaxNumberOfNestedBlocks_std;NumberOfLogStatements_min;NumberOfAnonymousClasses_max;WMC_CK_count;NumberOfLogStatements_mean;Returns_75%;NumberOfLambdas_max;NumberOfUniqueWords_max;NumberOfTryCatch_min;RFC_std;NumberOfLambdas_count;Returns_mean;NumberOfUniqueWords_25%;NumberOfModifiers_max;RFC_75%;WMC_CK_std;NumberOfVariables_25%;NumberOfAnonymousClasses_mean;NumberOfTryCatch_50%;CBO_25%;NumberOfLoops_mean;RFC_25%;NumberOfParameters_CK_25%;NumberOfComparisons_std;NumberOfParenthesizedExps_mean;NumberOfStringLiterals_min;MaxNumberOfNestedBlocks_25%;NumberOfStringLiterals_25%;NumberOfParameters_CK_75%;NumberOfTryCatch_std;LOCMethod_CK_75%;NumberOfInnerClasses_mean;NumberOfModifiers_mean;NumberOfInnerClasses_std;NumberOfParenthesizedExps_25%;LOCMethod_CK_50%;NumberOfLogStatements_count;NumberOfAnonymousClasses_50%;NumberOfAnonymousClasses_75%;NumberOfComparisons_mean;NumberOfParenthesizedExps_min;NumberOfStringLiterals_count;NumberOfLogStatements_25%;Bugged;NumberOfLoops_25%;CBO_std;NumberOfLambdas_25%;NumberOfComparisons_count;MaxNumberOfNestedBlocks_max;NumberOfTryCatch_count;IsConstructor_freq;NumberOfMathOperations_max;NumberOfUniqueWords_50%;NumberOfUniqueWords_75%;NumberOfNumbers_50%;NumberOfAnonymousClasses_25%;NumberOfVariables_max;NumberOfModifiers_std;NumberOfLambdas_std;NumberOfParameters_CK_std;WMC_CK_mean
10;32.9;0.0;1.0;9.6;10.0;0.0;10.0;0.0;3.0;1.0;0.0;10.0;0.0;1.5;0.0;1.0;0.5;1.0;30.0;0.0;10.0;10.0;8.809086218218095;0.25;1.0;1.0;0.0;4.0;1.4142135623730951;2.0;10.0;2;0.0;0.0;10.0;0.0;10.0;0.0;4.0;0.0;2.359378449224852;0.0;3.0;0.0;1.0;2.5;2.2997584414213788;0.0;2.0;0.0;3.0;4.0;0.1;0.0;10.0;2.0;0.9486832980505138;0.8;0.0;0.8;0.31622776601683794;14.0;0.75;0.0;2.0;0.31622776601683794;0.0;1.2;4.0;0.0;0.0;10.0;10.0;0.0;False;4.0;0.0;2.311805451253293;1.0;1.0;0.0;10.0;0.0;1.3;7.0;0.3;2.25;0.0;1.0;17.89754793881615;1.3;2.0;7.0;11.0;0.0;0.0;0.0;12.0;0.0;0.0;10.0;0.0;0.0;1.5;0.0;10.0;1.0;0.0;1.0;1.0;4.5;0.0;1.0;0.0;10.0;0.0;0.6992058987801011;10.0;0.0;0.7888106377466155;0.0;0.0;10.0;0.0;3.5;0.0;70.0;0.0;3.7785946829182113;10.0;2.3;20.0;4.0;3.5;3.2041639575194436;0.0;0.0;0.0;0.0;0.1;0.0;1.0;1.1547005383792517;0.4;0.0;0.0;0.0;1.75;0.0;12.0;0.0;3.0;0.0;0.0;6.0;10.0;0.0;0.0;1.0;0.0;10.0;0.0;True;0.0;1.2292725943057186;0.0;10.0;2.0;10.0;8.0;1.0;27.5;44.25;0.5;0.0;7.0;1.3333333333333333;0.0;0.4830458915396479;3.6
1;32.0;2.0;4.0;4.0;1.0;0.0;1.0;0.0;4.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;4.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;1.0;1;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;4.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;32.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;False;4.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;3.0;0.0;3.0;4.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;3.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;32.0;0.0;0.0;1.0;1.0;32.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;4.0;0.0;4.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;0.0;0.0;1.0;0.0;1.0;1.0;2.0;32.0;32.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
2;37.5;1.75;4.0;6.5;2.0;3.0;2.0;0.0;5.75;1.0;0.0;2.0;0.0;1.0;2.0;0.0;1.0;3.25;8.0;2.0;2.0;2.0;2.1213203435596424;0.25;2.5;1.0;1.5;1.0;2.1213203435596424;1.0;2.0;1;0.0;0.0;2.0;1.0;2.0;0.5;4.0;0.0;0.0;2.0;5.0;0.0;0.5;1.0;0.0;0.0;3.0;0.0;4.0;4.0;1.5;1.0;2.0;2.5;2.8284271247461903;1.0;0.0;0.5;0.0;32.0;0.75;1.25;1.75;0.7071067811865476;0.0;2.0;1.0;0.0;0.0;2.0;2.0;1.0;False;4.0;1.75;0.0;0.75;0.75;0.0;2.0;0.0;2.0;1.0;2.0;2.0;0.0;3.0;7.7781745930520225;3.0;4.0;2.0;4.0;0.0;2.0;0.0;1.0;1.0;2.0;2.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;3.0;1.0;3.25;1.0;0.5;0.0;2.0;2.0;0.7071067811865476;2.0;0.0;0.7071067811865476;0.0;0.0;2.0;0.0;1.0;0.0;43.0;0.0;0.0;2.0;1.0;34.75;4.0;1.0;2.1213203435596424;2.0;0.0;0.0;1.0;0.0;1.0;3.0;0.7071067811865476;0.5;0.0;0.25;1.0;3.0;0.0;7.25;0.0;4.0;0.0;0.25;6.5;2.0;0.0;0.0;0.5;0.0;2.0;0.0;False;0.0;0.0;0.0;2.0;1.0;2.0;2.0;2.0;37.5;40.25;2.5;0.0;2.0;0.0;0.0;0.0;2.5
1;12.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;12.0;0.0;0.0;1.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;12.0;12.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0
0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1;36.0;2.0;4.0;4.0;1.0;0.0;1.0;0.0;4.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;4.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;1.0;1;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;4.0;2.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;36.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;2.0;False;4.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;3.0;0.0;3.0;4.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;3.0;0.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;36.0;0.0;0.0;1.0;1.0;36.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;4.0;0.0;4.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;False;0.0;0.0;0.0;1.0;0.0;1.0;1.0;2.0;36.0;36.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
3;27.66666666666667;5.0;1.0;8.666666666666666;3.0;2.5;3.0;0.0;5.5;1.5;0.0;3.0;0.0;1.0;2.0;1.0;1.0;7.0;15.0;3.0;3.0;3.0;6.5064070986477125;0.0;4.666666666666667;1.0;3.0;2.0;5.033222956847167;3.0;3.0;2;0.0;0.0;3.0;0.0;3.0;2.0;10.0;0.0;3.0;3.0;2.0;0.0;0.0;2.6666666666666665;2.081665999466133;0.0;1.0;0.0;3.0;1.0;3.333333333333333;0.0;3.0;5.0;1.5275252316519468;1.0;0.0;1.0;0.5773502691896258;8.0;2.5;1.5;3.0;3.511884584284246;0.0;2.333333333333333;2.0;0.0;0.0;3.0;3.0;0.0;False;1.5;2.0;0.5773502691896258;1.5;1.0;0.0;3.0;0.0;3.0;1.0;1.6666666666666667;4.5;0.0;1.0;17.616280348965077;0.6666666666666666;1.0;6.0;6.0;0.0;1.5;0.0;5.0;0.0;0.0;3.0;0.0;0.0;3.5;0.0;3.0;0.5;0.0;0.0;3.0;5.5;0.0;1.0;0.5;3.0;0.0;1.5275252316519468;3.0;0.0;1.0;0.0;0.0;3.0;0.0;1.0;0.0;42.0;0.0;2.516611478423584;3.0;0.6666666666666666;20.5;2.0;4.0;2.6457513110645907;1.5;0.0;0.0;0.5;0.3333333333333333;1.5;0.5;1.1547005383792517;1.6666666666666667;0.0;0.5;1.0;1.0;0.0;12.0;0.0;1.3333333333333333;0.0;1.0;9.0;3.0;0.0;0.0;0.6666666666666666;0.0;3.0;0.0;True;0.0;1.0;0.0;3.0;2.0;3.0;2.0;7.0;33.0;37.5;4.0;0.0;4.0;0.5773502691896257;0.0;0.5773502691896258;4.0
3;29.0;0.5;4.0;5.0;3.0;0.5;3.0;0.0;4.5;0.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;1.5;6.0;0.0;3.0;3.0;1.7320508075688772;0.5;1.0;1.0;0.0;0.0;1.0;0.0;3.0;1;0.0;0.0;3.0;0.0;3.0;0.0;2.0;0.0;0.0;0.0;3.0;0.0;1.0;0.6666666666666666;0.0;0.0;3.0;0.0;1.0;4.0;0.3333333333333333;0.0;3.0;2.0;0.5773502691896258;0.0;0.0;0.6666666666666666;0.0;23.0;0.0;0.0;1.5;0.5773502691896258;0.0;0.0;2.0;0.0;0.0;3.0;3.0;0.0;False;4.0;0.5;0.5773502691896257;1.0;1.5;0.0;3.0;0.0;0.0;2.0;0.3333333333333333;0.0;0.0;3.0;6.0;2.333333333333333;4.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;1.5;0.0;1.0;1.0;2.5;1.0;1.0;0.0;3.0;0.0;0.0;3.0;0.0;0.5773502691896258;0.0;0.0;3.0;0.0;2.0;0.0;35.0;0.0;0.5773502691896258;3.0;1.6666666666666667;26.0;4.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.5;2.0;1.0;0.0;0.0;0.5;0.0;3.0;0.0;6.0;0.0;4.0;0.0;0.0;6.0;3.0;0.0;0.0;1.0;0.0;3.0;0.0;False;0.0;0.0;0.0;3.0;1.0;3.0;3.0;1.0;29.0;32.0;1.0;0.0;0.0;0.0;0.0;1.1547005383792517;2.0
2;38.5;0.75;1.0;14.0;2.0;1.5;2.0;0.0;14.0;1.75;0.0;2.0;0.0;3.0;1.0;0.0;1.5;2.75;14.0;0.0;2.0;2.0;0.0;3.25;2.5;4.0;0.5;2.0;0.7071067811865476;0.0;2.0;1;0.0;0.0;2.0;2.0;2.0;0.0;3.0;0.0;0.0;0.0;14.0;0.0;3.5;2.0;0.0;0.0;1.0;0.0;2.0;1.0;0.5;1.0;2.0;4.5;1.4142135623730951;1.5;0.0;1.0;0.0;37.0;0.0;0.25;4.25;0.7071067811865476;0.0;0.0;4.0;0.0;0.0;2.0;2.0;0.0;False;1.0;2.25;1.4142135623730951;1.0;3.75;0.0;2.0;0.0;0.0;4.0;1.0;0.0;1.0;1.0;2.1213203435596424;1.0;1.0;0.0;5.0;0.0;0.0;0.0;2.0;2.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;2.5;0.0;1.0;2.0;4.75;2.0;1.0;0.0;2.0;0.0;0.0;2.0;3.0;0.0;0.0;0.0;2.0;0.0;3.5;0.0;40.0;0.0;0.0;2.0;3.0;37.75;1.0;2.0;0.7071067811865476;0.0;0.0;0.0;1.25;0.0;2.0;1.0;0.7071067811865476;0.0;0.0;1.0;0.5;1.0;0.0;14.0;0.0;1.0;0.0;0.0;14.0;2.0;0.0;0.0;3.5;0.0;2.0;0.0;False;0.0;0.7071067811865476;0.0;2.0;1.0;2.0;2.0;1.0;38.5;39.25;2.5;0.0;0.0;0.0;0.0;0.0;4.5
2;35.5;4.25;4.0;11.0;2.0;3.75;2.0;0.0;8.0;1.0;0.0;2.0;0.0;1.0;2.5;1.0;1.0;4.75;17.0;3.0;2.0;2.0;8.48528137423857;0.0;3.5;1.0;3.5;1.0;3.5355339059327378;1.0;2.0;1;0.0;0.0;2.0;1.0;2.0;1.0;6.0;0.0;1.4142135623730951;3.0;5.0;0.5;0.0;4.0;1.4142135623730951;0.0;3.0;0.0;5.0;4.0;3.5;1.0;2.0;3.5;3.5355339059327378;1.0;0.0;1.0;0.7071067811865476;32.0;1.0;2.75;2.25;2.1213203435596424;0.0;3.0;0.0;0.0;0.0;2.0;2.0;2.0;False;4.0;2.25;0.0;1.5;0.0;0.0;2.0;0.0;3.0;1.0;2.5;3.5;0.0;2.5;4.949747468305833;2.5;4.0;4.0;6.0;0.0;2.5;0.0;7.0;1.0;2.0;2.0;0.0;0.0;3.5;0.0;2.0;1.0;0.0;2.0;4.0;4.75;1.0;1.0;0.75;2.0;2.0;0.0;2.0;0.0;1.4142135623730951;0.0;0.0;2.0;0.0;1.0;0.0;39.0;0.0;4.242640687119285;2.0;1.0;33.75;4.0;5.5;3.5355339059327378;2.5;0.0;0.0;1.0;0.5;2.5;2.25;0.0;1.0;0.0;0.5;1.25;2.75;0.0;14.0;0.0;4.0;0.0;1.0;11.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;False;0.25;0.0;0.0;2.0;2.0;2.0;2.0;5.0;35.5;37.25;3.5;0.0;4.0;0.0;0.0;0.7071067811865476;3.5
1;39.0;3.0;4.0;5.0;1.0;0.0;1.0;0.0;5.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;3.0;5.0;2.0;1.0;1.0;0.0;0.0;3.0;2.0;3.0;0.0;0.0;1.0;1.0;1;0.0;0.0;1.0;0.0;1.0;1.0;3.0;0.0;0.0;2.0;5.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;4.0;3.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;39.0;1.0;3.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;1.0;3.0;False;4.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;0.0;2.0;0.0;3.0;0.0;3.0;4.0;2.0;2.0;0.0;2.0;0.0;0.0;3.0;2.0;1.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;3.0;0.0;2.0;1.0;0.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;39.0;0.0;0.0;1.0;1.0;39.0;4.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;5.0;0.0;4.0;0.0;1.0;5.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;False;0.0;0.0;0.0;1.0;0.0;1.0;1.0;3.0;39.0;39.0;3.0;0.0;2.0;0.0;0.0;0.0;2.0
7;27.142857142857146;2.0;1.0;8.285714285714286;7.0;1.0;7.0;0.0;6.0;1.5;0.0;7.0;0.0;1.0;1.0;1.0;1.0;3.0;14.0;1.0;7.0;7.0;3.773340063934768;0.0;2.142857142857143;1.0;1.0;2.0;2.193062655175134;1.0;7.0;2;0.0;0.0;7.0;0.0;7.0;0.0;6.0;0.14285714285714285;2.5448360411214077;1.0;3.0;0.0;0.0;1.7142857142857142;2.14919697074224;0.0;3.0;0.0;3.0;4.0;1.4285714285714286;0.0;7.0;3.0;1.0690449676496974;1.0;0.0;0.8571428571428571;0.4879500364742666;16.0;1.0;0.5;2.0;1.3972762620115438;0.0;1.5714285714285714;3.0;0.0;1.0;7.0;7.0;0.0;False;4.0;0.5;0.8997354108424372;1.0;1.5;0.0;7.0;0.0;2.142857142857143;3.0;0.8571428571428571;3.0;0.0;1.0;9.317162862670363;1.4285714285714286;1.0;7.0;5.0;0.0;0.5;0.0;4.0;0.0;0.0;7.0;0.0;0.0;2.0;0.0;7.0;1.0;0.0;1.0;2.0;3.5;0.0;1.0;0.5;7.0;0.0;0.5345224838248487;7.0;0.0;0.3779644730092273;0.0;0.0;7.0;0.0;1.0;0.0;42.0;0.0;1.4960264830861911;7.0;1.1428571428571428;20.0;9.0;2.5;1.3451854182690983;0.0;0.0;0.0;0.5;0.2857142857142857;0.5;1.0;1.2149857925879115;0.42857142857142855;0.0;1.0;0.0;1.5;0.3779644730092273;10.5;0.0;3.4285714285714284;0.0;0.0;8.0;7.0;0.0;0.0;0.8571428571428571;0.0;7.0;0.0;False;0.0;0.8164965809277259;0.0;7.0;1.0;7.0;6.0;4.0;26.0;33.0;2.0;0.0;6.0;2.8784916685156974;0.0;0.7867957924694432;2.8571428571428568
3;28.66666666666667;1.5;4.0;5.666666666666668;3.0;2.5;3.0;0.0;4.5;1.0;0.0;3.0;0.0;1.0;1.0;0.0;1.0;2.5;8.0;0.0;3.0;3.0;2.516611478423583;0.0;2.0;1.0;1.0;1.0;1.7320508075688772;0.0;3.0;1;0.0;0.0;3.0;0.0;3.0;0.0;4.0;0.0;1.1547005383792517;0.0;3.0;0.0;0.0;1.0;1.1547005383792517;0.0;3.0;0.0;4.0;4.0;1.3333333333333333;0.0;3.0;2.0;2.0816659994661326;0.6666666666666666;0.0;0.6666666666666666;0.0;25.0;0.0;1.0;1.5;0.5773502691896257;0.0;0.6666666666666666;1.0;0.0;0.0;3.0;3.0;1.0;False;4.0;1.0;0.0;1.0;0.5;0.0;3.0;0.0;0.6666666666666666;1.0;1.6666666666666667;1.0;0.0;3.0;4.0414518843273814;2.6666666666666665;4.0;2.0;4.0;0.0;0.0;0.0;2.0;1.0;0.0;3.0;0.0;0.0;1.0;0.0;3.0;1.0;0.0;2.0;1.0;3.0;1.0;1.0;0.0;3.0;0.0;0.0;3.0;0.0;0.5773502691896258;0.0;0.0;3.0;0.0;1.0;0.0;33.0;0.0;1.0;3.0;1.0;26.5;4.0;1.5;1.5275252316519463;0.0;0.0;0.0;0.5;0.0;0.5;2.5;0.5773502691896258;0.0;0.0;0.5;0.5;3.0;0.0;7.0;0.0;4.0;0.0;0.0;6.0;3.0;0.0;0.0;0.3333333333333333;0.0;3.0;0.0;False;0.0;0.5773502691896258;0.0;3.0;1.0;3.0;3.0;2.0;28.0;30.5;1.0;0.0;2.0;0.0;0.0;0.5773502691896258;2.333333333333333
3;23.33333333333333;2.5;1.0;10.333333333333334;3.0;2.0;3.0;0.0;9.0;1.5;0.0;3.0;0.0;1.0;1.0;1.0;1.0;4.5;13.0;1.0;3.0;3.0;3.055050463303893;1.0;3.333333333333333;3.0;0.0;2.0;3.2145502536643185;2.0;3.0;1;0.5;0.0;3.0;2.0;3.0;1.0;7.0;0.3333333333333333;3.2145502536643185;1.0;7.0;0.0;2.0;2.6666666666666665;2.6457513110645907;0.0;2.0;0.0;3.0;1.0;1.6666666666666667;1.0;3.0;5.0;1.5275252316519468;1.3333333333333333;0.0;1.3333333333333333;0.5773502691896258;21.0;1.5;0.0;4.0;2.8867513459481287;0.0;2.0;3.0;0.0;1.0;3.0;3.0;0.0;False;1.5;1.5;1.1547005383792517;1.5;2.5;0.0;3.0;0.0;2.333333333333333;3.0;1.3333333333333333;3.5;1.0;1.0;2.081665999466133;1.3333333333333333;1.0;6.0;5.0;0.0;0.5;0.0;3.0;1.0;0.0;3.0;0.0;0.0;3.0;0.0;3.0;1.0;0.0;1.0;3.0;5.0;1.0;1.0;0.5;3.0;0.0;1.0;3.0;0.0;0.5773502691896257;0.0;0.0;3.0;0.0;2.0;0.0;25.0;0.0;0.5773502691896258;3.0;1.6666666666666667;22.5;2.0;3.0;1.1547005383792517;0.5;0.0;0.0;1.0;0.3333333333333333;2.5;1.0;1.5275252316519468;1.0;0.0;1.0;0.5;1.5;0.5773502691896258;12.0;0.0;1.3333333333333333;0.0;0.5;11.0;3.0;0.0;0.0;1.6666666666666667;0.0;3.0;0.0;False;0.0;0.5773502691896257;0.0;3.0;2.0;3.0;3.0;5.0;24.0;24.5;2.0;0.0;5.0;0.5773502691896257;0.0;0.5773502691896257;4.333333333333333
12;14.75;0.0;1.0;4.416666666666667;12.0;0.0;12.0;0.0;3.0;0.0;0.0;12.0;0.0;0.5;0.0;1.0;0.0;1.0;10.0;1.0;12.0;12.0;2.466441431158123;0.0;0.5833333333333334;1.0;0.0;1.0;0.9003366373785201;1.0;12.0;2;0.0;0.0;12.0;0.0;12.0;0.0;3.0;0.08333333333333333;0.621581560508061;0.0;3.0;0.0;0.0;0.4166666666666667;0.621581560508061;0.0;1.0;0.0;1.0;1.0;0.08333333333333333;0.0;12.0;1.0;0.3892494720807616;0.08333333333333333;0.0;0.25;0.2886751345948129;6.0;0.25;0.0;1.0;0.2886751345948129;0.0;0.25;2.0;0.0;1.0;12.0;12.0;0.0;False;1.0;0.0;0.8876253645985945;0.25;0.25;0.0;12.0;0.0;0.75;3.0;0.16666666666666666;1.0;0.0;0.5;5.083395429327634;0.5;1.0;2.0;4.0;0.0;0.0;0.0;4.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;12.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;12.0;0.0;0.4522670168666454;12.0;0.0;0.4522670168666454;0.0;0.0;12.0;0.0;1.0;0.0;23.0;0.0;1.1645001528813148;12.0;0.6666666666666666;11.0;1.0;0.0;0.9003366373785201;0.0;0.0;0.0;0.0;0.08333333333333333;0.0;0.0;0.6513389472789295;0.25;0.0;0.0;0.0;1.0;0.2886751345948129;4.75;0.0;1.0;0.0;0.0;3.0;12.0;0.0;0.0;0.3333333333333333;0.0;12.0;0.0;False;0.0;0.2886751345948128;0.0;12.0;1.0;12.0;11.0;1.0;15.5;18.25;0.0;0.0;2.0;0.0;0.0;0.5222329678670935;1.5833333333333333
