ClassFanOutComplexity_25%;AnonymousInnerClassLength_count;ClassFanOutComplexity_std;NCSSForThisClass_mean;AnonymousInnerClassLength_25%;FileLength_50%;NestedForDepth_max;ClassDataAbstractionCoupling_mean;NCSSForThisMethod_count;CyclomaticComplexity_count;NumberOfProtectedMethod_min;NumberOfPrivateMethod_min;NumberOfPackageMethod_75%;NumberOfPublicMethods_Checkstyle_std;ClassFanOutComplexity_count;NCSSForThisFile_mean;BooleanExpressionComplexity_max;FileLength_mean;BooleanExpressionComplexity_min;ClassDataAbstractionCoupling_min;NCSSForThisFile_count;NCSSForThisMethod_min;NumberOfProtectedMethod_50%;CyclomaticComplexity_std;ThrowsCount_75%;FileLength_min;NumberOfProtectedMethod_mean;NumberOfPrivateMethod_mean;ClassFanOutComplexity_max;NCSSForThisMethod_75%;NumberOfPublicMethods_Checkstyle_75%;NumberOfPackageMethod_25%;ThrowsCount_mean;NumberOfProtectedMethod_25%;MethodLength_std;NumberOfPackageMethod_min;NestedIfElseDepth_count;NumberOfMethods_Checkstyle_count;NPathComplexity_max;Bugged;NCSSForThisClass_count;NumberOfPackageMethod_mean;NumberOfMethods_Checkstyle_mean;NestedForDepth_50%;NCSSForThisClass_50%;ClassDataAbstractionCoupling_50%;NCSSForThisFile_25%;NestedIfElseDepth_50%;ThrowsCount_25%;ExecutableStatementCount_mean;NumberOfPublicMethods_Checkstyle_25%;BooleanExpressionComplexity_50%;NestedIfElseDepth_min;ClassDataAbstractionCoupling_count;NumberOfProtectedMethod_std;NumberOfProtectedMethod_75%;AnonymousInnerClassLength_min;NPathComplexity_count;ExecutableStatementCount_50%;MethodLength_count;ClassDataAbstractionCoupling_75%;NCSSForThisFile_max;BooleanExpressionComplexity_std;NPathComplexity_75%;NPathComplexity_mean;ThrowsCount_max;ThrowsCount_50%;ExecutableStatementCount_count;FileLength_25%;NCSSForThisMethod_mean;FileLength_max;ClassDataAbstractionCoupling_std;NumberOfPrivateMethod_max;NumberOfPackageMethod_max;CyclomaticComplexity_mean;FileLength_std;ClassFanOutComplexity_min;NestedForDepth_count;NumberOfPublicMethods_Checkstyle_50%;NestedTryDepth_50%;NestedTryDepth_max;NumberOfPackageMethod_count;NestedTryDepth_count;NumberOfPublicMethods_Checkstyle_max;ClassDataAbstractionCoupling_max;NumberOfPackageMethod_50%;NumberOfPrivateMethod_75%;NestedForDepth_mean;NCSSForThisMethod_25%;NCSSForThisFile_std;BooleanExpressionComplexity_count;ClassFanOutComplexity_75%;NCSSForThisClass_min;NestedIfElseDepth_std;NestedTryDepth_75%;NestedTryDepth_25%;NumberOfPrivateMethod_25%;NestedIfElseDepth_mean;ClassFanOutComplexity_50%;NPathComplexity_50%;NestedForDepth_25%;NestedForDepth_min;NumberOfPrivateMethod_50%;AnonymousInnerClassLength_max;NumberOfPackageMethod_std;NestedIfElseDepth_75%;AnonymousInnerClassLength_std;NumberOfMethods_Checkstyle_min;AnonymousInnerClassLength_mean;ThrowsCount_min;NCSSForThisClass_25%;NestedTryDepth_std;AnonymousInnerClassLength_75%;ThrowsCount_count;NPathComplexity_25%;NumberOfPrivateMethod_std;CyclomaticComplexity_50%;NumberOfPublicMethods_Checkstyle_min;NumberOfMethods_Checkstyle_50%;CyclomaticComplexity_25%;ExecutableStatementCount_75%;NumberOfPrivateMethod_count;NCSSForThisClass_std;NestedTryDepth_min;AnonymousInnerClassLength_50%;NCSSForThisMethod_max;NCSSForThisMethod_std;NumberOfMethods_Checkstyle_std;ExecutableStatementCount_min;NestedIfElseDepth_max;NestedForDepth_75%;MethodLength_25%;MethodLength_mean;NCSSForThisClass_max;NumberOfMethods_Checkstyle_max;NCSSForThisClass_75%;NCSSForThisFile_50%;NCSSForThisMethod_50%;MethodLength_max;NPathComplexity_std;BooleanExpressionComplexity_75%;CyclomaticComplexity_75%;NCSSForThisFile_75%;NumberOfMethods_Checkstyle_75%;MethodLength_min;CyclomaticComplexity_max;NestedTryDepth_mean;NPathComplexity_min;CyclomaticComplexity_min;NumberOfMethods_Checkstyle_25%;NCSSForThisFile_min;FileLength_75%;FileLength_count;NumberOfPublicMethods_Checkstyle_mean;NestedForDepth_std;MethodLength_75%;ClassDataAbstractionCoupling_25%;NumberOfProtectedMethod_max;ExecutableStatementCount_max;NestedIfElseDepth_25%;ExecutableStatementCount_25%;BooleanExpressionComplexity_mean;ExecutableStatementCount_std;NumberOfPublicMethods_Checkstyle_count;ThrowsCount_std;BooleanExpressionComplexity_25%;ClassFanOutComplexity_mean;NumberOfProtectedMethod_count;MethodLength_50%
0.75;2.0;2.1213203435596424;12.0;0.0;0.0;0.0;0.5;2.0;2.0;0.0;0.0;0.0;0.7071067811865476;2.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.7071067811865476;0.0;0.0;0.0;0.5;3.0;14.75;0.75;0.0;0.0;0.0;18.384776310850235;0.0;2.0;2.0;2.0;False;2.0;0.0;1.0;0.0;12.0;0.5;0.0;0.0;0.0;9.0;0.25;0.0;0.0;2.0;0.0;0.0;0.0;2.0;9.0;2.0;0.75;0.0;0.0;1.75;1.5;0.0;0.0;2.0;0.0;10.5;0.0;0.7071067811865476;1.0;0.0;1.5;0.0;0.0;2.0;0.5;0.0;0.0;2.0;2.0;1.0;1.0;0.0;0.75;0.0;6.25;0.0;2.0;2.25;0.0;0.0;0.0;0.0;0.25;0.0;1.5;1.5;0.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;2.0;1.25;0.7071067811865476;1.5;0.0;1.0;1.25;13.0;2.0;16.97056274847714;0.0;0.0;19.0;12.020815280171306;1.4142135623730951;1.0;0.0;0.0;9.5;16.0;24.0;2.0;18.0;0.0;10.5;29.0;0.7071067811865476;0.0;1.75;0.0;1.5;3.0;2.0;0.0;1.0;1.0;0.5;0.0;0.0;2.0;0.5;0.0;22.5;0.25;0.0;17.0;0.0;5.0;0.0;11.31370849898476;2.0;0.0;0.0;1.5;2.0;16.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0
0.0;7.0;0.3779644730092273;12.0;0.0;0.0;0.0;0.0;7.0;7.0;0.0;0.0;0.0;5.1869800370506445;7.0;0.0;0.0;0.0;0.0;0.0;7.0;2.0;0.0;0.7867957924694431;0.0;0.0;0.0;0.0;1.0;4.0;7.5;0.0;0.0;0.0;2.3603873774083297;0.0;7.0;7.0;4.0;False;7.0;0.0;3.7142857142857135;0.0;0.0;0.0;0.0;0.0;0.0;1.7142857142857142;0.0;0.0;0.0;7.0;0.0;0.0;0.0;7.0;1.0;7.0;0.0;0.0;0.0;2.0;1.7142857142857142;0.0;0.0;7.0;0.0;3.1428571428571432;0.0;0.0;0.0;0.0;1.5714285714285714;0.0;0.0;7.0;0.0;0.0;0.0;7.0;7.0;11.0;0.0;0.0;0.0;0.0;2.0;0.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.0;1.0;0.0;1.0;0.0;0.0;1.0;2.0;7.0;16.522711641858304;0.0;0.0;6.0;1.5735915849388862;5.1869800370506445;1.0;0.0;0.0;3.0;4.714285714285714;35.0;11.0;24.5;0.0;2.0;9.0;1.1126972805283737;0.0;2.0;0.0;7.5;3.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;7.0;3.7142857142857135;0.0;6.0;0.0;0.0;4.0;0.0;1.0;0.0;1.1126972805283737;7.0;0.0;0.0;0.14285714285714285;7.0;3.0
0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;0.0;0.5;0.0;0.0;0.0;0.0;0.0;2.5;0.0;0.0;0.0;0.0;1.5;0.0;4.0;4.0;2.0;False;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5;0.0;0.0;0.0;4.0;0.0;0.0;0.0;4.0;1.0;4.0;0.0;0.0;0.0;1.25;1.0;0.0;0.0;4.0;0.0;2.5;0.0;0.0;0.0;0.0;1.25;0.0;0.0;4.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.75;0.0;1.0;0.0;0.0;1.0;1.5;4.0;0.0;0.0;0.0;4.0;1.0;0.0;1.0;0.0;0.0;3.0;3.75;0.0;0.0;0.0;0.0;2.0;6.0;0.8164965809277259;0.0;1.25;0.0;0.0;3.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;3.75;0.0;0.0;3.0;0.0;1.0;0.0;1.0;4.0;0.0;0.0;0.0;4.0;3.0
1.0;1.0;0.0;22.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;4.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;2.0;False;1.0;0.0;2.0;0.0;22.0;0.0;0.0;0.0;0.0;3.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0;1.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;1.0;0.0;4.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;2.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;1.0;22.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;22.0;0.0;0.0;1.0;2.0;0.0;2.0;2.0;2.0;2.0;3.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;3.0;0.0;0.0;6.0;6.0;22.0;2.0;22.0;0.0;4.0;6.0;0.0;0.0;2.0;0.0;2.0;6.0;2.0;0.0;2.0;2.0;2.0;0.0;0.0;1.0;2.0;0.0;6.0;0.0;0.0;3.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;6.0
0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;7.0;0.0;0.7071067811865476;0.0;0.0;0.0;0.0;0.0;9.25;0.0;0.0;0.0;0.0;2.8284271247461903;0.0;2.0;2.0;6.0;False;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;4.0;2.0;0.0;0.0;0.0;5.25;4.5;0.0;0.0;2.0;0.0;8.5;0.0;0.0;0.0;0.0;3.5;0.0;0.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;7.75;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;3.75;0.0;3.5;0.0;0.0;3.25;4.5;2.0;0.0;0.0;0.0;10.0;2.1213203435596424;0.0;3.0;0.0;0.0;9.0;10.0;0.0;0.0;0.0;0.0;8.5;12.0;2.1213203435596424;0.0;3.75;0.0;0.0;8.0;4.0;0.0;3.0;3.0;0.0;0.0;0.0;2.0;0.0;0.0;11.0;0.0;0.0;5.0;0.0;3.5;0.0;1.4142135623730951;2.0;0.0;0.0;0.0;2.0;10.0
0.0;3.0;0.5773502691896258;5.666666666666668;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;2.309401076758504;3.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.5773502691896258;0.0;0.0;0.0;0.0;1.0;2.0;2.0;0.0;0.0;0.0;1.7320508075688772;0.0;3.0;3.0;1.0;False;3.0;0.0;1.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;0.0;3.0;0.0;0.0;0.0;3.0;1.0;3.0;0.0;0.0;0.0;0.5;0.3333333333333333;0.0;0.0;3.0;0.0;1.3333333333333333;0.0;0.0;0.0;0.0;0.6666666666666666;0.0;0.0;3.0;0.0;0.0;0.0;3.0;3.0;4.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.5;1.0;3.0;9.814954576223636;0.0;0.0;2.0;1.1547005383792517;2.309401076758504;0.0;0.0;0.0;1.5;2.0;17.0;4.0;8.5;0.0;2.0;3.0;0.5773502691896258;0.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;1.3333333333333333;0.0;3.0;0.0;0.0;1.0;0.0;0.5;0.0;0.5773502691896258;3.0;0.0;0.0;0.3333333333333333;3.0;3.0
1.25;2.0;3.5355339059327378;4.0;0.0;0.0;0.0;2.5;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;1.0;False;2.0;0.0;0.0;0.0;4.0;2.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;1.0;2.0;3.75;0.0;0.0;0.75;0.5;0.0;0.0;2.0;0.0;2.0;0.0;3.5355339059327378;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;2.0;0.0;5.0;0.0;0.0;0.0;2.0;0.0;2.0;3.75;0.0;0.0;0.0;0.0;0.0;0.0;2.5;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.25;0.0;1.0;0.0;0.0;1.0;1.0;2.0;5.656854249492381;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;3.0;3.0;8.0;0.0;6.0;0.0;2.0;3.0;0.7071067811865476;0.0;1.0;0.0;0.0;3.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;3.0;1.25;0.0;1.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;2.5;2.0;3.0
0.0;30.0;2.5641202475075477;14.066666666666665;0.0;0.0;0.0;0.13333333333333333;30.0;30.0;0.0;0.0;0.0;2.6920487433888733;30.0;12.333333333333336;0.0;23.4;0.0;0.0;30.0;0.0;0.0;1.5252661346824676;1.0;0.0;0.0;0.03333333333333333;14.0;5.0;0.0;0.0;0.4666666666666667;0.0;8.90331205323285;0.0;30.0;30.0;40.0;False;30.0;0.06666666666666668;0.9333333333333332;0.0;0.0;0.0;0.0;0.0;0.0;3.333333333333333;0.0;0.0;0.0;30.0;0.0;0.0;0.0;30.0;1.0;30.0;0.0;370.0;0.0;1.75;2.533333333333333;1.0;0.0;30.0;0.0;4.8;702.0;0.7302967433402213;1.0;2.0;1.5333333333333334;128.16707845620886;0.0;30.0;0.0;0.0;0.0;30.0;30.0;14.0;4.0;0.0;0.0;0.0;2.0;67.5524487589705;30.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36514837167011066;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;0.18257418583505533;1.0;0.0;0.0;1.0;3.75;30.0;65.17241500942649;0.0;0.0;40.0;7.4343100229437145;3.0392073981871333;0.0;0.0;0.0;3.0;6.8;358.0;16.0;0.0;0.0;2.0;46.0;7.668715368449845;0.0;1.75;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.8333333333333334;0.0;7.75;0.0;0.0;31.0;0.0;1.0;0.0;5.926756008273768;30.0;0.5074162634049248;0.0;0.6666666666666666;30.0;3.0
3.0;1.0;0.0;55.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;52.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;52.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;113.0;False;1.0;0.0;1.0;0.0;55.0;0.0;0.0;0.0;0.0;42.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;42.0;1.0;0.0;0.0;0.0;113.0;113.0;0.0;0.0;1.0;0.0;52.0;0.0;0.0;0.0;0.0;10.0;0.0;3.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;52.0;0.0;1.0;3.0;55.0;0.0;0.0;0.0;0.0;0.0;3.0;113.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;55.0;0.0;0.0;1.0;113.0;0.0;10.0;1.0;1.0;10.0;42.0;1.0;0.0;0.0;0.0;52.0;0.0;0.0;42.0;0.0;0.0;71.0;71.0;55.0;1.0;55.0;0.0;52.0;71.0;0.0;0.0;10.0;0.0;1.0;71.0;10.0;0.0;113.0;10.0;1.0;0.0;0.0;1.0;1.0;0.0;71.0;0.0;0.0;42.0;0.0;42.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;71.0
0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;False;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;0.0;1.0;0.0;0.0;3.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;3.0
1.0;2.0;2.8284271247461903;14.5;0.0;0.0;0.0;1.0;2.0;2.0;0.0;0.0;0.0;1.4142135623730951;2.0;0.0;0.0;0.0;0.0;0.0;2.0;2.0;0.0;2.1213203435596424;0.0;0.0;0.0;0.0;4.0;16.25;1.5;0.0;0.0;0.0;19.091883092036785;0.0;2.0;2.0;5.0;False;2.0;0.0;1.0;0.0;14.5;1.0;0.0;0.0;0.0;8.5;0.5;0.0;0.0;2.0;0.0;0.0;0.0;2.0;8.5;2.0;1.5;0.0;0.0;3.75;2.5;0.0;0.0;2.0;0.0;11.5;0.0;1.4142135623730951;0.0;0.0;2.5;0.0;0.0;2.0;1.0;0.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;0.0;6.75;0.0;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;2.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7.25;0.0;0.0;2.0;1.25;0.0;2.5;0.0;1.0;1.75;12.25;2.0;20.506096654409877;0.0;0.0;21.0;13.435028842544405;1.4142135623730951;1.0;0.0;0.0;9.75;16.5;29.0;2.0;21.75;0.0;11.5;30.0;3.5355339059327378;0.0;3.25;0.0;1.5;3.0;4.0;0.0;0.0;1.0;0.5;0.0;0.0;2.0;1.0;0.0;23.25;0.5;0.0;16.0;0.0;4.75;0.0;10.606601717798213;2.0;0.0;0.0;2.0;2.0;16.5
0.0;11.0;3.618136134933164;9.363636363636363;0.0;0.0;0.0;0.4545454545454545;11.0;11.0;0.0;0.0;0.0;1.8090680674665816;11.0;10.454545454545457;1.0;16.727272727272727;0.0;0.0;11.0;2.0;0.0;1.3751033019046572;1.0;0.0;0.0;0.09090909090909093;12.0;11.0;0.0;0.0;0.7272727272727273;0.0;6.217277977905239;0.0;11.0;11.0;24.0;True;11.0;0.3636363636363637;1.0;0.0;0.0;0.0;0.0;0.0;0.5;6.545454545454546;0.0;0.0;0.0;11.0;0.0;0.0;0.0;11.0;6.0;11.0;0.0;115.0;0.3015113445777636;3.0;3.727272727272727;1.0;1.0;11.0;0.0;8.0;184.0;1.5075567228888185;1.0;4.0;1.9090909090909087;55.47808740230851;0.0;11.0;0.0;0.0;0.0;11.0;11.0;6.0;5.0;0.0;0.0;0.0;5.0;34.673804626442816;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.2060453783110543;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.5;0.30151134457776363;1.0;0.0;0.0;1.0;9.0;11.0;31.055668491509657;0.0;0.0;18.0;5.079370039680118;3.3166247903554;1.0;0.0;0.0;7.0;10.363636363636363;103.0;11.0;0.0;0.0;7.0;21.0;6.972673936029262;0.0;2.0;0.0;0.0;3.0;5.0;0.0;0.0;1.0;0.0;0.0;0.0;11.0;0.5454545454545454;0.0;15.0;0.0;0.0;17.0;0.0;3.5;0.09090909090909093;4.824181513244218;11.0;0.4670993664969138;0.0;1.0909090909090908;11.0;8.0
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;True;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;8.0;4.911720676097125;15.875;0.0;0.0;1.0;0.75;8.0;8.0;0.0;0.0;0.0;1.7268882005337975;8.0;15.875;1.0;29.5;0.0;0.0;8.0;2.0;0.0;4.1747540560578456;1.0;0.0;0.0;0.125;14.0;8.5;1.0;0.0;0.375;0.0;29.36683017088692;0.0;8.0;8.0;236.0;True;8.0;0.0;1.0;0.0;1.5;0.0;0.0;0.0;0.0;9.5;0.0;0.0;0.0;8.0;0.0;0.0;0.0;8.0;3.5;8.0;0.0;127.0;0.4629100498862757;2.5;30.5;1.0;0.0;8.0;0.0;11.0;236.0;2.1213203435596424;1.0;0.0;3.0;83.43860018001261;0.0;8.0;0.0;0.0;0.0;8.0;8.0;5.0;6.0;0.0;0.0;0.125;2.0;44.901280605345775;8.0;0.25;0.0;0.5175491695067657;0.0;0.0;0.0;0.375;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.3535533905932738;1.0;0.0;0.0;1.0;7.5;8.0;39.34258870123172;0.0;0.0;55.0;18.03963889407356;2.070196678027062;1.0;1.0;0.0;3.0;16.875;113.0;6.0;4.25;0.0;4.5;89.0;83.04559849005501;0.25;2.5;0.0;1.0;3.0;13.0;0.0;0.0;1.0;0.0;0.0;0.0;8.0;0.875;0.3535533905932738;11.0;0.0;0.0;50.0;0.0;1.0;0.25;16.647608150808242;8.0;0.5175491695067657;0.0;1.875;8.0;7.5
