PMR;MaxNumberOfNestedBlocks_max;NumberOfModifiers_max;issues_priorityMajor_count;blamemerge_priorityMajor_max;MaxNumberOfNestedBlocks_min;blame_merge_priorityMinor_mean;Average Statements per Method;NumberOfMathOperations_max;NMIR;Maximum Depth_25%;SIX;MaxNumberOfNestedBlocks_count;Mit;NumberOfMathOperations_50%;Maximum Depth_min;issues_priorityMinor_max;NumberOfMethods_Mood;issues_priorityMinor_count;NumberOfMathOperations_count;NF;HMi;NumberOfMathOperations_min;blame_merge_priorityMinor_max;NumberOfMathOperations_std;blamemerge_priorityMajor_min;Maximum Depth_50%;NumberOfModifiers_25%;NumberOfModifiers_75%;Ad;blame_merge_priorityMinor_std;PMd;Ao;issues_priorityMajor_mean;Ait;blamemerge_priorityMinor_mean;blame_merge_priorityMajor_min;Maximum Block Depth;blamemerge_priorityMinor_max;Maximum Depth_max;NumberOfModifiers_std;Maximum Depth_count;MaxNumberOfNestedBlocks_50%;NumberOfModifiers_min;blamemerge_priorityMinor_min;blamemerge_priorityMinor_count;Mi;blame_merge_priorityMinor_min;Maximum Depth_mean;Md;Ai;issues_priorityMajor_max;NMA;MaxNumberOfNestedBlocks_mean;NumberOfMathOperations_mean;blame_merge_priorityMajor_count;Average Block Depth;blamemerge_priorityMajor_mean;blamemerge_priorityMajor_count;Maximum Depth_std;Maximum Depth_75%;NumberOfMathOperations_25%;NumberOfModifiers_50%;NumberOfModifiers_mean;Bugged;NumberOfModifiers_count;blame_merge_priorityMajor_max;NumberOfMathOperations_75%;issues_priorityMinor_std;MaxNumberOfNestedBlocks_std;MaxNumberOfNestedBlocks_75%;issues_priorityMajor_std;blamemerge_priorityMinor_std;Mo;issues_priorityMajor_min;blame_merge_priorityMajor_std;blame_merge_priorityMinor_count;blamemerge_priorityMajor_std;MaxNumberOfNestedBlocks_25%;Ma;issues_priorityMinor_mean;NMI;NM;NOPa;Av;Average Complexity*;HMd;Maximum Complexity*;blame_merge_priorityMajor_mean;PMi;issues_priorityMinor_min
0.461538462;3.0;9.0;69.0;1.0;0.0;0.0;12.67;20.0;0.0;0.0;0.0;16.0;0.0;0.0;0.0;1.0;18.0;69.0;16.0;25.0;0.0;0.0;0.0;5.175261668102719;0.0;0.0;1.0;2.0;25.0;0.0;6.0;0.0;0.7681159420289855;0.0;0.0009654548197314828;0.0;5.0;1.0;0.0;3.151719107619417;0.0;1.0;0.0;0.0;33145.0;0.0;0.0;0.0;13.0;0.0;1.0;13.0;1.25;2.375;0.0;2.24;0.9990345451802684;33145.0;0.0;0.0;0.0;1.5;2.75;False;16.0;0.0;1.25;0.4251272313441584;1.2909944487358056;2.25;0.4251272313441584;0.03105723454684238;0.0;0.0;0.0;0.0;0.03105723454684238;0.0;13.0;0.2318840579710145;0.0;13.0;0.0;0.0;1.71;7.0;5.0;0.0;0.0;0.0
0.461538462;0.0;9.0;69.0;1.0;0.0;0.0;12.67;2.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;1.0;18.0;69.0;1.0;25.0;0.0;2.0;0.0;0.0;0.0;0.0;9.0;9.0;25.0;0.0;6.0;0.0;0.7681159420289855;0.0;0.0009654548197314828;0.0;5.0;1.0;0.0;0.0;0.0;0.0;9.0;0.0;33145.0;0.0;0.0;0.0;13.0;0.0;1.0;13.0;0.0;2.0;0.0;2.24;0.9990345451802684;33145.0;0.0;0.0;2.0;9.0;9.0;False;1.0;0.0;2.0;0.4251272313441584;0.0;0.0;0.4251272313441584;0.03105723454684238;0.0;0.0;0.0;0.0;0.03105723454684238;0.0;13.0;0.2318840579710145;0.0;13.0;0.0;0.0;1.71;7.0;5.0;0.0;0.0;0.0
0.0;0.0;0.0;49.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;49.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1366.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1366.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
0.0;0.0;0.0;39.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1053.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1053.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;4.0;1.0;119.0;1.0;0.0;0.0;3.71;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;1.0;6.0;119.0;6.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;0.0;7.0;0.0;0.3277310924369748;0.0;0.02277904328018224;0.0;6.0;1.0;0.0;0.0;0.0;1.5;1.0;0.0;3512.0;0.0;0.0;0.0;7.0;0.0;1.0;7.0;1.6666666666666667;0.0;0.0;1.98;0.9772209567198178;3512.0;0.0;0.0;0.0;1.0;1.0;False;6.0;0.0;0.0;0.4713709485571972;1.3662601021279464;2.0;0.4713709485571972;0.14921963204152913;0.0;0.0;0.0;0.0;0.14921963204152913;1.0;7.0;0.6722689075630253;0.0;7.0;0.0;1.0;1.71;0.0;4.0;0.0;0.0;0.0
1.0;2.0;9.0;39.0;1.0;2.0;0.0;15.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;39.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;9.0;9.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;2.0;9.0;0.0;2145.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;2.0;0.0;0.0;1.72;1.0;2145.0;0.0;0.0;0.0;9.0;9.0;False;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;0.0
0.947368421;3.0;2.0;204.0;1.0;0.0;0.0;3.63;5.0;0.0;1.0;0.0;17.0;0.0;0.0;0.0;1.0;18.0;204.0;17.0;9.0;0.0;0.0;0.0;1.4142135623730951;0.0;2.0;1.0;1.0;9.0;0.0;18.0;0.0;0.9215686274509804;0.0;0.003260648053800693;0.0;4.0;1.0;2.0;0.24253562503633305;3.0;0.0;1.0;0.0;9814.0;0.0;0.0;1.3333333333333333;19.0;0.0;1.0;19.0;0.5882352941176471;1.0;0.0;1.65;0.9967393519461992;9814.0;1.1547005383792517;2.0;0.0;1.0;1.0588235294117647;False;17.0;0.0;2.0;0.2695105766609114;0.8702602720890289;1.0;0.2695105766609114;0.057011818275149416;0.0;0.0;0.0;0.0;0.057011818275149416;0.0;19.0;0.0784313725490196;0.0;19.0;0.0;0.0;1.95;1.0;7.0;0.0;0.0;0.0
0.947368421;0.0;1.0;204.0;1.0;0.0;0.0;3.63;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;18.0;204.0;1.0;9.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;9.0;0.0;18.0;0.0;0.9215686274509804;0.0;0.003260648053800693;0.0;4.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;9814.0;0.0;0.0;0.0;19.0;0.0;1.0;19.0;0.0;0.0;0.0;1.65;0.9967393519461992;9814.0;0.0;0.0;0.0;1.0;1.0;False;1.0;0.0;0.0;0.2695105766609114;0.0;0.0;0.2695105766609114;0.057011818275149416;0.0;0.0;0.0;0.0;0.057011818275149416;0.0;19.0;0.0784313725490196;0.0;19.0;0.0;0.0;1.95;1.0;7.0;0.0;0.0;0.0
0.6;3.0;2.0;39.0;1.0;0.0;0.0;11.8;7.0;0.0;3.0;0.0;4.0;0.0;2.5;3.0;0.0;4.0;39.0;4.0;9.0;0.0;0.0;0.0;2.943920288775949;1.0;3.0;1.0;2.0;9.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;5.0;0.0;3.0;0.5773502691896257;1.0;1.0;1.0;0.0;7020.0;0.0;0.0;3.0;5.0;0.0;1.0;5.0;1.25;3.0;0.0;1.81;1.0;7020.0;0.0;3.0;1.5;1.5;1.5;False;4.0;0.0;4.0;0.0;1.2583057392117916;1.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.75;5.0;0.0;0.0;5.0;0.0;0.0;2.2;2.0;4.0;0.0;0.0;0.0
1.0;2.0;1.0;39.0;1.0;0.0;0.0;4.2;0.0;0.0;2.0;0.0;4.0;0.0;0.0;2.0;0.0;4.0;39.0;4.0;8.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;8.0;0.0;5.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;4.0;0.0;4.0;0.0;1.0;0.0;3315.0;0.0;0.0;2.5;5.0;0.0;1.0;5.0;0.5;0.0;0.0;1.4;1.0;3315.0;1.0;2.5;0.0;1.0;1.0;False;4.0;0.0;0.0;0.0;1.0;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;5.0;0.0;0.0;1.2;0.0;2.0;0.0;0.0;0.0
0.25;4.0;10.0;287.0;1.0;0.0;0.0;10.17;10.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;1.0;12.0;287.0;11.0;6.0;0.0;0.0;0.0;2.960343960359398;0.0;0.0;1.0;9.0;6.0;0.0;1.0;0.0;0.9442508710801394;0.0;0.003457964123622217;0.0;7.0;1.0;0.0;4.3672333659569045;0.0;1.0;1.0;0.0;13881.0;0.0;0.0;0.0;4.0;0.0;1.0;4.0;1.2727272727272727;1.181818181818182;0.0;2.73;0.9965420358763778;13881.0;0.0;0.0;0.0;9.0;5.545454545454546;False;11.0;0.0;1.0;0.2298373850289175;1.3483997249264843;2.0;0.2298373850289175;0.058704811379574284;0.0;0.0;0.0;0.0;0.058704811379574284;0.0;4.0;0.055749128919860634;0.0;4.0;0.0;0.0;1.56;3.0;3.0;0.0;0.0;0.0
0.25;0.0;9.0;287.0;1.0;0.0;0.0;10.17;2.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;1.0;12.0;287.0;1.0;6.0;0.0;2.0;0.0;0.0;0.0;0.0;9.0;9.0;6.0;0.0;1.0;0.0;0.9442508710801394;0.0;0.003457964123622217;0.0;7.0;1.0;0.0;0.0;0.0;0.0;9.0;0.0;13881.0;0.0;0.0;0.0;4.0;0.0;1.0;4.0;0.0;2.0;0.0;2.73;0.9965420358763778;13881.0;0.0;0.0;2.0;9.0;9.0;False;1.0;0.0;2.0;0.2298373850289175;0.0;0.0;0.2298373850289175;0.058704811379574284;0.0;0.0;0.0;0.0;0.058704811379574284;0.0;4.0;0.055749128919860634;0.0;4.0;0.0;0.0;1.56;3.0;3.0;0.0;0.0;0.0
0.0;0.0;0.0;55.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;55.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7090909090909091;0.0;0.012279355333844971;0.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2606.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.6;0.9877206446661552;2606.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.4583677673015524;0.0;0.0;0.4583677673015524;0.11015093575857718;0.0;0.0;0.0;0.0;0.11015093575857718;0.0;0.0;0.2909090909090909;0.0;0.0;0.0;0.0;2.0;0.0;5.0;0.0;0.0;0.0
0.0;0.0;0.0;39.0;1.0;0.0;0.0;11.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;39.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5655.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.51;1.0;5655.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
0.75;3.0;9.0;142.0;1.0;0.0;0.0;7.64;1.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;1.0;12.0;142.0;10.0;0.0;0.0;0.0;0.0;0.31622776601683794;0.0;0.0;1.0;9.0;0.0;0.0;3.0;0.0;0.8873239436619719;0.0;0.004932689343335731;0.0;6.0;1.0;0.0;4.332051092342596;0.0;0.0;0.0;0.0;9731.0;0.0;0.0;0.0;4.0;0.0;1.0;4.0;0.7;0.1;0.0;2.67;0.9950673106566644;9731.0;0.0;0.0;0.0;5.0;4.9;False;10.0;0.0;0.0;0.31731568167045043;1.0593499054713802;1.0;0.3173156816704504;0.07006327408339319;0.0;0.0;0.0;0.0;0.07006327408339319;0.0;4.0;0.11267605633802814;0.0;4.0;0.0;0.0;2.55;1.0;9.0;0.0;0.0;0.0
0.75;0.0;9.0;142.0;1.0;0.0;0.0;7.64;2.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;1.0;12.0;142.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;9.0;9.0;0.0;0.0;3.0;0.0;0.8873239436619719;0.0;0.004932689343335731;0.0;6.0;1.0;0.0;0.0;0.0;0.0;9.0;0.0;9731.0;0.0;0.0;0.0;4.0;0.0;1.0;4.0;0.0;2.0;0.0;2.67;0.9950673106566644;9731.0;0.0;0.0;2.0;9.0;9.0;False;1.0;0.0;2.0;0.31731568167045043;0.0;0.0;0.3173156816704504;0.07006327408339319;0.0;0.0;0.0;0.0;0.07006327408339319;0.0;4.0;0.11267605633802814;0.0;4.0;0.0;0.0;2.55;1.0;9.0;0.0;0.0;0.0
0.0;7.0;9.0;464.0;1.0;0.0;0.0;14.38;3.0;0.0;2.0;0.0;12.0;0.0;0.0;2.0;1.0;12.0;464.0;12.0;0.0;0.0;0.0;0.0;1.1381803659589922;0.0;2.0;1.0;2.0;0.0;0.0;0.0;0.0;0.6530172413793104;0.0;0.004804516245270555;0.0;8.0;1.0;3.0;2.9180732539042804;5.0;1.0;1.0;0.0;16651.0;0.0;0.0;2.2;0.0;0.0;1.0;0.0;1.5;0.75;0.0;2.4;0.98060176565972;16651.0;0.4472135954999579;2.0;0.0;2.0;2.833333333333333;False;12.0;0.0;2.0;0.3781474010424651;1.9771421064483223;2.0;0.4765239866504946;0.06914998222750869;0.0;0.0;0.0;0.0;0.13792420129835506;0.0;0.0;0.1724137931034483;0.0;0.0;0.0;0.0;4.22;0.0;23.0;0.0;0.0;0.0
0.0;0.0;0.0;464.0;1.0;0.0;0.0;14.38;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;12.0;464.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6530172413793104;0.0;0.004804516245270555;0.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;16651.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.4;0.98060176565972;16651.0;0.0;0.0;0.0;0.0;0.0;False;1.0;0.0;0.0;0.3781474010424651;0.0;0.0;0.4765239866504946;0.06914998222750869;0.0;0.0;0.0;0.0;0.13792420129835506;0.0;0.0;0.1724137931034483;0.0;0.0;0.0;0.0;4.22;0.0;23.0;0.0;0.0;0.0
0.0;0.0;0.0;359.0;1.0;0.0;0.0;3.4;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;3.0;359.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;6272.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.17;1.0;6272.0;0.0;3.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2;0.0;2.0;0.0;0.0;0.0
0.0;1.0;9.0;359.0;1.0;0.0;0.0;3.4;0.0;0.0;3.0;0.0;4.0;0.0;0.0;3.0;0.0;3.0;359.0;4.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;1.0;9.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;3.0;4.618802153517006;1.0;0.0;1.0;0.0;6272.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.25;0.0;0.0;1.17;1.0;6272.0;0.0;3.0;0.0;5.0;5.0;False;4.0;0.0;0.0;0.0;0.5;0.25;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.2;0.0;2.0;0.0;0.0;0.0
0.0;3.0;9.0;356.0;1.0;0.0;0.0;9.57;0.0;0.0;2.0;0.0;7.0;0.0;0.0;2.0;0.0;7.0;356.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;2.5;1.0;5.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;3.0;3.903600291794133;6.0;1.0;1.0;0.0;13123.0;0.0;0.0;2.5;0.0;0.0;1.0;0.0;0.8571428571428571;0.0;0.0;1.61;0.9838451573573116;13123.0;0.5477225575051661;3.0;0.0;1.0;3.2857142857142856;False;7.0;0.0;0.0;0.0;1.0690449676496974;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.12607567148255336;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.86;0.0;4.0;0.0;0.0;0.0
0.875;1.0;2.0;162.0;1.0;0.0;0.0;3.25;0.0;0.0;0.0;0.0;7.0;0.0;0.0;0.0;1.0;7.0;162.0;7.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;3.0;0.0;7.0;0.0;0.5061728395061729;0.0;0.01944106925880924;0.0;3.0;1.0;0.0;0.3779644730092273;0.0;0.0;1.0;0.0;4115.0;0.0;0.0;0.0;8.0;0.0;1.0;8.0;0.14285714285714285;0.0;0.0;1.23;0.9805589307411908;4115.0;0.0;0.0;0.0;1.0;1.1428571428571428;False;7.0;0.0;0.0;0.5015121677616657;0.3779644730092273;0.0;0.5015121677616657;0.1380860159554684;0.0;0.0;0.0;0.0;0.1380860159554684;0.0;8.0;0.4938271604938271;0.0;8.0;0.0;0.0;1.13;1.0;2.0;0.0;0.0;0.0
0.0;0.0;0.0;52.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;52.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1528.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;1528.0;0.0;0.0;0.0;0.0;0.0;False;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
1.0;1.0;1.0;398.0;1.0;0.0;0.0;4.67;1.0;0.0;2.0;0.0;3.0;0.0;0.0;2.0;0.0;3.0;398.0;3.0;0.0;0.0;0.0;0.0;0.5773502691896258;1.0;2.0;1.0;1.0;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;2432.0;0.0;0.0;2.0;3.0;0.0;1.0;3.0;0.3333333333333333;0.3333333333333333;0.0;1.13;1.0;2432.0;0.0;2.0;0.0;1.0;1.0;False;3.0;0.0;0.5;0.0;0.5773502691896258;0.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0;1.33;0.0;2.0;0.0;0.0;0.0
0.375;3.0;2.0;707.0;1.0;0.0;0.0;7.13;0.0;0.0;2.0;0.0;8.0;0.0;0.0;2.0;1.0;8.0;707.0;8.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;2.0;3.0;0.0;3.0;0.0;0.8642149929278642;0.0;0.01580246913580247;0.0;4.0;1.0;2.0;0.5175491695067657;1.0;0.5;1.0;0.0;6075.0;0.0;0.0;2.0;8.0;0.0;1.0;8.0;0.75;0.0;0.0;1.41;0.9841975308641976;6075.0;0.0;2.0;0.0;2.0;1.625;False;8.0;0.0;0.0;0.3428026450150066;1.035098339013531;1.0;0.3428026450150066;0.12472093509167605;0.0;0.0;0.0;0.0;0.12472093509167605;0.0;8.0;0.13578500707213578;0.0;8.0;0.0;0.0;2.25;5.0;8.0;0.0;0.0;0.0
0.75;0.0;0.0;26.0;1.0;0.0;0.0;2.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;26.0;0.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2756.0;0.0;0.0;0.0;4.0;0.0;1.0;4.0;0.0;0.0;0.0;1.57;1.0;2756.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;4.0;0.0;1.0;2.5;1.0;6.0;0.0;0.0;0.0
0.75;1.0;1.0;26.0;1.0;0.0;0.0;2.75;4.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0;0.0;2.0;26.0;2.0;3.0;0.0;0.0;0.0;2.8284271247461903;1.0;0.0;1.0;1.0;3.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.5;1.0;0.0;2756.0;0.0;0.0;0.0;4.0;0.0;1.0;4.0;0.5;2.0;0.0;1.57;1.0;2756.0;0.0;0.0;1.0;1.0;1.0;False;2.0;0.0;3.0;0.0;0.7071067811865476;0.75;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.25;4.0;0.0;0.0;4.0;0.0;1.0;2.5;1.0;6.0;0.0;0.0;0.0
0.0;0.0;0.0;28.0;1.0;0.0;0.0;1.33;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;28.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1840.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.23;1.0;1840.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0
0.0;3.0;2.0;36.0;1.0;3.0;0.0;5.92;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;36.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;3.0;2.0;0.0;5663.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;3.0;0.0;0.0;2.32;1.0;5663.0;0.0;0.0;0.0;2.0;2.0;False;1.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;2.25;0.0;6.0;0.0;0.0;0.0
0.0;2.0;2.0;36.0;1.0;1.0;0.0;5.92;0.0;0.0;3.0;0.0;3.0;0.0;0.0;3.0;0.0;0.0;36.0;3.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;1.5;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;0.0;3.0;0.5773502691896257;1.0;1.0;1.0;0.0;5663.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;1.3333333333333333;0.0;0.0;2.32;1.0;5663.0;0.0;3.0;0.0;2.0;1.6666666666666667;False;3.0;0.0;0.0;0.0;0.5773502691896257;1.5;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.25;0.0;6.0;0.0;0.0;0.0
0.0;0.0;1.0;36.0;1.0;0.0;0.0;5.92;0.0;0.0;3.0;0.0;2.0;0.0;0.0;3.0;0.0;0.0;36.0;2.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;0.0;3.0;0.0;1.0;0.0;1.0;0.0;5663.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.32;1.0;5663.0;0.0;3.0;0.0;1.0;1.0;False;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.25;0.0;6.0;0.0;0.0;0.0
0.0;1.0;1.0;36.0;1.0;0.0;0.0;5.92;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;36.0;4.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.5;1.0;0.0;5663.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.0;0.0;2.32;1.0;5663.0;0.0;0.0;0.0;1.0;1.0;False;4.0;0.0;0.0;0.0;0.5773502691896257;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.25;0.0;6.0;0.0;0.0;0.0
0.0;0.0;0.0;36.0;1.0;0.0;0.0;5.92;0.0;0.0;3.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;36.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;6.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;5663.0;0.0;0.0;3.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.32;1.0;5663.0;0.0;3.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.25;0.0;6.0;0.0;0.0;0.0
