all_process_deletions_min;all_process_deletions_mean;all_process_insertions_mean;all_process_insertions_count;all_process_deletions_count;all_process_changes_mean;all_process_count;all_process_changes_count;all_process_insertions_max;all_process_insertions_min;all_process_changes_min;all_process_insertions_std;all_process_deletions_max;all_process_deletions_std;Bugged;all_process_changes_max;all_process_changes_std
0.0;6.16;10.88;25.0;25.0;17.04;25.0;25.0;65.0;0.0;1.0;16.500808061021335;33.0;8.532682266829504;False;65.0;16.991370358704646
0.0;10.35;22.85;20.0;20.0;33.2;20.0;20.0;122.0;0.0;2.0;34.959036178452;55.0;14.117085579649856;False;123.0;37.7771860978777
0.0;7.333333333333332;23.33333333333333;9.0;9.0;30.66666666666667;9.0;9.0;78.0;1.0;2.0;24.611988948477936;31.0;10.124228365658293;False;78.0;25.45584412271571
0.0;6.266666666666668;33.0;15.0;15.0;39.266666666666666;15.0;15.0;141.0;1.0;1.0;46.24314621031501;30.0;10.78667608452117;True;171.0;51.409374724108545
0.0;7.1111111111111125;16.22222222222222;27.0;27.0;23.33333333333333;27.0;27.0;89.0;0.0;1.0;25.605488193764742;73.0;15.601610699227704;True;123.0;35.981833022961844
0.0;8.205882352941176;20.5;34.0;34.0;28.70588235294117;34.0;34.0;147.0;0.0;1.0;31.35645504082489;89.0;16.68746474156249;True;173.0;43.378202466191034
0.0;4.230769230769232;23.0;13.0;13.0;27.23076923076923;13.0;13.0;173.0;1.0;1.0;46.65654652171904;30.0;8.407871769497184;False;173.0;46.922194190940246
0.0;5.6;22.0;10.0;10.0;27.6;10.0;10.0;119.0;1.0;1.0;36.55437350334734;31.0;9.754770912510224;False;119.0;36.682420857953204
0.0;9.076923076923077;22.84615384615385;13.0;13.0;31.92307692307693;13.0;13.0;95.0;1.0;1.0;32.662022171134666;74.0;20.625475907485296;False;110.0;43.097682726687964
0.0;7.333333333333332;21.71794871794872;39.0;39.0;29.051282051282055;39.0;39.0;156.0;1.0;1.0;35.415539793138905;49.0;11.062819030983048;False;161.0;40.31060244359692
0.0;8.285714285714286;14.190476190476188;42.0;42.0;22.47619047619048;42.0;42.0;78.0;0.0;1.0;16.601848406108857;69.0;13.70470048308282;False;132.0;24.88827532289451
0.0;52.58333333333334;72.08333333333333;12.0;12.0;124.66666666666669;12.0;12.0;736.0;0.0;1.0;209.35288101165168;534.0;152.17899648012198;False;736.0;246.83389090027669
0.0;10.185185185185183;20.11111111111111;27.0;27.0;30.296296296296298;27.0;27.0;117.0;1.0;2.0;29.563924655323444;65.0;15.57373784745687;False;128.0;38.66504564830817
0.0;4.769230769230768;37.30769230769232;13.0;13.0;42.07692307692308;13.0;13.0;349.0;0.0;0.0;94.03579514860694;31.0;8.709705756165036;False;349.0;93.55609862399989
0.0;26.142857142857146;62.85714285714285;7.0;7.0;89.0;7.0;7.0;210.0;0.0;12.0;85.02436625546149;158.0;58.51047932188038;False;210.0;83.49650691296415
0.0;11.275862068965518;10.827586206896553;29.0;29.0;22.103448275862064;29.0;29.0;35.0;0.0;1.0;10.928563379371774;123.0;25.299486939637074;False;158.0;31.780884672108673
0.0;12.111111111111107;22.055555555555557;18.0;18.0;34.166666666666664;18.0;18.0;170.0;1.0;1.0;40.15334169995322;70.0;17.87501999633234;False;170.0;42.02835177521451
0.0;0.75;12.75;4.0;4.0;13.5;4.0;4.0;47.0;0.0;0.0;22.86737122335374;2.0;0.957427107756338;False;47.0;22.42766149200581
0.0;7.733333333333332;16.4;15.0;15.0;24.13333333333333;15.0;15.0;125.0;1.0;1.0;30.914166886489344;31.0;10.222291235101752;False;125.0;31.112392263870557
0.0;8.0;39.833333333333336;12.0;12.0;47.83333333333334;12.0;12.0;217.0;5.0;10.0;63.2064918031416;30.0;8.842048302391149;False;217.0;64.92769871638806
0.0;7.08;20.24;25.0;25.0;27.32;25.0;25.0;255.0;0.0;1.0;50.0360536679969;29.0;9.547774609824009;False;255.0;49.76337341191143
0.0;59.17391304347826;97.69565217391305;23.0;23.0;156.8695652173913;23.0;23.0;481.0;0.0;0.0;142.23362177085744;473.0;118.38751937211543;False;954.0;249.15079485539496
0.0;0.0;28.0;2.0;2.0;28.0;2.0;2.0;56.0;0.0;0.0;39.597979746446654;0.0;0.0;False;56.0;39.597979746446654
0.0;0.3333333333333333;12.666666666666664;3.0;3.0;13.0;3.0;3.0;37.0;0.0;0.0;21.07921567168317;1.0;0.5773502691896258;False;37.0;20.808652046684813
0.0;5.5;15.884615384615385;26.0;26.0;21.384615384615387;26.0;26.0;199.0;1.0;1.0;38.47942507166855;28.0;7.7110310594628;False;199.0;39.00059171148758
0.0;6.0;24.2;5.0;5.0;30.2;5.0;5.0;84.0;2.0;4.0;34.17162565638339;22.0;9.273618495495704;False;84.0;31.05962008782464
0.0;2.75;13.25;4.0;4.0;16.0;4.0;4.0;26.0;3.0;6.0;11.086778913041728;8.0;3.774917217635376;False;26.0;8.524474568362947
0.0;23.823529411764717;47.05882352941178;17.0;17.0;70.88235294117645;17.0;17.0;453.0;0.0;2.0;110.37236440128214;227.0;55.43716633960205;False;453.0;118.9831302921454
0.0;4.5;24.0;6.0;6.0;28.5;6.0;6.0;86.0;0.0;0.0;31.7742033731768;11.0;5.04975246918104;False;86.0;29.811071768723785
0.0;12.2;46.5;10.0;10.0;58.7;10.0;10.0;254.0;0.0;0.0;75.35582260184012;52.0;17.274258305351346;False;254.0;75.33045717223398
0.0;4.142857142857143;25.714285714285715;7.0;7.0;29.857142857142854;7.0;7.0;86.0;1.0;2.0;28.95234179195347;11.0;4.947341758580103;False;86.0;26.7670728783741
0.0;4.666666666666667;21.66666666666667;9.0;9.0;26.33333333333333;9.0;9.0;89.0;0.0;0.0;28.609439001839927;28.0;9.313968005098578;False;89.0;29.673220249915577
0.0;5.333333333333333;22.41666666666667;12.0;12.0;27.75;12.0;12.0;105.0;1.0;2.0;29.413844400626093;27.0;8.679477710861025;False;105.0;30.01249739691784
0.0;9.153846153846152;12.153846153846152;13.0;13.0;21.30769230769231;13.0;13.0;40.0;0.0;1.0;14.034755394176235;34.0;11.92229112381616;False;47.0;18.85198758479953
0.0;11.461538461538465;18.53846153846154;13.0;13.0;30.0;13.0;13.0;45.0;1.0;2.0;16.63638274292915;40.0;14.21041510427818;False;80.0;25.22234459099048
0.0;4.125;29.0;8.0;8.0;33.125;8.0;8.0;148.0;1.0;2.0;49.22833098357664;14.0;5.5917669070569405;False;148.0;47.82240210254125
0.0;39.5;45.75;8.0;8.0;85.25;8.0;8.0;143.0;1.0;2.0;60.834083491787034;144.0;64.37612689721023;False;287.0;124.63632811389415
0.0;4.333333333333333;24.44444444444445;9.0;9.0;28.777777777777786;9.0;9.0;180.0;1.0;2.0;58.485278299566794;11.0;3.8729833462074175;False;180.0;57.21620788242126
1.0;4.777777777777779;5.222222222222221;9.0;9.0;10.0;9.0;9.0;14.0;1.0;2.0;4.2654946306899095;11.0;3.4920544732928263;False;25.0;7.6648548583779474
0.0;4.5555555555555545;16.88888888888889;9.0;9.0;21.444444444444443;9.0;9.0;65.0;1.0;2.0;20.25120023877872;11.0;4.419024527854284;False;65.0;19.06640442710103
0.0;5.4444444444444455;11.0;9.0;9.0;16.444444444444443;9.0;9.0;30.0;1.0;2.0;9.205976319760984;11.0;4.18661889569349;False;33.0;9.926115946218733
1.0;4.625;5.125;8.0;8.0;9.75;8.0;8.0;14.0;1.0;2.0;4.517821851923146;11.0;3.583194903195431;False;25.0;7.923743703939085
0.0;4.375;16.625;8.0;8.0;21.0;8.0;8.0;97.0;1.0;2.0;32.762947277156165;11.0;4.274091382136927;False;97.0;31.749015732775092
0.0;3.6666666666666665;16.833333333333332;6.0;6.0;20.5;6.0;6.0;67.0;1.0;1.0;25.127010698980225;14.0;5.750362307426088;False;67.0;24.451993783738786
0.0;4.0;17.166666666666668;6.0;6.0;21.166666666666668;6.0;6.0;67.0;1.0;1.0;25.04728860908235;16.0;6.48074069840786;False;67.0;24.652924099722267
0.0;0.3333333333333333;16.333333333333332;3.0;3.0;16.666666666666668;3.0;3.0;46.0;0.0;0.0;25.735837529276814;1.0;0.5773502691896258;False;46.0;25.482019804821853
0.0;10.6;38.6;5.0;5.0;49.2;5.0;5.0;113.0;0.0;0.0;46.67226156937329;27.0;14.08190328045183;False;113.0;48.68983466802902
0.0;0.0;42.0;1.0;1.0;42.0;1.0;1.0;42.0;42.0;42.0;0.0;0.0;0.0;False;42.0;0.0
0.0;0.0;42.0;1.0;1.0;42.0;1.0;1.0;42.0;42.0;42.0;0.0;0.0;0.0;False;42.0;0.0
0.0;8.285714285714286;30.714285714285715;7.0;7.0;39.0;7.0;7.0;118.0;1.0;2.0;42.1137914295475;36.0;14.03227572080744;False;118.0;45.88027898781785
0.0;0.0;39.0;1.0;1.0;39.0;1.0;1.0;39.0;39.0;39.0;0.0;0.0;0.0;False;39.0;0.0
0.0;4.5;13.6;10.0;10.0;18.1;10.0;10.0;60.0;1.0;2.0;17.99506105080564;16.0;5.522680508593631;False;60.0;18.48993720318644
0.0;4.6;18.0;5.0;5.0;22.6;5.0;5.0;43.0;3.0;6.0;15.459624833740303;11.0;5.128352561983234;False;43.0;13.427583550289304
0.0;5.333333333333333;26.66666666666667;3.0;3.0;32.0;3.0;3.0;60.0;6.0;11.0;29.14332399252585;11.0;5.507570547286101;False;60.0;25.238858928247925
0.0;0.3333333333333333;14.0;3.0;3.0;14.333333333333336;3.0;3.0;41.0;0.0;1.0;23.388031127052997;1.0;0.5773502691896258;False;41.0;23.09401076758503
0.0;1.0;14.333333333333336;3.0;3.0;15.333333333333336;3.0;3.0;40.0;1.0;1.0;22.233608194203054;3.0;1.7320508075688772;False;40.0;21.45538005567213
0.0;2.8;10.6;5.0;5.0;13.4;5.0;5.0;36.0;1.0;2.0;15.274161188098025;11.0;4.604345773288535;False;36.0;16.087262041752165
0.0;3.625;15.375;8.0;8.0;19.0;8.0;8.0;70.0;0.0;2.0;24.242450960483108;15.0;4.779046527738114;False;70.0;24.500728852132426
0.0;3.8571428571428568;16.285714285714285;7.0;7.0;20.142857142857142;7.0;7.0;64.0;1.0;2.0;22.06591856018602;11.0;4.740906081772816;False;64.0;22.154221354169135
0.0;10.1;30.5;10.0;10.0;40.6;10.0;10.0;116.0;0.0;2.0;42.90881805254797;63.0;19.0580983078352;False;137.0;53.16682340624754
0.0;5.5;15.5;6.0;6.0;21.0;6.0;6.0;60.0;2.0;2.0;22.34949663862701;15.0;6.156297588648554;False;60.0;21.651789764358973
0.0;4.666666666666667;21.5;6.0;6.0;26.16666666666667;6.0;6.0;111.0;1.0;2.0;43.871402986455784;14.0;5.125101625008685;False;111.0;41.94003656014938
0.0;3.6666666666666665;26.0;3.0;3.0;29.66666666666667;3.0;3.0;68.0;2.0;4.0;36.496575181789325;9.0;4.725815626252608;False;68.0;33.82799629498225
0.0;6.045454545454546;13.727272727272727;22.0;22.0;19.772727272727273;22.0;22.0;62.0;0.0;2.0;17.194079319241368;42.0;9.8873525404802;False;82.0;22.679824930419077
0.0;3.0;24.33333333333333;3.0;3.0;27.33333333333333;3.0;3.0;46.0;8.0;17.0;19.553345834749955;9.0;5.196152422706632;False;46.0;16.19670748434179
0.0;6.6111111111111125;17.666666666666668;18.0;18.0;24.277777777777786;18.0;18.0;78.0;1.0;2.0;23.527205778942513;22.0;8.03769713060891;False;99.0;28.69680358415746
0.0;4.333333333333333;14.666666666666664;6.0;6.0;19.0;6.0;6.0;57.0;2.0;3.0;21.200628921488786;11.0;4.4121045620731465;False;57.0;20.307634032550414
0.0;3.4;11.1;10.0;10.0;14.5;10.0;10.0;66.0;0.0;2.0;19.98026804402561;12.0;4.427188724235731;False;66.0;20.211382931407737
0.0;4.428571428571429;12.571428571428573;7.0;7.0;17.0;7.0;7.0;37.0;0.0;1.0;12.204604907672387;11.0;4.353433237386437;False;37.0;11.61895003862225
0.0;39.53846153846154;62.07692307692307;13.0;13.0;101.6153846153846;13.0;13.0;260.0;0.0;2.0;100.72111789363537;260.0;84.80135158574555;False;424.0;140.132995437393
0.0;0.0;71.0;1.0;1.0;71.0;1.0;1.0;71.0;71.0;71.0;0.0;0.0;0.0;False;71.0;0.0
0.0;8.25;24.25;4.0;4.0;32.5;4.0;4.0;54.0;14.0;20.0;19.83893478323202;16.0;6.849574196011505;False;54.0;15.02220578565833
0.0;3.7142857142857135;13.571428571428573;7.0;7.0;17.285714285714285;7.0;7.0;66.0;2.0;3.0;23.48657164464511;11.0;4.111540089159037;False;66.0;22.75019623149279
0.0;4.333333333333333;12.833333333333336;6.0;6.0;17.166666666666668;6.0;6.0;51.0;2.0;3.0;19.23971586761786;11.0;4.273952113286562;False;51.0;18.356651837049874
0.0;6.25;10.0;12.0;12.0;16.25;12.0;12.0;67.0;1.0;1.0;18.369935913185586;32.0;8.894584665044027;False;67.0;18.645618544556008
0.0;0.0;145.0;1.0;1.0;145.0;1.0;1.0;145.0;145.0;145.0;0.0;0.0;0.0;False;145.0;0.0
0.0;0.0;61.0;1.0;1.0;61.0;1.0;1.0;61.0;61.0;61.0;0.0;0.0;0.0;False;61.0;0.0
0.0;8.0;56.0;3.0;3.0;64.0;3.0;3.0;136.0;0.0;24.0;71.10555533852471;24.0;13.85640646055102;False;136.0;62.48199740725322
0.0;0.0;81.0;1.0;1.0;81.0;1.0;1.0;81.0;81.0;81.0;0.0;0.0;0.0;False;81.0;0.0
0.0;0.3333333333333333;32.666666666666664;3.0;3.0;33.0;3.0;3.0;96.0;0.0;1.0;54.85739087245521;1.0;0.5773502691896258;False;96.0;54.56189146281496
1.0;5.0;4.571428571428571;7.0;7.0;9.571428571428571;7.0;7.0;14.0;1.0;2.0;4.790864322059325;15.0;5.627314338711377;False;25.0;9.980934205726816
1.0;5.0;4.571428571428571;7.0;7.0;9.571428571428571;7.0;7.0;14.0;1.0;2.0;4.790864322059325;15.0;5.627314338711377;False;25.0;9.980934205726816
0.0;4.0;14.222222222222221;9.0;9.0;18.222222222222214;9.0;9.0;78.0;0.0;2.0;25.09371324544147;11.0;4.58257569495584;False;78.0;24.170114696551284
0.0;0.0;95.5;2.0;2.0;95.5;2.0;2.0;172.0;19.0;19.0;108.1873375215418;0.0;0.0;False;172.0;108.1873375215418
0.0;2.4444444444444446;8.666666666666666;9.0;9.0;11.111111111111107;9.0;9.0;48.0;0.0;2.0;15.572411502397435;13.0;4.0034707164881045;False;48.0;16.35118072529049
0.0;0.0;57.0;1.0;1.0;57.0;1.0;1.0;57.0;57.0;57.0;0.0;0.0;0.0;False;57.0;0.0
0.0;0.0;17.0;1.0;1.0;17.0;1.0;1.0;17.0;17.0;17.0;0.0;0.0;0.0;False;17.0;0.0
0.0;0.0;18.0;2.0;2.0;18.0;2.0;2.0;19.0;17.0;17.0;1.4142135623730951;0.0;0.0;False;19.0;1.4142135623730951
0.0;16.416666666666668;74.54166666666667;24.0;24.0;90.95833333333331;24.0;24.0;449.0;0.0;2.0;125.5062718566778;237.0;54.58293782354772;True;450.0;146.8250894229524
0.0;1.8333333333333333;136.16666666666666;6.0;6.0;138.0;6.0;6.0;633.0;1.0;1.0;248.61167845993614;9.0;3.6009258068817065;False;633.0;247.54959099138097
0.0;0.0;89.0;1.0;1.0;89.0;1.0;1.0;89.0;89.0;89.0;0.0;0.0;0.0;False;89.0;0.0
0.0;20.68;48.08;25.0;25.0;68.76;25.0;25.0;400.0;1.0;2.0;88.48630779203451;420.0;83.92145136971833;True;517.0;127.92552520900593
0.0;5.384615384615384;22.92307692307693;13.0;13.0;28.30769230769231;13.0;13.0;159.0;0.0;2.0;46.990179006649065;40.0;10.91282473009365;False;161.0;46.81236413488894
0.0;3.125;71.5;8.0;8.0;74.625;8.0;8.0;293.0;1.0;6.0;98.96464014990404;12.0;4.189698250300543;False;293.0;97.4561256595573
0.0;6.0;38.25;4.0;4.0;44.25;4.0;4.0;107.0;7.0;15.0;47.154886632599755;10.0;4.320493798938574;False;107.0;42.95249313679785
0.0;18.73913043478261;76.3913043478261;46.0;46.0;95.1304347826087;46.0;46.0;1062.0;1.0;1.0;188.5353463189176;362.0;59.393390871603316;True;1139.0;207.290092886022
0.0;18.73913043478261;76.3913043478261;46.0;46.0;95.1304347826087;46.0;46.0;1062.0;1.0;1.0;188.5353463189176;362.0;59.393390871603316;True;1139.0;207.290092886022
0.0;18.73913043478261;76.3913043478261;46.0;46.0;95.1304347826087;46.0;46.0;1062.0;1.0;1.0;188.5353463189176;362.0;59.393390871603316;True;1139.0;207.290092886022
0.0;18.73913043478261;76.3913043478261;46.0;46.0;95.1304347826087;46.0;46.0;1062.0;1.0;1.0;188.5353463189176;362.0;59.393390871603316;True;1139.0;207.290092886022
0.0;18.73913043478261;76.3913043478261;46.0;46.0;95.1304347826087;46.0;46.0;1062.0;1.0;1.0;188.5353463189176;362.0;59.393390871603316;True;1139.0;207.290092886022
0.0;18.73913043478261;76.3913043478261;46.0;46.0;95.1304347826087;46.0;46.0;1062.0;1.0;1.0;188.5353463189176;362.0;59.393390871603316;True;1139.0;207.290092886022
3.0;3.0;3.0;1.0;1.0;6.0;1.0;1.0;3.0;3.0;6.0;0.0;3.0;0.0;False;6.0;0.0
0.0;1.0;20.666666666666668;3.0;3.0;21.66666666666667;3.0;3.0;44.0;3.0;6.0;21.07921567168317;3.0;1.7320508075688772;False;44.0;19.857828011475306
0.0;3.0;99.0;2.0;2.0;102.0;2.0;2.0;193.0;5.0;11.0;132.93607486307093;6.0;4.242640687119285;False;193.0;128.69343417595164
0.0;3.0;99.0;2.0;2.0;102.0;2.0;2.0;193.0;5.0;11.0;132.93607486307093;6.0;4.242640687119285;False;193.0;128.69343417595164
0.0;11.75;44.625;8.0;8.0;56.375;8.0;8.0;219.0;0.0;5.0;73.34057053032984;43.0;13.381757305056336;False;219.0;71.96812290372533
0.0;0.0;40.0;1.0;1.0;40.0;1.0;1.0;40.0;40.0;40.0;0.0;0.0;0.0;False;40.0;0.0
0.0;3.75;27.75;4.0;4.0;31.5;4.0;4.0;68.0;5.0;11.0;28.593414160140682;8.0;3.8622100754188224;False;68.0;25.43619468395381
