MethodLength_mean;NumberOfProtectedMethod_std;NestedIfElseDepth_max;NumberOfMethods_Checkstyle_50%;NumberOfPrivateMethod_75%;CyclomaticComplexity_25%;NestedIfElseDepth_min;NCSSForThisClass_min;NestedTryDepth_mean;NumberOfProtectedMethod_75%;NumberOfPrivateMethod_mean;NestedTryDepth_std;CyclomaticComplexity_min;NCSSForThisClass_50%;ClassDataAbstractionCoupling_50%;NumberOfPublicMethods_Checkstyle_std;NestedForDepth_min;ClassDataAbstractionCoupling_count;NestedTryDepth_count;NCSSForThisFile_count;ClassDataAbstractionCoupling_75%;NumberOfPackageMethod_max;NCSSForThisClass_75%;NPathComplexity_mean;ExecutableStatementCount_75%;NCSSForThisMethod_max;NestedTryDepth_max;NumberOfPrivateMethod_count;NestedTryDepth_25%;NCSSForThisClass_std;FileLength_count;NumberOfMethods_Checkstyle_std;ThrowsCount_75%;ClassFanOutComplexity_max;NCSSForThisFile_std;NCSSForThisClass_25%;BooleanExpressionComplexity_mean;CyclomaticComplexity_count;NestedIfElseDepth_std;NumberOfPackageMethod_mean;NCSSForThisFile_75%;NestedForDepth_75%;NPathComplexity_std;NumberOfPackageMethod_75%;ClassFanOutComplexity_50%;AnonymousInnerClassLength_count;NPathComplexity_max;NumberOfPublicMethods_Checkstyle_max;NestedTryDepth_min;ThrowsCount_25%;NumberOfProtectedMethod_count;NumberOfPublicMethods_Checkstyle_count;NPathComplexity_count;NestedIfElseDepth_mean;NumberOfMethods_Checkstyle_max;NCSSForThisMethod_mean;MethodLength_25%;NumberOfMethods_Checkstyle_min;NCSSForThisClass_max;ClassDataAbstractionCoupling_25%;NCSSForThisClass_count;NestedTryDepth_50%;MethodLength_max;FileLength_50%;ClassDataAbstractionCoupling_max;NumberOfPublicMethods_Checkstyle_mean;CyclomaticComplexity_Designite_75%;NCSSForThisFile_max;NestedIfElseDepth_25%;NPathComplexity_25%;NestedForDepth_std;FileLength_min;NPathComplexity_75%;BooleanExpressionComplexity_count;ClassFanOutComplexity_mean;MethodLength_75%;CyclomaticComplexity_50%;NumberOfPackageMethod_count;NumberOfMethods_Checkstyle_25%;NestedIfElseDepth_75%;ClassDataAbstractionCoupling_std;NumberOfPublicMethods_Checkstyle_min;CyclomaticComplexity_max;NestedForDepth_count;ThrowsCount_max;ThrowsCount_min;NCSSForThisMethod_25%;ClassFanOutComplexity_count;NCSSForThisMethod_min;ExecutableStatementCount_mean;AnonymousInnerClassLength_std;NestedTryDepth_75%;NCSSForThisClass_mean;NCSSForThisMethod_count;NumberOfPrivateMethod_max;NCSSForThisMethod_75%;ExecutableStatementCount_25%;CyclomaticComplexity_Designite_count;CyclomaticComplexity_Designite_std;NumberOfMethods_Checkstyle_mean;FileLength_std;ThrowsCount_std;NCSSForThisFile_mean;NumberOfPublicMethods_Checkstyle_25%;NestedForDepth_50%;NumberOfPackageMethod_25%;CyclomaticComplexity_Designite_max;NCSSForThisFile_25%;NestedIfElseDepth_50%;NestedIfElseDepth_count;Bugged;ClassFanOutComplexity_min;NumberOfProtectedMethod_max;FileLength_25%;BooleanExpressionComplexity_50%;NestedForDepth_25%;AnonymousInnerClassLength_50%;NumberOfPrivateMethod_std;NumberOfProtectedMethod_min;ThrowsCount_mean;CyclomaticComplexity_std;BooleanExpressionComplexity_min;CyclomaticComplexity_Designite_min;MethodLength_min;NumberOfPackageMethod_min;NCSSForThisFile_min;ClassFanOutComplexity_std;NestedForDepth_mean;ExecutableStatementCount_min;MethodLength_std;NumberOfPackageMethod_std;AnonymousInnerClassLength_mean;AnonymousInnerClassLength_max;FileLength_max;ThrowsCount_count;NumberOfProtectedMethod_50%;ClassFanOutComplexity_75%;AnonymousInnerClassLength_25%;BooleanExpressionComplexity_25%;CyclomaticComplexity_75%;ExecutableStatementCount_count;CyclomaticComplexity_mean;CyclomaticComplexity_Designite_mean;ExecutableStatementCount_std;NumberOfPublicMethods_Checkstyle_50%;AnonymousInnerClassLength_75%;BooleanExpressionComplexity_std;ExecutableStatementCount_50%;NCSSForThisMethod_std;NumberOfProtectedMethod_mean;NumberOfPrivateMethod_25%;NumberOfPublicMethods_Checkstyle_75%;ClassDataAbstractionCoupling_mean;BooleanExpressionComplexity_max;NumberOfProtectedMethod_25%;BooleanExpressionComplexity_75%;AnonymousInnerClassLength_min;NCSSForThisFile_50%;NumberOfPrivateMethod_50%;ExecutableStatementCount_max;ThrowsCount_50%;NumberOfMethods_Checkstyle_75%;NPathComplexity_min;FileLength_75%;NPathComplexity_50%;MethodLength_50%;NumberOfPackageMethod_50%;MethodLength_count;NumberOfMethods_Checkstyle_count;ClassFanOutComplexity_25%;NCSSForThisMethod_50%;CyclomaticComplexity_Designite_25%;NumberOfPrivateMethod_min;CyclomaticComplexity_Designite_50%;ClassDataAbstractionCoupling_min;NestedForDepth_max;FileLength_mean
5.1;0.4472135954999579;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;4.024922359499621;0.0;20.0;20.0;20.0;0.0;0.0;0.0;0.65;1.0;12.0;0.0;20.0;0.0;15.652475842498527;20.0;4.47213595499958;0.0;2.0;16.546903033498438;0.0;0.0;20.0;0.0;0.0;0.0;0.0;0.9333020044867296;0.0;0.0;20.0;4.0;18.0;0.0;0.0;20.0;20.0;20.0;0.0;20.0;3.0;3.0;0.0;70.0;0.0;20.0;0.0;25.0;0.0;0.0;0.9;1.0;74.0;0.0;0.0;0.0;0.0;1.0;20.0;0.1;3.0;1.0;20.0;0.0;0.0;0.0;0.0;3.0;20.0;0.0;0.0;2.0;20.0;2.0;1.95;0.0;0.0;3.5;20.0;0.0;2.0;1.0;20.0;0.4472135954999579;1.0;43.37971876349592;0.0;3.7;0.0;0.0;0.0;3.0;0.0;0.0;20.0;False;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4472135954999579;0.0;1.0;3.0;0.0;0.0;0.4472135954999579;0.0;1.0;6.471801180994035;0.0;0.0;0.0;194.0;20.0;0.0;0.0;0.0;0.0;1.0;20.0;1.1;1.1;2.928534751283257;0.0;0.0;0.0;1.0;3.077935056255462;0.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;11.0;0.0;0.0;0.0;0.0;0.5;3.0;0.0;20.0;20.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;9.7
4.9444444444444455;0.4714045207910317;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.771236166328253;0.0;18.0;18.0;18.0;0.0;0.0;0.0;0.5555555555555556;1.0;11.0;0.0;18.0;0.0;14.613540144521982;18.0;4.242640687119285;0.0;2.0;16.027753706895076;0.0;0.0;18.0;0.0;0.0;0.0;0.0;0.6156987634551992;0.0;0.0;18.0;2.0;16.0;0.0;0.0;18.0;18.0;18.0;0.0;18.0;2.9444444444444446;3.0;0.0;62.0;0.0;18.0;0.0;21.0;0.0;0.0;0.8888888888888888;1.0;68.0;0.0;0.0;0.0;0.0;1.0;18.0;0.1111111111111111;3.0;1.0;18.0;0.0;0.0;0.0;0.0;2.0;18.0;0.0;0.0;2.0;18.0;2.0;1.9444444444444444;0.0;0.0;3.4444444444444446;18.0;0.0;2.0;1.0;18.0;0.23570226039551584;1.0;42.662109131588366;0.0;3.7777777777777777;0.0;0.0;0.0;2.0;0.0;0.0;18.0;False;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23570226039551584;0.0;1.0;3.0;0.0;0.0;0.4714045207910317;0.0;1.0;5.6617625838210115;0.0;0.0;0.0;181.0;18.0;0.0;0.0;0.0;0.0;1.0;18.0;1.0555555555555556;1.0555555555555556;2.7540819378263666;0.0;0.0;0.0;1.0;2.7540819378263675;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.5;3.0;0.0;18.0;18.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;10.055555555555557
4.9444444444444455;0.4714045207910317;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.771236166328253;0.0;18.0;18.0;18.0;0.0;0.0;0.0;0.5555555555555556;1.0;11.0;0.0;18.0;0.0;14.613540144521982;18.0;4.242640687119285;0.0;2.0;16.027753706895076;0.0;0.0;18.0;0.0;0.0;0.0;0.0;0.6156987634551992;0.0;0.0;18.0;2.0;16.0;0.0;0.0;18.0;18.0;18.0;0.0;18.0;2.9444444444444446;3.0;0.0;62.0;0.0;18.0;0.0;21.0;0.0;0.0;0.8888888888888888;1.0;68.0;0.0;0.0;0.0;0.0;1.0;18.0;0.1111111111111111;3.0;1.0;18.0;0.0;0.0;0.0;0.0;2.0;18.0;0.0;0.0;2.0;18.0;2.0;1.9444444444444444;0.0;0.0;3.4444444444444446;18.0;0.0;2.0;1.0;18.0;0.23570226039551584;1.0;42.42640687119285;0.0;3.7777777777777777;0.0;0.0;0.0;2.0;0.0;0.0;18.0;False;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.23570226039551584;0.0;1.0;3.0;0.0;0.0;0.4714045207910317;0.0;1.0;5.6617625838210115;0.0;0.0;0.0;180.0;18.0;0.0;0.0;0.0;0.0;1.0;18.0;1.0555555555555556;1.0555555555555556;2.7540819378263666;0.0;0.0;0.0;1.0;2.7540819378263675;0.1111111111111111;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.5;3.0;0.0;18.0;18.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;10.0
6.0;0.7071067811865476;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.1213203435596424;0.0;8.0;8.0;8.0;0.0;0.0;0.0;1.625;2.0;7.0;0.0;8.0;0.0;10.606601717798213;8.0;2.8284271247461903;0.0;2.0;13.081475451951132;0.0;0.0;8.0;0.0;0.0;0.0;0.0;2.669269563007828;0.0;0.0;8.0;8.0;6.0;0.0;0.0;8.0;8.0;8.0;0.0;8.0;3.25;3.0;0.0;30.0;0.0;8.0;0.0;16.0;0.0;0.0;0.75;1.25;37.0;0.0;0.0;0.0;0.0;1.25;8.0;0.25;5.75;1.0;8.0;0.0;0.0;0.0;0.0;4.0;8.0;0.0;0.0;2.0;8.0;2.0;2.125;0.0;0.0;3.75;8.0;0.0;3.25;1.0;8.0;1.0690449676496976;1.0;39.24442635585338;0.0;4.625;0.0;0.0;0.0;4.0;0.0;0.0;8.0;False;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0690449676496976;0.0;1.0;3.0;0.0;0.0;0.7071067811865476;0.0;1.0;5.5805785670356025;0.0;0.0;0.0;111.0;8.0;0.0;0.0;0.0;0.0;1.25;8.0;1.5;1.5;2.1001700611413083;0.0;0.0;0.0;1.0;2.3145502494313788;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;8.0;8.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;13.875
6.0;0.7071067811865476;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.1213203435596424;0.0;8.0;8.0;8.0;0.0;0.0;0.0;1.625;2.0;7.0;0.0;8.0;0.0;10.606601717798213;8.0;2.8284271247461903;0.0;2.0;13.081475451951132;0.0;0.0;8.0;0.0;0.0;0.0;0.0;2.669269563007828;0.0;0.0;8.0;8.0;6.0;0.0;0.0;8.0;8.0;8.0;0.0;8.0;3.25;3.0;0.0;30.0;0.0;8.0;0.0;16.0;0.0;0.0;0.75;1.25;37.0;0.0;0.0;0.0;0.0;1.25;8.0;0.25;5.75;1.0;8.0;0.0;0.0;0.0;0.0;4.0;8.0;0.0;0.0;2.0;8.0;2.0;2.125;0.0;0.0;3.75;8.0;0.0;3.25;1.0;8.0;1.0690449676496976;1.0;39.24442635585338;0.0;4.625;0.0;0.0;0.0;4.0;0.0;0.0;8.0;False;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0690449676496976;0.0;1.0;3.0;0.0;0.0;0.7071067811865476;0.0;1.0;5.5805785670356025;0.0;0.0;0.0;111.0;8.0;0.0;0.0;0.0;0.0;1.25;8.0;1.5;1.5;2.1001700611413083;0.0;0.0;0.0;1.0;2.3145502494313788;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;8.0;8.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;13.875
4.5;0.7071067811865476;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.1213203435596424;0.0;8.0;8.0;8.0;0.0;0.0;0.0;0.375;1.5;6.0;0.0;8.0;0.0;9.192388155425117;8.0;2.8284271247461903;0.0;2.0;11.31370849898476;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.5175491695067657;0.0;0.0;8.0;1.0;6.0;0.0;0.0;8.0;8.0;8.0;0.0;8.0;2.75;3.0;0.0;26.0;0.0;8.0;0.0;11.0;0.0;0.0;0.75;1.0;32.0;0.0;0.0;0.0;0.0;1.0;8.0;0.25;4.0;1.0;8.0;0.0;0.0;0.0;0.0;1.0;8.0;0.0;0.0;2.0;8.0;2.0;1.75;0.0;0.0;3.25;8.0;0.0;2.5;1.0;8.0;0.0;1.0;34.294678887547555;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;8.0;False;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.7071067811865476;0.0;1.0;2.97609523657138;0.0;0.0;0.0;97.0;8.0;0.0;0.0;0.0;0.0;1.0;8.0;1.0;1.0;1.48804761828569;0.0;0.0;0.0;1.0;1.48804761828569;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;8.0;8.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;12.125
4.5;0.7071067811865476;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.1213203435596424;0.0;8.0;8.0;8.0;0.0;0.0;0.0;0.375;1.5;6.0;0.0;8.0;0.0;9.192388155425117;8.0;2.8284271247461903;0.0;2.0;11.31370849898476;0.0;0.0;8.0;0.0;0.0;0.0;0.0;0.5175491695067657;0.0;0.0;8.0;1.0;6.0;0.0;0.0;8.0;8.0;8.0;0.0;8.0;2.75;3.0;0.0;26.0;0.0;8.0;0.0;11.0;0.0;0.0;0.75;1.0;32.0;0.0;0.0;0.0;0.0;1.0;8.0;0.25;4.0;1.0;8.0;0.0;0.0;0.0;0.0;1.0;8.0;0.0;0.0;2.0;8.0;2.0;1.75;0.0;0.0;3.25;8.0;0.0;2.5;1.0;8.0;0.0;1.0;34.648232278140824;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;8.0;False;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.7071067811865476;0.0;1.0;2.97609523657138;0.0;0.0;0.0;98.0;8.0;0.0;0.0;0.0;0.0;1.0;8.0;1.0;1.0;1.48804761828569;0.0;0.0;0.0;1.0;1.48804761828569;0.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;8.0;8.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;12.25
4.166666666666667;0.8164965809277259;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.6329931618554518;0.0;6.0;6.0;6.0;0.0;0.0;0.0;0.3333333333333333;1.75;5.0;0.0;6.0;0.0;7.756717518813398;6.0;2.449489742783178;0.0;2.0;9.797958971132712;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.5163977794943223;0.0;0.0;6.0;1.0;4.0;0.0;0.0;6.0;6.0;6.0;0.0;6.0;2.6666666666666665;3.0;0.0;19.0;0.0;6.0;0.0;9.0;0.0;0.0;0.6666666666666666;1.0;24.0;0.0;0.0;0.0;0.0;0.75;6.0;0.3333333333333333;3.75;1.0;6.0;0.0;0.0;0.0;0.0;1.0;6.0;0.0;0.0;2.0;6.0;2.0;1.6666666666666667;0.0;0.0;3.1666666666666665;6.0;0.0;2.75;1.0;6.0;0.0;1.0;32.25161494664518;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;6.0;False;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.8164965809277259;0.0;1.0;2.401388487243717;0.0;0.0;0.0;79.0;6.0;0.0;0.0;0.0;0.0;1.0;6.0;1.0;1.0;1.2110601416389966;0.0;0.0;0.0;1.0;1.2110601416389968;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;6.0;6.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;13.166666666666664
4.166666666666667;0.8164965809277259;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.6329931618554518;0.0;6.0;6.0;6.0;0.0;0.0;0.0;0.3333333333333333;1.75;5.0;0.0;6.0;0.0;7.756717518813398;6.0;2.449489742783178;0.0;2.0;9.797958971132712;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.5163977794943223;0.0;0.0;6.0;1.0;4.0;0.0;0.0;6.0;6.0;6.0;0.0;6.0;2.6666666666666665;3.0;0.0;19.0;0.0;6.0;0.0;9.0;0.0;0.0;0.6666666666666666;1.0;24.0;0.0;0.0;0.0;0.0;0.75;6.0;0.3333333333333333;3.75;1.0;6.0;0.0;0.0;0.0;0.0;1.0;6.0;0.0;0.0;2.0;6.0;2.0;1.6666666666666667;0.0;0.0;3.1666666666666665;6.0;0.0;2.75;1.0;6.0;0.0;1.0;32.25161494664518;0.0;4.0;0.0;0.0;0.0;1.0;0.0;0.0;6.0;False;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.8164965809277259;0.0;1.0;2.401388487243717;0.0;0.0;0.0;79.0;6.0;0.0;0.0;0.0;0.0;1.0;6.0;1.0;1.0;1.2110601416389966;0.0;0.0;0.0;1.0;1.2110601416389968;0.3333333333333333;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;6.0;6.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;13.166666666666664
0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.4142135623730951;0.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;2.0;1.4142135623730951;0.75;1.0;4.242640687119285;0.0;0.0;2.0;0.0;0.0;4.5;0.0;0.0;0.0;0.5;2.0;0.0;2.0;0.0;0.25;2.0;2.0;2.0;0.0;2.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;24.0;0.0;1.0;1.0;6.0;0.0;0.0;0.0;0.0;0.0;2.0;0.5;0.0;1.0;2.0;0.5;0.0;0.0;0.0;1.0;2.0;1.0;0.0;1.0;2.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;2.0;0.0;1.0;33.94112549695428;0.7071067811865476;3.0;0.5;0.0;0.0;1.0;1.5;0.0;2.0;False;0.0;0.0;12.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.0;1.0;0.0;0.0;0.0;0.7071067811865476;0.0;0.0;0.0;0.0;0.0;0.0;48.0;2.0;0.0;0.75;0.0;0.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.5;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.5;1.5;0.0;36.0;0.0;0.0;0.0;2.0;2.0;0.25;1.0;1.0;0.0;1.0;0.0;0.0;24.0
12.6;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.4;0.0;1.0;0.0;0.0;1.3416407864998738;0.0;5.0;5.0;5.0;0.0;0.0;0.0;3.4;9.0;13.0;0.0;5.0;0.0;18.782971010998235;5.0;2.23606797749979;1.0;10.0;25.491174943497604;0.0;0.0;5.0;0.4472135954999579;0.0;0.0;0.0;4.827007354458868;0.0;0.0;5.0;12.0;3.0;0.0;0.0;5.0;5.0;5.0;0.2;5.0;7.4;4.0;0.0;42.0;0.0;5.0;0.0;32.0;0.0;5.0;0.6;2.0;57.0;0.0;1.0;0.0;0.0;2.0;5.0;2.0;13.0;1.0;5.0;0.0;0.0;2.23606797749979;0.0;6.0;5.0;1.0;0.0;2.0;5.0;2.0;6.0;0.0;0.0;8.4;5.0;2.0;10.0;1.0;5.0;1.3038404810405295;1.0;62.609903369994115;0.5477225575051662;11.4;0.0;0.0;0.0;4.0;0.0;0.0;5.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.8944271909999159;0.0;0.4;2.16794833886788;0.0;1.0;3.0;0.0;0.0;4.47213595499958;0.0;1.0;11.674759098157015;0.0;0.0;0.0;140.0;5.0;0.0;0.0;0.0;0.0;2.0;5.0;2.2;1.8;4.58257569495584;0.0;0.0;0.0;9.0;5.079370039680118;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;1.0;0.0;1.0;11.0;0.0;5.0;5.0;0.0;10.0;1.0;0.0;1.0;0.0;0.0;28.0
3.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;1.4142135623730951;0.0;2.0;2.0;2.0;0.0;0.0;4.5;0.5;1.0;2.0;0.0;2.0;0.0;4.242640687119285;2.0;1.4142135623730951;0.0;1.0;5.656854249492381;1.5;0.0;2.0;0.0;0.0;6.0;0.0;0.7071067811865476;0.0;0.5;2.0;1.0;2.0;0.0;0.0;2.0;2.0;2.0;0.0;2.0;2.0;3.0;0.0;6.0;0.0;2.0;0.0;3.0;21.0;0.0;1.0;1.0;8.0;0.0;0.25;0.0;0.0;0.75;2.0;0.5;3.0;1.0;2.0;0.5;0.0;0.0;0.0;1.0;2.0;0.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;3.0;2.0;0.0;2.0;1.0;2.0;0.0;1.0;29.698484809834994;0.0;4.0;0.5;0.0;0.0;1.0;2.0;0.0;2.0;False;0.0;0.0;10.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.7071067811865476;0.0;1.0;0.0;0.0;0.0;0.0;42.0;2.0;0.0;0.75;0.0;0.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.5;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;1.5;0.0;31.5;0.5;3.0;0.0;2.0;2.0;0.25;2.0;1.0;0.0;1.0;0.0;0.0;21.0
3.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;1.4142135623730951;0.0;2.0;2.0;2.0;0.0;0.0;4.5;0.5;1.0;2.0;0.0;2.0;0.0;4.242640687119285;2.0;1.4142135623730951;0.0;1.0;5.656854249492381;1.5;0.0;2.0;0.0;0.0;6.0;0.0;0.7071067811865476;0.0;0.5;2.0;1.0;2.0;0.0;0.0;2.0;2.0;2.0;0.0;2.0;2.0;3.0;0.0;6.0;0.0;2.0;0.0;3.0;21.0;0.0;1.0;1.0;8.0;0.0;0.25;0.0;0.0;0.75;2.0;0.5;3.0;1.0;2.0;0.5;0.0;0.0;0.0;1.0;2.0;0.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;3.0;2.0;0.0;2.0;1.0;2.0;0.0;1.0;29.698484809834994;0.0;4.0;0.5;0.0;0.0;1.0;2.0;0.0;2.0;False;0.0;0.0;10.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.7071067811865476;0.0;1.0;0.0;0.0;0.0;0.0;42.0;2.0;0.0;0.75;0.0;0.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.5;0.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;1.5;0.0;31.5;0.5;3.0;0.0;2.0;2.0;0.25;2.0;1.0;0.0;1.0;0.0;0.0;21.0
5.571428571428571;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.741657386773941;0.0;14.0;14.0;14.0;0.0;0.0;0.0;2.2857142857142856;1.0;10.0;0.0;14.0;0.0;13.89758457944607;14.0;3.741657386773941;0.0;5.0;15.501152030920613;0.0;0.0;14.0;0.0;0.0;0.0;0.0;2.9981679387604343;0.0;0.0;14.0;9.0;14.0;0.0;0.0;14.0;14.0;14.0;0.0;14.0;3.0;3.0;0.0;52.0;0.0;14.0;0.0;23.0;0.0;0.0;1.0;1.0;58.0;0.0;1.0;0.0;0.0;1.0;14.0;0.35714285714285715;3.0;1.0;14.0;0.0;0.0;0.0;0.0;5.0;14.0;0.0;0.0;2.0;14.0;2.0;1.8571428571428568;0.0;0.0;3.7142857142857135;14.0;0.0;2.0;1.0;14.0;1.286019499792345;1.0;41.96001498025062;0.0;4.142857142857143;0.0;0.0;0.0;5.0;0.0;0.0;14.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.4373357526806552;0.0;1.0;3.0;0.0;0.0;1.336306209562122;0.0;1.0;6.405698012938718;0.0;0.0;0.0;157.0;14.0;0.0;0.0;0.0;0.0;1.0;14.0;1.7142857142857142;1.5;2.213842564659669;0.0;0.0;0.0;1.0;2.57203899958469;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;14.0;14.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;11.214285714285712
3.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;1.4142135623730951;0.0;2.0;2.0;2.0;0.0;0.0;4.5;0.5;1.0;2.0;0.0;2.0;0.0;4.242640687119285;2.0;1.4142135623730951;0.0;0.0;4.949747468305833;1.5;0.0;2.0;0.0;0.0;5.25;0.0;0.7071067811865476;0.0;0.0;2.0;1.0;2.0;0.0;0.0;2.0;2.0;2.0;0.0;2.0;2.0;3.0;0.0;6.0;0.0;2.0;0.0;3.0;19.5;0.0;1.0;1.0;7.0;0.0;0.25;0.0;0.0;0.75;2.0;0.0;3.0;1.0;2.0;0.5;0.0;0.0;0.0;1.0;2.0;0.0;0.0;2.0;2.0;2.0;1.0;0.0;0.0;3.0;2.0;0.0;2.0;1.0;2.0;0.0;1.0;27.577164466275352;0.0;3.5;0.5;0.0;0.0;1.0;1.75;0.0;2.0;False;0.0;0.0;9.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;39.0;2.0;0.0;0.0;0.0;0.0;1.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.5;0.0;0.0;0.0;0.0;0.0;3.5;0.0;1.0;0.0;1.5;0.0;29.25;0.5;3.0;0.0;2.0;2.0;0.0;2.0;1.0;0.0;1.0;0.0;0.0;19.5
